repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3
REP_05955,CHEMBL3984425,EGANELISIB,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,XUMALORDVCFWKV-IBGZPJMESA-N,528.58,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5524689,81.41603558119967,True,,O=C(NCc1cc2cccc(C#Cc3cn[nH]c3)c2c(=O)n1-c1ccccc1)c1cnn2cccnc12,1547
REP_08163,CHEMBL517080,WITHAFERIN A,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,DBRXOUCRJQVYJQ-CKNDUULBSA-N,470.61,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.5515907,81.4040149056377,True,,O=C1C=CCC(CC2CCC3C2CCC2C3CC3OC34CC=CC(=O)C24)O1,1548
REP_08079,CHEMBL476413,JHU-75528 C-11,[11CH3]Oc1ccc(-c2c(C#N)c(C(=O)NN3CCCCC3)nn2-c2ccc(Cl)cc2Cl)cc1,MCNQUWLLXZZZAC-BJUDXGSMSA-N,469.36,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.5507438,81.38598389229475,True,,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,1549
REP_08162,CHEMBL514215,JHU-75528,COc1ccc(-c2c(C#N)c(C(=O)NN3CCCCC3)nn2-c2ccc(Cl)cc2Cl)cc1,MCNQUWLLXZZZAC-UHFFFAOYSA-N,470.36,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.5507438,81.38598389229475,True,,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,1550
REP_08233,CHEMBL577711,LY-2334737,CCCC(CCC)C(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,MEOYFIHNRBNEPI-UXIGCNINSA-N,389.4,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.5504911,81.3679528789518,True,,O=c1ncccn1C1CCCO1,1551
REP_08009,CHEMBL456237,LXR-623,Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1,KYWWJENKIMRJBI-UHFFFAOYSA-N,422.78,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.54924315,81.35593220338984,True,,c1ccc(Cn2nc3ccccc3c2-c2ccccc2)cc1,1552
REP_03233,CHEMBL2104968,FOSDEVIRINE,CO[P@](=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,CGBYTKOSZYQOPV-ASSBYYIWSA-N,413.8,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.54802006,81.34391152782786,True,,O=[PH](c1ccccc1)c1c[nH]c2ccccc12,1553
REP_03802,CHEMBL2106035,TOCOFIBRATE,Cc1c(C)c2c(c(C)c1OC(=O)C(C)(C)Oc1ccc(Cl)cc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,VPRFDABTJNLKKR-UHFFFAOYSA-N,627.35,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.54654235,81.3318908522659,True,,O=C(COc1ccccc1)Oc1ccc2c(c1)CCCO2,1554
REP_02482,CHEMBL204694,BEFETUPITANT,Cc1ccccc1-c1cc(N2CCOCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,ZGNPLCMMVKCTHM-UHFFFAOYSA-N,565.56,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.54635966,81.31987017670393,True,,O=C(Cc1ccccc1)Nc1cnc(N2CCOCC2)cc1-c1ccccc1,1555
REP_07283,CHEMBL6068012,FOVINACICLIB,CN1CCN(C2CCN(c3ccc(Nc4ncc5sc(C(=O)N(C)C)c(C6CCCC6)c5n4)nc3)CC2)CC1,PGGPKYATZSPYKB-UHFFFAOYSA-N,548.76,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.54361856,81.30784950114196,True,,c1cc(Nc2ncc3scc(C4CCCC4)c3n2)ncc1N1CCC(N2CCNCC2)CC1,1556
REP_04038,CHEMBL2106520,HALOPREDONE ACETATE,CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,YCISZOVUHXIOFY-HKXOFBAYSA-N,559.4,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5429232,81.29582882558,True,,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,1557
REP_00201,CHEMBL2103855,TELOTRISTAT,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,NCLGDOBQAWBXRA-PGRDOPGGSA-N,546.94,4.0,,False,True,True,primary_atc_phase,,Small molecule,MOL,0.54245895,81.28380815001803,True,,c1ccc(-c2cc(OCc3ccccc3-n3cccn3)ncn2)cc1,1558
REP_05019,CHEMBL2218904,LORPIPRAZOLE,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)c1,BNRMWKUVWLKDQJ-UHFFFAOYSA-N,405.47,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.54063183,81.27178747445608,True,,c1ccc(N2CCN(CCc3nnc4n3CC3CCCC43)CC2)cc1,1559
REP_07274,CHEMBL6067984,CLOFEZONE,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O.CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,ICBCZMIEENEERJ-UHFFFAOYSA-N,593.17,2.0,,True,True,True,atc_only,,Small molecule,MOL,0.54007494,81.25976679889409,True,,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1.c1ccccc1,1560
REP_02552,CHEMBL2103852,CROLIBULIN,COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC,JXONINOYTKKXQQ-CQSZACIVSA-N,417.26,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5393789,81.24774612333213,True,,C1=CC(c2ccccc2)c2ccccc2O1,1561
REP_08146,CHEMBL5095233,E-7766,O=[P@]1(S)OC[C@H]2O[C@@H]3[C@H](F)[C@@H]2O[P@](=O)(S)OC[C@H]2O[C@H]([C@H](F)[C@@H]2O1)n1cnc2c(ncnc21)NC/C=C/CNc1ncnc2c1ncn23,YQSAUMRQALUWNS-VUCARUFASA-N,746.61,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.5387126,81.23572544777016,True,,O=[PH]1OCC2OC3CC2O[PH](=O)OCC2OC(CC2O1)n1cnc2c(ncnc21)NCC=CCNc1ncnc2c1ncn23,1562
REP_04505,CHEMBL2107483,TEOPRANITOL,Cn1c(=O)c2c(ncn2CCCN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3O[N+](=O)[O-])n(C)c1=O,XTEGRRHNMFDROI-YRRQLQLVSA-N,410.39,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5360284,81.2237047722082,True,,O=c1[nH]c(=O)c2c(ncn2CCCNC2COC3CCOC23)[nH]1,1563
REP_03129,CHEMBL2104791,IOSUMETIC ACID,CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(NC)c1I,IGSPYLOKMDUVEX-UHFFFAOYSA-N,627.99,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5345409,81.21168409664622,True,,c1ccccc1,1564
REP_04799,CHEMBL2110884,CETOCYCLINE,CC(=O)C1=C(O)[C@H](N)[C@@H]2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)[C@]2(O)C1=O,IRCLZBUBOWPFCH-ONJZCGHCSA-N,411.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5344539,81.19966342108427,True,,O=C1C=CCC2Cc3cc4ccccc4cc3C(=O)C12,1565
REP_05842,CHEMBL3707263,TAUROSELCHOLIC ACID,C[C@H](C[Se]CC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,JCMLWGQJPSGGEI-HZAMXZRMSA-N,594.67,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5335112,81.18764274552231,True,,C1CCC2C(C1)CCC1C3CCCC3CCC21,1566
REP_01270,CHEMBL83626,SUCCINOBUCOL,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1,RKSMVPNZHBRNNS-UHFFFAOYSA-N,616.93,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.53333664,81.17562206996033,True,,c1ccc(SCSc2ccccc2)cc1,1567
REP_02469,CHEMBL2027925,CAPESEROD,Nc1c(Cl)cc(-c2nn(C3CCN(CCc4ccccc4)CC3)c(=O)o2)c2c1OCCO2,MDBNTXARNGRHEV-UHFFFAOYSA-N,456.93,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5325639,81.16360139439837,True,,O=c1oc(-c2cccc3c2OCCO3)nn1C1CCN(CCc2ccccc2)CC1,1568
REP_06859,CHEMBL5095080,QUABODEPISTAT,O=C1CCc2c(OC[C@]3(O)CCN(c4c(F)cc(Cl)cc4F)C[C@H]3O)ccc(F)c2N1,XZISSTDXPBUCJA-DYESRHJHSA-N,456.85,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5321703,81.1515807188364,True,,O=C1CCc2c(cccc2OCC2CCN(c3ccccc3)CC2)N1,1569
REP_06664,CHEMBL4650521,BATOPROTAFIB,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,UCJZOKGUEJUNIO-IINYFYTJSA-N,421.96,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.53202367,81.13956004327443,True,,c1cc(Sc2cnc(N3CCC4(CCOC4)CC3)cn2)ccn1,1570
REP_00603,CHEMBL2074655,TETRAHYDROFOLATE,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,MSTNYGQPCMXVAQ-NEPJUHHUSA-N,445.44,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5316315,81.12753936771246,True,,O=c1nc[nH]c2c1NC(CNc1ccccc1)CN2,1571
REP_00851,CHEMBL3544983,TESEVATINIB,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,HVXKQKFEHMGHSL-QKDCVEJESA-N,491.39,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5285022,81.1155186921505,True,,c1ccc(Nc2ncnc3cc(OCC4CC5CNCC5C4)ccc23)cc1,1572
REP_06332,CHEMBL4297366,CG-200745,CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)COc1cccc2ccccc12,AUGCSOFQTDKPSO-RGVLZGJSSA-N,427.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.52839804,81.10349801658853,True,,c1ccc2ccccc2c1,1573
REP_07249,CHEMBL5944803,FRESPACIGUAT,C[C@@]1(c2ccc(CCC(=O)O)cc2)C(=O)Nc2nc(-c3nn(CCC(F)(F)C(F)(F)F)c4cc(Cl)ccc34)nc(N)c21,BAFUFNSAYGCZIC-VWLOTQADSA-N,608.95,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5274919,81.09147734102656,True,,O=C1Nc2nc(-c3n[nH]c4ccccc34)ncc2C1c1ccccc1,1574
REP_06567,CHEMBL4594225,VINTIAMOL,CC(=C(CCO)SC=CC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,IYLXFMHBICTCPI-UHFFFAOYSA-N,412.52,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5244077,81.0794566654646,True,,O=C(C=CSC=CNCc1cncnc1)c1ccccc1,1575
REP_01125,CHEMBL4847050,AFICAMTEN,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,IOVAZWDIRCRMTM-OAHLLOKOSA-N,337.38,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5225513,81.06743598990263,True,,O=C(NC1CCc2cc(-c3ncon3)ccc21)c1cn[nH]c1,1576
REP_07015,CHEMBL5314438,PULIGINURAD,CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,QWCZAFGDQBUAFT-UHFFFAOYSA-N,336.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5188651,81.05541531434066,True,,c1ccc(-c2cncc3sccc23)cc1,1577
REP_02062,CHEMBL1697782,METHYLPREDNISOLONE ACEPONATE,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,DALKLAYLIPSCQL-YPYQNWSCSA-N,472.58,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5159795,81.0433946387787,True,,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,1578
REP_06157,CHEMBL404216,TOFISOPAM,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,RUJBDQSFYCKFAA-UHFFFAOYSA-N,382.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5158615,81.01935328765477,True,,C1=NN=C(c2ccccc2)c2ccccc2C1,1579
REP_04442,CHEMBL2107331,DEXTOFISOPAM,CC[C@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,RUJBDQSFYCKFAA-HNNXBMFYSA-N,382.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5158615,81.01935328765477,True,,C1=NN=C(c2ccccc2)c2ccccc2C1,1580
REP_04448,CHEMBL2107351,LEVOTOFISOPAM,CC[C@@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,RUJBDQSFYCKFAA-OAHLLOKOSA-N,382.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5158615,81.01935328765477,True,,C1=NN=C(c2ccccc2)c2ccccc2C1,1581
REP_02896,CHEMBL2104454,DROCINONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC[C@H]5CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,GZBONOYGBJSTHF-QLRNAMTQSA-N,438.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5151019,80.99531193653084,True,,O=C1CCC2C(CCC3C2CCC2C3CC3OCOC32)C1,1582
REP_00614,CHEMBL2103811,FOLITIXORIN CALCIUM,Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)CN21,QYNUQALWYRSVHF-ABLWVSNPSA-L,455.43,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5145054,80.98329126096887,True,,O=c1nc[nH]c2c1N1CN(c3ccccc3)CC1CN2,1583
REP_03644,CHEMBL2105543,TRALONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CF)O1,OGZHZYVCWDUIJV-VSXGLTOVSA-N,489.39,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5112642,80.9712705854069,True,,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,1584
REP_03717,CHEMBL2105781,TIAFIBRATE,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCSCCCCCCCCCCSCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,RSLQBRWTDJTEHT-UHFFFAOYSA-N,687.79,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.50821894,80.95924990984493,True,,O=C(COc1ccccc1)OCCSCCCCCCCCCCSCCOC(=O)COc1ccccc1,1585
REP_03763,CHEMBL2105934,CIPROCINONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)C2CC2)O1,TZBDXWBBMOEVPI-XBQQDWOSSA-N,520.57,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5062526,80.94722923428297,True,,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12C(=O)COC(=O)C1CC1,1586
REP_01876,CHEMBL153774,TOPIXANTRONE,CN(C)CCNc1ccc2c3c(nn2CCNCCO)-c2cnccc2C(=O)c13,ZHAKYGFJVGCOAE-UHFFFAOYSA-N,394.48,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.5053183,80.935208558721,True,,O=C1c2ccncc2-c2n[nH]c3cccc1c23,1587
REP_01093,CHEMBL4650323,TOLEBRUTINIB,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,KOEUOFPEZFUWRF-LJQANCHMSA-N,455.52,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5042851,80.92318788315903,True,,O=c1n(-c2ccc(Oc3ccccc3)cc2)c2cnccc2n1C1CCCNC1,1588
REP_05393,CHEMBL300058,BREQUINAR SODIUM,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-],PHEZJEYUWHETKO-UHFFFAOYSA-M,374.37,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.4995237,80.91116720759707,False,,c1ccc(-c2ccc(-c3ccc4ccccc4n3)cc2)cc1,1589
REP_02097,CHEMBL17045,OTENZEPAD,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,UBRKDAVQCKZSPO-UHFFFAOYSA-N,421.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.4992708,80.8991465320351,False,,O=C1Nc2cccnc2N(C(=O)CN2CCCCC2)c2ccccc21,1590
REP_00405,CHEMBL1088977,ADEMETIONINE,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,MEFKEPWMEQBLKI-AIRLBKTGSA-N,398.45,3.0,,True,True,True,primary_atc_phase,,Small molecule,MOL,0.49512517,80.88712585647313,False,,c1ncc2ncn(C3CCCO3)c2n1,1591
REP_04271,CHEMBL2106972,NELTENEXINE,O=C(Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1)c1cccs1,SSLHKNBKUBAHJY-HDJSIYSDSA-N,488.25,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.49375334,80.87510518091116,False,,O=C(Nc1ccccc1CNC1CCCCC1)c1cccs1,1592
REP_06364,CHEMBL4297442,OLITIGALTIN,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cccc(F)c4)nn3)[C@H]2O)[C@H](O)[C@@H](n2cc(-c3cccc(F)c3)nn2)[C@H]1O,YGIDGBAHDZEYMT-MQFIMZJJSA-N,648.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.4898053,80.8630845053492,False,,c1ccc(-c2cn(C3CCOC(SC4CC(n5cc(-c6ccccc6)nn5)CCO4)C3)nn2)cc1,1593
REP_02362,CHEMBL1909452,APRAMYCIN,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)OC2C[C@@H](N)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N)C[C@@H]3N)OC2[C@@H]1O,XZNUGFQTQHRASN-PSDDYZKFSA-N,539.58,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.48971176,80.85106382978722,False,,C1CCC(OC2CCC3OC(OC4CCCCO4)CCC3O2)CC1,1594
REP_03470,CHEMBL2105295,OSMADIZONE,O=C(O)C(CC[S+]([O-])c1ccccc1)C(=O)N(Nc1ccccc1)c1ccccc1,AMJPXGQNYYTBKB-UHFFFAOYSA-N,422.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.4890934,80.83904315422527,False,,O=C(CCC[SH+]c1ccccc1)N(Nc1ccccc1)c1ccccc1,1595
REP_07198,CHEMBL571987,LERSIVIRINE,CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1,MCPUZZJBAHRIPO-UHFFFAOYSA-N,310.36,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.4890101,80.8270224786633,False,,c1ccc(Oc2cn[nH]c2)cc1,1596
REP_00682,CHEMBL2107349,LECOZOTAN HYDROCHLORIDE,C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1,NRPQELCNMADTOZ-OAQYLSRUSA-N,483.57,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.48789632,80.81500180310134,False,,O=C(c1ccccc1)N(CCN1CCN(c2cccc3c2OCCO3)CC1)c1ccccn1,1597
REP_07019,CHEMBL5314444,TUNODAFIL,CCCn1cc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nc21,RXMDFMQMRASWOG-UHFFFAOYSA-N,487.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.48670918,80.80298112753937,False,,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2[nH]ccc12,1598
REP_03998,CHEMBL2106431,GLUNICATE,O=C(N[C@H]1[C@H](OC(=O)c2cccnc2)O[C@H](COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,ZLNMZWDQJJAEAM-QPBDZWBWSA-N,704.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.48468316,80.7909604519774,False,,O=C(NC1C(OC(=O)c2cccnc2)OC(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,1599
REP_07618,CHEMBL1652465,GS-9191,CC(C)COC(=O)[C@H](Cc1ccccc1)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](Cc1ccccc1)C(=O)OCC(C)C,YTMOQFAFGKLYIW-CONSDPRKSA-N,734.84,1.0,,True,False,False,phase_only,,Small molecule,MOL,0.48402265,80.77893977641544,False,,O=P(COCCn1cnc2c(NC3CC3)ncnc21)(NCCc1ccccc1)NCCc1ccccc1,1600
REP_06718,CHEMBL4776719,TEBIDEUTOREXANT,[2H]C1([2H])[C@H]2C[C@@H](Oc3ccc(C(F)(F)F)cn3)[C@H](C2)N1C(=O)c1cccc(F)c1-c1ncccn1,HUKWIAXQBOHZIX-USKNZQBOSA-N,460.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.48245773,80.76691910085346,False,,O=C(c1ccccc1-c1ncccn1)N1CC2CC(Oc3ccccn3)C1C2,1601
REP_05739,CHEMBL3545408,NALTALIMIDE,O=C1c2ccccc2C(=O)N1[C@@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)C1O5,DHAITNWJDOSRBU-RCSSWNHXSA-N,472.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.48236716,80.7548984252915,False,,O=C1c2ccccc2C(=O)N1C1CCC2C3Cc4cccc5c4C2(CCN3CC2CC2)C1O5,1602
REP_05101,CHEMBL2364621,PALBOCICLIB ISETHIONATE,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O.O=S(=O)(O)CCO,LYYVFHRFIJKPOV-UHFFFAOYSA-N,573.68,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.48097533,80.74287774972953,False,,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,1603
REP_01332,CHEMBL1082723,CIPARGAMIN,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,CKLPLPZSUQEDRT-WPCRTTGESA-N,390.25,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.47917053,80.73085707416757,False,,O=C1Nc2ccccc2C12NCCc1c2[nH]c2ccccc12,1604
REP_01090,CHEMBL4650316,GIREDESTRANT,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,GQCXHIKRWBIQMD-AKJBCIBTSA-N,522.56,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.4780188,80.7188363986056,False,,c1ccc2c3c([nH]c2c1)C(c1ccc(NC2CNC2)cc1)NCC3,1605
REP_06253,CHEMBL426926,ARBEKACIN,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,MKKYBZZTJQGVCD-XTCKQBCOSA-N,552.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.47765073,80.70681572304363,False,,C1CCC(OC2CCCC(OC3CCCCO3)C2)OC1,1606
REP_04655,CHEMBL2107779,SEMAPIMOD,C/C(=N\NC(=N)N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(/C(C)=N/NC(=N)N)cc(/C(C)=N/NC(=N)N)c2)cc(/C(C)=N/NC(=N)N)c1,PWDYHMBTPGXCSN-VCBMUGGBSA-N,744.91,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.4771585,80.69479504748168,False,,O=C(CCCCCCCCC(=O)Nc1ccccc1)Nc1ccccc1,1607
REP_06504,CHEMBL445813,AT-7519,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,OVPNQJVDAFNBDN-UHFFFAOYSA-N,382.25,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.47662437,80.68277437191969,False,,O=C(Nc1c[nH]nc1C(=O)NC1CCNCC1)c1ccccc1,1608
REP_05726,CHEMBL3545283,RIVICICLIB,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C1CO,QLUYMIVVAYRECT-UHFFFAOYSA-N,401.85,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.47631797,80.67075369635774,False,,O=c1cc(-c2ccccc2)oc2c(C3CCNC3)cccc12,1609
REP_05715,CHEMBL3545210,TAS-108,CCN(CC)Cc1ccc(OCC[C@H]2CCC3C4C(CC[C@@]32C)c2ccc(O)cc2C[C@H]4C)c(OC)c1.O=C(O)CC(O)(CC(=O)O)C(=O)O,VOHOCSJONOJOSD-RQIKCBEZSA-N,697.87,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.4739986,80.65873302079576,False,,c1ccc(OCCC2CCC3C2CCC2c4ccccc4CCC23)cc1,1610
