pair,target,ligand,seed,mode1_energy,score_S,status
F2/F10,2JKH,F2F10_047,20260813,-9.955,9.955,success
F2/F10,2JKH,F2F10_048,20260813,-9.013,9.013,success
F2/F10,2JKH,F2F10_049,20260813,-9.213,9.213,success
F2/F10,2JKH,F2F10_050,20260813,-8.922,8.922,success
F2/F10,2JKH,F2F10_051,20260813,-8.699,8.699,success
F2/F10,2JKH,F2F10_052,20260813,-9.346,9.346,success
F2/F10,2JKH,F2F10_053,20260813,-9.225,9.225,success
F2/F10,2JKH,F2F10_054,20260813,-10.392,10.392,success
F2/F10,2JKH,F2F10_055,20260813,-10.498,10.498,success
F2/F10,2JKH,F2F10_056,20260813,-8.22,8.22,success
F2/F10,2JKH,F2F10_057,20260813,-9.861,9.861,success
F2/F10,2JKH,F2F10_058,20260813,-10.589,10.589,success
F2/F10,2JKH,F2F10_059,20260813,-8.574,8.574,success
F2/F10,2JKH,F2F10_060,20260813,-9.829,9.829,success
F2/F10,2JKH,F2F10_061,20260813,-11.193,11.193,success
F2/F10,2JKH,F2F10_062,20260813,-10.02,10.02,success
F2/F10,2JKH,F2F10_063,20260813,-9.864,9.864,success
F2/F10,2JKH,F2F10_064,20260813,-8.779,8.779,success
F2/F10,2JKH,F2F10_065,20260813,-7.243,7.243,success
F2/F10,2JKH,F2F10_066,20260813,-6.931,6.931,success
F2/F10,2JKH,F2F10_067,20260813,-9.8,9.8,success
F2/F10,2JKH,F2F10_068,20260813,-10.433,10.433,success
F2/F10,2JKH,F2F10_069,20260813,-9.145,9.145,success
F2/F10,2JKH,F2F10_070,20260813,-10.228,10.228,success
F2/F10,2JKH,F2F10_071,20260813,-8.734,8.734,success
F2/F10,2JKH,F2F10_072,20260813,-9.449,9.449,success
F2/F10,2JKH,F2F10_073,20260813,-7.984,7.984,success
F2/F10,2JKH,F2F10_074,20260813,-8.112,8.112,success
F2/F10,2JKH,F2F10_075,20260813,-9.812,9.812,success
F2/F10,2JKH,F2F10_076,20260813,-10.024,10.024,success
F2/F10,2JKH,F2F10_077,20260813,-6.568,6.568,success
F2/F10,2JKH,F2F10_078,20260813,-6.015,6.015,success
F2/F10,2JKH,F2F10_079,20260813,-9.202,9.202,success
F2/F10,2JKH,F2F10_080,20260813,-8.678,8.678,success
F2/F10,2JKH,F2F10_081,20260813,-10.616,10.616,success
F2/F10,2JKH,F2F10_082,20260813,-10.358,10.358,success
F2/F10,2JKH,F2F10_083,20260813,-9.266,9.266,success
F2/F10,2JKH,F2F10_084,20260813,-7.164,7.164,success
F2/F10,2JKH,F2F10_085,20260813,-10.305,10.305,success
F2/F10,2JKH,F2F10_086,20260813,-10.551,10.551,success
F2/F10,2JKH,F2F10_087,20260813,-8.915,8.915,success
F2/F10,2JKH,F2F10_088,20260813,-8.34,8.34,success
F2/F10,2JKH,F2F10_089,20260813,-8.259,8.259,success
F2/F10,2JKH,F2F10_090,20260813,-7.656,7.656,success
F2/F10,2JKH,F2F10_091,20260813,-8.467,8.467,success
F2/F10,2JKH,F2F10_092,20260813,-8.122,8.122,success
F2/F10,2JKH,F2F10_093,20260813,-8.778,8.778,success
F2/F10,2JKH,F2F10_094,20260813,-10.093,10.093,success
F2/F10,2JKH,F2F10_095,20260813,-9.166,9.166,success
F2/F10,2JKH,F2F10_096,20260813,-10.737,10.737,success
F2/F10,2JKH,F2F10_097,20260813,-10.057,10.057,success
F2/F10,2JKH,F2F10_098,20260813,-8.985,8.985,success
F2/F10,2JKH,F2F10_099,20260813,-9.625,9.625,success
F2/F10,2JKH,F2F10_100,20260813,-10.037,10.037,success
F2/F10,2JKH,F2F10_101,20260813,-7.853,7.853,success
F2/F10,2JKH,F2F10_102,20260813,-8.702,8.702,success
F2/F10,2JKH,F2F10_103,20260813,-8.411,8.411,success
F2/F10,2JKH,F2F10_104,20260813,-8.044,8.044,success
F2/F10,2JKH,F2F10_105,20260813,-8.248,8.248,success
F2/F10,2JKH,F2F10_106,20260813,-9.176,9.176,success
F2/F10,2JKH,F2F10_107,20260813,-9.354,9.354,success
F2/F10,2JKH,F2F10_108,20260813,-8.606,8.606,success
F2/F10,2JKH,F2F10_109,20260813,-8.088,8.088,success
F2/F10,2JKH,F2F10_110,20260813,-9.486,9.486,success
F2/F10,4UDW,F2F10_001,20260813,-9.019,9.019,success
F2/F10,4UDW,F2F10_002,20260813,-8.77,8.77,success
F2/F10,4UDW,F2F10_003,20260813,-8.736,8.736,success
F2/F10,4UDW,F2F10_004,20260813,-10.051,10.051,success
F2/F10,4UDW,F2F10_005,20260813,-9.742,9.742,success
F2/F10,4UDW,F2F10_006,20260813,-9.991,9.991,success
F2/F10,4UDW,F2F10_007,20260813,-9.588,9.588,success
F2/F10,4UDW,F2F10_008,20260813,-7.779,7.779,success
F2/F10,4UDW,F2F10_009,20260813,-10.54,10.54,success
F2/F10,4UDW,F2F10_010,20260813,-9.533,9.533,success
F2/F10,4UDW,F2F10_011,20260813,-8.469,8.469,success
F2/F10,4UDW,F2F10_012,20260813,-9.966,9.966,success
F2/F10,4UDW,F2F10_013,20260813,-8.539,8.539,success
F2/F10,4UDW,F2F10_014,20260813,-8.631,8.631,success
F2/F10,4UDW,F2F10_015,20260813,-8.448,8.448,success
F2/F10,4UDW,F2F10_016,20260813,-9.956,9.956,success
F2/F10,4UDW,F2F10_017,20260813,-7.903,7.903,success
F2/F10,4UDW,F2F10_018,20260813,-8.303,8.303,success
F2/F10,4UDW,F2F10_019,20260813,-8.258,8.258,success
F2/F10,4UDW,F2F10_020,20260813,-8.571,8.571,success
F2/F10,4UDW,F2F10_021,20260813,-10.111,10.111,success
F2/F10,4UDW,F2F10_022,20260813,-10.244,10.244,success
F2/F10,4UDW,F2F10_023,20260813,-9.1,9.1,success
F2/F10,4UDW,F2F10_024,20260813,-9.118,9.118,success
F2/F10,4UDW,F2F10_025,20260813,-9.389,9.389,success
F2/F10,4UDW,F2F10_026,20260813,-8.59,8.59,success
F2/F10,4UDW,F2F10_027,20260813,-9.014,9.014,success
F2/F10,4UDW,F2F10_028,20260813,-8.945,8.945,success
F2/F10,4UDW,F2F10_029,20260813,-8.952,8.952,success
F2/F10,4UDW,F2F10_030,20260813,-9.205,9.205,success
F2/F10,4UDW,F2F10_031,20260813,-8.215,8.215,success
F2/F10,4UDW,F2F10_032,20260813,-9.35,9.35,success
F2/F10,4UDW,F2F10_033,20260813,-7.985,7.985,success
F2/F10,4UDW,F2F10_034,20260813,-9.951,9.951,success
F2/F10,4UDW,F2F10_035,20260813,-9.691,9.691,success
F2/F10,4UDW,F2F10_036,20260813,-9.756,9.756,success
F2/F10,4UDW,F2F10_037,20260813,-8.959,8.959,success
F2/F10,4UDW,F2F10_038,20260813,-9.771,9.771,success
F2/F10,4UDW,F2F10_039,20260813,-9.005,9.005,success
F2/F10,4UDW,F2F10_040,20260813,-9.102,9.102,success
F2/F10,4UDW,F2F10_041,20260813,-10.146,10.146,success
F2/F10,4UDW,F2F10_042,20260813,-10.026,10.026,success
F2/F10,4UDW,F2F10_043,20260813,-10.403,10.403,success
F2/F10,4UDW,F2F10_044,20260813,-8.841,8.841,success
F2/F10,4UDW,F2F10_045,20260813,-8.51,8.51,success
F2/F10,4UDW,F2F10_046,20260813,-11.149,11.149,success
F2/F10,4UDW,F2F10_047,20260813,-9.495,9.495,success
F2/F10,4UDW,F2F10_048,20260813,-9.498,9.498,success
F2/F10,4UDW,F2F10_049,20260813,-9.707,9.707,success
F2/F10,4UDW,F2F10_050,20260813,-8.71,8.71,success
F2/F10,4UDW,F2F10_051,20260813,-8.647,8.647,success
F2/F10,4UDW,F2F10_052,20260813,-8.682,8.682,success
F2/F10,4UDW,F2F10_053,20260813,-10.52,10.52,success
F2/F10,4UDW,F2F10_054,20260813,-10.23,10.23,success
F2/F10,4UDW,F2F10_055,20260813,-9.955,9.955,success
F2/F10,4UDW,F2F10_056,20260813,-8.278,8.278,success
F2/F10,4UDW,F2F10_057,20260813,-9.416,9.416,success
F2/F10,4UDW,F2F10_058,20260813,-10.888,10.888,success
F2/F10,4UDW,F2F10_059,20260813,-7.97,7.97,success
F2/F10,4UDW,F2F10_060,20260813,-9.388,9.388,success
F2/F10,4UDW,F2F10_061,20260813,-11.184,11.184,success
F2/F10,4UDW,F2F10_062,20260813,-9.376,9.376,success
F2/F10,4UDW,F2F10_063,20260813,-9.447,9.447,success
F2/F10,4UDW,F2F10_064,20260813,-7.951,7.951,success
F2/F10,4UDW,F2F10_065,20260813,-6.769,6.769,success
F2/F10,4UDW,F2F10_066,20260813,-6.715,6.715,success
F2/F10,4UDW,F2F10_067,20260813,-9.051,9.051,success
F2/F10,4UDW,F2F10_068,20260813,-10.427,10.427,success
F2/F10,4UDW,F2F10_069,20260813,-8.905,8.905,success
F2/F10,4UDW,F2F10_070,20260813,-10.257,10.257,success
F2/F10,4UDW,F2F10_071,20260813,-7.333,7.333,success
F2/F10,4UDW,F2F10_072,20260813,-9.368,9.368,success
F2/F10,4UDW,F2F10_073,20260813,-9.425,9.425,success
F2/F10,4UDW,F2F10_074,20260813,-8.761,8.761,success
F2/F10,4UDW,F2F10_075,20260813,-9.195,9.195,success
F2/F10,4UDW,F2F10_076,20260813,-10.438,10.438,success
F2/F10,4UDW,F2F10_077,20260813,-6.568,6.568,success
F2/F10,4UDW,F2F10_078,20260813,-6.198,6.198,success
F2/F10,4UDW,F2F10_079,20260813,-8.952,8.952,success
F2/F10,4UDW,F2F10_081,20260813,-10.042,10.042,success
F2/F10,4UDW,F2F10_082,20260813,-9.721,9.721,success
F2/F10,4UDW,F2F10_083,20260813,-9.181,9.181,success
F2/F10,4UDW,F2F10_084,20260813,-7.774,7.774,success
F2/F10,4UDW,F2F10_085,20260813,-9.619,9.619,success
F2/F10,4UDW,F2F10_086,20260813,-10.719,10.719,success
F2/F10,4UDW,F2F10_087,20260813,-8.274,8.274,success
F2/F10,4UDW,F2F10_088,20260813,-9.196,9.196,success
F2/F10,4UDW,F2F10_089,20260813,-8.541,8.541,success
F2/F10,4UDW,F2F10_090,20260813,-8.464,8.464,success
F2/F10,4UDW,F2F10_091,20260813,-8.968,8.968,success
F2/F10,4UDW,F2F10_092,20260813,-8.815,8.815,success
F2/F10,4UDW,F2F10_093,20260813,-8.924,8.924,success
F2/F10,4UDW,F2F10_094,20260813,-8.553,8.553,success
F2/F10,4UDW,F2F10_095,20260813,-9.159,9.159,success
F2/F10,4UDW,F2F10_096,20260813,-10.852,10.852,success
F2/F10,4UDW,F2F10_097,20260813,-8.71,8.71,success
F2/F10,4UDW,F2F10_098,20260813,-9.15,9.15,success
F2/F10,4UDW,F2F10_099,20260813,-9.471,9.471,success
F2/F10,4UDW,F2F10_100,20260813,-9.701,9.701,success
F2/F10,4UDW,F2F10_101,20260813,-8.213,8.213,success
F2/F10,4UDW,F2F10_102,20260813,-9.195,9.195,success
F2/F10,4UDW,F2F10_103,20260813,-8.708,8.708,success
F2/F10,4UDW,F2F10_104,20260813,-8.83,8.83,success
F2/F10,4UDW,F2F10_105,20260813,-7.955,7.955,success
F2/F10,4UDW,F2F10_106,20260813,-9.119,9.119,success
F2/F10,4UDW,F2F10_107,20260813,-9.416,9.416,success
F2/F10,4UDW,F2F10_108,20260813,-9.307,9.307,success
F2/F10,4UDW,F2F10_109,20260813,-8.269,8.269,success
F2/F10,4UDW,F2F10_110,20260813,-9.533,9.533,success
JAK1/JAK2,6N7A,J1J2_001,20260813,-8.849,8.849,success
JAK1/JAK2,6N7A,J1J2_002,20260813,-8.958,8.958,success
JAK1/JAK2,6N7A,J1J2_003,20260813,-8.711,8.711,success
JAK1/JAK2,6N7A,J1J2_004,20260813,-7.715,7.715,success
JAK1/JAK2,6N7A,J1J2_005,20260813,-7.553,7.553,success
JAK1/JAK2,6N7A,J1J2_006,20260813,-7.432,7.432,success
JAK1/JAK2,6N7A,J1J2_007,20260813,-8.297,8.297,success
JAK1/JAK2,6N7A,J1J2_008,20260813,-7.043,7.043,success
JAK1/JAK2,6N7A,J1J2_009,20260813,-8.978,8.978,success
JAK1/JAK2,6N7A,J1J2_010,20260813,-8.89,8.89,success
JAK1/JAK2,6N7A,J1J2_011,20260813,-8.887,8.887,success
JAK1/JAK2,6N7A,J1J2_012,20260813,-9.276,9.276,success
JAK1/JAK2,6N7A,J1J2_013,20260813,-11.277,11.277,success
JAK1/JAK2,6N7A,J1J2_014,20260813,-9.385,9.385,success
JAK1/JAK2,6N7A,J1J2_015,20260813,-9.538,9.538,success
JAK1/JAK2,6N7A,J1J2_016,20260813,-9.604,9.604,success
JAK1/JAK2,6N7A,J1J2_017,20260813,-9.821,9.821,success
JAK1/JAK2,6N7A,J1J2_018,20260813,-10.237,10.237,success
JAK1/JAK2,6N7A,J1J2_019,20260813,-9.38,9.38,success
JAK1/JAK2,6N7A,J1J2_020,20260813,-9.613,9.613,success
JAK1/JAK2,6N7A,J1J2_021,20260813,-10.513,10.513,success
JAK1/JAK2,6N7A,J1J2_022,20260813,-7.406,7.406,success
JAK1/JAK2,6N7A,J1J2_023,20260813,-9.065,9.065,success
JAK1/JAK2,6N7A,J1J2_024,20260813,-9.543,9.543,success
JAK1/JAK2,6N7A,J1J2_025,20260813,-10.448,10.448,success
JAK1/JAK2,6N7A,J1J2_026,20260813,-9.802,9.802,success
JAK1/JAK2,6N7A,J1J2_027,20260813,-11.444,11.444,success
JAK1/JAK2,6N7A,J1J2_028,20260813,-10.857,10.857,success
JAK1/JAK2,6N7A,J1J2_029,20260813,-11.365,11.365,success
JAK1/JAK2,6N7A,J1J2_030,20260813,-8.566,8.566,success
JAK1/JAK2,6N7A,J1J2_031,20260813,-11.304,11.304,success
JAK1/JAK2,6N7A,J1J2_032,20260813,-8.2,8.2,success
JAK1/JAK2,6N7A,J1J2_033,20260813,-7.874,7.874,success
JAK1/JAK2,6N7A,J1J2_034,20260813,-6.752,6.752,success
JAK1/JAK2,6N7A,J1J2_035,20260813,-7.198,7.198,success
JAK1/JAK2,6N7A,J1J2_036,20260813,-7.742,7.742,success
JAK1/JAK2,6N7A,J1J2_037,20260813,-6.998,6.998,success
JAK1/JAK2,6N7A,J1J2_038,20260813,-6.515,6.515,success
JAK1/JAK2,6N7A,J1J2_039,20260813,-8.441,8.441,success
JAK1/JAK2,6N7A,J1J2_040,20260813,-8.347,8.347,success
JAK1/JAK2,6N7A,J1J2_041,20260813,-7.041,7.041,success
JAK1/JAK2,6N7A,J1J2_042,20260813,-8.9,8.9,success
JAK1/JAK2,6N7A,J1J2_043,20260813,-10.91,10.91,success
JAK1/JAK2,6N7A,J1J2_044,20260813,-8.044,8.044,success
JAK1/JAK2,6N7A,J1J2_045,20260813,-8.957,8.957,success
JAK1/JAK2,6N7A,J1J2_046,20260813,-9.04,9.04,success
JAK1/JAK2,6N7A,J1J2_047,20260813,-9.396,9.396,success
JAK1/JAK2,6N7A,J1J2_048,20260813,-9.152,9.152,success
JAK1/JAK2,6N7A,J1J2_049,20260813,-9.069,9.069,success
JAK1/JAK2,6N7A,J1J2_050,20260813,-8.487,8.487,success
JAK1/JAK2,6N7A,J1J2_051,20260813,-8.549,8.549,success
JAK1/JAK2,6N7A,J1J2_052,20260813,-9.924,9.924,success
JAK1/JAK2,6N7A,J1J2_053,20260813,-9.318,9.318,success
JAK1/JAK2,6N7A,J1J2_054,20260813,-8.908,8.908,success
JAK1/JAK2,6N7A,J1J2_055,20260813,-8.87,8.87,success
JAK1/JAK2,6N7A,J1J2_056,20260813,-9.577,9.577,success
JAK1/JAK2,6N7A,J1J2_057,20260813,-9.056,9.056,success
JAK1/JAK2,6N7A,J1J2_058,20260813,-9.051,9.051,success
JAK1/JAK2,6N7A,J1J2_059,20260813,-9.445,9.445,success
JAK1/JAK2,6N7A,J1J2_060,20260813,-10.994,10.994,success
JAK1/JAK2,6N7A,J1J2_061,20260813,-8.517,8.517,success
JAK1/JAK2,6N7A,J1J2_062,20260813,-8.795,8.795,success
JAK1/JAK2,6N7A,J1J2_063,20260813,-8.402,8.402,success
JAK1/JAK2,6N7A,J1J2_064,20260813,-10.367,10.367,success
JAK1/JAK2,6N7A,J1J2_065,20260813,-8.833,8.833,success
JAK1/JAK2,6N7A,J1J2_066,20260813,-9.104,9.104,success
JAK1/JAK2,6N7A,J1J2_067,20260813,-8.599,8.599,success
JAK1/JAK2,6N7A,J1J2_068,20260813,-8.763,8.763,success
JAK1/JAK2,6N7A,J1J2_069,20260813,-8.941,8.941,success
JAK1/JAK2,6N7A,J1J2_070,20260813,-9.472,9.472,success
JAK1/JAK2,6N7A,J1J2_071,20260813,-8.939,8.939,success
JAK1/JAK2,6N7A,J1J2_072,20260813,-11.132,11.132,success
JAK1/JAK2,6N7A,J1J2_073,20260813,-10.112,10.112,success
JAK1/JAK2,6N7A,J1J2_074,20260813,-11.6,11.6,success
JAK1/JAK2,6N7A,J1J2_075,20260813,-11.353,11.353,success
JAK1/JAK2,6N7A,J1J2_076,20260813,-9.507,9.507,success
JAK1/JAK2,6N7A,J1J2_077,20260813,-9.19,9.19,success
JAK1/JAK2,6N7A,J1J2_078,20260813,-9.474,9.474,success
JAK1/JAK2,6N7A,J1J2_079,20260813,-10.814,10.814,success
JAK1/JAK2,6N7A,J1J2_080,20260813,-9.163,9.163,success
JAK1/JAK2,6N7A,J1J2_081,20260813,-11.29,11.29,success
JAK1/JAK2,6N7A,J1J2_082,20260813,-8.573,8.573,success
JAK1/JAK2,6N7A,J1J2_083,20260813,-8.762,8.762,success
JAK1/JAK2,6N7A,J1J2_084,20260813,-9.759,9.759,success
JAK1/JAK2,6N7A,J1J2_085,20260813,-10.153,10.153,success
JAK1/JAK2,6N7A,J1J2_086,20260813,-9.18,9.18,success
JAK1/JAK2,6N7A,J1J2_087,20260813,-10.422,10.422,success
JAK1/JAK2,6N7A,J1J2_088,20260813,-11.199,11.199,success
JAK1/JAK2,6N7A,J1J2_089,20260813,-9.345,9.345,success
JAK1/JAK2,6N7A,J1J2_090,20260813,-8.35,8.35,success
JAK1/JAK2,6N7A,J1J2_091,20260813,-9.144,9.144,success
JAK1/JAK2,6N7A,J1J2_092,20260813,-7.93,7.93,success
JAK1/JAK2,6N7A,J1J2_093,20260813,-9.966,9.966,success
JAK1/JAK2,6N7A,J1J2_094,20260813,-10.627,10.627,success
JAK1/JAK2,6N7A,J1J2_095,20260813,-10.248,10.248,success
JAK1/JAK2,6N7A,J1J2_096,20260813,-11.546,11.546,success
JAK1/JAK2,6N7A,J1J2_097,20260813,-9.835,9.835,success
JAK1/JAK2,6N7A,J1J2_098,20260813,-9.089,9.089,success
JAK1/JAK2,6N7A,J1J2_099,20260813,-8.803,8.803,success
JAK1/JAK2,6N7A,J1J2_100,20260813,-7.593,7.593,success
JAK1/JAK2,6N7A,J1J2_101,20260813,-8.08,8.08,success
JAK1/JAK2,6N7A,J1J2_102,20260813,-8.812,8.812,success
JAK1/JAK2,6N7A,J1J2_103,20260813,-8.19,8.19,success
JAK1/JAK2,6N7A,J1J2_104,20260813,-10.242,10.242,success
JAK1/JAK2,6N7A,J1J2_105,20260813,-9.877,9.877,success
JAK1/JAK2,6N7A,J1J2_106,20260813,-9.036,9.036,success
JAK1/JAK2,6N7A,J1J2_107,20260813,-8.042,8.042,success
JAK1/JAK2,6N7A,J1J2_108,20260813,-7.921,7.921,success
JAK1/JAK2,6N7A,J1J2_109,20260813,-8.075,8.075,success
JAK1/JAK2,6N7A,J1J2_110,20260813,-10.525,10.525,success
JAK1/JAK2,8BXH,J1J2_001,20260813,-8.645,8.645,success
JAK1/JAK2,8BXH,J1J2_002,20260813,-9.973,9.973,success
JAK1/JAK2,8BXH,J1J2_003,20260813,-8.492,8.492,success
JAK1/JAK2,8BXH,J1J2_004,20260813,-7.588,7.588,success
JAK1/JAK2,8BXH,J1J2_005,20260813,-7.694,7.694,success
JAK1/JAK2,8BXH,J1J2_006,20260813,-7.118,7.118,success
JAK1/JAK2,8BXH,J1J2_007,20260813,-8.034,8.034,success
JAK1/JAK2,8BXH,J1J2_008,20260813,-7.432,7.432,success
JAK1/JAK2,8BXH,J1J2_009,20260813,-8.737,8.737,success
JAK1/JAK2,8BXH,J1J2_010,20260813,-9.666,9.666,success
JAK1/JAK2,8BXH,J1J2_011,20260813,-8.558,8.558,success
JAK1/JAK2,8BXH,J1J2_012,20260813,-9.638,9.638,success
JAK1/JAK2,8BXH,J1J2_013,20260813,-10.585,10.585,success
JAK1/JAK2,8BXH,J1J2_014,20260813,-10.554,10.554,success
JAK1/JAK2,8BXH,J1J2_015,20260813,-8.963,8.963,success
JAK1/JAK2,8BXH,J1J2_016,20260813,-9.806,9.806,success
JAK1/JAK2,8BXH,J1J2_017,20260813,-9.842,9.842,success
JAK1/JAK2,8BXH,J1J2_018,20260813,-9.682,9.682,success
JAK1/JAK2,8BXH,J1J2_019,20260813,-8.433,8.433,success
JAK1/JAK2,8BXH,J1J2_020,20260813,-8.881,8.881,success
JAK1/JAK2,8BXH,J1J2_021,20260813,-9.398,9.398,success
JAK1/JAK2,8BXH,J1J2_022,20260813,-7.872,7.872,success
JAK1/JAK2,8BXH,J1J2_023,20260813,-9.233,9.233,success
JAK1/JAK2,8BXH,J1J2_024,20260813,-8.949,8.949,success
JAK1/JAK2,8BXH,J1J2_025,20260813,-9.796,9.796,success
JAK1/JAK2,8BXH,J1J2_026,20260813,-10.139,10.139,success
JAK1/JAK2,8BXH,J1J2_027,20260813,-10.339,10.339,success
JAK1/JAK2,8BXH,J1J2_028,20260813,-10.696,10.696,success
JAK1/JAK2,8BXH,J1J2_029,20260813,-11.985,11.985,success
JAK1/JAK2,8BXH,J1J2_030,20260813,-7.996,7.996,success
JAK1/JAK2,8BXH,J1J2_031,20260813,-10.726,10.726,success
JAK1/JAK2,8BXH,J1J2_032,20260813,-8.391,8.391,success
JAK1/JAK2,8BXH,J1J2_033,20260813,-7.584,7.584,success
JAK1/JAK2,8BXH,J1J2_034,20260813,-6.465,6.465,success
JAK1/JAK2,8BXH,J1J2_035,20260813,-7.123,7.123,success
JAK1/JAK2,8BXH,J1J2_036,20260813,-7.641,7.641,success
JAK1/JAK2,8BXH,J1J2_037,20260813,-7.036,7.036,success
JAK1/JAK2,8BXH,J1J2_038,20260813,-6.729,6.729,success
JAK1/JAK2,8BXH,J1J2_039,20260813,-8.834,8.834,success
JAK1/JAK2,8BXH,J1J2_040,20260813,-8.515,8.515,success
JAK1/JAK2,8BXH,J1J2_041,20260813,-7.172,7.172,success
JAK1/JAK2,8BXH,J1J2_042,20260813,-9.064,9.064,success
JAK1/JAK2,8BXH,J1J2_043,20260813,-10.387,10.387,success
JAK1/JAK2,8BXH,J1J2_044,20260813,-8.611,8.611,success
JAK1/JAK2,8BXH,J1J2_045,20260813,-9.322,9.322,success
JAK1/JAK2,8BXH,J1J2_046,20260813,-9.334,9.334,success
JAK1/JAK2,8BXH,J1J2_047,20260813,-9.311,9.311,success
JAK1/JAK2,8BXH,J1J2_048,20260813,-8.923,8.923,success
JAK1/JAK2,8BXH,J1J2_049,20260813,-8.815,8.815,success
JAK1/JAK2,8BXH,J1J2_050,20260813,-8.639,8.639,success
JAK1/JAK2,8BXH,J1J2_051,20260813,-8.398,8.398,success
JAK1/JAK2,8BXH,J1J2_052,20260813,-9.689,9.689,success
JAK1/JAK2,8BXH,J1J2_053,20260813,-9.048,9.048,success
JAK1/JAK2,8BXH,J1J2_054,20260813,-8.98,8.98,success
JAK1/JAK2,8BXH,J1J2_055,20260813,-9.388,9.388,success
JAK1/JAK2,8BXH,J1J2_056,20260813,-9.104,9.104,success
JAK1/JAK2,8BXH,J1J2_057,20260813,-8.574,8.574,success
JAK1/JAK2,8BXH,J1J2_058,20260813,-8.988,8.988,success
JAK1/JAK2,8BXH,J1J2_059,20260813,-9.22,9.22,success
JAK1/JAK2,8BXH,J1J2_060,20260813,-9.73,9.73,success
JAK1/JAK2,8BXH,J1J2_061,20260813,-8.113,8.113,success
JAK1/JAK2,8BXH,J1J2_062,20260813,-8.614,8.614,success
JAK1/JAK2,8BXH,J1J2_063,20260813,-8.213,8.213,success
JAK1/JAK2,8BXH,J1J2_064,20260813,-10.256,10.256,success
JAK1/JAK2,8BXH,J1J2_065,20260813,-9.147,9.147,success
JAK1/JAK2,8BXH,J1J2_066,20260813,-9.093,9.093,success
JAK1/JAK2,8BXH,J1J2_067,20260813,-8.58,8.58,success
JAK1/JAK2,8BXH,J1J2_068,20260813,-9.197,9.197,success
JAK1/JAK2,8BXH,J1J2_069,20260813,-9.281,9.281,success
JAK1/JAK2,8BXH,J1J2_070,20260813,-9.259,9.259,success
JAK1/JAK2,8BXH,J1J2_071,20260813,-9.176,9.176,success
