pair,target,ligand,seed,status,n_modes,mode1_energy,score_S,reason,seconds
JAK1/JAK2,8BXH,J1J2_007,20260811,success,9,-7.987,7.987,,38.8
JAK1/JAK2,8BXH,J1J2_008,20260811,success,9,-7.478,7.478,,28.8
JAK1/JAK2,8BXH,J1J2_009,20260811,success,9,-8.714,8.714,,38.0
JAK1/JAK2,8BXH,J1J2_010,20260811,success,9,-9.083,9.083,,52.8
JAK1/JAK2,8BXH,J1J2_011,20260811,success,9,-8.561,8.561,,37.9
JAK1/JAK2,8BXH,J1J2_012,20260811,success,9,-9.729,9.729,,38.2
JAK1/JAK2,8BXH,J1J2_013,20260811,success,9,-10.696,10.696,,104.7
JAK1/JAK2,8BXH,J1J2_014,20260811,success,9,-9.577,9.577,,120.7
JAK1/JAK2,8BXH,J1J2_015,20260811,success,9,-8.942,8.942,,43.8
JAK1/JAK2,8BXH,J1J2_016,20260811,success,9,-9.09,9.09,,90.1
JAK1/JAK2,8BXH,J1J2_017,20260811,success,9,-9.816,9.816,,74.5
JAK1/JAK2,8BXH,J1J2_018,20260811,success,9,-9.729,9.729,,43.2
JAK1/JAK2,8BXH,J1J2_019,20260811,success,9,-8.849,8.849,,227.9
JAK1/JAK2,8BXH,J1J2_020,20260811,success,9,-8.949,8.949,,81.9
JAK1/JAK2,8BXH,J1J2_021,20260811,success,9,-9.329,9.329,,148.4
JAK1/JAK2,8BXH,J1J2_022,20260811,success,9,-7.854,7.854,,46.0
JAK1/JAK2,8BXH,J1J2_023,20260811,success,9,-9.262,9.262,,97.4
JAK1/JAK2,8BXH,J1J2_024,20260811,success,9,-8.915,8.915,,86.9
JAK1/JAK2,8BXH,J1J2_025,20260811,success,9,-9.708,9.708,,50.7
JAK1/JAK2,8BXH,J1J2_026,20260811,success,9,-10.115,10.115,,124.9
JAK1/JAK2,8BXH,J1J2_027,20260811,success,9,-10.337,10.337,,115.0
JAK1/JAK2,8BXH,J1J2_028,20260811,success,9,-10.806,10.806,,135.0
JAK1/JAK2,8BXH,J1J2_029,20260811,success,9,-11.58,11.58,,103.6
JAK1/JAK2,8BXH,J1J2_030,20260811,success,9,-8.33,8.33,,30.6
JAK1/JAK2,8BXH,J1J2_031,20260811,success,9,-11.102,11.102,,105.0
JAK1/JAK2,8BXH,J1J2_032,20260811,success,9,-8.935,8.935,,242.5
JAK1/JAK2,8BXH,J1J2_033,20260811,success,9,-7.658,7.658,,75.6
JAK1/JAK2,8BXH,J1J2_034,20260811,success,9,-7.088,7.088,,83.0
JAK1/JAK2,8BXH,J1J2_035,20260811,success,9,-7.198,7.198,,88.4
JAK1/JAK2,8BXH,J1J2_036,20260811,success,9,-7.531,7.531,,135.6
JAK1/JAK2,8BXH,J1J2_037,20260811,success,9,-7.164,7.164,,236.5
JAK1/JAK2,8BXH,J1J2_038,20260811,success,9,-6.549,6.549,,214.8
JAK1/JAK2,8BXH,J1J2_039,20260811,success,9,-8.796,8.796,,29.5
JAK1/JAK2,8BXH,J1J2_040,20260811,success,9,-8.505,8.505,,33.1
JAK1/JAK2,8BXH,J1J2_041,20260811,success,9,-6.832,6.832,,237.9
JAK1/JAK2,8BXH,J1J2_042,20260811,success,9,-8.965,8.965,,66.8
JAK1/JAK2,8BXH,J1J2_043,20260811,success,9,-10.337,10.337,,55.3
JAK1/JAK2,8BXH,J1J2_044,20260811,success,9,-8.524,8.524,,57.5
JAK1/JAK2,8BXH,J1J2_045,20260811,success,9,-9.315,9.315,,35.7
JAK1/JAK2,8BXH,J1J2_046,20260811,success,9,-9.354,9.354,,36.2
JAK1/JAK2,8BXH,J1J2_047,20260811,success,9,-9.329,9.329,,48.2
JAK1/JAK2,8BXH,J1J2_048,20260811,success,9,-9.488,9.488,,64.8
JAK1/JAK2,8BXH,J1J2_049,20260811,success,9,-8.876,8.876,,36.7
JAK1/JAK2,8BXH,J1J2_050,20260811,success,9,-8.661,8.661,,54.3
JAK1/JAK2,8BXH,J1J2_051,20260811,success,9,-8.385,8.385,,53.2
JAK1/JAK2,8BXH,J1J2_052,20260811,success,9,-9.693,9.693,,41.8
JAK1/JAK2,8BXH,J1J2_053,20260811,success,9,-9.135,9.135,,63.8
JAK1/JAK2,8BXH,J1J2_054,20260811,success,9,-8.985,8.985,,59.0
JAK1/JAK2,8BXH,J1J2_055,20260811,success,9,-9.419,9.419,,36.6
JAK1/JAK2,8BXH,J1J2_056,20260811,success,9,-9.085,9.085,,46.1
JAK1/JAK2,8BXH,J1J2_057,20260811,success,9,-8.538,8.538,,45.0
JAK1/JAK2,8BXH,J1J2_058,20260811,success,8,-8.545,8.545,,37.2
JAK1/JAK2,8BXH,J1J2_059,20260811,success,9,-9.234,9.234,,50.5
JAK1/JAK2,8BXH,J1J2_060,20260811,success,9,-10.058,10.058,,55.7
JAK1/JAK2,8BXH,J1J2_061,20260811,success,9,-8.251,8.251,,57.4
JAK1/JAK2,8BXH,J1J2_062,20260811,success,9,-9.072,9.072,,102.3
JAK1/JAK2,8BXH,J1J2_063,20260811,success,9,-8.231,8.231,,58.9
JAK1/JAK2,8BXH,J1J2_064,20260811,success,9,-10.249,10.249,,41.8
JAK1/JAK2,8BXH,J1J2_065,20260811,success,9,-8.872,8.872,,30.3
JAK1/JAK2,8BXH,J1J2_066,20260811,success,9,-9.154,9.154,,50.7
JAK1/JAK2,8BXH,J1J2_067,20260811,success,9,-8.59,8.59,,49.8
JAK1/JAK2,8BXH,J1J2_068,20260811,success,9,-9.161,9.161,,47.8
JAK1/JAK2,8BXH,J1J2_069,20260811,success,9,-9.299,9.299,,46.3
JAK1/JAK2,8BXH,J1J2_070,20260811,success,9,-9.28,9.28,,65.1
JAK1/JAK2,8BXH,J1J2_071,20260811,success,9,-9.18,9.18,,31.0
JAK1/JAK2,8BXH,J1J2_072,20260811,success,9,-10.943,10.943,,96.0
JAK1/JAK2,8BXH,J1J2_073,20260811,success,9,-9.404,9.404,,193.3
JAK1/JAK2,8BXH,J1J2_074,20260811,success,9,-12.038,12.038,,102.7
JAK1/JAK2,8BXH,J1J2_075,20260811,success,9,-11.024,11.024,,83.9
JAK1/JAK2,8BXH,J1J2_076,20260811,success,9,-9.223,9.223,,38.6
JAK1/JAK2,8BXH,J1J2_077,20260811,success,9,-8.897,8.897,,92.4
JAK1/JAK2,8BXH,J1J2_078,20260811,success,9,-9.205,9.205,,47.1
JAK1/JAK2,8BXH,J1J2_079,20260811,success,9,-10.25,10.25,,101.9
JAK1/JAK2,8BXH,J1J2_080,20260811,success,9,-9.624,9.624,,53.6
JAK1/JAK2,8BXH,J1J2_081,20260811,success,8,-11.436,11.436,,72.2
JAK1/JAK2,8BXH,J1J2_082,20260811,success,9,-8.168,8.168,,40.2
JAK1/JAK2,8BXH,J1J2_083,20260811,success,9,-8.113,8.113,,86.6
JAK1/JAK2,8BXH,J1J2_084,20260811,success,9,-8.846,8.846,,123.9
JAK1/JAK2,8BXH,J1J2_085,20260811,success,9,-10.006,10.006,,219.0
JAK1/JAK2,8BXH,J1J2_086,20260811,success,9,-8.538,8.538,,30.9
JAK1/JAK2,8BXH,J1J2_087,20260811,success,9,-9.613,9.613,,128.7
JAK1/JAK2,8BXH,J1J2_088,20260811,success,9,-10.4,10.4,,113.1
JAK1/JAK2,8BXH,J1J2_089,20260811,success,9,-9.39,9.39,,41.3
JAK1/JAK2,8BXH,J1J2_090,20260811,success,9,-8.066,8.066,,29.9
JAK1/JAK2,8BXH,J1J2_091,20260811,success,9,-8.687,8.687,,42.6
JAK1/JAK2,8BXH,J1J2_092,20260811,success,9,-7.56,7.56,,28.3
JAK1/JAK2,8BXH,J1J2_093,20260811,success,9,-9.791,9.791,,62.2
JAK1/JAK2,8BXH,J1J2_094,20260811,success,9,-10.787,10.787,,163.0
JAK1/JAK2,8BXH,J1J2_095,20260811,success,9,-10.14,10.14,,112.7
JAK1/JAK2,8BXH,J1J2_096,20260811,success,9,-11.026,11.026,,173.1
JAK1/JAK2,8BXH,J1J2_097,20260811,success,9,-8.687,8.687,,143.4
JAK1/JAK2,8BXH,J1J2_098,20260811,success,9,-9.36,9.36,,22.8
JAK1/JAK2,8BXH,J1J2_099,20260811,success,9,-8.714,8.714,,26.0
JAK1/JAK2,8BXH,J1J2_100,20260811,success,9,-7.606,7.606,,21.8
JAK1/JAK2,8BXH,J1J2_101,20260811,success,9,-7.472,7.472,,29.8
JAK1/JAK2,8BXH,J1J2_102,20260811,success,9,-9.126,9.126,,24.7
JAK1/JAK2,8BXH,J1J2_103,20260811,success,9,-7.903,7.903,,22.3
JAK1/JAK2,8BXH,J1J2_104,20260811,success,9,-9.832,9.832,,37.8
JAK1/JAK2,8BXH,J1J2_105,20260811,success,9,-10.888,10.888,,81.8
JAK1/JAK2,8BXH,J1J2_106,20260811,success,9,-8.823,8.823,,25.6
JAK1/JAK2,8BXH,J1J2_107,20260811,success,9,-8.063,8.063,,172.4
JAK1/JAK2,8BXH,J1J2_108,20260811,success,9,-7.94,7.94,,185.4
JAK1/JAK2,8BXH,J1J2_109,20260811,success,9,-7.677,7.677,,180.3
JAK1/JAK2,8BXH,J1J2_110,20260811,success,9,-10.199,10.199,,55.5
JAK1/TYK2,3LXP,J1TYK2_001,20260811,success,9,-8.176,8.176,,74.1
JAK1/TYK2,3LXP,J1TYK2_002,20260811,success,9,-8.214,8.214,,76.5
JAK1/TYK2,3LXP,J1TYK2_003,20260811,success,9,-7.97,7.97,,52.9
JAK1/TYK2,3LXP,J1TYK2_004,20260811,success,9,-7.761,7.761,,39.4
JAK1/TYK2,3LXP,J1TYK2_005,20260811,success,9,-9.396,9.396,,40.9
JAK1/TYK2,3LXP,J1TYK2_006,20260811,success,9,-10.402,10.402,,96.8
JAK1/TYK2,3LXP,J1TYK2_007,20260811,success,9,-9.825,9.825,,14.3
JAK1/TYK2,3LXP,J1TYK2_008,20260811,success,9,-10.026,10.026,,17.5
JAK1/TYK2,3LXP,J1TYK2_009,20260811,success,9,-10.065,10.065,,73.2
JAK1/TYK2,3LXP,J1TYK2_010,20260811,success,9,-8.751,8.751,,58.0
JAK1/TYK2,3LXP,J1TYK2_011,20260811,success,9,-8.812,8.812,,40.6
JAK1/TYK2,3LXP,J1TYK2_012,20260811,success,9,-8.713,8.713,,44.7
JAK1/TYK2,3LXP,J1TYK2_013,20260811,success,9,-7.393,7.393,,52.9
JAK1/TYK2,3LXP,J1TYK2_014,20260811,success,9,-9.126,9.126,,23.3
JAK1/TYK2,3LXP,J1TYK2_015,20260811,success,9,-10.029,10.029,,117.7
JAK1/TYK2,3LXP,J1TYK2_016,20260811,success,9,-8.348,8.348,,49.4
JAK1/TYK2,3LXP,J1TYK2_017,20260811,success,9,-8.521,8.521,,59.6
JAK1/TYK2,3LXP,J1TYK2_018,20260811,success,9,-9.058,9.058,,33.9
JAK1/TYK2,3LXP,J1TYK2_019,20260811,success,9,-7.955,7.955,,55.8
JAK1/TYK2,3LXP,J1TYK2_020,20260811,success,9,-7.744,7.744,,53.7
JAK1/TYK2,3LXP,J1TYK2_021,20260811,success,9,-7.953,7.953,,51.4
JAK1/TYK2,3LXP,J1TYK2_022,20260811,success,9,-9.241,9.241,,54.2
JAK1/TYK2,3LXP,J1TYK2_023,20260811,success,5,-10.409,10.409,,22.7
JAK1/TYK2,3LXP,J1TYK2_024,20260811,success,9,-9.745,9.745,,236.7
JAK1/TYK2,3LXP,J1TYK2_025,20260811,success,9,-8.234,8.234,,85.3
JAK1/TYK2,3LXP,J1TYK2_026,20260811,success,9,-8.434,8.434,,67.6
JAK1/TYK2,3LXP,J1TYK2_027,20260811,success,9,-7.911,7.911,,50.3
JAK1/TYK2,3LXP,J1TYK2_028,20260811,success,9,-8.784,8.784,,65.2
JAK1/TYK2,3LXP,J1TYK2_029,20260811,success,9,-8.23,8.23,,50.2
JAK1/TYK2,3LXP,J1TYK2_030,20260811,success,9,-9.974,9.974,,117.6
JAK1/TYK2,3LXP,J1TYK2_031,20260811,success,9,-8.309,8.309,,63.3
JAK1/TYK2,3LXP,J1TYK2_032,20260811,success,9,-8.556,8.556,,113.5
JAK1/TYK2,3LXP,J1TYK2_033,20260811,success,9,-8.745,8.745,,75.4
JAK1/TYK2,3LXP,J1TYK2_034,20260811,success,9,-7.728,7.728,,136.9
JAK1/TYK2,3LXP,J1TYK2_035,20260811,success,9,-8.753,8.753,,38.6
JAK1/TYK2,3LXP,J1TYK2_036,20260811,success,9,-9.597,9.597,,31.1
JAK1/TYK2,3LXP,J1TYK2_037,20260811,success,9,-10.004,10.004,,36.9
JAK1/TYK2,3LXP,J1TYK2_038,20260811,success,9,-9.315,9.315,,28.0
JAK1/TYK2,3LXP,J1TYK2_039,20260811,success,9,-7.224,7.224,,184.5
JAK1/TYK2,3LXP,J1TYK2_040,20260811,success,9,-8.227,8.227,,89.5
JAK1/TYK2,3LXP,J1TYK2_041,20260811,success,9,-9.32,9.32,,50.5
JAK1/TYK2,3LXP,J1TYK2_042,20260811,success,9,-10.226,10.226,,74.2
JAK1/TYK2,3LXP,J1TYK2_043,20260811,success,9,-8.999,8.999,,34.9
JAK1/TYK2,3LXP,J1TYK2_044,20260811,success,9,-8.214,8.214,,49.6
JAK1/TYK2,3LXP,J1TYK2_045,20260811,success,9,-9.604,9.604,,63.3
JAK1/TYK2,3LXP,J1TYK2_046,20260811,success,9,-10.163,10.163,,60.3
JAK1/TYK2,3LXP,J1TYK2_047,20260811,success,9,-8.767,8.767,,67.3
JAK1/TYK2,3LXP,J1TYK2_048,20260811,success,9,-9.466,9.466,,45.3
JAK1/TYK2,3LXP,J1TYK2_049,20260811,success,9,-8.263,8.263,,52.1
JAK1/TYK2,3LXP,J1TYK2_050,20260811,success,9,-9.585,9.585,,52.8
JAK1/TYK2,3LXP,J1TYK2_051,20260811,success,9,-9.325,9.325,,66.4
JAK1/TYK2,3LXP,J1TYK2_052,20260811,success,9,-9.423,9.423,,65.5
JAK1/TYK2,3LXP,J1TYK2_053,20260811,success,9,-9.463,9.463,,33.0
JAK1/TYK2,3LXP,J1TYK2_054,20260811,success,9,-9.063,9.063,,56.9
JAK1/TYK2,3LXP,J1TYK2_055,20260811,success,9,-8.741,8.741,,44.2
JAK1/TYK2,3LXP,J1TYK2_056,20260811,success,9,-10.106,10.106,,49.8
JAK1/TYK2,3LXP,J1TYK2_057,20260811,success,9,-9.353,9.353,,52.6
JAK1/TYK2,3LXP,J1TYK2_058,20260811,success,9,-10.012,10.012,,55.9
JAK1/TYK2,3LXP,J1TYK2_059,20260811,success,9,-9.743,9.743,,50.9
JAK1/TYK2,3LXP,J1TYK2_060,20260811,success,9,-9.807,9.807,,55.9
JAK1/TYK2,3LXP,J1TYK2_061,20260811,success,9,-9.682,9.682,,96.6
JAK1/TYK2,3LXP,J1TYK2_062,20260811,success,9,-8.397,8.397,,99.0
JAK1/TYK2,3LXP,J1TYK2_063,20260811,success,9,-10.037,10.037,,52.6
JAK1/TYK2,3LXP,J1TYK2_064,20260811,success,9,-10.471,10.471,,82.8
JAK1/TYK2,3LXP,J1TYK2_065,20260811,success,9,-6.759,6.759,,210.7
JAK1/TYK2,3LXP,J1TYK2_066,20260811,success,9,-9.602,9.602,,25.6
JAK1/TYK2,3LXP,J1TYK2_067,20260811,success,9,-8.474,8.474,,20.2
JAK1/TYK2,3LXP,J1TYK2_068,20260811,success,9,-8.745,8.745,,32.5
JAK1/TYK2,3LXP,J1TYK2_069,20260811,success,9,-10.328,10.328,,45.4
JAK1/TYK2,3LXP,J1TYK2_070,20260811,success,9,-7.439,7.439,,27.8
JAK1/TYK2,3LXP,J1TYK2_071,20260811,success,9,-8.832,8.832,,22.2
JAK1/TYK2,3LXP,J1TYK2_072,20260811,success,9,-8.402,8.402,,54.2
JAK1/TYK2,3LXP,J1TYK2_073,20260811,success,9,-9.73,9.73,,14.9
JAK1/TYK2,3LXP,J1TYK2_074,20260811,success,9,-7.642,7.642,,77.5
JAK1/TYK2,3LXP,J1TYK2_075,20260811,success,9,-9.744,9.744,,50.0
JAK1/TYK2,3LXP,J1TYK2_076,20260811,success,9,-9.765,9.765,,56.3
JAK1/TYK2,3LXP,J1TYK2_077,20260811,success,9,-10.009,10.009,,16.0
JAK1/TYK2,3LXP,J1TYK2_078,20260811,success,9,-8.554,8.554,,50.4
JAK1/TYK2,3LXP,J1TYK2_079,20260811,success,9,-8.519,8.519,,82.8
JAK1/TYK2,3LXP,J1TYK2_080,20260811,success,9,-8.185,8.185,,45.2
JAK1/TYK2,3LXP,J1TYK2_081,20260811,success,9,-9.326,9.326,,91.7
JAK1/TYK2,3LXP,J1TYK2_082,20260811,success,9,-8.963,8.963,,38.9
JAK1/TYK2,3LXP,J1TYK2_083,20260811,success,9,-8.124,8.124,,50.8
JAK1/TYK2,3LXP,J1TYK2_084,20260811,success,9,-9.4,9.4,,95.4
JAK1/TYK2,3LXP,J1TYK2_085,20260811,success,9,-10.251,10.251,,83.6
JAK1/TYK2,3LXP,J1TYK2_086,20260811,success,9,-9.685,9.685,,144.7
JAK1/TYK2,3LXP,J1TYK2_087,20260811,success,9,-9.994,9.994,,55.9
JAK1/TYK2,3LXP,J1TYK2_088,20260811,success,9,-8.48,8.48,,80.3
JAK1/TYK2,3LXP,J1TYK2_089,20260811,success,9,-9.591,9.591,,63.2
JAK1/TYK2,3LXP,J1TYK2_090,20260811,success,9,-9.687,9.687,,51.2
JAK1/TYK2,3LXP,J1TYK2_091,20260811,success,9,-9.77,9.77,,58.6
JAK1/TYK2,3LXP,J1TYK2_092,20260811,success,9,-9.575,9.575,,537.0
JAK1/TYK2,3LXP,J1TYK2_093,20260811,success,9,-8.605,8.605,,136.5
JAK1/TYK2,3LXP,J1TYK2_094,20260811,success,9,-9.455,9.455,,85.4
JAK1/TYK2,3LXP,J1TYK2_095,20260811,success,9,-9.342,9.342,,73.2
JAK1/TYK2,3LXP,J1TYK2_096,20260811,success,9,-9.425,9.425,,55.3
JAK1/TYK2,3LXP,J1TYK2_097,20260811,success,9,-10.325,10.325,,52.5
JAK1/TYK2,3LXP,J1TYK2_098,20260811,success,9,-7.201,7.201,,18.4
JAK1/TYK2,3LXP,J1TYK2_099,20260811,success,9,-8.015,8.015,,27.4
JAK1/TYK2,3LXP,J1TYK2_100,20260811,success,9,-8.609,8.609,,26.0
JAK1/TYK2,3LXP,J1TYK2_101,20260811,success,9,-8.267,8.267,,27.5
JAK1/TYK2,3LXP,J1TYK2_102,20260811,success,9,-8.265,8.265,,28.2
JAK1/TYK2,3LXP,J1TYK2_103,20260811,success,9,-8.346,8.346,,31.4
JAK1/TYK2,3LXP,J1TYK2_104,20260811,success,9,-8.241,8.241,,30.8
JAK1/TYK2,3LXP,J1TYK2_105,20260811,success,9,-8.02,8.02,,51.6
JAK1/TYK2,3LXP,J1TYK2_106,20260811,success,9,-9.45,9.45,,31.7
JAK1/TYK2,3LXP,J1TYK2_107,20260811,success,9,-8.434,8.434,,24.1
JAK1/TYK2,3LXP,J1TYK2_108,20260811,success,9,-8.533,8.533,,24.4
JAK1/TYK2,3LXP,J1TYK2_109,20260811,success,9,-8.841,8.841,,22.4
JAK1/TYK2,3LXP,J1TYK2_110,20260811,success,9,-8.697,8.697,,30.1
JAK1/TYK2,6N7A,J1TYK2_001,20260811,success,9,-8.536,8.536,,63.9
JAK1/TYK2,6N7A,J1TYK2_002,20260811,success,9,-8.799,8.799,,65.6
JAK1/TYK2,6N7A,J1TYK2_003,20260811,success,9,-8.637,8.637,,52.2
JAK1/TYK2,6N7A,J1TYK2_004,20260811,success,9,-7.43,7.43,,41.1
JAK1/TYK2,6N7A,J1TYK2_005,20260811,success,9,-8.82,8.82,,39.5
JAK1/TYK2,6N7A,J1TYK2_006,20260811,success,9,-10.967,10.967,,89.6
JAK1/TYK2,6N7A,J1TYK2_007,20260811,success,9,-9.228,9.228,,14.4
JAK1/TYK2,6N7A,J1TYK2_008,20260811,success,9,-9.618,9.618,,17.3
JAK1/TYK2,6N7A,J1TYK2_009,20260811,success,9,-10.184,10.184,,65.6
JAK1/TYK2,6N7A,J1TYK2_010,20260811,success,9,-9.486,9.486,,54.9
JAK1/TYK2,6N7A,J1TYK2_011,20260811,success,9,-9.352,9.352,,35.5
JAK1/TYK2,6N7A,J1TYK2_012,20260811,success,9,-7.787,7.787,,45.6
JAK1/TYK2,6N7A,J1TYK2_013,20260811,success,9,-8.376,8.376,,55.2
JAK1/TYK2,6N7A,J1TYK2_014,20260811,success,9,-10.257,10.257,,21.9
JAK1/TYK2,6N7A,J1TYK2_015,20260811,success,9,-9.781,9.781,,116.7
JAK1/TYK2,6N7A,J1TYK2_016,20260811,success,9,-8.787,8.787,,51.1
JAK1/TYK2,6N7A,J1TYK2_017,20260811,success,9,-8.818,8.818,,54.3
JAK1/TYK2,6N7A,J1TYK2_018,20260811,success,9,-9.212,9.212,,34.7
JAK1/TYK2,6N7A,J1TYK2_019,20260811,success,9,-7.967,7.967,,58.6
JAK1/TYK2,6N7A,J1TYK2_020,20260811,success,9,-8.385,8.385,,50.2
JAK1/TYK2,6N7A,J1TYK2_021,20260811,success,9,-8.741,8.741,,48.2
JAK1/TYK2,6N7A,J1TYK2_022,20260811,success,9,-8.757,8.757,,51.4
JAK1/TYK2,6N7A,J1TYK2_023,20260811,success,9,-10.064,10.064,,22.6
JAK1/TYK2,6N7A,J1TYK2_024,20260811,success,9,-9.875,9.875,,224.6
JAK1/TYK2,6N7A,J1TYK2_025,20260811,success,9,-8.593,8.593,,80.0
JAK1/TYK2,6N7A,J1TYK2_026,20260811,success,9,-8.221,8.221,,65.4
JAK1/TYK2,6N7A,J1TYK2_027,20260811,success,9,-8.386,8.386,,45.3
JAK1/TYK2,6N7A,J1TYK2_028,20260811,success,9,-9.342,9.342,,60.0
JAK1/TYK2,6N7A,J1TYK2_029,20260811,success,9,-8.177,8.177,,53.9
JAK1/TYK2,6N7A,J1TYK2_030,20260811,success,9,-9.924,9.924,,117.3
JAK1/TYK2,6N7A,J1TYK2_031,20260811,success,9,-8.338,8.338,,59.0
JAK1/TYK2,6N7A,J1TYK2_032,20260811,success,9,-9.399,9.399,,95.2
JAK1/TYK2,6N7A,J1TYK2_033,20260811,success,9,-7.705,7.705,,77.8
JAK1/TYK2,6N7A,J1TYK2_034,20260811,success,9,-7.764,7.764,,139.2
JAK1/TYK2,6N7A,J1TYK2_035,20260811,success,9,-8.424,8.424,,39.2
JAK1/TYK2,6N7A,J1TYK2_036,20260811,success,9,-9.089,9.089,,31.9
JAK1/TYK2,6N7A,J1TYK2_037,20260811,success,9,-9.819,9.819,,35.3
JAK1/TYK2,6N7A,J1TYK2_038,20260811,success,9,-9.063,9.063,,27.9
JAK1/TYK2,6N7A,J1TYK2_039,20260811,success,9,-7.012,7.012,,191.3
JAK1/TYK2,6N7A,J1TYK2_040,20260811,success,9,-8.899,8.899,,78.6
JAK1/TYK2,6N7A,J1TYK2_041,20260811,success,9,-9.325,9.325,,59.1
JAK1/TYK2,6N7A,J1TYK2_042,20260811,success,9,-10.728,10.728,,78.5
JAK1/TYK2,6N7A,J1TYK2_043,20260811,success,9,-8.86,8.86,,36.4
JAK1/TYK2,6N7A,J1TYK2_044,20260811,success,9,-8.758,8.758,,45.4
JAK1/TYK2,6N7A,J1TYK2_045,20260811,success,9,-9.646,9.646,,73.9
JAK1/TYK2,6N7A,J1TYK2_046,20260811,success,9,-10.483,10.483,,50.5
JAK1/TYK2,6N7A,J1TYK2_047,20260811,success,9,-9.101,9.101,,63.9
JAK1/TYK2,6N7A,J1TYK2_048,20260811,success,9,-10.106,10.106,,52.6
JAK1/TYK2,6N7A,J1TYK2_049,20260811,success,9,-7.916,7.916,,50.0
JAK1/TYK2,6N7A,J1TYK2_050,20260811,success,9,-10.469,10.469,,50.7
JAK1/TYK2,6N7A,J1TYK2_051,20260811,success,9,-9.412,9.412,,63.0
JAK1/TYK2,6N7A,J1TYK2_052,20260811,success,9,-9.664,9.664,,67.1
JAK1/TYK2,6N7A,J1TYK2_053,20260811,success,9,-9.326,9.326,,33.2
JAK1/TYK2,6N7A,J1TYK2_054,20260811,success,9,-9.039,9.039,,64.3
JAK1/TYK2,6N7A,J1TYK2_055,20260811,success,9,-9.15,9.15,,41.6
JAK1/TYK2,6N7A,J1TYK2_056,20260811,success,9,-10.764,10.764,,47.5
JAK1/TYK2,6N7A,J1TYK2_057,20260811,success,9,-9.534,9.534,,60.4
JAK1/TYK2,6N7A,J1TYK2_058,20260811,success,9,-10.697,10.697,,56.6
JAK1/TYK2,6N7A,J1TYK2_059,20260811,success,9,-9.934,9.934,,57.9
JAK1/TYK2,6N7A,J1TYK2_060,20260811,success,9,-10.657,10.657,,58.3
JAK1/TYK2,6N7A,J1TYK2_061,20260811,success,9,-10.257,10.257,,100.0
JAK1/TYK2,6N7A,J1TYK2_062,20260811,success,9,-8.82,8.82,,121.3
JAK1/TYK2,6N7A,J1TYK2_063,20260811,success,9,-10.313,10.313,,52.5
JAK1/TYK2,6N7A,J1TYK2_064,20260811,success,9,-10.815,10.815,,77.9
JAK1/TYK2,6N7A,J1TYK2_065,20260811,success,9,-6.944,6.944,,197.3
JAK1/TYK2,6N7A,J1TYK2_066,20260811,success,9,-9.101,9.101,,23.2
JAK1/TYK2,6N7A,J1TYK2_067,20260811,success,9,-8.018,8.018,,20.4
JAK1/TYK2,6N7A,J1TYK2_068,20260811,success,9,-9.123,9.123,,30.7
JAK1/TYK2,6N7A,J1TYK2_069,20260811,success,9,-10.264,10.264,,42.3
JAK1/TYK2,6N7A,J1TYK2_070,20260811,success,9,-8.283,8.283,,21.3
JAK1/TYK2,6N7A,J1TYK2_071,20260811,success,9,-8.349,8.349,,22.9
JAK1/TYK2,6N7A,J1TYK2_072,20260811,success,9,-8.214,8.214,,52.1
JAK1/TYK2,6N7A,J1TYK2_073,20260811,success,9,-8.945,8.945,,14.5
JAK1/TYK2,6N7A,J1TYK2_074,20260811,success,9,-8.451,8.451,,71.1
JAK1/TYK2,6N7A,J1TYK2_075,20260811,success,9,-9.176,9.176,,43.9
JAK1/TYK2,6N7A,J1TYK2_076,20260811,success,9,-9.302,9.302,,43.9
JAK1/TYK2,6N7A,J1TYK2_077,20260811,success,9,-8.945,8.945,,15.9
JAK1/TYK2,6N7A,J1TYK2_078,20260811,success,9,-8.816,8.816,,52.5
JAK1/TYK2,6N7A,J1TYK2_079,20260811,success,9,-8.763,8.763,,73.2
JAK1/TYK2,6N7A,J1TYK2_080,20260811,success,9,-8.188,8.188,,48.0
JAK1/TYK2,6N7A,J1TYK2_081,20260811,success,9,-8.86,8.86,,79.0
JAK1/TYK2,6N7A,J1TYK2_082,20260811,success,9,-8.599,8.599,,35.0
JAK1/TYK2,6N7A,J1TYK2_083,20260811,success,9,-8.335,8.335,,51.5
JAK1/TYK2,6N7A,J1TYK2_084,20260811,success,9,-9.825,9.825,,78.5
JAK1/TYK2,6N7A,J1TYK2_085,20260811,success,9,-10.754,10.754,,71.8
JAK1/TYK2,6N7A,J1TYK2_086,20260811,success,9,-9.56,9.56,,143.2
JAK1/TYK2,6N7A,J1TYK2_087,20260811,success,9,-8.917,8.917,,49.5
JAK1/TYK2,6N7A,J1TYK2_088,20260811,success,9,-9.256,9.256,,88.0
JAK1/TYK2,6N7A,J1TYK2_089,20260811,success,9,-9.375,9.375,,59.7
JAK1/TYK2,6N7A,J1TYK2_090,20260811,success,9,-9.861,9.861,,48.7
JAK1/TYK2,6N7A,J1TYK2_091,20260811,success,9,-9.732,9.732,,50.9
JAK1/TYK2,6N7A,J1TYK2_092,20260811,success,9,-10.987,10.987,,465.4
JAK1/TYK2,6N7A,J1TYK2_093,20260811,success,9,-10.122,10.122,,126.7
JAK1/TYK2,6N7A,J1TYK2_094,20260811,success,9,-9.219,9.219,,74.3
