pair,target,ligand,seed,mode1_energy,score_S,status
JAK1/TYK2,3LXP,J1TYK2_082,20260814,-8.983,8.983,success
JAK1/TYK2,3LXP,J1TYK2_083,20260814,-8.15,8.15,success
JAK1/TYK2,3LXP,J1TYK2_084,20260814,-9.41,9.41,success
JAK1/TYK2,3LXP,J1TYK2_085,20260814,-10.261,10.261,success
JAK1/TYK2,3LXP,J1TYK2_086,20260814,-9.716,9.716,success
JAK1/TYK2,3LXP,J1TYK2_087,20260814,-10.069,10.069,success
JAK1/TYK2,3LXP,J1TYK2_088,20260814,-8.539,8.539,success
JAK1/TYK2,3LXP,J1TYK2_089,20260814,-9.605,9.605,success
JAK1/TYK2,3LXP,J1TYK2_090,20260814,-9.678,9.678,success
JAK1/TYK2,3LXP,J1TYK2_091,20260814,-9.75,9.75,success
JAK1/TYK2,3LXP,J1TYK2_092,20260814,-9.607,9.607,success
JAK1/TYK2,3LXP,J1TYK2_093,20260814,-8.606,8.606,success
JAK1/TYK2,3LXP,J1TYK2_094,20260814,-9.187,9.187,success
JAK1/TYK2,3LXP,J1TYK2_095,20260814,-9.38,9.38,success
JAK1/TYK2,3LXP,J1TYK2_096,20260814,-9.472,9.472,success
JAK1/TYK2,3LXP,J1TYK2_097,20260814,-10.195,10.195,success
JAK1/TYK2,3LXP,J1TYK2_098,20260814,-7.223,7.223,success
JAK1/TYK2,3LXP,J1TYK2_099,20260814,-8.016,8.016,success
JAK1/TYK2,3LXP,J1TYK2_100,20260814,-8.614,8.614,success
JAK1/TYK2,3LXP,J1TYK2_101,20260814,-8.214,8.214,success
JAK1/TYK2,3LXP,J1TYK2_102,20260814,-8.35,8.35,success
JAK1/TYK2,3LXP,J1TYK2_103,20260814,-8.359,8.359,success
JAK1/TYK2,3LXP,J1TYK2_104,20260814,-8.054,8.054,success
JAK1/TYK2,3LXP,J1TYK2_105,20260814,-8.015,8.015,success
JAK1/TYK2,3LXP,J1TYK2_106,20260814,-9.454,9.454,success
JAK1/TYK2,3LXP,J1TYK2_107,20260814,-8.449,8.449,success
JAK1/TYK2,3LXP,J1TYK2_108,20260814,-8.525,8.525,success
JAK1/TYK2,3LXP,J1TYK2_109,20260814,-8.812,8.812,success
JAK1/TYK2,3LXP,J1TYK2_110,20260814,-8.724,8.724,success
JAK1/TYK2,6N7A,J1TYK2_001,20260814,-8.548,8.548,success
JAK1/TYK2,6N7A,J1TYK2_002,20260814,-8.503,8.503,success
JAK1/TYK2,6N7A,J1TYK2_003,20260814,-8.638,8.638,success
JAK1/TYK2,6N7A,J1TYK2_004,20260814,-7.433,7.433,success
JAK1/TYK2,6N7A,J1TYK2_005,20260814,-8.826,8.826,success
JAK1/TYK2,6N7A,J1TYK2_006,20260814,-10.864,10.864,success
JAK1/TYK2,6N7A,J1TYK2_007,20260814,-9.221,9.221,success
JAK1/TYK2,6N7A,J1TYK2_008,20260814,-9.638,9.638,success
JAK1/TYK2,6N7A,J1TYK2_009,20260814,-10.184,10.184,success
JAK1/TYK2,6N7A,J1TYK2_010,20260814,-9.461,9.461,success
JAK1/TYK2,6N7A,J1TYK2_011,20260814,-9.349,9.349,success
JAK1/TYK2,6N7A,J1TYK2_012,20260814,-7.786,7.786,success
JAK1/TYK2,6N7A,J1TYK2_013,20260814,-8.442,8.442,success
JAK1/TYK2,6N7A,J1TYK2_014,20260814,-10.279,10.279,success
JAK1/TYK2,6N7A,J1TYK2_015,20260814,-9.782,9.782,success
JAK1/TYK2,6N7A,J1TYK2_016,20260814,-8.74,8.74,success
JAK1/TYK2,6N7A,J1TYK2_017,20260814,-9.303,9.303,success
JAK1/TYK2,6N7A,J1TYK2_018,20260814,-9.228,9.228,success
JAK1/TYK2,6N7A,J1TYK2_019,20260814,-7.973,7.973,success
JAK1/TYK2,6N7A,J1TYK2_020,20260814,-8.355,8.355,success
JAK1/TYK2,6N7A,J1TYK2_021,20260814,-8.715,8.715,success
JAK1/TYK2,6N7A,J1TYK2_022,20260814,-8.874,8.874,success
JAK1/TYK2,6N7A,J1TYK2_023,20260814,-10.074,10.074,success
JAK1/TYK2,6N7A,J1TYK2_024,20260814,-9.861,9.861,success
JAK1/TYK2,6N7A,J1TYK2_025,20260814,-8.605,8.605,success
JAK1/TYK2,6N7A,J1TYK2_026,20260814,-8.24,8.24,success
JAK1/TYK2,6N7A,J1TYK2_027,20260814,-8.405,8.405,success
JAK1/TYK2,6N7A,J1TYK2_028,20260814,-9.404,9.404,success
JAK1/TYK2,6N7A,J1TYK2_029,20260814,-7.757,7.757,success
JAK1/TYK2,6N7A,J1TYK2_030,20260814,-9.873,9.873,success
JAK1/TYK2,6N7A,J1TYK2_031,20260814,-8.365,8.365,success
JAK1/TYK2,6N7A,J1TYK2_032,20260814,-9.494,9.494,success
JAK1/TYK2,6N7A,J1TYK2_033,20260814,-7.968,7.968,success
JAK1/TYK2,6N7A,J1TYK2_034,20260814,-7.696,7.696,success
JAK1/TYK2,6N7A,J1TYK2_035,20260814,-8.419,8.419,success
JAK1/TYK2,6N7A,J1TYK2_036,20260814,-9.086,9.086,success
JAK1/TYK2,6N7A,J1TYK2_037,20260814,-9.777,9.777,success
JAK1/TYK2,6N7A,J1TYK2_038,20260814,-9.086,9.086,success
JAK1/TYK2,6N7A,J1TYK2_039,20260814,-7.123,7.123,success
JAK1/TYK2,6N7A,J1TYK2_040,20260814,-8.873,8.873,success
JAK1/TYK2,6N7A,J1TYK2_041,20260814,-9.71,9.71,success
JAK1/TYK2,6N7A,J1TYK2_042,20260814,-10.922,10.922,success
JAK1/TYK2,6N7A,J1TYK2_043,20260814,-8.899,8.899,success
JAK1/TYK2,6N7A,J1TYK2_044,20260814,-8.799,8.799,success
JAK1/TYK2,6N7A,J1TYK2_045,20260814,-9.638,9.638,success
JAK1/TYK2,6N7A,J1TYK2_046,20260814,-10.468,10.468,success
JAK1/TYK2,6N7A,J1TYK2_047,20260814,-9.008,9.008,success
JAK1/TYK2,6N7A,J1TYK2_048,20260814,-10.108,10.108,success
JAK1/TYK2,6N7A,J1TYK2_049,20260814,-8.135,8.135,success
JAK1/TYK2,6N7A,J1TYK2_050,20260814,-10.079,10.079,success
JAK1/TYK2,6N7A,J1TYK2_051,20260814,-9.235,9.235,success
JAK1/TYK2,6N7A,J1TYK2_052,20260814,-9.598,9.598,success
JAK1/TYK2,6N7A,J1TYK2_053,20260814,-9.288,9.288,success
JAK1/TYK2,6N7A,J1TYK2_054,20260814,-8.985,8.985,success
JAK1/TYK2,6N7A,J1TYK2_055,20260814,-8.941,8.941,success
JAK1/TYK2,6N7A,J1TYK2_056,20260814,-10.783,10.783,success
JAK1/TYK2,6N7A,J1TYK2_057,20260814,-9.596,9.596,success
JAK1/TYK2,6N7A,J1TYK2_058,20260814,-10.715,10.715,success
JAK1/TYK2,6N7A,J1TYK2_059,20260814,-9.891,9.891,success
JAK1/TYK2,6N7A,J1TYK2_060,20260814,-10.656,10.656,success
JAK1/TYK2,6N7A,J1TYK2_061,20260814,-10.305,10.305,success
JAK1/TYK2,6N7A,J1TYK2_062,20260814,-8.769,8.769,success
JAK1/TYK2,6N7A,J1TYK2_063,20260814,-10.345,10.345,success
JAK1/TYK2,6N7A,J1TYK2_064,20260814,-10.798,10.798,success
JAK1/TYK2,6N7A,J1TYK2_065,20260814,-7.214,7.214,success
JAK1/TYK2,6N7A,J1TYK2_066,20260814,-9.194,9.194,success
JAK1/TYK2,6N7A,J1TYK2_067,20260814,-8.026,8.026,success
JAK1/TYK2,6N7A,J1TYK2_068,20260814,-9.12,9.12,success
JAK1/TYK2,6N7A,J1TYK2_069,20260814,-10.187,10.187,success
JAK1/TYK2,6N7A,J1TYK2_070,20260814,-8.709,8.709,success
JAK1/TYK2,6N7A,J1TYK2_071,20260814,-8.363,8.363,success
JAK1/TYK2,6N7A,J1TYK2_072,20260814,-8.586,8.586,success
JAK1/TYK2,6N7A,J1TYK2_073,20260814,-8.919,8.919,success
JAK1/TYK2,6N7A,J1TYK2_074,20260814,-8.457,8.457,success
JAK1/TYK2,6N7A,J1TYK2_075,20260814,-9.188,9.188,success
JAK1/TYK2,6N7A,J1TYK2_076,20260814,-9.319,9.319,success
JAK1/TYK2,6N7A,J1TYK2_077,20260814,-8.929,8.929,success
JAK1/TYK2,6N7A,J1TYK2_078,20260814,-8.957,8.957,success
JAK1/TYK2,6N7A,J1TYK2_079,20260814,-8.747,8.747,success
JAK1/TYK2,6N7A,J1TYK2_080,20260814,-8.171,8.171,success
JAK1/TYK2,6N7A,J1TYK2_081,20260814,-8.876,8.876,success
JAK1/TYK2,6N7A,J1TYK2_082,20260814,-8.291,8.291,success
JAK1/TYK2,6N7A,J1TYK2_083,20260814,-8.248,8.248,success
JAK1/TYK2,6N7A,J1TYK2_084,20260814,-9.842,9.842,success
JAK1/TYK2,6N7A,J1TYK2_085,20260814,-10.814,10.814,success
JAK1/TYK2,6N7A,J1TYK2_086,20260814,-9.545,9.545,success
JAK1/TYK2,6N7A,J1TYK2_087,20260814,-8.894,8.894,success
JAK1/TYK2,6N7A,J1TYK2_088,20260814,-9.212,9.212,success
JAK1/TYK2,6N7A,J1TYK2_089,20260814,-9.382,9.382,success
JAK1/TYK2,6N7A,J1TYK2_090,20260814,-9.835,9.835,success
JAK1/TYK2,6N7A,J1TYK2_091,20260814,-9.742,9.742,success
JAK1/TYK2,6N7A,J1TYK2_092,20260814,-10.894,10.894,success
JAK1/TYK2,6N7A,J1TYK2_093,20260814,-9.974,9.974,success
JAK1/TYK2,6N7A,J1TYK2_094,20260814,-8.912,8.912,success
JAK1/TYK2,6N7A,J1TYK2_095,20260814,-10.048,10.048,success
JAK1/TYK2,6N7A,J1TYK2_096,20260814,-9.502,9.502,success
JAK1/TYK2,6N7A,J1TYK2_097,20260814,-9.597,9.597,success
JAK1/TYK2,6N7A,J1TYK2_098,20260814,-6.852,6.852,success
JAK1/TYK2,6N7A,J1TYK2_099,20260814,-7.891,7.891,success
JAK1/TYK2,6N7A,J1TYK2_100,20260814,-8.219,8.219,success
JAK1/TYK2,6N7A,J1TYK2_101,20260814,-7.937,7.937,success
JAK1/TYK2,6N7A,J1TYK2_102,20260814,-8.815,8.815,success
JAK1/TYK2,6N7A,J1TYK2_103,20260814,-7.863,7.863,success
JAK1/TYK2,6N7A,J1TYK2_104,20260814,-7.925,7.925,success
JAK1/TYK2,6N7A,J1TYK2_105,20260814,-9.298,9.298,success
JAK1/TYK2,6N7A,J1TYK2_106,20260814,-9.291,9.291,success
JAK1/TYK2,6N7A,J1TYK2_107,20260814,-8.199,8.199,success
JAK1/TYK2,6N7A,J1TYK2_108,20260814,-7.586,7.586,success
JAK1/TYK2,6N7A,J1TYK2_109,20260814,-7.867,7.867,success
JAK1/TYK2,6N7A,J1TYK2_110,20260814,-8.01,8.01,success
PPARA/PPARD,5U3Q,PAPD_001,20260814,-9.869,9.869,success
PPARA/PPARD,5U3Q,PAPD_002,20260814,-8.351,8.351,success
PPARA/PPARD,5U3Q,PAPD_003,20260814,-10.229,10.229,success
PPARA/PPARD,5U3Q,PAPD_004,20260814,-9.833,9.833,success
PPARA/PPARD,5U3Q,PAPD_005,20260814,-8.241,8.241,success
PPARA/PPARD,5U3Q,PAPD_006,20260814,-9.891,9.891,success
PPARA/PPARD,5U3Q,PAPD_007,20260814,-9.719,9.719,success
PPARA/PPARD,5U3Q,PAPD_008,20260814,-9.942,9.942,success
PPARA/PPARD,5U3Q,PAPD_009,20260814,-10.008,10.008,success
PPARA/PPARD,5U3Q,PAPD_010,20260814,-10.504,10.504,success
PPARA/PPARD,5U3Q,PAPD_011,20260814,-8.768,8.768,success
PPARA/PPARD,5U3Q,PAPD_012,20260814,-9.696,9.696,success
PPARA/PPARD,5U3Q,PAPD_013,20260814,-8.405,8.405,success
PPARA/PPARD,5U3Q,PAPD_014,20260814,-9.249,9.249,success
PPARA/PPARD,5U3Q,PAPD_015,20260814,-11.514,11.514,success
PPARA/PPARD,5U3Q,PAPD_016,20260814,-10.386,10.386,success
PPARA/PPARD,5U3Q,PAPD_017,20260814,-11.144,11.144,success
PPARA/PPARD,5U3Q,PAPD_018,20260814,-10.992,10.992,success
PPARA/PPARD,5U3Q,PAPD_019,20260814,-10.823,10.823,success
PPARA/PPARD,5U3Q,PAPD_020,20260814,-10.704,10.704,success
PPARA/PPARD,5U3Q,PAPD_021,20260814,-8.382,8.382,success
PPARA/PPARD,5U3Q,PAPD_022,20260814,-9.521,9.521,success
PPARA/PPARD,5U3Q,PAPD_023,20260814,-9.624,9.624,success
PPARA/PPARD,5U3Q,PAPD_024,20260814,-9.423,9.423,success
PPARA/PPARD,5U3Q,PAPD_025,20260814,-10.105,10.105,success
PPARA/PPARD,5U3Q,PAPD_026,20260814,-9.346,9.346,success
PPARA/PPARD,5U3Q,PAPD_027,20260814,-9.503,9.503,success
PPARA/PPARD,5U3Q,PAPD_028,20260814,-9.689,9.689,success
PPARA/PPARD,5U3Q,PAPD_029,20260814,-9.804,9.804,success
PPARA/PPARD,5U3Q,PAPD_030,20260814,-9.647,9.647,success
PPARA/PPARD,5U3Q,PAPD_031,20260814,-9.62,9.62,success
PPARA/PPARD,5U3Q,PAPD_032,20260814,-10.218,10.218,success
PPARA/PPARD,5U3Q,PAPD_033,20260814,-10.95,10.95,success
PPARA/PPARD,5U3Q,PAPD_034,20260814,-10.425,10.425,success
PPARA/PPARD,5U3Q,PAPD_035,20260814,-9.258,9.258,success
PPARA/PPARD,5U3Q,PAPD_036,20260814,-8.824,8.824,success
PPARA/PPARD,5U3Q,PAPD_037,20260814,-10.03,10.03,success
PPARA/PPARD,5U3Q,PAPD_038,20260814,-9.6,9.6,success
PPARA/PPARD,5U3Q,PAPD_039,20260814,-9.499,9.499,success
PPARA/PPARD,5U3Q,PAPD_040,20260814,-9.914,9.914,success
PPARA/PPARD,5U3Q,PAPD_041,20260814,-10.725,10.725,success
PPARA/PPARD,5U3Q,PAPD_042,20260814,-10.244,10.244,success
PPARA/PPARD,5U3Q,PAPD_043,20260814,-9.423,9.423,success
PPARA/PPARD,5U3Q,PAPD_044,20260814,-9.52,9.52,success
PPARA/PPARD,5U3Q,PAPD_045,20260814,-10.376,10.376,success
PPARA/PPARD,5U3Q,PAPD_046,20260814,-9.906,9.906,success
PPARA/PPARD,5U3Q,PAPD_047,20260814,-8.83,8.83,success
PPARA/PPARD,5U3Q,PAPD_048,20260814,-10.457,10.457,success
PPARA/PPARD,5U3Q,PAPD_049,20260814,-9.801,9.801,success
PPARA/PPARD,5U3Q,PAPD_050,20260814,-10.775,10.775,success
PPARA/PPARD,5U3Q,PAPD_051,20260814,-9.746,9.746,success
PPARA/PPARD,5U3Q,PAPD_052,20260814,-9.049,9.049,success
PPARA/PPARD,5U3Q,PAPD_053,20260814,-9.553,9.553,success
PPARA/PPARD,5U3Q,PAPD_054,20260814,-11.327,11.327,success
PPARA/PPARD,5U3Q,PAPD_055,20260814,-11.467,11.467,success
PPARA/PPARD,5U3Q,PAPD_056,20260814,-11.186,11.186,success
PPARA/PPARD,5U3Q,PAPD_057,20260814,-11.441,11.441,success
PPARA/PPARD,5U3Q,PAPD_058,20260814,-10.283,10.283,success
PPARA/PPARD,5U3Q,PAPD_059,20260814,-10.518,10.518,success
PPARA/PPARD,5U3Q,PAPD_060,20260814,-10.595,10.595,success
PPARA/PPARD,5U3Q,PAPD_061,20260814,-10.328,10.328,success
PPARA/PPARD,5U3Q,PAPD_062,20260814,-11.227,11.227,success
PPARA/PPARD,5U3Q,PAPD_063,20260814,-10.904,10.904,success
PPARA/PPARD,5U3Q,PAPD_064,20260814,-11.538,11.538,success
PPARA/PPARD,5U3Q,PAPD_065,20260814,-9.307,9.307,success
PPARA/PPARD,5U3Q,PAPD_066,20260814,-10.222,10.222,success
PPARA/PPARD,5U3Q,PAPD_067,20260814,-10.28,10.28,success
PPARA/PPARD,5U3Q,PAPD_068,20260814,-9.543,9.543,success
PPARA/PPARD,5U3Q,PAPD_069,20260814,-10.323,10.323,success
PPARA/PPARD,5U3Q,PAPD_070,20260814,-10.755,10.755,success
PPARA/PPARD,5U3Q,PAPD_071,20260814,-9.718,9.718,success
PPARA/PPARD,5U3Q,PAPD_072,20260814,-9.489,9.489,success
PPARA/PPARD,5U3Q,PAPD_073,20260814,-10.267,10.267,success
PPARA/PPARD,5U3Q,PAPD_074,20260814,-9.572,9.572,success
PPARA/PPARD,5U3Q,PAPD_075,20260814,-10.539,10.539,success
PPARA/PPARD,5U3Q,PAPD_076,20260814,-10.449,10.449,success
PPARA/PPARD,5U3Q,PAPD_077,20260814,-9.47,9.47,success
PPARA/PPARD,5U3Q,PAPD_078,20260814,-10.248,10.248,success
PPARA/PPARD,5U3Q,PAPD_079,20260814,-8.956,8.956,success
PPARA/PPARD,5U3Q,PAPD_080,20260814,-8.11,8.11,success
PPARA/PPARD,5U3Q,PAPD_081,20260814,-10.571,10.571,success
PPARA/PPARD,5U3Q,PAPD_082,20260814,-10.377,10.377,success
PPARA/PPARD,5U3Q,PAPD_083,20260814,-9.652,9.652,success
PPARA/PPARD,5U3Q,PAPD_084,20260814,-10.969,10.969,success
PPARA/PPARD,5U3Q,PAPD_085,20260814,-11.445,11.445,success
PPARA/PPARD,5U3Q,PAPD_086,20260814,-9.742,9.742,success
PPARA/PPARD,5U3Q,PAPD_087,20260814,-11.281,11.281,success
PPARA/PPARD,5U3Q,PAPD_088,20260814,-11.162,11.162,success
PPARA/PPARD,5U3Q,PAPD_089,20260814,-10.942,10.942,success
PPARA/PPARD,5U3Q,PAPD_090,20260814,-11.227,11.227,success
PPARA/PPARD,5U3Q,PAPD_091,20260814,-11.017,11.017,success
PPARA/PPARD,5U3Q,PAPD_092,20260814,-10.502,10.502,success
PPARA/PPARD,5U3Q,PAPD_093,20260814,-9.771,9.771,success
PPARA/PPARD,5U3Q,PAPD_094,20260814,-9.092,9.092,success
PPARA/PPARD,5U3Q,PAPD_095,20260814,-9.738,9.738,success
PPARA/PPARD,5U3Q,PAPD_096,20260814,-9.55,9.55,success
PPARA/PPARD,5U3Q,PAPD_097,20260814,-6.651,6.651,success
PPARA/PPARD,5U3Q,PAPD_098,20260814,-10.478,10.478,success
PPARA/PPARD,5U3Q,PAPD_099,20260814,-10.338,10.338,success
PPARA/PPARD,5U3Q,PAPD_100,20260814,-10.472,10.472,success
PPARA/PPARD,5U3Q,PAPD_101,20260814,-6.198,6.198,success
PPARA/PPARD,5U3Q,PAPD_102,20260814,-9.523,9.523,success
PPARA/PPARD,5U3Q,PAPD_103,20260814,-9.042,9.042,success
PPARA/PPARD,5U3Q,PAPD_104,20260814,-11.372,11.372,success
PPARA/PPARD,5U3Q,PAPD_105,20260814,-10.198,10.198,success
PPARA/PPARD,5U3Q,PAPD_106,20260814,-9.879,9.879,success
PPARA/PPARD,5U3Q,PAPD_107,20260814,-9.481,9.481,success
PPARA/PPARD,5U3Q,PAPD_108,20260814,-9.324,9.324,success
PPARA/PPARD,5U3Q,PAPD_109,20260814,-8.773,8.773,success
PPARA/PPARD,5U3Q,PAPD_110,20260814,-10.092,10.092,success
PPARA/PPARD,6LXA,PAPD_001,20260814,-9.232,9.232,success
PPARA/PPARD,6LXA,PAPD_002,20260814,-8.407,8.407,success
PPARA/PPARD,6LXA,PAPD_003,20260814,-9.392,9.392,success
PPARA/PPARD,6LXA,PAPD_004,20260814,-9.84,9.84,success
PPARA/PPARD,6LXA,PAPD_005,20260814,-8.155,8.155,success
PPARA/PPARD,6LXA,PAPD_006,20260814,-8.771,8.771,success
PPARA/PPARD,6LXA,PAPD_007,20260814,-8.789,8.789,success
PPARA/PPARD,6LXA,PAPD_008,20260814,-8.998,8.998,success
PPARA/PPARD,6LXA,PAPD_009,20260814,-8.581,8.581,success
PPARA/PPARD,6LXA,PAPD_010,20260814,-8.89,8.89,success
PPARA/PPARD,6LXA,PAPD_011,20260814,-7.967,7.967,success
PPARA/PPARD,6LXA,PAPD_012,20260814,-9.527,9.527,success
PPARA/PPARD,6LXA,PAPD_013,20260814,-8.238,8.238,success
PPARA/PPARD,6LXA,PAPD_014,20260814,-8.816,8.816,success
PPARA/PPARD,6LXA,PAPD_015,20260814,-8.923,8.923,success
PPARA/PPARD,6LXA,PAPD_016,20260814,-9.896,9.896,success
PPARA/PPARD,6LXA,PAPD_017,20260814,-10.021,10.021,success
PPARA/PPARD,6LXA,PAPD_018,20260814,-10.21,10.21,success
PPARA/PPARD,6LXA,PAPD_019,20260814,-8.25,8.25,success
PPARA/PPARD,6LXA,PAPD_020,20260814,-8.43,8.43,success
PPARA/PPARD,6LXA,PAPD_021,20260814,-8.03,8.03,success
PPARA/PPARD,6LXA,PAPD_022,20260814,-9.008,9.008,success
PPARA/PPARD,6LXA,PAPD_023,20260814,-8.799,8.799,success
PPARA/PPARD,6LXA,PAPD_024,20260814,-8.23,8.23,success
PPARA/PPARD,6LXA,PAPD_025,20260814,-9.155,9.155,success
PPARA/PPARD,6LXA,PAPD_026,20260814,-9.253,9.253,success
PPARA/PPARD,6LXA,PAPD_027,20260814,-9.154,9.154,success
PPARA/PPARD,6LXA,PAPD_028,20260814,-9.709,9.709,success
PPARA/PPARD,6LXA,PAPD_029,20260814,-8.899,8.899,success
PPARA/PPARD,6LXA,PAPD_030,20260814,-9.142,9.142,success
PPARA/PPARD,6LXA,PAPD_031,20260814,-9.595,9.595,success
PPARA/PPARD,6LXA,PAPD_032,20260814,-9.016,9.016,success
PPARA/PPARD,6LXA,PAPD_033,20260814,-10.121,10.121,success
PPARA/PPARD,6LXA,PAPD_034,20260814,-8.043,8.043,success
PPARA/PPARD,6LXA,PAPD_035,20260814,-7.841,7.841,success
PPARA/PPARD,6LXA,PAPD_036,20260814,-5.185,5.185,success
PPARA/PPARD,6LXA,PAPD_037,20260814,-6.139,6.139,success
PPARA/PPARD,6LXA,PAPD_038,20260814,-7.923,7.923,success
PPARA/PPARD,6LXA,PAPD_039,20260814,-7.761,7.761,success
PPARA/PPARD,6LXA,PAPD_040,20260814,-7.734,7.734,success
PPARA/PPARD,6LXA,PAPD_041,20260814,-9.646,9.646,success
PPARA/PPARD,6LXA,PAPD_042,20260814,-8.806,8.806,success
PPARA/PPARD,6LXA,PAPD_043,20260814,-9.267,9.267,success
PPARA/PPARD,6LXA,PAPD_044,20260814,-9.361,9.361,success
PPARA/PPARD,6LXA,PAPD_045,20260814,-9.851,9.851,success
PPARA/PPARD,6LXA,PAPD_046,20260814,-9.787,9.787,success
PPARA/PPARD,6LXA,PAPD_047,20260814,-9.252,9.252,success
PPARA/PPARD,6LXA,PAPD_048,20260814,-8.669,8.669,success
PPARA/PPARD,6LXA,PAPD_049,20260814,-8.442,8.442,success
PPARA/PPARD,6LXA,PAPD_050,20260814,-9.505,9.505,success
PPARA/PPARD,6LXA,PAPD_051,20260814,-8.752,8.752,success
PPARA/PPARD,6LXA,PAPD_052,20260814,-9.109,9.109,success
PPARA/PPARD,6LXA,PAPD_053,20260814,-9.071,9.071,success
PPARA/PPARD,6LXA,PAPD_054,20260814,-9.681,9.681,success
PPARA/PPARD,6LXA,PAPD_055,20260814,-8.904,8.904,success
PPARA/PPARD,6LXA,PAPD_056,20260814,-9.366,9.366,success
PPARA/PPARD,6LXA,PAPD_057,20260814,-8.636,8.636,success
PPARA/PPARD,6LXA,PAPD_058,20260814,-9.007,9.007,success
PPARA/PPARD,6LXA,PAPD_059,20260814,-9.212,9.212,success
PPARA/PPARD,6LXA,PAPD_060,20260814,-8.744,8.744,success
PPARA/PPARD,6LXA,PAPD_061,20260814,-8.602,8.602,success
PPARA/PPARD,6LXA,PAPD_062,20260814,-9.477,9.477,success
PPARA/PPARD,6LXA,PAPD_063,20260814,-8.802,8.802,success
PPARA/PPARD,6LXA,PAPD_064,20260814,-9.599,9.599,success
PPARA/PPARD,6LXA,PAPD_065,20260814,-9.224,9.224,success
PPARA/PPARD,6LXA,PAPD_066,20260814,-9.397,9.397,success
PPARA/PPARD,6LXA,PAPD_067,20260814,-9.258,9.258,success
PPARA/PPARD,6LXA,PAPD_068,20260814,-9.086,9.086,success
PPARA/PPARD,6LXA,PAPD_069,20260814,-7.402,7.402,success
PPARA/PPARD,6LXA,PAPD_070,20260814,-10.055,10.055,success
PPARA/PPARD,6LXA,PAPD_071,20260814,-8.891,8.891,success
PPARA/PPARD,6LXA,PAPD_072,20260814,-9.577,9.577,success
PPARA/PPARD,6LXA,PAPD_073,20260814,-8.422,8.422,success
PPARA/PPARD,6LXA,PAPD_074,20260814,-8.23,8.23,success
PPARA/PPARD,6LXA,PAPD_075,20260814,-10.154,10.154,success
PPARA/PPARD,6LXA,PAPD_076,20260814,-9.714,9.714,success
PPARA/PPARD,6LXA,PAPD_077,20260814,-8.798,8.798,success
PPARA/PPARD,6LXA,PAPD_078,20260814,-8.923,8.923,success
PPARA/PPARD,6LXA,PAPD_079,20260814,-8.28,8.28,success
PPARA/PPARD,6LXA,PAPD_080,20260814,-6.29,6.29,success
PPARA/PPARD,6LXA,PAPD_081,20260814,-9.434,9.434,success
PPARA/PPARD,6LXA,PAPD_082,20260814,-10.551,10.551,success
PPARA/PPARD,6LXA,PAPD_083,20260814,-8.76,8.76,success
PPARA/PPARD,6LXA,PAPD_084,20260814,-8.21,8.21,success
PPARA/PPARD,6LXA,PAPD_085,20260814,-10.14,10.14,success
PPARA/PPARD,6LXA,PAPD_086,20260814,-10.007,10.007,success
PPARA/PPARD,6LXA,PAPD_087,20260814,-8.352,8.352,success
PPARA/PPARD,6LXA,PAPD_088,20260814,-8.402,8.402,success
PPARA/PPARD,6LXA,PAPD_089,20260814,-8.32,8.32,success
PPARA/PPARD,6LXA,PAPD_090,20260814,-8.306,8.306,success
PPARA/PPARD,6LXA,PAPD_091,20260814,-7.812,7.812,success
PPARA/PPARD,6LXA,PAPD_092,20260814,-8.663,8.663,success
PPARA/PPARD,6LXA,PAPD_093,20260814,-6.844,6.844,success
PPARA/PPARD,6LXA,PAPD_094,20260814,-6.64,6.64,success
PPARA/PPARD,6LXA,PAPD_095,20260814,-7.269,7.269,success
PPARA/PPARD,6LXA,PAPD_096,20260814,-6.942,6.942,success
PPARA/PPARD,6LXA,PAPD_097,20260814,-6.847,6.847,success
PPARA/PPARD,6LXA,PAPD_098,20260814,-9.692,9.692,success
PPARA/PPARD,6LXA,PAPD_099,20260814,-10.033,10.033,success
PPARA/PPARD,6LXA,PAPD_100,20260814,-9.635,9.635,success
PPARA/PPARD,6LXA,PAPD_101,20260814,-6.313,6.313,success
PPARA/PPARD,6LXA,PAPD_102,20260814,-8.393,8.393,success
PPARA/PPARD,6LXA,PAPD_103,20260814,-8.284,8.284,success
PPARA/PPARD,6LXA,PAPD_104,20260814,-9.092,9.092,success
PPARA/PPARD,6LXA,PAPD_105,20260814,-9.24,9.24,success
PPARA/PPARD,6LXA,PAPD_106,20260814,-9.187,9.187,success
PPARA/PPARD,6LXA,PAPD_107,20260814,-8.103,8.103,success
PPARA/PPARD,6LXA,PAPD_108,20260814,-8.222,8.222,success
PPARA/PPARD,6LXA,PAPD_109,20260814,-8.721,8.721,success
PPARA/PPARD,6LXA,PAPD_110,20260814,-8.29,8.29,success
PPARG/PPARA,6LXA,PGPA_001,20260814,-9.745,9.745,success
PPARG/PPARA,6LXA,PGPA_002,20260814,-8.38,8.38,success
PPARG/PPARA,6LXA,PGPA_003,20260814,-8.183,8.183,success
PPARG/PPARA,6LXA,PGPA_004,20260814,-8.987,8.987,success
PPARG/PPARA,6LXA,PGPA_005,20260814,-7.39,7.39,success
PPARG/PPARA,6LXA,PGPA_006,20260814,-7.227,7.227,success
PPARG/PPARA,6LXA,PGPA_007,20260814,-8.806,8.806,success
PPARG/PPARA,6LXA,PGPA_008,20260814,-10.254,10.254,success
