pair,target,ligand,seed,status,n_modes,mode1_energy,score_S,reason,seconds
PPARG/PPARA,9V8H,PGPA_046,20260813,success,9,-8.258,8.258,,63.4
PPARG/PPARA,9V8H,PGPA_047,20260813,success,9,-7.851,7.851,,82.9
PPARG/PPARA,9V8H,PGPA_048,20260813,success,9,-8.647,8.647,,63.7
PPARG/PPARA,9V8H,PGPA_049,20260813,success,9,-9.199,9.199,,180.8
PPARG/PPARA,9V8H,PGPA_050,20260813,success,9,-8.714,8.714,,154.9
PPARG/PPARA,9V8H,PGPA_051,20260813,success,9,-8.738,8.738,,93.9
PPARG/PPARA,9V8H,PGPA_052,20260813,success,9,-8.186,8.186,,102.4
PPARG/PPARA,9V8H,PGPA_053,20260813,success,8,-7.382,7.382,,122.7
PPARG/PPARA,9V8H,PGPA_054,20260813,success,9,-9.475,9.475,,170.4
PPARG/PPARA,9V8H,PGPA_055,20260813,success,9,-8.682,8.682,,118.4
PPARG/PPARA,9V8H,PGPA_056,20260813,success,9,-8.372,8.372,,357.8
PPARG/PPARA,9V8H,PGPA_057,20260813,success,9,-8.774,8.774,,92.6
PPARG/PPARA,9V8H,PGPA_058,20260813,success,9,-8.323,8.323,,69.2
PPARG/PPARA,9V8H,PGPA_059,20260813,success,9,-9.393,9.393,,218.7
PPARG/PPARA,9V8H,PGPA_060,20260813,success,9,-7.136,7.136,,71.5
PPARG/PPARA,9V8H,PGPA_061,20260813,success,9,-8.076,8.076,,104.8
PPARG/PPARA,9V8H,PGPA_062,20260813,success,9,-8.511,8.511,,127.0
PPARG/PPARA,9V8H,PGPA_063,20260813,success,9,-9.239,9.239,,130.3
PPARG/PPARA,9V8H,PGPA_064,20260813,success,9,-7.992,7.992,,141.5
PPARG/PPARA,9V8H,PGPA_065,20260813,success,9,-8.647,8.647,,236.7
PPARG/PPARA,9V8H,PGPA_066,20260813,success,9,-9.305,9.305,,135.2
PPARG/PPARA,9V8H,PGPA_067,20260813,success,9,-8.873,8.873,,89.9
PPARG/PPARA,9V8H,PGPA_068,20260813,success,9,-9.501,9.501,,73.3
PPARG/PPARA,9V8H,PGPA_069,20260813,success,9,-9.299,9.299,,111.3
PPARG/PPARA,9V8H,PGPA_070,20260813,success,9,-9.207,9.207,,174.4
PPARG/PPARA,9V8H,PGPA_071,20260813,success,9,-9.078,9.078,,126.4
PPARG/PPARA,9V8H,PGPA_072,20260813,success,9,-7.908,7.908,,81.0
PPARG/PPARA,9V8H,PGPA_073,20260813,success,9,-8.869,8.869,,63.6
PPARG/PPARA,9V8H,PGPA_074,20260813,success,9,-10.24,10.24,,210.5
PPARG/PPARA,9V8H,PGPA_075,20260813,success,9,-9.497,9.497,,215.3
PPARG/PPARA,9V8H,PGPA_076,20260813,success,9,-9.067,9.067,,209.1
PPARG/PPARA,9V8H,PGPA_077,20260813,success,9,-9.179,9.179,,96.7
PPARG/PPARA,9V8H,PGPA_078,20260813,success,9,-8.429,8.429,,143.7
PPARG/PPARA,9V8H,PGPA_079,20260813,success,9,-8.771,8.771,,209.1
PPARG/PPARA,9V8H,PGPA_080,20260813,success,9,-7.893,7.893,,96.4
PPARG/PPARA,9V8H,PGPA_081,20260813,success,9,-9.3,9.3,,233.4
PPARG/PPARA,9V8H,PGPA_082,20260813,success,9,-9.251,9.251,,228.2
PPARG/PPARA,9V8H,PGPA_083,20260813,success,9,-9.876,9.876,,156.8
PPARG/PPARA,9V8H,PGPA_084,20260813,success,9,-8.96,8.96,,150.4
PPARG/PPARA,9V8H,PGPA_085,20260813,success,9,-8.83,8.83,,163.5
PPARG/PPARA,9V8H,PGPA_086,20260813,success,9,-9.459,9.459,,89.7
PPARG/PPARA,9V8H,PGPA_087,20260813,success,9,-9.226,9.226,,59.8
PPARG/PPARA,9V8H,PGPA_088,20260813,success,8,-8.903,8.903,,88.8
PPARG/PPARA,9V8H,PGPA_089,20260813,success,9,-8.26,8.26,,96.2
PPARG/PPARA,9V8H,PGPA_090,20260813,success,9,-9.543,9.543,,96.2
PPARG/PPARA,9V8H,PGPA_091,20260813,success,9,-8.307,8.307,,129.1
PPARG/PPARA,9V8H,PGPA_092,20260813,success,9,-8.952,8.952,,72.6
PPARG/PPARA,9V8H,PGPA_093,20260813,success,9,-8.057,8.057,,138.0
PPARG/PPARA,9V8H,PGPA_094,20260813,success,9,-9.02,9.02,,99.5
PPARG/PPARA,9V8H,PGPA_095,20260813,success,9,-8.024,8.024,,81.7
PPARG/PPARA,9V8H,PGPA_096,20260813,success,9,-9.278,9.278,,145.2
PPARG/PPARA,9V8H,PGPA_097,20260813,success,9,-5.901,5.901,,117.3
PPARG/PPARA,9V8H,PGPA_098,20260813,success,9,-6.888,6.888,,137.4
PPARG/PPARA,9V8H,PGPA_099,20260813,success,9,-6.906,6.906,,19.0
PPARG/PPARA,9V8H,PGPA_100,20260813,success,9,-8.478,8.478,,80.7
PPARG/PPARA,9V8H,PGPA_101,20260813,success,8,-8.725,8.725,,183.2
PPARG/PPARA,9V8H,PGPA_102,20260813,success,9,-10.084,10.084,,128.4
PPARG/PPARA,9V8H,PGPA_103,20260813,success,9,-8.425,8.425,,97.1
PPARG/PPARA,9V8H,PGPA_104,20260813,success,9,-9.273,9.273,,52.3
PPARG/PPARA,9V8H,PGPA_105,20260813,success,9,-7.288,7.288,,27.7
PPARG/PPARA,9V8H,PGPA_106,20260813,success,9,-8.046,8.046,,221.7
PPARG/PPARA,9V8H,PGPA_107,20260813,success,9,-8.481,8.481,,83.9
PPARG/PPARA,9V8H,PGPA_108,20260813,success,9,-9.149,9.149,,82.9
PPARG/PPARA,9V8H,PGPA_109,20260813,success,8,-7.14,7.14,,96.6
PPARG/PPARA,9V8H,PGPA_110,20260813,success,9,-7.203,7.203,,24.4
