pair,target,ligand,seed,mode1_energy,score_S,status
F2/F10,2JKH,F2F10_051,20260811,-8.556,8.556,success
F2/F10,2JKH,F2F10_052,20260811,-8.885,8.885,success
F2/F10,2JKH,F2F10_053,20260811,-9.041,9.041,success
F2/F10,2JKH,F2F10_054,20260811,-10.4,10.4,success
F2/F10,2JKH,F2F10_055,20260811,-10.648,10.648,success
F2/F10,2JKH,F2F10_056,20260811,-8.474,8.474,success
F2/F10,2JKH,F2F10_057,20260811,-9.978,9.978,success
F2/F10,2JKH,F2F10_058,20260811,-10.487,10.487,success
F2/F10,2JKH,F2F10_059,20260811,-8.637,8.637,success
F2/F10,2JKH,F2F10_060,20260811,-9.803,9.803,success
F2/F10,2JKH,F2F10_061,20260811,-11.283,11.283,success
F2/F10,2JKH,F2F10_062,20260811,-10.042,10.042,success
F2/F10,2JKH,F2F10_063,20260811,-9.872,9.872,success
F2/F10,2JKH,F2F10_064,20260811,-8.713,8.713,success
F2/F10,2JKH,F2F10_065,20260811,-7.221,7.221,success
F2/F10,2JKH,F2F10_066,20260811,-6.852,6.852,success
F2/F10,2JKH,F2F10_067,20260811,-9.638,9.638,success
F2/F10,2JKH,F2F10_068,20260811,-10.347,10.347,success
F2/F10,2JKH,F2F10_069,20260811,-9.391,9.391,success
F2/F10,2JKH,F2F10_070,20260811,-10.186,10.186,success
F2/F10,2JKH,F2F10_071,20260811,-8.638,8.638,success
F2/F10,2JKH,F2F10_072,20260811,-9.049,9.049,success
F2/F10,2JKH,F2F10_073,20260811,-7.92,7.92,success
F2/F10,2JKH,F2F10_074,20260811,-8.155,8.155,success
F2/F10,2JKH,F2F10_075,20260811,-9.42,9.42,success
F2/F10,2JKH,F2F10_076,20260811,-9.698,9.698,success
F2/F10,2JKH,F2F10_077,20260811,-6.99,6.99,success
F2/F10,2JKH,F2F10_078,20260811,-8.095,8.095,success
F2/F10,2JKH,F2F10_079,20260811,-9.186,9.186,success
F2/F10,2JKH,F2F10_081,20260811,-10.656,10.656,success
F2/F10,2JKH,F2F10_082,20260811,-10.36,10.36,success
F2/F10,2JKH,F2F10_083,20260811,-9.225,9.225,success
F2/F10,2JKH,F2F10_084,20260811,-6.929,6.929,success
F2/F10,2JKH,F2F10_085,20260811,-10.187,10.187,success
F2/F10,2JKH,F2F10_086,20260811,-10.544,10.544,success
F2/F10,2JKH,F2F10_087,20260811,-8.812,8.812,success
F2/F10,2JKH,F2F10_088,20260811,-8.345,8.345,success
F2/F10,2JKH,F2F10_089,20260811,-8.327,8.327,success
F2/F10,2JKH,F2F10_090,20260811,-7.51,7.51,success
F2/F10,2JKH,F2F10_091,20260811,-8.723,8.723,success
F2/F10,2JKH,F2F10_092,20260811,-8.074,8.074,success
F2/F10,2JKH,F2F10_093,20260811,-8.761,8.761,success
F2/F10,2JKH,F2F10_094,20260811,-10.022,10.022,success
F2/F10,2JKH,F2F10_095,20260811,-9.228,9.228,success
F2/F10,2JKH,F2F10_096,20260811,-10.737,10.737,success
F2/F10,2JKH,F2F10_097,20260811,-10.038,10.038,success
F2/F10,2JKH,F2F10_098,20260811,-8.84,8.84,success
F2/F10,2JKH,F2F10_099,20260811,-9.69,9.69,success
F2/F10,2JKH,F2F10_100,20260811,-10.003,10.003,success
F2/F10,2JKH,F2F10_101,20260811,-7.953,7.953,success
F2/F10,2JKH,F2F10_102,20260811,-8.691,8.691,success
F2/F10,2JKH,F2F10_103,20260811,-8.503,8.503,success
F2/F10,2JKH,F2F10_104,20260811,-8.054,8.054,success
F2/F10,2JKH,F2F10_105,20260811,-8.587,8.587,success
F2/F10,2JKH,F2F10_106,20260811,-9.065,9.065,success
F2/F10,2JKH,F2F10_107,20260811,-9.319,9.319,success
F2/F10,2JKH,F2F10_108,20260811,-8.611,8.611,success
F2/F10,2JKH,F2F10_109,20260811,-8.079,8.079,success
F2/F10,2JKH,F2F10_110,20260811,-9.506,9.506,success
F2/F10,4UDW,F2F10_001,20260811,-9.263,9.263,success
F2/F10,4UDW,F2F10_002,20260811,-8.76,8.76,success
F2/F10,4UDW,F2F10_003,20260811,-8.763,8.763,success
F2/F10,4UDW,F2F10_004,20260811,-10.028,10.028,success
F2/F10,4UDW,F2F10_005,20260811,-9.68,9.68,success
F2/F10,4UDW,F2F10_006,20260811,-9.616,9.616,success
F2/F10,4UDW,F2F10_007,20260811,-9.695,9.695,success
F2/F10,4UDW,F2F10_008,20260811,-7.744,7.744,success
F2/F10,4UDW,F2F10_009,20260811,-10.115,10.115,success
F2/F10,4UDW,F2F10_010,20260811,-10.149,10.149,success
F2/F10,4UDW,F2F10_011,20260811,-8.447,8.447,success
F2/F10,4UDW,F2F10_012,20260811,-9.961,9.961,success
F2/F10,4UDW,F2F10_013,20260811,-8.504,8.504,success
F2/F10,4UDW,F2F10_014,20260811,-8.546,8.546,success
F2/F10,4UDW,F2F10_015,20260811,-8.443,8.443,success
F2/F10,4UDW,F2F10_016,20260811,-9.842,9.842,success
F2/F10,4UDW,F2F10_017,20260811,-7.116,7.116,success
F2/F10,4UDW,F2F10_018,20260811,-8.736,8.736,success
F2/F10,4UDW,F2F10_019,20260811,-8.292,8.292,success
F2/F10,4UDW,F2F10_020,20260811,-8.55,8.55,success
F2/F10,4UDW,F2F10_021,20260811,-10.116,10.116,success
F2/F10,4UDW,F2F10_022,20260811,-10.431,10.431,success
F2/F10,4UDW,F2F10_023,20260811,-9.093,9.093,success
F2/F10,4UDW,F2F10_024,20260811,-9.265,9.265,success
F2/F10,4UDW,F2F10_025,20260811,-9.322,9.322,success
F2/F10,4UDW,F2F10_026,20260811,-9.802,9.802,success
F2/F10,4UDW,F2F10_027,20260811,-9.112,9.112,success
F2/F10,4UDW,F2F10_028,20260811,-8.864,8.864,success
F2/F10,4UDW,F2F10_029,20260811,-8.952,8.952,success
F2/F10,4UDW,F2F10_030,20260811,-9.237,9.237,success
F2/F10,4UDW,F2F10_031,20260811,-8.196,8.196,success
F2/F10,4UDW,F2F10_032,20260811,-9.215,9.215,success
F2/F10,4UDW,F2F10_033,20260811,-7.441,7.441,success
F2/F10,4UDW,F2F10_034,20260811,-9.942,9.942,success
F2/F10,4UDW,F2F10_035,20260811,-9.583,9.583,success
F2/F10,4UDW,F2F10_036,20260811,-9.74,9.74,success
F2/F10,4UDW,F2F10_037,20260811,-9.05,9.05,success
F2/F10,4UDW,F2F10_038,20260811,-9.777,9.777,success
F2/F10,4UDW,F2F10_039,20260811,-9.014,9.014,success
F2/F10,4UDW,F2F10_040,20260811,-9.076,9.076,success
F2/F10,4UDW,F2F10_041,20260811,-10.182,10.182,success
F2/F10,4UDW,F2F10_042,20260811,-9.71,9.71,success
F2/F10,4UDW,F2F10_043,20260811,-10.394,10.394,success
F2/F10,4UDW,F2F10_044,20260811,-8.874,8.874,success
F2/F10,4UDW,F2F10_045,20260811,-8.929,8.929,success
F2/F10,4UDW,F2F10_046,20260811,-11.146,11.146,success
F2/F10,4UDW,F2F10_047,20260811,-9.497,9.497,success
F2/F10,4UDW,F2F10_048,20260811,-8.476,8.476,success
F2/F10,4UDW,F2F10_049,20260811,-9.327,9.327,success
F2/F10,4UDW,F2F10_050,20260811,-8.832,8.832,success
F2/F10,4UDW,F2F10_051,20260811,-8.754,8.754,success
F2/F10,4UDW,F2F10_052,20260811,-8.423,8.423,success
F2/F10,4UDW,F2F10_053,20260811,-10.506,10.506,success
F2/F10,4UDW,F2F10_054,20260811,-10.249,10.249,success
F2/F10,4UDW,F2F10_055,20260811,-9.966,9.966,success
F2/F10,4UDW,F2F10_056,20260811,-8.168,8.168,success
F2/F10,4UDW,F2F10_057,20260811,-9.411,9.411,success
F2/F10,4UDW,F2F10_058,20260811,-10.751,10.751,success
F2/F10,4UDW,F2F10_059,20260811,-8.78,8.78,success
F2/F10,4UDW,F2F10_060,20260811,-8.995,8.995,success
F2/F10,4UDW,F2F10_061,20260811,-11.134,11.134,success
F2/F10,4UDW,F2F10_062,20260811,-9.34,9.34,success
F2/F10,4UDW,F2F10_063,20260811,-9.453,9.453,success
F2/F10,4UDW,F2F10_064,20260811,-7.952,7.952,success
F2/F10,4UDW,F2F10_065,20260811,-6.94,6.94,success
F2/F10,4UDW,F2F10_066,20260811,-6.709,6.709,success
F2/F10,4UDW,F2F10_067,20260811,-9.175,9.175,success
F2/F10,4UDW,F2F10_068,20260811,-10.652,10.652,success
F2/F10,4UDW,F2F10_069,20260811,-9.085,9.085,success
F2/F10,4UDW,F2F10_070,20260811,-10.225,10.225,success
F2/F10,4UDW,F2F10_071,20260811,-8.249,8.249,success
F2/F10,4UDW,F2F10_072,20260811,-9.39,9.39,success
F2/F10,4UDW,F2F10_073,20260811,-9.663,9.663,success
F2/F10,4UDW,F2F10_074,20260811,-8.749,8.749,success
F2/F10,4UDW,F2F10_075,20260811,-9.321,9.321,success
F2/F10,4UDW,F2F10_076,20260811,-10.497,10.497,success
F2/F10,4UDW,F2F10_077,20260811,-6.63,6.63,success
F2/F10,4UDW,F2F10_078,20260811,-7.556,7.556,success
F2/F10,4UDW,F2F10_079,20260811,-8.947,8.947,success
F2/F10,4UDW,F2F10_081,20260811,-10.128,10.128,success
F2/F10,4UDW,F2F10_082,20260811,-9.345,9.345,success
F2/F10,4UDW,F2F10_083,20260811,-9.167,9.167,success
F2/F10,4UDW,F2F10_084,20260811,-7.808,7.808,success
F2/F10,4UDW,F2F10_085,20260811,-9.696,9.696,success
F2/F10,4UDW,F2F10_086,20260811,-10.736,10.736,success
F2/F10,4UDW,F2F10_087,20260811,-8.907,8.907,success
F2/F10,4UDW,F2F10_088,20260811,-9.216,9.216,success
F2/F10,4UDW,F2F10_089,20260811,-8.804,8.804,success
F2/F10,4UDW,F2F10_090,20260811,-8.291,8.291,success
F2/F10,4UDW,F2F10_091,20260811,-8.731,8.731,success
F2/F10,4UDW,F2F10_092,20260811,-8.691,8.691,success
F2/F10,4UDW,F2F10_093,20260811,-8.653,8.653,success
F2/F10,4UDW,F2F10_094,20260811,-8.577,8.577,success
F2/F10,4UDW,F2F10_095,20260811,-9.131,9.131,success
F2/F10,4UDW,F2F10_096,20260811,-10.867,10.867,success
F2/F10,4UDW,F2F10_097,20260811,-8.755,8.755,success
F2/F10,4UDW,F2F10_098,20260811,-9.146,9.146,success
F2/F10,4UDW,F2F10_099,20260811,-9.385,9.385,success
F2/F10,4UDW,F2F10_100,20260811,-9.727,9.727,success
F2/F10,4UDW,F2F10_101,20260811,-8.21,8.21,success
F2/F10,4UDW,F2F10_102,20260811,-9.432,9.432,success
F2/F10,4UDW,F2F10_103,20260811,-8.721,8.721,success
F2/F10,4UDW,F2F10_104,20260811,-8.818,8.818,success
F2/F10,4UDW,F2F10_105,20260811,-6.694,6.694,success
F2/F10,4UDW,F2F10_106,20260811,-8.902,8.902,success
F2/F10,4UDW,F2F10_107,20260811,-9.506,9.506,success
F2/F10,4UDW,F2F10_108,20260811,-8.372,8.372,success
F2/F10,4UDW,F2F10_109,20260811,-8.214,8.214,success
F2/F10,4UDW,F2F10_110,20260811,-9.501,9.501,success
JAK1/JAK2,6N7A,J1J2_001,20260811,-8.836,8.836,success
JAK1/JAK2,6N7A,J1J2_002,20260811,-8.972,8.972,success
JAK1/JAK2,6N7A,J1J2_003,20260811,-8.589,8.589,success
JAK1/JAK2,6N7A,J1J2_004,20260811,-7.719,7.719,success
JAK1/JAK2,6N7A,J1J2_005,20260811,-7.554,7.554,success
JAK1/JAK2,6N7A,J1J2_006,20260811,-7.344,7.344,success
JAK1/JAK2,6N7A,J1J2_007,20260811,-8.324,8.324,success
JAK1/JAK2,6N7A,J1J2_008,20260811,-6.997,6.997,success
JAK1/JAK2,6N7A,J1J2_009,20260811,-8.999,8.999,success
JAK1/JAK2,6N7A,J1J2_010,20260811,-8.872,8.872,success
JAK1/JAK2,6N7A,J1J2_011,20260811,-8.892,8.892,success
JAK1/JAK2,6N7A,J1J2_012,20260811,-9.285,9.285,success
JAK1/JAK2,6N7A,J1J2_013,20260811,-11.208,11.208,success
JAK1/JAK2,6N7A,J1J2_014,20260811,-10.634,10.634,success
JAK1/JAK2,6N7A,J1J2_015,20260811,-9.566,9.566,success
JAK1/JAK2,6N7A,J1J2_016,20260811,-9.671,9.671,success
JAK1/JAK2,6N7A,J1J2_017,20260811,-9.753,9.753,success
JAK1/JAK2,6N7A,J1J2_018,20260811,-10.212,10.212,success
JAK1/JAK2,6N7A,J1J2_019,20260811,-8.997,8.997,success
JAK1/JAK2,6N7A,J1J2_020,20260811,-9.369,9.369,success
JAK1/JAK2,6N7A,J1J2_021,20260811,-10.878,10.878,success
JAK1/JAK2,6N7A,J1J2_022,20260811,-7.771,7.771,success
JAK1/JAK2,6N7A,J1J2_023,20260811,-9.451,9.451,success
JAK1/JAK2,6N7A,J1J2_024,20260811,-9.546,9.546,success
JAK1/JAK2,6N7A,J1J2_025,20260811,-10.51,10.51,success
JAK1/JAK2,6N7A,J1J2_026,20260811,-10.636,10.636,success
JAK1/JAK2,6N7A,J1J2_027,20260811,-11.149,11.149,success
JAK1/JAK2,6N7A,J1J2_028,20260811,-10.058,10.058,success
JAK1/JAK2,6N7A,J1J2_029,20260811,-11.038,11.038,success
JAK1/JAK2,6N7A,J1J2_030,20260811,-8.463,8.463,success
JAK1/JAK2,6N7A,J1J2_031,20260811,-11.43,11.43,success
JAK1/JAK2,6N7A,J1J2_032,20260811,-8.253,8.253,success
JAK1/JAK2,6N7A,J1J2_033,20260811,-7.705,7.705,success
JAK1/JAK2,6N7A,J1J2_034,20260811,-6.586,6.586,success
JAK1/JAK2,6N7A,J1J2_035,20260811,-7.21,7.21,success
JAK1/JAK2,6N7A,J1J2_036,20260811,-7.764,7.764,success
JAK1/JAK2,6N7A,J1J2_037,20260811,-6.96,6.96,success
JAK1/JAK2,6N7A,J1J2_038,20260811,-6.776,6.776,success
JAK1/JAK2,6N7A,J1J2_039,20260811,-8.424,8.424,success
JAK1/JAK2,6N7A,J1J2_040,20260811,-8.49,8.49,success
JAK1/JAK2,6N7A,J1J2_041,20260811,-7.012,7.012,success
JAK1/JAK2,6N7A,J1J2_042,20260811,-8.899,8.899,success
JAK1/JAK2,6N7A,J1J2_043,20260811,-10.728,10.728,success
JAK1/JAK2,6N7A,J1J2_044,20260811,-8.087,8.087,success
JAK1/JAK2,6N7A,J1J2_045,20260811,-8.86,8.86,success
JAK1/JAK2,6N7A,J1J2_046,20260811,-9.032,9.032,success
JAK1/JAK2,6N7A,J1J2_047,20260811,-9.369,9.369,success
JAK1/JAK2,6N7A,J1J2_048,20260811,-9.068,9.068,success
JAK1/JAK2,6N7A,J1J2_049,20260811,-9.036,9.036,success
JAK1/JAK2,6N7A,J1J2_050,20260811,-8.491,8.491,success
JAK1/JAK2,6N7A,J1J2_051,20260811,-8.558,8.558,success
JAK1/JAK2,6N7A,J1J2_052,20260811,-9.942,9.942,success
JAK1/JAK2,6N7A,J1J2_053,20260811,-9.517,9.517,success
JAK1/JAK2,6N7A,J1J2_054,20260811,-9.039,9.039,success
JAK1/JAK2,6N7A,J1J2_055,20260811,-9.15,9.15,success
JAK1/JAK2,6N7A,J1J2_056,20260811,-9.568,9.568,success
JAK1/JAK2,6N7A,J1J2_057,20260811,-9.121,9.121,success
JAK1/JAK2,6N7A,J1J2_058,20260811,-9.023,9.023,success
JAK1/JAK2,6N7A,J1J2_059,20260811,-8.907,8.907,success
JAK1/JAK2,6N7A,J1J2_060,20260811,-10.955,10.955,success
JAK1/JAK2,6N7A,J1J2_061,20260811,-8.47,8.47,success
JAK1/JAK2,6N7A,J1J2_062,20260811,-8.82,8.82,success
JAK1/JAK2,6N7A,J1J2_063,20260811,-8.39,8.39,success
JAK1/JAK2,6N7A,J1J2_064,20260811,-10.378,10.378,success
JAK1/JAK2,6N7A,J1J2_065,20260811,-8.846,8.846,success
JAK1/JAK2,6N7A,J1J2_066,20260811,-8.91,8.91,success
JAK1/JAK2,6N7A,J1J2_067,20260811,-8.632,8.632,success
JAK1/JAK2,6N7A,J1J2_068,20260811,-8.811,8.811,success
JAK1/JAK2,6N7A,J1J2_069,20260811,-8.925,8.925,success
JAK1/JAK2,6N7A,J1J2_070,20260811,-9.384,9.384,success
JAK1/JAK2,6N7A,J1J2_071,20260811,-8.969,8.969,success
JAK1/JAK2,6N7A,J1J2_072,20260811,-11.25,11.25,success
JAK1/JAK2,6N7A,J1J2_073,20260811,-10.057,10.057,success
JAK1/JAK2,6N7A,J1J2_074,20260811,-11.906,11.906,success
JAK1/JAK2,6N7A,J1J2_075,20260811,-11.336,11.336,success
JAK1/JAK2,6N7A,J1J2_076,20260811,-9.51,9.51,success
JAK1/JAK2,6N7A,J1J2_077,20260811,-9.162,9.162,success
JAK1/JAK2,6N7A,J1J2_078,20260811,-9.496,9.496,success
JAK1/JAK2,6N7A,J1J2_079,20260811,-10.573,10.573,success
JAK1/JAK2,6N7A,J1J2_080,20260811,-9.196,9.196,success
JAK1/JAK2,6N7A,J1J2_081,20260811,-11.299,11.299,success
JAK1/JAK2,6N7A,J1J2_082,20260811,-8.567,8.567,success
JAK1/JAK2,6N7A,J1J2_083,20260811,-8.698,8.698,success
JAK1/JAK2,6N7A,J1J2_084,20260811,-9.781,9.781,success
JAK1/JAK2,6N7A,J1J2_085,20260811,-10.154,10.154,success
JAK1/JAK2,6N7A,J1J2_086,20260811,-9.213,9.213,success
JAK1/JAK2,6N7A,J1J2_087,20260811,-10.893,10.893,success
JAK1/JAK2,6N7A,J1J2_088,20260811,-11.183,11.183,success
JAK1/JAK2,6N7A,J1J2_089,20260811,-9.298,9.298,success
JAK1/JAK2,6N7A,J1J2_090,20260811,-8.383,8.383,success
JAK1/JAK2,6N7A,J1J2_091,20260811,-9.096,9.096,success
JAK1/JAK2,6N7A,J1J2_092,20260811,-8.029,8.029,success
JAK1/JAK2,6N7A,J1J2_093,20260811,-10.06,10.06,success
JAK1/JAK2,6N7A,J1J2_094,20260811,-10.616,10.616,success
JAK1/JAK2,6N7A,J1J2_095,20260811,-10.235,10.235,success
JAK1/JAK2,6N7A,J1J2_096,20260811,-11.602,11.602,success
JAK1/JAK2,6N7A,J1J2_097,20260811,-9.271,9.271,success
JAK1/JAK2,6N7A,J1J2_098,20260811,-9.026,9.026,success
JAK1/JAK2,6N7A,J1J2_099,20260811,-8.811,8.811,success
JAK1/JAK2,6N7A,J1J2_100,20260811,-7.6,7.6,success
JAK1/JAK2,6N7A,J1J2_101,20260811,-8.007,8.007,success
JAK1/JAK2,6N7A,J1J2_102,20260811,-9.066,9.066,success
JAK1/JAK2,6N7A,J1J2_103,20260811,-8.211,8.211,success
JAK1/JAK2,6N7A,J1J2_104,20260811,-10.253,10.253,success
JAK1/JAK2,6N7A,J1J2_105,20260811,-9.714,9.714,success
JAK1/JAK2,6N7A,J1J2_106,20260811,-9.08,9.08,success
JAK1/JAK2,6N7A,J1J2_107,20260811,-7.887,7.887,success
JAK1/JAK2,6N7A,J1J2_108,20260811,-8.084,8.084,success
JAK1/JAK2,6N7A,J1J2_109,20260811,-7.954,7.954,success
JAK1/JAK2,6N7A,J1J2_110,20260811,-10.458,10.458,success
JAK1/JAK2,8BXH,J1J2_001,20260811,-8.635,8.635,success
JAK1/JAK2,8BXH,J1J2_002,20260811,-9.922,9.922,success
JAK1/JAK2,8BXH,J1J2_003,20260811,-8.5,8.5,success
JAK1/JAK2,8BXH,J1J2_004,20260811,-7.59,7.59,success
JAK1/JAK2,8BXH,J1J2_005,20260811,-7.709,7.709,success
JAK1/JAK2,8BXH,J1J2_006,20260811,-7.133,7.133,success
JAK1/JAK2,8BXH,J1J2_007,20260811,-7.987,7.987,success
JAK1/JAK2,8BXH,J1J2_008,20260811,-7.478,7.478,success
JAK1/JAK2,8BXH,J1J2_009,20260811,-8.714,8.714,success
JAK1/JAK2,8BXH,J1J2_010,20260811,-9.083,9.083,success
JAK1/JAK2,8BXH,J1J2_011,20260811,-8.561,8.561,success
JAK1/JAK2,8BXH,J1J2_012,20260811,-9.729,9.729,success
JAK1/JAK2,8BXH,J1J2_013,20260811,-10.696,10.696,success
JAK1/JAK2,8BXH,J1J2_014,20260811,-9.577,9.577,success
JAK1/JAK2,8BXH,J1J2_015,20260811,-8.942,8.942,success
JAK1/JAK2,8BXH,J1J2_016,20260811,-9.09,9.09,success
JAK1/JAK2,8BXH,J1J2_017,20260811,-9.816,9.816,success
JAK1/JAK2,8BXH,J1J2_018,20260811,-9.729,9.729,success
JAK1/JAK2,8BXH,J1J2_019,20260811,-8.849,8.849,success
JAK1/JAK2,8BXH,J1J2_020,20260811,-8.949,8.949,success
JAK1/JAK2,8BXH,J1J2_021,20260811,-9.329,9.329,success
JAK1/JAK2,8BXH,J1J2_022,20260811,-7.854,7.854,success
JAK1/JAK2,8BXH,J1J2_023,20260811,-9.262,9.262,success
JAK1/JAK2,8BXH,J1J2_024,20260811,-8.915,8.915,success
JAK1/JAK2,8BXH,J1J2_025,20260811,-9.708,9.708,success
JAK1/JAK2,8BXH,J1J2_026,20260811,-10.115,10.115,success
JAK1/JAK2,8BXH,J1J2_027,20260811,-10.337,10.337,success
JAK1/JAK2,8BXH,J1J2_028,20260811,-10.806,10.806,success
JAK1/JAK2,8BXH,J1J2_029,20260811,-11.58,11.58,success
JAK1/JAK2,8BXH,J1J2_030,20260811,-8.33,8.33,success
JAK1/JAK2,8BXH,J1J2_031,20260811,-11.102,11.102,success
JAK1/JAK2,8BXH,J1J2_032,20260811,-8.935,8.935,success
JAK1/JAK2,8BXH,J1J2_033,20260811,-7.658,7.658,success
JAK1/JAK2,8BXH,J1J2_034,20260811,-7.088,7.088,success
JAK1/JAK2,8BXH,J1J2_035,20260811,-7.198,7.198,success
JAK1/JAK2,8BXH,J1J2_036,20260811,-7.531,7.531,success
JAK1/JAK2,8BXH,J1J2_037,20260811,-7.164,7.164,success
JAK1/JAK2,8BXH,J1J2_038,20260811,-6.549,6.549,success
JAK1/JAK2,8BXH,J1J2_039,20260811,-8.796,8.796,success
JAK1/JAK2,8BXH,J1J2_040,20260811,-8.505,8.505,success
JAK1/JAK2,8BXH,J1J2_041,20260811,-6.832,6.832,success
JAK1/JAK2,8BXH,J1J2_042,20260811,-8.965,8.965,success
JAK1/JAK2,8BXH,J1J2_043,20260811,-10.337,10.337,success
JAK1/JAK2,8BXH,J1J2_044,20260811,-8.524,8.524,success
JAK1/JAK2,8BXH,J1J2_045,20260811,-9.315,9.315,success
JAK1/JAK2,8BXH,J1J2_046,20260811,-9.354,9.354,success
JAK1/JAK2,8BXH,J1J2_047,20260811,-9.329,9.329,success
JAK1/JAK2,8BXH,J1J2_048,20260811,-9.488,9.488,success
JAK1/JAK2,8BXH,J1J2_049,20260811,-8.876,8.876,success
JAK1/JAK2,8BXH,J1J2_050,20260811,-8.661,8.661,success
JAK1/JAK2,8BXH,J1J2_051,20260811,-8.385,8.385,success
JAK1/JAK2,8BXH,J1J2_052,20260811,-9.693,9.693,success
JAK1/JAK2,8BXH,J1J2_053,20260811,-9.135,9.135,success
JAK1/JAK2,8BXH,J1J2_054,20260811,-8.985,8.985,success
JAK1/JAK2,8BXH,J1J2_055,20260811,-9.419,9.419,success
JAK1/JAK2,8BXH,J1J2_056,20260811,-9.085,9.085,success
JAK1/JAK2,8BXH,J1J2_057,20260811,-8.538,8.538,success
JAK1/JAK2,8BXH,J1J2_058,20260811,-8.545,8.545,success
JAK1/JAK2,8BXH,J1J2_059,20260811,-9.234,9.234,success
JAK1/JAK2,8BXH,J1J2_060,20260811,-10.058,10.058,success
JAK1/JAK2,8BXH,J1J2_061,20260811,-8.251,8.251,success
JAK1/JAK2,8BXH,J1J2_062,20260811,-9.072,9.072,success
JAK1/JAK2,8BXH,J1J2_063,20260811,-8.231,8.231,success
JAK1/JAK2,8BXH,J1J2_064,20260811,-10.249,10.249,success
JAK1/JAK2,8BXH,J1J2_065,20260811,-8.872,8.872,success
JAK1/JAK2,8BXH,J1J2_066,20260811,-9.154,9.154,success
JAK1/JAK2,8BXH,J1J2_067,20260811,-8.59,8.59,success
JAK1/JAK2,8BXH,J1J2_068,20260811,-9.161,9.161,success
JAK1/JAK2,8BXH,J1J2_069,20260811,-9.299,9.299,success
JAK1/JAK2,8BXH,J1J2_070,20260811,-9.28,9.28,success
JAK1/JAK2,8BXH,J1J2_071,20260811,-9.18,9.18,success
JAK1/JAK2,8BXH,J1J2_072,20260811,-10.943,10.943,success
