metric,cohens_d,auc,decoy_overlap_pct,separation_gap,active_mean,decoy_median,decoy_best
mpae_token,5.337848167826233,1.0,0.0,0.4,0.875,2.2,1.3
protein_ligand_pae_min,5.293442683175486,1.0,0.0,0.32999999999999996,0.88,2.23,1.25
ligand_chain_ptm,4.445014406891125,0.9991258741258741,0.0,0.0,0.6625,0.41,0.59
ranking_score,2.4241393307271317,0.9816433566433567,6.293706293706294,-0.050000000000000044,0.985,0.75,0.99
iptm,2.422483600231278,0.9825174825174825,5.594405594405594,-0.05999999999999994,0.9299999999999999,0.65,0.94
ligand_chain_iptm,2.422483600231278,0.9825174825174825,5.594405594405594,-0.05999999999999994,0.9299999999999999,0.65,0.94
ptm,1.858341030011798,0.986013986013986,0.6993006993006993,-0.010000000000000009,0.825,0.77,0.83
