ligand,target,mode,hinge_hbond,hinge_min_N_to_bb_A,gatekeeper_nearby,gatekeeper_min_A,cys_covalent_site_nearby,cys_min_A,hydrophobic_tail_in_backpocket,n_far_atoms_from_hingeCA,n_hbonds,n_hydrophobic_contacts,clash_flag,n_clash_lt_2.2A,notes
EH40_01,3POZ,2,yes (MET793),3.048,yes,3.199,no,4.847,yes,25,4,76,no,0,distance-based proxies (no PLIP); hinge=lig N to MET bb N/O <3.5A
EH40_01,3RCD,3,yes (MET801),3.038,yes,3.235,no,5.171,yes,24,2,79,no,0,distance-based proxies (no PLIP); hinge=lig N to MET bb N/O <3.5A
EH40_02,3POZ,5,yes (MET793),3.051,yes,3.007,no,4.903,yes,27,1,92,no,0,distance-based proxies (no PLIP); hinge=lig N to MET bb N/O <3.5A
EH40_02,3RCD,1,yes (MET801),3.131,yes,2.987,no,5.661,yes,27,3,95,no,0,distance-based proxies (no PLIP); hinge=lig N to MET bb N/O <3.5A
EH40_23,3POZ,6,yes (MET793),3.056,yes,3.16,yes,3.699,yes,21,1,84,no,0,distance-based proxies (no PLIP); hinge=lig N to MET bb N/O <3.5A
EH40_23,3RCD,2,yes (MET801),3.3,yes,3.06,no,5.552,yes,22,2,99,no,0,distance-based proxies (no PLIP); hinge=lig N to MET bb N/O <3.5A
