ligand_id,seed,urat1_sdf,nlrp3_sdf,urat1_sha256,nlrp3_sha256,urat1_nposes,nlrp3_nposes,urat1_a2_pass,nlrp3_structural_pass
REP_05763,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05763_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05763_out.sdf,c5c5fe2f1546ed01c3d56c45bea9af8422b2cb8c7194687093c39b1f5527dda2,a8098bc291fb42316429a4106f4909c2ae54ca90f43fe329e06f7ed01561ab9d,9,9,False,False
REP_05729,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05729_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05729_out.sdf,1111b6a648dca4888ffe6991f9089d6bf71ba3ae1377315baa839b79abfe11d0,6234de281e87d9399ae6af1d4f7ec59da66f2cef781347db782d93664676779f,9,9,False,True
REP_07702,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07702_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07702_out.sdf,763da8eebaf0d55a7791206e37a8aad6f370e4b117176270b2aafc9c4ca4d28d,fa069a72c86dc43d02aa8fa0f34c0c5728453008f76beda0e826cd317358a6c5,9,9,True,False
REP_07704,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07704_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07704_out.sdf,a52329bf2de9d4ff9d90c9d0e10d930b41be6fb630ae9ef16709b1e0c2ab9cca,744a34f3cae82f675985f94ebfe9b71d555efd359bfa371769c1ade630f5547b,9,9,True,True
REP_00729,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00729_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00729_out.sdf,f09cae7c803844ac901e577e94c0fe215c1fc98bc93718de7463abed5a77cc1c,72634aa797256342c5c828c10c7a5baaf012f052ca393102b53c346a86d3bd12,9,9,True,True
REP_07645,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07645_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07645_out.sdf,3e9999e033523af2c45ad4a1d952e9cc03ecf110f40ccb7dcb0a5a0b389fe5c2,f0951b346e55733649dc683c01d9c4f0308464b8e827c87af12487e6fe458565,9,9,True,False
REP_07056,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07056_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07056_out.sdf,0565a16b2aef65ec216d8c07816749beacc916e188198f9f746816f22b0dd810,7aff7dfed5d74b2970db0c36f7f88608897ee5aa949241094761b0e607c48af6,9,9,True,False
REP_01458,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01458_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01458_out.sdf,283017f1861151365282577f9778023326d593c8688f806058a4da415b338d40,05d3b7454b620764b85834c164ee1a78c79d6cc54bb532e73e485c92493a200c,9,9,False,False
REP_01474,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01474_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01474_out.sdf,8a0536f79ff17fd22d71434a04738582c5118af4721e5353f1a7e93f075dee69,400a95da97d88689b87f296b2cd47f510586601d1f54af4fd64962ede5820bca,9,9,True,True
REP_03306,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03306_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03306_out.sdf,23f2093320dd168332d7c4fadadc8a474fd8e4a090052ce70b26574a15e6d9d2,df484cde0117530dfafe9ad27154f89f03e02208e2e15573d87829d92d51bd44,9,9,False,True
REP_07754,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07754_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07754_out.sdf,bdd66c095deac9851d337ad2b9c688457cae33faa2c5d88b090d582044bfa4fd,e1b0d6af28439bcd59d2a7168112a857c5d5c2867e6b332114423cc077369958,9,9,True,False
REP_06990,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06990_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06990_out.sdf,9e87c747f56cf636a31be0bebe9205163b1e648b3a186635aea389698ead3594,4b5fa59a1d6dc313e00ca60e8d91feb6b8311c997765228d312a45ac0b0d142c,9,9,True,False
REP_02143,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02143_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02143_out.sdf,c967a264230ba5e42eb4eff9f618242a7902b9209dbc66852011ad5430801630,8eab3627275a2cdf7d1882f9e80ff333df7f289eac523ea08c2cec286271e076,9,9,True,True
REP_07040,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07040_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07040_out.sdf,aaffc622d11096aba39f0a62d674f9098f0e34dcd65f5662533956449a95f08e,84750e7d0705ca9e812c16bfd27aaa54cb8fd62ceebb493d2cdf8de6e2e97033,9,9,True,True
REP_01404,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01404_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01404_out.sdf,631b08ce0933f0e90457289a09c3ac8b1f98b3d83ac0cf77ac7b02a224f2a559,4762db7e7b6ccd1293a800d56e0fa3d6011b695e79e3e2ce962f87e2472676e9,9,9,True,False
REP_07859,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07859_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07859_out.sdf,1c970c5d8651adb39cb12d9684c93a12df3478eb5a91bbc441fbd079124a6404,7b091ffd4f6dd6d60f936d77d2ad50eb2b9f4260da8418b546d73eed0338fbfd,9,9,False,True
REP_07910,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07910_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07910_out.sdf,b382f57917d58516c22896b43ced9312fc2e652462ec7e49c16250c0bf71ebb9,45e0710b334b1043c81b5a1d5703ff7948c9f7bc972bc3d49158f8e0ef67bae8,9,9,False,True
REP_05470,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05470_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05470_out.sdf,727935568d5356179d95ec9ac37106c6e9ce86ce3b96cfea8d8e0ca76fcfe9e2,c43c8977457ca308f4a1d748fb26ffb062821316d0702956402c6056f8334f50,9,9,True,True
REP_02001,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02001_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02001_out.sdf,dca957090ce7357d74b095c5f66d61aad613e4fd7046885002002b932c6c0e46,ae845553a3f1126374bb6245e286b79ccd0b81e0b5d5d2228c186f0d80f17a9c,9,9,False,False
REP_04566,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04566_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04566_out.sdf,bd7dfe47c0c8045642fe576e41662c043258710566a61391f080ad3997379665,42ccd680c8ded31bda67777fe7f8ef3f76369d1de5828bdee83adbe3f93dea8b,9,9,True,True
REP_03680,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03680_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03680_out.sdf,bf7b63259f212066b795b94416ebaf135547105bd2ba7cbf232ed03532fa8a1f,0e612b9e08a6aff248e89b1a3b38bacfc71b7d62f37b28869d332a80a8ce7297,9,9,False,False
REP_00857,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00857_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00857_out.sdf,fd644346681a631adb8796bc89743076b1541eadd41688a4dec2958699479550,0dd1777088ff4611d5cfe2815d838f6c2aa608ecd1e8cabbf4b36dbac05c2776,9,9,True,False
REP_01346,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01346_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01346_out.sdf,2a04043d03129132cf4fb3348d17e13e2ef3c95c980b6bf18bca66bf7f280236,53d12bd14af42b40be997d12bc5212d0e4025437ea7f36286b6ab129d2d131b1,9,9,True,False
REP_05267,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05267_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05267_out.sdf,24563e48fd2d5c357fe45540096190d9781d09977e1bc151f0f3b840d03e24ce,668e2d03a1ecd66eccc57df88c2c5727e06af7eee020e7d004af0894e2321af5,9,9,False,True
REP_07899,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07899_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07899_out.sdf,35a02ddfd65625ceb3573ef6edfb83772e36b6a0b03e70c04ea2540079108ad8,035b0ff3f72f846d80245fc4149b4a9dd75c5142f2604a476abeed5eedeb6e20,9,9,True,False
REP_00950,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00950_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00950_out.sdf,4e18756832950beb3080f8500083d5c6ca8d3894848407e4472d400a01ad312a,1b10cc74b4084d1d7cddd74ea4184b9b095e544c43d74190c1c040ee75f7dae9,9,9,True,True
REP_04581,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04581_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04581_out.sdf,3e944313461ca191d5c1c39700e10b18ccf0f7e7e88720ab772064b2efae0021,e3170ddc226a2df1857c0a358e204026625c14d52b6cbd1b4c918a6575bfb7a5,9,9,True,True
REP_02354,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02354_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02354_out.sdf,6b2999345794f49d76c38d1f9ae79e49cd3f35aeb713ccd5c0266db5a86c31ee,81809cdaacfb1e3a051614e0c3d6250cd05a2008d78d8e651dba7ce5d4674138,9,9,True,False
REP_02650,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02650_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02650_out.sdf,4acd595776f4effbc0136951ffb13b0939d338d384f8207d0ae6aa920770c227,550a4662633f9627b7bc29ef88c3e59d6480e5c8224fd9f28773d89aae90cad7,9,9,True,True
REP_08002,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08002_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08002_out.sdf,f57293a7a2f4a42cd58d8cc7497bed29802db0ef59b58e32dad61b9a6dae759d,b4dab3acf7364da48da5d327625bb5958ce21ee0914c8a5fbd456076d147c5e7,9,9,True,False
REP_06427,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06427_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06427_out.sdf,a63a854308893c53101f428fb311be1d8725cd8b929f368e92914d7ce8e20b10,e9cbb4a0470b2b5eeba56ca7e5718c6a38af7489ecbe984624207fcff84b4608,9,9,False,True
REP_08064,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08064_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08064_out.sdf,6b3a3e37083544b3508c11782f53712cd434c1996d4f02a3bdd358a0d6d462c4,2250f58d450f8da4841704681c4b977f1c11488a7e8df8285652925b0276d231,9,9,False,True
REP_04977,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04977_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04977_out.sdf,7cd58d78535d97b8565474a30559c89e2debb84c352a7babe94aadd8fed0d8fa,7efe6466fe77646cc0936afdb3add1a0904ad405d5e03df655e5429e4dda9c25,9,9,False,False
REP_00077,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00077_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00077_out.sdf,8c73abf3e35f797f5faf1853320ceeb223a4b2ecc6a9d269b08275b8f0424b60,433fd0793eeaef54cd8febcd3ba82e67235c5ed37d0a1824c40e3e730e1256a7,9,9,False,True
REP_01178,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01178_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01178_out.sdf,bd194a521ccc9b2a3575d990d314af2acbc4082f1bccb1fa91061bf6fb922b8f,1898ba12fc672585a03cd66acb585ee36ad895fb02ebf4e995d2852987571db4,9,9,True,True
REP_06583,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06583_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06583_out.sdf,10c8e03432dc98acd465303276639706b12fb809fd34436ba773c5bd1c723e10,5c30593a004aeafca48f1bb0e6953cd5951761a8213b6b9769b1b9613ba6ee87,9,9,True,True
REP_01181,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01181_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01181_out.sdf,37809f777017670d50b39dd163d0b1409c66932bf457a9c87a13e81e2de25425,9e2233b010e5c9b7fa1cb3b4e1e76e4e606793a1c89a93b90d0d54193ab24145,9,9,False,True
REP_08143,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08143_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08143_out.sdf,e08cb749eda69a8a8cf2b532c6f76e3f9c37beab2adef91378f647feb08d49e0,94b2fc054040984877497e003783ce5f11f4f97c42cbd5eac918d4f65b87b857,9,9,True,True
REP_06722,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06722_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06722_out.sdf,0e215140e7d5a4bdfe1e2327ef9e3a52e6475e36b2774b2bfa0643021876b7c8,abade0ea5f58739a48ce8a8f05e2e87937806868cbd9f03c60cf6e0f67dc30b1,9,9,True,True
REP_01598,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01598_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01598_out.sdf,e07af124b4cbf601177bfcbac8e19f9055d6c89d5933d00591b60f9296e7f265,2432554141a0f760e38a0f695b5b980bf5de5de7a0dffaa9af0c90d4dd2b1fec,9,9,True,True
REP_02379,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02379_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02379_out.sdf,187103764b229cc2a51291b254f309ce6fade8feb5215d43654c10e8cbae1d4a,4349b1fd2ef9c3584b100254b3c2a0e4f61eecd9bf57b425fa4368ad80262178,9,9,True,False
REP_07300,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07300_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07300_out.sdf,5029b790c4170606b77ea57711f31d3d9526d66ebc050ffb034f5feddd438b2a,c54fc1b7440e118f70ec461672f1882c080a9b22792a7f94a9741b2da333d744,9,9,False,True
REP_08161,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08161_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08161_out.sdf,d0ebb399c6d1e801bde3a9b5bd24366720fb0752e329a8d049e040e6a0bdac2e,15370da97e080aa3ab9b713fdaeb2022b730ce22c6c29d75e36c8c7e6e09d326,9,9,True,True
REP_07101,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07101_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07101_out.sdf,1cebdd79162da26cde5135f1fb039fcbbb074637158f5924acdc9f18254ef00c,1ac186f63c8ebcd2e9ca77bbe33dce4e495a2872296c6e959698aa3382f14c59,9,9,False,True
REP_06986,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06986_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06986_out.sdf,72a2f08c44665e6d9832bd21ca22d85888f6811db916236d13dd127316d2776b,3c787c1bc742c7c6e5df7d93a69175524108b9717da44e47bc950cff0c9ffcd4,9,9,False,False
REP_04582,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04582_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04582_out.sdf,aa81de15c625ece00ebea7e13ff0856a00f192f4475b7ce21d18582c1ae394b4,98a3a3381fa0219fcb8febd11cf2c9b665df19a7c97e76cbabc102a7da27f410,9,9,True,False
REP_00940,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00940_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00940_out.sdf,0183cee2fd11f0eea7032fc5ac9400e2c72cb5f89e00212b13c4cccebceeeba0,12fff88e5c1347a3cbfe9dbfe27ada916dacae546d128e84996959824db9637f,9,9,True,True
REP_05113,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05113_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05113_out.sdf,e79007a336b9956bd9005488f24e577c4c09bc80f2d713755b3bb960218d7e9e,074e4006b3d65a2d09e753044c378c3db3b83b8e4f60bc1ff4773648c184cf65,9,9,True,False
REP_05141,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05141_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05141_out.sdf,d91ff62efc8ae7a9bfc73f25e003c787fbc11bdb25123068cd8b662e4a10d2fd,c4c56e28ab1c36805e7a618ccc405a4f110e120081f1564649037c80dd845d3f,9,9,True,True
REP_01601,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01601_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01601_out.sdf,ab8d1da4459d8eb1aa14d998a0dc3f60a24579015c93d8b92a8fc9ed3b2ee701,87e67bf0a90a8dc7a4b79f02bd3814f2029d081ad3f0219a6d4041e7381aff5c,9,9,True,False
REP_01310,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01310_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01310_out.sdf,f1ef7aeaf7b14c4ae930ec9f03bb3145a27e7c5b65fe3ac7a3f996a68f051ade,ef4a76e6ffc040924e906ffc063e641796f714b43f9761b4fe5f3814546b2974,9,9,True,False
REP_07874,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07874_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07874_out.sdf,b054bdf35e713c819f330b9ea05c6a51cc7143b7b2d0619ef376c77b7b6c9cd1,cea9aa1d34f2943d4683a0f02af01df662aa62c46c02e9b25d13e3d1b325ef05,9,9,True,False
REP_00745,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00745_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00745_out.sdf,ac3975a8147faf673037b484e8604b36c901f82967dee5a298159f5e77b92fbf,702884b76a0be445e42895ace3b82a0cde9c9838b1958e4abb774be70d89560f,9,9,True,False
REP_05543,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05543_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05543_out.sdf,49eafaa07fffb11f02f0e351fe5677d0722b870545d530d6b4f3c0dbaa098086,76935357e0a33aad7abb9c77b8390c8d08a0ff6e48d352404340f8f6b0b96d12,9,9,True,True
REP_01494,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01494_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01494_out.sdf,4af0ec327ae89feb764a81df20e0945369e46b8e1a6c0b318d3fedf80511166c,76797edcaddd2944f7fa29c24fe6b514fb513d2a542624b4d5478c2f5cabca85,9,9,True,False
REP_03974,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03974_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03974_out.sdf,4ace8ebb668a09fd39566dca1f03c89233aa0fe5e0b806de3fd77c10b5b26750,0854a7e6cee77f480877dad85136148bd4a2a868c6cc13d7c7d1c7968b881d2d,9,9,True,True
REP_06973,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06973_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06973_out.sdf,dd228e12651dc40a12e2dc4d75ed8e62c50f14599fa540bbac89df59443eef45,ab2dad61fcb847084fcda366d5c1dd81874588f376ddf508afbc5837669312b7,9,9,True,False
REP_04229,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04229_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04229_out.sdf,b4a58ec719f9cd85cb89b710f8cd90afa5907b3d824b6feed222726610b4a5eb,1434a62dd52046b793e077705df92f97358c359a946925a0c692035fcdbe7932,9,9,True,False
REP_00944,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00944_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00944_out.sdf,b4459201c758c8f33b19b615922f7fc1be47e336031b6fc739fd2e4dbec15ce7,004ab390407b0455852bb2b89079047cbb1fb036e58817880428db8bb7322b2b,9,9,True,True
REP_07055,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07055_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07055_out.sdf,2abf7a12addc2766dccbb8af0b2e6276a2b124626d7fd2b5b5f53fd9302cf861,ece9892d190d8d87ff0f01d4f315a99595c1100c6d82e8d62e66a90674289c7a,9,9,False,True
REP_07880,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07880_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07880_out.sdf,044aa0f1e3f69931edd8d250803d0c18849a7aa7f89463f92bd2d6a747bc1cd7,e8f471ce25b6ef20cbd072647c5b78b0671299c0597bc9187f2c5bb2cb43d837,9,9,True,False
REP_00308,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00308_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00308_out.sdf,6386c8fc8ec449f68aedf9717060540ab776eeb5b15beed10dac3b2cddd26776,8d209e5981268e8fc68b2c68504d49bdf18ff8d38367035e523ec22bf612e552,9,9,False,False
REP_05466,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05466_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05466_out.sdf,8aa7f107ebb5c62d5e2b63536de1cf0a6c862c7de5e60d26129caf13dc90ca3c,0670bab5c8300bd4c34fb3d35b1532c9e06c6d2d3bbac8041ff5812fd33fcf3e,9,9,True,False
REP_06668,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06668_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06668_out.sdf,9fc8f5474d7c9bfaf94aa56bfecf59bb1177ba0cd0c8cd807e69e24dee269e19,fa703ecbd9ce3ce04e0cad9b3f07c1c07ff1905a1192c018d5b75bae548aace0,9,9,False,False
REP_00092,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00092_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00092_out.sdf,162a080e791bb3de0cd10a79b4f3a45ada9d2a6b558b0436ee822ffe67d8c14b,1212cac96014899ac395794d0d5951f8715ab5f5e827ee8dd758029fef8994f7,9,9,True,False
REP_08014,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08014_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08014_out.sdf,78adc6cbdb2bb7d1886a1873cfe119b9926dad7ede24d9f3cff8ebba72bbcdcc,5cd1f67277aee8371cc6b5475d499096ae48323318d171296cafd4eb046aa33e,9,9,True,True
REP_00325,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00325_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00325_out.sdf,4d4426b00a0d3d980d0a6993c137dcf16b597fd2a007f90320a8281572590577,b61ee71780b81ab03e727c0d4879d1ff45be0905ad2a67de23ae99ca0c3922ed,9,9,False,True
REP_00300,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00300_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00300_out.sdf,67849cfe7e8b38bd797732bf8fe15da6a26ceadb83ed34b7f657cc5bde57ff93,31c7dca15e4394dc872795571118040d8bbb90ad3639e8dbd672454e9a3d854c,9,9,False,True
