ligand,target,vina_mode,rtmscore
EH40_14,3RCD,3,18.267200302133958
EH40_40,3RCD,8,18.255234358026197
EH40_27,3RCD,5,18.061105055846884
EH40_04,3RCD,1,17.895099460384007
EH40_18,3RCD,8,17.86518658526049
EH40_37,3RCD,8,17.840334728248866
EH40_30,3RCD,6,17.517744415723907
EH40_38,3RCD,9,17.402590237598922
EH40_14,3RCD,9,17.32048604108144
EH40_19,3RCD,8,16.99349683062919
EH40_36,3RCD,7,16.80748767122692
EH40_15,3RCD,8,16.752087487509744
EH40_03,3RCD,2,16.665243604941168
EH40_03,3RCD,7,16.60036851194702
EH40_40,3RCD,3,16.304829487686575
EH40_25,3RCD,4,16.294636954651263
EH40_14,3RCD,7,16.233492473273884
EH40_27,3RCD,8,15.832309911172333
EH40_25,3RCD,7,15.81207400990304
EH40_02,3RCD,6,15.726680637359332
EH40_27,3RCD,9,15.677785699226796
EH40_27,3RCD,4,15.584691172645728
EH40_24,3RCD,8,15.56279242879643
EH40_03,3RCD,1,15.47911264709168
EH40_24,3RCD,4,15.475009416724635
EH40_15,3RCD,4,15.470876190595217
EH40_24,3RCD,9,15.465513650719986
EH40_25,3RCD,8,15.44387699256812
EH40_25,3RCD,2,15.422458716359683
EH40_38,3RCD,8,15.264178009994245
EH40_40,3RCD,2,15.085382435335454
EH40_15,3RCD,7,15.071474400611985
EH40_26,3RCD,5,15.056459446478154
EH40_30,3RCD,9,14.691196021711349
EH40_16,3RCD,4,14.39462677832388
EH40_03,3RCD,8,14.301525181117688
EH40_30,3RCD,4,14.075095265135436
EH40_37,3RCD,5,13.940194549884133
EH40_40,3RCD,6,13.851100278249742
EH40_38,3RCD,5,13.539331670883715
EH40_24,3RCD,1,13.423988017982674
EH40_39,3RCD,6,13.347931178275523
EH40_37,3RCD,9,13.158421003362324
EH40_37,3RCD,7,13.053314690077285
EH40_15,3RCD,6,12.984269240698069
EH40_16,3RCD,7,12.90310368722106
EH40_24,3RCD,5,12.6793427795031
EH40_24,3RCD,2,12.517126571252785
EH40_04,3RCD,9,12.41263591459374
EH40_25,3RCD,5,11.688225208236876
EH40_07,3RCD,9,11.683624641379364
EH40_39,3RCD,7,11.597319993191682
EH40_25,3RCD,9,11.347457067426925
EH40_40,3RCD,1,10.920858936900297
EH40_14,3RCD,1,10.731414096852898
EH40_30,3RCD,7,10.44636509817332
EH40_30,3RCD,8,10.367836879114725
EH40_25,3RCD,1,8.584936100364768
EH40_24,3RCD,7,7.098226463852129
