ligand,target,vina_mode,rtmscore
EH40_07,3POZ,5,17.893736980854765
EH40_07,3POZ,6,15.704167399399685
EH40_07,3POZ,7,13.708723174176862
EH40_07,3POZ,8,43.2356138620701
EH40_07,3POZ,9,29.53903820725244
EH40_08,3POZ,1,25.666639796527505
EH40_08,3POZ,2,26.44160013619528
EH40_08,3POZ,3,18.60065593168896
EH40_08,3POZ,4,19.46900217184717
EH40_08,3POZ,5,40.5145120304991
EH40_08,3POZ,6,25.188765959558257
EH40_08,3POZ,7,26.155721595056946
EH40_08,3POZ,8,25.81729129297548
EH40_08,3POZ,9,16.611561819681448
EH40_09,3POZ,1,45.23099236279732
EH40_09,3POZ,2,45.09318259379799
EH40_09,3POZ,3,37.167628126764605
EH40_09,3POZ,4,23.81345202811012
EH40_09,3POZ,5,46.76103994824709
EH40_09,3POZ,6,37.18053860294242
EH40_09,3POZ,7,43.38330985858404
EH40_09,3POZ,8,43.25410031835003
EH40_09,3POZ,9,29.563606435127795
EH40_10,3POZ,1,11.65446942007292
EH40_10,3POZ,2,22.780178340147643
EH40_10,3POZ,3,22.56029894805033
EH40_10,3POZ,4,32.67299627077078
EH40_10,3POZ,5,13.374580459828216
EH40_10,3POZ,6,17.886334407187373
EH40_10,3POZ,7,26.43328516470036
EH40_10,3POZ,8,37.24562056261127
EH40_10,3POZ,9,16.903542462670032
EH40_11,3POZ,1,28.529817808676523
EH40_11,3POZ,2,19.67953662928407
EH40_11,3POZ,3,29.05515992737808
EH40_11,3POZ,4,23.434470284834497
EH40_11,3POZ,5,34.20834754820871
EH40_11,3POZ,6,28.120522054115657
EH40_11,3POZ,7,50.79628017693776
EH40_11,3POZ,8,33.40631628181049
EH40_11,3POZ,9,33.18478491972546
EH40_12,3POZ,1,58.654872220538685
EH40_12,3POZ,2,65.0967946161479
EH40_12,3POZ,3,41.986711197520165
EH40_12,3POZ,4,18.15272318651452
EH40_12,3POZ,5,18.57916495294884
EH40_12,3POZ,6,31.117151338344662
EH40_12,3POZ,7,24.97590332998676
EH40_12,3POZ,8,35.74537618617988
EH40_12,3POZ,9,24.65597824558941
EH40_13,3POZ,1,26.167396189617733
EH40_13,3POZ,2,34.77928083895268
EH40_13,3POZ,3,24.90340904121373
EH40_13,3POZ,4,39.955838216461146
EH40_13,3POZ,5,17.270909340707846
EH40_13,3POZ,6,24.02291490774111
EH40_13,3POZ,7,40.94567321304039
EH40_13,3POZ,8,31.389703016029227
EH40_13,3POZ,9,34.21475463262831
EH40_14,3POZ,1,31.92035055547109
EH40_14,3POZ,2,18.520089942828065
EH40_14,3POZ,3,19.27984564676056
EH40_14,3POZ,4,18.319255025791342
EH40_14,3POZ,5,15.861652246402803
EH40_14,3POZ,6,16.4389589730302
EH40_14,3POZ,7,30.37503400746524
EH40_14,3POZ,8,13.607115330195628
EH40_14,3POZ,9,22.41303855758712
EH40_15,3POZ,1,17.098613566730485
EH40_15,3POZ,2,15.331068068853746
EH40_15,3POZ,3,17.819532026437567
EH40_15,3POZ,4,9.502223951905172
EH40_15,3POZ,5,15.892852336225078
EH40_15,3POZ,6,11.61846323311313
EH40_15,3POZ,7,19.98409649289712
EH40_15,3POZ,8,17.116616995607597
EH40_15,3POZ,9,50.55868051137614
EH40_16,3POZ,1,33.90196289588662
EH40_16,3POZ,2,28.666487393306447
EH40_16,3POZ,3,29.17418530304356
EH40_16,3POZ,4,44.40988935106538
EH40_16,3POZ,5,32.193712976148234
EH40_16,3POZ,6,25.608243411468628
EH40_16,3POZ,7,27.724423192259973
EH40_16,3POZ,8,31.37111642191734
EH40_16,3POZ,9,20.70597008212708
EH40_17,3POZ,1,11.080379974773772
EH40_17,3POZ,2,10.631327190071046
EH40_17,3POZ,3,12.273853619753794
EH40_17,3POZ,4,14.478312696785144
EH40_17,3POZ,5,20.880078764505225
EH40_17,3POZ,6,35.03081744189238
EH40_17,3POZ,7,29.933711585962243
EH40_17,3POZ,8,34.44046748734917
EH40_17,3POZ,9,32.1256028555522
EH40_18,3POZ,1,41.77583429146643
EH40_18,3POZ,2,37.14219924239097
EH40_18,3POZ,3,31.2718707951211
EH40_18,3POZ,4,25.60573859114492
EH40_18,3POZ,5,16.161185810565406
EH40_18,3POZ,6,21.52122347008068
EH40_18,3POZ,7,16.25787038224676
EH40_18,3POZ,8,18.578376350634866
EH40_18,3POZ,9,31.65491469009013
EH40_19,3POZ,1,28.508908284068344
EH40_19,3POZ,2,30.936800593911315
EH40_19,3POZ,3,27.399530493312145
EH40_19,3POZ,4,25.906218246244062
EH40_19,3POZ,5,30.07744171360652
EH40_19,3POZ,6,32.08899163022193
EH40_19,3POZ,7,35.80520057336964
EH40_19,3POZ,8,28.20434149497176
EH40_19,3POZ,9,25.04459216761764
EH40_20,3POZ,1,25.501260922300524
EH40_20,3POZ,2,23.426373601780966
EH40_20,3POZ,3,23.07389685839631
EH40_20,3POZ,4,40.09888188380287
EH40_20,3POZ,5,36.7317374459183
EH40_20,3POZ,6,40.00220202485814
EH40_20,3POZ,7,31.88886152517732
EH40_20,3POZ,8,36.37462412447702
EH40_20,3POZ,9,33.981041539459646
EH40_21,3POZ,1,16.495368728084408
EH40_21,3POZ,2,13.043128957106283
EH40_21,3POZ,3,12.90785270026627
EH40_21,3POZ,4,10.496881742627917
EH40_21,3POZ,5,10.44157570238044
EH40_21,3POZ,6,18.09877265857145
EH40_21,3POZ,7,26.56163148820009
EH40_21,3POZ,8,16.407357884682153
EH40_21,3POZ,9,22.203369398635395
EH40_22,3POZ,1,23.738865215014123
EH40_22,3POZ,2,29.52448544503398
EH40_22,3POZ,3,34.765872075845174
EH40_22,3POZ,4,44.99208098291926
EH40_22,3POZ,5,35.49017260552613
EH40_22,3POZ,6,38.24831936692882
EH40_22,3POZ,7,32.850465931556016
EH40_22,3POZ,8,17.3059137210647
EH40_22,3POZ,9,29.9620130075471
EH40_23,3POZ,1,33.48619742938708
EH40_23,3POZ,2,35.54508806033209
EH40_23,3POZ,3,23.64020037287487
EH40_23,3POZ,4,16.716752642067718
EH40_23,3POZ,5,13.943383294851966
EH40_23,3POZ,6,82.35854349800609
EH40_23,3POZ,7,24.744899622620405
EH40_23,3POZ,8,28.74194645854955
EH40_23,3POZ,9,36.25937325745197
EH40_24,3POZ,1,3.204156049904729
EH40_24,3POZ,2,3.723407812910525
EH40_24,3POZ,3,4.2904021704312685
EH40_24,3POZ,4,23.16813865702481
EH40_24,3POZ,5,3.2483188097610705
EH40_24,3POZ,6,5.504691942479852
EH40_24,3POZ,7,11.337521794907955
EH40_24,3POZ,8,17.036254891767246
EH40_24,3POZ,9,3.127837930689091
EH40_25,3POZ,1,2.903243521180184
EH40_25,3POZ,2,4.508039123904234
EH40_25,3POZ,3,3.9714627909636553
EH40_25,3POZ,4,8.813452932153409
EH40_25,3POZ,5,9.035137048807329
EH40_25,3POZ,6,20.11019932308799
EH40_25,3POZ,7,6.692465101831926
EH40_25,3POZ,8,6.468387542900755
EH40_25,3POZ,9,4.919577726363105
EH40_26,3POZ,1,13.114390920520838
EH40_26,3POZ,2,7.663723275672967
EH40_26,3POZ,3,19.35066350978316
EH40_26,3POZ,4,10.703650653691794
EH40_26,3POZ,5,16.020629415377627
EH40_26,3POZ,6,26.976702756551767
EH40_26,3POZ,7,25.8978333689899
EH40_26,3POZ,8,37.107440254191374
EH40_26,3POZ,9,9.92242852685205
EH40_27,3POZ,1,15.597137252396855
EH40_27,3POZ,2,36.50197654166752
EH40_27,3POZ,3,20.93667860580434
EH40_27,3POZ,4,20.98621165123803
EH40_27,3POZ,5,20.52963785823328
EH40_27,3POZ,6,13.063747832463893
EH40_27,3POZ,7,27.68680596774312
EH40_27,3POZ,8,20.817754948711325
EH40_27,3POZ,9,14.3471478923029
EH40_28,3POZ,1,67.41039970063224
EH40_28,3POZ,2,51.2084384038678
EH40_28,3POZ,3,25.743388789885547
EH40_28,3POZ,4,23.396906777222767
EH40_28,3POZ,5,29.518969342863084
EH40_28,3POZ,6,17.462944740126048
EH40_28,3POZ,7,28.882512843132908
EH40_28,3POZ,8,34.216559864478654
EH40_28,3POZ,9,26.054719697757807
EH40_29,3POZ,1,20.67318876315907
EH40_29,3POZ,2,23.63890383583732
EH40_29,3POZ,3,44.51058634883693
EH40_29,3POZ,4,8.369249870085143
EH40_29,3POZ,5,43.39243039687682
EH40_29,3POZ,6,6.85649438959407
EH40_29,3POZ,7,45.44810248000185
EH40_29,3POZ,8,20.927315806262644
EH40_29,3POZ,9,14.824445485714904
EH40_30,3POZ,1,14.10893119327658
EH40_30,3POZ,2,18.631301707953668
EH40_30,3POZ,3,31.78142231349872
EH40_30,3POZ,4,29.4766824295942
EH40_30,3POZ,5,16.582404260520946
EH40_30,3POZ,6,21.0925969310274
EH40_30,3POZ,7,5.874960617386632
EH40_30,3POZ,8,14.307735446273268
EH40_30,3POZ,9,8.664956874833628
EH40_31,3POZ,1,24.285028117632145
EH40_31,3POZ,2,21.569505325149432
EH40_31,3POZ,3,17.701997333948867
EH40_31,3POZ,4,23.56000288487688
EH40_31,3POZ,5,14.18039162897247
EH40_31,3POZ,6,24.76198408875341
EH40_31,3POZ,7,48.80640684616608
EH40_31,3POZ,8,17.562879874232696
EH40_31,3POZ,9,24.12671599176154
EH40_32,3POZ,1,13.2471701753409
EH40_32,3POZ,2,23.744350260897544
EH40_32,3POZ,3,19.223645483608976
EH40_32,3POZ,4,18.74013493145674
EH40_32,3POZ,5,13.667746016346182
EH40_32,3POZ,6,6.344741449768135
EH40_32,3POZ,7,18.11973737742365
EH40_32,3POZ,8,41.07795817266784
EH40_32,3POZ,9,31.471224354790927
EH40_33,3POZ,1,32.0945923435701
EH40_33,3POZ,2,41.538126695107394
EH40_33,3POZ,3,44.194194462844806
EH40_33,3POZ,4,20.95030022587063
EH40_33,3POZ,5,30.613298854782784
EH40_33,3POZ,6,24.06188178879433
EH40_33,3POZ,7,26.926496459576235
EH40_33,3POZ,8,25.695959507711787
EH40_33,3POZ,9,34.38666057846412
EH40_34,3POZ,1,37.92076316501255
EH40_34,3POZ,2,18.320297847313768
EH40_34,3POZ,3,25.50058981035927
EH40_34,3POZ,4,20.176620819797243
EH40_34,3POZ,5,17.96664467268005
EH40_34,3POZ,6,57.53323953790782
EH40_34,3POZ,7,24.5188757183709
EH40_34,3POZ,8,23.114914230594543
EH40_34,3POZ,9,19.4001302969515
EH40_35,3POZ,1,18.112984093939428
EH40_35,3POZ,2,25.03335295043093
EH40_35,3POZ,3,11.250388439473296
EH40_35,3POZ,4,29.741932280876867
EH40_35,3POZ,5,13.782387516555112
EH40_35,3POZ,6,13.503924443842546
EH40_35,3POZ,7,22.031449662490587
EH40_35,3POZ,8,31.280293863150813
EH40_35,3POZ,9,16.29053062923913
EH40_36,3POZ,1,20.058741747085776
EH40_36,3POZ,2,36.36204324362042
EH40_36,3POZ,3,24.12733051622734
EH40_36,3POZ,4,22.37224610444823
EH40_36,3POZ,5,27.50522585621033
EH40_36,3POZ,6,29.273572697079207
EH40_36,3POZ,7,27.47645038604682
EH40_36,3POZ,8,38.73414663889447
EH40_36,3POZ,9,45.53059867118508
EH40_37,3POZ,1,49.29231171229335
EH40_37,3POZ,2,21.763869603820734
EH40_37,3POZ,3,19.15166271487357
EH40_37,3POZ,4,33.81541243573209
EH40_37,3POZ,5,18.392586957902573
EH40_37,3POZ,6,21.71391448716881
EH40_37,3POZ,7,15.542792890730354
EH40_37,3POZ,8,22.733393104307893
EH40_37,3POZ,9,11.173408893373372
EH40_38,3POZ,1,9.139051486658078
EH40_38,3POZ,2,7.925721242485171
EH40_38,3POZ,3,5.251216238000551
EH40_38,3POZ,4,34.374363828470344
EH40_38,3POZ,5,34.82689925210737
EH40_38,3POZ,6,21.21831118447808
EH40_38,3POZ,7,8.20579058672445
EH40_38,3POZ,8,9.604496405789424
EH40_38,3POZ,9,30.368467147584145
EH40_39,3POZ,1,23.694204224074056
EH40_39,3POZ,2,24.06547574262771
EH40_39,3POZ,3,34.825166674855694
EH40_39,3POZ,4,26.580280949039285
EH40_39,3POZ,5,23.08043364453506
EH40_39,3POZ,6,34.23769608049097
EH40_39,3POZ,7,44.2202662468225
EH40_39,3POZ,8,26.91113593330936
EH40_39,3POZ,9,33.55740647174999
EH40_40,3POZ,1,13.279153209784104
EH40_40,3POZ,2,15.958823965671186
EH40_40,3POZ,3,10.001158158132723
EH40_40,3POZ,4,48.183188761122906
EH40_40,3POZ,5,27.92368895558712
EH40_40,3POZ,6,12.838069326636036
EH40_40,3POZ,7,13.243314487230917
EH40_40,3POZ,8,23.225417992622152
EH40_40,3POZ,9,38.21706033944468
EH40_01,3RCD,1,111.45754860245924
EH40_01,3RCD,2,65.73351339353026
EH40_01,3RCD,3,114.0350825083402
EH40_01,3RCD,4,43.21265375153408
EH40_01,3RCD,5,53.24179094019385
EH40_01,3RCD,6,18.543223775417182
EH40_01,3RCD,7,47.30872028969289
EH40_01,3RCD,8,38.83932647998858
EH40_01,3RCD,9,29.43640593845529
EH40_02,3RCD,1,111.0680380629325
EH40_02,3RCD,2,98.11265146126884
EH40_02,3RCD,3,47.558643279460014
EH40_02,3RCD,4,106.38190624812532
EH40_02,3RCD,5,97.03463754934394
EH40_02,3RCD,6,59.34756459121611
EH40_02,3RCD,7,23.131948689741503
EH40_02,3RCD,8,47.87741175835384
EH40_02,3RCD,9,35.11283966773618
EH40_03,3RCD,1,30.20380346607584
EH40_03,3RCD,2,17.50191646071536
EH40_03,3RCD,3,28.786294871831508
EH40_03,3RCD,4,22.33919448563923
EH40_03,3RCD,5,24.210375885602787
EH40_03,3RCD,6,18.252370073065908
EH40_03,3RCD,7,15.713761935448932
EH40_03,3RCD,8,22.682832833852984
EH40_03,3RCD,9,14.800724496629137
EH40_04,3RCD,1,52.882618971059706
EH40_04,3RCD,2,51.11746084008091
EH40_04,3RCD,3,17.869659900520496
EH40_04,3RCD,4,42.60254770906423
EH40_04,3RCD,5,25.136023770985226
EH40_04,3RCD,6,34.32572046494833
EH40_04,3RCD,7,12.935779187393017
EH40_04,3RCD,8,17.69390457863292
EH40_04,3RCD,9,19.71694093951561
EH40_05,3RCD,1,74.40973559455284
EH40_05,3RCD,2,84.5164657961141
EH40_05,3RCD,3,81.32788574005916
EH40_05,3RCD,4,29.25869947437519
EH40_05,3RCD,5,50.921932135076354
EH40_05,3RCD,6,64.01268099487001
EH40_05,3RCD,7,25.23621562017707
EH40_05,3RCD,8,25.86638285933837
EH40_05,3RCD,9,21.55014626412204
EH40_06,3RCD,1,86.27678212704363
EH40_06,3RCD,2,39.29959211327328
EH40_06,3RCD,3,70.613219395112
EH40_06,3RCD,4,56.14585383287394
EH40_06,3RCD,5,57.43672812861886
EH40_06,3RCD,6,35.40931329792877
EH40_06,3RCD,7,37.83280192446013
EH40_06,3RCD,8,66.45625261826197
EH40_06,3RCD,9,29.89823813963556
EH40_07,3RCD,1,20.09812036050903
EH40_07,3RCD,2,21.344044270183048
EH40_07,3RCD,3,66.7547403122953
EH40_07,3RCD,4,51.087612644659
EH40_07,3RCD,5,52.45319135925159
EH40_07,3RCD,6,42.06388296700284
EH40_07,3RCD,7,42.52329805055915
EH40_07,3RCD,8,19.3029879575381
EH40_07,3RCD,9,33.64220554735808
EH40_08,3RCD,1,59.29611829881623
EH40_08,3RCD,2,52.31982354516228
EH40_08,3RCD,3,56.6791631456394
EH40_08,3RCD,4,49.03880520943581
EH40_08,3RCD,5,45.51621103504463
EH40_08,3RCD,6,25.137879906801025
EH40_08,3RCD,7,23.134673582261595
EH40_08,3RCD,8,47.65579775600451
EH40_08,3RCD,9,22.882997867534563
EH40_09,3RCD,1,37.331713420075
EH40_09,3RCD,2,42.7157938942717
EH40_09,3RCD,3,32.0632669123359
EH40_09,3RCD,4,47.85476269359207
EH40_09,3RCD,5,43.15715761474464
EH40_09,3RCD,6,46.75557078486951
EH40_09,3RCD,7,40.80168212430959
EH40_09,3RCD,8,23.186152034556304
EH40_09,3RCD,9,27.46167112095521
EH40_10,3RCD,1,74.07164214808073
EH40_10,3RCD,2,18.39986497819484
EH40_10,3RCD,3,25.82872619186091
EH40_10,3RCD,4,36.9662003612816
EH40_10,3RCD,5,29.04278185638065
EH40_10,3RCD,6,24.78099722893881
EH40_10,3RCD,7,21.459576479664506
EH40_10,3RCD,8,18.42615942929192
EH40_10,3RCD,9,24.715424228306976
EH40_11,3RCD,1,67.6118656115756
EH40_11,3RCD,2,56.44876783588363
EH40_11,3RCD,3,19.3399989989922
EH40_11,3RCD,4,38.92274210527312
EH40_11,3RCD,5,47.6410745039594
EH40_11,3RCD,6,27.44264415174151
EH40_11,3RCD,7,24.61067300068698
EH40_11,3RCD,8,24.96710468023953
EH40_11,3RCD,9,15.611359242495489
EH40_12,3RCD,1,58.92318310559581
EH40_12,3RCD,2,50.73080992607616
EH40_12,3RCD,3,42.16134293403236
EH40_12,3RCD,4,57.83013539005489
EH40_12,3RCD,5,22.85958523282303
EH40_12,3RCD,6,41.877369617973656
EH40_12,3RCD,7,19.389373313361684
EH40_12,3RCD,8,33.90627659969683
EH40_12,3RCD,9,21.293229099164627
EH40_13,3RCD,1,29.668654758379173
EH40_13,3RCD,2,17.99656405072228
EH40_13,3RCD,3,30.050845809001803
EH40_13,3RCD,4,17.778917718142417
EH40_13,3RCD,5,26.40193784012383
EH40_13,3RCD,6,33.827735005770705
EH40_13,3RCD,7,27.146522535664523
EH40_13,3RCD,8,45.96176683356803
EH40_13,3RCD,9,24.89976663422756
EH40_14,3RCD,1,31.3120379646536
EH40_14,3RCD,2,27.718009861562194
EH40_14,3RCD,3,24.31561647104234
EH40_14,3RCD,4,32.88815810725417
EH40_14,3RCD,5,23.528738193889605
EH40_14,3RCD,6,19.91698349428069
EH40_14,3RCD,7,22.38779728493771
EH40_14,3RCD,8,17.264153086464457
EH40_14,3RCD,9,6.115928828240243
EH40_15,3RCD,1,62.44476584273104
EH40_15,3RCD,2,28.14216885027433
EH40_15,3RCD,3,10.668427418630824
EH40_15,3RCD,4,17.226045077196325
EH40_15,3RCD,5,26.55557810699084
EH40_15,3RCD,6,63.53350848862702
EH40_15,3RCD,7,25.189968968646788
EH40_15,3RCD,8,21.16931874662724
EH40_15,3RCD,9,29.1462986408092
EH40_16,3RCD,1,33.36898810859153
EH40_16,3RCD,2,14.927897206376937
EH40_16,3RCD,3,28.945239990262
EH40_16,3RCD,4,37.489631733571656
EH40_16,3RCD,5,25.434157409589893
EH40_16,3RCD,6,14.434370314051836
EH40_16,3RCD,7,18.54920361063157
EH40_16,3RCD,8,18.94233086190465
EH40_16,3RCD,9,16.903081362538483
EH40_17,3RCD,1,43.246742050601526
EH40_17,3RCD,2,20.730017037866496
EH40_17,3RCD,3,30.063201365093533
EH40_17,3RCD,4,20.34185138053845
EH40_17,3RCD,5,24.292852770007645
EH40_17,3RCD,6,27.99279970815412
EH40_17,3RCD,7,19.15710195839099
EH40_17,3RCD,8,21.024566630120493
EH40_17,3RCD,9,24.800117414286355
EH40_18,3RCD,1,46.31521006750866
EH40_18,3RCD,2,42.02947246016993
EH40_18,3RCD,3,27.68539273479727
EH40_18,3RCD,4,38.2609137009654
EH40_18,3RCD,5,31.38084983152764
EH40_18,3RCD,6,19.73919576531484
EH40_18,3RCD,7,21.478576775616272
EH40_18,3RCD,8,21.268064647424133
EH40_18,3RCD,9,30.06685452272248
EH40_19,3RCD,1,32.40408833485009
EH40_19,3RCD,2,31.33551564385529
EH40_19,3RCD,3,27.055298349148664
EH40_19,3RCD,4,29.886457057853736
EH40_19,3RCD,5,25.624713480157872
EH40_19,3RCD,6,19.027236527824307
EH40_19,3RCD,7,21.59887101679384
EH40_19,3RCD,8,32.33641124772412
EH40_19,3RCD,9,23.41074869473383
EH40_20,3RCD,1,21.301910116649463
EH40_20,3RCD,2,29.344424256097344
EH40_20,3RCD,3,32.06136929274093
EH40_20,3RCD,4,24.00880422643711
EH40_20,3RCD,5,47.38378665113735
EH40_20,3RCD,6,35.34264104970423
EH40_20,3RCD,7,31.5274543137884
EH40_20,3RCD,8,38.18171109324573
EH40_20,3RCD,9,12.802533872764586
EH40_21,3RCD,1,35.95136932663302
EH40_21,3RCD,2,24.01449231866944
EH40_21,3RCD,3,24.627775153197074
EH40_21,3RCD,4,30.02182571852256
EH40_21,3RCD,5,53.03011942242215
EH40_21,3RCD,6,20.3805556465876
EH40_21,3RCD,7,23.40317753323045
EH40_21,3RCD,8,25.12418233805916
EH40_21,3RCD,9,41.83177797337618
EH40_22,3RCD,1,46.446744329867705
EH40_22,3RCD,2,41.43916084013532
EH40_22,3RCD,3,42.87043149173478
EH40_22,3RCD,4,30.810661623498017
EH40_22,3RCD,5,21.110238566763307
EH40_22,3RCD,6,34.64134759683925
EH40_22,3RCD,7,32.41404982783237
EH40_22,3RCD,8,27.67150928142879
EH40_22,3RCD,9,36.44496446260914
EH40_23,3RCD,1,98.65327741610484
EH40_23,3RCD,2,110.07054170594876
EH40_23,3RCD,3,89.95452245249182
EH40_23,3RCD,4,61.44030861356632
EH40_23,3RCD,5,57.47701172056873
EH40_23,3RCD,6,30.050738278489145
EH40_23,3RCD,7,53.25637019414068
EH40_23,3RCD,8,36.372664531261385
EH40_23,3RCD,9,28.26121021986912
EH40_24,3RCD,1,13.736271060515508
EH40_24,3RCD,2,15.593479827175608
EH40_24,3RCD,3,15.971710124987396
EH40_24,3RCD,4,17.286711620899954
EH40_24,3RCD,5,27.859641949801155
EH40_24,3RCD,6,13.020120039699808
EH40_24,3RCD,7,15.51864731681094
EH40_24,3RCD,8,17.48083197970787
EH40_24,3RCD,9,14.036111993613469
EH40_25,3RCD,1,11.423020582646195
EH40_25,3RCD,2,16.275296848561553
EH40_25,3RCD,3,68.95868938010331
EH40_25,3RCD,4,16.12839660001814
EH40_25,3RCD,5,25.495323531931305
EH40_25,3RCD,6,19.2662177315853
EH40_25,3RCD,7,17.43654097405923
EH40_25,3RCD,8,13.614407030694696
EH40_25,3RCD,9,13.713123682171569
EH40_26,3RCD,1,54.869685837467465
EH40_26,3RCD,2,42.67337315739209
EH40_26,3RCD,3,32.10242126107777
EH40_26,3RCD,4,27.502559355933503
EH40_26,3RCD,5,26.2341890439016
EH40_26,3RCD,6,17.962971745882157
EH40_26,3RCD,7,40.463809052826825
EH40_26,3RCD,8,23.783791014384523
EH40_26,3RCD,9,26.815562393249724
EH40_27,3RCD,1,43.87973911799656
EH40_27,3RCD,2,30.611351507462388
EH40_27,3RCD,3,25.771372987648416
EH40_27,3RCD,4,20.03719587467766
EH40_27,3RCD,5,13.702070966310632
EH40_27,3RCD,6,25.31249334003741
EH40_27,3RCD,7,20.20033347323973
EH40_27,3RCD,8,11.09033472468174
EH40_27,3RCD,9,18.018734601463304
EH40_28,3RCD,1,90.21798541547348
EH40_28,3RCD,2,90.34379194742112
EH40_28,3RCD,3,54.795110064600976
EH40_28,3RCD,4,33.596032538745895
EH40_28,3RCD,5,39.326334681834894
EH40_28,3RCD,6,37.80622111428985
EH40_28,3RCD,7,32.614810651922845
EH40_28,3RCD,8,23.60643232865353
EH40_28,3RCD,9,25.200015961932685
EH40_29,3RCD,1,45.75656641035413
EH40_29,3RCD,2,33.16777343901297
EH40_29,3RCD,3,44.26887330542336
EH40_29,3RCD,4,34.592318035421144
EH40_29,3RCD,5,17.40002176079009
EH40_29,3RCD,6,19.4194911747733
EH40_29,3RCD,7,29.610427414758213
EH40_29,3RCD,8,24.622491201601743
EH40_29,3RCD,9,23.96438332407187
EH40_30,3RCD,1,23.060093975817377
EH40_30,3RCD,2,13.365954254329417
EH40_30,3RCD,3,19.701973955316063
EH40_30,3RCD,4,33.80610210320214
EH40_30,3RCD,5,11.093993356361167
EH40_30,3RCD,6,9.335843694375775
EH40_30,3RCD,7,14.67797420181492
EH40_30,3RCD,8,11.30459515570784
EH40_30,3RCD,9,16.524343271605943
EH40_31,3RCD,1,54.99252866989251
EH40_31,3RCD,2,49.71291660903683
EH40_31,3RCD,3,16.577390853640733
EH40_31,3RCD,4,25.0743804750438
EH40_31,3RCD,5,43.40383987637651
EH40_31,3RCD,6,25.42110062032693
EH40_31,3RCD,7,39.152992664885645
EH40_31,3RCD,8,21.04503544260253
EH40_31,3RCD,9,36.28173861130805
EH40_32,3RCD,1,53.16749708806958
EH40_32,3RCD,2,57.69628806835225
EH40_32,3RCD,3,48.779282165049295
EH40_32,3RCD,4,36.65636182704397
EH40_32,3RCD,5,42.84646492930551
EH40_32,3RCD,6,21.60586973456515
EH40_32,3RCD,7,17.146810906201644
EH40_32,3RCD,8,21.98447165506196
EH40_32,3RCD,9,23.272682768799104
EH40_33,3RCD,1,102.41821967516064
EH40_33,3RCD,2,55.32128012750629
EH40_33,3RCD,3,62.0737956360973
EH40_33,3RCD,4,27.37551467394083
EH40_33,3RCD,5,25.092202029490487
EH40_33,3RCD,6,43.16785444007797
EH40_33,3RCD,7,23.23270927693253
EH40_33,3RCD,8,64.41077012691893
EH40_33,3RCD,9,18.388397306465144
EH40_34,3RCD,1,51.97878519917269
EH40_34,3RCD,2,23.15132018825061
EH40_34,3RCD,3,53.36655916347368
EH40_34,3RCD,4,32.24853510122374
EH40_34,3RCD,5,26.735212463890992
EH40_34,3RCD,6,24.624016512202207
EH40_34,3RCD,7,20.10618333147909
EH40_34,3RCD,8,24.504211187431945
