target,ligand,mode,status,cnn_score,cnn_affinity,reason
2JKH,F2F10_069,mode_03,success,0.187969774,6.9941635132,
2JKH,F2F10_069,mode_04,success,0.5635079741,7.3146133423,
2JKH,F2F10_069,mode_07,success,0.235545367,6.6842942238,
2JKH,F2F10_069,mode_06,success,0.2734974325,7.1397185326,
2JKH,F2F10_069,mode_08,success,0.0387338735,4.5205230713,
2JKH,F2F10_069,mode_05,success,0.0369776115,4.7941431999,
2JKH,F2F10_070,mode_01,success,0.9284719825,8.3035936356,
2JKH,F2F10_070,mode_05,success,0.0628499091,4.8459572792,
2JKH,F2F10_069,mode_09,success,0.0935231894,5.8445014954,
2JKH,F2F10_070,mode_03,success,0.7630033493,7.678000927,
2JKH,F2F10_070,mode_02,success,0.079575181,5.8670706749,
2JKH,F2F10_070,mode_04,success,0.8261219859,8.0529651642,
2JKH,F2F10_071,mode_01,success,0.7686590552,6.9567050934,
2JKH,F2F10_070,mode_07,success,0.0487265438,5.3749089241,
2JKH,F2F10_070,mode_09,success,0.0966700092,5.7022204399,
2JKH,F2F10_070,mode_06,success,0.1183724478,5.757174015,
2JKH,F2F10_071,mode_02,success,0.5879482031,6.7435793877,
2JKH,F2F10_070,mode_08,success,0.0780465156,4.9638214111,
2JKH,F2F10_071,mode_03,success,0.1961371601,6.5887680054,
2JKH,F2F10_071,mode_05,success,0.4345350564,6.1606688499,
2JKH,F2F10_071,mode_06,success,0.4790922999,6.7965111732,
2JKH,F2F10_071,mode_04,success,0.858093977,7.1210885048,
2JKH,F2F10_071,mode_07,success,0.3805026412,6.420311451,
2JKH,F2F10_071,mode_08,success,0.8197435141,7.7372832298,
2JKH,F2F10_072,mode_04,success,0.2495464534,5.9015898705,
2JKH,F2F10_071,mode_09,success,0.1463334858,5.3965859413,
2JKH,F2F10_072,mode_02,success,0.1456410736,5.9749794006,
2JKH,F2F10_072,mode_05,success,0.1260010153,5.6861786842,
2JKH,F2F10_072,mode_01,success,0.1716618985,5.7521939278,
2JKH,F2F10_072,mode_03,success,0.2662090063,6.3051161766,
2JKH,F2F10_072,mode_06,success,0.2460700274,6.0864958763,
2JKH,F2F10_073,mode_01,success,0.2583339512,6.9451775551,
2JKH,F2F10_072,mode_07,success,0.1709739864,5.7565016747,
2JKH,F2F10_072,mode_08,success,0.3412074149,6.7422308922,
2JKH,F2F10_072,mode_09,success,0.1140777916,5.7943358421,
2JKH,F2F10_073,mode_02,success,0.9244605303,8.1510782242,
2JKH,F2F10_073,mode_03,success,0.2806469798,7.8830018044,
2JKH,F2F10_073,mode_05,success,0.5453606248,7.5081100464,
2JKH,F2F10_073,mode_06,success,0.6405781507,7.806499958,
2JKH,F2F10_073,mode_04,success,0.6366946101,7.8957571983,
2JKH,F2F10_073,mode_08,success,0.674829483,7.5389022827,
2JKH,F2F10_073,mode_07,success,0.2715345025,6.9800314903,
2JKH,F2F10_074,mode_01,success,0.1931027621,6.1907820702,
2JKH,F2F10_074,mode_03,success,0.1115928665,5.0322132111,
2JKH,F2F10_073,mode_09,success,0.2671020329,7.4290556908,
2JKH,F2F10_074,mode_02,success,0.1148188561,5.2456474304,
2JKH,F2F10_074,mode_05,success,0.129917711,5.4574379921,
2JKH,F2F10_074,mode_04,success,0.6059129238,6.5533528328,
2JKH,F2F10_074,mode_07,success,0.3457987607,5.4924931526,
2JKH,F2F10_074,mode_08,success,0.1098949686,4.3878674507,
2JKH,F2F10_074,mode_09,success,0.4013771415,5.9607567787,
2JKH,F2F10_074,mode_06,success,0.1581838876,5.2458424568,
2JKH,F2F10_075,mode_01,success,0.4428138137,7.3855838776,
2JKH,F2F10_075,mode_02,success,0.7911515832,7.7246880531,
2JKH,F2F10_075,mode_04,success,0.6842947006,7.5593948364,
2JKH,F2F10_075,mode_03,success,0.2149894685,6.9402523041,
2JKH,F2F10_075,mode_06,success,0.2430072725,7.0466370583,
2JKH,F2F10_075,mode_05,success,0.6727774739,7.9524559975,
2JKH,F2F10_075,mode_07,success,0.0815456584,6.0542125702,
2JKH,F2F10_075,mode_08,success,0.1755656898,5.6393990517,
2JKH,F2F10_076,mode_02,success,0.7127017975,7.7579021454,
2JKH,F2F10_076,mode_03,success,0.2697764635,7.0260834694,
2JKH,F2F10_075,mode_09,success,0.0868825018,6.1992912292,
2JKH,F2F10_076,mode_01,success,0.1209407598,6.2945637703,
2JKH,F2F10_076,mode_04,success,0.0831911787,6.366859436,
2JKH,F2F10_076,mode_05,success,0.168550849,6.7023129463,
2JKH,F2F10_076,mode_09,success,0.0807854831,5.3381094933,
2JKH,F2F10_076,mode_06,success,0.3912785947,7.052898407,
2JKH,F2F10_076,mode_08,success,0.0223683342,4.420044899,
2JKH,F2F10_076,mode_07,success,0.1440475136,5.3463463783,
2JKH,F2F10_077,mode_01,success,0.0678853244,6.1549544334,
2JKH,F2F10_077,mode_02,success,0.0430165716,3.8983457088,
2JKH,F2F10_077,mode_05,success,0.2342686951,6.0167860985,
2JKH,F2F10_077,mode_04,success,0.0656483844,5.259376049,
2JKH,F2F10_077,mode_06,success,0.1085219383,4.0573954582,
2JKH,F2F10_077,mode_03,success,0.2735463679,6.6779866219,
2JKH,F2F10_077,mode_07,success,0.04366602,4.7459645271,
2JKH,F2F10_078,mode_03,success,0.0467725061,4.0813746452,
2JKH,F2F10_077,mode_08,success,0.061767593,4.1132359505,
2JKH,F2F10_078,mode_01,success,0.1645240188,4.9001278877,
2JKH,F2F10_078,mode_02,success,0.7476702332,7.3103346825,
2JKH,F2F10_077,mode_09,success,0.0725688413,3.8910312653,
2JKH,F2F10_078,mode_04,success,0.1275933534,4.552734375,
2JKH,F2F10_078,mode_05,success,0.1520280391,4.9160833359,
2JKH,F2F10_078,mode_07,success,0.1100199595,4.3907308578,
2JKH,F2F10_078,mode_09,success,0.0341081843,4.0640730858,
2JKH,F2F10_078,mode_08,success,0.0621322654,4.3898358345,
2JKH,F2F10_078,mode_06,success,0.0309233349,3.6628906727,
2JKH,F2F10_079,mode_01,success,0.6678479314,7.3008179665,
2JKH,F2F10_079,mode_04,success,0.0860586241,6.0678868294,
2JKH,F2F10_079,mode_03,success,0.8040081859,7.4316806793,
2JKH,F2F10_079,mode_02,success,0.7031503916,7.3976569176,
2JKH,F2F10_079,mode_05,success,0.1759371907,4.9716873169,
2JKH,F2F10_079,mode_06,success,0.5480122566,7.0215830803,
2JKH,F2F10_079,mode_09,success,0.1483958364,4.5482254028,
2JKH,F2F10_079,mode_08,success,0.6685789227,7.264070034,
2JKH,F2F10_079,mode_07,success,0.442879647,6.7215213776,
2JKH,F2F10_081,mode_02,success,0.3329392374,7.5393943787,
2JKH,F2F10_081,mode_01,success,0.8791825175,8.4436674118,
2JKH,F2F10_081,mode_04,success,0.304353267,7.781627655,
2JKH,F2F10_081,mode_06,success,0.3298273385,7.4174823761,
2JKH,F2F10_081,mode_03,success,0.8111855388,8.2269201279,
2JKH,F2F10_081,mode_05,success,0.2216223329,7.5523743629,
2JKH,F2F10_081,mode_07,success,0.1898809075,7.0050354004,
2JKH,F2F10_081,mode_08,success,0.2645990252,7.2215209007,
2JKH,F2F10_082,mode_02,success,0.47244519,7.4903316498,
2JKH,F2F10_081,mode_09,success,0.073701866,6.4452896118,
2JKH,F2F10_082,mode_01,success,0.83201015,8.1962614059,
2JKH,F2F10_082,mode_04,success,0.1699491143,5.8363442421,
2JKH,F2F10_082,mode_03,success,0.2152065337,5.371732235,
2JKH,F2F10_082,mode_05,success,0.2028247714,6.4578251839,
2JKH,F2F10_082,mode_06,success,0.0520608649,5.366060257,
2JKH,F2F10_082,mode_08,success,0.0399341434,4.6408667564,
2JKH,F2F10_082,mode_07,success,0.0577221662,4.7071690559,
2JKH,F2F10_083,mode_01,success,0.7531496882,8.345246315,
2JKH,F2F10_082,mode_09,success,0.0471030176,4.7228627205,
2JKH,F2F10_083,mode_02,success,0.2061741203,6.7136383057,
2JKH,F2F10_083,mode_06,success,0.1159984991,7.0154051781,
2JKH,F2F10_083,mode_05,success,0.2583601773,6.9445419312,
2JKH,F2F10_083,mode_03,success,0.1815301627,6.9490942955,
2JKH,F2F10_083,mode_04,success,0.0383919477,6.399887085,
2JKH,F2F10_083,mode_07,success,0.7836467624,8.3105115891,
2JKH,F2F10_083,mode_09,success,0.0830662325,6.9541487694,
2JKH,F2F10_083,mode_08,success,0.0859663188,6.4311518669,
2JKH,F2F10_084,mode_01,success,0.5922271609,6.7821507454,
2JKH,F2F10_084,mode_02,success,0.1494935453,5.8376331329,
2JKH,F2F10_084,mode_03,success,0.0930722952,5.1256718636,
2JKH,F2F10_084,mode_04,success,0.1507962942,5.559551239,
2JKH,F2F10_084,mode_05,success,0.3787028193,6.411801815,
2JKH,F2F10_084,mode_07,success,0.3098206222,6.4295692444,
2JKH,F2F10_084,mode_06,success,0.0662865639,4.5510063171,
2JKH,F2F10_084,mode_09,success,0.0764155462,4.4252433777,
2JKH,F2F10_085,mode_01,success,0.8539656401,8.2349529266,
2JKH,F2F10_084,mode_08,success,0.204638958,5.3935370445,
2JKH,F2F10_085,mode_02,success,0.6296502948,7.5165476799,
2JKH,F2F10_085,mode_05,success,0.0902577043,5.7014255524,
2JKH,F2F10_085,mode_04,success,0.4879819155,7.2882270813,
2JKH,F2F10_085,mode_06,success,0.2103502899,5.4628205299,
2JKH,F2F10_085,mode_03,success,0.0766042247,6.265639782,
2JKH,F2F10_085,mode_07,success,0.1763975918,6.3379359245,
2JKH,F2F10_085,mode_09,success,0.0584324971,5.0916891098,
2JKH,F2F10_085,mode_08,success,0.1533900797,6.2796497345,
2JKH,F2F10_086,mode_03,success,0.3369312584,6.9028487206,
2JKH,F2F10_086,mode_02,success,0.0549020357,5.6163268089,
2JKH,F2F10_086,mode_04,success,0.0753438249,5.5650315285,
2JKH,F2F10_086,mode_01,success,0.727453649,7.9114794731,
2JKH,F2F10_086,mode_05,success,0.2337988466,6.9519519806,
2JKH,F2F10_086,mode_06,success,0.1524747163,6.1930632591,
2JKH,F2F10_086,mode_09,success,0.0892697275,5.2242035866,
2JKH,F2F10_087,mode_01,success,0.2920128703,7.0308442116,
2JKH,F2F10_086,mode_08,success,0.0338063464,4.9116559029,
2JKH,F2F10_086,mode_07,success,0.1474785358,6.5607223511,
2JKH,F2F10_087,mode_03,success,0.1004276052,5.9782347679,
2JKH,F2F10_087,mode_02,success,0.3693818748,7.0427498817,
2JKH,F2F10_087,mode_04,success,0.1541261077,6.3642630577,
2JKH,F2F10_087,mode_05,success,0.2180383205,7.1553788185,
2JKH,F2F10_087,mode_07,success,0.0799652487,5.7662682533,
2JKH,F2F10_087,mode_06,success,0.0975381732,6.5683188438,
2JKH,F2F10_088,mode_03,success,0.2155110985,6.4974346161,
2JKH,F2F10_088,mode_02,success,0.0783919245,5.9462647438,
2JKH,F2F10_087,mode_09,success,0.0644289628,5.8905200958,
2JKH,F2F10_088,mode_01,success,0.2160616964,6.5367584229,
2JKH,F2F10_088,mode_04,success,0.0743284747,6.1224822998,
2JKH,F2F10_087,mode_08,success,0.1104266867,5.8145942688,
2JKH,F2F10_088,mode_08,success,0.1413235664,5.6227316856,
2JKH,F2F10_088,mode_07,success,0.370110184,6.9851279259,
2JKH,F2F10_089,mode_01,success,0.3277155757,6.5308532715,
2JKH,F2F10_088,mode_06,success,0.2795867324,6.7804989815,
2JKH,F2F10_088,mode_09,success,0.071919255,5.5042705536,
2JKH,F2F10_088,mode_05,success,0.1250649095,6.1708741188,
2JKH,F2F10_089,mode_07,success,0.1388058811,5.6551318169,
2JKH,F2F10_089,mode_02,success,0.3650602996,7.0199356079,
2JKH,F2F10_089,mode_03,success,0.9473319054,8.372300148,
2JKH,F2F10_089,mode_06,success,0.7523956895,7.4833106995,
2JKH,F2F10_089,mode_05,success,0.511017561,7.5599398613,
2JKH,F2F10_089,mode_04,success,0.8697188497,7.7143654823,
2JKH,F2F10_089,mode_08,success,0.4731941223,7.9669547081,
2JKH,F2F10_090,mode_01,success,0.970484674,8.1823730469,
2JKH,F2F10_090,mode_02,success,0.7648572922,7.8023676872,
2JKH,F2F10_090,mode_03,success,0.1230385974,5.8225808144,
2JKH,F2F10_089,mode_09,success,0.3556415737,7.2648277283,
2JKH,F2F10_090,mode_04,success,0.2275481224,6.418153286,
2JKH,F2F10_090,mode_07,success,0.1236385703,6.9179878235,
2JKH,F2F10_090,mode_05,success,0.495982796,7.035484314,
2JKH,F2F10_090,mode_08,success,0.7286757231,7.920211792,
2JKH,F2F10_090,mode_09,success,0.0866265148,5.4966449738,
2JKH,F2F10_090,mode_06,success,0.2720554173,6.7668056488,
2JKH,F2F10_091,mode_01,success,0.2997501791,7.4022140503,
2JKH,F2F10_091,mode_07,success,0.6541859508,8.0619573593,
2JKH,F2F10_091,mode_05,success,0.3019501865,7.0369319916,
2JKH,F2F10_091,mode_04,success,0.862523675,8.36323452,
2JKH,F2F10_091,mode_03,success,0.1800355017,6.4014906883,
2JKH,F2F10_091,mode_06,success,0.4120566249,6.939540863,
2JKH,F2F10_091,mode_02,success,0.3045459688,7.2890663147,
2JKH,F2F10_092,mode_02,success,0.5072752833,7.7428069115,
2JKH,F2F10_092,mode_03,success,0.9666178823,8.5557546616,
2JKH,F2F10_091,mode_08,success,0.6036658287,8.0495443344,
2JKH,F2F10_091,mode_09,success,0.4076173902,7.366689682,
2JKH,F2F10_092,mode_01,success,0.7660483718,7.9560718536,
2JKH,F2F10_092,mode_04,success,0.6187907457,7.6579551697,
2JKH,F2F10_092,mode_05,success,0.4893035889,7.3012695312,
2JKH,F2F10_092,mode_06,success,0.9283140898,8.1328983307,
2JKH,F2F10_093,mode_01,success,0.2723276317,6.4343299866,
2JKH,F2F10_092,mode_08,success,0.9233086109,8.2721414566,
2JKH,F2F10_092,mode_07,success,0.9640094042,8.0143985748,
2JKH,F2F10_092,mode_09,success,0.0652035028,6.3189368248,
2JKH,F2F10_093,mode_05,success,0.0285112336,4.8702330589,
2JKH,F2F10_093,mode_06,success,0.3769223392,6.018632412,
2JKH,F2F10_093,mode_02,success,0.0988819823,5.4473547935,
2JKH,F2F10_093,mode_03,success,0.326023519,6.4442381859,
2JKH,F2F10_093,mode_04,success,0.0630831122,4.6357326508,
2JKH,F2F10_093,mode_07,success,0.1228268519,4.9387316704,
2JKH,F2F10_093,mode_08,success,0.1462725401,5.4992442131,
2JKH,F2F10_093,mode_09,success,0.1189827695,4.7984757423,
2JKH,F2F10_094,mode_04,success,0.4929581583,7.7306380272,
2JKH,F2F10_094,mode_03,success,0.3232860565,7.182199955,
2JKH,F2F10_094,mode_01,success,0.9230679274,8.0969171524,
2JKH,F2F10_094,mode_02,success,0.9217502475,7.9014701843,
2JKH,F2F10_094,mode_08,success,0.0479475074,4.8694262505,
2JKH,F2F10_094,mode_09,success,0.1705196947,5.9859237671,
2JKH,F2F10_094,mode_05,success,0.7388753891,7.5977568626,
2JKH,F2F10_094,mode_06,success,0.1404217184,6.0604896545,
2JKH,F2F10_094,mode_07,success,0.0528171435,4.8612251282,
2JKH,F2F10_095,mode_01,success,0.1270189732,6.8143177032,
2JKH,F2F10_095,mode_03,success,0.8423740864,8.2399721146,
2JKH,F2F10_095,mode_02,success,0.1630114019,7.0294284821,
2JKH,F2F10_095,mode_05,success,0.0835621282,5.8673319817,
2JKH,F2F10_095,mode_04,success,0.1671178937,5.9688301086,
2JKH,F2F10_095,mode_06,success,0.0834706798,6.3743948936,
2JKH,F2F10_095,mode_07,success,0.1726356745,6.8308639526,
2JKH,F2F10_095,mode_08,success,0.0654682145,4.6344246864,
2JKH,F2F10_096,mode_01,success,0.9652425647,8.1419801712,
2JKH,F2F10_097,mode_02,success,0.3552165926,7.2377943993,
2JKH,F2F10_095,mode_09,success,0.0506205708,5.2946810722,
2JKH,F2F10_097,mode_01,success,0.2977805138,7.6497731209,
2JKH,F2F10_097,mode_03,success,0.093719162,5.1586041451,
2JKH,F2F10_097,mode_07,success,0.2121265382,5.4630951881,
2JKH,F2F10_097,mode_06,success,0.059186995,5.9125609398,
2JKH,F2F10_097,mode_05,success,0.1296684742,6.4193153381,
2JKH,F2F10_097,mode_04,success,0.4924534559,7.0682892799,
2JKH,F2F10_097,mode_08,success,0.0606820732,5.1346373558,
2JKH,F2F10_097,mode_09,success,0.2735000849,6.4082622528,
2JKH,F2F10_098,mode_01,success,0.2514130771,7.5191597939,
2JKH,F2F10_098,mode_04,success,0.160300225,6.7385349274,
2JKH,F2F10_098,mode_03,success,0.095814608,7.0841231346,
2JKH,F2F10_098,mode_02,success,0.1970750242,7.3548102379,
2JKH,F2F10_098,mode_06,success,0.0877031684,6.58294487,
2JKH,F2F10_098,mode_05,success,0.0857971013,6.6790423393,
2JKH,F2F10_098,mode_07,success,0.2496395558,7.3150515556,
2JKH,F2F10_099,mode_01,success,0.1660919189,6.1164608002,
2JKH,F2F10_099,mode_03,success,0.1838214248,6.8579535484,
2JKH,F2F10_099,mode_02,success,0.8815528154,7.98285532,
2JKH,F2F10_098,mode_09,success,0.0610769875,6.5452179909,
2JKH,F2F10_098,mode_08,success,0.1240473688,7.0482125282,
2JKH,F2F10_099,mode_07,success,0.7415677309,7.4499855042,
2JKH,F2F10_099,mode_04,success,0.2248110771,6.2231216431,
2JKH,F2F10_099,mode_06,success,0.1338731647,6.3660225868,
2JKH,F2F10_099,mode_05,success,0.3080429733,7.4020905495,
2JKH,F2F10_099,mode_09,success,0.094592832,5.6444644928,
2JKH,F2F10_099,mode_08,success,0.047160998,4.9961628914,
2JKH,F2F10_100,mode_03,success,0.0901996568,5.9446578026,
2JKH,F2F10_100,mode_02,success,0.7575945854,7.5817551613,
2JKH,F2F10_100,mode_05,success,0.1455155015,5.0568289757,
2JKH,F2F10_100,mode_01,success,0.7971767187,7.4857177734,
2JKH,F2F10_100,mode_06,success,0.067739591,4.6280550957,
2JKH,F2F10_100,mode_04,success,0.2219333351,6.8106651306,
2JKH,F2F10_101,mode_03,success,0.1452534646,4.5833935738,
2JKH,F2F10_101,mode_01,success,0.1467410326,5.8220915794,
2JKH,F2F10_100,mode_08,success,0.0950976536,5.1536231041,
2JKH,F2F10_100,mode_07,success,0.1239551753,5.792699337,
2JKH,F2F10_100,mode_09,success,0.0539095402,4.9447712898,
2JKH,F2F10_101,mode_02,success,0.2317601591,5.3194432259,
2JKH,F2F10_101,mode_04,success,0.1774218231,5.914249897,
2JKH,F2F10_101,mode_05,success,0.309889704,6.4403815269,
2JKH,F2F10_101,mode_06,success,0.1121725962,5.6035971642,
2JKH,F2F10_101,mode_09,success,0.2850522697,5.1538863182,
2JKH,F2F10_101,mode_08,success,0.2188486606,5.0375933647,
2JKH,F2F10_101,mode_07,success,0.1557982713,5.2097315788,
2JKH,F2F10_102,mode_02,success,0.0488768518,4.9905986786,
2JKH,F2F10_102,mode_04,success,0.1276288331,5.8758759499,
2JKH,F2F10_102,mode_06,success,0.1238804236,5.7676987648,
2JKH,F2F10_102,mode_05,success,0.0411816314,4.913377285,
2JKH,F2F10_102,mode_01,success,0.1330689639,6.0537133217,
2JKH,F2F10_102,mode_03,success,0.079027757,4.6797375679,
2JKH,F2F10_102,mode_08,success,0.2167386562,5.8334555626,
2JKH,F2F10_103,mode_03,success,0.1877608001,4.676779747,
2JKH,F2F10_102,mode_07,success,0.0447664335,5.04053545,
2JKH,F2F10_103,mode_01,success,0.1881120056,5.35212183,
2JKH,F2F10_102,mode_09,success,0.0826708823,4.361872673,
2JKH,F2F10_103,mode_02,success,0.6086683869,6.0683465004,
2JKH,F2F10_103,mode_05,success,0.0802231357,4.756690979,
2JKH,F2F10_103,mode_04,success,0.066223599,4.5990409851,
2JKH,F2F10_103,mode_08,success,0.1223467961,4.6780810356,
2JKH,F2F10_103,mode_06,success,0.2853548825,6.3119835854,
2JKH,F2F10_103,mode_07,success,0.2508126497,4.8475995064,
2JKH,F2F10_103,mode_09,success,0.1578292698,4.2961058617,
2JKH,F2F10_104,mode_02,success,0.1896963269,4.6519856453,
2JKH,F2F10_104,mode_04,success,0.2067357451,5.3426938057,
2JKH,F2F10_104,mode_03,success,0.4397850335,5.499022007,
2JKH,F2F10_104,mode_01,success,0.8023523092,6.6183648109,
2JKH,F2F10_104,mode_05,success,0.3997828066,5.3192491531,
2JKH,F2F10_104,mode_06,success,0.3192644119,5.1863956451,
2JKH,F2F10_104,mode_09,success,0.3051843941,5.1251964569,
2JKH,F2F10_104,mode_08,success,0.1347182095,4.5878539085,
2JKH,F2F10_105,mode_01,success,0.4933404326,7.8326568604,
2JKH,F2F10_104,mode_07,success,0.5202187896,4.704428196,
2JKH,F2F10_105,mode_02,success,0.2347660661,6.4725136757,
2JKH,F2F10_105,mode_03,success,0.0927087739,5.8256764412,
2JKH,F2F10_105,mode_08,success,0.1891118288,6.4177651405,
2JKH,F2F10_105,mode_05,success,0.3286603689,6.6522507668,
2JKH,F2F10_105,mode_07,success,0.1443597227,4.8839526176,
2JKH,F2F10_105,mode_06,success,0.2350004315,6.375328064,
2JKH,F2F10_105,mode_04,success,0.6688967347,7.2605686188,
2JKH,F2F10_106,mode_04,success,0.0715273768,7.2508530617,
2JKH,F2F10_106,mode_01,success,0.0885407478,6.6959404945,
2JKH,F2F10_105,mode_09,success,0.2824909687,6.751303196,
2JKH,F2F10_106,mode_05,success,0.0634984523,6.6285572052,
2JKH,F2F10_106,mode_03,success,0.062676385,7.1525158882,
2JKH,F2F10_106,mode_02,success,0.1789607257,7.8915343285,
2JKH,F2F10_106,mode_07,success,0.0633023009,7.1699523926,
2JKH,F2F10_106,mode_08,success,0.0673623756,7.1979203224,
2JKH,F2F10_107,mode_02,success,0.1479132175,7.1077671051,
2JKH,F2F10_106,mode_06,success,0.0800189152,6.8913898468,
2JKH,F2F10_107,mode_01,success,0.2151827216,7.219379425,
2JKH,F2F10_106,mode_09,success,0.0440539308,6.3325543404,
2JKH,F2F10_107,mode_07,success,0.0606170483,6.7962126732,
2JKH,F2F10_107,mode_06,success,0.1409176439,7.2479043007,
2JKH,F2F10_107,mode_03,success,0.2303261459,7.232407093,
2JKH,F2F10_107,mode_08,success,0.1507766992,6.9748477936,
2JKH,F2F10_107,mode_04,success,0.2056226134,7.5639634132,
2JKH,F2F10_107,mode_05,success,0.2525804639,7.4025034904,
2JKH,F2F10_107,mode_09,success,0.0396464057,5.893228054,
2JKH,F2F10_108,mode_01,success,0.1154482886,5.7918877602,
2JKH,F2F10_108,mode_02,success,0.3040914834,6.0728721619,
2JKH,F2F10_108,mode_03,success,0.6263803244,5.8152718544,
2JKH,F2F10_108,mode_05,success,0.0764259472,5.5167770386,
2JKH,F2F10_108,mode_04,success,0.1861082613,5.7439265251,
2JKH,F2F10_108,mode_06,success,0.6547452211,5.6867527962,
2JKH,F2F10_108,mode_08,success,0.0696691424,4.4206299782,
2JKH,F2F10_108,mode_07,success,0.1051817536,5.0872859955,
2JKH,F2F10_108,mode_09,success,0.0941251963,5.0024223328,
2JKH,F2F10_109,mode_02,success,0.2635783553,6.2752037048,
2JKH,F2F10_109,mode_01,success,0.1086200029,5.380341053,
2JKH,F2F10_109,mode_03,success,0.240084812,5.6753044128,
2JKH,F2F10_109,mode_04,success,0.5855317116,5.765586853,
2JKH,F2F10_109,mode_05,success,0.0661565512,4.4257793427,
2JKH,F2F10_109,mode_06,success,0.0604101941,4.5071468353,
2JKH,F2F10_109,mode_07,success,0.1625916958,5.5342803001,
2JKH,F2F10_109,mode_08,success,0.1811101586,4.417283535,
2JKH,F2F10_109,mode_09,success,0.1814220846,4.7939305305,
2JKH,F2F10_110,mode_02,success,0.0828538612,6.3220915794,
2JKH,F2F10_110,mode_01,success,0.0782895312,6.2782363892,
2JKH,F2F10_110,mode_04,success,0.4005950689,6.7860159874,
2JKH,F2F10_110,mode_03,success,0.4073794782,6.7971920967,
2JKH,F2F10_110,mode_05,success,0.0615804195,4.792365551,
2JKH,F2F10_110,mode_06,success,0.0680510253,4.8547606468,
2JKH,F2F10_110,mode_07,success,0.2054139972,6.0868544579,
2JKH,F2F10_110,mode_08,success,0.2013780773,6.1753525734,
2JKH,F2F10_110,mode_09,success,0.180823639,6.0576934814,
6N7A,J1J2_001,mode_01,success,0.0936462209,5.2317519188,
6N7A,J1J2_001,mode_02,success,0.0971089527,5.274661541,
6N7A,J1J2_001,mode_03,success,0.1327799112,4.7105183601,
6N7A,J1J2_001,mode_07,success,0.0685957894,4.4327630997,
6N7A,J1J2_001,mode_04,success,0.1060731038,4.8740310669,
6N7A,J1J2_001,mode_05,success,0.0567089543,5.2090392113,
6N7A,J1J2_001,mode_06,success,0.0792733952,4.8802509308,
6N7A,J1J2_001,mode_09,success,0.01709974,4.0050272942,
6N7A,J1J2_002,mode_02,success,0.8098350763,7.2169094086,
6N7A,J1J2_002,mode_03,success,0.0695772916,6.0076384544,
6N7A,J1J2_002,mode_01,success,0.1384268999,5.2460780144,
6N7A,J1J2_001,mode_08,success,0.071181871,4.9348340034,
6N7A,J1J2_002,mode_04,success,0.8296094537,7.3623900414,
6N7A,J1J2_002,mode_06,success,0.0387549698,5.4047451019,
6N7A,J1J2_002,mode_07,success,0.3448466957,6.5290184021,
6N7A,J1J2_002,mode_05,success,0.0659141392,4.860024929,
6N7A,J1J2_002,mode_09,success,0.3410009742,6.3920722008,
6N7A,J1J2_002,mode_08,success,0.3583482206,6.4757018089,
6N7A,J1J2_003,mode_01,success,0.8508781791,7.2589287758,
6N7A,J1J2_003,mode_04,success,0.8112156391,7.5035247803,
6N7A,J1J2_003,mode_05,success,0.4391725063,6.8351893425,
6N7A,J1J2_003,mode_02,success,0.0344531387,4.3166823387,
6N7A,J1J2_003,mode_03,success,0.6681819558,6.8911628723,
6N7A,J1J2_003,mode_06,success,0.059160579,4.58776474,
6N7A,J1J2_003,mode_07,success,0.4476672113,6.6999344826,
6N7A,J1J2_003,mode_09,success,0.0764515996,4.7792677879,
6N7A,J1J2_003,mode_08,success,0.2879697084,6.1978650093,
6N7A,J1J2_004,mode_01,success,0.7610278726,6.8503785133,
6N7A,J1J2_004,mode_04,success,0.8623182178,6.8932991028,
6N7A,J1J2_004,mode_03,success,0.3205893636,6.3385238647,
6N7A,J1J2_004,mode_02,success,0.7448391318,6.4167971611,
6N7A,J1J2_005,mode_01,success,0.5992602706,6.194355011,
6N7A,J1J2_004,mode_09,success,0.2273754776,4.9691748619,
6N7A,J1J2_004,mode_06,success,0.3877026141,6.0270614624,
6N7A,J1J2_004,mode_05,success,0.6629576087,6.1978468895,
6N7A,J1J2_004,mode_07,success,0.1029635295,5.1301012039,
6N7A,J1J2_004,mode_08,success,0.1147492379,5.1604990959,
6N7A,J1J2_005,mode_05,success,0.2425133586,6.0671963692,
6N7A,J1J2_005,mode_04,success,0.1722722501,5.7899360657,
6N7A,J1J2_005,mode_02,success,0.075240694,4.401664257,
6N7A,J1J2_005,mode_03,success,0.1106824577,5.032658577,
6N7A,J1J2_005,mode_06,success,0.3993308544,5.7371711731,
6N7A,J1J2_005,mode_07,success,0.0376030505,3.2571136951,
6N7A,J1J2_006,mode_01,success,0.5129104853,5.8630623817,
6N7A,J1J2_005,mode_09,success,0.1453760713,5.6344089508,
6N7A,J1J2_006,mode_04,success,0.1578408331,5.6296081543,
6N7A,J1J2_005,mode_08,success,0.0375073664,3.9525334835,
6N7A,J1J2_006,mode_02,success,0.1955617964,5.5910720825,
6N7A,J1J2_006,mode_03,success,0.0859749615,4.9754686356,
6N7A,J1J2_006,mode_05,success,0.5050291419,6.092227459,
6N7A,J1J2_006,mode_08,success,0.1022686213,4.2276344299,
6N7A,J1J2_007,mode_01,success,0.8532466888,7.3896808624,
6N7A,J1J2_006,mode_09,success,0.0798894837,4.3044514656,
6N7A,J1J2_006,mode_07,success,0.0641762614,3.7045586109,
