pair,target,ligand,rtm_best,best_mode,status
JAK1/TYK2,3LXP,J1TYK2_099,28.999194004139103,4,success
JAK1/TYK2,3LXP,J1TYK2_100,33.33891461580836,8,success
JAK1/TYK2,3LXP,J1TYK2_101,33.458308403607404,9,success
JAK1/TYK2,3LXP,J1TYK2_102,33.56636272738102,9,success
JAK1/TYK2,3LXP,J1TYK2_103,40.62929240435054,7,success
JAK1/TYK2,3LXP,J1TYK2_104,41.73866852123767,6,success
JAK1/TYK2,3LXP,J1TYK2_105,34.78509369645319,2,success
JAK1/TYK2,3LXP,J1TYK2_106,66.66837739496707,2,success
JAK1/TYK2,3LXP,J1TYK2_107,67.24455237534903,2,success
JAK1/TYK2,3LXP,J1TYK2_108,28.54789412818539,7,success
JAK1/TYK2,3LXP,J1TYK2_109,60.20953273185427,1,success
JAK1/TYK2,3LXP,J1TYK2_110,59.13028504246619,1,success
JAK1/JAK2,6N7A,J1J2_001,26.370279959708764,2,success
JAK1/JAK2,6N7A,J1J2_002,37.48223498150526,7,success
JAK1/JAK2,6N7A,J1J2_003,45.42293913429496,4,success
JAK1/JAK2,6N7A,J1J2_004,39.89539444663207,1,success
JAK1/JAK2,6N7A,J1J2_005,40.91925333908122,9,success
JAK1/JAK2,6N7A,J1J2_006,38.25775977318408,5,success
JAK1/JAK2,6N7A,J1J2_007,56.18679359153976,1,success
JAK1/JAK2,6N7A,J1J2_008,41.214877330076405,6,success
JAK1/JAK2,6N7A,J1J2_009,41.03224204774524,6,success
JAK1/JAK2,6N7A,J1J2_010,25.33867515225459,7,success
JAK1/JAK2,6N7A,J1J2_011,33.01724956132944,8,success
JAK1/JAK2,6N7A,J1J2_012,48.286146346526735,5,success
JAK1/JAK2,6N7A,J1J2_013,78.07774990134752,1,success
JAK1/JAK2,6N7A,J1J2_014,48.81779558936362,6,success
JAK1/JAK2,6N7A,J1J2_015,75.50680106051786,1,success
JAK1/JAK2,6N7A,J1J2_016,52.70664285018693,3,success
JAK1/JAK2,6N7A,J1J2_017,41.087873772422654,9,success
JAK1/JAK2,6N7A,J1J2_018,81.11780668823162,1,success
JAK1/JAK2,6N7A,J1J2_019,44.76413527603675,4,success
JAK1/JAK2,6N7A,J1J2_020,27.96028119627255,9,success
JAK1/JAK2,6N7A,J1J2_021,52.670730301665,3,success
JAK1/JAK2,6N7A,J1J2_022,44.372846459182746,6,success
JAK1/JAK2,6N7A,J1J2_023,30.38109406101716,1,success
JAK1/JAK2,6N7A,J1J2_024,43.17394806384507,8,success
JAK1/JAK2,6N7A,J1J2_025,65.96141589970365,1,success
JAK1/JAK2,6N7A,J1J2_026,74.23449202425138,1,success
JAK1/JAK2,6N7A,J1J2_027,95.41905267289889,1,success
JAK1/JAK2,6N7A,J1J2_028,45.19064768818408,8,success
JAK1/JAK2,6N7A,J1J2_029,52.29727974538761,5,success
JAK1/JAK2,6N7A,J1J2_030,63.53105628037123,2,success
JAK1/JAK2,6N7A,J1J2_031,87.72162738058876,1,success
JAK1/JAK2,6N7A,J1J2_032,42.49971764957341,2,success
JAK1/JAK2,6N7A,J1J2_033,28.095432013841204,3,success
JAK1/JAK2,6N7A,J1J2_034,33.676305908796515,4,success
JAK1/JAK2,6N7A,J1J2_035,59.57154287219044,4,success
JAK1/JAK2,6N7A,J1J2_036,78.74217334421142,1,success
JAK1/JAK2,6N7A,J1J2_037,30.27982675770417,4,success
JAK1/JAK2,6N7A,J1J2_038,34.08466213278552,1,success
JAK1/JAK2,6N7A,J1J2_039,36.86867506563109,6,success
JAK1/JAK2,6N7A,J1J2_040,41.37963030861027,5,success
JAK1/JAK2,6N7A,J1J2_041,32.513129781198046,3,success
JAK1/JAK2,6N7A,J1J2_042,32.78993533214217,5,success
JAK1/JAK2,6N7A,J1J2_043,59.32170543268689,7,success
JAK1/JAK2,6N7A,J1J2_044,37.65130291710927,8,success
JAK1/JAK2,6N7A,J1J2_045,41.209292920330434,8,success
JAK1/JAK2,6N7A,J1J2_046,40.39797175126958,1,success
JAK1/JAK2,6N7A,J1J2_047,44.86316934606825,8,success
JAK1/JAK2,6N7A,J1J2_048,41.367278474234304,6,success
JAK1/JAK2,6N7A,J1J2_049,42.549352744652914,6,success
JAK1/JAK2,6N7A,J1J2_050,43.64228499917682,6,success
JAK1/JAK2,6N7A,J1J2_051,44.57883450068069,9,success
JAK1/JAK2,6N7A,J1J2_052,53.2833333093863,3,success
JAK1/JAK2,6N7A,J1J2_053,43.19313604706195,8,success
JAK1/JAK2,6N7A,J1J2_054,69.84832008146888,8,success
JAK1/JAK2,6N7A,J1J2_055,41.29424138696231,1,success
JAK1/JAK2,6N7A,J1J2_056,54.50334896031983,7,success
JAK1/JAK2,6N7A,J1J2_057,43.84801771536307,6,success
JAK1/JAK2,6N7A,J1J2_058,43.9621968790818,3,success
JAK1/JAK2,6N7A,J1J2_059,44.11827158368448,6,success
JAK1/JAK2,6N7A,J1J2_060,41.49383911885012,7,success
JAK1/JAK2,6N7A,J1J2_061,67.96983076121175,8,success
JAK1/JAK2,6N7A,J1J2_062,41.65858266224811,5,success
JAK1/JAK2,6N7A,J1J2_063,50.0303337345682,9,success
JAK1/JAK2,6N7A,J1J2_064,55.84667162959247,6,success
JAK1/JAK2,6N7A,J1J2_065,75.95638664192363,5,success
JAK1/JAK2,6N7A,J1J2_066,69.72905566431776,1,success
JAK1/JAK2,6N7A,J1J2_067,45.65922298985631,5,success
JAK1/JAK2,6N7A,J1J2_068,80.14578629832282,1,success
JAK1/JAK2,6N7A,J1J2_069,37.64277654652516,2,success
JAK1/JAK2,6N7A,J1J2_070,87.63761821569084,2,success
JAK1/JAK2,6N7A,J1J2_071,90.03930189680241,1,success
JAK1/JAK2,6N7A,J1J2_072,70.17111203969812,8,success
JAK1/JAK2,6N7A,J1J2_073,90.65428041195588,9,success
JAK1/JAK2,6N7A,J1J2_074,64.78497987154243,4,success
JAK1/JAK2,6N7A,J1J2_075,70.20630582383684,1,success
JAK1/JAK2,6N7A,J1J2_076,48.41883273399082,8,success
JAK1/JAK2,6N7A,J1J2_077,26.732312483347147,6,success
JAK1/JAK2,6N7A,J1J2_078,77.2964894478316,1,success
JAK1/JAK2,6N7A,J1J2_079,83.2170868585656,9,success
JAK1/JAK2,6N7A,J1J2_080,84.39554728243752,2,success
JAK1/JAK2,6N7A,J1J2_081,70.83700819006225,1,success
JAK1/JAK2,6N7A,J1J2_082,53.00821642820883,1,success
JAK1/JAK2,6N7A,J1J2_083,53.46128739708107,4,success
JAK1/JAK2,6N7A,J1J2_084,34.658076753064044,5,success
JAK1/JAK2,6N7A,J1J2_085,37.68969487109098,3,success
JAK1/JAK2,6N7A,J1J2_086,90.83004488207388,5,success
JAK1/JAK2,6N7A,J1J2_087,95.38394952076224,5,success
JAK1/JAK2,6N7A,J1J2_088,67.4179631921264,3,success
JAK1/JAK2,6N7A,J1J2_089,79.27896709937994,4,success
JAK1/JAK2,6N7A,J1J2_090,43.78569406400324,8,success
JAK1/JAK2,6N7A,J1J2_091,87.98209851975372,1,success
JAK1/JAK2,6N7A,J1J2_092,38.76447054401511,1,success
JAK1/JAK2,6N7A,J1J2_093,70.30359550656591,3,success
JAK1/JAK2,6N7A,J1J2_094,90.56357455488144,2,success
JAK1/JAK2,6N7A,J1J2_095,79.98047862729346,2,success
JAK1/JAK2,6N7A,J1J2_096,102.16548281674656,6,success
JAK1/JAK2,6N7A,J1J2_097,40.369753336518826,3,success
JAK1/JAK2,6N7A,J1J2_098,31.612653702140527,5,success
JAK1/JAK2,6N7A,J1J2_099,70.74985086975721,9,success
JAK1/JAK2,6N7A,J1J2_100,69.60342841259937,2,success
JAK1/JAK2,6N7A,J1J2_101,46.20537237654293,4,success
JAK1/JAK2,6N7A,J1J2_102,48.70654148696003,8,success
JAK1/JAK2,6N7A,J1J2_103,38.578575789208834,1,success
JAK1/JAK2,6N7A,J1J2_104,59.672599909572895,7,success
JAK1/JAK2,6N7A,J1J2_105,34.35046130807007,3,success
JAK1/JAK2,6N7A,J1J2_106,66.3797255640086,5,success
JAK1/JAK2,6N7A,J1J2_107,79.6237149063006,1,success
JAK1/JAK2,6N7A,J1J2_108,82.50466584894066,8,success
JAK1/JAK2,6N7A,J1J2_109,82.9677324122687,3,success
JAK1/JAK2,6N7A,J1J2_110,51.59412672089468,2,success
JAK1/JAK2,8BXH,J1J2_001,29.63484483534968,3,success
JAK1/JAK2,8BXH,J1J2_002,39.46174233978028,6,success
JAK1/JAK2,8BXH,J1J2_003,51.15539095166388,9,success
JAK1/JAK2,8BXH,J1J2_004,35.71509438836984,2,success
JAK1/JAK2,8BXH,J1J2_005,34.19775570585944,8,success
JAK1/JAK2,8BXH,J1J2_006,40.1398439628389,6,success
JAK1/JAK2,8BXH,J1J2_007,58.7146088678797,3,success
JAK1/JAK2,8BXH,J1J2_008,16.883399370598124,7,success
JAK1/JAK2,8BXH,J1J2_009,32.079030954293266,2,success
JAK1/JAK2,8BXH,J1J2_010,25.92622863104268,2,success
JAK1/JAK2,8BXH,J1J2_011,33.64027965476805,2,success
JAK1/JAK2,8BXH,J1J2_012,35.80365848420041,2,success
JAK1/JAK2,8BXH,J1J2_013,81.10559620678279,1,success
JAK1/JAK2,8BXH,J1J2_014,61.15931398593453,1,success
JAK1/JAK2,8BXH,J1J2_015,92.51531122996188,5,success
JAK1/JAK2,8BXH,J1J2_016,41.95358933252378,9,success
JAK1/JAK2,8BXH,J1J2_017,36.842932193094285,2,success
JAK1/JAK2,8BXH,J1J2_018,77.61529633102803,1,success
JAK1/JAK2,8BXH,J1J2_019,95.52500471282654,2,success
JAK1/JAK2,8BXH,J1J2_020,39.4510115686376,8,success
JAK1/JAK2,8BXH,J1J2_021,56.03636645088095,4,success
JAK1/JAK2,8BXH,J1J2_022,29.48767674119267,2,success
JAK1/JAK2,8BXH,J1J2_023,46.7720765030755,7,success
JAK1/JAK2,8BXH,J1J2_024,38.56810229790059,1,success
JAK1/JAK2,8BXH,J1J2_025,87.1363479845178,1,success
JAK1/JAK2,8BXH,J1J2_026,98.69733726443144,3,success
JAK1/JAK2,8BXH,J1J2_027,64.89198444558919,5,success
JAK1/JAK2,8BXH,J1J2_028,66.33251595278252,5,success
JAK1/JAK2,8BXH,J1J2_029,90.653332623828,1,success
JAK1/JAK2,8BXH,J1J2_030,76.29422819858888,3,success
JAK1/JAK2,8BXH,J1J2_031,122.43441947419358,1,success
JAK1/JAK2,8BXH,J1J2_032,47.42885584877786,6,success
JAK1/JAK2,8BXH,J1J2_033,39.72110214492194,5,success
JAK1/JAK2,8BXH,J1J2_034,42.96769023886048,7,success
JAK1/JAK2,8BXH,J1J2_035,99.04745345186298,3,success
JAK1/JAK2,8BXH,J1J2_036,62.81018545958285,6,success
JAK1/JAK2,8BXH,J1J2_037,103.64703974236382,5,success
JAK1/JAK2,8BXH,J1J2_038,89.73858233743762,6,success
JAK1/JAK2,8BXH,J1J2_039,29.923765757322943,5,success
JAK1/JAK2,8BXH,J1J2_040,47.79647645842856,4,success
JAK1/JAK2,8BXH,J1J2_041,112.39293366426632,5,success
JAK1/JAK2,8BXH,J1J2_042,55.1991553457048,3,success
JAK1/JAK2,8BXH,J1J2_043,76.5610486380951,4,success
JAK1/JAK2,8BXH,J1J2_044,51.18353902847713,8,success
JAK1/JAK2,8BXH,J1J2_045,59.59960772689628,8,success
JAK1/JAK2,8BXH,J1J2_046,55.0210633543316,3,success
JAK1/JAK2,8BXH,J1J2_047,55.653271083974325,2,success
JAK1/JAK2,8BXH,J1J2_048,53.54514198922005,6,success
JAK1/JAK2,8BXH,J1J2_049,54.0737253336589,8,success
JAK1/JAK2,8BXH,J1J2_050,55.69599458284296,8,success
JAK1/JAK2,8BXH,J1J2_051,52.46125403251983,3,success
JAK1/JAK2,8BXH,J1J2_052,84.86359766112945,3,success
JAK1/JAK2,8BXH,J1J2_053,70.07995488066645,8,success
JAK1/JAK2,8BXH,J1J2_054,85.19608654235986,7,success
JAK1/JAK2,8BXH,J1J2_055,46.59708183613738,4,success
JAK1/JAK2,8BXH,J1J2_056,69.16482993497611,3,success
JAK1/JAK2,8BXH,J1J2_057,59.68670042055575,3,success
JAK1/JAK2,8BXH,J1J2_058,71.28634224547382,5,success
JAK1/JAK2,8BXH,J1J2_059,74.42408903402907,4,success
JAK1/JAK2,8BXH,J1J2_060,35.31572411493006,9,success
JAK1/JAK2,8BXH,J1J2_061,54.234938286431486,9,success
JAK1/JAK2,8BXH,J1J2_062,48.90562630360788,6,success
JAK1/JAK2,8BXH,J1J2_063,70.10902283054449,7,success
JAK1/JAK2,8BXH,J1J2_064,70.99906301487552,1,success
JAK1/JAK2,8BXH,J1J2_065,73.79146520827744,6,success
JAK1/JAK2,8BXH,J1J2_066,96.920200761817,3,success
JAK1/JAK2,8BXH,J1J2_067,57.15610812852288,8,success
JAK1/JAK2,8BXH,J1J2_068,71.7431307549224,1,success
JAK1/JAK2,8BXH,J1J2_069,66.89222585808189,4,success
JAK1/JAK2,8BXH,J1J2_070,100.76286532375484,2,success
JAK1/JAK2,8BXH,J1J2_071,110.97262902268994,1,success
JAK1/JAK2,8BXH,J1J2_072,41.71856056605954,1,success
JAK1/JAK2,8BXH,J1J2_073,36.54674124955213,8,success
JAK1/JAK2,8BXH,J1J2_074,60.472905117763965,2,success
JAK1/JAK2,8BXH,J1J2_075,68.34480131603445,4,success
JAK1/JAK2,8BXH,J1J2_076,80.73673542795099,8,success
JAK1/JAK2,8BXH,J1J2_077,25.501848069809817,2,success
JAK1/JAK2,8BXH,J1J2_078,72.66905274239267,1,success
JAK1/JAK2,8BXH,J1J2_079,113.51558526851308,5,success
JAK1/JAK2,8BXH,J1J2_080,57.60177684984418,2,success
JAK1/JAK2,8BXH,J1J2_081,40.31249925732664,4,success
JAK1/JAK2,8BXH,J1J2_082,60.57278586888848,1,success
JAK1/JAK2,8BXH,J1J2_083,57.10120554133425,3,success
JAK1/JAK2,8BXH,J1J2_084,31.557615547382497,4,success
JAK1/JAK2,8BXH,J1J2_085,39.19648275284794,8,success
JAK1/JAK2,8BXH,J1J2_086,73.39356642182703,5,success
JAK1/JAK2,8BXH,J1J2_087,80.13644740449996,7,success
JAK1/JAK2,8BXH,J1J2_088,82.46543778165814,6,success
JAK1/JAK2,8BXH,J1J2_089,94.10745351729206,9,success
JAK1/JAK2,8BXH,J1J2_090,33.831650137058034,9,success
JAK1/JAK2,8BXH,J1J2_091,76.76836506787589,1,success
JAK1/JAK2,8BXH,J1J2_092,48.92348310729233,4,success
JAK1/JAK2,8BXH,J1J2_093,93.85553865705232,3,success
JAK1/JAK2,8BXH,J1J2_094,89.45719888900969,4,success
JAK1/JAK2,8BXH,J1J2_095,89.4922672093596,3,success
JAK1/JAK2,8BXH,J1J2_096,68.7185302333795,9,success
JAK1/JAK2,8BXH,J1J2_097,45.969000366367744,6,success
JAK1/JAK2,8BXH,J1J2_098,28.040547786113027,9,success
JAK1/JAK2,8BXH,J1J2_099,36.33913347647464,7,success
JAK1/JAK2,8BXH,J1J2_100,36.79132013337209,2,success
JAK1/JAK2,8BXH,J1J2_101,49.28366893739597,3,success
JAK1/JAK2,8BXH,J1J2_102,52.38906757004356,8,success
JAK1/JAK2,8BXH,J1J2_103,41.21327211851184,5,success
JAK1/JAK2,8BXH,J1J2_104,54.55480691673702,7,success
JAK1/JAK2,8BXH,J1J2_105,97.050052062235,4,success
JAK1/JAK2,8BXH,J1J2_106,43.88060393438228,9,success
JAK1/JAK2,8BXH,J1J2_107,82.63506083202064,6,success
JAK1/JAK2,8BXH,J1J2_108,85.65904949653155,4,success
JAK1/JAK2,8BXH,J1J2_109,81.63925332855578,1,success
JAK1/JAK2,8BXH,J1J2_110,61.04177528923584,3,success
PPARG/PPARA,9V8H,PGPA_001,51.757128996487374,5,success
PPARG/PPARA,9V8H,PGPA_002,22.79583219096406,5,success
PPARG/PPARA,9V8H,PGPA_003,22.68525424427009,7,success
PPARG/PPARA,9V8H,PGPA_004,20.40440819818562,9,success
PPARG/PPARA,9V8H,PGPA_005,25.642855965455983,7,success
PPARG/PPARA,9V8H,PGPA_006,22.81626026424492,8,success
PPARG/PPARA,9V8H,PGPA_007,43.04340073380748,1,success
PPARG/PPARA,9V8H,PGPA_008,31.25529828494449,3,success
PPARG/PPARA,9V8H,PGPA_009,55.5391861978754,5,success
PPARG/PPARA,9V8H,PGPA_010,47.49734979107247,2,success
PPARG/PPARA,9V8H,PGPA_011,44.77971839236028,1,success
PPARG/PPARA,9V8H,PGPA_012,47.4270411708448,2,success
PPARG/PPARA,9V8H,PGPA_013,34.91380222448415,7,success
PPARG/PPARA,9V8H,PGPA_014,44.8803491937007,5,success
PPARG/PPARA,9V8H,PGPA_015,46.35612228385893,5,success
PPARG/PPARA,9V8H,PGPA_016,47.35348429311701,1,success
PPARG/PPARA,9V8H,PGPA_017,43.01684436190795,3,success
PPARG/PPARA,9V8H,PGPA_018,51.61004560658952,1,success
PPARG/PPARA,9V8H,PGPA_019,47.31406532484443,8,success
PPARG/PPARA,9V8H,PGPA_020,29.99024698899449,1,success
PPARG/PPARA,9V8H,PGPA_021,33.44859742584519,1,success
PPARG/PPARA,9V8H,PGPA_022,35.973566077515954,4,success
PPARG/PPARA,9V8H,PGPA_023,30.81797747588468,2,success
PPARG/PPARA,9V8H,PGPA_024,45.07052513093344,1,success
PPARG/PPARA,9V8H,PGPA_025,46.03951896516472,1,success
PPARG/PPARA,9V8H,PGPA_026,46.45591146446438,2,success
PPARG/PPARA,9V8H,PGPA_027,38.07706734391635,3,success
PPARG/PPARA,9V8H,PGPA_028,40.10919583624488,7,success
PPARG/PPARA,9V8H,PGPA_029,40.82897596411527,4,success
PPARG/PPARA,9V8H,PGPA_031,51.63169315252076,6,success
PPARG/PPARA,9V8H,PGPA_032,29.04818344900738,4,success
PPARG/PPARA,9V8H,PGPA_033,40.33175824417912,2,success
PPARG/PPARA,9V8H,PGPA_034,37.778735448049886,1,success
PPARG/PPARA,9V8H,PGPA_035,46.48871949247955,1,success
PPARG/PPARA,9V8H,PGPA_036,40.51225344689586,8,success
PPARG/PPARA,9V8H,PGPA_037,43.077727497923526,4,success
PPARG/PPARA,9V8H,PGPA_038,40.63580600037166,3,success
PPARG/PPARA,9V8H,PGPA_039,49.07244183796279,1,success
PPARG/PPARA,9V8H,PGPA_040,42.97029965036982,9,success
PPARG/PPARA,9V8H,PGPA_041,43.91281960588518,4,success
PPARG/PPARA,9V8H,PGPA_042,55.3066774797011,2,success
PPARG/PPARA,9V8H,PGPA_043,39.18426624723394,5,success
PPARG/PPARA,9V8H,PGPA_044,38.43269266251646,1,success
PPARG/PPARA,9V8H,PGPA_045,37.772639840816346,1,success
PPARG/PPARA,9V8H,PGPA_046,47.61653745287341,1,success
PPARG/PPARA,9V8H,PGPA_047,44.56586655515445,3,success
PPARG/PPARA,9V8H,PGPA_048,32.22186762952741,9,success
PPARG/PPARA,9V8H,PGPA_049,36.459816257870855,1,success
PPARG/PPARA,9V8H,PGPA_050,45.662446939061645,4,success
PPARG/PPARA,9V8H,PGPA_051,46.18348345255807,2,success
PPARG/PPARA,9V8H,PGPA_052,51.49408411638239,8,success
PPARG/PPARA,9V8H,PGPA_053,43.327305769148765,7,success
PPARG/PPARA,9V8H,PGPA_054,47.38247028443515,2,success
PPARG/PPARA,9V8H,PGPA_055,47.49224514982044,8,success
PPARG/PPARA,9V8H,PGPA_056,26.861506848354814,3,success
PPARG/PPARA,9V8H,PGPA_057,41.82775154155064,2,success
PPARG/PPARA,9V8H,PGPA_058,47.32962121379441,1,success
PPARG/PPARA,9V8H,PGPA_059,52.47431970758908,4,success
PPARG/PPARA,9V8H,PGPA_060,43.93024920738523,8,success
PPARG/PPARA,9V8H,PGPA_061,41.60997009728352,2,success
PPARG/PPARA,9V8H,PGPA_062,41.47244585536312,2,success
PPARG/PPARA,9V8H,PGPA_063,49.06025844922,8,success
PPARG/PPARA,9V8H,PGPA_064,43.64979001443357,2,success
PPARG/PPARA,9V8H,PGPA_065,40.35993785025742,1,success
PPARG/PPARA,9V8H,PGPA_066,51.545921992223285,1,success
PPARG/PPARA,9V8H,PGPA_067,31.8536026852434,3,success
PPARG/PPARA,9V8H,PGPA_068,42.71669033992983,1,success
PPARG/PPARA,9V8H,PGPA_069,45.335299091688114,4,success
PPARG/PPARA,9V8H,PGPA_070,48.01526571328275,5,success
PPARG/PPARA,9V8H,PGPA_071,38.48492220641697,5,success
PPARG/PPARA,9V8H,PGPA_072,32.02825714356618,3,success
PPARG/PPARA,9V8H,PGPA_073,28.43073761515661,6,success
PPARG/PPARA,9V8H,PGPA_074,37.47401024061047,3,success
PPARG/PPARA,9V8H,PGPA_075,35.7767625790093,8,success
PPARG/PPARA,9V8H,PGPA_076,33.58260688271428,2,success
PPARG/PPARA,9V8H,PGPA_077,37.75604958753141,3,success
PPARG/PPARA,9V8H,PGPA_078,34.06344230195341,8,success
PPARG/PPARA,9V8H,PGPA_079,37.08249988588686,5,success
PPARG/PPARA,9V8H,PGPA_080,28.06988921859707,2,success
PPARG/PPARA,9V8H,PGPA_081,35.49040444225619,3,success
PPARG/PPARA,9V8H,PGPA_082,39.87570654625189,6,success
PPARG/PPARA,9V8H,PGPA_083,50.15307947852455,1,success
PPARG/PPARA,9V8H,PGPA_084,44.88158369995112,1,success
PPARG/PPARA,9V8H,PGPA_085,48.22928038660545,1,success
PPARG/PPARA,9V8H,PGPA_086,40.00082438995358,3,success
PPARG/PPARA,9V8H,PGPA_087,44.42216661450851,2,success
PPARG/PPARA,9V8H,PGPA_088,53.39414823696495,3,success
PPARG/PPARA,9V8H,PGPA_089,39.58603329007113,2,success
PPARG/PPARA,9V8H,PGPA_090,39.677213277059735,1,success
PPARG/PPARA,9V8H,PGPA_091,52.17581953642219,1,success
PPARG/PPARA,9V8H,PGPA_092,40.968407354268,3,success
PPARG/PPARA,9V8H,PGPA_093,37.64898420285566,3,success
PPARG/PPARA,9V8H,PGPA_094,43.42000492063891,3,success
PPARG/PPARA,9V8H,PGPA_095,41.97587911495146,4,success
PPARG/PPARA,9V8H,PGPA_096,49.03265439658266,2,success
PPARG/PPARA,9V8H,PGPA_097,39.84587810256005,9,success
PPARG/PPARA,9V8H,PGPA_098,16.57928699947155,8,success
PPARG/PPARA,9V8H,PGPA_099,25.252551841980424,6,success
PPARG/PPARA,9V8H,PGPA_100,32.62749782497699,2,success
PPARG/PPARA,9V8H,PGPA_101,48.78099292785496,1,success
PPARG/PPARA,9V8H,PGPA_102,32.265216519635885,8,success
PPARG/PPARA,9V8H,PGPA_103,57.89319412398619,6,success
PPARG/PPARA,9V8H,PGPA_104,39.21130724923954,1,success
PPARG/PPARA,9V8H,PGPA_105,31.09446596050364,1,success
PPARG/PPARA,9V8H,PGPA_106,36.391440783585104,1,success
PPARG/PPARA,9V8H,PGPA_107,25.09754744512717,6,success
PPARG/PPARA,9V8H,PGPA_108,45.37859792534749,1,success
PPARG/PPARA,9V8H,PGPA_109,25.405057008444217,2,success
PPARG/PPARA,9V8H,PGPA_110,30.934241828752267,3,success
PPARG/PPARA,6LXA,PGPA_001,57.04145894976099,8,success
PPARG/PPARA,6LXA,PGPA_002,43.83358861993872,2,success
PPARG/PPARA,6LXA,PGPA_003,46.09784871921517,3,success
PPARG/PPARA,6LXA,PGPA_004,43.8945448224688,1,success
PPARG/PPARA,6LXA,PGPA_005,44.14840131624636,1,success
PPARG/PPARA,6LXA,PGPA_006,44.70593125231872,1,success
PPARG/PPARA,6LXA,PGPA_007,47.99136216476788,6,success
PPARG/PPARA,6LXA,PGPA_008,38.3470440288601,1,success
PPARG/PPARA,6LXA,PGPA_009,64.76224493538065,4,success
PPARG/PPARA,6LXA,PGPA_010,58.30051955134903,4,success
PPARG/PPARA,6LXA,PGPA_011,39.58336536996741,9,success
PPARG/PPARA,6LXA,PGPA_012,60.924317143005645,5,success
PPARG/PPARA,6LXA,PGPA_013,42.77436976081051,7,success
PPARG/PPARA,6LXA,PGPA_014,42.71314707327728,6,success
PPARG/PPARA,6LXA,PGPA_015,55.24817452566464,7,success
PPARG/PPARA,6LXA,PGPA_016,53.658230534280456,5,success
PPARG/PPARA,6LXA,PGPA_017,38.39851303102592,8,success
PPARG/PPARA,6LXA,PGPA_018,50.84717650098896,9,success
PPARG/PPARA,6LXA,PGPA_019,45.85405914277573,3,success
PPARG/PPARA,6LXA,PGPA_020,46.2300010766002,9,success
PPARG/PPARA,6LXA,PGPA_021,42.60691044395719,3,success
PPARG/PPARA,6LXA,PGPA_022,41.09536625382189,2,success
PPARG/PPARA,6LXA,PGPA_023,43.30317646445478,2,success
PPARG/PPARA,6LXA,PGPA_024,50.12792881447506,6,success
PPARG/PPARA,6LXA,PGPA_025,52.05015436764015,6,success
PPARG/PPARA,6LXA,PGPA_026,40.647271943469526,5,success
PPARG/PPARA,6LXA,PGPA_027,38.77741455590351,9,success
PPARG/PPARA,6LXA,PGPA_028,48.699784578361474,6,success
PPARG/PPARA,6LXA,PGPA_029,45.3395887126432,6,success
PPARG/PPARA,6LXA,PGPA_030,46.94877310197083,4,success
PPARG/PPARA,6LXA,PGPA_031,30.56936556892965,4,success
PPARG/PPARA,6LXA,PGPA_032,41.25528915706937,2,success
PPARG/PPARA,6LXA,PGPA_033,59.7367350810033,9,success
PPARG/PPARA,6LXA,PGPA_034,44.09766997135639,7,success
PPARG/PPARA,6LXA,PGPA_035,37.93113342189552,7,success
PPARG/PPARA,6LXA,PGPA_036,46.740527799911,3,success
PPARG/PPARA,6LXA,PGPA_037,47.1394886991836,5,success
PPARG/PPARA,6LXA,PGPA_038,36.334165775339976,6,success
PPARG/PPARA,6LXA,PGPA_039,45.5685805715471,8,success
PPARG/PPARA,6LXA,PGPA_040,49.02761760186738,3,success
PPARG/PPARA,6LXA,PGPA_041,50.75736664233723,1,success
PPARG/PPARA,6LXA,PGPA_042,44.40539466194411,6,success
PPARG/PPARA,6LXA,PGPA_043,49.06334295118943,7,success
PPARG/PPARA,6LXA,PGPA_044,52.10822411409356,7,success
PPARG/PPARA,6LXA,PGPA_045,48.712880233160085,7,success
PPARG/PPARA,6LXA,PGPA_046,55.29359894829406,1,success
PPARG/PPARA,6LXA,PGPA_047,46.457896203635705,4,success
PPARG/PPARA,6LXA,PGPA_048,36.84028135186515,1,success
PPARG/PPARA,6LXA,PGPA_049,40.88301901792914,2,success
PPARG/PPARA,6LXA,PGPA_050,33.52150964124064,6,success
PPARG/PPARA,6LXA,PGPA_051,46.87118606454247,8,success
PPARG/PPARA,6LXA,PGPA_052,52.336206099871305,9,success
PPARG/PPARA,6LXA,PGPA_053,64.18192602965922,6,success
PPARG/PPARA,6LXA,PGPA_054,50.48273067681266,1,success
PPARG/PPARA,6LXA,PGPA_055,53.04097485281082,2,success
PPARG/PPARA,6LXA,PGPA_056,49.485802478317325,6,success
PPARG/PPARA,6LXA,PGPA_057,48.179656912584925,7,success
PPARG/PPARA,6LXA,PGPA_058,40.20107745821325,7,success
PPARG/PPARA,6LXA,PGPA_059,57.41151265629978,5,success
PPARG/PPARA,6LXA,PGPA_060,40.199779872776126,4,success
PPARG/PPARA,6LXA,PGPA_061,37.8204768861364,8,success
PPARG/PPARA,6LXA,PGPA_062,39.045398172703855,3,success
PPARG/PPARA,6LXA,PGPA_063,41.02690014394872,1,success
PPARG/PPARA,6LXA,PGPA_064,40.59278035764875,3,success
PPARG/PPARA,6LXA,PGPA_065,50.29470376885556,9,success
PPARG/PPARA,6LXA,PGPA_066,36.20505955496632,3,success
PPARG/PPARA,6LXA,PGPA_067,60.74757591251856,7,success
PPARG/PPARA,6LXA,PGPA_068,45.432525892735256,9,success
PPARG/PPARA,6LXA,PGPA_069,47.96438294961266,2,success
