pair,pik3ca_receptor,kept_pocket_B,n_attempted,n_successful,n_failed,n_dual,n_A_only,n_B_only,auroc_D_vs_A,auroc_D_vs_B,summary_min,ci_lo,ci_hi,delta_vs_original,weak_arm,failed_ligand,note
PIK3CA/mTOR,4L23,4JT6,48,48,0,18,14,12,0.7143,0.6921,0.6921,0.4702,0.8133,0.0,D_vs_B,,Original frozen panel. Exhaustiveness 16. Source: unified_threshold_sensitivity_v2.csv
PIK3CA/mTOR,4JPS,4JT6,48,48,0,18,14,12,0.7143,0.4861,0.4861,0.2589,0.6923,-0.20600000000000007,D_vs_B,,Pocket A replaced; pocket B frozen 4JT6. Exhaustiveness 16. Use deposited CSV CIs.
PIK3CA/mTOR,5DXT,4JT6,48,48,0,18,14,12,0.7143,0.5046,0.5046,0.2924,0.6958,-0.1875,D_vs_B,,Pocket A replaced; pocket B frozen 4JT6. Exhaustiveness 16. Use deposited CSV CIs.
PIK3CA/mTOR,4L23,4JSX,48,48,0,18,14,12,0.6389,0.6921,0.6389,0.4178,0.7758,-0.053200000000000025,D_vs_A,,Pocket B replaced (mTOR 4JSX); pocket A frozen 4L23. Not a PIK3CA swap.
