repurposing_id,chembl_id,name,canonical_smiles,max_phase,s_u_percentile,s_n_percentile,pareto_front,parse_ok,pains_any,pains_families,brenk,nih,aggregation_risk_heuristic,alert_descriptions
REP_00428,CHEMBL1186894,AMRUBICIN,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,3.0,79.04893177119227,80.97863542384562,False,True,True,PAINS_A,True,False,False,PAINS_A:quinone_A(370) | BRENK:hydroquinone
REP_06879,CHEMBL5095106,MASOFANITEN,CC(C)(c1ccc(OCc2ccnc(NS(C)(=O)=O)n2)cc1)c1cc(Cl)c(OCCCl)c(C#N)c1,2.0,78.98001378359751,75.63749138525155,False,True,False,,True,True,False,BRENK:alkyl_halide | NIH:primary_halide_sulfate
REP_06756,CHEMBL483321,CP-724714,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,2.0,78.91109579600275,78.35975189524466,False,True,False,,False,False,False,
REP_06714,CHEMBL476186,ERIBAXABAN,CO[C@@H]1C[C@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1,2.0,78.842177808408,50.137835975189525,False,True,False,,False,False,False,
REP_05543,CHEMBL3234035,PRS-211375,CCCCCCC(C)(C)c1cc(O)c([C@H]2CC(=O)[C@H]3C[C@@H]2C3(C)C)c(OC(=O)/C=C/C(=O)O)c1,2.0,78.77325982081324,63.95589248793936,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_01056,CHEMBL452076,CILNIDIPINE,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,3.0,78.70434183321848,75.63749138525155,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_05207,CHEMBL270515,DELANZOMIB,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,2.0,78.6354238456237,95.7960027567195,False,True,False,,True,True,False,BRENK:heavy_metal | NIH:boron_warhead
REP_07607,CHEMBL1614725,TAK-285,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,1.0,78.56650585802895,97.72570640937283,False,True,False,,False,False,False,
REP_06192,CHEMBL4116269,ORC-13661,CN1[C@H]2CC[C@@H]1c1c(sc(NC(=O)Nc3ccc(Cl)cc3)c1C(N)=O)C2,2.0,78.49758787043419,48.311509303928325,False,True,False,,False,False,False,
REP_05771,CHEMBL3590674,ABT-639,O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@@H]2C1,2.0,78.42866988283942,50.137835975189525,False,True,False,,False,False,False,
REP_01461,CHEMBL1197091,HALOFUGINONE,O=C(CC1NCCCC1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,2.0,78.35975189524466,96.96760854583046,False,True,False,,False,False,False,
REP_08002,CHEMBL4521078,PLX-51107,Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn([C@@H](C)c3ccccn3)c2c1,1.0,78.2908339076499,50.137835975189525,False,True,False,,False,False,False,
REP_01188,CHEMBL5314428,ZANZALINTINIB,CNC(=O)c1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc2cc1OC,3.0,78.22191592005514,65.81667815299794,False,True,False,,True,False,False,BRENK:beta-keto/anhydride
REP_08009,CHEMBL456237,LXR-623,Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1,1.0,78.15299793246038,57.82219159200551,False,True,False,,False,False,True,
REP_06181,CHEMBL4088896,LY2623091,C[C@H](CN1CCOCC1)n1/c(=N\C(N)=O)[nH]c2cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc21,2.0,78.0840799448656,91.38525155065471,False,True,False,,True,False,False,BRENK:stilbene
REP_06188,CHEMBL4101487,GALICAFTOR,O=C(O)c1ccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c3ccc(OC(F)F)cc3O2)cc1,2.0,78.01516195727085,91.38525155065471,False,True,False,,False,False,False,
REP_03103,CHEMBL2104745,PAGOCLONE,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,2.0,77.94624396967609,61.54376292212267,False,True,False,,True,False,True,BRENK:2-halo_pyridine
REP_04950,CHEMBL2111180,PICOPHOSPHORIC ACID,O=P(O)(O)Oc1ccc(C(c2ccc(OP(=O)(O)O)cc2)c2ccccn2)cc1,2.0,77.87732598208133,55.82356995175741,False,True,False,,True,True,False,BRENK:phosphor | NIH:aryl_phosphonate
REP_06620,CHEMBL460702,BMS-777607,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,2.0,77.80840799448656,71.81254307374225,False,True,False,,False,False,False,
REP_05846,CHEMBL3707347,VERINURAD,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,2.0,77.7394900068918,97.86354238456238,False,True,False,,False,False,True,
REP_05830,CHEMBL3694493,VIPOGLANSTAT,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(OCC(F)F)cc21,2.0,77.67057201929704,76.15437629221226,False,True,False,,False,False,False,
REP_04957,CHEMBL2142592,TALADEGIB,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,2.0,77.60165403170227,50.137835975189525,False,True,False,,False,False,True,
REP_00690,CHEMBL2107456,LIMAPROST,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O,3.0,77.53273604410751,71.33011716057891,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_03063,CHEMBL2104694,ACEFLURANOL,CCC(c1cc(F)c(OC(C)=O)c(OC(C)=O)c1)C(C)c1cc(F)c(OC(C)=O)c(OC(C)=O)c1,2.0,77.46381805651275,66.09235010337697,False,True,False,,True,False,False,BRENK:phenol_ester
REP_08033,CHEMBL4594432,LY-3200882,CC(C)(O)c1cc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)ccn1,1.0,77.39490006891798,91.38525155065471,False,True,False,,False,False,False,
REP_03999,CHEMBL2106432,LOCICORTOLONE DICIBATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@H]1C(=O)COC(=O)OC(C1CCCCC1)C1CCCCC1,2.0,77.32598208132322,43.69400413507925,False,True,False,,True,True,False,BRENK:alkyl_halide | NIH:secondary_halide_sulfate
REP_01372,CHEMBL11417,STREPTONIGRIN,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,2.0,77.25706409372847,91.38525155065471,False,True,True,PAINS_A,False,False,False,PAINS_A:quinone_A(370)
REP_07309,CHEMBL6068044,BOSMOLISIB,C[C@H](Nc1ncnc2[nH]ccc(=O)c12)c1c(Cl)c2cccc(Cl)c2c(=O)n1-c1ccccc1,2.0,77.1881461061337,50.137835975189525,False,True,False,,False,False,False,
REP_07320,CHEMBL6068060,MOCACICLIB,C=C(F)C(=O)Nc1ccc2c(-c3ccccc3CNc3nc(NC[C@H]4CCNC[C@@H]4O)nc4c(C(C)C)cnn34)nccc2c1,2.0,77.11922811853894,91.38525155065471,False,True,False,,True,True,False,BRENK:Michael_acceptor_1 | NIH:acrylate
REP_05922,CHEMBL3912251,ONO-8539,Cc1cc(C(=O)O)ccc1COc1cc2c(cc1N(CC(C)C)S(=O)(=O)c1nccs1)CCC2,2.0,77.05031013094418,91.38525155065471,False,True,False,,False,False,False,
REP_01395,CHEMBL1164608,FLUAZURON,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,2.0,76.98139214334941,74.84493452791179,False,True,False,,False,False,False,
REP_01341,CHEMBL1090090,VX-702,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,2.0,76.91247415575465,91.38525155065471,False,True,False,,False,False,False,
REP_07832,CHEMBL3639728,PLX-5622,COc1ncc(F)cc1CNc1ccc(Cc2c[nH]c3ncc(C)cc23)c(F)n1,1.0,76.84355616815989,55.13439007580978,False,True,False,,True,False,False,BRENK:2-halo_pyridine
REP_00951,CHEMBL415049,BARASERTIB,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,3.0,76.77463818056512,91.38525155065471,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_03855,CHEMBL2106146,FENDOSAL,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,2.0,76.70572019297036,88.35286009648519,False,True,True,PAINS_B,False,False,True,PAINS_B:pyrrole_B(29)
REP_07969,CHEMBL4297542,GSK-2018682,CC(C)Oc1ncc(-c2nc(-c3cccc4c3ccn4CCCC(=O)O)no2)cc1Cl,1.0,76.6368022053756,75.63749138525155,False,True,False,,False,False,False,
REP_02494,CHEMBL206335,RAZAXABAN,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,2.0,76.56788421778084,91.38525155065471,False,True,False,,False,False,False,
REP_04376,CHEMBL2107162,PIFLUTIXOL,OCCC1CCN(CC/C=C2/c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,2.0,76.49896623018608,91.38525155065471,False,True,True,PAINS_C,False,False,False,PAINS_C:styrene_B(8)
REP_08168,CHEMBL5314386,ME-344,Cc1c(O)ccc2c1OC[C@@H](c1ccc(O)cc1)[C@H]2c1ccc(O)cc1,1.0,76.43004824259133,43.14266023432116,False,True,False,,False,False,True,
REP_05620,CHEMBL3354637,NIZUBAGLUSTAT,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(F)c1,2.0,76.36113025499655,27.77394900068918,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_06893,CHEMBL5095187,LINAPRAZAN GLURATE,Cc1cccc(C)c1CNc1cc(C(=O)NCCOC(=O)CCCC(=O)O)cn2c(C)c(C)nc12,2.0,76.2922122674018,63.81805651274984,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_07899,CHEMBL4205422,MK-0752,O=C(O)CC[C@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,1.0,76.22329427980704,50.137835975189525,False,True,False,,False,False,False,
REP_07791,CHEMBL3356433,LX-7101,Cc1c[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12,1.0,76.15437629221226,91.38525155065471,False,True,False,,False,False,False,
REP_02450,CHEMBL2007884,AFP-464 FREE BASE,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NC(=O)[C@@H](N)CCCCN)c(F)c3)oc2c1F,2.0,76.0854583046175,75.63749138525155,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_05952,CHEMBL3982690,ALOBRESIB,Cc1noc(C)c1-c1cc(C(O)(c2ccccn2)c2ccccn2)c2nc(C3CC3)[nH]c2c1,2.0,76.01654031702274,91.38525155065471,False,True,False,,False,False,False,
REP_01491,CHEMBL1208829,ITX-5061 FREE BASE,COc1c(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,2.0,75.94762232942797,58.16678152997932,False,True,False,,True,True,False,BRENK:diketo_group | NIH:alpha_dicarbonyl
REP_02721,CHEMBL2104172,CEFETRIZOLE,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc[nH]n3)CS[C@H]12,2.0,75.87870434183321,93.93521709166092,False,True,False,,False,True,False,NIH:betalactam
REP_07894,CHEMBL412142,LADUVIGLUSIB,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,1.0,75.80978635423845,91.38525155065471,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_05095,CHEMBL2364610,FLURALANER,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,2.0,75.74086836664368,91.38525155065471,False,True,False,,False,False,False,
REP_00432,CHEMBL1200667,ENCLOMIPHENE CITRATE,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,3.0,75.67195037904894,50.137835975189525,False,True,False,,True,True,False,BRENK:stilbene | NIH:gte_3_COOH
REP_00851,CHEMBL3544983,TESEVATINIB,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,3.0,75.60303239145418,61.75051688490696,False,True,False,,True,False,True,BRENK:halogenated_ring_2
REP_00575,CHEMBL1908376,SEOCALCITOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/C=C/C(O)(CC)CC)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,3.0,75.5341144038594,52.03308063404548,False,True,False,,True,False,False,BRENK:polyene
REP_08160,CHEMBL5095497,ZETELETINIB,COc1cc2cc(-c3ccc(CC(=O)Nc4cc(C(C)(C)C(F)(F)F)no4)cn3)cnc2cc1OC,1.0,75.46519641626465,51.55065472088215,False,True,False,,False,False,False,
REP_06499,CHEMBL4442620,RONICICLIB,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,2.0,75.39627842866989,70.91660923501033,False,True,False,,False,False,False,
REP_01036,CHEMBL4303404,PELABRESIB,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=N[C@H]2CC(N)=O,3.0,75.32736044107511,75.63749138525155,False,True,False,,False,False,False,
REP_05798,CHEMBL3653256,SIREMADLIN,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,2.0,75.25844245348036,9.57960027567195,False,True,False,,False,False,False,
REP_03860,CHEMBL2106158,FALECALCITRIOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,2.0,75.1895244658856,50.137835975189525,False,True,False,,False,False,False,
REP_05415,CHEMBL3039516,GEMCITABINE ELAIDATE,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O,2.0,75.12060647829082,50.137835975189525,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_07286,CHEMBL6068015,GLOVADALEN,C[C@H]1c2cccc(C(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)ccc2c1c(Cl)nn2C,2.0,75.05168849069608,96.8986905582357,False,True,False,,False,False,False,
REP_01151,CHEMBL5095035,CAMLIPIXANT,CNC(=O)c1cc(F)c(-c2nc3cc(C)ccn3c2C[C@H]2CN(C(=O)OC)CCO2)c(F)c1,3.0,74.98277050310132,65.3342522398346,False,True,False,,False,False,False,
REP_08143,CHEMBL5095222,AZD-8075,CC1(C)CCCN1C(=O)c1ccc(-c2cc(F)ccc2OCC(=O)O)cc1Cl,1.0,74.91385251550655,93.59062715368712,False,True,False,,False,False,False,
REP_00237,CHEMBL237500,LINAGLIPTIN,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.0,74.84493452791179,50.137835975189525,False,True,False,,True,False,False,BRENK:triple_bond
REP_05271,CHEMBL279786,BATIMASTAT,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO,2.0,74.77601654031703,79.04893177119227,False,True,False,,True,True,False,BRENK:hydroxamic_acid | NIH:hydroxamate_warhead
REP_05741,CHEMBL35493,ADOZELESIN,Cc1c[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(NC(=O)c5cc6ccccc6o5)ccc4[nH]1)C3=CC2=O,2.0,74.70709855272226,76.22329427980704,False,True,False,,False,False,False,
REP_07090,CHEMBL5314538,REZATAPOPT,CNC(=O)c1ccc(NCC#Cc2cc3c(N[C@@H]4CCN(C)C[C@@H]4F)cccc3n2CC(F)(F)F)c(OC)c1,2.0,74.6381805651275,50.137835975189525,False,True,False,,True,False,True,BRENK:triple_bond
REP_01292,CHEMBL10188,TALNETANT,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,2.0,74.56926257753274,73.1909028256375,False,True,False,,False,False,True,
REP_06372,CHEMBL4297467,PADNARSERTIB,Nc1ccc(/C=C/C(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1,2.0,74.50034458993797,26.67126119917298,False,True,False,,True,False,False,BRENK:Michael_acceptor_1
REP_06402,CHEMBL4297584,TENALISIB,CC[C@H](Nc1ncnc2[nH]cnc12)c1oc2ccccc2c(=O)c1-c1cccc(F)c1,2.0,74.43142660234321,67.19503790489318,False,True,False,,False,False,False,
REP_02022,CHEMBL1651649,RAMNODIGIN,C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)CC[C@H]1O,2.0,74.36250861474845,40.317022742935904,False,True,False,,True,False,False,BRENK:saponine_derivative
REP_04368,CHEMBL2107137,TIPROSTANIDE,CCCCCC(C)(O)CS[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)Oc1ccc(NC(=O)c2ccccc2)cc1,2.0,74.29359062715368,92.21226740179188,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_02499,CHEMBL206834,BAFETINIB,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,2.0,74.22467263955892,24.01791867677464,False,True,False,,False,False,False,
REP_05731,CHEMBL3545335,AG-13958,Cc1cc(C(=O)Nc2cc(Nc3ccc4c(/C=C/c5ccccn5)n[nH]c4c3)ccc2F)n(C)n1,2.0,74.15575465196416,52.9290144727774,False,True,False,,False,False,False,
REP_03117,CHEMBL2104762,LITOMEGLOVIR,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(NC(=O)C(C)(C)COC(=O)CN)cc3)cccc12,2.0,74.0868366643694,46.24396967608546,False,True,False,,False,False,False,
REP_06458,CHEMBL4303729,PLIXORAFENIB,O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,2.0,74.01791867677463,98.96623018607856,False,True,False,,False,False,False,
REP_08236,CHEMBL5831360,CCT-3833,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)cc2F)n(-c2cccc(F)c2)n1,1.0,73.94900068917988,36.25086147484493,False,True,False,,False,False,False,
REP_02549,CHEMBL2103847,TOSEDOSTAT,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,2.0,73.88008270158511,69.8828394210889,False,True,False,,True,True,False,BRENK:hydroxamic_acid | NIH:hydroxamate_warhead
REP_04975,CHEMBL2165191,AZD-6482,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,2.0,73.81116471399035,38.11164713990352,False,True,False,,False,False,False,
REP_07914,CHEMBL4297217,MOLIBRESIB BESYLATE,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21.O=S(=O)(O)c1ccccc1,1.0,73.74224672639559,50.137835975189525,False,True,False,,True,False,False,BRENK:Sulfonic_acid_2
REP_07838,CHEMBL3692206,TAS-119,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,1.0,73.67332873880082,91.38525155065471,False,True,False,,False,False,False,
REP_06916,CHEMBL5095249,LUT-014,Cc1ccc2c(Nc3cccc(OC(F)(F)F)c3)nccc2c1Nc1ncccc1-c1ncnc2[nH]cnc12,2.0,73.60441075120607,91.38525155065471,False,True,False,,False,False,False,
REP_08117,CHEMBL5084301,AMG-650,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,1.0,73.53549276361132,61.61268090971743,False,True,False,,False,False,False,
REP_04266,CHEMBL2106966,PIKETOPROFEN,Cc1ccnc(NC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1,2.0,73.46657477601654,68.71123363197795,False,True,False,,False,False,True,
REP_07891,CHEMBL4093031,BMS-929075,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CC4)ccc3C)c(F)c12,1.0,73.39765678842178,91.38525155065471,False,True,False,,False,False,False,
REP_08001,CHEMBL4519121,MEVIDALEN HYDROXYBENZOATE,C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl.O=C(O)c1ccc(O)cc1,1.0,73.32873880082703,90.28256374913852,False,True,False,,False,False,False,
REP_05917,CHEMBL3900554,BMS-986142,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,2.0,73.25982081323225,50.137835975189525,False,True,False,,False,False,False,
REP_00721,CHEMBL2177390,IPATASERTIB,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,3.0,73.1909028256375,75.63749138525155,False,True,False,,False,False,False,
REP_07162,CHEMBL5499275,ENVUCITINIB,CCC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,2.0,73.12198483804274,61.19917298414887,False,True,False,,False,False,False,
REP_07942,CHEMBL4297377,ELSULFAVIRINE SODIUM,CCC(=O)[N-]S(=O)(=O)c1ccc(NC(=O)Cc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)c1,1.0,73.05306685044796,73.12198483804274,False,True,False,,False,False,False,
REP_07053,CHEMBL5314490,TIVUMECIRNON,C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21,2.0,72.9841488628532,91.38525155065471,False,True,False,,False,False,True,
REP_07905,CHEMBL4227721,PF-06815345,CCOC(=O)O[C@@H](C)n1nnnc1-c1c(-c2ccc(C(=O)N(c3ncccc3Cl)[C@@H]3CCCNC3)cc2F)cnn1C,1.0,72.91523087525844,91.38525155065471,False,True,False,,False,False,False,
REP_05999,CHEMBL3989498,ZOTICASONE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)S[C@@H]1CCOC1=O,2.0,72.84631288766367,82.63266712611991,False,True,False,,True,True,False,BRENK:thioester | NIH:thioester
REP_07023,CHEMBL5314452,ADRIXETINIB,CCCn1cc(OCC(F)(F)F)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)n1,2.0,72.77739490006891,75.63749138525155,False,True,False,,False,False,False,
REP_07005,CHEMBL5314422,BERBERINE URSODEOXYCHOLATE,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2.0,72.70847691247415,50.137835975189525,False,True,False,,True,False,False,BRENK:quaternary_nitrogen_1
REP_06701,CHEMBL4742157,GSK-2256098,CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,2.0,72.6395589248794,94.27980702963474,False,True,False,,True,False,False,BRENK:Oxygen-nitrogen_single_bond
REP_04441,CHEMBL2107328,DASOLAMPANEL ETIBUTIL,CCC(CC)COC(=O)[C@@H]1C[C@H]2C[C@@H](Oc3cccc(Cl)c3-c3nnn[nH]3)CC[C@H]2CN1,2.0,72.57064093728462,91.38525155065471,False,True,False,,False,False,False,
REP_00608,CHEMBL2087361,ICOTINIB,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,3.0,72.50172294968986,47.6223294279807,False,True,False,,True,True,False,BRENK:triple_bond | NIH:crown_ether
REP_06157,CHEMBL404216,TOFISOPAM,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,2.0,72.39834596829773,35.94073053066851,False,True,False,,False,False,False,
REP_04448,CHEMBL2107351,LEVOTOFISOPAM,CC[C@@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,2.0,72.39834596829773,35.94073053066851,False,True,False,,False,False,False,
REP_07137,CHEMBL5314968,UNECRITINIB,CC(=O)Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1O[C@H](C)c1c(Cl)ccc(F)c1Cl,2.0,72.29496898690559,75.63749138525155,False,True,False,,True,False,False,BRENK:halogenated_ring_1
REP_07000,CHEMBL5314403,ARRY-502,COc1cc(Cl)ccc1CCNC(=O)c1ccc(Oc2cc3c(cc2Cl)[C@@H](C(=O)O)CCO3)cc1,2.0,72.22605099931081,91.38525155065471,False,True,False,,False,False,False,
REP_07642,CHEMBL1911274,BMS-791826,CCN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1F,1.0,72.15713301171606,91.38525155065471,False,True,False,,False,False,False,
REP_03692,CHEMBL2105606,DESASPIDIN,CCCC(=O)C1=C(O)C(C)(C)C(O)=C(Cc2c(OC)cc(O)c(C(=O)CCC)c2O)C1=O,2.0,72.0882150241213,91.31633356305996,False,True,False,,True,False,False,BRENK:Michael_acceptor_4
REP_05889,CHEMBL3822773,PX-102,O=C(O)c1ccc([C@H]2C[C@@H]2c2ccc(OCc3c(-c4c(Cl)cccc4Cl)noc3C3CC3)cc2Cl)cc1,2.0,72.01929703652654,50.137835975189525,False,True,False,,False,False,True,
REP_00587,CHEMBL1950554,BINODENOSON,Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.0,71.95037904893178,98.62164024810475,False,True,False,,True,False,False,BRENK:imine_1
