id,track,reason
CHEMBL3694356_ACR0,novel,stepA_unsure
CHEMBL3694390_ACR0,novel,stepA_unsure
CHEMBL3694391_ACR0,novel,stepA_unsure
CHEMBL3694392_ACR0,novel,stepA_unsure
CHEMBL3694389_ACR0,novel,stepA_unsure
CHEMBL3694396_ACR0,novel,stepA_unsure
XARC000007696215_ACR0,novel,stepA_unsure
CHEMBL42069_ACR0,novel,stepA_no
XARC000005448985_ACR0,novel,stepA_unsure
CHEMBL1215239_ACR0,novel,stepA_unsure
CHEMBL3694354_ACR0,novel,stepA_unsure
CHEMBL3694363_ACR0,novel,stepA_unsure
CHEMBL3694377_ACR0,novel,stepA_unsure
CHEMBL3694376_ACR0,novel,stepA_unsure
CHEMBL553600_ACR0,novel,stepA_no
CHEMBL2180014_ACR0,novel,stepA_unsure
CHEMBL320635_ACR0,novel,stepA_no
CHEMBL515470_ACR0,novel,stepA_unsure
CHEMBL517121_ACR0,novel,stepA_no
CHEMBL2326730_ACR0,novel,stepA_unsure
XARC000004911295_ACR0,novel,stepA_no
CHEMBL501732_ACR0,novel,stepA_unsure
CHEMBL1998121_ACR0,novel,stepA_unsure
CHEMBL3190951_ACR0,novel,stepA_no
CHEMBL3656510_ACR0,novel,stepA_unsure
CHEMBL3656522_ACR0,novel,stepA_unsure
CHEMBL3656519_ACR0,novel,stepA_unsure
CHEMBL3656491_ACR0,novel,stepA_unsure
CHEMBL3656493_ACR0,novel,stepA_unsure
CHEMBL3656525_ACR0,novel,stepA_unsure
CHEMBL3354701_ACR0,novel,stepA_unsure
CHEMBL62588_ACR0,novel,stepA_no
CHEMBL1223697_ACR0,novel,stepA_unsure
XARC000007044184_ACR0,novel,stepA_no
XARC000001245079_ACR0,novel,stepA_no
CHEMBL403845_ACR0,novel,stepA_unsure
CHEMBL3354700_ACR0,novel,stepA_unsure
CHEMBL3127090_ACR0,novel,stepA_unsure
CHEMBL3127081_ACR0,novel,stepA_unsure
CHEMBL568245_ACR0,novel,stepA_unsure
CHEMBL545250_ACR0,novel,stepA_no
CHEMBL3653698_ACR0,novel,stepA_unsure
CHEMBL2152919_ACR0,novel,stepA_unsure
CHEMBL2177750_ACR0,novel,stepA_unsure
CHEMBL70577_ACR0,novel,stepA_unsure
CHEMBL1907836_ACR0,novel,stepA_unsure
CHEMBL70993_ACR0,novel,stepA_no
CHEMBL1425784_ACR0,novel,stepA_no
CHEMBL1901518_ACR0,novel,stepA_no
CHEMBL551832_ACR0,novel,stepA_no
CHEMBL557776_ACR0,novel,stepA_unsure
CHEMBL1779691_ACR0,novel,stepA_unsure
CHEMBL3694364_ACR0,novel,stepA_unsure
CHEMBL1698145_ACR0,novel,stepA_no
CHEMBL420880_ACR0,novel,stepA_unsure
CHEMBL2326860_ACR1,novel,stepA_unsure
CHEMBL1221608_ACR0,novel,stepA_unsure
CHEMBL3694395_ACR0,novel,stepA_unsure
CHEMBL4204357_ACR0,novel,stepA_no
CHEMBL3956700_ACR0,novel,stepA_unsure
CHEMBL555145_ACR0,novel,stepA_unsure
CHEMBL121241_ACR0,novel,stepA_unsure
CHEMBL3422671_ACR0,novel,stepA_unsure
CHEMBL64676_ACR0,novel,stepA_no
CHEMBL303992_ACR0,novel,stepA_no
CHEMBL62492_ACR0,novel,stepA_no
CHEMBL62836_ACR0,novel,stepA_no
CHEMBL305349_ACR0,novel,stepA_no
CHEMBL302913_ACR0,novel,stepA_no
CHEMBL62509_ACR0,novel,stepA_no
CHEMBL294067_ACR0,novel,stepA_no
CHEMBL62807_ACR0,novel,stepA_no
CHEMBL293892_ACR0,novel,stepA_no
CHEMBL416674_ACR0,novel,stepA_no
CHEMBL1566613_ACR0,novel,stepA_unsure
CHEMBL2316961_ACR0,novel,stepA_unsure
CHEMBL2316960_ACR0,novel,stepA_unsure
CHEMBL2311929_ACR0,novel,stepA_unsure
CHEMBL1313243_ACR0,novel,stepA_no
CHEMBL3654475_ACR0,novel,stepA_unsure
CHEMBL2312889_ACR0,novel,stepA_no
CHEMBL310373_ACR0,novel,stepA_no
CHEMBL309879_ACR0,novel,stepA_no
CHEMBL79828_ACR0,novel,stepA_no
CHEMBL3923938_ACR0,novel,stepA_unsure
CHEMBL591494_ACR0,novel,stepA_no
CHEMBL2381240_ACR0,novel,stepA_unsure
CHEMBL1783210_ACR0,novel,stepA_unsure
CHEMBL1789674_ACR0,novel,stepA_unsure
CHEMBL3673294_ACR0,novel,stepA_unsure
CHEMBL3673300_ACR0,novel,stepA_unsure
CHEMBL2381242_ACR0,novel,stepA_unsure
CHEMBL464555_ACR0,novel,stepA_unsure
CHEMBL3688702_ACR0,novel,stepA_unsure
CHEMBL3688623_ACR0,novel,stepA_unsure
CHEMBL3688703_ACR0,novel,stepA_unsure
CHEMBL3683850_ACR0,novel,stepA_unsure
CHEMBL3683849_ACR0,novel,stepA_unsure
CHEMBL3683833_ACR0,novel,stepA_unsure
CHEMBL3683819_ACR0,novel,stepA_unsure
CHEMBL3261052_ACR0,novel,stepA_unsure
CHEMBL3683797_ACR0,novel,stepA_unsure
CHEMBL3683798_ACR0,novel,stepA_unsure
CHEMBL3683878_ACR0,novel,stepA_unsure
CHEMBL3688655_ACR0,novel,stepA_unsure
CHEMBL3688656_ACR0,novel,stepA_unsure
CHEMBL3688824_ACR0,novel,stepA_unsure
CHEMBL3683844_ACR0,novel,stepA_unsure
CHEMBL3683866_ACR0,novel,stepA_unsure
CHEMBL3683863_ACR0,novel,stepA_unsure
CHEMBL3683887_ACR0,novel,stepA_unsure
CHEMBL3683821_ACR0,novel,stepA_unsure
CHEMBL3683823_ACR0,novel,stepA_unsure
CHEMBL3639876_ACR0,novel,stepA_unsure
CHEMBL3683810_ACR0,novel,stepA_unsure
CHEMBL3683809_ACR0,novel,stepA_unsure
CHEMBL3683847_ACR0,novel,stepA_unsure
CHEMBL3688734_ACR0,novel,stepA_unsure
CHEMBL3688733_ACR0,novel,stepA_unsure
CHEMBL3683889_ACR0,novel,stepA_unsure
CHEMBL3683888_ACR0,novel,stepA_unsure
CHEMBL3683883_ACR0,novel,stepA_unsure
CHEMBL3683884_ACR0,novel,stepA_unsure
CHEMBL3688822_ACR0,novel,stepA_unsure
CHEMBL3263684_ACR0,novel,stepA_unsure
CHEMBL3259825_ACR0,novel,stepA_unsure
CHEMBL363476_ACR0,novel,stepA_no
CHEMBL563655_ACR0,novel,stepA_unsure
CHEMBL3823176_ACR0,novel,stepA_no
CHEMBL3672944_ACR0,novel,stepA_unsure
CHEMBL3355511_ACR0,novel,stepA_unsure
CHEMBL3929707_ACR0,novel,stepA_unsure
CHEMBL2381241_ACR0,novel,stepA_unsure
CHEMBL388069_ACR0,novel,stepA_no
CHEMBL3688648_ACR0,novel,stepA_unsure
CHEMBL3683832_ACR0,novel,stepA_unsure
CHEMBL3683853_ACR0,novel,stepA_unsure
CHEMBL3683815_ACR0,novel,stepA_unsure
CHEMBL3683848_ACR0,novel,stepA_unsure
CHEMBL3683792_ACR0,novel,stepA_unsure
CHEMBL3683808_ACR0,novel,stepA_unsure
CHEMBL3683827_ACR0,novel,stepA_unsure
CHEMBL3683861_ACR0,novel,stepA_unsure
CHEMBL3683862_ACR0,novel,stepA_unsure
CHEMBL3683880_ACR0,novel,stepA_unsure
CHEMBL3688736_ACR0,novel,stepA_unsure
CHEMBL3683891_ACR0,novel,stepA_unsure
CHEMBL3688741_ACR0,novel,stepA_unsure
CHEMBL3688732_ACR0,novel,stepA_unsure
CHEMBL3688726_ACR0,novel,stepA_unsure
CHEMBL3683898_ACR0,novel,stepA_unsure
CHEMBL3683914_ACR0,novel,stepA_unsure
CHEMBL3683899_ACR0,novel,stepA_unsure
CHEMBL3683921_ACR0,novel,stepA_unsure
CHEMBL3086876_ACR0,novel,stepA_no
CHEMBL3651170_ACR0,novel,stepA_unsure
CHEMBL2079153_ACR0,novel,stepA_unsure
CHEMBL3703295_ACR0,novel,stepA_unsure
CHEMBL3703294_ACR0,novel,stepA_unsure
CHEMBL3703296_ACR0,novel,stepA_unsure
CHEMBL3650835_ACR0,novel,stepA_unsure
CHEMBL3650836_ACR0,novel,stepA_unsure
CHEMBL3703290_ACR0,novel,stepA_unsure
CHEMBL150101_ACR0,novel,stepA_no
CHEMBL356859_ACR0,novel,stepA_no
CHEMBL357984_ACR0,novel,stepA_no
CHEMBL3663710_ACR0,novel,stepA_unsure
CHEMBL3663713_ACR0,novel,stepA_unsure
CHEMBL3663711_ACR0,novel,stepA_unsure
CHEMBL563872_ACR0,novel,stepA_no
CHEMBL3481179_ACR0,novel,stepA_unsure
CHEMBL1203723_ACR0,novel,stepA_no
CHEMBL2364470_ACR0,novel,stepA_no
XARC000002231052_ACR0,novel,stepA_no
CHEMBL2152909_ACR0,novel,stepA_unsure
CHEMBL2152908_ACR0,novel,stepA_unsure
CHEMBL1823631_ACR0,novel,stepA_unsure
CHEMBL1188318_ACR0,novel,stepA_no
CHEMBL473080_ACR0,novel,stepA_unsure
CHEMBL482747_ACR0,novel,stepA_unsure
CHEMBL3653485_ACR0,novel,stepA_unsure
CHEMBL3911592_ACR0,novel,stepA_unsure
CHEMBL3703280_ACR0,novel,stepA_unsure
XARC000004694101_ACR0,novel,stepA_no
XARC000003931795_ACR0,novel,stepA_no
XARC000003931801_ACR0,novel,stepA_no
CHEMBL3956875_ACR0,novel,stepA_unsure
CHEMBL3962063_ACR0,novel,stepA_unsure
CHEMBL270996_ACR0,novel,stepA_unsure
CHEMBL270995_ACR0,novel,stepA_unsure
CHEMBL408444_ACR0,novel,stepA_unsure
CHEMBL3526472_ACR0,novel,stepA_unsure
CHEMBL3650831_ACR0,novel,stepA_unsure
CHEMBL3422656_ACR1,novel,stepA_unsure
CHEMBL1382265_ACR0,novel,stepA_unsure
CHEMBL3183571_ACR0,novel,stepA_unsure
CHEMBL1866264_ACR0,novel,stepA_unsure
CHEMBL1511871_ACR0,novel,stepA_no
CHEMBL68101_ACR0,novel,stepA_unsure
CHEMBL72350_ACR0,novel,stepA_unsure
CHEMBL4207426_ACR0,novel,stepA_unsure
CHEMBL36307_ACR0,novel,stepA_no
CHEMBL4206156_ACR0,novel,stepA_unsure
CHEMBL3966722_ACR0,novel,stepA_no
CHEMBL3895690_ACR0,novel,stepA_unsure
CHEMBL3939556_ACR0,novel,stepA_unsure
CHEMBL298337_ACR0,novel,stepA_unsure
CHEMBL298895_ACR0,novel,stepA_unsure
CHEMBL423303_ACR0,novel,stepA_unsure
CHEMBL3683881_ACR0,novel,stepA_unsure
CHEMBL3683854_ACR0,novel,stepA_unsure
CHEMBL3354712_ACR0,novel,stepA_unsure
CHEMBL3354714_ACR0,novel,stepA_unsure
CHEMBL3354713_ACR0,novel,stepA_unsure
CHEMBL3683801_ACR0,novel,stepA_unsure
CHEMBL3683834_ACR0,novel,stepA_unsure
CHEMBL3683835_ACR0,novel,stepA_unsure
CHEMBL3683826_ACR0,novel,stepA_unsure
CHEMBL3683873_ACR0,novel,stepA_unsure
CHEMBL3688735_ACR0,novel,stepA_unsure
CHEMBL3688730_ACR0,novel,stepA_unsure
CHEMBL3688615_ACR0,novel,stepA_unsure
CHEMBL3688636_ACR0,novel,stepA_unsure
CHEMBL3688612_ACR0,novel,stepA_unsure
CHEMBL3688660_ACR0,novel,stepA_unsure
CHEMBL3688661_ACR0,novel,stepA_unsure
CHEMBL3688729_ACR0,novel,stepA_unsure
CHEMBL3683890_ACR0,novel,stepA_unsure
CHEMBL196178_ACR1,novel,stepA_unsure
CHEMBL3656503_ACR0,novel,stepA_unsure
CHEMBL3741650_ACR0,novel,stepA_no
CHEMBL1299333_ACR0,novel,stepA_no
CHEMBL2364830_ACR0,novel,stepA_no
CHEMBL3703242_ACR0,novel,stepA_unsure
CHEMBL3703239_ACR0,novel,stepA_unsure
CHEMBL3703228_ACR0,novel,stepA_unsure
CHEMBL3703255_ACR0,novel,stepA_unsure
CHEMBL3703225_ACR0,novel,stepA_unsure
CHEMBL3703278_ACR0,novel,stepA_unsure
CHEMBL3703276_ACR0,novel,stepA_unsure
CHEMBL3703285_ACR0,novel,stepA_unsure
CHEMBL3703289_ACR0,novel,stepA_unsure
CHEMBL4211138_ACR0,novel,stepA_no
CHEMBL4208607_ACR0,novel,stepA_no
CHEMBL1738702_ACR0,novel,stepA_no
CHEMBL1779347_ACR0,novel,stepA_no
CHEMBL1779372_ACR0,novel,stepA_no
CHEMBL1779373_ACR0,novel,stepA_no
CHEMBL1779369_ACR0,novel,stepA_no
CHEMBL4216058_ACR0,novel,stepA_unsure
XARC000006807940_ACR0,novel,stepA_no
CHEMBL3694335_ACR0,novel,stepA_unsure
CHEMBL3694336_ACR0,novel,stepA_unsure
CHEMBL3694367_ACR0,novel,stepA_unsure
CHEMBL3694342_ACR0,novel,stepA_unsure
CHEMBL3694337_ACR0,novel,stepA_unsure
CHEMBL3694369_ACR0,novel,stepA_unsure
CHEMBL3694338_ACR0,novel,stepA_unsure
CHEMBL3694347_ACR0,novel,stepA_unsure
CHEMBL3694343_ACR0,novel,stepA_unsure
CHEMBL3694344_ACR0,novel,stepA_unsure
CHEMBL3694357_ACR0,novel,stepA_unsure
CHEMBL3694373_ACR0,novel,stepA_unsure
CHEMBL3694339_ACR0,novel,stepA_unsure
CHEMBL466515_ACR0,novel,stepA_unsure
CHEMBL466924_ACR0,novel,stepA_unsure
CHEMBL466726_ACR0,novel,stepA_unsure
CHEMBL466925_ACR0,novel,stepA_unsure
CHEMBL1742429_ACR0,novel,stepA_unsure
CHEMBL3639932_ACR0,novel,stepA_unsure
CHEMBL3694352_ACR0,novel,stepA_unsure
CHEMBL3127092_ACR0,novel,stepA_unsure
CHEMBL3127091_ACR0,novel,stepA_unsure
CHEMBL3127093_ACR0,novel,stepA_unsure
CHEMBL3127094_ACR0,novel,stepA_unsure
CHEMBL3265337_ACR0,novel,stepA_unsure
CHEMBL3265335_ACR0,novel,stepA_unsure
CHEMBL3265338_ACR0,novel,stepA_unsure
CHEMBL3265330_ACR0,novel,stepA_unsure
CHEMBL3265331_ACR0,novel,stepA_unsure
CHEMBL3265332_ACR0,novel,stepA_unsure
CHEMBL3127073_ACR0,novel,stepA_unsure
CHEMBL3127074_ACR0,novel,stepA_unsure
CHEMBL3127075_ACR0,novel,stepA_unsure
CHEMBL3265336_ACR0,novel,stepA_unsure
CHEMBL3127071_ACR0,novel,stepA_unsure
CHEMBL3127072_ACR0,novel,stepA_unsure
CHEMBL3127082_ACR0,novel,stepA_unsure
CHEMBL3127078_ACR0,novel,stepA_unsure
CHEMBL323720_ACR0,novel,stepA_unsure
CHEMBL4206420_ACR0,novel,stepA_unsure
CHEMBL3977859_ACR0,novel,stepA_unsure
CHEMBL3663701_ACR0,novel,stepA_unsure
CHEMBL3663722_ACR0,novel,stepA_unsure
CHEMBL3663720_ACR0,novel,stepA_unsure
CHEMBL3663719_ACR0,novel,stepA_unsure
CHEMBL3668310_ACR0,novel,stepA_unsure
CHEMBL4208998_ACR0,novel,stepA_unsure
CHEMBL330960_ACR0,novel,stepA_unsure
CHEMBL2430357_ACR0,novel,stepA_no
XARC000006283462_ACR0,novel,stepA_no
CHEMBL468792_ACR0,novel,stepA_unsure
CHEMBL3664122_ACR0,novel,stepA_unsure
CHEMBL3683895_ACR0,novel,stepA_unsure
CHEMBL3683894_ACR0,novel,stepA_unsure
CHEMBL249535_ACR0,novel,stepA_no
CHEMBL3663699_ACR0,novel,stepA_unsure
CHEMBL3663704_ACR0,novel,stepA_unsure
CHEMBL3264439_ACR0,novel,stepA_no
CHEMBL2424747_ACR0,novel,stepA_unsure
CHEMBL3673305_ACR0,novel,stepA_unsure
CHEMBL244761_ACR0,novel,stepA_no
CHEMBL3335098_ACR0,novel,stepA_no
CHEMBL3982658_ACR0,novel,stepA_unsure
CHEMBL1962415_ACR0,novel,stepA_unsure
CHEMBL3354708_ACR0,novel,stepA_unsure
CHEMBL3394516_ACR0,novel,stepA_no
CHEMBL3939896_ACR0,novel,stepA_unsure
CHEMBL3688687_ACR0,novel,stepA_unsure
CHEMBL1203361_ACR0,novel,stepA_unsure
CHEMBL3672704_ACR0,novel,stepA_unsure
CHEMBL3653726_ACR0,novel,stepA_unsure
CHEMBL3623709_ACR0,novel,stepA_unsure
CHEMBL2381243_ACR0,novel,stepA_unsure
CHEMBL3354695_ACR0,novel,stepA_unsure
CHEMBL1277147_ACR0,novel,stepA_no
CHEMBL1277059_ACR0,novel,stepA_no
CHEMBL1277058_ACR0,novel,stepA_no
CHEMBL3479571_ACR0,novel,stepA_unsure
CHEMBL398281_ACR0,novel,stepA_unsure
CHEMBL332978_ACR0,novel,stepA_unsure
CHEMBL331191_ACR0,novel,stepA_unsure
CHEMBL331336_ACR0,novel,stepA_unsure
CHEMBL120597_ACR0,novel,stepA_unsure
CHEMBL120056_ACR0,novel,stepA_unsure
CHEMBL3966673_ACR0,novel,stepA_unsure
CHEMBL3763934_ACR0,novel,stepA_unsure
XARC000001843267_ACR0,novel,stepA_no
CHEMBL3828013_ACR0,novel,stepA_no
CHEMBL3666143_ACR0,novel,stepA_unsure
CHEMBL243780_ACR0,novel,stepA_unsure
CHEMBL244195_ACR0,novel,stepA_unsure
CHEMBL548059_ACR0,novel,stepA_unsure
CHEMBL4107997_ACR0,novel,stepA_unsure
CHEMBL1835601_ACR0,novel,stepA_no
CHEMBL2180021_ACR0,novel,stepA_unsure
CHEMBL3694350_ACR0,novel,stepA_unsure
CHEMBL219866_ACR0,novel,stepA_no
CHEMBL1600361_ACR0,novel,stepA_unsure
CHEMBL68771_ACR0,novel,stepA_unsure
CHEMBL1275617_ACR0,novel,stepA_no
CHEMBL4205259_ACR0,novel,stepA_no
CHEMBL4211742_ACR0,novel,stepA_no
CHEMBL1830508_ACR0,novel,stepA_no
CHEMBL2001405_ACR1,novel,stepA_unsure
CHEMBL95345_ACR1,novel,stepA_unsure
CHEMBL421312_ACR0,novel,stepA_unsure
CHEMBL1469678_ACR0,novel,stepA_no
CHEMBL1801523_ACR0,novel,stepA_no
CHEMBL1430917_ACR0,novel,stepA_unsure
CHEMBL1501594_ACR0,novel,stepA_no
CHEMBL3928887_ACR0,novel,stepA_no
CHEMBL3935543_ACR0,novel,stepA_no
CHEMBL3546938_ACR0,novel,stepA_no
CHEMBL348962_ACR0,novel,stepA_unsure
CHEMBL2322533_ACR0,novel,stepA_unsure
CHEMBL1183549_ACR0,novel,stepA_no
CHEMBL4079062_ACR0,novel,stepA_no
CHEMBL3422395_ACR0,novel,stepA_no
CHEMBL4060267_ACR0,novel,stepA_no
CHEMBL2381248_ACR0,novel,stepA_unsure
CHEMBL3944795_ACR0,novel,stepA_unsure
CHEMBL4207268_ACR0,novel,stepA_no
CHEMBL3983108_ACR0,novel,stepA_no
CHEMBL109868_ACR0,novel,stepA_unsure
CHEMBL70660_ACR0,novel,stepA_unsure
CHEMBL1187046_ACR0,novel,stepA_no
CHEMBL2386447_ACR0,novel,stepA_unsure
CHEMBL441865_ACR0,novel,stepA_no
CHEMBL1409596_ACR0,novel,stepA_unsure
CHEMBL1429871_ACR0,novel,stepA_unsure
CHEMBL1223138_ACR0,novel,stepA_unsure
CHEMBL3478562_ACR1,novel,stepA_no
CHEMBL3422664_ACR0,novel,stepA_unsure
CHEMBL3422665_ACR0,novel,stepA_unsure
CHEMBL3422668_ACR0,novel,stepA_unsure
CHEMBL2204011_ACR0,novel,stepA_unsure
CHEMBL3422667_ACR0,novel,stepA_unsure
CHEMBL4109501_ACR0,novel,stepA_unsure
CHEMBL94490_ACR0,novel,stepA_no
CHEMBL3354703_ACR0,novel,stepA_unsure
CHEMBL3354709_ACR0,novel,stepA_unsure
CHEMBL3354707_ACR0,novel,stepA_unsure
CHEMBL3354705_ACR0,novel,stepA_unsure
CHEMBL3127087_ACR0,novel,stepA_unsure
CHEMBL3127085_ACR0,novel,stepA_unsure
CHEMBL3127086_ACR0,novel,stepA_unsure
CHEMBL3127106_ACR0,novel,stepA_unsure
CHEMBL3127084_ACR0,novel,stepA_unsure
CHEMBL3127080_ACR0,novel,stepA_unsure
CHEMBL3127077_ACR0,novel,stepA_unsure
CHEMBL3703314_ACR0,novel,stepA_unsure
CHEMBL4211930_ACR0,novel,stepA_no
CHEMBL3897861_ACR0,novel,stepA_unsure
CHEMBL4212939_ACR0,novel,stepA_unsure
XARC000005789585_ACR0,novel,stepA_no
CHEMBL3641714_ACR1,novel,stepA_unsure
CHEMBL3641713_ACR1,novel,stepA_unsure
CHEMBL3477964_ACR0,novel,stepA_unsure
CHEMBL363435_ACR0,novel,stepA_no
CHEMBL3703209_ACR0,novel,stepA_unsure
CHEMBL3703284_ACR0,novel,stepA_unsure
CHEMBL3703309_ACR0,novel,stepA_unsure
CHEMBL303597_ACR0,novel,stepA_unsure
CHEMBL117662_ACR0,novel,stepA_unsure
CHEMBL338485_ACR0,novel,stepA_unsure
CHEMBL126411_ACR0,novel,stepA_unsure
CHEMBL127355_ACR0,novel,stepA_unsure
CHEMBL126485_ACR0,novel,stepA_unsure
CHEMBL2377662_ACR0,novel,stepA_no
CHEMBL3703275_ACR0,novel,stepA_unsure
CHEMBL4089662_ACR0,novel,stepA_unsure
CHEMBL4064782_ACR0,novel,stepA_unsure
CHEMBL17257_ACR0,novel,stepA_unsure
CHEMBL279567_ACR0,novel,stepA_unsure
CHEMBL115796_ACR0,novel,stepA_unsure
CHEMBL17032_ACR0,novel,stepA_unsure
CHEMBL16759_ACR0,novel,stepA_unsure
CHEMBL17258_ACR0,novel,stepA_unsure
CHEMBL3354691_ACR0,novel,stepA_unsure
CHEMBL3694393_ACR0,novel,stepA_unsure
CHEMBL3694394_ACR0,novel,stepA_unsure
CHEMBL1366078_ACR0,novel,stepA_no
CHEMBL1420107_ACR0,novel,stepA_no
CHEMBL1428081_ACR0,novel,stepA_no
CHEMBL1542200_ACR0,novel,stepA_no
CHEMBL1428102_ACR0,novel,stepA_no
CHEMBL118012_ACR0,novel,stepA_unsure
CHEMBL146132_ACR0,novel,stepA_unsure
CHEMBL494062_ACR0,novel,stepA_unsure
CHEMBL3693247_ACR0,novel,stepA_unsure
CHEMBL303211_ACR0,novel,stepA_unsure
CHEMBL421676_ACR0,novel,stepA_unsure
CHEMBL93796_ACR0,novel,stepA_unsure
CHEMBL120765_ACR0,novel,hard_bad
CHEMBL332619_ACR0,novel,stepA_unsure
CHEMBL3650839_ACR0,novel,stepA_unsure
XARC000004534286_ACR0,novel,stepA_no
CHEMBL274830_ACR0,novel,stepA_unsure
CHEMBL3422662_ACR0,novel,stepA_unsure
CHEMBL1536884_ACR0,novel,stepA_unsure
CHEMBL1536871_ACR0,novel,stepA_unsure
XARC000001800336_ACR0,novel,stepA_no
CHEMBL4214154_ACR0,novel,stepA_no
CHEMBL2377666_ACR0,novel,stepA_no
CHEMBL2377648_ACR0,novel,stepA_no
XARC000003756665_ACR0,novel,stepA_unsure
CHEMBL70400_ACR0,novel,stepA_unsure
CHEMBL71578_ACR0,novel,stepA_unsure
CHEMBL4209356_ACR0,novel,stepA_unsure
CHEMBL3354706_ACR0,novel,stepA_unsure
CHEMBL1715964_ACR0,novel,stepA_no
CHEMBL2381235_ACR0,novel,stepA_unsure
CHEMBL4117011_ACR0,novel,stepA_unsure
CHEMBL4065448_ACR0,novel,stepA_unsure
CHEMBL4117925_ACR0,novel,stepA_unsure
CHEMBL4116844_ACR0,novel,stepA_unsure
CHEMBL4116931_ACR0,novel,stepA_unsure
CHEMBL4116153_ACR0,novel,stepA_unsure
CHEMBL4116930_ACR0,novel,stepA_unsure
CHEMBL4097477_ACR0,novel,stepA_unsure
CHEMBL4067413_ACR0,novel,stepA_unsure
CHEMBL4070299_ACR0,novel,stepA_unsure
CHEMBL4103296_ACR0,novel,stepA_unsure
CHEMBL4085364_ACR0,novel,stepA_unsure
CHEMBL117505_ACR0,novel,stepA_no
CHEMBL119184_ACR0,novel,stepA_unsure
CHEMBL4109077_ACR0,novel,stepA_unsure
CHEMBL3663727_ACR0,novel,stepA_unsure
CHEMBL3663726_ACR0,novel,stepA_unsure
CHEMBL3663728_ACR0,novel,stepA_unsure
CHEMBL3663729_ACR0,novel,stepA_unsure
CHEMBL3663732_ACR0,novel,stepA_unsure
CHEMBL3663730_ACR0,novel,stepA_unsure
CHEMBL2437008_ACR0,novel,stepA_no
XARC000007020652_ACR1,novel,stepA_no
CHEMBL3925571_ACR0,novel,stepA_no
CHEMBL1910008_ACR0,novel,hard_bad
CHEMBL115485_ACR0,novel,stepA_unsure
CHEMBL333157_ACR0,novel,stepA_unsure
CHEMBL3127088_ACR0,novel,stepA_unsure
CHEMBL1568630_ACR0,novel,stepA_unsure
CHEMBL3694355_ACR0,novel,stepA_unsure
CHEMBL1272003_ACR0,novel,stepA_no
CHEMBL3127089_ACR0,novel,stepA_unsure
CHEMBL375545_ACR0,novel,stepA_no
CHEMBL303510_ACR0,novel,stepA_unsure
XARC000005713633_ACR0,novel,stepA_unsure
CHEMBL3658572_ACR0,novel,stepA_unsure
CHEMBL1983263_ACR0,novel,stepA_no
CHEMBL3969124_ACR0,novel,stepA_unsure
CHEMBL3892262_ACR0,novel,stepA_unsure
CHEMBL4111446_ACR0,novel,stepA_unsure
CHEMBL3731646_ACR0,novel,stepA_unsure
CHEMBL1876405_ACR0,novel,stepA_unsure
CHEMBL2140261_ACR0,novel,stepA_no
CHEMBL545996_ACR0,novel,stepA_unsure
CHEMBL3668050_ACR0,novel,hard_bad
CHEMBL3703286_ACR0,novel,stepA_unsure
CHEMBL3703287_ACR0,novel,stepA_unsure
XARC000006358244_ACR0,novel,stepA_no
XARC000003035241_ACR0,novel,stepA_no
CHEMBL2381238_ACR0,novel,stepA_unsure
CHEMBL2381233_ACR0,novel,stepA_unsure
CHEMBL2381237_ACR0,novel,stepA_unsure
CHEMBL3335097_ACR0,novel,stepA_unsure
CHEMBL1548736_ACR0,novel,stepA_no
CHEMBL197095_ACR1,novel,stepA_unsure
CHEMBL244952_ACR0,novel,stepA_no
CHEMBL342307_ACR0,novel,stepA_no
CHEMBL2322963_ACR0,novel,stepA_no
XARC000001394705_ACR0,novel,stepA_no
CHEMBL3688821_ACR0,novel,stepA_unsure
CHEMBL3683805_ACR0,novel,stepA_unsure
CHEMBL3683842_ACR0,novel,stepA_unsure
CHEMBL3688814_ACR0,novel,stepA_unsure
CHEMBL3688823_ACR0,novel,stepA_unsure
CHEMBL4208054_ACR0,novel,stepA_no
CHEMBL3621662_ACR0,novel,stepA_unsure
CHEMBL3354692_ACR0,novel,stepA_unsure
CHEMBL26470_ACR0,novel,stepA_unsure
CHEMBL3892007_ACR0,novel,stepA_unsure
CHEMBL1288195_ACR0,novel,stepA_no
CHEMBL188558_ACR0,novel,stepA_no
CHEMBL530795_ACR0,novel,stepA_no
CHEMBL119511_ACR0,novel,stepA_no
CHEMBL119654_ACR0,novel,stepA_no
CHEMBL2177339_ACR0,novel,stepA_unsure
CHEMBL2177340_ACR0,novel,stepA_unsure
CHEMBL2177341_ACR0,novel,stepA_unsure
CHEMBL2177342_ACR0,novel,stepA_unsure
CHEMBL4111730_ACR0,novel,stepA_unsure
CHEMBL1886748_ACR0,novel,stepA_no
CHEMBL1322361_ACR0,novel,stepA_unsure
CHEMBL3246751_ACR0,novel,stepA_no
CHEMBL3703300_ACR0,novel,stepA_unsure
CHEMBL3703299_ACR0,novel,stepA_unsure
CHEMBL3703261_ACR0,novel,stepA_unsure
CHEMBL3703259_ACR0,novel,stepA_unsure
CHEMBL3703260_ACR0,novel,stepA_unsure
CHEMBL3703265_ACR0,novel,stepA_unsure
CHEMBL72820_ACR0,novel,stepA_unsure
CHEMBL68737_ACR0,novel,stepA_unsure
CHEMBL422127_ACR0,novel,stepA_no
CHEMBL3656528_ACR0,novel,stepA_unsure
