id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason,react2,react2_reason
CHEMBL2407142_ACR0,CHEMBL2407142,chembl,C=CC(=O)N1CCN(c2cccc(C(=O)Nc3ccc4c(c3)C(=O)N(C(C)CC(=O)O)C4)c2)CC1,RQCHUDQQVHOZMS-UHFFFAOYSA-N,CC(CC(=O)O)N1Cc2ccc(NC(=O)c3cccc(N4CCNCC4)c3)cc2C1=O,476.53,2.59,7,3.026,ok,0,1,0.2737,0.2527,56d,56d,0.7602,56d,O=C(Nc1ccc2c(c1)C(=O)NC2)c1cccc(N2CCNCC2)c1,,0,0.1736,0.1273,0.7239,0.1849,0.1296,0.7239,0.215,0.2366,0.7034,0.2737,0.2527,0.7602,sim,sim_56d,,ok,
CHEMBL484593_ACR0,CHEMBL484593,chembl,C=CC(=O)N1CCC[C@H](C(=O)Nc2ccc3cnn(S(=O)(=O)c4cccc5ccccc45)c3c2)C1,GNROGCGNAUDSDP-FQEVSTJZSA-N,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)[C@H]1CCCNC1,488.57,3.79,5,3.095,ok,0,1,0.2842,0.2527,56d,56d,0.7333,YL5084,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)[C@H]1CCCNC1,,0,0.1818,0.1481,0.7333,0.2034,0.1619,0.7333,0.1593,0.1735,0.713,0.2842,0.2527,0.578,sim,sim_56d,,ok,
CHEMBL520129_ACR0,CHEMBL520129,chembl,C=CC(=O)N1CCCC(C(=O)Nc2ccc3cnn(S(=O)(=O)c4cccc5ccccc45)c3c2)C1,GNROGCGNAUDSDP-UHFFFAOYSA-N,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCCNC1,488.57,3.79,5,3.095,ok,0,1,0.2842,0.2527,56d,56d,0.7333,YL5084,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCCNC1,,0,0.1818,0.1481,0.7333,0.2034,0.1619,0.7333,0.1593,0.1735,0.713,0.2842,0.2527,0.578,sim,sim_56d,,ok,
CHEMBL482757_ACR0,CHEMBL482757,chembl,C=CC(=O)N1CCC[C@@H](C(=O)Nc2ccc3cnn(S(=O)(=O)c4cccc5ccccc45)c3c2)C1,GNROGCGNAUDSDP-HXUWFJFHSA-N,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)[C@@H]1CCCNC1,488.57,3.79,5,3.095,ok,0,1,0.2842,0.2527,56d,56d,0.7333,YL5084,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)[C@@H]1CCCNC1,,0,0.1818,0.1481,0.7333,0.2034,0.1619,0.7333,0.1593,0.1735,0.713,0.2842,0.2527,0.578,sim,sim_56d,,ok,
CHEMBL537802_ACR0,CHEMBL537802,chembl,C=CC(=O)N1CCN(Cc2cccc(-c3cccc(NC(=O)c4cccc(C#N)c4)c3)c2)CC1,LWARGUPAVCLSJD-UHFFFAOYSA-N,N#Cc1cccc(C(=O)Nc2cccc(-c3cccc(CN4CCNCC4)c3)c2)c1,450.54,4.31,6,2.271,ok,0,1,0.2841,0.25,56d,56d,0.6752,YL5084,O=C(Nc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1ccccc1,,0,0.1652,0.1275,0.6752,0.177,0.1414,0.6752,0.2449,0.2471,0.6244,0.2841,0.25,0.5881,sim,sim_56d,,ok,
CHEMBL36114_ACR0,CHEMBL36114,chembl,C=CC(=O)NC(=N)c1ccc(NC(=O)NCC(=O)NCc2cccc(Cl)c2)cc1,QYKSGBHOKCGCIK-UHFFFAOYSA-N,N=C(N)c1ccc(NC(=O)NCC(=O)NCc2cccc(Cl)c2)cc1,413.87,2.41,7,2.484,ok,0,1,0.2941,0.25,56d,56d,0.725,56d,O=C(CNC(=O)Nc1ccccc1)NCc1ccccc1,,0,0.1491,0.1111,0.4956,0.1504,0.1134,0.4956,0.1667,0.1744,0.6471,0.2941,0.25,0.725,sim,sim_56d,,ok,
CHEMBL287473_ACR0,CHEMBL287473,chembl,C=CC(=O)NC(=N)c1ccc(NC(=O)NCC(=O)NCc2cccc(Br)c2)cc1,HRLYSPCUJQRBCN-UHFFFAOYSA-N,N=C(N)c1ccc(NC(=O)NCC(=O)NCc2cccc(Br)c2)cc1,458.32,2.51,7,2.529,ok,0,1,0.2941,0.25,56d,56d,0.725,56d,O=C(CNC(=O)Nc1ccccc1)NCc1ccccc1,,0,0.1491,0.1111,0.4956,0.1504,0.1134,0.4956,0.1667,0.1744,0.6471,0.2941,0.25,0.725,sim,sim_56d,,ok,
CHEMBL1828650_ACR0,CHEMBL1828650,chembl,C=CC(=O)NCC(=O)Nc1ccc(-n2nc(C(=O)NC)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,SEESYVKUKNNYBP-UHFFFAOYSA-N,CNC(=O)c1cc(-c2ccc3c(ccc4ccccc43)c2)n(-c2ccc(NC(=O)CN)cc2)n1,503.56,4.45,7,2.535,ok,0,1,0.3077,0.25,56d,56d,0.8089,56d,c1ccc(-n2nccc2-c2ccc3c(ccc4ccccc43)c2)cc1,,0,0.1966,0.165,0.7247,0.1983,0.1569,0.7247,0.1852,0.1935,0.7144,0.3077,0.25,0.8089,sim,sim_56d,,ok,
CHEMBL570081_ACR0,CHEMBL570081,chembl,C=CC(=O)NC(=N)c1ccc2cc(C(=O)Nc3ccc4c(c3)OCO4)ccc2c1,YIBFRXUUFIQBLU-UHFFFAOYSA-N,N=C(N)c1ccc2cc(C(=O)Nc3ccc4c(c3)OCO4)ccc2c1,387.4,3.45,4,2.573,ok,0,1,0.2963,0.25,56d,56d,0.8143,56d,O=C(Nc1ccc2c(c1)OCO2)c1ccc2ccccc2c1,,0,0.1455,0.129,0.663,0.1468,0.1319,0.663,0.2128,0.2468,0.6944,0.2963,0.25,0.8143,sim,sim_56d,,ok,
CHEMBL1642865_ACR0,CHEMBL1642865,chembl,C=CC(=O)NCCC(=O)Nc1ccc2[nH]nc(S(=O)(=O)c3cccc4ccccc34)c2c1,XLDYVMQSOYPCCV-UHFFFAOYSA-N,NCCC(=O)Nc1ccc2[nH]nc(S(=O)(=O)c3cccc4ccccc34)c2c1,448.5,3.18,7,2.589,ok,0,1,0.2889,0.25,56d,56d,0.8036,JNK-IN-8,O=S(=O)(c1cccc2ccccc12)c1n[nH]c2ccccc12,,0,0.1513,0.1165,0.692,0.1525,0.1188,0.692,0.1905,0.191,0.8036,0.2889,0.25,0.7376,sim,sim_56d,,ok,
CHEMBL1642867_ACR0,CHEMBL1642867,chembl,C=CC(=O)NCCC(=O)Nc1ccc2c(S(=O)(=O)c3cccc4ccccc34)n[nH]c2c1,ITEOMTAMAJWJTI-UHFFFAOYSA-N,NCCC(=O)Nc1ccc2c(S(=O)(=O)c3cccc4ccccc34)n[nH]c2c1,448.5,3.18,7,2.595,ok,0,1,0.2889,0.25,56d,56d,0.8036,JNK-IN-8,O=S(=O)(c1cccc2ccccc12)c1n[nH]c2ccccc12,,0,0.1513,0.1165,0.692,0.1525,0.1188,0.692,0.1905,0.191,0.8036,0.2889,0.25,0.7376,sim,sim_56d,,ok,
CHEMBL1367773_ACR0,CHEMBL1367773,chembl,C=CC(=O)Nn1cc(-c2ccccc2)nc1SCC(=O)Nc1cccc(S(N)(=O)=O)c1,SQMYUPAZJZYJAL-UHFFFAOYSA-N,Nn1cc(-c2ccccc2)nc1SCC(=O)Nc1cccc(S(N)(=O)=O)c1,457.54,2.18,8,2.632,ok,0,1,0.2889,0.25,56d,56d,0.8319,JNK-IN-8,O=C(CSc1nc(-c2ccccc2)c[nH]1)Nc1ccccc1,,0,0.1913,0.1856,0.7252,0.193,0.1895,0.7252,0.2136,0.2184,0.8319,0.2889,0.25,0.8031,sim,sim_56d,,ok,
CHEMBL3576933_ACR0,CHEMBL3576933,chembl,C=CC(=O)N[C@@H](CCC(=O)Nc1cccc(N2CCOCC2)c1)C(=O)O,LFVOYTOSTRTXOH-HNNXBMFYSA-N,N[C@@H](CCC(=O)Nc1cccc(N2CCOCC2)c1)C(=O)O,361.4,1.0,8,2.658,ok,0,1,0.2791,0.25,56d,56d,0.6691,JNK-IN-8,c1ccc(N2CCOCC2)cc1,,0,0.1593,0.1458,0.5268,0.1712,0.1613,0.5268,0.1782,0.1744,0.6691,0.2791,0.25,0.5819,sim,sim_56d,,ok,
CHEMBL1997627_ACR0,CHEMBL1997627,chembl,C=CC(=O)N(CC(=O)O)/C(=N/c1ccc(C#N)cc1)Nc1cccc2ccccc12,OYMGOYVQJLTVKC-UHFFFAOYSA-N,N#Cc1ccc(/N=C(/NCC(=O)O)Nc2cccc3ccccc23)cc1,398.42,3.91,5,2.788,ok,0,1,0.2759,0.25,56d,56d,0.6667,56d,C(=N\c1ccccc1)\Nc1cccc2ccccc12,,0,0.1282,0.1224,0.605,0.1293,0.125,0.605,0.1429,0.1477,0.645,0.2759,0.25,0.6667,sim,sim_56d,,ok,
CHEMBL3216040_ACR0,CHEMBL3216040,chembl,C=CC(=O)NC(=N)c1cccc(-c2cn(-c3cccc(C(=N)N)c3)nn2)c1,QWSFYGGDXBWMMM-UHFFFAOYSA-N,N=C(N)c1cccc(-c2cn(-c3cccc(C(=N)N)c3)nn2)c1,359.39,1.85,5,2.91,ok,0,1,0.3171,0.25,56d,56d,0.7468,JNK-IN-8,c1ccc(-c2cn(-c3ccccc3)nn2)cc1,,0,0.1518,0.1494,0.6544,0.1532,0.1529,0.6544,0.1818,0.1818,0.7468,0.3171,0.25,0.626,sim,sim_56d,,ok,
CHEMBL3216040_ACR1,CHEMBL3216040,chembl,C=CC(=O)NC(=N)c1cccc(-n2cc(-c3cccc(C(=N)N)c3)nn2)c1,VZGFEPUUNLPKIQ-UHFFFAOYSA-N,N=C(N)c1cccc(-c2cn(-c3cccc(C(=N)N)c3)nn2)c1,359.39,1.85,5,2.91,ok,0,1,0.3171,0.25,56d,56d,0.74,JNK-IN-8,c1ccc(-c2cn(-c3ccccc3)nn2)cc1,,0,0.1518,0.1494,0.6496,0.1532,0.1529,0.6496,0.1818,0.1818,0.74,0.3171,0.25,0.6262,sim,sim_56d,,ok,
CHEMBL1985960_ACR0,CHEMBL1985960,chembl,C=CC(=O)NNC(=O)C(C(=O)C(=O)Nc1cccc(C(C)=O)c1)c1ccccc1,JHVQVHRSOPDTNE-UHFFFAOYSA-N,CC(=O)c1cccc(NC(=O)C(=O)C(C(=O)NN)c2ccccc2)c1,393.4,1.51,7,2.916,ok,0,1,0.3165,0.25,56d,56d,0.7385,56d,O=C(Cc1ccccc1)C(=O)Nc1ccccc1,,0,0.1468,0.1413,0.6102,0.1481,0.1319,0.6102,0.2151,0.2152,0.7085,0.3165,0.25,0.7385,sim,sim_56d,,ok,
CHEMBL1888549_ACR0,CHEMBL1888549,chembl,C=CC(=O)NC(c1csc(NC(=O)Nc2cccc(Cl)c2)n1)C(C)C,TUZHDFUDHMPBQZ-UHFFFAOYSA-N,CC(C)C(N)c1csc(NC(=O)Nc2cccc(Cl)c2)n1,378.89,4.44,6,2.956,ok,0,1,0.2976,0.25,56d,56d,0.6399,56d,O=C(Nc1ccccc1)Nc1nccs1,,0,0.1404,0.134,0.5121,0.1416,0.125,0.5121,0.2041,0.2024,0.5447,0.2976,0.25,0.6399,sim,sim_56d,,ok,
CHEMBL2361712_ACR0,CHEMBL2361712,chembl,C=CC(=O)NC(CO)c1csc(NC(=O)Nc2cccc(Cl)c2)n1,SBVAJMXZNBPMOI-UHFFFAOYSA-N,NC(CO)c1csc(NC(=O)Nc2cccc(Cl)c2)n1,366.83,2.78,6,2.967,ok,0,1,0.2976,0.25,56d,56d,0.6904,56d,O=C(Nc1ccccc1)Nc1nccs1,,0,0.1304,0.1111,0.4986,0.1316,0.1134,0.4986,0.1919,0.1882,0.6034,0.2976,0.25,0.6904,sim,sim_56d,,ok,
CHEMBL1982196_ACR0,CHEMBL1982196,chembl,C=CC(=O)NC1=NN(c2ccccc2)C(=O)C1C(=O)C(=O)Nc1ccc(C)c(C)c1,PHZWLKAQXXMTAP-UHFFFAOYSA-N,Cc1ccc(NC(=O)C(=O)C2C(=O)N(c3ccccc3)N=C2N)cc1C,404.43,2.09,5,3.153,ok,0,1,0.2976,0.25,56d,56d,0.7675,56d,O=C(Nc1ccccc1)C(=O)C1C=NN(c2ccccc2)C1=O,,0,0.1712,0.1702,0.7043,0.1727,0.1613,0.7043,0.2041,0.2469,0.7184,0.2976,0.25,0.7675,sim,sim_56d,,ok,
CHEMBL1977957_ACR0,CHEMBL1977957,chembl,C=CC(=O)NC1=NN(c2ccccc2)C(=O)C1C(=O)C(=O)Nc1ccccc1CC,BBDLRSRFECDQJY-UHFFFAOYSA-N,CCc1ccccc1NC(=O)C(=O)C1C(=O)N(c2ccccc2)N=C1N,404.43,2.04,6,3.165,ok,0,1,0.2976,0.25,56d,56d,0.7675,56d,O=C(Nc1ccccc1)C(=O)C1C=NN(c2ccccc2)C1=O,,0,0.1712,0.1702,0.7043,0.1727,0.1613,0.7043,0.1569,0.1744,0.7184,0.2976,0.25,0.7675,sim,sim_56d,,ok,
CHEMBL1971562_ACR0,CHEMBL1971562,chembl,C=CC(=O)NC1=NN(c2ccccc2)C(=O)C1C(=O)C(=O)Nc1ccc(Cl)c(Cl)c1,HASJSZKLOWECCQ-UHFFFAOYSA-N,NC1=NN(c2ccccc2)C(=O)C1C(=O)C(=O)Nc1ccc(Cl)c(Cl)c1,445.26,2.78,5,3.176,ok,0,1,0.2976,0.25,56d,56d,0.7675,56d,O=C(Nc1ccccc1)C(=O)C1C=NN(c2ccccc2)C1=O,,0,0.1607,0.1579,0.7043,0.1622,0.1613,0.7043,0.1569,0.1882,0.7184,0.2976,0.25,0.7675,sim,sim_56d,,ok,
CHEMBL1885922_ACR0,CHEMBL1885922,chembl,C=CC(=O)N(OC(C)C(=O)Nc1cccc(C(F)(F)F)c1)C(=N)c1ccccc1,HBCNGMGWDIWHOT-UHFFFAOYSA-N,CC(ONC(=N)c1ccccc1)C(=O)Nc1cccc(C(F)(F)F)c1,405.38,4.0,6,3.204,ok,0,1,0.2614,0.25,56d,56d,0.6748,JNK-IN-8,N=C(NOCC(=O)Nc1ccccc1)c1ccccc1,,0,0.1379,0.134,0.5835,0.1491,0.125,0.5835,0.2,0.2024,0.6748,0.2614,0.25,0.6566,sim,sim_56d,,ok,
CHEMBL1407893_ACR0,CHEMBL1407893,chembl,C=CC(=O)N(C)[C@@H](C)C(=O)N[C@H]1CCCCN(CC(=O)Nc2cccc3ccccc23)C1=O,OGJOHEWYWNBUOJ-UWJYYQICSA-N,CN[C@@H](C)C(=O)N[C@H]1CCCCN(CC(=O)Nc2cccc3ccccc23)C1=O,450.54,2.31,7,3.257,ok,0,1,0.2737,0.25,56d,56d,0.6361,56d,O=C(CN1CCCCCC1=O)Nc1cccc2ccccc12,,0,0.1545,0.1429,0.5906,0.175,0.1569,0.5906,0.1504,0.1327,0.6149,0.2737,0.25,0.6361,sim,sim_56d,,ok,
CHEMBL2403762_ACR0,CHEMBL2403762,chembl,C=CC(=O)NC1=N[C@](C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)c2ccccc21,VSZBNYHCZORFTB-XMMPIXPASA-N,C[C@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)c2ccccc21,430.9,4.31,4,3.273,ok,0,1,0.2955,0.25,56d,56d,0.8726,56d,O=C(Nc1cccc(C2N=Cc3ccccc32)c1)c1ccccn1,,1,0.1345,0.1386,0.6994,0.1356,0.13,0.6994,0.2178,0.2471,0.7575,0.2955,0.25,0.8726,sim,sim_56d,,ok,
CHEMBL4173045_ACR0,CHEMBL4173045,chembl,C=CC(=O)N[C@H](C(=O)O)[C@H](OCc1cccc(NC(=O)c2cccc(C(F)(F)F)c2)c1)C(=O)O,SLPJNQWSRIGUDS-ROUUACIJSA-N,N[C@H](C(=O)O)[C@H](OCc1cccc(NC(=O)c2cccc(C(F)(F)F)c2)c1)C(=O)O,480.4,2.68,10,3.282,ok,0,1,0.2921,0.25,56d,56d,0.68,56d,O=C(Nc1ccccc1)c1ccccc1,,0,0.124,0.1058,0.5188,0.125,0.1078,0.5188,0.2277,0.2326,0.6075,0.2921,0.25,0.68,sim,sim_56d,,ok,
CHEMBL2403761_ACR0,CHEMBL2403761,chembl,C=CC(=O)NC1=NC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C(=O)N1C,GQNGMRDSSAKRIA-UHFFFAOYSA-N,CN1C(=O)C(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N,411.85,2.33,4,3.355,ok,0,1,0.2955,0.25,56d,56d,0.8518,56d,O=C(Nc1cccc(C2N=CNC2=O)c1)c1ccccn1,,1,0.1345,0.15,0.7272,0.1356,0.1414,0.7272,0.2178,0.2471,0.8038,0.2955,0.25,0.8518,sim,sim_56d,,ok,
CHEMBL1875009_ACR0,CHEMBL1875009,chembl,C=CC(=O)N(CC1CCCO1)C1=NC(=O)C(CC(=O)Nc2cccc3ccccc23)S1,OIRBMTCCJQAOAD-UHFFFAOYSA-N,O=C(CC1SC(NCC2CCCO2)=NC1=O)Nc1cccc2ccccc12,437.52,3.36,6,3.474,ok,0,1,0.2604,0.25,56d,56d,0.633,YL5084,O=C(CC1SC(NCC2CCCO2)=NC1=O)Nc1cccc2ccccc12,,0,0.136,0.1321,0.633,0.1463,0.1456,0.633,0.1504,0.1562,0.5434,0.2604,0.25,0.5672,sim,sim_56d,,ok,
CHEMBL3677859_ACR0,CHEMBL3677859,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3cnn(-c4cncc(C(F)(F)F)n4)c3)cc2F)C1,BLFJASHULSZUSL-QGZVFWFLSA-N,O=C(Nc1ccc([C@H]2CNCCO2)c(F)c1)c1cnn(-c2cncc(C(F)(F)F)n2)c1,490.42,3.16,5,3.491,ok,0,1,0.29,0.25,56d,56d,0.7722,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cnn(-c2cnccn2)c1,,0,0.1719,0.1207,0.7722,0.1825,0.1228,0.7722,0.2105,0.21,0.6888,0.29,0.25,0.6002,sim,sim_56d,,ok,
CHEMBL3653360_ACR0,CHEMBL3653360,chembl,C=CC(=O)NC1=NC(C)(c2cccc(NC(=O)c3coc(C(F)(F)F)c3)c2)COC1,GPBLADRHYXDWHN-UHFFFAOYSA-N,CC1(c2cccc(NC(=O)c3coc(C(F)(F)F)c3)c2)COCC(N)=N1,421.38,3.5,4,3.698,ok,0,1,0.2967,0.25,56d,56d,0.7534,56d,O=C(Nc1cccc(C2COCC=N2)c1)c1ccoc1,,0,0.1393,0.1429,0.7147,0.1405,0.1346,0.7147,0.2212,0.2472,0.735,0.2967,0.25,0.7534,sim,sim_56d,,ok,
CHEMBL3677864_ACR0,CHEMBL3677864,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3cnn(-c4ccnc(C(F)(F)F)n4)c3)cc2F)C1,YZAGGQWXTBKOJQ-QGZVFWFLSA-N,O=C(Nc1ccc([C@H]2CNCCO2)c(F)c1)c1cnn(-c2ccnc(C(F)(F)F)n2)c1,490.42,3.16,5,3.465,ok,0,1,0.2871,0.2474,56d,56d,0.7722,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cnn(-c2ccncn2)c1,,0,0.189,0.1491,0.7722,0.2,0.1518,0.7722,0.2193,0.2323,0.6888,0.2871,0.2474,0.6002,sim,sim_56d,,ok,
CHEMBL3673045_ACR0,CHEMBL3673045,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3cnn(-c4ccc(C#N)cc4)c3)c(Cl)c2)C1,HXRZDIKVRDOIHM-JOCHJYFZSA-N,N#Cc1ccc(-n2cc(C(=O)Nc3ccc([C@H]4CNCCO4)cc3Cl)cn2)cc1,461.91,3.74,5,3.131,ok,0,1,0.26,0.2473,56d,56d,0.7436,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cnn(-c2ccccc2)c1,,0,0.1308,0.115,0.7436,0.1406,0.1171,0.7436,0.1441,0.17,0.6183,0.26,0.2473,0.6048,sim,sim_56d,,ok,
CHEMBL605518_ACR0,CHEMBL605518,chembl,C=CC(=O)NC1=NC(c2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)(C2CCCCC2)C(=O)N1C,VIYWPGBOMKEZDH-UHFFFAOYSA-N,CN1C(=O)C(c2cccc(NC(=O)c3ccc4c(c3)OCO4)c2)(C2CCCCC2)N=C1N,488.54,3.57,5,3.41,ok,0,1,0.2887,0.2473,56d,56d,0.7926,YL5084,O=C(Nc1cccc(C2(C3CCCCC3)N=CNC2=O)c1)c1ccc2c(c1)OCO2,,0,0.1496,0.156,0.7926,0.16,0.1589,0.7926,0.2072,0.2316,0.7552,0.2887,0.2473,0.7897,sim,sim_56d,,ok,
CHEMBL3653354_ACR0,CHEMBL3653354,chembl,C=CC(=O)NC1=NC(C)(c2cccc(NC(=O)c3cnc(-n4ccc(C)n4)cn3)c2)COC1,IYBBKNNMHIQRND-UHFFFAOYSA-N,Cc1ccn(-c2cnc(C(=O)Nc3cccc(C4(C)COCC(N)=N4)c3)cn2)n1,445.48,2.17,5,3.632,ok,0,1,0.2917,0.2473,56d,56d,0.8114,YL5084,O=C(Nc1cccc(C2COCC=N2)c1)c1cnc(-n2cccn2)cn1,,0,0.1508,0.156,0.8114,0.152,0.1481,0.8114,0.2202,0.2447,0.7643,0.2917,0.2473,0.7038,sim,sim_56d,,ok,
CHEMBL1726491_ACR0,CHEMBL1726491,chembl,C=CC(=O)N1CCC(c2c(C(=O)Nc3cccc(C(F)(F)F)c3)cnn2-c2cccc(F)c2)CC1,AQZDIQUXBJAOHA-UHFFFAOYSA-N,O=C(Nc1cccc(C(F)(F)F)c1)c1cnn(-c2cccc(F)c2)c1C1CCNCC1,486.47,5.17,5,2.586,ok,0,1,0.2766,0.2472,56d,56d,0.6986,YL5084,O=C(Nc1ccccc1)c1cnn(-c2ccccc2)c1C1CCNCC1,,0,0.1557,0.1204,0.6986,0.1765,0.1333,0.6986,0.1835,0.1789,0.5725,0.2766,0.2472,0.6002,sim,sim_56d,,ok,
CHEMBL185940_ACR0,CHEMBL185940,chembl,C=CC(=O)N(C)[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cccc2ccccc12)C(C)(C)C,OFGZADOHJPZMKO-JKFKMHIGSA-N,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cccc2ccccc12)C(C)(C)C,492.62,3.33,7,3.521,ok,0,1,0.2708,0.2472,56d,56d,0.5535,YL5084,O=C(Nc1cccc2ccccc12)[C@@H]1CCCN1,,0,0.144,0.1415,0.5535,0.1639,0.1553,0.5535,0.1391,0.1313,0.524,0.2708,0.2472,0.5421,sim,sim_56d,,ok,
CHEMBL494752_ACR0,CHEMBL494752,chembl,C=CC(=O)N1CCN(Cc2cccc(-c3cccc(CNC(=O)c4cccc(NC(C)=O)c4)c3)c2)CC1,YOTSQVNBBFYIFQ-UHFFFAOYSA-N,CC(=O)Nc1cccc(C(=O)NCc2cccc(-c3cccc(CN4CCNCC4)c3)c2)c1,496.61,4.07,8,2.288,ok,0,1,0.2989,0.2471,56d,56d,0.7067,56d,O=C(NCc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1ccccc1,,0,0.1754,0.1373,0.6671,0.1875,0.14,0.6671,0.2449,0.2299,0.6839,0.2989,0.2471,0.7067,sim,sim_56d,,ok,
CHEMBL144524_ACR0,CHEMBL144524,chembl,C=CC(=O)NC(=N)c1ccc(C(=O)Nc2ccc3c(=O)n(CC(=O)OCC)ccc3c2)cc1,FNFRXAYGBQXWNX-UHFFFAOYSA-N,CCOC(=O)Cn1ccc2cc(NC(=O)c3ccc(C(=N)N)cc3)ccc2c1=O,446.46,2.44,7,2.675,ok,0,1,0.2857,0.2471,56d,56d,0.8039,JNK-IN-8,O=C(Nc1ccc2c(=O)[nH]ccc2c1)c1ccccc1,,1,0.1695,0.1485,0.732,0.1709,0.14,0.732,0.2115,0.2299,0.8039,0.2857,0.2471,0.7431,sim,sim_56d,,ok,
CHEMBL1893892_ACR0,CHEMBL1893892,chembl,C=CC(=O)NC(CCc1ccccc1)c1csc(NC(=O)Nc2cccc(Cl)c2)n1,DTNRXWMNTDYCRA-UHFFFAOYSA-N,NC(CCc1ccccc1)c1csc(NC(=O)Nc2cccc(Cl)c2)n1,440.96,5.42,8,2.844,ok,0,1,0.2921,0.2471,56d,56d,0.7292,56d,O=C(Nc1ccccc1)Nc1nc(CCCc2ccccc2)cs1,,0,0.1525,0.1373,0.5251,0.1538,0.14,0.5251,0.181,0.1758,0.5897,0.2921,0.2471,0.7292,sim,sim_56d,,ok,
CHEMBL20396_ACR0,CHEMBL20396,chembl,C=CC(=O)NC(=N)c1ccc(NC(=O)c2cc(C)nn2-c2cc3ccccc3cc2F)c(F)c1,KWZCDQOUJCBZAR-UHFFFAOYSA-N,Cc1cc(C(=O)Nc2ccc(C(=N)N)cc2F)n(-c2cc3ccccc3cc2F)n1,459.46,4.49,5,2.864,ok,0,1,0.2889,0.2471,56d,56d,0.7752,56d,O=C(Nc1ccccc1)c1ccnn1-c1ccc2ccccc2c1,,0,0.1709,0.1837,0.6761,0.1724,0.1753,0.6761,0.1905,0.2159,0.7192,0.2889,0.2471,0.7752,sim,sim_56d,,ok,
CHEMBL3642630_ACR0,CHEMBL3642630,chembl,C=CC(=O)NC1=NC(C)(c2cccc(NC(=O)c3ccc(C(F)(F)F)cc3)c2)CCS1,ZETSQHACSWAZCB-UHFFFAOYSA-N,CC1(c2cccc(NC(=O)c3ccc(C(F)(F)F)cc3)c2)CCSC(N)=N1,447.48,4.97,4,3.134,ok,0,1,0.2921,0.2471,56d,56d,0.6309,56d,O=C(Nc1cccc(C2CCSC=N2)c1)c1ccccc1,,0,0.1429,0.1485,0.5873,0.1441,0.14,0.5873,0.2157,0.2442,0.5117,0.2921,0.2471,0.6309,sim,sim_56d,,ok,
CHEMBL105395_ACR0,CHEMBL105395,chembl,C=CC(=O)NC(=N)c1ccc2cc(C(=O)Nc3ccccc3)cc(C3CCOC3)c2c1,SRPLHPAERYQDQK-UHFFFAOYSA-N,N=C(N)c1ccc2cc(C(=O)Nc3ccccc3)cc(C3CCOC3)c2c1,413.48,4.22,5,3.225,ok,0,1,0.2889,0.2471,56d,56d,0.651,56d,O=C(Nc1ccccc1)c1cc(C2CCOC2)c2ccccc2c1,,0,0.181,0.1717,0.5656,0.193,0.1875,0.5656,0.1792,0.1889,0.5667,0.2889,0.2471,0.651,sim,sim_56d,,ok,
