id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason,react2,react2_reason
CHEMBL2335870_ACR0,CHEMBL2335870,chembl,C=CC(=O)N(c1ccc(C(=O)NCCOC)cc1)c1ncc2cc(-c3cccnc3)ccc2n1,ANYPPDWBSHITHM-UHFFFAOYSA-N,COCCNC(=O)c1ccc(Nc2ncc3cc(-c4cccnc4)ccc3n2)cc1,453.5,3.92,8,2.662,watch,0,1,0.2871,0.358,JNK-IN-8,JNK-IN-8,0.7711,YL5084,c1ccc(Nc2ncc3cc(-c4cccnc4)ccc3n2)cc1,,1,0.1933,0.1782,0.7711,0.1849,0.17,0.7711,0.2871,0.358,0.6982,0.1748,0.1596,0.628,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL595956_ACR0,CHEMBL595956,chembl,C=CC(=O)N(CCc1c(C)[nH]c2ccc(O)cc12)c1nccc(-c2cccnc2)n1,VITVCWQBIVHGBH-UHFFFAOYSA-N,Cc1[nH]c2ccc(O)cc2c1CCNc1nccc(-c2cccnc2)n1,399.45,3.8,6,2.866,watch,1,1,0.3093,0.358,JNK-IN-8,JNK-IN-8,0.7016,56d,c1cncc(-c2ccnc(NCCc3c[nH]c4ccccc34)n2)c1,,2,0.178,0.202,0.6877,0.1695,0.1939,0.6877,0.3093,0.358,0.6918,0.1569,0.1237,0.7016,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3959303_ACR0,CHEMBL3959303,chembl,C=CC(=O)Nc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,NGPBFKKOGULLGY-UHFFFAOYSA-N,Nc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,384.36,5.03,5,2.322,watch,0,1,0.3452,0.3571,JNK-IN-8,JNK-IN-8,0.6984,JNK-IN-8,c1ccc(-c2cccc(Nc3ncccn3)c2)cc1,,0,0.2136,0.1954,0.6654,0.2157,0.2,0.6654,0.3452,0.3571,0.6984,0.3,0.2051,0.6891,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL1242978_ACR0,CHEMBL1242978,chembl,C=CC(=O)N(C)c1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Cl)cc2C)n1,GVAHIIGGMQZJPI-UHFFFAOYSA-N,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Cl)cc2C)n1,499.96,5.69,7,2.692,watch,0,1,0.2941,0.3571,JNK-IN-8,JNK-IN-8,0.7845,YL2056,O=C(Nc1ccc(Oc2ncccc2-c2ccncn2)cc1)c1ccccc1,,1,0.2,0.1942,0.7845,0.1917,0.1863,0.7845,0.2941,0.3571,0.7617,0.2059,0.1771,0.6758,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3959303_ACR1,CHEMBL3959303,chembl,C=CC(=O)N(c1cccc(-c2cccc(N)c2)c1)c1nccc(C(F)(F)F)n1,DUBULFIBYRLIHL-UHFFFAOYSA-N,Nc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,384.36,4.6,4,2.713,watch,0,1,0.1979,0.3571,JNK-IN-8,JNK-IN-8,0.6191,YL5084,c1ccc(-c2cccc(Nc3ncccn3)c2)cc1,,0,0.1545,0.1954,0.6191,0.1455,0.2,0.6191,0.1979,0.3571,0.6003,0.1648,0.2051,0.559,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL1077575_ACR0,CHEMBL1077575,chembl,C=CC(=O)N(c1ccc(N2CCOCC2)cc1)c1nccc(-c2cccc(NC(=O)CC#N)c2)n1,RBPZSNFXGBVSBF-UHFFFAOYSA-N,N#CCC(=O)Nc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,468.52,3.68,7,2.796,watch,1,1,0.2667,0.3571,JNK-IN-8,JNK-IN-8,0.7633,YL5084,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,,0,0.2083,0.2178,0.7633,0.2101,0.2347,0.7633,0.2667,0.3571,0.7405,0.2157,0.1895,0.63,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3927043_ACR0,CHEMBL3927043,chembl,C=CC(=O)N(c1cccc(C(N)=O)c1)c1nccc(-c2cnc(N3CCCC3)c(C#N)c2)n1,XJXNKYWQMNOSAJ-UHFFFAOYSA-N,N#Cc1cc(-c2ccnc(Nc3cccc(C(N)=O)c3)n2)cnc1N1CCCC1,439.48,2.96,6,2.918,watch,0,1,0.2243,0.3571,JNK-IN-8,JNK-IN-8,0.7546,YL5084,c1ccc(Nc2nccc(-c3ccc(N4CCCC4)nc3)n2)cc1,,1,0.1818,0.2424,0.7546,0.1833,0.2604,0.7546,0.2243,0.3571,0.7034,0.1845,0.2021,0.5739,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL2139380_ACR0,CHEMBL2139380,chembl,C=CC(=O)N(c1nccc(-c2cn(C(C)C)c3cnccc23)n1)c1cc(C(N)=O)ccc1C,YLWJBGFGBYRLPU-UHFFFAOYSA-N,Cc1ccc(C(N)=O)cc1Nc1nccc(-c2cn(C(C)C)c3cnccc23)n1,440.51,4.33,6,3.065,watch,0,1,0.2264,0.3571,JNK-IN-8,JNK-IN-8,0.7634,YL5084,c1ccc(Nc2nccc(-c3c[nH]c4cnccc34)n2)cc1,,1,0.1833,0.2551,0.7634,0.175,0.2474,0.7634,0.2264,0.3571,0.7188,0.1748,0.1771,0.6157,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3431433_ACR0,CHEMBL3431433,chembl,C=CC(=O)N(c1ccc(NC(C)=O)c(C(F)(F)F)c1)c1nccc(-c2cnn3ncccc23)n1,WFQFXPUBBLDSEO-UHFFFAOYSA-N,CC(=O)Nc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1C(F)(F)F,467.41,4.01,5,3.147,watch,0,1,0.2243,0.3571,JNK-IN-8,JNK-IN-8,0.7729,JNK-IN-8,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,,0,0.1917,0.2178,0.7585,0.1833,0.21,0.7585,0.2243,0.3571,0.7729,0.1961,0.1771,0.6148,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL495751_ACR0,CHEMBL495751,chembl,C=CC(=O)N(c1cccc(C(=O)NCCN(CC)CC)c1)c1nccc(-c2cnn3ncccc23)n1,LKAZOTJYOHSHBI-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,484.56,3.11,10,3.077,watch,0,1,0.2617,0.3563,JNK-IN-8,JNK-IN-8,0.8044,YL5084,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,,0,0.1951,0.2212,0.8044,0.187,0.2136,0.8044,0.2617,0.3563,0.7721,0.2233,0.2188,0.6152,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL403227_ACR1,CHEMBL403227,chembl,C=CC(=O)Nc1ccc(-c2ccc(CN)cc2)cc1NC(=O)c1cccnc1,AFKJCRQQURWCES-UHFFFAOYSA-N,NCc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,372.43,3.58,6,2.186,watch,0,1,0.3182,0.3562,JNK-IN-8,JNK-IN-8,0.7821,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1cccnc1,,1,0.1532,0.1613,0.6715,0.1545,0.1648,0.6715,0.3182,0.3562,0.7253,0.3049,0.2564,0.7821,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL4126300_ACR0,CHEMBL4126300,chembl,C=CC(=O)N(c1nccc(-c2ccc(C(=O)O)cc2)n1)c1ccccc1OC,UCKCGVWGSIXEBB-UHFFFAOYSA-N,COc1ccccc1Nc1nccc(-c2ccc(C(=O)O)cc2)n1,375.38,3.7,6,2.439,watch,0,1,0.2211,0.3562,JNK-IN-8,JNK-IN-8,0.7472,YL5084,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.219,0.2857,0.7472,0.2095,0.2771,0.7472,0.2211,0.3562,0.7136,0.163,0.1667,0.6145,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
XARC000007615653_ACR0,XARC000007615653,taosu,C=CC(=O)N(c1cccc(C(=O)Nc2ccc(NC(=O)NC3CC3)cc2)c1)c1ncccn1,OJHVKAPVZAYIDD-UHFFFAOYSA-N,O=C(Nc1ccc(NC(=O)c2cccc(Nc3ncccn3)c2)cc1)NC1CC1,442.48,3.86,7,2.521,watch,0,1,0.2976,0.3562,56d,JNK-IN-8,0.7647,JNK-IN-8,O=C(Nc1ccc(NC(=O)c2cccc(Nc3ncccn3)c2)cc1)NC1CC1,,0,0.1927,0.1739,0.6095,0.2056,0.2045,0.6095,0.2688,0.3562,0.7647,0.2976,0.3067,0.6419,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3890241_ACR0,CHEMBL3890241,chembl,C=CC(=O)N(c1cccc(-c2cccc(NC(C)=O)c2)c1)c1nccc(C(F)(F)F)n1,GCWNRANKODMGHF-UHFFFAOYSA-N,CC(=O)Nc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,426.4,4.97,5,2.665,watch,0,1,0.2632,0.3562,JNK-IN-8,JNK-IN-8,0.6764,56d,c1ccc(-c2cccc(Nc3ncccn3)c2)cc1,,0,0.1892,0.2,0.674,0.1802,0.191,0.674,0.2632,0.3562,0.6167,0.2198,0.1951,0.6764,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL4094094_ACR0,CHEMBL4094094,chembl,C=CC(=O)N(c1ccc(C(=O)O)cc1)c1nccc(-c2cc(C)cs2)n1,DBRGIDOICSZOCC-UHFFFAOYSA-N,Cc1csc(-c2ccnc(Nc3ccc(C(=O)O)cc3)n2)c1,365.41,4.06,5,2.77,watch,0,1,0.2083,0.3562,JNK-IN-8,JNK-IN-8,0.6251,JNK-IN-8,c1ccc(Nc2nccc(-c3cccs3)n2)cc1,,0,0.1852,0.2414,0.6185,0.1759,0.2326,0.6185,0.2083,0.3562,0.6251,0.163,0.1529,0.5503,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3903055_ACR0,CHEMBL3903055,chembl,C=CC(=O)Nc1cnc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1,IFCWOLKSWUHDOF-UHFFFAOYSA-N,Nc1cnc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1,428.37,4.42,6,2.381,watch,0,1,0.3373,0.3553,56d,JNK-IN-8,0.832,56d,O=C(Nc1ccccc1)c1cccc(-c2cnccn2)c1,,1,0.1786,0.1667,0.7774,0.1802,0.1702,0.7774,0.2903,0.3553,0.8208,0.3373,0.2911,0.832,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL4094236_ACR0,CHEMBL4094236,chembl,C=CC(=O)N(c1cccc(S(N)(=O)=O)c1)c1nccc(-c2cccc(OC)c2)n1,UKPITKVFXACWLZ-UHFFFAOYSA-N,COc1cccc(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)c1,410.46,2.65,6,2.608,watch,0,1,0.2323,0.3553,JNK-IN-8,JNK-IN-8,0.7159,YL5084,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.1754,0.2174,0.7159,0.1667,0.2088,0.7159,0.2323,0.3553,0.7126,0.1531,0.1461,0.6177,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL249713_ACR0,CHEMBL249713,chembl,C=CC(=O)N(c1ccnc(Nc2cccc(C(N)=O)c2)n1)c1c(C)cccc1O,YZXQWIUTAJHPGZ-UHFFFAOYSA-N,Cc1cccc(O)c1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1,389.42,3.18,6,2.723,watch,0,1,0.3516,0.3553,JNK-IN-8,JNK-IN-8,0.854,JNK-IN-8,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,,0,0.1947,0.2043,0.7849,0.1964,0.1957,0.7849,0.3516,0.3553,0.854,0.2391,0.2,0.7084,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL249713_ACR1,CHEMBL249713,chembl,C=CC(=O)N(c1cccc(C(N)=O)c1)c1nccc(Nc2c(C)cccc2O)n1,TZASEQJSTWBDOA-UHFFFAOYSA-N,Cc1cccc(O)c1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1,389.42,3.18,6,2.798,watch,0,1,0.2449,0.3553,JNK-IN-8,JNK-IN-8,0.8344,JNK-IN-8,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,,1,0.1652,0.2043,0.7544,0.1565,0.1957,0.7544,0.2449,0.3553,0.8344,0.1895,0.2,0.7214,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL523735_ACR0,CHEMBL523735,chembl,C=CC(=O)N(c1ccc(C(N)=O)cc1)c1nccc(-c2cnn3ncccc23)n1,UMBRJLQFEMAJOD-UHFFFAOYSA-N,NC(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,385.39,2.14,5,2.959,watch,0,1,0.2,0.3553,YL5084,JNK-IN-8,0.7623,YL5084,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,,0,0.2,0.2727,0.7623,0.1909,0.2791,0.7623,0.2,0.3553,0.7449,0.1809,0.186,0.6248,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL2171704_ACR0,CHEMBL2171704,chembl,C=CC(=O)N(c1cccnc1)c1sc(C)nc1C(=O)Nc1ccnc(C)c1,NFMPBGSWUHKJEB-UHFFFAOYSA-N,Cc1cc(NC(=O)c2nc(C)sc2Nc2cccnc2)ccn1,379.45,3.65,5,2.972,watch,0,1,0.3085,0.3553,JNK-IN-8,JNK-IN-8,0.7254,YL5084,O=C(Nc1ccncc1)c1ncsc1Nc1cccnc1,,1,0.1538,0.1429,0.7254,0.1552,0.134,0.7254,0.3085,0.3553,0.6963,0.2258,0.2143,0.6363,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3098985_ACR0,CHEMBL3098985,chembl,C=CC(=O)Nc1cc(C)nc2ccc(NC(=O)c3cccc(-c4ccc(N(C)C)cc4)c3)cc12,RFDMIUOCVMJQDL-UHFFFAOYSA-N,Cc1cc(N)c2cc(NC(=O)c3cccc(-c4ccc(N(C)C)cc4)c3)ccc2n1,450.54,5.65,6,2.323,watch,0,1,0.3529,0.3544,56d,JNK-IN-8,0.7555,56d,O=C(Nc1ccc2ncccc2c1)c1cccc(-c2ccccc2)c1,,2,0.2252,0.1959,0.6762,0.2162,0.1753,0.6762,0.3478,0.3544,0.7048,0.3529,0.2927,0.7555,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL249917_ACR0,CHEMBL249917,chembl,C=CC(=O)N(c1ccnc(Nc2cccc(C(N)=O)c2)n1)c1cc(OC)ccc1C,UZOISJBJPWYUPR-UHFFFAOYSA-N,COc1ccc(C)c(Nc2ccnc(Nc3cccc(C(N)=O)c3)n2)c1,403.44,3.49,7,2.603,watch,0,1,0.3368,0.3544,JNK-IN-8,JNK-IN-8,0.8473,JNK-IN-8,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,,0,0.188,0.2083,0.8174,0.1897,0.2,0.8174,0.3368,0.3544,0.8473,0.2165,0.2045,0.6908,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL249917_ACR1,CHEMBL249917,chembl,C=CC(=O)N(c1cccc(C(N)=O)c1)c1nccc(Nc2cc(OC)ccc2C)n1,OYWKPWVKXFTLAG-UHFFFAOYSA-N,COc1ccc(C)c(Nc2ccnc(Nc3cccc(C(N)=O)c3)n2)c1,403.44,3.49,7,2.653,watch,0,1,0.2475,0.3544,JNK-IN-8,JNK-IN-8,0.8046,JNK-IN-8,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,,1,0.1695,0.2083,0.7827,0.161,0.2,0.7827,0.2475,0.3544,0.8046,0.1939,0.2045,0.6723,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL221121_ACR0,CHEMBL221121,chembl,C=CC(=O)N(c1cc(C(=O)Nc2ccccc2)ccc1C)c1ncccc1-c1ccncn1,OHSCCAYIQMLJBP-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccccc2)cc1Nc1ncccc1-c1ccncn1,435.49,4.95,6,2.653,watch,0,1,0.3125,0.3544,JNK-IN-8,JNK-IN-8,0.7662,YL5084,O=C(Nc1ccccc1)c1cccc(Nc2ncccc2-c2ccncn2)c1,,1,0.2,0.1959,0.7662,0.2018,0.2,0.7662,0.3125,0.3544,0.7586,0.2447,0.2326,0.684,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
XARC000001226508_ACR0,XARC000001226508,taosu,C=CC(=O)N(CC(O)c1cccc(Oc2ccccc2)c1)c1nccc(-c2cccnc2)n1,RMXSGMQUFCWHCZ-UHFFFAOYSA-N,OC(CNc1nccc(-c2cccnc2)n1)c1cccc(Oc2ccccc2)c1,438.49,4.58,8,3.096,watch,0,1,0.2917,0.3544,JNK-IN-8,JNK-IN-8,0.7189,YL5084,c1ccc(Oc2cccc(CCNc3nccc(-c4cccnc4)n3)c2)cc1,,1,0.193,0.2211,0.7189,0.1842,0.2258,0.7189,0.2917,0.3544,0.6696,0.1856,0.1522,0.6224,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3484063_ACR0,CHEMBL3484063,chembl,C=CC(=O)N(c1nccc(-c2cccnc2)n1)[C@H]1CC[C@H](NC(=O)CSC)C1,YMYYNFSKMGFKKL-HOTGVXAUSA-N,CSCC(=O)N[C@H]1CC[C@H](Nc2nccc(-c3cccnc3)n2)C1,397.5,2.46,7,3.648,watch,0,1,0.2828,0.3544,JNK-IN-8,JNK-IN-8,0.6406,YL5084,c1cncc(-c2ccnc(NC3CCCC3)n2)c1,,1,0.2087,0.2747,0.6406,0.2212,0.3103,0.6406,0.2828,0.3544,0.5546,0.1456,0.1158,0.4169,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3763251_ACR0,CHEMBL3763251,chembl,C=CC(=O)Nc1nccn2c(-c3cccc(NC(=O)c4ccc(C)c(Cl)c4)c3)cnc12,SLNKPOQHKKDPSZ-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cccc(-c3cnc4c(N)nccn34)c2)cc1Cl,431.88,4.73,5,2.541,watch,0,1,0.3371,0.3537,56d,JNK-IN-8,0.831,JNK-IN-8,O=C(Nc1cccc(-c2cnc3cnccn23)c1)c1ccccc1,,1,0.1864,0.2,0.7533,0.1983,0.2041,0.7533,0.3061,0.3537,0.831,0.3371,0.2941,0.8097,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL453578_ACR0,CHEMBL453578,chembl,C=CC(=O)Nc1c(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)cnc2c(-c3cccnc3)cnn12,UUHVFIHQRMQFAZ-UHFFFAOYSA-N,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cccnc5)cnn4c3N)cc2)c1,489.54,5.54,6,2.675,watch,0,1,0.3222,0.3537,56d,JNK-IN-8,0.7862,JNK-IN-8,O=C(Nc1ccccc1)Nc1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,,2,0.1864,0.1765,0.7468,0.188,0.1683,0.7468,0.3061,0.3537,0.7862,0.3222,0.2791,0.7669,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3771347_ACR0,CHEMBL3771347,chembl,C=CC(=O)Nc1ncc(-c2nc(N3CCOCC3)c3ccc(NC(=O)c4cccnc4)cc3n2)cn1,MYTDTRSOPISXPC-UHFFFAOYSA-N,Nc1ncc(-c2nc(N3CCOCC3)c3ccc(NC(=O)c4cccnc4)cc3n2)cn1,482.5,2.7,6,2.705,watch,0,1,0.3085,0.3529,56d,JNK-IN-8,0.8064,YL5084,O=C(Nc1ccc2c(N3CCOCC3)nc(-c3cncnc3)nc2c1)c1cccnc1,,1,0.1803,0.1698,0.8064,0.1917,0.1845,0.8064,0.3069,0.3529,0.7599,0.3085,0.2667,0.703,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL385956_ACR0,CHEMBL385956,chembl,C=CC(=O)N(c1cc(C(=O)Nc2cccc(C(F)(F)F)c2)ccc1C)c1ncccc1-c1ccncn1,GHBQTCKHJDNUGR-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncccc1-c1ccncn1,503.48,5.97,6,2.842,watch,0,1,0.3137,0.3529,JNK-IN-8,JNK-IN-8,0.7662,YL5084,O=C(Nc1ccccc1)c1cccc(Nc2ncccc2-c2ccncn2)c1,,1,0.1587,0.1589,0.7662,0.16,0.1619,0.7662,0.3137,0.3529,0.7586,0.2376,0.2258,0.684,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL4206205_ACR0,CHEMBL4206205,chembl,C=CC(=O)N(c1ccc(C(=O)Nc2onc(C)c2C)cc1)c1nccc(-c2ccc(F)cc2OC)n1,UJIGJACZYLPTHY-UHFFFAOYSA-N,COc1cc(F)ccc1-c1ccnc(Nc2ccc(C(=O)Nc3onc(C)c3C)cc2)n1,487.49,5.0,7,2.868,watch,0,1,0.2315,0.3529,JNK-IN-8,JNK-IN-8,0.7717,JNK-IN-8,O=C(Nc1ccno1)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.1694,0.1923,0.7413,0.1613,0.1845,0.7413,0.2315,0.3529,0.7717,0.1698,0.1515,0.6674,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL403448_ACR0,CHEMBL403448,chembl,C=CC(=O)Nc1ccc(-c2ccc(N(C)C)cc2)cc1NC(=O)c1cccnc1,DSJQAFIAUKVPMD-UHFFFAOYSA-N,CN(C)c1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,386.46,4.19,6,2.214,watch,0,1,0.3333,0.3514,JNK-IN-8,JNK-IN-8,0.763,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1cccnc1,,1,0.1743,0.172,0.6423,0.1759,0.163,0.6423,0.3333,0.3514,0.719,0.2892,0.2375,0.763,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3099021_ACR0,CHEMBL3099021,chembl,C=CC(=O)Nc1cc(C)nc2ccc(NC(=O)c3cccc(C(=O)c4ccccc4)c3)cc12,MJLYSFIGJCOPEX-UHFFFAOYSA-N,Cc1cc(N)c2cc(NC(=O)c3cccc(C(=O)c4ccccc4)c3)ccc2n1,435.48,5.15,6,2.23,watch,0,1,0.4026,0.3514,56d,JNK-IN-8,0.7964,56d,O=C(Nc1ccc2ncccc2c1)c1cccc(C(=O)c2ccccc2)c1,,2,0.1944,0.1848,0.6889,0.1852,0.163,0.6889,0.3146,0.3514,0.7737,0.4026,0.3378,0.7964,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL4101966_ACR0,CHEMBL4101966,chembl,C=CC(=O)N(c1cccc(S(N)(=O)=O)c1)c1nccc(-c2ccc(S(C)(=O)=O)cc2)n1,UYWOSVLASIUJRM-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)cc1,458.52,2.05,6,2.689,watch,0,1,0.2268,0.3514,JNK-IN-8,JNK-IN-8,0.6819,YL5084,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.1696,0.2111,0.6819,0.1607,0.2022,0.6819,0.2268,0.3514,0.6617,0.1579,0.1512,0.5568,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3938776_ACR0,CHEMBL3938776,chembl,C=CC(=O)N(c1cccc(-c2cccc(C(N)=O)c2)c1)c1nccc(C(F)(F)F)n1,QGHZNEZNJXGBES-UHFFFAOYSA-N,NC(=O)c1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,412.37,4.11,5,2.691,watch,0,1,0.2188,0.3514,JNK-IN-8,JNK-IN-8,0.6926,YL5084,c1ccc(-c2cccc(Nc3ncccn3)c2)cc1,,0,0.1727,0.2247,0.6926,0.1636,0.2299,0.6926,0.2188,0.3514,0.6479,0.1868,0.2073,0.6328,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
XARC000001112247_ACR0,XARC000001112247,taosu,C=CC(=O)N(CCCNS(=O)(=O)c1ccc(C)cc1)c1nccc(-c2cccnc2)n1,OMOBYPNOSJCCIQ-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NCCCNc2nccc(-c3cccnc3)n2)cc1,437.53,2.73,9,2.62,watch,0,1,0.3053,0.3506,JNK-IN-8,JNK-IN-8,0.7264,JNK-IN-8,O=S(=O)(NCCCNc1nccc(-c2cccnc2)n1)c1ccccc1,,1,0.193,0.2021,0.6295,0.1842,0.1935,0.6295,0.3053,0.3506,0.7264,0.1616,0.1075,0.5708,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3933644_ACR0,CHEMBL3933644,chembl,C=CC(=O)N(c1cc(C)cc(-c2cccc(C(=O)O)c2)c1)c1nccc(OC)n1,CDIRBXWQILOKER-UHFFFAOYSA-N,COc1ccnc(Nc2cc(C)cc(-c3cccc(C(=O)O)c3)c2)n1,389.41,4.01,6,2.68,watch,0,1,0.2347,0.3506,JNK-IN-8,JNK-IN-8,0.6853,YL5084,c1ccc(-c2cccc(Nc3ncccn3)c2)cc1,,0,0.177,0.2151,0.6853,0.1681,0.2065,0.6853,0.2347,0.3506,0.642,0.1789,0.1705,0.5913,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3822729_ACR0,CHEMBL3822729,chembl,C=CC(=O)N(c1ccc(C(C)=O)c(F)c1)c1cc(C)nc(-c2cccnc2)n1,ZQNFOEIWZYXSOQ-UHFFFAOYSA-N,CC(=O)c1ccc(Nc2cc(C)nc(-c3cccnc3)n2)cc1F,376.39,4.04,5,2.777,watch,0,1,0.2842,0.3506,JNK-IN-8,JNK-IN-8,0.7039,YL5084,c1ccc(Nc2ccnc(-c3cccnc3)n2)cc1,,1,0.1453,0.1531,0.7039,0.1466,0.1443,0.7039,0.2842,0.3506,0.6355,0.1771,0.1705,0.5361,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3823346_ACR0,CHEMBL3823346,chembl,C=CC(=O)N(c1ccc(F)c(C(C)=O)c1)c1cc(C)nc(-c2cccnc2)n1,JAARALCQLRWKPA-UHFFFAOYSA-N,CC(=O)c1cc(Nc2cc(C)nc(-c3cccnc3)n2)ccc1F,376.39,4.04,5,2.787,watch,0,1,0.2842,0.3506,JNK-IN-8,JNK-IN-8,0.7039,YL5084,c1ccc(Nc2ccnc(-c3cccnc3)n2)cc1,,1,0.1453,0.1531,0.7039,0.1466,0.1443,0.7039,0.2842,0.3506,0.6355,0.1771,0.1705,0.5361,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
