id,score
/mnt/d/CADD paper exercise/NLRP3_URAT1/URAT1 docking methond test/redock_9DKB_lesinurad/vina/lesinurad_exh8_out.pdbqt-3,29.47565048916477
/mnt/d/CADD paper exercise/NLRP3_URAT1/URAT1 docking methond test/redock_9DKB_lesinurad/vina/lesinurad_exh8_out.pdbqt-0,28.618802347997836
/mnt/d/CADD paper exercise/NLRP3_URAT1/URAT1 docking methond test/redock_9DKB_lesinurad/vina/lesinurad_exh8_out.pdbqt-8,28.522397425532624
/mnt/d/CADD paper exercise/NLRP3_URAT1/URAT1 docking methond test/redock_9DKB_lesinurad/vina/lesinurad_exh8_out.pdbqt-2,27.004563214945968
/mnt/d/CADD paper exercise/NLRP3_URAT1/URAT1 docking methond test/redock_9DKB_lesinurad/vina/lesinurad_exh8_out.pdbqt-1,25.819266850501908
/mnt/d/CADD paper exercise/NLRP3_URAT1/URAT1 docking methond test/redock_9DKB_lesinurad/vina/lesinurad_exh8_out.pdbqt-4,24.678249563738603
/mnt/d/CADD paper exercise/NLRP3_URAT1/URAT1 docking methond test/redock_9DKB_lesinurad/vina/lesinurad_exh8_out.pdbqt-7,24.393082952683837
/mnt/d/CADD paper exercise/NLRP3_URAT1/URAT1 docking methond test/redock_9DKB_lesinurad/vina/lesinurad_exh8_out.pdbqt-6,23.518266416366497
/mnt/d/CADD paper exercise/NLRP3_URAT1/URAT1 docking methond test/redock_9DKB_lesinurad/vina/lesinurad_exh8_out.pdbqt-5,23.282609190622896
