ligand,target,vina_mode,vina_score
PAB_040,PIK3CA,4,-6.502
PAB_040,PIK3CA,5,-6.465
PAB_040,PIK3CA,6,-6.424
PAB_040,PIK3CA,7,-6.126
PAB_040,PIK3CA,8,-6.125
PAB_040,PIK3CA,9,-6.089
PAB_040,PIK3CB,1,-7.32
PAB_040,PIK3CB,2,-7.223
PAB_040,PIK3CB,3,-7.036
PAB_040,PIK3CB,4,-6.909
PAB_040,PIK3CB,5,-6.901
PAB_040,PIK3CB,6,-6.548
PAB_040,PIK3CB,7,-6.425
PAB_040,PIK3CB,8,-6.406
PAB_040,PIK3CB,9,-6.284
PAB_041,PIK3CA,1,-9.002
PAB_041,PIK3CA,2,-8.868
PAB_041,PIK3CA,3,-8.567
PAB_041,PIK3CA,4,-8.535
PAB_041,PIK3CA,5,-8.353
PAB_041,PIK3CA,6,-8.225
PAB_041,PIK3CA,7,-8.201
PAB_041,PIK3CA,8,-8.182
PAB_041,PIK3CA,9,-7.916
PAB_041,PIK3CB,1,-9.597
PAB_041,PIK3CB,2,-9.431
PAB_041,PIK3CB,3,-9.288
PAB_041,PIK3CB,4,-9.174
PAB_041,PIK3CB,5,-8.821
PAB_041,PIK3CB,6,-8.737
PAB_041,PIK3CB,7,-8.684
PAB_041,PIK3CB,8,-8.662
PAB_041,PIK3CB,9,-8.408
PAB_042,PIK3CA,1,-6.817
PAB_042,PIK3CA,2,-6.768
PAB_042,PIK3CA,3,-6.751
PAB_042,PIK3CA,4,-6.737
PAB_042,PIK3CA,5,-6.702
PAB_042,PIK3CA,6,-6.532
PAB_042,PIK3CA,7,-6.504
PAB_042,PIK3CA,8,-6.412
PAB_042,PIK3CA,9,-6.394
PAB_042,PIK3CB,1,-6.466
PAB_042,PIK3CB,2,-6.408
PAB_042,PIK3CB,3,-6.402
PAB_042,PIK3CB,4,-6.263
PAB_042,PIK3CB,5,-6.227
PAB_042,PIK3CB,6,-6.206
PAB_042,PIK3CB,7,-6.16
PAB_042,PIK3CB,8,-6.139
PAB_042,PIK3CB,9,-6.017
PAB_043,PIK3CA,1,-7.117
PAB_043,PIK3CA,2,-7.091
PAB_043,PIK3CA,3,-7.011
PAB_043,PIK3CA,4,-6.724
PAB_043,PIK3CA,5,-6.572
PAB_043,PIK3CA,6,-6.472
PAB_043,PIK3CA,7,-6.179
PAB_043,PIK3CA,8,-6.129
PAB_043,PIK3CA,9,-6.098
PAB_043,PIK3CB,1,-6.912
PAB_043,PIK3CB,2,-6.764
PAB_043,PIK3CB,3,-6.558
PAB_043,PIK3CB,4,-6.556
PAB_043,PIK3CB,5,-6.544
PAB_043,PIK3CB,6,-6.475
PAB_043,PIK3CB,7,-6.426
PAB_043,PIK3CB,8,-6.237
PAB_043,PIK3CB,9,-6.225
PAB_044,PIK3CA,1,-7.571
PAB_044,PIK3CA,2,-7.513
PAB_044,PIK3CA,3,-7.469
PAB_044,PIK3CA,4,-7.417
PAB_044,PIK3CA,5,-7.206
PAB_044,PIK3CA,6,-7.17
PAB_044,PIK3CA,7,-7.076
PAB_044,PIK3CA,8,-7.067
PAB_044,PIK3CA,9,-6.955
PAB_044,PIK3CB,1,-7.63
PAB_044,PIK3CB,2,-7.557
PAB_044,PIK3CB,3,-7.131
PAB_044,PIK3CB,4,-7.023
PAB_044,PIK3CB,5,-7.021
PAB_044,PIK3CB,6,-6.959
PAB_044,PIK3CB,7,-6.947
PAB_044,PIK3CB,8,-6.933
PAB_044,PIK3CB,9,-6.864
PAB_045,PIK3CA,1,-7.614
PAB_045,PIK3CA,2,-7.61
PAB_045,PIK3CA,3,-7.446
PAB_045,PIK3CA,4,-7.403
PAB_045,PIK3CA,5,-7.252
PAB_045,PIK3CA,6,-7.135
PAB_045,PIK3CA,7,-7.115
PAB_045,PIK3CA,8,-7.085
PAB_045,PIK3CA,9,-6.949
PAB_045,PIK3CB,1,-7.533
PAB_045,PIK3CB,2,-7.372
PAB_045,PIK3CB,3,-7.328
PAB_045,PIK3CB,4,-7.254
PAB_045,PIK3CB,5,-7.13
PAB_045,PIK3CB,6,-7.116
PAB_045,PIK3CB,7,-7.072
PAB_045,PIK3CB,8,-7.046
PAB_045,PIK3CB,9,-6.904
PAB_046,PIK3CA,1,-6.577
PAB_046,PIK3CA,2,-6.554
PAB_046,PIK3CA,3,-6.332
PAB_046,PIK3CA,4,-6.286
PAB_046,PIK3CA,5,-6.284
PAB_046,PIK3CA,6,-6.242
PAB_046,PIK3CA,7,-6.105
PAB_046,PIK3CA,8,-5.976
PAB_046,PIK3CA,9,-5.969
PAB_046,PIK3CB,1,-6.28
PAB_046,PIK3CB,2,-6.249
PAB_046,PIK3CB,3,-6.081
PAB_046,PIK3CB,4,-6.079
PAB_046,PIK3CB,5,-5.977
PAB_046,PIK3CB,6,-5.964
PAB_046,PIK3CB,7,-5.857
PAB_046,PIK3CB,8,-5.825
PAB_046,PIK3CB,9,-5.79
PAB_047,PIK3CA,1,-8.035
PAB_047,PIK3CA,2,-8.009
PAB_047,PIK3CA,3,-7.962
PAB_047,PIK3CA,4,-7.925
PAB_047,PIK3CA,5,-7.571
PAB_047,PIK3CA,6,-7.55
PAB_047,PIK3CA,7,-7.424
PAB_047,PIK3CA,8,-7.254
PAB_047,PIK3CA,9,-7.208
PAB_047,PIK3CB,1,-7.45
PAB_047,PIK3CB,2,-7.273
PAB_047,PIK3CB,3,-7.099
PAB_047,PIK3CB,4,-7.047
PAB_047,PIK3CB,5,-6.938
PAB_047,PIK3CB,6,-6.858
PAB_047,PIK3CB,7,-6.852
PAB_047,PIK3CB,8,-6.754
PAB_047,PIK3CB,9,-6.731
PAB_048,PIK3CA,1,-8.509
PAB_048,PIK3CA,2,-8.502
PAB_048,PIK3CA,3,-8.404
PAB_048,PIK3CA,4,-7.933
PAB_048,PIK3CA,5,-7.929
PAB_048,PIK3CA,6,-7.6
PAB_048,PIK3CA,7,-7.378
PAB_048,PIK3CA,8,-7.376
PAB_048,PIK3CA,9,-7.3
PAB_048,PIK3CB,1,-8.194
PAB_048,PIK3CB,2,-8.071
PAB_048,PIK3CB,3,-8.061
PAB_048,PIK3CB,4,-8.044
PAB_048,PIK3CB,5,-7.817
PAB_048,PIK3CB,6,-7.743
PAB_048,PIK3CB,7,-7.499
PAB_048,PIK3CB,8,-7.397
PAB_048,PIK3CB,9,-7.325
PAB_049,PIK3CA,1,-8.225
PAB_049,PIK3CA,2,-8.163
PAB_049,PIK3CA,3,-7.697
PAB_049,PIK3CA,4,-7.657
PAB_049,PIK3CA,5,-7.565
PAB_049,PIK3CA,6,-7.564
PAB_049,PIK3CA,7,-7.37
PAB_049,PIK3CA,8,-7.287
PAB_049,PIK3CA,9,-6.946
PAB_049,PIK3CB,1,-9.452
PAB_049,PIK3CB,2,-8.803
PAB_049,PIK3CB,3,-8.48
PAB_049,PIK3CB,4,-8.454
PAB_049,PIK3CB,5,-8.408
PAB_049,PIK3CB,6,-8.239
PAB_049,PIK3CB,7,-8.186
PAB_049,PIK3CB,8,-8.077
PAB_049,PIK3CB,9,-8.042
PAB_050,PIK3CA,1,-7.784
PAB_050,PIK3CA,2,-7.655
PAB_050,PIK3CA,3,-7.462
PAB_050,PIK3CA,4,-7.321
PAB_050,PIK3CA,5,-7.283
PAB_050,PIK3CA,6,-7.003
PAB_050,PIK3CA,7,-6.89
PAB_050,PIK3CA,8,-6.791
PAB_050,PIK3CA,9,-6.733
PAB_050,PIK3CB,1,-7.93
PAB_050,PIK3CB,2,-7.923
PAB_050,PIK3CB,3,-7.916
PAB_050,PIK3CB,4,-7.336
PAB_050,PIK3CB,5,-7.309
PAB_050,PIK3CB,6,-7.227
PAB_050,PIK3CB,7,-6.694
PAB_050,PIK3CB,8,-6.609
PAB_050,PIK3CB,9,-6.571
PAB_051,PIK3CA,1,-8.507
PAB_051,PIK3CA,2,-7.903
PAB_051,PIK3CA,3,-7.838
PAB_051,PIK3CA,4,-7.803
PAB_051,PIK3CA,5,-7.748
PAB_051,PIK3CA,6,-7.619
PAB_051,PIK3CA,7,-7.188
PAB_051,PIK3CA,8,-7.003
PAB_051,PIK3CA,9,-6.975
PAB_051,PIK3CB,1,-9.124
PAB_051,PIK3CB,2,-8.726
PAB_051,PIK3CB,3,-8.613
PAB_051,PIK3CB,4,-8.547
PAB_051,PIK3CB,5,-8.547
PAB_051,PIK3CB,6,-8.54
PAB_051,PIK3CB,7,-8.427
PAB_051,PIK3CB,8,-8.317
PAB_051,PIK3CB,9,-7.843
PAB_052,PIK3CA,1,-8.28
PAB_052,PIK3CA,2,-8.155
PAB_052,PIK3CA,3,-7.444
PAB_052,PIK3CA,4,-7.278
PAB_052,PIK3CA,5,-7.202
PAB_052,PIK3CA,6,-7.093
PAB_052,PIK3CA,7,-7.037
PAB_052,PIK3CA,8,-6.866
PAB_052,PIK3CA,9,-6.848
PAB_052,PIK3CB,1,-9.283
PAB_052,PIK3CB,2,-8.705
PAB_052,PIK3CB,3,-8.315
PAB_052,PIK3CB,4,-7.858
PAB_052,PIK3CB,5,-7.834
PAB_052,PIK3CB,6,-7.824
PAB_052,PIK3CB,7,-7.434
PAB_052,PIK3CB,8,-7.248
PAB_052,PIK3CB,9,-6.911
PAB_053,PIK3CA,1,-9.72
PAB_053,PIK3CA,2,-9.472
PAB_053,PIK3CA,3,-9.331
PAB_053,PIK3CA,4,-8.535
PAB_053,PIK3CA,5,-8.171
PAB_053,PIK3CA,6,-7.976
PAB_053,PIK3CA,7,-7.021
PAB_053,PIK3CA,8,-6.789
PAB_053,PIK3CB,1,-9.185
PAB_053,PIK3CB,2,-8.991
PAB_053,PIK3CB,3,-8.783
PAB_053,PIK3CB,4,-8.034
PAB_053,PIK3CB,5,-7.893
PAB_053,PIK3CB,6,-7.554
PAB_053,PIK3CB,7,-7.257
PAB_053,PIK3CB,8,-6.877
PAB_053,PIK3CB,9,-6.85
PAB_054,PIK3CA,1,-7.283
PAB_054,PIK3CA,2,-6.973
PAB_054,PIK3CA,3,-6.688
PAB_054,PIK3CA,4,-6.686
PAB_054,PIK3CA,5,-6.668
PAB_054,PIK3CA,6,-6.466
PAB_054,PIK3CA,7,-6.274
PAB_054,PIK3CA,8,-6.241
PAB_054,PIK3CA,9,-6.226
PAB_054,PIK3CB,1,-7.455
PAB_054,PIK3CB,2,-7.158
PAB_054,PIK3CB,3,-7.126
PAB_054,PIK3CB,4,-7.098
PAB_054,PIK3CB,5,-7.096
PAB_054,PIK3CB,6,-7.095
PAB_054,PIK3CB,7,-7.043
PAB_054,PIK3CB,8,-6.84
PAB_054,PIK3CB,9,-6.778
PAB_055,PIK3CA,1,-6.787
PAB_055,PIK3CA,2,-6.655
PAB_055,PIK3CA,3,-6.393
PAB_055,PIK3CA,4,-6.375
PAB_055,PIK3CA,5,-6.261
PAB_055,PIK3CA,6,-5.942
PAB_055,PIK3CA,7,-5.915
PAB_055,PIK3CA,8,-5.701
PAB_055,PIK3CA,9,-5.63
PAB_055,PIK3CB,1,-7.295
PAB_055,PIK3CB,2,-7.163
PAB_055,PIK3CB,3,-6.607
PAB_055,PIK3CB,4,-6.487
PAB_055,PIK3CB,5,-6.406
PAB_055,PIK3CB,6,-6.288
PAB_055,PIK3CB,7,-6.225
PAB_055,PIK3CB,8,-6.158
PAB_055,PIK3CB,9,-6.011
PAB_056,PIK3CA,1,-7.908
PAB_056,PIK3CA,2,-7.608
PAB_056,PIK3CA,3,-7.505
PAB_056,PIK3CA,4,-7.489
PAB_056,PIK3CA,5,-7.39
PAB_056,PIK3CA,6,-7.29
PAB_056,PIK3CA,7,-7.24
PAB_056,PIK3CA,8,-6.902
PAB_056,PIK3CA,9,-6.708
PAB_056,PIK3CB,1,-6.929
PAB_056,PIK3CB,2,-6.816
PAB_056,PIK3CB,3,-6.634
PAB_056,PIK3CB,4,-6.61
PAB_056,PIK3CB,5,-6.59
PAB_056,PIK3CB,6,-6.455
PAB_056,PIK3CB,7,-6.398
PAB_056,PIK3CB,8,-6.353
PAB_056,PIK3CB,9,-6.325
PAB_057,PIK3CA,1,-8.689
PAB_057,PIK3CA,2,-7.733
PAB_057,PIK3CA,3,-7.714
PAB_057,PIK3CA,4,-7.706
PAB_057,PIK3CA,5,-7.472
PAB_057,PIK3CA,6,-7.465
PAB_057,PIK3CA,7,-7.445
PAB_057,PIK3CA,8,-7.345
PAB_057,PIK3CA,9,-7.263
PAB_057,PIK3CB,1,-8.666
PAB_057,PIK3CB,2,-8.553
PAB_057,PIK3CB,3,-8.519
PAB_057,PIK3CB,4,-8.48
PAB_057,PIK3CB,5,-8.403
PAB_057,PIK3CB,6,-8.308
PAB_057,PIK3CB,7,-8.109
PAB_057,PIK3CB,8,-8.085
PAB_057,PIK3CB,9,-7.875
PAB_058,PIK3CA,1,-8.343
PAB_058,PIK3CA,2,-7.835
PAB_058,PIK3CA,3,-7.815
PAB_058,PIK3CA,4,-7.798
PAB_058,PIK3CA,5,-7.764
PAB_058,PIK3CA,6,-7.643
PAB_058,PIK3CA,7,-7.629
PAB_058,PIK3CA,8,-7.454
PAB_058,PIK3CA,9,-7.399
PAB_058,PIK3CB,1,-8.605
PAB_058,PIK3CB,2,-8.522
PAB_058,PIK3CB,3,-8.466
PAB_058,PIK3CB,4,-8.419
PAB_058,PIK3CB,5,-8.05
PAB_058,PIK3CB,6,-7.929
PAB_058,PIK3CB,7,-7.891
PAB_058,PIK3CB,8,-7.806
PAB_058,PIK3CB,9,-7.724
PAB_059,PIK3CA,1,-7.959
PAB_059,PIK3CA,2,-7.824
PAB_059,PIK3CA,3,-7.609
PAB_059,PIK3CA,4,-7.464
PAB_059,PIK3CA,5,-7.032
PAB_059,PIK3CA,6,-6.877
PAB_059,PIK3CA,7,-6.877
PAB_059,PIK3CA,8,-6.673
PAB_059,PIK3CA,9,-6.673
PAB_059,PIK3CB,1,-8.442
PAB_059,PIK3CB,2,-7.97
PAB_059,PIK3CB,3,-7.94
PAB_059,PIK3CB,4,-7.638
PAB_059,PIK3CB,5,-7.617
PAB_059,PIK3CB,6,-7.457
PAB_059,PIK3CB,7,-7.408
PAB_059,PIK3CB,8,-7.294
PAB_059,PIK3CB,9,-7.127
PAB_060,PIK3CA,1,-10.032
PAB_060,PIK3CA,2,-9.115
PAB_060,PIK3CA,3,-8.952
PAB_060,PIK3CA,4,-8.692
PAB_060,PIK3CA,5,-8.606
PAB_060,PIK3CA,6,-8.592
PAB_060,PIK3CA,7,-8.501
PAB_060,PIK3CA,8,-8.455
PAB_060,PIK3CA,9,-8.317
PAB_060,PIK3CB,1,-9.467
PAB_060,PIK3CB,2,-9.155
PAB_060,PIK3CB,3,-9.03
PAB_060,PIK3CB,4,-9.015
PAB_060,PIK3CB,5,-8.882
PAB_060,PIK3CB,6,-8.73
PAB_060,PIK3CB,7,-8.521
PAB_060,PIK3CB,8,-8.248
PAB_060,PIK3CB,9,-8.063
PAB_061,PIK3CA,1,-8.392
PAB_061,PIK3CA,2,-8.012
PAB_061,PIK3CA,3,-7.724
PAB_061,PIK3CA,4,-7.627
PAB_061,PIK3CA,5,-7.575
PAB_061,PIK3CA,6,-7.459
PAB_061,PIK3CA,7,-7.087
PAB_061,PIK3CA,8,-7.02
PAB_061,PIK3CA,9,-7.004
PAB_061,PIK3CB,1,-9.901
PAB_061,PIK3CB,2,-9.117
PAB_061,PIK3CB,3,-9.036
PAB_061,PIK3CB,4,-8.864
PAB_061,PIK3CB,5,-7.808
PAB_061,PIK3CB,6,-7.782
PAB_061,PIK3CB,7,-7.767
PAB_061,PIK3CB,8,-7.619
PAB_061,PIK3CB,9,-7.595
PAB_062,PIK3CA,1,-8.334
PAB_062,PIK3CA,2,-7.976
PAB_062,PIK3CA,3,-7.573
PAB_062,PIK3CA,4,-7.557
PAB_062,PIK3CA,5,-7.445
PAB_062,PIK3CA,6,-7.283
PAB_062,PIK3CA,7,-7.207
PAB_062,PIK3CA,8,-7.075
PAB_062,PIK3CA,9,-7.066
PAB_062,PIK3CB,1,-9.275
PAB_062,PIK3CB,2,-9.096
PAB_062,PIK3CB,3,-8.709
PAB_062,PIK3CB,4,-8.602
PAB_062,PIK3CB,5,-8.52
PAB_062,PIK3CB,6,-8.119
PAB_062,PIK3CB,7,-8.105
PAB_062,PIK3CB,8,-7.782
PAB_062,PIK3CB,9,-7.444
PAB_063,PIK3CA,1,-8.207
PAB_063,PIK3CA,2,-8.089
PAB_063,PIK3CA,3,-7.605
PAB_063,PIK3CA,4,-7.532
PAB_063,PIK3CA,5,-7.514
PAB_063,PIK3CA,6,-7.24
PAB_063,PIK3CA,7,-7.081
PAB_063,PIK3CA,8,-7.078
PAB_063,PIK3CA,9,-7.04
PAB_063,PIK3CB,1,-8.505
PAB_063,PIK3CB,2,-8.122
PAB_063,PIK3CB,3,-7.574
PAB_063,PIK3CB,4,-7.463
PAB_063,PIK3CB,5,-7.457
PAB_063,PIK3CB,6,-7.291
PAB_063,PIK3CB,7,-7.249
PAB_063,PIK3CB,8,-7.24
PAB_063,PIK3CB,9,-7.174
PAB_064,PIK3CA,1,-8.851
PAB_064,PIK3CA,2,-8.529
PAB_064,PIK3CA,3,-8.226
PAB_064,PIK3CA,4,-8.22
PAB_064,PIK3CA,5,-8.112
PAB_064,PIK3CA,6,-8.054
PAB_064,PIK3CA,7,-8.003
PAB_064,PIK3CA,8,-7.986
PAB_064,PIK3CA,9,-7.816
PAB_064,PIK3CB,1,-9.314
PAB_064,PIK3CB,2,-9.185
PAB_064,PIK3CB,3,-9.101
PAB_064,PIK3CB,4,-9.043
PAB_064,PIK3CB,5,-8.701
PAB_064,PIK3CB,6,-8.529
PAB_064,PIK3CB,7,-8.434
PAB_064,PIK3CB,8,-8.255
PAB_064,PIK3CB,9,-8.096
PAB_065,PIK3CA,1,-7.499
PAB_065,PIK3CA,2,-7.331
PAB_065,PIK3CA,3,-7.261
PAB_065,PIK3CA,4,-7.154
PAB_065,PIK3CA,5,-6.916
PAB_065,PIK3CA,6,-6.802
PAB_065,PIK3CA,7,-6.671
PAB_065,PIK3CA,8,-6.616
PAB_065,PIK3CA,9,-6.298
PAB_065,PIK3CB,1,-7.574
PAB_065,PIK3CB,2,-7.418
PAB_065,PIK3CB,3,-7.411
PAB_065,PIK3CB,4,-6.815
PAB_065,PIK3CB,5,-6.621
PAB_065,PIK3CB,6,-6.62
PAB_065,PIK3CB,7,-6.602
PAB_065,PIK3CB,8,-6.547
PAB_065,PIK3CB,9,-6.403
PAB_066,PIK3CA,1,-7.943
PAB_066,PIK3CA,2,-7.825
PAB_066,PIK3CA,3,-7.758
PAB_066,PIK3CA,4,-7.743
PAB_066,PIK3CA,5,-7.587
PAB_066,PIK3CA,6,-7.517
PAB_066,PIK3CA,7,-7.484
PAB_066,PIK3CA,8,-7.282
PAB_066,PIK3CA,9,-7.087
PAB_066,PIK3CB,1,-8.799
PAB_066,PIK3CB,2,-8.634
PAB_066,PIK3CB,3,-8.579
PAB_066,PIK3CB,4,-8.531
PAB_066,PIK3CB,5,-8.225
PAB_066,PIK3CB,6,-8.06
PAB_066,PIK3CB,7,-8.0
PAB_066,PIK3CB,8,-7.932
PAB_066,PIK3CB,9,-7.811
PAB_067,PIK3CA,1,-8.609
PAB_067,PIK3CA,2,-8.413
PAB_067,PIK3CA,3,-8.392
PAB_067,PIK3CA,4,-8.292
PAB_067,PIK3CA,5,-8.288
PAB_067,PIK3CA,6,-8.211
PAB_067,PIK3CA,7,-8.186
PAB_067,PIK3CA,8,-8.075
PAB_067,PIK3CA,9,-7.853
PAB_067,PIK3CB,1,-9.578
PAB_067,PIK3CB,2,-9.312
PAB_067,PIK3CB,3,-9.119
PAB_067,PIK3CB,4,-9.069
PAB_067,PIK3CB,5,-8.865
PAB_067,PIK3CB,6,-8.844
PAB_067,PIK3CB,7,-8.556
PAB_067,PIK3CB,8,-8.519
PAB_067,PIK3CB,9,-8.3
PAB_068,PIK3CA,1,-8.353
PAB_068,PIK3CA,2,-8.118
PAB_068,PIK3CA,3,-7.95
PAB_068,PIK3CA,4,-7.806
PAB_068,PIK3CA,5,-7.745
PAB_068,PIK3CA,6,-7.652
PAB_068,PIK3CA,7,-7.322
PAB_068,PIK3CA,8,-7.236
PAB_068,PIK3CA,9,-7.019
PAB_068,PIK3CB,1,-9.152
PAB_068,PIK3CB,2,-8.041
PAB_068,PIK3CB,3,-7.778
PAB_068,PIK3CB,4,-7.574
PAB_068,PIK3CB,5,-7.46
PAB_068,PIK3CB,6,-7.271
PAB_068,PIK3CB,7,-6.878
PAB_068,PIK3CB,8,-6.735
PAB_068,PIK3CB,9,-6.605
PAB_069,PIK3CA,1,-8.014
PAB_069,PIK3CA,2,-7.985
PAB_069,PIK3CA,3,-7.336
PAB_069,PIK3CA,4,-7.12
PAB_069,PIK3CA,5,-7.092
PAB_069,PIK3CA,6,-6.995
PAB_069,PIK3CA,7,-6.994
PAB_069,PIK3CA,8,-6.763
PAB_069,PIK3CA,9,-6.47
PAB_069,PIK3CB,1,-8.729
PAB_069,PIK3CB,2,-8.19
PAB_069,PIK3CB,3,-7.951
PAB_069,PIK3CB,4,-7.937
PAB_069,PIK3CB,5,-7.905
PAB_069,PIK3CB,6,-7.703
PAB_069,PIK3CB,7,-7.684
PAB_069,PIK3CB,8,-7.33
PAB_069,PIK3CB,9,-7.28
PAB_070,PIK3CA,1,-8.477
PAB_070,PIK3CA,2,-8.305
PAB_070,PIK3CA,3,-7.922
PAB_070,PIK3CA,4,-7.756
PAB_070,PIK3CA,5,-7.616
PAB_070,PIK3CA,6,-7.552
PAB_070,PIK3CA,7,-7.419
PAB_070,PIK3CA,8,-7.237
PAB_070,PIK3CA,9,-7.007
PAB_070,PIK3CB,1,-9.105
PAB_070,PIK3CB,2,-8.564
PAB_070,PIK3CB,3,-8.558
PAB_070,PIK3CB,4,-8.245
PAB_070,PIK3CB,5,-8.102
PAB_070,PIK3CB,6,-8.091
PAB_070,PIK3CB,7,-7.784
PAB_070,PIK3CB,8,-7.624
PAB_070,PIK3CB,9,-7.412
PAB_071,PIK3CA,1,-7.879
PAB_071,PIK3CA,2,-7.834
PAB_071,PIK3CA,3,-7.713
PAB_071,PIK3CA,4,-7.626
PAB_071,PIK3CA,5,-7.616
PAB_071,PIK3CA,6,-7.608
PAB_071,PIK3CA,7,-7.443
PAB_071,PIK3CA,8,-7.438
PAB_071,PIK3CA,9,-7.37
PAB_071,PIK3CB,1,-9.628
PAB_071,PIK3CB,2,-9.155
PAB_071,PIK3CB,3,-8.947
PAB_071,PIK3CB,4,-8.63
PAB_071,PIK3CB,5,-8.617
PAB_071,PIK3CB,6,-8.153
PAB_071,PIK3CB,7,-7.915
PAB_071,PIK3CB,8,-7.869
PAB_071,PIK3CB,9,-7.841
PAB_072,PIK3CA,1,-8.848
PAB_072,PIK3CA,2,-8.777
PAB_072,PIK3CA,3,-8.706
PAB_072,PIK3CA,4,-8.402
PAB_072,PIK3CA,5,-7.621
PAB_072,PIK3CA,6,-7.516
PAB_072,PIK3CA,7,-7.505
PAB_072,PIK3CA,8,-7.482
PAB_072,PIK3CA,9,-7.322
PAB_072,PIK3CB,1,-9.758
PAB_072,PIK3CB,2,-9.227
PAB_072,PIK3CB,3,-8.847
PAB_072,PIK3CB,4,-8.769
PAB_072,PIK3CB,5,-8.714
PAB_072,PIK3CB,6,-8.705
PAB_072,PIK3CB,7,-8.654
PAB_072,PIK3CB,8,-8.559
PAB_072,PIK3CB,9,-8.48
PAB_073,PIK3CA,1,-7.839
PAB_073,PIK3CA,2,-7.735
PAB_073,PIK3CA,3,-7.683
PAB_073,PIK3CA,4,-7.481
PAB_073,PIK3CA,5,-7.403
PAB_073,PIK3CA,6,-7.326
PAB_073,PIK3CA,7,-7.297
PAB_073,PIK3CA,8,-6.983
PAB_073,PIK3CA,9,-6.866
PAB_073,PIK3CB,1,-8.971
PAB_073,PIK3CB,2,-8.955
PAB_073,PIK3CB,3,-8.546
PAB_073,PIK3CB,4,-8.482
PAB_073,PIK3CB,5,-8.401
PAB_073,PIK3CB,6,-7.876
PAB_073,PIK3CB,7,-7.797
PAB_073,PIK3CB,8,-7.611
PAB_073,PIK3CB,9,-7.6
PAB_074,PIK3CA,1,-8.439
PAB_074,PIK3CA,2,-8.411
PAB_074,PIK3CA,3,-8.376
PAB_074,PIK3CA,4,-8.335
PAB_074,PIK3CA,5,-8.328
PAB_074,PIK3CA,6,-8.286
PAB_074,PIK3CA,7,-8.079
PAB_074,PIK3CA,8,-7.927
PAB_074,PIK3CA,9,-7.912
PAB_074,PIK3CB,1,-8.544
PAB_074,PIK3CB,2,-8.216
PAB_074,PIK3CB,3,-8.183
PAB_074,PIK3CB,4,-8.112
PAB_074,PIK3CB,5,-8.083
PAB_074,PIK3CB,6,-7.977
PAB_074,PIK3CB,7,-7.927
PAB_074,PIK3CB,8,-7.91
PAB_074,PIK3CB,9,-7.587
PAB_075,PIK3CA,1,-7.491
PAB_075,PIK3CA,2,-7.468
PAB_075,PIK3CA,3,-7.451
PAB_075,PIK3CA,4,-7.253
PAB_075,PIK3CA,5,-7.199
PAB_075,PIK3CA,6,-7.158
PAB_075,PIK3CA,7,-7.02
PAB_075,PIK3CA,8,-6.992
PAB_075,PIK3CA,9,-6.919
PAB_075,PIK3CB,1,-8.962
PAB_075,PIK3CB,2,-8.872
PAB_075,PIK3CB,3,-8.87
PAB_075,PIK3CB,4,-8.868
PAB_075,PIK3CB,5,-8.556
PAB_075,PIK3CB,6,-8.229
PAB_075,PIK3CB,7,-8.095
PAB_075,PIK3CB,8,-8.062
PAB_075,PIK3CB,9,-7.958
PAB_076,PIK3CA,1,-7.973
PAB_076,PIK3CA,2,-7.867
PAB_076,PIK3CA,3,-7.8
PAB_076,PIK3CA,4,-7.556
PAB_076,PIK3CA,5,-7.553
PAB_076,PIK3CA,6,-7.239
PAB_076,PIK3CA,7,-7.136
PAB_076,PIK3CA,8,-7.0
PAB_076,PIK3CA,9,-6.888
PAB_076,PIK3CB,1,-9.151
PAB_076,PIK3CB,2,-8.71
PAB_076,PIK3CB,3,-8.263
PAB_076,PIK3CB,4,-8.033
PAB_076,PIK3CB,5,-7.9
PAB_076,PIK3CB,6,-7.664
PAB_076,PIK3CB,7,-7.443
PAB_076,PIK3CB,8,-7.197
PAB_076,PIK3CB,9,-7.109
PAB_077,PIK3CA,1,-7.629
PAB_077,PIK3CA,2,-7.413
PAB_077,PIK3CA,3,-7.401
PAB_077,PIK3CA,4,-7.378
PAB_077,PIK3CA,5,-7.378
PAB_077,PIK3CA,6,-7.362
PAB_077,PIK3CA,7,-7.187
PAB_077,PIK3CA,8,-7.179
PAB_077,PIK3CA,9,-6.972
PAB_077,PIK3CB,1,-8.473
PAB_077,PIK3CB,2,-8.258
PAB_077,PIK3CB,3,-7.738
PAB_077,PIK3CB,4,-7.562
PAB_077,PIK3CB,5,-7.406
PAB_077,PIK3CB,6,-6.97
PAB_077,PIK3CB,7,-6.823
PAB_077,PIK3CB,8,-6.807
PAB_077,PIK3CB,9,-6.795
PAB_078,PIK3CA,1,-8.914
PAB_078,PIK3CA,2,-8.458
PAB_078,PIK3CA,3,-7.727
PAB_078,PIK3CA,4,-7.516
PAB_078,PIK3CA,5,-7.421
PAB_078,PIK3CA,6,-7.384
PAB_078,PIK3CA,7,-7.322
PAB_078,PIK3CA,8,-7.221
PAB_078,PIK3CA,9,-7.073
PAB_078,PIK3CB,1,-9.02
PAB_078,PIK3CB,2,-8.877
PAB_078,PIK3CB,3,-8.372
PAB_078,PIK3CB,4,-7.923
PAB_078,PIK3CB,5,-7.79
PAB_078,PIK3CB,6,-7.772
PAB_078,PIK3CB,7,-7.719
PAB_078,PIK3CB,8,-7.713
PAB_078,PIK3CB,9,-7.703
PAB_079,PIK3CA,1,-8.211
