ligand,target,vina_mode,rtmscore
PAB_090,PIK3CA,6,34.25009226175274
PAB_018,PIK3CA,5,34.241763300261496
PAB_009,PIK3CA,4,34.150141217452735
PAB_012,PIK3CA,9,34.14864016505149
PAB_003,PIK3CA,5,34.14590362197412
PAB_096,PIK3CA,6,34.05344422884509
PAB_006,PIK3CA,6,33.92180703524308
PAB_020,PIK3CA,1,33.88631804212699
PAB_097,PIK3CA,3,33.857811949054415
PAB_029,PIK3CA,1,33.848661569867765
PAB_020,PIK3CA,5,33.8198852588859
PAB_005,PIK3CA,9,33.79563523906893
PAB_095,PIK3CA,7,33.59340108547398
PAB_076,PIK3CA,5,33.559216196291
PAB_002,PIK3CA,9,33.54551485679659
PAB_090,PIK3CA,7,33.53554985931575
PAB_041,PIK3CA,9,33.51974546552203
PAB_016,PIK3CA,1,33.51687886981601
PAB_013,PIK3CA,7,33.501873598243385
PAB_036,PIK3CA,9,33.49039529427956
PAB_018,PIK3CA,4,33.49026275617855
PAB_061,PIK3CA,1,33.45491411973211
PAB_062,PIK3CA,7,33.37830001072033
PAB_061,PIK3CA,8,33.26175846151809
PAB_020,PIK3CA,7,33.241298665600375
PAB_038,PIK3CA,1,33.21516926290828
PAB_051,PIK3CA,4,33.21329858933024
PAB_015,PIK3CA,6,33.1925267772895
PAB_088,PIK3CA,7,33.12743965806699
PAB_094,PIK3CA,1,33.11990462608932
PAB_001,PIK3CA,5,33.08587688519324
PAB_093,PIK3CA,5,33.07242708092441
PAB_002,PIK3CA,8,33.01368154768196
PAB_092,PIK3CA,2,32.92760035098327
PAB_063,PIK3CA,8,32.9172976494977
PAB_025,PIK3CA,2,32.91010793525421
PAB_091,PIK3CA,5,32.887297391998445
PAB_087,PIK3CA,4,32.81912290943476
PAB_066,PIK3CA,2,32.74938933885986
PAB_005,PIK3CA,3,32.73833132591246
PAB_090,PIK3CA,8,32.70646278814414
PAB_002,PIK3CA,3,32.66275030996587
PAB_047,PIK3CA,8,32.639475077922576
PAB_096,PIK3CA,7,32.638841672341115
PAB_001,PIK3CA,4,32.60506516838379
PAB_049,PIK3CA,6,32.58756237368553
PAB_099,PIK3CA,3,32.517633242884784
PAB_062,PIK3CA,9,32.48969367180371
PAB_047,PIK3CA,5,32.48321585106615
PAB_017,PIK3CA,2,32.477316298409825
PAB_097,PIK3CA,5,32.470701704212246
PAB_057,PIK3CA,5,32.46040286533964
PAB_032,PIK3CA,5,32.434234036911235
PAB_070,PIK3CA,8,32.43033340997657
PAB_022,PIK3CA,8,32.421425029355426
PAB_100,PIK3CA,6,32.4077856383304
