"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value","Value"
"CHEMBL897","PROBENECID","4.0","285.37","0","2.20","probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","Inhibition","'='","96.2","%","","","","UO_0000187","","","","","0","CHEMBL3531369","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as reduction of [3H]PAH substrate uptake at 300 uM by liquid scintillation counting","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL3525903","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3307715","","","","96.2"
"CHEMBL897","PROBENECID","4.0","285.37","0","2.20","probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","Activity","","","","","","transporter inhibitor","","","","","","0","CHEMBL1743166","Inhibitors of transporters of clinical importance in the absorption and disposition of drugs, OAT1","A","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL1743141","1","Scientific Literature","Nat Rev Drug Discov","2010","None","","INHIBITOR","",""
"CHEMBL8","CIPROFLOXACIN","4.0","331.35","0","1.58","Ciprofloxacin","O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O","Activity","","","","","","transporter substrate","","","","","","0","CHEMBL1743147","Substrates of transporters of clinical importance in the absorption and disposition of drugs, OAT1","A","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL1743141","1","Scientific Literature","Nat Rev Drug Discov","2010","None","","SUBSTRATE","",""
"CHEMBL521","IBUPROFEN","4.0","206.28","0","3.07","Ibuprofen","CC(C)Cc1ccc(C(C)C(=O)O)cc1","IC50","'='","8000.0","nM","5.10","","inhibitor [IC50=8uM]","UO_0000065","","","","","0","CHEMBL2076247","TP_TRANSPORTER: inhibition of Adefovir uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074465","18","TP-search Transporter Database","J Pharmacol Exp Ther","2000","CHEMBL3308072","","INHIBITOR","","8.0"
"CHEMBL2074845","","None","362.78","None","None","N-acetyl-S-mercury","","Km","'='","44000.0","nM","","","substrate [Km44uM]","UO_0000065","","","","","0","CHEMBL2077043","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074567","18","TP-search Transporter Database","Mol Pharmacol","2003","CHEMBL3308859","","SUBSTRATE","","44.0"
"CHEMBL766","CILASTATIN","4.0","358.46","0","1.43","Cilastatin","CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O","IC50","'='","2550000.0","nM","","Outside typical range","inhibitor [IC50=2550 +/- 622uM]","UO_0000065","","","","","0","CHEMBL2077836","TP_TRANSPORTER: inhibition of PHA uptake (PHA: 5uM) in hOAT1-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074482","18","TP-search Transporter Database","J Pharmacol Sci","2004","CHEMBL3308861","","INHIBITOR","","2550.0"
"CHEMBL1233636","INDOXYL SULFATE","None","213.21","0","1.35","Indoxyl sulfate","O=S(=O)(O)Oc1c[nH]c2ccccc12","Activity","","","","","","substrate []","","","","","","0","CHEMBL2077050","TP_TRANSPORTER: uptake in OAT1-S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2073944","18","TP-search Transporter Database","Eur J Pharmacol","2003","CHEMBL3308861","","","",""
"CHEMBL29","PENICILLIN G","4.0","334.40","0","0.86","Penicillin G (Benzylpenicillin)","CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O","Activity","","","","","","","","","","","","0","CHEMBL2077524","TP_TRANSPORTER: inhibition of MTX uptake (MTX: 1 uM, PCG: 1000 uM) in OAT1-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2073817","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","","is not an inhibitor [-]",""
"CHEMBL5314375","CIDOFOVIR","4.0","315.22","0","-1.66","CDV","Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O","Vmax","'='","103.0","pmol/min","","","","","","","","","0","CHEMBL1636063","Activity of human OAT1 transfected in CHO cells measured per 10'6 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL1629582","1","Scientific Literature","Antimicrob Agents Chemother","2009","CHEMBL3308072","","","","103.0"
"CHEMBL1778337","","None","379.48","0","3.47","1-Methylpyrenyl mercapturic acid","CC(=O)NC(CSCC1=CC=C2C=Cc3cccc4c3C2C1=CC4)C(=O)O","Ki","'='","14500.0","nM","4.84","","","UO_0000065","12.75","0.24","1.37","7.29","0","CHEMBL1781812","Inhibition of human Oat1 expressed in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL1777692","1","Scientific Literature","Bioorg Med Chem","2011","CHEMBL3307715","","","","14.5"
"CHEMBL5314375","CIDOFOVIR","4.0","315.22","0","-1.66","CDV","Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O","Km","'='","58000.0","nM","","","","UO_0000065","","","","","1","CHEMBL1636045","Activity of human OAT1 transfected in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL1629582","1","Scientific Literature","Antimicrob Agents Chemother","2009","CHEMBL3308072","","","","58.0"
"CHEMBL388590","BENZBROMARONE","4.0","424.09","1","5.46","Benzbromarone","CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1","IC50","'='","4600.0","nM","5.34","","inhibitor [IC50=4.6uM]","UO_0000065","","","","","0","CHEMBL2076903","TP_TRANSPORTER: inhibition of Urate uptake (Urate: 300 uM) in OAT1-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074097","18","TP-search Transporter Database","Kidney Int","2003","CHEMBL3308861","","INHIBITOR","","4.6"
"CHEMBL2074986","","None","216.09","0","1.41","S-dichlorovinylcystein","N[C@H](CS/C(Cl)=C/Cl)C(=O)O","IC50","'='","208000.0","nM","","Outside typical range","inhibitor [IC50208uM]","UO_0000065","","","","","0","CHEMBL2075811","TP_TRANSPORTER: inhibition of PAH uptake in OAT1-COS7 cells","F","BAO_0000219","cell-based format","None","None","None","COS-7","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074104","18","TP-search Transporter Database","J Pharmacol Exp Ther","2003","CHEMBL3307648","","INHIBITOR","","208.0"
"CHEMBL161","CEFTRIAXONE","4.0","554.59","2","-1.20","Ceftriaxone","CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1","Ki","'='","230.0","nM","6.64","","inhibitor [Ki=0.23uM]","UO_0000065","","","","","0","CHEMBL2078144","TP_TRANSPORTER: inhibition of PAH uptake in OAT1-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074220","18","TP-search Transporter Database","Eur J Pharmacol","2002","CHEMBL3308861","","INHIBITOR","","0.23"
"CHEMBL119625","ZONAMPANEL","2.0","331.24","0","-0.13","6, YM-872","O=C(O)Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccnc3)cc21","IC50","'='","3000.0","nM","5.52","","","UO_0000065","16.67","0.31","5.65","3.61","0","CHEMBL1217025","Inhibition of human OAT1","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL1212813","1","Scientific Literature","J Med Chem","2010","None","","","","3.0"
"CHEMBL463","AMINOHIPPURIC ACID","4.0","194.19","0","0.08","P-aminohippuric acid","Nc1ccc(C(=O)NCC(=O)O)cc1","Km","'='","8900.0","nM","","","substrate [Km8.9uM]","UO_0000065","","","","","0","CHEMBL2077052","TP_TRANSPORTER: uptake in OAT1-COS7 cells","F","BAO_0000219","cell-based format","None","None","None","COS-7","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074104","18","TP-search Transporter Database","J Pharmacol Exp Ther","2003","CHEMBL3307648","","SUBSTRATE","","8.9"
"CHEMBL586","SALICYLURIC ACID","None","195.17","0","0.21","o-Hydroxyhippurate","O=C(O)CNC(=O)c1ccccc1O","IC50","'='","27000.0","nM","4.57","","inhibitor [IC50=27uM]","UO_0000065","","","","","0","CHEMBL2077846","TP_TRANSPORTER: inhibition of PAH uptake in OAT-expressing OK cells","F","BAO_0000219","cell-based format","None","None","None","OK","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074206","18","TP-search Transporter Database","Br J Pharmacol","2002","None","","INHIBITOR","","27.0"
"CHEMBL6","INDOMETHACIN","4.0","357.79","0","3.93","Indomethacin","COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1","IC50","'='","3000.0","nM","5.52","","inhibitor [IC50=3uM]","UO_0000065","","","","","0","CHEMBL2076247","TP_TRANSPORTER: inhibition of Adefovir uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074465","18","TP-search Transporter Database","J Pharmacol Exp Ther","2000","CHEMBL3308072","","INHIBITOR","","3.0"
"CHEMBL1770248","ERTUGLIFLOZIN","4.0","436.89","0","1.36","4, PF-04971729","CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL1771931","Inhibition of human OAT1","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL1770065","1","Scientific Literature","J Med Chem","2011","None","","","Not active",""
"CHEMBL1540","PENCICLOVIR","4.0","253.26","0","-0.90","Penciclovir","Nc1nc(O)c2ncn(CCC(CO)CO)c2n1","Drug transport","","","","","","","","","","","","0","CHEMBL3539896","Drug transport in human OAT1 expressed in HEK Flp-In cells at 0.07 uM for 10 mins relative to control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL3526025","1","Scientific Literature","Drug Metab Dispos","2012","CHEMBL3307715","","","Not active",""
"CHEMBL463","AMINOHIPPURIC ACID","4.0","194.19","0","0.08","PAH","Nc1ccc(C(=O)NCC(=O)O)cc1","Jmax","'='","230.0","pmol/min","","","","","","","","","0","CHEMBL3528442","Drug transport in human OAT1 expressed in HEK Flp-In cells assessed as maximal rate of transport measured per mg of protein","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL3526025","1","Scientific Literature","Drug Metab Dispos","2012","CHEMBL3307715","","","","230.0"
"CHEMBL141","LAMIVUDINE","4.0","229.26","0","-0.59","lamivudine","Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1","Activity","","","","","","transporter substrate","","","","","","0","CHEMBL1743147","Substrates of transporters of clinical importance in the absorption and disposition of drugs, OAT1","A","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL1743141","1","Scientific Literature","Nat Rev Drug Discov","2010","None","","SUBSTRATE","",""
"CHEMBL1956820","GS-9256","2.0","957.48","3","9.55","19, GS-9256","COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6c(F)cccc6F)C[C@H]5CCCCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1Cl","Activity","","","","","","","","","","","","0","CHEMBL1959692","Activity at OAT1","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL1955809","1","Scientific Literature","Bioorg Med Chem Lett","2012","None","","","Active",""
"CHEMBL424","SALICYLIC ACID","4.0","138.12","0","1.09","Salicylate","O=C(O)c1ccccc1O","Activity","","","","","","","","","","","","0","CHEMBL2077503","TP_TRANSPORTER: inhibition of PAH uptake (PAH: 1 uM, Salicylate: 100 uM) in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074484","18","TP-search Transporter Database","Biochem Biophys Res Commun","1999","CHEMBL3308859","","INHIBITOR","inhibitor [(at a rough estimate) 65 % of control]",""
"CHEMBL2074985","","None","237.63","0","1.26","S-chlorotrifluoroethylcystein","N[C@H](CSC(F)(F)C(F)Cl)C(=O)O","IC50","'='","177000.0","nM","","Outside typical range","inhibitor [IC50177uM]","UO_0000065","","","","","0","CHEMBL2075811","TP_TRANSPORTER: inhibition of PAH uptake in OAT1-COS7 cells","F","BAO_0000219","cell-based format","None","None","None","COS-7","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074104","18","TP-search Transporter Database","J Pharmacol Exp Ther","2003","CHEMBL3307648","","INHIBITOR","","177.0"
"CHEMBL3924161","","None","370.27","0","3.92","46","O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F","IC50","'='","12300.0","nM","4.91","","","UO_0000065","13.26","0.28","0.99","8.31","0","CHEMBL3853577","Inhibition of OAT1 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL3853265","1","Scientific Literature","Medchemcomm","2016","None","","","","12.3"
"CHEMBL139","DICLOFENAC","4.0","296.15","0","4.36","Diclofenac","O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl","IC50","'='","4000.0","nM","5.40","","inhibitor [IC50=4uM]","UO_0000065","","","","","0","CHEMBL2076247","TP_TRANSPORTER: inhibition of Adefovir uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074465","18","TP-search Transporter Database","J Pharmacol Exp Ther","2000","CHEMBL3308072","","INHIBITOR","","4.0"
"CHEMBL6","INDOMETHACIN","4.0","357.79","0","3.93","Indomethacin","COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1","Activity","'='","60.6","%","","","inhibitor [60.6 % of control]","UO_0000187","","","","","0","CHEMBL2077639","TP_TRANSPORTER: inhibition of MTX uptake (MTX: 1 uM, Indomethacin: 500 uM) in OAT1-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2073817","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","INHIBITOR","","60.6"
"CHEMBL494753","ESTRONE SULFURIC ACID","4.0","350.44","0","3.29","Estrone-3-sulfate","C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O","Activity","","","","","","is not a substrate [-]","","","","","","0","CHEMBL2077045","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2073986","18","TP-search Transporter Database","J Biol Chem","2002","CHEMBL3308859","","","",""
"CHEMBL316157","CEPHALORIDINE","4.0","415.50","0","-0.32","Cephaloridine","O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12","Ki","'='","740.0","nM","6.13","","inhibitor [Ki=0.74uM]","UO_0000065","","","","","0","CHEMBL2078144","TP_TRANSPORTER: inhibition of PAH uptake in OAT1-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074220","18","TP-search Transporter Database","Eur J Pharmacol","2002","CHEMBL3308861","","INHIBITOR","","0.74"
"CHEMBL463","AMINOHIPPURIC ACID","4.0","194.19","0","0.08","P-aminohippuric acid","Nc1ccc(C(=O)NCC(=O)O)cc1","Km","'='","5000.0","nM","","","substrate [Km=5uM]","UO_0000065","","","","","0","CHEMBL2076900","TP_TRANSPORTER: uptake in OAT1-expressing HeLa cells","F","BAO_0000219","cell-based format","None","None","None","HeLa","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074412","18","TP-search Transporter Database","Am J Physiol","1999","CHEMBL3308376","","SUBSTRATE","","5.0"
"CHEMBL424","SALICYLIC ACID","4.0","138.12","0","1.09","Salicylate","O=C(O)c1ccccc1O","Activity","'='","84.7","%","","","inhibitor [84.7 % of control]","UO_0000187","","","","","0","CHEMBL2077520","TP_TRANSPORTER: inhibition of MTX uptake (MTX: 1 uM, Salicylate: 1000 uM) in OAT1-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2073817","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","INHIBITOR","","84.7"
