"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value","Value"
"CHEMBL5266270","","None","422.48","1","5.30","6","CC(C)=CCc1cc(-c2cc(=O)c3c(O)cc(O)c(CC=C(C)C)c3o2)cc(O)c1O","IC50","'='","33130.0","nM","4.48","","","UO_0000065","10.60","0.20","-0.82","4.03","0","CHEMBL5229529","Inhibition of OCT2(unknown origin)-mediated ASP+ uptake in HEK293 cells expressing OCT2 using ASP+ as substrate incubated for 5 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5226370","1","Scientific Literature","J Nat Prod","2023","None","TIME = 0.08333 hr","INHIBITOR","","33.13"
"CHEMBL6161092","","None","418.88","1","5.14","20","CC(C(=O)Nc1ccccc1)n1nc(C(=O)Nc2ccc(Cl)cc2)c2ccccc21","IC50","","","","","","","","","","","","0","CHEMBL6109880","Inhibition of OCT2 (unknown origin) expressed in HEK293 cells assessed as inhibition of ASP+ uptake incubated for 5 mins by fluorescence based analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6109064","1","Scientific Literature","Eur J Med Chem","2025","None","TIME = 0.08333 hr","","Not active",""
"CHEMBL5864617","","None","431.85","0","2.28","BDBM330053","O=C(NCc1ccc(Cl)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)[C@H]1C2","IC50","'='","42.0","nM","7.38","","647118","UO_0000065","17.08","0.34","5.10","8.05","0","CHEMBL5732363","Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×106 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5726266","37","BindingDB Patent Bioactivity Data","","2017","None","","","","42.0"
"CHEMBL6003192","","None","447.41","0","2.47","BDBM330055","C[C@@H](NC(=O)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)[C@@H]1C2)c1c(F)cc(F)cc1F","IC50","'='","3830.0","nM","5.42","","658619","UO_0000065","12.11","0.23","2.95","5.91","0","CHEMBL5732501","Inhibition Assay: Test compounds were serially diluted in DMSO and then spiked (2 μL) into in 0.4 mL KHB buffer containing wild-type or OCT2-transfected cells and incubated for 10 minutes. Assay was initiated with the addition of 0.1 mL of 100 μM 14C-TEA in KHB buffer (20 μM final concentration after mixing). The concentration of TEA is based on the Km. After 10 minutes of incubation, the assay mixture was quenched with addition of 0.5 mL of ice-cold IX PBS buffer. Samples were then centrifuged at 1000 rpm for 5 min and supernatants were removed. Wash steps were repeated four times with ice-cold PBS.","B","BAO_0000019","assay format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5726334","37","BindingDB Patent Bioactivity Data","","2017","None","","","","3830.0"
"CHEMBL6013817","","None","419.36","0","1.52","BDBM335500","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1C3CC(C3)[C@H]1C2","IC50","'='","1357.0","nM","5.87","","658622","UO_0000065","13.99","0.27","4.35","6.40","0","CHEMBL5732501","Inhibition Assay: Test compounds were serially diluted in DMSO and then spiked (2 μL) into in 0.4 mL KHB buffer containing wild-type or OCT2-transfected cells and incubated for 10 minutes. Assay was initiated with the addition of 0.1 mL of 100 μM 14C-TEA in KHB buffer (20 μM final concentration after mixing). The concentration of TEA is based on the Km. After 10 minutes of incubation, the assay mixture was quenched with addition of 0.5 mL of ice-cold IX PBS buffer. Samples were then centrifuged at 1000 rpm for 5 min and supernatants were removed. Wash steps were repeated four times with ice-cold PBS.","B","BAO_0000019","assay format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5726334","37","BindingDB Patent Bioactivity Data","","2017","None","","","","1357.0"
"CHEMBL5932213","","None","433.39","0","1.91","BDBM330047","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)[C@@H]1C2","IC50","'='","2823.0","nM","5.55","","658611","UO_0000065","12.80","0.24","3.64","6.06","0","CHEMBL5732501","Inhibition Assay: Test compounds were serially diluted in DMSO and then spiked (2 μL) into in 0.4 mL KHB buffer containing wild-type or OCT2-transfected cells and incubated for 10 minutes. Assay was initiated with the addition of 0.1 mL of 100 μM 14C-TEA in KHB buffer (20 μM final concentration after mixing). The concentration of TEA is based on the Km. After 10 minutes of incubation, the assay mixture was quenched with addition of 0.5 mL of ice-cold IX PBS buffer. Samples were then centrifuged at 1000 rpm for 5 min and supernatants were removed. Wash steps were repeated four times with ice-cold PBS.","B","BAO_0000019","assay format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5726334","37","BindingDB Patent Bioactivity Data","","2017","None","","","","2823.0"
"CHEMBL6066002","","None","431.40","0","1.50","BDBM330040","O=C(NCc1ccc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@@H]3CC[C@@H](C3)O[C@H]1C2","IC50","'='","250.0","nM","6.60","","647105","UO_0000065","15.30","0.29","5.10","6.55","0","CHEMBL5732363","Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×106 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5726266","37","BindingDB Patent Bioactivity Data","","2017","None","","","","250.0"
"CHEMBL6003192","","None","447.41","0","2.47","BDBM330055","C[C@@H](NC(=O)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)[C@@H]1C2)c1c(F)cc(F)cc1F","IC50","'='","3830.0","nM","5.42","","647120","UO_0000065","12.11","0.23","2.95","5.91","1","CHEMBL5732363","Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×106 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5726266","37","BindingDB Patent Bioactivity Data","","2017","None","","","","3830.0"
"CHEMBL5932213","","None","433.39","0","1.91","BDBM330047","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)[C@@H]1C2","IC50","'='","2823.0","nM","5.55","","1242615","UO_0000065","12.80","0.24","3.64","6.06","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","2823.0"
"CHEMBL6163420","","None","440.29","0","4.63","53","O=C(Cn1nc(C(=O)Nc2ccccn2)c2ccccc21)Nc1cc(Cl)ccc1Cl","IC50","'='","50300.0","nM","4.30","","","UO_0000065","9.76","0.20","-0.33","4.83","0","CHEMBL6109880","Inhibition of OCT2 (unknown origin) expressed in HEK293 cells assessed as inhibition of ASP+ uptake incubated for 5 mins by fluorescence based analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6109064","1","Scientific Literature","Eur J Med Chem","2025","None","TIME = 0.08333 hr","INHIBITOR","","50.3"
"CHEMBL5960223","","None","451.38","0","1.86","BDBM330056","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@@H]3C[C@@H](C[C@H]3F)[C@@H]1C2","IC50","'='","10000.0","nM","5.00","","1242624","UO_0000065","11.08","0.21","3.14","5.46","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","10000.0"
"CHEMBL5823398","","None","429.42","0","2.16","BDBM589189","O=C(NCc1ccc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1C3CCC(CC3)C1C2","IC50","'='","450.0","nM","6.35","","1242629","UO_0000065","14.78","0.28","4.19","6.93","0","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","450.0"
"CHEMBL5827479","","None","445.42","0","1.84","BDBM330041","C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NC4(c5ccc(F)cc5F)CC4)c(=O)c(O)c3C(=O)N12","IC50","'='","2230.0","nM","5.65","","1242609","UO_0000065","12.69","0.24","3.81","5.60","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","2230.0"
"CHEMBL5995971","","None","447.85","0","2.01","BDBM335495","O=C(NCc1ccc(F)cc1Cl)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2","IC50","'='","42.0","nM","7.38","","1242621","UO_0000065","16.47","0.32","5.37","7.31","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","42.0"
"CHEMBL5870848","","None","449.39","0","1.63","BDBM330054","O=C(NCc1cc(F)c(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2","IC50","'='","94.0","nM","7.03","","1242622","UO_0000065","15.64","0.30","5.40","6.97","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","94.0"
"CHEMBL5817410","","None","469.37","0","2.15","BDBM330057","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H](C2)[C@H]2C[C@@H]1C(F)(F)C2","IC50","'='","10000.0","nM","5.00","","1242625","UO_0000065","10.65","0.21","2.85","5.46","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","10000.0"
"CHEMBL3989866","BICTEGRAVIR","4.0","449.39","0","1.63","BDBM330048","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2","IC50","'='","487.0","nM","6.31","","1242616","UO_0000065","14.05","0.27","4.68","6.26","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","487.0"
"CHEMBL5916318","","None","447.41","0","2.15","BDBM330060","C[C@H]1C[C@@H]2C[C@H]1N1C(=O)c3c(O)c(=O)c(C(=O)NCc4c(F)cc(F)cc4F)cn3C[C@@H]21","IC50","'='","1506.0","nM","5.82","","1242628","UO_0000065","13.01","0.25","3.67","6.35","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","1506.0"
"CHEMBL5841931","","None","445.42","0","1.74","BDBM335487","CC1C[C@@H]2C[C@H]1O[C@H]1Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N21","IC50","'='","358.0","nM","6.45","","1242613","UO_0000065","14.47","0.28","4.71","6.39","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","358.0"
"CHEMBL6066002","","None","431.40","0","1.50","BDBM330040","O=C(NCc1ccc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@@H]3CC[C@@H](C3)O[C@H]1C2","IC50","'='","250.0","nM","6.60","","1242608","UO_0000065","15.30","0.29","5.10","6.55","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","250.0"
"CHEMBL6003192","","None","447.41","0","2.47","BDBM330055","C[C@@H](NC(=O)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)[C@@H]1C2)c1c(F)cc(F)cc1F","IC50","'='","3830.0","nM","5.42","","1242623","UO_0000065","12.11","0.23","2.95","5.91","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","3830.0"
"CHEMBL5991232","","None","445.42","0","2.06","BDBM330042","C[C@@H](NC(=O)c1cn2c(c(O)c1=O)C(=O)N1[C@@H]3CC[C@@H](C3)O[C@H]1C2)c1ccc(F)cc1F","IC50","'='","10000.0","nM","5.00","","1242610","UO_0000065","11.23","0.21","2.94","4.96","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","10000.0"
"CHEMBL6161464","","None","384.44","0","4.49","15","CC(C(=O)Nc1ccccc1)n1nc(C(=O)Nc2ccccc2)c2ccccc21","IC50","'='","43900.0","nM","4.36","","","UO_0000065","11.33","0.21","-0.13","5.73","0","CHEMBL6109880","Inhibition of OCT2 (unknown origin) expressed in HEK293 cells assessed as inhibition of ASP+ uptake incubated for 5 mins by fluorescence based analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6109064","1","Scientific Literature","Eur J Med Chem","2025","None","TIME = 0.08333 hr","INHIBITOR","","43.9"
"CHEMBL6161472","","None","474.37","1","5.05","68","CS(=O)(=O)c1ccc(-c2nn(CC(=O)Nc3ccc(Cl)c(Cl)c3)c3ccccc23)cc1","IC50","'='","56800.0","nM","4.25","","","UO_0000065","8.95","0.19","-0.80","5.24","0","CHEMBL6109880","Inhibition of OCT2 (unknown origin) expressed in HEK293 cells assessed as inhibition of ASP+ uptake incubated for 5 mins by fluorescence based analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6109064","1","Scientific Literature","Eur J Med Chem","2025","None","TIME = 0.08333 hr","INHIBITOR","","56.8"
