"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value","Value"
"CHEMBL463","AMINOHIPPURIC ACID","4.0","194.19","0","0.08","P-aminohippuric acid","Nc1ccc(C(=O)NCC(=O)O)cc1","IC50","'='","8800.0","nM","5.06","","inhibitor [IC50=8.8uM]","UO_0000065","","","","","0","CHEMBL2076041","TP_TRANSPORTER: inhibition of 6-Carboxyfluorescein uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074458","18","TP-search Transporter Database","Anal Biochem","2000","CHEMBL3308072","","INHIBITOR","","8.8"
"CHEMBL5568246","","None","427.45","0","3.16","23a","O=C(c1ccnc2ccc(C3CC3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F","IC50","'='","9170.0","nM","5.04","","","UO_0000065","11.79","0.24","1.88","6.35","0","CHEMBL5515069","Inhibition of human OAT1 expressed in MDCK-II cells using 6-carboxyfluorescein as substrate","B","BAO_0000219","cell-based format","Homo sapiens","None","None","MDCK-II","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL5512648","1","Scientific Literature","Eur J Med Chem","2024","None","","INHIBITOR","","9.17"
"CHEMBL4876008","","None","395.93","0","2.14","62-Cl, NLG802","CCOC(=O)[C@@H](Cc1cn(C)c2ccccc12)NC(=O)[C@@H](N)CC(C)C.Cl","IC50","'>'","50000.0","nM","","","","UO_0000065","","","","","0","CHEMBL4837387","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4837181","1","Scientific Literature","Eur J Med Chem","2020","None","","","","50.0"
"CHEMBL5202967","","None","433.47","1","5.84","KPH2f","N#Cc1ccc(Nc2cnccc2SCc2ccccc2C(=O)[O-])c2ccccc12.[Na+]","IC50","'='","32140.0","nM","4.49","","","UO_0000065","","","","","0","CHEMBL5157441","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as inhibition of 6-CFL uptake preincubated for 30 mins followed by incubation with 6-CFL and measured after 15 mins by fluorescence based analysis","T","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL5154691","1","Scientific Literature","Eur J Med Chem","2022","None","TIME = 0.75 hr","INHIBITOR","","32.14"
"CHEMBL4752051","","None","454.99","0","3.08","22, JAB-3186","Nc1nc(N2CCC3(CC2)Cc2ncccc2[C@H]3N)cnc1Sc1ccnc(N)c1Cl","IC50","'>'","10000.0","nM","","","","UO_0000065","","","","","0","CHEMBL5578919","Inhibition of OAT1 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL5576137","1","Scientific Literature","J Med Chem","2024","None","","","","10.0"
"CHEMBL205119","EFFUSOL","None","252.31","0","3.81","9","C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2","IC50","'='","23300.0","nM","4.63","","","UO_0000065","18.36","0.33","0.82","11.45","0","CHEMBL4482187","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","23.3"
"CHEMBL4584575","","None","280.32","0","3.81","1","C=Cc1cc2c(cc1C(=O)O)CCc1c-2ccc(O)c1C","IC50","'='","8400.0","nM","5.08","","","UO_0000065","18.11","0.33","1.27","8.82","0","CHEMBL4482187","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","8.4"
"CHEMBL500596","","None","195.17","0","0.21","P-Hydroxyhippurate","O=C(O)CNC(=O)c1ccc(O)cc1","IC50","'='","25000.0","nM","4.60","","inhibitor [IC50=25uM]","UO_0000065","","","","","0","CHEMBL2077167","TP_TRANSPORTER: inhibition of PAH uptake in OAT1-expressing OK cells","F","BAO_0000219","cell-based format","None","None","None","OK","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074206","18","TP-search Transporter Database","Br J Pharmacol","2002","None","","INHIBITOR","","25.0"
"CHEMBL30","CIMETIDINE","4.0","252.35","0","0.60","Cimetidine","CN/C(=N\CCSCc1nc[nH]c1C)NC#N","IC50","'='","492000.0","nM","","Outside typical range","inhibitor [IC50=492 +/- 152uM]","UO_0000065","","","","","0","CHEMBL2077836","TP_TRANSPORTER: inhibition of PHA uptake (PHA: 5uM) in hOAT1-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074482","18","TP-search Transporter Database","J Pharmacol Sci","2004","CHEMBL3308861","","INHIBITOR","","492.0"
"CHEMBL897","PROBENECID","4.0","285.37","0","2.20","Probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","IC50","'='","12100.0","nM","4.92","","","UO_0000065","17.23","0.35","2.72","6.58","1","CHEMBL4610166","Inhibition of OAT1 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4609975","1","Scientific Literature","Eur J Med Chem","2019","None","","","","12.1"
"CHEMBL4525573","","None","284.36","0","3.88","11, Racemic mixture","COC(C)c1cc(O)cc2c1-c1ccc(O)c(C)c1CC2","IC50","'='","43100.0","nM","4.37","","","UO_0000065","15.35","0.28","0.49","8.79","0","CHEMBL4482187","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","43.1"
"CHEMBL5439993","","None","307.14","0","3.74","JNS4","O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2cccnc21","IC50","'='","10160.0","nM","4.99","","","UO_0000065","16.26","0.34","1.25","9.06","0","CHEMBL5353066","Inhibition of OAT1 (unknown origin) transfected in HEK293 cells assessed as inhibition of 6-CFL uptake preincubated for 30 mins followed by 6-CFL addition and measured for 15 mins by fluorescence based microplate reader analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL5352398","1","Scientific Literature","Eur J Med Chem","2022","None","TIME = 0.75 hr","INHIBITOR","","10.16"
"CHEMBL2074590","INDOLE ACETATE","None","175.19","0","2.09","Indole acetate","CC(=O)Oc1c[nH]c2ccccc12","IC50","'='","83000.0","nM","4.08","","inhibitor [IC50=83uM]","UO_0000065","","","","","0","CHEMBL2077846","TP_TRANSPORTER: inhibition of PAH uptake in OAT-expressing OK cells","F","BAO_0000219","cell-based format","None","None","None","OK","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074206","18","TP-search Transporter Database","Br J Pharmacol","2002","None","","INHIBITOR","","83.0"
"CHEMBL5190525","","None","477.52","1","5.87","KPH1i","COc1cc(C(=O)[O-])ccc1CSc1ccncc1N(C)c1ccc(C#N)c2ccccc12.[Na+]","IC50","'='","25540.0","nM","4.59","","","UO_0000065","","","","","0","CHEMBL5157441","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as inhibition of 6-CFL uptake preincubated for 30 mins followed by incubation with 6-CFL and measured after 15 mins by fluorescence based analysis","T","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL5154691","1","Scientific Literature","Eur J Med Chem","2022","None","TIME = 0.75 hr","INHIBITOR","","25.54"
"CHEMBL1162495","GLUTARATE","None","132.11","0","0.33","Glutarate","O=C(O)CCCC(=O)O","IC50","'='","4900.0","nM","5.31","","inhibitor [IC50=4.9uM]","UO_0000065","","","","","0","CHEMBL2076041","TP_TRANSPORTER: inhibition of 6-Carboxyfluorescein uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074458","18","TP-search Transporter Database","Anal Biochem","2000","CHEMBL3308072","","INHIBITOR","","4.9"
"CHEMBL5314375","CIDOFOVIR","4.0","315.22","0","-1.66","Cidofovir","Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1.O.O","IC50","'='","60000.0","nM","4.22","","inhibitor [IC50=60uM]","UO_0000065","","","","","0","CHEMBL2076041","TP_TRANSPORTER: inhibition of 6-Carboxyfluorescein uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074458","18","TP-search Transporter Database","Anal Biochem","2000","CHEMBL3308072","","INHIBITOR","","60.0"
"CHEMBL5178161","","None","386.41","0","4.86","SG1c","N#Cc1ccc(Oc2cnccc2SCCCC(=O)[O-])c2ccccc12.[Na+]","IC50","'='","41250.0","nM","4.38","","","UO_0000065","","","","","0","CHEMBL5157441","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as inhibition of 6-CFL uptake preincubated for 30 mins followed by incubation with 6-CFL and measured after 15 mins by fluorescence based analysis","T","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL5154691","1","Scientific Literature","Eur J Med Chem","2022","None","TIME = 0.75 hr","INHIBITOR","","41.25"
"CHEMBL571","KETOPROFEN","4.0","254.29","0","3.11","Ketoprofen","CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1","IC50","'='","1300.0","nM","5.89","","inhibitor [IC50=1.3uM]","UO_0000065","","","","","0","CHEMBL2076247","TP_TRANSPORTER: inhibition of Adefovir uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074465","18","TP-search Transporter Database","J Pharmacol Exp Ther","2000","CHEMBL3308072","","INHIBITOR","","1.3"
"CHEMBL2074983","","None","254.34","0","1.80","S-Benzothiazoylcycteine","N[C@@H](CSc1nc2ccccc2s1)C(=O)O","IC50","'='","9900.0","nM","5.00","","inhibitor [IC50=9.9uM]","UO_0000065","","","","","0","CHEMBL2077168","TP_TRANSPORTER: inhibition of PAH uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074104","18","TP-search Transporter Database","J Pharmacol Exp Ther","2003","CHEMBL3308072","","INHIBITOR","","9.9"
"CHEMBL6246","ELLAGIC ACID","2.0","302.19","0","1.31","ellagic acid","O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23","IC50","'='","270.0","nM","6.57","","inhibitor [IC50=270nM]","UO_0000065","","","","","0","CHEMBL2077163","TP_TRANSPORTER: inhibition of ochratoxin A uptake (ochratoxin A / 1uM) in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074371","18","TP-search Transporter Database","Drug Metab Dispos","2005","CHEMBL3308859","","INHIBITOR","","270.0"
"CHEMBL3688197","","None","433.85","0","3.83","10i","N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(CO)c(Cl)c1","IC50","'='","14300.0","nM","4.84","","","UO_0000065","11.17","0.23","1.01","4.31","0","CHEMBL3853459","Inhibition of OAT1 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL3853264","1","Scientific Literature","Medchemcomm","2016","None","","","","14.3"
"CHEMBL484","ADEFOVIR","3.0","273.19","0","-0.44","Adefovir","Nc1ncnc2c1ncn2CCOCP(=O)(O)O","IC50","'='","28000.0","nM","4.55","","inhibitor [IC50=28uM]","UO_0000065","","","","","0","CHEMBL2076041","TP_TRANSPORTER: inhibition of 6-Carboxyfluorescein uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074458","18","TP-search Transporter Database","Anal Biochem","2000","CHEMBL3308072","","INHIBITOR","","28.0"
"CHEMBL622","ETODOLAC","4.0","287.36","0","3.38","ETODOLAC","CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3","IC50","'='","50000.0","nM","4.30","","inhibitor [IC50=50uM]","UO_0000065","","","","","0","CHEMBL2076247","TP_TRANSPORTER: inhibition of Adefovir uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074465","18","TP-search Transporter Database","J Pharmacol Exp Ther","2000","CHEMBL3308072","","INHIBITOR","","50.0"
"CHEMBL897","PROBENECID","4.0","285.37","0","2.20","Probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","IC50","'='","6300.0","nM","5.20","","inhibitor [IC50=6.3uM]","UO_0000065","","","","","0","CHEMBL2076041","TP_TRANSPORTER: inhibition of 6-Carboxyfluorescein uptake in OAT1-expressing CHO cells","F","BAO_0000219","cell-based format","None","None","None","CHO","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL2074458","18","TP-search Transporter Database","Anal Biochem","2000","CHEMBL3308072","","INHIBITOR","","6.3"
"CHEMBL4527448","","None","274.27","0","2.35","16","COc1cc(C(=O)c2ccc(O)c(OC)c2)ccc1O","IC50","'='","3500.0","nM","5.46","","","UO_0000065","19.89","0.37","3.11","7.18","0","CHEMBL4482187","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","3.5"
"CHEMBL3929544","","None","370.27","0","3.92","47","O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1ccccc1C(F)(F)F","IC50","'='","9300.0","nM","5.03","","","UO_0000065","13.59","0.29","1.11","8.52","0","CHEMBL3853577","Inhibition of OAT1 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL3853265","1","Scientific Literature","Medchemcomm","2016","None","","","","9.3"
"CHEMBL4519013","","None","280.32","0","3.81","2","C=Cc1c(C(=O)O)ccc2c1CCc1c-2ccc(O)c1C","IC50","'='","18300.0","nM","4.74","","","UO_0000065","16.90","0.31","0.93","8.23","0","CHEMBL4482187","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","18.3"
"CHEMBL4456366","","None","877.07","3","6.26","6c","CC(C)C[C@@H](N)C(=O)OCCCOP(=O)(COCCn1cnc2c(N)ncnc21)OCCCOC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","IC50","'='","285900.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL4350158","Inhibition of human OAT1 expressed in HEK293 cells assessed as P-amino hippuric acid uptake inhibition incubated for 10 mins by UPLC-MS/MS method","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4346741","1","Scientific Literature","Bioorg Med Chem","2019","CHEMBL3307715","","","","285.9"
"CHEMBL922","ADEFOVIR DIPIVOXIL","4.0","501.48","2","2.70","ADV","CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C","IC50","'='","13500.0","nM","4.87","","","UO_0000065","","","","","0","CHEMBL4350158","Inhibition of human OAT1 expressed in HEK293 cells assessed as P-amino hippuric acid uptake inhibition incubated for 10 mins by UPLC-MS/MS method","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4346741","1","Scientific Literature","Bioorg Med Chem","2019","CHEMBL3307715","","","","13.5"
"CHEMBL286013","DIMEBUTIC ACID","2.0","116.16","0","1.51","10, HST5040A","CCC(C)(C)C(=O)O","IC50","'='","3862000.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL4809207","Inhibition of human OAT1 assessed as reduction in OAT1-mediated tenofovir transport","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4808180","1","Scientific Literature","J Med Chem","2021","None","","INHIBITOR","","3862.0"
"CHEMBL5199698","","None","385.40","1","5.16","58","CC(C)C[C@](C)(N)COc1cnc(-c2ccnc(C(F)F)c2)cc1C(F)F","IC50","'>'","50000.0","nM","","","","UO_0000065","","","","","0","CHEMBL5161227","Inhibition of OAT1 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL5154787","1","Scientific Literature","J Med Chem","2022","None","","","","50.0"
"CHEMBL388590","BENZBROMARONE","4.0","424.09","1","5.46","BM","CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1","IC50","'='","2120.0","nM","5.67","","","UO_0000065","13.38","0.35","0.21","11.25","0","CHEMBL5353066","Inhibition of OAT1 (unknown origin) transfected in HEK293 cells assessed as inhibition of 6-CFL uptake preincubated for 30 mins followed by 6-CFL addition and measured for 15 mins by fluorescence based microplate reader analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL5352398","1","Scientific Literature","Eur J Med Chem","2022","None","TIME = 0.75 hr","INHIBITOR","","2.12"
"CHEMBL4567446","CLESACOSTAT","2.0","502.57","1","4.28","12, PF-05221304","COc1cc(C(=O)N2CCC3(CC2)CC(=O)c2c(cnn2C(C)C)C3)cc(-c2ccc(C(=O)O)cc2)n1","IC50","'>'","30000.0","nM","","","","UO_0000065","","","","","0","CHEMBL4669891","Inhibition of human SLC22A6 expressed in HEK293 cells in presence of para-aminohippuric acid/metformin","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4665761","1","Scientific Literature","J Med Chem","2020","None","","","","30.0"
"CHEMBL4562825","","None","280.32","0","3.81","10","C=Cc1cc(C(=O)O)cc2c1-c1ccc(O)c(C)c1CC2","IC50","'='","4400.0","nM","5.36","","","UO_0000065","19.11","0.35","1.55","9.31","0","CHEMBL4482187","Inhibition of OAT1 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","4.4"
"CHEMBL6147593","","None","576.39","1","1.39","19, ALG-000184","C#CC1(N(COP(=O)([O-])[O-])C(=O)C(=O)c2c(C)c(C(=O)Nc3ccc(F)c(C#N)c3)n(C)c2C)COC1.[Na+].[Na+]","IC50","'='","10800.0","nM","4.97","","","UO_0000065","9.33","0.18","3.58","2.90","0","CHEMBL6096505","Inhibition of OAT1 (unknown origin) transfected in HEK293 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL6092224","1","Scientific Literature","J Med Chem","2024","None","","INHIBITOR","","10.8"
"CHEMBL6143249","","None","356.30","0","4.83","6, PF-07328948","COc1c(F)c(F)cc(-c2c(C(=O)O)sc3cc(F)ccc23)c1F","IC50","'='","3300.0","nM","5.48","","","UO_0000065","15.38","0.31","0.65","11.78","0","CHEMBL6123634","Inhibition of human OAT1 expressed in HEK293 cells using p-aminohippuric acid as substrate preincubated for 30 mins followed by substrate addition and measured after 1 to 4 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL6120980","1","Scientific Literature","J Med Chem","2025","None","TIME_Lower = 31.0 min | TIME_Upper = 34.0 min","INHIBITOR","","3.3"
"CHEMBL3707347","VERINURAD","2.0","348.43","0","4.73","Verinurad","CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O","IC50","'='","4600.0","nM","5.34","","","UO_0000065","","","","","0","CHEMBL6115299","Inhibition of human OAT1 expressed in HEK293T cells using carboxyfluorescein as substrate measured after 5 mins by fluorimetry","T","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293T","None","","","","CHEMBL1641347","Solute carrier family 22 member 6","Homo sapiens","SINGLE PROTEIN","CHEMBL6114944","1","Scientific Literature","Bioorg Med Chem Lett","2025","None","TIME = 0.08333 hr","INHIBITOR","","4.6"
