"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value","Value"
"CHEMBL484","ADEFOVIR","3.0","273.19","0","-0.44","Adefovir","Nc1ncnc2c1ncn2CCOCP(=O)(O)O","Km","'='","1220000.0","nM","","","","UO_0000065","","","","","0","CHEMBL1636046","Activity of human OAT3 transfected in BHK-21 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","BHK-21","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL1629582","1","Scientific Literature","Antimicrob Agents Chemother","2009","CHEMBL3308360","","","","1220.0"
"CHEMBL484","ADEFOVIR","3.0","273.19","0","-0.44","Adefovir","Nc1ncnc2c1ncn2CCOCP(=O)(O)O","Vmax","'='","131.4","pmol/min","","","","","","","","","0","CHEMBL1636064","Activity of human OAT3 transfected in BHK-21 cells measured per 10'6 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","BHK-21","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL1629582","1","Scientific Literature","Antimicrob Agents Chemother","2009","CHEMBL3308360","","","","131.4"
"CHEMBL110739","CORTICOSTERONE","3.0","346.47","0","2.67","Corticosterone","C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO","Activity","","","","","","","","","","","","0","CHEMBL2075879","TP_TRANSPORTER: inhibition of E1S uptake (E1S: 0.05 uM, Corticosterone: 5 uM) in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","INHIBITOR","inhibitor [(at a rough estimate) 30 % of control]",""
"CHEMBL424","SALICYLIC ACID","4.0","138.12","0","1.09","Salicylate","O=C(O)c1ccccc1O","Activity","","","","","","substrate [+]","","","","","","0","CHEMBL2076228","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","SUBSTRATE","",""
"CHEMBL67","COMBRETASTATIN A4","-1.0","316.35","0","3.60","Combretastatin A-4","COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O","Drug uptake","","","","","","","","","","","","0","CHEMBL4257841","Substrate activity at human OAT3 expressed in HEK293 cells assessed as compound uptake by HPLC-UV method","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4257448","1","Scientific Literature","Medchemcomm","2017","None","","","Active",""
"CHEMBL4527448","","None","274.27","0","2.35","16","COc1cc(C(=O)c2ccc(O)c(OC)c2)ccc1O","IC50","'='","2300.0","nM","5.64","","","UO_0000065","20.56","0.39","3.29","7.42","0","CHEMBL4482188","Inhibition of OAT3 (unknown origin) expressed in HEK293 cells assessed as reduction in 6-CF uptake measured after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4480457","1","Scientific Literature","J Nat Prod","2019","CHEMBL3307715","","","","2.3"
"CHEMBL792","URIC ACID","2.0","168.11","0","-0.53","Urate","Oc1nc(O)c2nc(O)[nH]c2n1","Activity","","","","","","is not a substrate [-]","","","","","","0","CHEMBL2077561","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074484","18","TP-search Transporter Database","Biochem Biophys Res Commun","1999","CHEMBL3308859","","","",""
"CHEMBL1435","CEFAZOLIN","4.0","454.52","1","-0.64","Cefazolin","Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1","Ki","'='","550.0","nM","6.26","","inhibitor [Ki=0.55uM]","UO_0000065","","","","","0","CHEMBL2078140","TP_TRANSPORTER: inhibition of Estrone sulfate uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074220","18","TP-search Transporter Database","Eur J Pharmacol","2002","CHEMBL3308861","","INHIBITOR","","0.55"
"CHEMBL507674","CEFOPERAZONE","4.0","645.68","2","-1.11","Cefoperazone","CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O","Ki","'='","1890.0","nM","5.72","","inhibitor [Ki=1.89uM]","UO_0000065","","","","","0","CHEMBL2078140","TP_TRANSPORTER: inhibition of Estrone sulfate uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074220","18","TP-search Transporter Database","Eur J Pharmacol","2002","CHEMBL3308861","","INHIBITOR","","1.89"
"CHEMBL1146","CEFAMANDOLE","4.0","462.51","0","-0.23","Cefamandole","Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1","Ki","'='","46.0","nM","7.34","","inhibitor [Ki=0.046uM]","UO_0000065","","","","","0","CHEMBL2078140","TP_TRANSPORTER: inhibition of Estrone sulfate uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074220","18","TP-search Transporter Database","Eur J Pharmacol","2002","CHEMBL3308861","","INHIBITOR","","0.046"
"CHEMBL424","SALICYLIC ACID","4.0","138.12","0","1.09","Salicylate","O=C(O)c1ccccc1O","Ki","'='","1020000.0","nM","","Outside typical range","inhibitor [Ki=1020uM]","UO_0000065","","","","","0","CHEMBL2078139","TP_TRANSPORTER: inhibition of MTX uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2073817","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","INHIBITOR","","1020.0"
"CHEMBL902","FAMOTIDINE","4.0","337.46","0","-0.77","Famotidine","NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1","Activity","","","","","","substrate []","","","","","","0","CHEMBL2076644","TP_TRANSPORTER: uptake in OAT3 expressing oocyte","F","BAO_0000219","cell-based format","None","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074288","18","TP-search Transporter Database","Eur J Pharmacol","2004","CHEMBL3833641","","","",""
"CHEMBL1162495","GLUTARATE","None","132.11","0","0.33","Glutarate","O=C(O)CCCC(=O)O","Activity","","","","","","substrate []","","","","","","0","CHEMBL2077090","TP_TRANSPORTER: trans-stimulation in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074489","18","TP-search Transporter Database","Cell Physiol Biochem","2003","CHEMBL3308859","","","",""
"CHEMBL30","CIMETIDINE","4.0","252.35","0","0.60","SID460110","CN/C(=N\CCSCc1nc[nH]c1C)NC#N","Activity","","","","","","substrate []","","","","","","0","CHEMBL2077090","TP_TRANSPORTER: trans-stimulation in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074489","18","TP-search Transporter Database","Cell Physiol Biochem","2003","CHEMBL3308859","","","",""
"CHEMBL259898","PRASTERONE SULFURIC ACID","-1.0","368.50","0","3.71","Dehydroepiandrosterone-3-sulfate","C[C@]12CC[C@H](OS(=O)(=O)O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12","Activity","","","","","","","","","","","","0","CHEMBL2075878","TP_TRANSPORTER: inhibition of E1S uptake (E1S: 0.05 uM, DHEAS: 5 uM) in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","INHIBITOR","inhibitor [(at a rough estimate) 10 % of control]",""
"CHEMBL702","PIPERACILLIN","4.0","517.56","1","-0.24","Piperacillin","CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL174","AMPICILLIN","4.0","349.41","0","0.32","Ampi","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL158","AZTREONAM","4.0","435.44","0","-1.17","aztreonam","C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL222913","CEFTIOFUR","2.0","523.57","2","0.98","Ceftiofur","CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL891","CLOXACILLIN","4.0","435.89","0","2.55","Cloxacillin","Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL184","ACYCLOVIR","4.0","225.21","0","-1.33","SID170464640","Nc1nc2c(ncn2COCCO)c(=O)[nH]1","FC","'='","1.7","","","","","","","","","","0","CHEMBL3539892","Drug transport in human OAT3 expressed in HEK Flp-In cells at 0.06 uM for 10 mins relative to control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3526025","1","Scientific Literature","Drug Metab Dispos","2012","CHEMBL3307715","","","","1.7"
"CHEMBL528","CEFTIZOXIME","4.0","383.41","0","-0.56","Ceftizoxime","CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1","Activity","","","","","","transporter substrate","","","","","","0","CHEMBL1743148","Substrates of transporters of clinical importance in the absorption and disposition of drugs, OAT3","A","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL1743141","1","Scientific Literature","Nat Rev Drug Discov","2010","None","","SUBSTRATE","",""
"CHEMBL1231562","","None","240.25","0","2.26","3-Carboxy-4-methyl-5-propyl-2-furanpropanoic acid","CCCc1oc(CCC(=O)O)c(C(=O)O)c1C","Km","'='","27000.0","nM","","","substrate [Km=27uM]","UO_0000065","","","","","0","CHEMBL2075339","TP_TRANSPORTER: uptake in OAT3-expressing HEK293 cells","F","BAO_0000219","cell-based format","None","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074239","18","TP-search Transporter Database","Kidney Int","2004","CHEMBL3307715","","SUBSTRATE","","27.0"
"CHEMBL996","CEFOXITIN","4.0","427.46","0","0.10","Cefoxitin","CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL1697724","ESTRADIOL 17B GLUCURONIDE","None","448.51","0","1.53","Estradiol-17beta-D-glucuronide","C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O","Activity","","","","","","substrate [+]","","","","","","0","CHEMBL2076228","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","SUBSTRATE","",""
"CHEMBL184","ACYCLOVIR","4.0","225.21","0","-1.33","Acyclovir","Nc1nc2c(ncn2COCCO)c(=O)[nH]1","Jmax","'='","797.0","pmol/min","","","","","","","","","0","CHEMBL3528445","Drug transport in human OAT3 expressed in HEK Flp-In cells assessed as maximal rate of transport measured per mg of protein","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3526025","1","Scientific Literature","Drug Metab Dispos","2012","CHEMBL3307715","","","","797.0"
"CHEMBL494753","ESTRONE SULFURIC ACID","4.0","350.44","0","3.29","E-3-S","C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O","Km","'='","17000.0","nM","","","","UO_0000065","","","","","0","CHEMBL3528446","Drug transport in human OAT3 expressed in HEK Flp-In cells","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3526025","1","Scientific Literature","Drug Metab Dispos","2012","CHEMBL3307715","","","","17.0"
"CHEMBL897","PROBENECID","4.0","285.37","0","2.20","Probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL6","INDOMETHACIN","4.0","357.79","0","3.93","Indomethacin","COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1","Activity","","","","","","","","","","","","0","CHEMBL2076664","TP_TRANSPORTER: inhibition of E1S uptake (E1S: 0.05 uM, Indomethacin: 5 uM) in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","INHIBITOR","inhibitor [(at a rough estimate) 15 % of control]",""
"CHEMBL463","AMINOHIPPURIC ACID","4.0","194.19","0","0.08","P-aminohippuric acid","Nc1ccc(C(=O)NCC(=O)O)cc1","Km","'='","87200.0","nM","","","substrate [Km=87.2uM]","UO_0000065","","","","","0","CHEMBL2076228","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","SUBSTRATE","","87.2"
"CHEMBL270050","","None","444.45","0","2.48","3","COc1ccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cn2)cc1","IC50","'='","59000.0","nM","4.23","","","UO_0000065","9.52","0.18","1.75","3.43","0","CHEMBL3762006","Inhibition of human OAT3 expressed in HEK cells assessed as reduction of [3H]-estrone sulfate uptake by radioactivity counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3758105","1","Scientific Literature","J Med Chem","2016","CHEMBL3307715","","","","59.0"
"CHEMBL3928208","","None","325.34","0","4.04","3","O=C(O)c1c[nH]c2cc(F)c(-c3ccc(C4(O)CCC4)cc3)cc12","Ratio","'='","3.3","","","","","","","","","","0","CHEMBL4023968","Substrate activity at human OAT3 expressed in HEK293 cells assessed as ratio of compound uptake in human OAT3 transfected HEK293 cells to uptake in vector-treated HEK293 cells at 1 uM after 3 mins by LC-MS analysis","A","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4020835","1","Scientific Literature","J Med Chem","2018","None","","","","3.3"
"CHEMBL4087189","","None","302.72","0","3.59","11","COc1ccc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)cn1","Ratio","","","","","","Not Determined","","","","","","0","CHEMBL4023968","Substrate activity at human OAT3 expressed in HEK293 cells assessed as ratio of compound uptake in human OAT3 transfected HEK293 cells to uptake in vector-treated HEK293 cells at 1 uM after 3 mins by LC-MS analysis","A","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4020835","1","Scientific Literature","J Med Chem","2018","None","","","",""
"CHEMBL424","SALICYLIC ACID","4.0","138.12","0","1.09","Salicylate","O=C(O)c1ccccc1O","Activity","","","","","","","","","","","","0","CHEMBL2076657","TP_TRANSPORTER: inhibition of E1S uptake (E1S: 0.05 uM, Salicylate: 5 uM) in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","INHIBITOR","inhibitor [(at a rough estimate) 55 % of control]",""
"CHEMBL589366","3R14S-OCHRATOXIN A","None","403.82","0","2.57","Ochratoxin A","C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1","Activity","","","","","","substrate [+]","","","","","","0","CHEMBL2076228","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","SUBSTRATE","",""
"CHEMBL6","INDOMETHACIN","4.0","357.79","0","3.93","Indomethacin","COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1","Activity","","","","","","","","","","","","0","CHEMBL2076647","TP_TRANSPORTER: inhibition of Ochratoxin A uptake (OTA: 1 uM, Indomethacin: 200 uM) in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2073777","18","TP-search Transporter Database","Life Sci","2001","CHEMBL3308861","","INHIBITOR","inhibitor [(at a rough estimate) 15 % of control]",""
"CHEMBL617","CEPHALOTHIN","4.0","396.45","0","0.59","Cephalothin","CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1","Ki","'='","40.0","nM","7.40","","inhibitor [Ki=0.04uM]","UO_0000065","","","","","0","CHEMBL2078140","TP_TRANSPORTER: inhibition of Estrone sulfate uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074220","18","TP-search Transporter Database","Eur J Pharmacol","2002","CHEMBL3308861","","INHIBITOR","","0.04"
"CHEMBL182","GANCICLOVIR","4.0","255.23","0","-1.97","Ganciclovir","Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1","Activity","'='","74.3","%","","","inhibitor [74.3 % of control]","UO_0000187","","","","","0","CHEMBL2076667","TP_TRANSPORTER: inhibition of E1S uptake (E1S: 0.05 uM, GCV: 1000 uM) in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074052","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","INHIBITOR","","74.3"
"CHEMBL1686","ALPHA-KETOGLUTARIC ACID","None","146.10","0","-0.50","alpha-Ketoglutarate","O=C(O)CCC(=O)C(=O)O","Activity","","","","","","substrate []","","","","","","0","CHEMBL2077090","TP_TRANSPORTER: trans-stimulation in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074489","18","TP-search Transporter Database","Cell Physiol Biochem","2003","CHEMBL3308859","","","",""
"CHEMBL4097332","","None","315.76","0","3.65","12","CN(C)c1ccc(-c2cc3c(C(=O)O)c[nH]c3cc2Cl)cn1","Ratio","'='","1.6","","","","","","","","","","0","CHEMBL4023968","Substrate activity at human OAT3 expressed in HEK293 cells assessed as ratio of compound uptake in human OAT3 transfected HEK293 cells to uptake in vector-treated HEK293 cells at 1 uM after 3 mins by LC-MS analysis","A","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4020835","1","Scientific Literature","J Med Chem","2018","None","","","","1.6"
"CHEMBL237500","LINAGLIPTIN","4.0","472.55","0","1.15","Linagliptin","CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C","Drug uptake","","","","","","","","","","","","0","CHEMBL3536913","Drug uptake assessed as OAT3 (unknown origin)-mediated drug uptake expressed in HEK293 cells by liquid scintillation counting relative to control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525903","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3307715","","","Not active",""
"CHEMBL182928","SODIUM OXALATE","None","134.00","None","None","Oxalate","O=C([O-])C(=O)[O-].[Na+].[Na+]","Activity","","","","","","is not a substrate [-]","","","","","","0","CHEMBL2077561","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074484","18","TP-search Transporter Database","Biochem Biophys Res Commun","1999","CHEMBL3308859","","","",""
"CHEMBL3924161","","None","370.27","0","3.92","46","O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F","IC50","'='","3300.0","nM","5.48","","","UO_0000065","14.80","0.31","1.56","9.28","0","CHEMBL3853578","Inhibition of OAT3 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3853265","1","Scientific Literature","Medchemcomm","2016","None","","","","3.3"
"CHEMBL1231530","BETAMIPRON","2.0","193.20","0","0.89","Betamipron","O=C(O)CCNC(=O)c1ccccc1","IC50","'='","9920.0","nM","5.00","","inhibitor [IC50=9.92 +/- 3.55uM]","UO_0000065","","","","","0","CHEMBL2077092","TP_TRANSPORTER: inhibition of ES uptake (ES: 50nM) in hOAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074482","18","TP-search Transporter Database","J Pharmacol Sci","2004","CHEMBL3308861","","INHIBITOR","","9.92"
