"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value","Value"
"CHEMBL386661","","None","549.60","2","6.39","32","CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4OC4CCN(C)CC4)ccc3C)ccc2n1","IC50","'>'","5000.0","nM","","","","UO_0000065","","","","","0","CHEMBL871546","Inhibition of JNK3 by HTRF kinase assay","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1149344","1","Scientific Literature","J Med Chem","2006","None","","","","5.0"
"CHEMBL2332068","","None","393.49","0","3.68","12h","COc1cccc(CN(CCN(C)C)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1","IC50","'>'","20000.0","nM","","","","UO_0000065","","","","","0","CHEMBL2341178","Inhibition of JNK3 alpha1 (unknown origin) using biotinylated Flag-ATF2 as substrate after 15 mins by HTRF assay","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL2331531","1","Scientific Literature","J Med Chem","2013","None","","","","20.0"
"CHEMBL2332097","","None","336.40","0","3.75","12a","COc1cccc(CN(C)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1","IC50","'>'","20000.0","nM","","","","UO_0000065","","","","","0","CHEMBL2341178","Inhibition of JNK3 alpha1 (unknown origin) using biotinylated Flag-ATF2 as substrate after 15 mins by HTRF assay","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL2331531","1","Scientific Literature","J Med Chem","2013","None","","","","20.0"
"CHEMBL234838","GW572738X","None","300.36","0","3.89","5e","N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2","IC50","'='","398.11","nM","6.40","","","UO_0000065","21.31","0.42","2.51","12.10","0","CHEMBL897068","Inhibition of human truncated JNK3","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1148840","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","6.4"
"CHEMBL248982","","None","424.91","1","5.07","10f","CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4cccc(Cl)n4)c3c2)cc1","IC50","'='","6500.0","nM","5.19","","","UO_0000065","12.21","0.24","0.12","6.18","0","CHEMBL924507","Inhibition of JNK3 by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1140546","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","6.5"
"CHEMBL248792","","None","441.49","0","4.38","10d","CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ncc([N+](=O)[O-])s4)c3c2)cc1","IC50","'='","760.0","nM","6.12","","","UO_0000065","13.86","0.28","1.74","4.81","0","CHEMBL924507","Inhibition of JNK3 by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1140546","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","0.76"
"CHEMBL1771715","","None","432.49","0","4.75","33","Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(-c5cccc(C#N)c5)n4)ccn3)cc2)n1","IC50","'='","240.0","nM","6.62","","","UO_0000065","15.31","0.27","1.87","6.81","0","CHEMBL1772668","Inhibition of JNK3 assessed as formation of phospho-Thr71-ATF-2 from biotinylated-ATF2 by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1770119","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","0.24"
"CHEMBL233000","","None","282.37","0","3.75","5","N#Cc1c(NC(=O)c2ccccc2)sc2c1CCCC2","IC50","'='","1500.0","nM","5.82","","","UO_0000065","20.63","0.40","2.07","11.01","0","CHEMBL1025763","Inhibition of JNK3","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1151712","1","Scientific Literature","J Med Chem","2008","None","","","","1.5"
"CHEMBL495330","","None","379.46","1","5.16","18","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3)nncc2c1","IC50","'>'","10000.0","nM","","","","UO_0000065","","","","","0","CHEMBL1025671","Inhibition of JNK3","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1140163","1","Scientific Literature","J Med Chem","2008","None","","","","10000.0"
"CHEMBL1288216","","None","326.38","0","3.26","18","COC(=O)c1sccc1NC(=O)Cc1cccc2ncccc12","IC50","'='","610.0","nM","6.21","","","UO_0000065","19.04","0.37","2.95","9.10","0","CHEMBL1291187","Inhibition of recombinant JNK3 after 60 mins by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1287787","1","Scientific Literature","Bioorg Med Chem Lett","2010","None","","","","0.61"
"CHEMBL1288273","","None","354.43","0","3.96","30","CCOC(=O)c1c(C)nsc1NC(=O)Cc1cccc2ccccc12","IC50","'>'","50000.0","nM","","","","UO_0000065","","","","","0","CHEMBL1291187","Inhibition of recombinant JNK3 after 60 mins by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1287787","1","Scientific Literature","Bioorg Med Chem Lett","2010","None","","","","50.0"
"CHEMBL3100085","","None","398.43","0","4.07","28","Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cn[nH]c4C)ccn3)cc2)n1","IC50","'='","16.0","nM","7.80","","","UO_0000065","19.57","0.35","3.73","7.07","0","CHEMBL3102587","Inhibition of JNK3 (39 to 402 amino acids) (unknown origin) expressed in Escherichia coli BL21(DE3) using biotinylated ATF2 as substrate after 15 mins by HTRF assay","B","BAO_0000019","assay format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL3098026","1","Scientific Literature","Bioorg Med Chem Lett","2014","None","","","","0.016"
"CHEMBL3100084","","None","398.43","0","3.77","27","Cc1ncn(-c2ccc(Nc3cc(-c4nocc4-c4cnn(C)c4)ccn3)cc2)n1","IC50","'='","52.0","nM","7.28","","","UO_0000065","18.28","0.33","3.51","7.32","0","CHEMBL3102587","Inhibition of JNK3 (39 to 402 amino acids) (unknown origin) expressed in Escherichia coli BL21(DE3) using biotinylated ATF2 as substrate after 15 mins by HTRF assay","B","BAO_0000019","assay format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL3098026","1","Scientific Literature","Bioorg Med Chem Lett","2014","None","","","","0.052"
"CHEMBL3099966","","None","492.55","1","6.79","4","Fc1ccc(-c2c(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)noc2-c2ccccc2)cc1","IC50","'>'","20000.0","nM","","","","UO_0000065","","","","","0","CHEMBL3102587","Inhibition of JNK3 (39 to 402 amino acids) (unknown origin) expressed in Escherichia coli BL21(DE3) using biotinylated ATF2 as substrate after 15 mins by HTRF assay","B","BAO_0000019","assay format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL3098026","1","Scientific Literature","Bioorg Med Chem Lett","2014","None","","","","20.0"
"CHEMBL1923198","","None","437.81","1","5.40","10k","COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)c(Cl)c1","IC50","'='","100.0","nM","7.00","","","UO_0000065","15.99","0.32","1.60","8.10","0","CHEMBL1925289","Inhibition of JNK3 using biotinylated-ATF2 as substrate by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1921763","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","0.1"
"CHEMBL1923196","","None","452.23","1","5.50","10h","NC(=O)c1ccccc1Nc1cc(Oc2ccc(Br)cc2)ncc1C(F)(F)F","IC50","'='","380.0","nM","6.42","","","UO_0000065","14.20","0.31","0.92","8.31","0","CHEMBL1925289","Inhibition of JNK3 using biotinylated-ATF2 as substrate by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1921763","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","0.38"
"CHEMBL1923194","","None","445.44","1","5.91","10f","CC(C)(C)Oc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1","IC50","'='","27.0","nM","7.57","","","UO_0000065","16.99","0.32","1.66","8.75","0","CHEMBL1925289","Inhibition of JNK3 using biotinylated-ATF2 as substrate by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1921763","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","0.027"
"CHEMBL1923192","","None","417.39","1","5.13","10d","CCOc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1","IC50","'='","110.0","nM","6.96","","","UO_0000065","16.67","0.32","1.83","8.05","0","CHEMBL1925289","Inhibition of JNK3 using biotinylated-ATF2 as substrate by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1921763","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","0.11"
"CHEMBL1923184","","None","305.34","0","3.72","3","NC(=O)c1ccccc1Nc1ccnc(Oc2ccccc2)c1","IC50","'='","520.0","nM","6.28","","","UO_0000065","20.58","0.37","2.56","8.14","0","CHEMBL1925289","Inhibition of JNK3 using biotinylated-ATF2 as substrate by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1921763","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","0.52"
"CHEMBL245336","","None","398.90","0","2.90","20","CNC(=O)CN1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1","IC50","'='","14.0","nM","7.85","","","UO_0000065","19.69","0.38","4.95","9.14","0","CHEMBL886372","Inhibition of JNK3","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1139954","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","14.0"
"CHEMBL246544","","None","384.87","0","3.49","14","CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1","IC50","'='","582.0","nM","6.24","","","UO_0000065","16.20","0.32","2.75","7.26","0","CHEMBL886372","Inhibition of JNK3","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1139954","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","582.0"
"CHEMBL1784084","","None","426.74","0","4.48","4c","CCCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1","IC50","'='","900.0","nM","6.05","","","UO_0000065","14.17","0.33","1.57","12.41","0","CHEMBL1787508","Inhibition of JNK3 using biotinylated ATF2 and ATP substrates by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1782035","1","Scientific Literature","Bioorg Med Chem Lett","2009","None","","","","0.9"
"CHEMBL1784088","","None","424.73","0","4.23","4h","O=C(Nc1cccc(Cl)c1N1CCN(C2CC2)CC1)c1ccc(Br)o1","IC50","'='","960.0","nM","6.02","","","UO_0000065","14.17","0.33","1.79","12.35","0","CHEMBL1787508","Inhibition of JNK3 using biotinylated ATF2 and ATP substrates by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1782035","1","Scientific Literature","Bioorg Med Chem Lett","2009","None","","","","0.96"
"CHEMBL1784096","","None","404.31","0","3.91","4p","C=CCN1CCN(c2c(C)cccc2NC(=O)c2ccc(Br)o2)CC1","IC50","'='","200.0","nM","6.70","","","UO_0000065","16.57","0.37","2.79","13.75","0","CHEMBL1787508","Inhibition of JNK3 using biotinylated ATF2 and ATP substrates by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1782035","1","Scientific Literature","Bioorg Med Chem Lett","2009","None","","","","0.2"
"CHEMBL1784654","","None","286.34","0","3.79","15","Cc1nnc(-c2ccncc2)n1-c1ccc2ccccc2c1","IC50","'='","18300.0","nM","4.74","","","UO_0000065","16.55","0.29","0.95","10.87","0","CHEMBL1785341","Inhibition of JNK3 by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1781927","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","18.3"
"CHEMBL1784660","","None","271.32","0","4.09","23","c1ccc2cc(-c3ccnn3-c3ccncc3)ccc2c1","IC50","'='","2460.0","nM","5.61","","","UO_0000065","20.67","0.36","1.52","18.26","0","CHEMBL1785341","Inhibition of JNK3 by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1781927","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","2.46"
"CHEMBL1783589","","None","360.39","0","3.32","9e","Cc1cccc(NC(=O)c2ccc(F)o2)c1N1CCC2(CC1)OCCO2","IC50","'='","410.0","nM","6.39","","","UO_0000065","17.72","0.34","3.07","9.99","0","CHEMBL1787508","Inhibition of JNK3 using biotinylated ATF2 and ATP substrates by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1782035","1","Scientific Literature","Bioorg Med Chem Lett","2009","None","","","","0.41"
"CHEMBL1783594","","None","380.44","0","3.56","9j","CC#Cc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1","IC50","'='","110.0","nM","6.96","","","UO_0000065","18.29","0.34","3.40","10.88","0","CHEMBL1787508","Inhibition of JNK3 using biotinylated ATF2 and ATP substrates by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL1782035","1","Scientific Literature","Bioorg Med Chem Lett","2009","None","","","","0.11"
"CHEMBL5425582","","None","404.43","0","2.71","BDBM392707","N#CCc1cnc(-c2ccc3c(c2)OCO3)n1-c1ccnc(NC2CCOCC2)n1","IC50","'='","65.0","nM","7.19","","784798","UO_0000065","17.77","0.33","4.48","6.71","0","CHEMBL5733850","Measurement of JNK3 Enzyme Activity: First of all, after a substrate was inserted into a prepared base reaction buffer solution (20 mM Hepes (pH 75), 10 mM MgCl2, 1 mM EGTA, 0.02% Brij35, 0.02 mg/ml BSA, 0.1 mM Na3VO4, 2 mM DTT, 1% DMSO), a human JNK3 enzyme was added into a prepared substrate solution and then mixed together. As the substrate, ATP (10 μM) and ATF2 (3 μM) were used, among which the ATP was also used as a common substrate. Then, compounds of Examples 1-18 and 25-36, which were dissolved in 100% DMSO, were inserted into an enzyme reaction solution, and then cultured at room temperature for 20 minutes. Then, 33P-ATP was inserted into the above reaction mixture solution to initiate a reaction, then cultured at room temperature for 2 hours, and then an enzyme activity was detected by means of a filter-binding method.Particularly, after each 25 μl of the resulting solution was slowly spotted on P81 paper, it was inserted into a scintillation vial, and washed with 0.75% phosphoric acid four times for 10 minutes each, and with acetone once for 5 minutes. 5 ml of scintillation cocktail was inserted into the above scintillation vial and a resulting signal was read by means of a scintillation counter.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL5727006","37","BindingDB Patent Bioactivity Data","","2019","None","","","","65.0"
"CHEMBL5792184","","None","378.39","0","1.92","BDBM392719","CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3c(c2)OCO3)n1","IC50","'='","65.0","nM","7.19","","784810","UO_0000065","18.99","0.35","5.27","6.09","0","CHEMBL5733850","Measurement of JNK3 Enzyme Activity: First of all, after a substrate was inserted into a prepared base reaction buffer solution (20 mM Hepes (pH 75), 10 mM MgCl2, 1 mM EGTA, 0.02% Brij35, 0.02 mg/ml BSA, 0.1 mM Na3VO4, 2 mM DTT, 1% DMSO), a human JNK3 enzyme was added into a prepared substrate solution and then mixed together. As the substrate, ATP (10 μM) and ATF2 (3 μM) were used, among which the ATP was also used as a common substrate. Then, compounds of Examples 1-18 and 25-36, which were dissolved in 100% DMSO, were inserted into an enzyme reaction solution, and then cultured at room temperature for 20 minutes. Then, 33P-ATP was inserted into the above reaction mixture solution to initiate a reaction, then cultured at room temperature for 2 hours, and then an enzyme activity was detected by means of a filter-binding method.Particularly, after each 25 μl of the resulting solution was slowly spotted on P81 paper, it was inserted into a scintillation vial, and washed with 0.75% phosphoric acid four times for 10 minutes each, and with acetone once for 5 minutes. 5 ml of scintillation cocktail was inserted into the above scintillation vial and a resulting signal was read by means of a scintillation counter.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL5727006","37","BindingDB Patent Bioactivity Data","","2019","None","","","","65.0"
"CHEMBL5878405","","None","428.33","0","3.87","BDBM392729","N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCNC2)n1","IC50","'='","65.0","nM","7.19","","784820","UO_0000065","16.78","0.34","3.32","7.86","0","CHEMBL5733850","Measurement of JNK3 Enzyme Activity: First of all, after a substrate was inserted into a prepared base reaction buffer solution (20 mM Hepes (pH 75), 10 mM MgCl2, 1 mM EGTA, 0.02% Brij35, 0.02 mg/ml BSA, 0.1 mM Na3VO4, 2 mM DTT, 1% DMSO), a human JNK3 enzyme was added into a prepared substrate solution and then mixed together. As the substrate, ATP (10 μM) and ATF2 (3 μM) were used, among which the ATP was also used as a common substrate. Then, compounds of Examples 1-18 and 25-36, which were dissolved in 100% DMSO, were inserted into an enzyme reaction solution, and then cultured at room temperature for 20 minutes. Then, 33P-ATP was inserted into the above reaction mixture solution to initiate a reaction, then cultured at room temperature for 2 hours, and then an enzyme activity was detected by means of a filter-binding method.Particularly, after each 25 μl of the resulting solution was slowly spotted on P81 paper, it was inserted into a scintillation vial, and washed with 0.75% phosphoric acid four times for 10 minutes each, and with acetone once for 5 minutes. 5 ml of scintillation cocktail was inserted into the above scintillation vial and a resulting signal was read by means of a scintillation counter.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL2637","Mitogen-activated protein kinase 10","Homo sapiens","SINGLE PROTEIN","CHEMBL5727006","37","BindingDB Patent Bioactivity Data","","2019","None","","","","65.0"
