"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value","Value"
"CHEMBL259060","","None","526.41","1","4.67","11g","COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1","IC50","'='","34.0","nM","7.47","","","UO_0000065","14.19","0.31","2.80","9.06","0","CHEMBL934576","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1142440","1","Scientific Literature","Bioorg Med Chem","2008","None","","","","34.0"
"CHEMBL388978","STAUROSPORINE","None","466.54","0","4.35","staurosporine","CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4","IC50","'='","2270.0","nM","5.64","","","UO_0000065","12.10","0.22","1.29","8.13","0","CHEMBL3807908","Inhibition of JNK2 (unknown origin) by mobility shift assay","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL3804794","1","Scientific Literature","Eur J Med Chem","2016","None","","","","2270.0"
"CHEMBL4245507","","None","437.57","0","3.06","28","O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1","IC50","'>'","10000.0","nM","","","","UO_0000065","","","","","0","CHEMBL4233344","Inhibition of JNK2 (unknown origin)","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL4229420","1","Scientific Literature","Bioorg Med Chem Lett","2018","None","","","","10000.0"
"CHEMBL1681995","","None","387.38","0","4.13","7","CCOC(=O)c1c(C(F)(F)F)csc1NC(=O)Cc1ccc(OC)cc1","IC50","'>'","50000.0","nM","","","","UO_0000065","","","","","0","CHEMBL1686759","Inhibition of recombinant JNK2 after 60 mins by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1681717","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","50.0"
"CHEMBL1681996","","None","344.39","0","2.99","8","CCOC(=O)c1c(C#N)csc1NC(=O)Cc1ccc(OC)cc1","IC50","'='","930.0","nM","6.03","","","UO_0000065","17.51","0.34","3.04","6.82","0","CHEMBL1686759","Inhibition of recombinant JNK2 after 60 mins by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1681717","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","0.93"
"CHEMBL1682001","","None","416.54","0","3.89","18","COC(=O)c1c(C)csc1NC(=O)Cc1ccc(OCCCN2CCCC2)cc1","IC50","'='","2571.0","nM","5.59","","","UO_0000065","13.42","0.26","1.70","8.24","0","CHEMBL1686759","Inhibition of recombinant JNK2 after 60 mins by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1681717","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","2571.0"
"CHEMBL1682011","","None","349.42","0","3.57","32","Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1","IC50","'='","125.0","nM","6.90","","","UO_0000065","19.76","0.38","3.33","8.26","0","CHEMBL1686759","Inhibition of recombinant JNK2 after 60 mins by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1681717","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","125.0"
"CHEMBL1078665","","None","477.35","0","4.89","5,PHA-745052","Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CN(C)C)cc1","IC50","'>'","200000.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL1110044","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1157781","1","Scientific Literature","Bioorg Med Chem Lett","2010","None","","","","200.0"
"CHEMBL1096092","","None","444.09","1","5.02","20","O=c1c(Br)c(OCc2ccc(F)cc2)cnn1-c1c(Cl)cccc1Cl","IC50","'>'","200000.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL1110044","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1157781","1","Scientific Literature","Bioorg Med Chem Lett","2010","None","","","","200.0"
"CHEMBL1099099","","None","465.25","0","3.95","32","COC(=O)c1ccc(C)c(-n2ncc(OCc3ccc(F)cc3F)c(Br)c2=O)c1","IC50","'>'","200000.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL1110044","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1157781","1","Scientific Literature","Bioorg Med Chem Lett","2010","None","","","","200.0"
"CHEMBL568875","","None","382.89","1","5.78","8","Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Cl)cc2)c1","IC50","'='","1300.0","nM","5.89","","","UO_0000065","15.37","0.30","0.11","9.98","0","CHEMBL1050684","Inhibition of JNK2 active form by HTRF assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1156773","1","Scientific Literature","J Med Chem","2010","None","","","","1300.0"
"CHEMBL2420551","","None","473.55","0","4.24","AX14373","O=C(NC1(Cc2ccc(F)cc2)CC1)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1","IC50","'='","120.0","nM","6.92","","","UO_0000065","14.61","0.27","2.68","7.56","0","CHEMBL2424213","Inhibition of JNK2 in human Jurkat cell lysates using desthiobiotin-tagged ATP probe AX9989 followed by trypsinization by LC/MS analysis","B","BAO_0000357","single protein format","Homo sapiens","None","None","Jurkat","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL2417377","1","Scientific Literature","Bioorg Med Chem Lett","2013","CHEMBL3307526","","","","120.0"
"CHEMBL2420564","","None","445.52","0","3.06","27","O=C(N[C@H](CO)c1ccccc1)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1","IC50","'='","135.0","nM","6.87","","","UO_0000065","15.42","0.28","3.81","6.15","0","CHEMBL2424213","Inhibition of JNK2 in human Jurkat cell lysates using desthiobiotin-tagged ATP probe AX9989 followed by trypsinization by LC/MS analysis","B","BAO_0000357","single protein format","Homo sapiens","None","None","Jurkat","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL2417377","1","Scientific Literature","Bioorg Med Chem Lett","2013","CHEMBL3307526","","","","135.0"
"CHEMBL2392840","","None","603.75","2","3.04","22c","CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCn5cnnc5C4)CC3)n2)CC1","IC50","'='","12.0","nM","7.92","","","UO_0000065","13.12","0.25","4.88","6.04","0","CHEMBL2393734","Inhibition of human JNK2alpha2 using GST-tagged ATF2 as substrate preincubated for 10 mins prior to substrate addition measured after 30 mins by microplate scintillation counting analysis","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL2390842","1","Scientific Literature","Bioorg Med Chem Lett","2013","None","","","","12.0"
"CHEMBL2425628","","None","555.70","1","3.19","24f","CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(N[C@H]2CC[C@H](C(=O)N3CCC(O)CC3)CC2)n1","IC50","'='","66.0","nM","7.18","","","UO_0000065","12.92","0.25","3.99","5.67","0","CHEMBL2429341","Inhibition of human JNK2 assessed as inhibition of GST-tagged ATF2 (19 to 96) phosphorylation incubated for 10 mins prior to substrate addition measured after 30 mins by scintillation counting analysis in presence of [gamma-33P]-ATP","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL2424622","1","Scientific Literature","Bioorg Med Chem Lett","2013","None","","","","66.0"
"CHEMBL2425629","","None","541.67","1","2.80","24e","CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(N[C@H]2CC[C@H](C(=O)N3CC[C@@H](O)C3)CC2)n1","IC50","'='","47.0","nM","7.33","","","UO_0000065","13.53","0.26","4.53","5.79","0","CHEMBL2429341","Inhibition of human JNK2 assessed as inhibition of GST-tagged ATF2 (19 to 96) phosphorylation incubated for 10 mins prior to substrate addition measured after 30 mins by scintillation counting analysis in presence of [gamma-33P]-ATP","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL2424622","1","Scientific Literature","Bioorg Med Chem Lett","2013","None","","","","47.0"
"CHEMBL2425639","","None","367.45","0","3.32","18b","CCCOc1cccc2c1cnn2-c1ccnc(N[C@H]2CC[C@H](O)CC2)n1","IC50","'='","79.0","nM","7.10","","","UO_0000065","19.33","0.36","3.78","8.35","0","CHEMBL2429341","Inhibition of human JNK2 assessed as inhibition of GST-tagged ATF2 (19 to 96) phosphorylation incubated for 10 mins prior to substrate addition measured after 30 mins by scintillation counting analysis in presence of [gamma-33P]-ATP","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL2424622","1","Scientific Literature","Bioorg Med Chem Lett","2013","None","","","","79.0"
"CHEMBL226471","","None","307.33","0","3.17","23","O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21","IC50","'='","21000.0","nM","4.68","","","UO_0000065","15.22","0.28","1.51","8.10","0","CHEMBL904796","Inhibition of JNK2","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1143661","1","Scientific Literature","J Med Chem","2007","None","","","","21.0"
"CHEMBL2425653","","None","416.51","0","1.33","5","CN(C)S(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3nnc4ccccc43)n2)CC1","IC50","'='","76.0","nM","7.12","","","UO_0000065","17.09","0.34","5.79","6.04","0","CHEMBL2429341","Inhibition of human JNK2 assessed as inhibition of GST-tagged ATF2 (19 to 96) phosphorylation incubated for 10 mins prior to substrate addition measured after 30 mins by scintillation counting analysis in presence of [gamma-33P]-ATP","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL2424622","1","Scientific Literature","Bioorg Med Chem Lett","2013","None","","","","0.076"
"CHEMBL495330","","None","379.46","1","5.16","18","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(-c3ccccc3)nncc2c1","IC50","'>'","10000.0","nM","","","","UO_0000065","","","","","0","CHEMBL1025670","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1140163","1","Scientific Literature","J Med Chem","2008","None","","","","10000.0"
"CHEMBL494469","","None","402.50","0","3.72","9","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOC[C@@H]3C)nncc2c1","IC50","'='","4831.0","nM","5.32","","","UO_0000065","13.21","0.24","1.60","7.89","0","CHEMBL1025670","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1140163","1","Scientific Literature","J Med Chem","2008","None","","","","4831.0"
"CHEMBL494272","","None","388.47","0","3.33","8","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOCC3)nncc2c1","IC50","'='","9685.0","nM","5.01","","","UO_0000065","12.91","0.24","1.68","7.44","0","CHEMBL1025670","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1140163","1","Scientific Literature","J Med Chem","2008","None","","","","9685.0"
"CHEMBL1288128","","None","336.38","0","2.66","58","O=C(Cc1cccc2cnccc12)Nc1scnc1-c1nc[nH]n1","IC50","'='","2600.0","nM","5.58","","","UO_0000065","16.60","0.32","2.93","5.79","0","CHEMBL1291186","Inhibition of recombinant JNK2 after 60 mins by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1287787","1","Scientific Literature","Bioorg Med Chem Lett","2010","None","","","","2.6"
"CHEMBL245534","","None","453.98","0","3.52","23","CN1CCN(C(=O)N2CCC(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)CC2)CC1","IC50","'='","26.0","nM","7.58","","","UO_0000065","16.71","0.32","4.07","9.44","0","CHEMBL886371","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1139954","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","26.0"
"CHEMBL393861","","None","398.90","0","2.90","25","CNCC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1","IC50","'='","85.0","nM","7.07","","","UO_0000065","17.73","0.34","4.17","8.23","0","CHEMBL886371","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1139954","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","85.0"
"CHEMBL245334","","None","398.90","0","2.90","17","CNC(=O)CN1CCC[C@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1","IC50","'='","267.0","nM","6.57","","","UO_0000065","16.48","0.32","3.67","7.65","0","CHEMBL886371","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1139954","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","267.0"
"CHEMBL1822136","","None","482.29","1","5.04","23","O=C(Cc1cc(C(F)(F)F)cc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1","IC50","'='","337.0","nM","6.47","","","UO_0000065","13.42","0.30","1.43","7.75","0","CHEMBL1825599","Inhibition of recombinant JNK2 using ser73 of c-jun as substrate preincubated for 15 mins measured after 60 mins by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1821697","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","337.0"
"CHEMBL1822149","","None","514.28","1","4.15","45","O=C(Cn1c(=O)ccc2cc(OC(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1","IC50","'='","12.0","nM","7.92","","","UO_0000065","15.40","0.35","3.77","7.77","0","CHEMBL1825599","Inhibition of recombinant JNK2 using ser73 of c-jun as substrate preincubated for 15 mins measured after 60 mins by TR-FRET assay","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1821697","1","Scientific Literature","Bioorg Med Chem Lett","2011","None","","","","12.0"
"CHEMBL424872","","None","374.42","0","1.27","1","CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N","IC50","'='","120.0","nM","6.92","","","UO_0000065","18.48","0.36","5.65","5.12","1","CHEMBL902321","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1138387","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","0.12"
"CHEMBL246544","","None","384.87","0","3.49","14","CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1","IC50","'='","177.0","nM","6.75","","","UO_0000065","17.54","0.34","3.26","7.86","0","CHEMBL886371","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1139954","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","177.0"
"CHEMBL245925","","None","398.90","0","3.68","10","CCNC(=O)N1CCC(Nc2ncc(Cl)c(-n3ccc4ccccc43)n2)CC1","IC50","'='","709.0","nM","6.15","","","UO_0000065","15.42","0.30","2.47","8.19","0","CHEMBL886371","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1139954","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","709.0"
"CHEMBL378500","","None","220.23","0","0.89","43","CCOc1cc(NC(C)=O)nc(N)c1C#N","IC50","'>'","10000.0","nM","","","","UO_0000065","","","","","0","CHEMBL860184","Inhibition of JNK2-mediated ATF2 phosphorylation","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1148638","1","Scientific Literature","J Med Chem","2006","None","","","","10000.0"
"CHEMBL210363","","None","206.21","0","0.50","19e","COc1nc(NC(C)=O)cc(N)c1C#N","IC50","'='","4500.0","nM","5.35","","","UO_0000065","25.93","0.49","4.85","5.29","0","CHEMBL860184","Inhibition of JNK2-mediated ATF2 phosphorylation","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1148638","1","Scientific Literature","J Med Chem","2006","None","","","","4500.0"
"CHEMBL209770","","None","319.37","0","0.33","31","CCOc1nc(NC(=O)CN2CCC(O)CC2)cc(N)c1C#N","IC50","'='","640.0","nM","6.19","","","UO_0000065","19.39","0.37","5.86","4.97","0","CHEMBL860184","Inhibition of JNK2-mediated ATF2 phosphorylation","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1148638","1","Scientific Literature","J Med Chem","2006","None","","","","640.0"
"CHEMBL119385","NEFLAMAPIMOD","2.0","436.27","1","5.49","2, VX-745","O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl","IC50","'>'","200000.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL1101789","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1154277","1","Scientific Literature","Bioorg Med Chem Lett","2009","None","","","","200.0"
"CHEMBL220864","","None","431.56","0","3.46","8c","CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1/C=C/C(C)(C)C","IC50","'='","4160.0","nM","5.38","","","UO_0000065","","","","","0","CHEMBL853926","Inhibition of JNK2 by ATF2 phosphorylation assay","F","BAO_0000019","assay format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1139733","1","Scientific Literature","Bioorg Med Chem Lett","2006","None","","","","4.16"
"CHEMBL2392837","","None","525.68","1","3.97","21","CCOC(=O)[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCC(S(C)(=O)=O)CC5)cccc43)n2)CC1","IC50","'='","40.0","nM","7.40","","","UO_0000065","14.07","0.27","3.43","6.95","0","CHEMBL2393734","Inhibition of human JNK2alpha2 using GST-tagged ATF2 as substrate preincubated for 10 mins prior to substrate addition measured after 30 mins by microplate scintillation counting analysis","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL2390842","1","Scientific Literature","Bioorg Med Chem Lett","2013","None","","","","40.0"
"CHEMBL381743","","None","574.73","2","7.17","10","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1","IC50","'='","2.0","nM","8.70","","","UO_0000065","15.14","0.28","1.53","10.32","0","CHEMBL907530","Inhibition of Jnk2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1140644","1","Scientific Literature","Bioorg Med Chem Lett","2007","None","","","","2.0"
"CHEMBL10","SB-203580","None","377.44","0","4.68","1","C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1","IC50","'='","290.0","nM","6.54","","","UO_0000065","17.32","0.33","1.86","10.12","1","CHEMBL816398","Inhibition of c-Jun N-terminal kinase 2-alpha 1","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1132637","1","Scientific Literature","J Med Chem","1999","None","","","","290.0"
"CHEMBL10","SB-203580","None","377.44","0","4.68","1","C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1","IC50","'='","1900.0","nM","5.72","","","UO_0000065","15.16","0.29","1.04","8.85","1","CHEMBL816403","Inhibition of c-Jun N-terminal kinase 2-alpha 2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1132637","1","Scientific Literature","J Med Chem","1999","None","","","","1900.0"
"CHEMBL5802265","","None","353.41","0","2.45","BDBM351575","O=C(CN1C(=O)CCc2ccccc21)Nc1sccc1-c1ncn[nH]1","IC50","'='","5050.0","nM","5.30","","695650","UO_0000065","14.99","0.29","2.85","5.82","0","CHEMBL5732899","HTRF Assay: (1) Assay buffer #1 with 0.0025% Tween and 1 mM DTT was prepared using JNK buffer stock solution.(2) Assay buffer #2 with 0.025% BSA was prepared using the assay buffer #1.(3) Test compound solution preparation: 5× compound solution was prepared using assay buffer #1 with 5% DMSO. The compound solution (10 μl/well) was added to a 384-well plate (Corning, Cat No. 3654).(4) aJNK1, 2 or 3 preparation: aJNK stock (100 μg/ml) at −80° C. was thawed on ice and an aJNK (1.6 ng/ml) solution was prepared using assay buffer #2. The aJNK solution (20 μl/well) was added to the plate and the plate was shaken. The enzyme was incubated with the compound at RT for 10 min.(5) ATP/substrate solution preparation: ATP and substrate stocks were thawed on ice. 2.5×ATP/substrate (e.g., 25 μM or 2.5 mM ATP/50 nM EPIW-1) was prepared using assay buffer #1. The ATP/substrate (20 μl/well) was added to the plate and the plate was shaken. The plate was incubated at RT for 15 min. Note: In an exemplary assay, the final ATP concentration was about 1 mM.(6) EDTA preparation: 30 mM EDTA was prepared using 0.5M EDTA stock and assay buffer #1. The EDTA (10 μl/well) was added to the plate to quench the enzyme reaction and the plate was shaken well.(7) Detection reagent preparation: Eu-63 and SA-XL stocks were thawed on ice. 4× Eu-63/SA-XL (2 nM Eu-63/9.4 nM SA-XL) was prepared using JNK detection buffer. The Eu-63/SA-XL solution (20 μl/well) was added to the plate and the plate was shaken. The plate was incubated at RT for 1 hr before reading the plate on LJL using ratiometric method named HTRF.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL5726548","37","BindingDB Patent Bioactivity Data","","2017","None","","","","5050.0"
"CHEMBL3220466","","None","467.96","0","4.43","29","CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl","IC50","'='","50.0","nM","7.30","","","UO_0000065","15.60","0.30","2.87","8.32","1","CHEMBL3395897","Inhibition of JNK2 (unknown origin) by time-resolved fluorescence assay","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL3393060","1","Scientific Literature","J Med Chem","2015","None","","","","0.05"
"CHEMBL461139","","None","413.48","0","3.32","16","O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12","IC50","'='","950.0","nM","6.02","","","UO_0000065","14.56","0.27","2.70","6.93","0","CHEMBL955793","Inhibition of JNK2","B","BAO_0000357","single protein format","None","None","None","None","None","","","","CHEMBL4179","Mitogen-activated protein kinase 9","Homo sapiens","SINGLE PROTEIN","CHEMBL1152141","1","Scientific Literature","Bioorg Med Chem Lett","2008","None","","","","0.95"
