smiles,pred_pAct_JNK1,pred_pAct_JNK2,pred_pAct_JNK3,p_family,pred_delta_min_computed,sa,qed,final_score
O=C(Nc1cnn(-c2cccc(C(=O)NC3CCNC3)c2)c1)Nc1ccccc1Cl,5.676771,6.318982,7.3510017,7.3510017,-1.6742306,2.759741559890969,0.5047226733486246,0.6628037822025291
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCCC1,6.1094193,5.6305203,5.1615343,6.1094193,0.478899,1.9737136273919678,0.7742175695131625,0.6627657318386126
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(Br)cc21,6.068671,6.042556,6.7399435,6.7399435,-0.6712723,3.0380295677042692,0.6568990293908052,0.6627264713369826
Fc1cc(-c2cc[nH]/c(=N/c3ccc(-n4cnc(N5CCOCC5)n4)cc3)n2)cc(N2CCOCC2)c1,7.2136617,6.8704424,5.3531823,7.2136617,0.34321928,3.2247733082560615,0.4482978596143336,0.6623681557882432
CN1CC[C@@H](NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,5.574993,6.0365973,7.22228,7.22228,-1.6472869,3.0420087673427014,0.5596262171983444,0.6623554541709356
CN1CC[C@H](NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,5.574993,6.0365973,7.22228,7.22228,-1.6472869,3.0420087673427014,0.5596262171983444,0.6623554541709356
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCC(N)=O)n2)cc1,7.056128,6.434692,5.7391963,7.056128,0.6214361,2.5435091279477113,0.46898600421299275,0.6622910713169666
CCNC(=O)N1CCC(Nc2nccc(-c3c(C(C)C)[nH]c4ccccc34)n2)CC1,6.5336437,6.781076,6.029398,6.781076,-0.24743223,2.6346938896254883,0.587791934272754,0.6621752812903577
COCCNc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,6.8097258,6.3807898,5.60583,6.8097258,0.428936,2.482113638568757,0.5514569967343345,0.6621510662601297
CC(C)(O)c1cccn2c(-c3ccnc(N[C@H]4CC[C@H](CS(C)(=O)=O)CC4)n3)cnc12,6.694298,6.6817937,6.747302,6.747302,-0.053004265,2.995717496705847,0.6024961871525647,0.6620581423661035
CCOC(=O)c1nn(-c2ccnc(N[C@@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,6.502014,7.1989617,5.3841915,7.1989617,-0.6969476,3.1843284817665687,0.5012273485398504,0.6618752927050933
CCOC(=O)c1nn(-c2ccnc(N[C@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,6.502014,7.1989617,5.3841915,7.1989617,-0.6969476,3.1843284817665687,0.5012273485398504,0.6618752927050933
O=c1n(-c2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.215904,6.7586226,7.1042194,7.215904,0.1116848,2.7188923172271977,0.41905773971068694,0.6617359212786544
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCS(=O)(=O)CC2)s1,7.2111707,6.7729044,6.364961,7.2111707,0.43826628,2.8442305243277897,0.4264566819050654,0.6616309782736605
CC(C)N1CC[C@H](NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,5.5780005,6.191349,7.45339,7.45339,-1.8753896,3.097114348395599,0.49413890299339613,0.6614631019775468
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCS(=O)(=O)CC2)nc1,7.1691256,6.752442,6.4926043,7.1691256,0.41668367,2.6789390362743557,0.43173366149042636,0.6613961309215478
CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCNCC5)cccc43)n2)CC1,6.4141784,7.1229997,5.9522734,7.1229997,-0.7088213,2.821194410782736,0.5078827339912053,0.661342260008529
O=c1[nH]nc(-c2ccnc(NC3CCCOC3)c2)n1-c1ccc2ccccc2c1,6.3009043,6.4850335,6.9929323,6.9929323,-0.69202805,3.0019162929772563,0.5608473646563016,0.6612751516915513
COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cc1F,7.1885285,6.8371267,7.403102,7.403102,-0.21457338,2.700072315120755,0.3639769581142746,0.660793202197386
CN1CCC(NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)CC1,5.6015,6.022337,7.1841254,7.1841254,-1.5826254,2.5889885782782827,0.5374197638685105,0.6607434657946303
O=C1NCCCc2[nH]c3c(ccc4cnc(/C=C/c5cccc(CCN6CCOCC6)c5)cc43)c21,7.1315093,6.680637,5.9940815,7.1315093,0.45087242,2.9797378793573746,0.4563701776504545,0.6606823080197815
CCOc1nc(NC(C)=O)cc(N)c1C#N,5.860772,6.1890435,4.944275,6.1890435,-0.3282714,2.513290514704325,0.7873070844585263,0.6606374874412257
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccn4)ccc32)c1,7.0429645,6.3841076,6.294674,7.0429645,0.65885687,2.3903716576430174,0.45726021316933,0.6605558381500263
CC(C)(C)OC(=O)N1CCC(NC(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)CC1,6.8712406,6.486769,5.980731,6.8712406,0.38447142,2.5401018162416715,0.5248316248355462,0.6605521499138234
CS(=O)(=O)Nc1ccc(-c2cnc3cccc(Nc4ncccn4)c3c2)cc1,6.433256,6.8894157,6.1364846,6.8894157,-0.4561596,2.2290571173122355,0.5369716532338592,0.6605204674662033
O=C(NN1CCCCC1)c1ccc(CNc2n[nH]c3ccccc23)cc1,6.4390965,5.716922,5.378197,6.4390965,0.72217464,2.2378758431100145,0.6607083931678456,0.6604996717588655
CCOC(=O)c1nn(-c2ccnc(N[C@H]3CCCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,6.6457334,7.200547,5.868815,7.200547,-0.55481386,3.1940801507968617,0.4830067615666193,0.6603766481602442
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc3c(c2)OCO3)c1,6.4277325,5.970084,6.45786,6.45786,-0.030127525,2.19702017772277,0.653584592679583,0.6603450033874121
COC(=O)c1c(CN2CCC(S(C)(=O)=O)CC2)c(=O)c2ccc(F)cc2n1-c1ccccc1,6.862204,6.5449147,5.088878,6.862204,0.31728935,2.6326527510837394,0.531094766985341,0.6602467111264041
C[C@@H](CO)Nc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,6.9338903,6.3887386,5.6157575,6.9338903,0.5451517,3.0069640568775675,0.524696364134282,0.6602419562479489
[2H]C([2H])([2H])N1CC[C@@H](NC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,5.570639,6.371224,7.343603,7.343603,-1.772964,3.8583317093695886,0.556189051533266,0.660112252593298
CCNC(=O)N1CC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1,6.311334,6.5314217,6.431399,6.5314217,-0.22008753,2.5669789697131407,0.6583075233787515,0.6598899183515742
CC(O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3ccccc3n2)n1,6.929887,6.9056683,6.982695,6.982695,-0.052808285,3.3142553550779468,0.5245882822252556,0.6597716358112944
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(NC2CCCNC2)n1,6.8407984,7.0287113,6.9865556,7.0287113,-0.18791294,3.378880185892994,0.5208167902872772,0.6595656544117213
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4)cnc32)c1,7.0256596,6.452834,6.5091004,7.0256596,0.5165591,2.369869459840819,0.45726021316933,0.6595495173164637
CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(N[C@H]2CC[C@H](C(=O)N3CCC(F)(F)CC3)CC2)n1,7.35561,7.24411,6.853223,7.35561,0.11149979,3.0512411595627693,0.37563097970902243,0.6595064769120949
O[C@H]1CC[C@H](Nc2nccc(-c3cnc4c(OCc5ccccc5)cccn34)n2)CC1,6.5560503,7.051714,6.4240894,7.051714,-0.49566364,2.5490356434017283,0.49352921251617377,0.6594005074696692
O=C(Cc1ccc(F)c2cnccc12)Nc1scc(Br)c1-c1ncn[nH]1,5.3190837,5.8490434,7.407863,7.407863,-2.0887794,2.9321193356175073,0.5073900084017046,0.6593755363896566
O=c1n(C2CCNCC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.0801053,6.8215003,6.996392,7.0801053,0.08371353,2.866795867523056,0.4619598640813264,0.659331385471296
COC(=O)c1c(CN2CCC(S(C)(=O)=O)CC2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.043018,6.4887605,5.2195187,7.043018,0.5542574,2.8508899765961697,0.47391721246175605,0.6592857932223001
CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,5.6847024,5.9927673,6.063376,6.063376,-0.37867355,2.2309070603524663,0.8140255110438431,0.6592522447934155
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C(N)=O,6.347101,6.619821,5.4731584,6.619821,-0.27271986,2.3965268048306445,0.6193093290139134,0.6591932748670556
COc1cc(C2NC(=O)NC(C)=C2C(=O)OC2CCCC(C)C2)ccc1O,6.4619637,6.017794,4.4918017,6.4619637,0.44416952,3.391991180599815,0.7036555212543008,0.6591486481943738
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,6.526949,6.035517,6.6113105,6.6113105,-0.08436155,2.189963745050637,0.5975284349849366,0.6591323599903591
O=C(Nc1cccc(Cl)c1N1CCN(C2CC2)CC1)c1ccc(Br)o1,5.7568893,5.999493,6.109989,6.109989,-0.35309982,2.2922172166750165,0.7977101302224258,0.6590225981709479
CCOc1nc(NC(=O)CN(CC)CC)cc(N)c1C#N,5.6190124,6.2484655,5.04258,6.2484655,-0.6294532,2.564654956464558,0.7822424915114948,0.6587527386660897
COc1ccc(C(=O)NCc2c(C(=O)N(C)C)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,7.069358,6.6922684,5.406179,7.069358,0.3770895,2.373909824170804,0.4380136867218903,0.6587186901433194
O=C1CCCc2nn(-c3ccccc3)c(-c3ccncc3)c21,6.2342854,5.421512,4.562055,6.2342854,0.8127732,2.2825089193169337,0.7256319467062312,0.658701274971075
CCNc1nnc(Sc2ncc([N+](=O)[O-])s2)s1,6.497928,6.051454,4.5578213,6.497928,0.44647408,2.965162735686711,0.6670903595216076,0.6586214145257869
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3cccnc3)n2)cc1,6.4433036,6.4479866,5.955475,6.4479866,-0.0046830177,2.444483724940028,0.6585710026914314,0.6585581802177496
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,6.996894,7.0967765,6.556635,7.0967765,-0.0998826,3.515504601337873,0.4918394164272113,0.658488952212707
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,6.996894,7.0967765,6.556635,7.0967765,-0.0998826,3.515504601337873,0.4918394164272113,0.658488952212707
NC1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.069256,6.7180805,6.6562333,7.069256,0.3511753,2.5445809325532274,0.44511697290198243,0.6584254932748839
COC(=O)c1c(CNC(=O)c2ccccc2F)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.04828,6.674958,5.6060195,7.04828,0.37332153,2.320968092544522,0.441074872854204,0.6583848770041604
NC(=O)C1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.1771903,6.7953086,6.994027,7.1771903,0.18316317,2.540635986709683,0.4068757819568426,0.658372117790446
CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(N[C@H]2CC[C@H](C(=O)N3CC[C@@H](F)C3)CC2)n1,7.2910085,7.2237544,6.70417,7.2910085,0.06725407,3.399737414658686,0.4096052826350319,0.6582942754514033
O=C(Cc1cccc2ncc(F)cc12)Nc1scc(Br)c1-c1ncn[nH]1,5.3629417,6.4469547,7.3596473,7.3596473,-1.9967055,2.845117489463661,0.5073900084017046,0.6582515529858082
COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n([C@H]4CC[C@@H](C(N)=O)CC4)c3n2)cc1,7.2399187,7.3534765,7.0048404,7.3534765,-0.113557816,2.582752448166328,0.35498357001031156,0.6582091789918346
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccncc3)n2)cc1,6.418075,6.4437823,5.9580426,6.4437823,-0.025707245,2.446570904427208,0.6585710026914314,0.6579276458900715
CCOC(=O)c1nn(-c2ccnc(N[C@H]3CCCN(C(=O)N(C)C)C3)n2)cc1/C=C/c1ccccc1,6.2433515,7.1952085,5.568215,7.1952085,-0.9518571,3.2662739219808694,0.5059581488511138,0.6579156326654348
CCOC(=O)c1nn(-c2ccnc(N[C@@H]3CCCN(C(=O)N(C)C)C3)n2)cc1/C=C/c1ccccc1,6.2433515,7.1952085,5.568215,7.1952085,-0.9518571,3.2662739219808694,0.5059581488511138,0.6579156326654348
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,7.1703734,7.1387296,6.860332,7.1703734,0.031643867,3.3858953452178255,0.448941258900884,0.6578554391132159
O=C(NCc1ccccn1)c1[nH]nc2ccccc12,6.1459355,6.0887995,4.6036096,6.1459355,0.05713606,2.1935665259420976,0.7473866176373904,0.6577571457482208
CCNC(=O)N1CCC(Nc2nccc(-c3c(-c4ccccc4)[nH]c4ccccc34)n2)CC1,6.5823383,7.2960224,6.1908774,7.2960224,-0.7136841,2.475043583066636,0.4121026419772986,0.6576864003956039
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCN(CCO)CC2)nc1,7.209647,6.7100964,6.5225496,7.209647,0.49955082,2.5286328899827453,0.39138698781522924,0.6576663711687116
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCNCC2)nc1,6.997105,6.822527,6.597323,6.997105,0.17457819,2.5042692043111288,0.4643160266502337,0.6576178717998139
Cc1sc(C(=O)NC2COC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,5.5900416,6.306326,7.1264143,7.1264143,-1.5363727,2.853909747023904,0.5514305028214923,0.657550414100987
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCO)n2)cc1,6.8187914,6.37169,5.6433067,6.8187914,0.4471016,2.496581055393115,0.5252100391894285,0.6573915945465278
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,6.970857,6.6432066,7.1533594,7.1533594,-0.18250227,2.3376889385768624,0.4119990907918602,0.6570205536467184
COc1ccc2ncn(-c3ccccc3)c2c1,6.296505,5.7861514,4.433502,6.296505,0.51035357,1.754910581840555,0.6686284207347574,0.6569319265341124
CN(C)C(=O)c1ccc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)cc1,6.446723,6.0469604,6.5245423,6.5245423,-0.07781935,2.1290603197356894,0.6132519596039976,0.6569104617314077
NC(=O)c1ccccc1Nc1cc(Oc2ccc(-n3cncn3)cc2)ncc1C(F)(F)F,6.5190673,6.2542076,7.131633,7.131633,-0.6125655,2.569263517543865,0.4624999735292109,0.6568331731099628
CC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,5.5528407,6.2384257,6.9785123,6.9785123,-1.4256716,3.079119622375927,0.6022175452485997,0.6567630992639489
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(N3CCOCC3)cc21,6.312878,6.381889,6.6393886,6.6393886,-0.32651043,3.146428509133945,0.641115736892187,0.6566184051337776
O=C1c2ccccc2NC2=NCCCCN12,6.251636,5.615812,4.4755254,6.251636,0.6358242,2.4229861185561887,0.7155853491715849,0.6565017306290408
Cc1sc(C(=O)N[C@@H]2CCOC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,5.6528163,6.310963,7.252406,7.252406,-1.5995898,3.284955375920358,0.5279641127401986,0.656417849839709
O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.214311,6.7992253,7.1077156,7.214311,0.106595516,2.699343450225344,0.3919907575777038,0.6564064956158874
Cc1cnc(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)cn1,5.7128325,6.282785,7.0259557,7.0259557,-1.3131232,2.318934966770094,0.5363230582461996,0.6561953109813254
CCCCOc1nc(NC(C)=O)cc(N)c1C#N,5.9282885,6.1350203,4.92778,6.1350203,-0.2067318,2.479113385175589,0.7716920357961649,0.655897714286481
N#Cc1c(N)nc(SCc2ccncc2)c(C#N)c1-c1cccs1,6.262084,5.8861136,4.541101,6.262084,0.37597036,2.6220829712140983,0.7187446194948267,0.6558739746952473
COc1ccc(C(C)=O)cc1COC(=O)c1c(C)noc1C,6.459413,5.576964,4.323889,6.459413,0.88244915,2.109886434109834,0.6240006077795385,0.6558601708271751
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CC[C@H](O)C2)nc1,7.040911,6.7275853,6.633545,7.040911,0.31332588,2.936529689245045,0.4617144435956446,0.6558413756630432
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CC[C@@H](O)C2)nc1,7.040911,6.7275853,6.633545,7.040911,0.31332588,2.936529689245045,0.4617144435956446,0.6558413756630432
CC(C)(O)c1cccn2c(-c3ccnc(N[C@H]4CC[C@H](C(=O)N5CCC(O)CC5)CC4)n3)cnc12,6.8860035,6.660538,6.5831547,6.8860035,0.2254653,2.9447328320200956,0.5162544173083206,0.6558237997398518
CNC(=O)c1cc(-n2ncc3nc(Nc4ccccc4Cl)ncc32)cs1,6.3532324,6.831708,6.408312,6.831708,-0.47847557,2.7424547202328906,0.5608381119756187,0.6557854984410859
CS(=O)(=O)CCCOc1cccn2c(-c3ccnc(N[C@H]4CC[C@H](C(=O)N5CCC(O)CC5)CC4)n3)cnc12,7.274699,7.0809326,6.6348124,7.274699,0.1937666,2.9729260287526156,0.38073983993436294,0.6556476524777889
O=C(Nc1cnn(-c2csc(C(=O)NC[C@H]3CCOC3)c2)c1)Nc1ccccc1Cl,5.8537073,6.093207,7.1255536,7.1255536,-1.2718463,3.0837749816416347,0.5338582211846034,0.6556449525603054
COc1ccc(CN/C(C)=C(/C#N)C(N)=O)cc1OC,6.565188,5.8655934,4.629738,6.565188,0.6995945,2.345879897955541,0.5976887571613023,0.6556421076269604
C=C(C)COc1ccc(-c2nc(N)ncc2-c2ccc(OC)cc2)c(O)c1,6.4411902,5.9407988,5.0543323,6.4411902,0.5003915,2.3809650306639334,0.6419096372174095,0.655455594130556
CN(C)S(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-c3cnc4c(C(C)(C)O)cccn34)n2)CC1,6.995279,6.7051907,6.470287,6.995279,0.29008818,3.032588369812836,0.48006014156319865,0.6553556630852755
CC(=O)NCCNc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.0479646,6.440618,5.717031,7.0479646,0.60734653,2.5423027381790906,0.436975697190838,0.6553296321598312
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCCC1,6.120257,6.0128293,5.4268007,6.120257,0.1074276,2.2408022931989677,0.7464240374211766,0.6552947676073604
O=c1n(C2CCOC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,6.5980444,6.637004,7.1091714,7.1091714,-0.511127,3.289468626404066,0.490881893906842,0.655256784928369
CC(C)N1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,5.7745004,6.0867424,5.834098,6.0867424,-0.31224203,2.279348818594224,0.7830214028028928,0.6551991299867884
CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CN)CC5)cccc43)n2)CC1,6.9945307,7.1861,6.0824485,7.1861,-0.19156933,2.8776278589883457,0.4188282827217936,0.6551428384570999
NC(=O)c1ccccc1Nc1ccnc(Oc2ccc(N3CCNCC3)cc2)c1,6.541983,6.0869823,6.382432,6.541983,0.15955114,2.2850102608877396,0.5998793257474392,0.6550645814721902
O=C(Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1)C1CC1,5.7600164,6.325419,6.855228,6.855228,-1.0952115,2.365486177141296,0.576392778804967,0.6550614777076896
COC(=O)c1c(CNc2ncnc3ccccc23)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.2407413,6.6050553,5.4477563,7.2407413,0.6356859,2.4752190830038643,0.3642352363853407,0.6549467441499713
Cn1ccc(-c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,6.3539276,7.0272875,6.3376017,7.0272875,-0.6733599,2.857084599629447,0.5084746721145977,0.6549338141880386
COc1ccc(C(C)=O)cc1COC(=O)c1cc(C)oc1C,6.4381413,5.518246,4.3655863,6.4381413,0.9198952,2.075222587955988,0.6247719572688735,0.6548720597926597
Cc1ncn(-c2ccc(Nc3nccc(-c4cc[nH]n4)n3)cc2)n1,6.337553,6.7032204,5.98713,6.7032204,-0.36566734,2.8833708321590326,0.5998251102249749,0.6548717292965249
O=C(Nc1cnn(-c2csc(C(=O)NC3CNC3)c2)c1)Nc1ccccc1Cl,5.8229046,6.073642,7.1076593,7.1076593,-1.2847548,2.650935813893433,0.5134195680456023,0.6544393879668292
N#CCC(=O)O[C@H]1CCC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)C1,6.776164,7.254677,6.0469465,7.254677,-0.47851276,3.828195731144774,0.4596849539985618,0.6543047193479449
N#CCC(=O)O[C@@H]1CCC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)C1,6.776164,7.254677,6.0469465,7.254677,-0.47851276,3.828195731144774,0.4596849539985618,0.6543047193479449
CCOc1nc(NC(=O)Cc2cc(OC)c(NC(C)=O)cc2OC)cc(N)c1C#N,5.597229,6.85519,6.1598234,6.85519,-1.2579608,2.581480599342319,0.5955263397739694,0.6542843360343994
O=c1c2ccccc2[nH]c(=S)n1Cc1cccnc1,6.1255593,5.7248974,4.58442,6.1255593,0.40066195,2.0042847477203214,0.7271871010526639,0.6541837258323896
Brc1ccc2nc3c(n2c1)CCCC3,6.2755795,5.4969463,4.748343,6.2755795,0.7786331,2.5778434374745025,0.7031471458319131,0.654141556467663
O=C(Cn1c(=O)ccc2c(C(F)(F)F)cccc21)Nc1scc(Br)c1-c1ncn[nH]1,5.2912707,7.3311934,7.5607095,7.5607095,-2.2694387,2.9426322744964324,0.4399049936079868,0.6537627581757298
C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,5.757527,5.96262,6.277238,6.277238,-0.519711,2.3634898060574656,0.7288657174136046,0.6537492326085782
Cc1cc(O)ccc1-c1cnc2ccccc2n1,6.1708417,5.8128247,4.4707394,6.1708417,0.35801697,1.9266834733291933,0.7046555744656189,0.653623198731304
c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(N3CCOCC3)cc2n1,6.5139785,7.0166864,5.69305,7.0166864,-0.50270796,2.6964200064501647,0.48432899265556506,0.6535290298592811
CCCc1nc(SCC(=O)N2CCCC2)c2ccccc2n1,6.419266,5.7153096,4.349508,6.419266,0.7039566,2.1302461937252186,0.6272237591188156,0.653490925560034
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,5.4324183,6.783078,6.1167483,6.783078,-1.3506598,2.697557793421952,0.6293082808758,0.6534416540885662
CCN(CC)C(=O)[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(OCCCS(C)(=O)=O)cccc43)n2)CC1,7.244022,7.237812,6.0882044,7.244022,0.0062098503,2.8579195819823333,0.3746950902465902,0.6534413547078273
CCOC(=O)c1c(-c2ccccc2)[nH]c2ccc(O)cc12,6.112484,6.1486025,4.695666,6.1486025,-0.036118507,2.0310551588937074,0.7191791696305174,0.6533856787223593
O=C(c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1)N1CCN(c2ccc(Cl)cc2)CC1,6.800719,6.625342,4.5688744,6.800719,0.17537689,2.1082253624387164,0.4917277624887058,0.6533136137766133
OCC(O)COc1cccc2c1cnn2-c1ccnc(N[C@H]2CC[C@H](O)CC2)n1,6.8575144,7.0630546,6.2779975,7.0630546,-0.20554018,3.1626020583746506,0.46792460525880475,0.6532896170779693
COc1ccc(/N=N/c2c(=N)[nH]n3cc4c(nc23)CCC4)cc1,6.2886963,5.4062796,4.907911,6.2886963,0.8824167,3.2554649164870373,0.7279203517803355,0.6532381614255718
CN(C)c1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,5.9608355,6.1051364,6.4860854,6.4860854,-0.52524996,3.1919389056094083,0.6941692983011278,0.6530617002756097
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1ccc(N2CCOCC2)nc1,6.8972554,6.6908665,5.948054,6.8972554,0.20638895,2.534338891426037,0.4777902665846154,0.6530225438505997
O=[N+]([O-])c1cnc(Sc2nnc(NCC3CCCO3)s2)s1,6.581874,6.4703083,4.709591,6.581874,0.11156559,3.3750473218685526,0.6293417017839672,0.6528490396997534
CCOc1nc(NC(=O)CN2CCC(C(=O)NC(C)C)CC2)cc(N)c1C#N,5.7233863,6.6301146,6.000632,6.6301146,-0.90672827,2.5082343178894355,0.6368871815828955,0.6528021879977617
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1cccnc1,5.7549114,5.982218,6.898664,6.898664,-1.1437526,2.1267119005477415,0.5414788188369278,0.6527788359736086
c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1,6.2173486,6.558947,5.3323517,6.558947,-0.3415985,1.9175571642781826,0.5895548561909457,0.6527377179776704
COC(=O)c1c(Cc2ccc(C(=O)NCCO)cc2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.2493887,6.6855025,5.550478,7.2493887,0.56388617,2.625289377627027,0.3576271201179243,0.6527297388807375
CCCc1cc(O)n2c(n1)nc1ccccc12,6.1571913,5.5029693,4.3867702,6.1571913,0.654222,2.4647733322330208,0.7315277823868414,0.6526612125135587
CNC(=O)c1cc(-n2ncc3cc(Oc4ccccc4Cl)ccc32)cs1,6.424987,6.1874843,6.765847,6.765847,-0.34086037,2.491167335617506,0.5453621397287209,0.6526571535153504
CC(C)NC(=O)c1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,6.414755,6.447375,5.610969,6.447375,-0.032619953,2.5318223179709296,0.6355221763628062,0.6526131502451653
Cc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)ccc1N1CCOCC1,6.435167,6.0514016,6.6021113,6.6021113,-0.1669445,2.2960750937461487,0.5795757619112417,0.6525980276578607
