chembl_id,smiles
CHEMBL178199,CCOc1cc2ncc(C#N)c(Nc3ccc(OCCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CHEMBL178265,CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccncc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CHEMBL1783527,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)CCCc6ccccc6)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CS1
CHEMBL178922,CCOc1cc2ncc(C#N)c(Nc3ccc(N4CCOCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CHEMBL179363,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(Cl)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CHEMBL179521,COc1cc2ncc(C#N)c(Nc3ccc(NCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CHEMBL179633,COc1cc2ncc(C#N)c(Nc3ccc(NCc4cccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CHEMBL1808985,CC(C)Oc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc(N2CCOCC2)n1
CHEMBL1819179,Clc1ccc2c(NCCCCCCCOc3cccc(-c4cc5ccccc5o4)c3)c3c(nc2c1)CCCC3
CHEMBL1828861,Cc1ccc(S(=O)(=O)NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1
CHEMBL1828862,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(F)cc1
CHEMBL1828865,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1
CHEMBL1828867,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(F)cc1
CHEMBL1828868,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Cl)cc1
CHEMBL1828870,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1
CHEMBL1828875,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccccc1
CHEMBL1829271,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccccc1
CHEMBL1864065,O=c1c2ccccc2nc2n1CCC2O
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
CHEMBL190322,CNC(=O)Oc1cccc2c1SCC1CCN(C)C21
CHEMBL19060,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC
CHEMBL1908391,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
CHEMBL1910989,Cc1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1
CHEMBL1912058,O=C(CCCC[C@H]1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
CHEMBL1912063,COc1cccc(C(C)N(C)CCCNC(=O)CCCCC2CCSS2)c1
CHEMBL191386,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(c2)O/C(=C\c2ccc4ccccc4c2)C3=O)c1
CHEMBL1914726,O=S(=O)(Nc1cc(-c2ccc3nccc(-c4cccnc4)c3c2)cnc1Cl)c1ccc(F)cc1
CHEMBL1914727,O=S(=O)(Nc1cc(-c2ccc3nccc(-c4ccncc4)c3c2)cnc1Cl)c1ccc(F)cc1
CHEMBL1917825,C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2
CHEMBL1921986,Cc1c(CN2CCN(C(=O)[C@@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12
CHEMBL192627,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl
CHEMBL192682,O=C(CCCCC1CCSS1)NCCNc1c2c(nc3ccccc13)CCCC2
CHEMBL1928533,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)cc12
CHEMBL1928536,C#Cc1ccn2ncc(/C=N/N(C)S(=O)(=O)c3cc([N+](=O)[O-])ccc3C)c2c1
CHEMBL1928719,Cc1ccc(Cl)cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12
CHEMBL1928722,CCc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12
CHEMBL1928944,O=[N+]([O-])c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
CHEMBL1928946,CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
CHEMBL1928947,C=CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
CHEMBL1928959,O=C(COc1cc(F)c(F)c(F)c1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
CHEMBL193578,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1
CHEMBL1940612,CCN(CCCCCCNC1=CC(=O)c2ccccc2C1=O)Cc1ccccc1OC
CHEMBL1940619,COC1=CC(=O)C(N2CCC(C3CCN(Cc4ccccc4OC)CC3)CC2)=CC1=O
CHEMBL194337,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1
CHEMBL194349,CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC
CHEMBL1945797,O=C(O)c1ccc(-c2cnc3[nH]c(=O)n(CC4CCCCC4)c3n2)cc1
CHEMBL1945953,O=c1[nH]c2ncc(-c3ccc(-c4nc[nH]n4)cc3)nc2n1CC1CCOCC1
CHEMBL1946132,O=c1[nH]c2ncc(-c3ccc4[nH]ncc4c3)nc2n1CC1CCCCC1
CHEMBL1946262,O=c1[nH]c2ncc(-c3ccc4[nH]cnc4c3)nc2n1CC1CCCCC1
CHEMBL1949909,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3o2)CC1
CHEMBL1949911,c1cc(-c2nc(N3CCOCC3)c3ccsc3n2)c2cn[nH]c2c1
CHEMBL1949920,CN(C(=O)c1cc2c(s1)-c1ccc(-c3ccn[nH]3)cc1OCC2)c1ccccc1Cl
CHEMBL195029,COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl
CHEMBL1952064,Cl.O/N=C/C1=NCCCN1Cc1ccc(Cl)cc1Cl
CHEMBL195218,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F
CHEMBL1957844,O=c1cc(N2CCOCC2)nc2n(Cc3ccccc3F)ccn12
CHEMBL1957845,O=c1cc(N2CCOCC2)nc2n(Cc3cccc(F)c3)ccn12
CHEMBL1957850,Cc1ccccc1Cn1ccn2c(=O)cc(N3CCOCC3)nc12
CHEMBL1957854,O=c1cc(N2CCOCC2)nc2n(Cc3ccc(F)c(Cl)c3)ccn12
CHEMBL1957855,Cc1c(Cn2ccn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F
CHEMBL1957856,Cc1cn2c(=O)cc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1Cl
CHEMBL1957857,Cc1c(Cn2c(C)cn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F
CHEMBL1957867,CC1(C)CN(c2cc(=O)n3ccn(Cc4cccc(Cl)c4Cl)c3n2)CCO1
CHEMBL1957870,Cc1c(Cn2ccn3c(=O)cc(N4CCO[C@H](C)C4)nc23)cccc1C(F)(F)F
CHEMBL1958019,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccccc2)=N1
CHEMBL1958020,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)=N1
CHEMBL1958021,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(Cl)cc2)=N1
CHEMBL1958025,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccccc2)=N1
CHEMBL1958026,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(F)cc2)=N1
CHEMBL1958028,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Br)cc2)=N1
CHEMBL1958030,COc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1
CHEMBL1958031,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)=N1
CHEMBL1958037,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccccc2)=N1
CHEMBL1958038,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)=N1
CHEMBL1958039,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Cl)cc2)=N1
CHEMBL1958210,Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1
CHEMBL1958212,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1
CHEMBL1958214,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1
CHEMBL1958216,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1
CHEMBL196738,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C
CHEMBL1967878,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1
CHEMBL1970317,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1
CHEMBL1972466,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1
CHEMBL1976732,CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12
CHEMBL1982476,CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12
CHEMBL1982874,Nc1nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc2n1CC1CC1
CHEMBL1990496,Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O
CHEMBL1994938,Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12
CHEMBL2000832,COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O
CHEMBL2001751,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12
CHEMBL2003657,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21
CHEMBL2007996,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(N)c3[C@H](C1)C2
CHEMBL2011488,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl
CHEMBL2017653,N#Cc1c(N2CCOCC2)sc(-c2ncn[nH]2)c1-c1ccc(Cl)cc1Cl
CHEMBL2018215,CSc1nn2c(=O)cc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1Cl
CHEMBL2018216,O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3Cl)c(C3CC3)nn12
CHEMBL2018221,Cc1c(Cn2c(C3CC3)nn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F
CHEMBL2018222,Cc1c(Cn2c(C)nn3c(=O)cc(N4CCOC(C)C4)nc23)cccc1C(F)(F)F
CHEMBL2018360,CSc1nn2c(=O)cc(N3CCOC(C)C3)nc2n1Cc1cccc(C(F)(F)F)c1C
CHEMBL2019046,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1.Cl
CHEMBL202360,C#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL2030438,CC(C)S(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1
CHEMBL2030445,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]cnc3c2)n1
CHEMBL2048792,O=C1Cc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc2N1
CHEMBL2048797,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ccc45)c(Cl)c3)c21
CHEMBL2048905,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21
CHEMBL2048911,Cl.O=C(NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)[C@@H]1CCCN1
CHEMBL205059,O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1
CHEMBL205340,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
CHEMBL2057362,Cc1noc(C)c1CCNC(=O)Nc1nc2ccc(-c3cncc(S(=O)(=O)NC(C)(C)C)c3)cn2n1
CHEMBL2057364,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCCn4cccn4)nn3c2)c1
CHEMBL2057367,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCCc4nnc(C5CC5)o4)nn3c2)c1
CHEMBL2057727,COc1ccc(-c2cc3c(C)nc(N)nc3n(C3CCC3)c2=O)cn1
CHEMBL205870,C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1
CHEMBL205940,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1N2C
CHEMBL2059908,CS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1
CHEMBL2059909,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1
CHEMBL206093,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2
CHEMBL206237,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@@]2(C)CCO[C@H]2O3)cc1
CHEMBL2063753,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CS(=O)(=O)C3)cc1
CHEMBL2063759,CCNC(=O)Nc1ccc(-c2nc3c(c(N4C[C@H]5CC[C@@H](C4)O5)n2)CS(=O)(=O)CC3)cc1
CHEMBL2064327,Cc1cc(F)ccc1Oc1cccc2c(=O)cc(N3CCOCC3)[nH]c12
CHEMBL2064328,Cc1cc(C(C)Nc2ccccc2)c2oc(N3CCOCC3)cc(=O)c2c1
CHEMBL2064330,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2ccccc21
CHEMBL2064343,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2C2CCCCC2)[nH]1
CHEMBL2064344,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2-c2ccccc2)[nH]1
CHEMBL2064346,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)cccc3[nH]2)[nH]1
CHEMBL2064350,Cn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2ccc(-c3ccccc3)cc21
CHEMBL2064408,Cc1ccc2nc(Cc3nc(N4CCOCC4)cc(=O)[nH]3)oc2c1
CHEMBL2064419,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1
CHEMBL2064468,CN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1
CHEMBL2064471,O=C(CCNCCNc1c2c(nc3ccccc13)CCCC2)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1
CHEMBL2064479,CC(=O)Nc1nc2ccc(-c3cc(C)c(O)c(C)c3)cn2n1
CHEMBL206642,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCO[C@@H]2O3)cc1
CHEMBL2069328,CC(=O)c1ccc(-c2sc(NC(=O)NCCC(=O)NC(C)(C)C)nc2C)cc1
CHEMBL2070191,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1
CHEMBL2070198,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1
CHEMBL2071326,CC(=O)Nc1nc(C)c(-c2ccc(S(N)(=O)=O)cc2)s1
CHEMBL2071333,CC(=O)Nc1nc(C)c(-c2ccc(-n3cccn3)cc2)s1
CHEMBL2071338,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccc(-n2cccn2)cc1
CHEMBL2071341,Cc1nc(NC(=O)NCCC(=O)OC(C)(C)C)sc1-c1ccc(S(C)(=O)=O)c(F)c1
CHEMBL2071342,CCn1nnc(CCNC(=O)Nc2nc(C)c(-c3ccc(S(C)(=O)=O)c(F)c3)s2)n1
CHEMBL207410,CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1
CHEMBL207869,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ncccn3)cc2Cl)c1
CHEMBL208144,CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1
CHEMBL208240,Cc1cccc(Nc2ncnc3ccc(NC(=O)NCCCl)cc23)c1
CHEMBL208594,CNc1ccc2ncnc(Nc3cccc(C)c3)c2c1
CHEMBL208652,O=C1NC(=O)/C(=C/c2ccc(-c3ccccc3O)o2)S1
CHEMBL2087492,Cc1c(CN2CCN(S(C)(=O)=O)CC2)nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)cn12
CHEMBL2087493,CS(=O)(=O)N1CCN(Cc2cn3c(Cl)c(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1
CHEMBL2088780,N#Cc1c(N)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1
CHEMBL2088781,N#Cc1c(N)nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1
CHEMBL2088784,N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1N
CHEMBL2088786,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1N
CHEMBL2089097,Cc1ccccc1Cn1cnc(=O)c2sc(N3CCOCC3)nc21
CHEMBL2089100,O=c1ncn(Cc2ccccc2Cl)c2nc(N3CCOCC3)sc12
CHEMBL2089105,Cc1c(Cl)cccc1Cn1cnc(=O)c2sc(N3CCOCC3)nc21
CHEMBL2089106,Cc1c(Cn2c(C)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F
CHEMBL2089107,Cc1c(Cl)cccc1Cn1c(C)nc(=O)c2sc(N3CCOCC3)nc21
CHEMBL2089111,Cc1c(Cn2c(Cc3ccccc3)nc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F
CHEMBL2089115,Cc1c(Cl)cccc1Cn1c(=O)[nH]c(=O)c2sc(N3CCOCC3)nc21
CHEMBL2089117,Cc1c(Cl)cccc1Cn1c(S)nc(=O)c2sc(N3CCOCC3)nc21
CHEMBL2089118,CSc1nc(=O)c2sc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1C
CHEMBL210453,C/C=C1\C2C=C(C)C[C@]1(C(=O)OC)CC(NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)C2
CHEMBL210502,Cc1cccc(Nc2ncnc3ccc(NC(=O)N(CCCl)N=O)cc23)c1
CHEMBL210659,O=NN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1
CHEMBL210660,O=NN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL2112369,COC[C@@H]1CCCN1C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL2112370,COC[C@@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CHEMBL2143829,COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OC
CHEMBL214487,CC(C)S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
CHEMBL2148044,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21
CHEMBL2148049,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O
CHEMBL2148050,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21
CHEMBL2151048,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(Br)c1
CHEMBL2151050,COc1ccc(-c2nccnc2N2CCN(S(=O)(=O)c3cccc(-c4cnc(N)nc4)c3)CC2)cc1
CHEMBL215152,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1
CHEMBL2151820,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(F)c1
CHEMBL2151921,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(Cl)c1
CHEMBL2151924,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(F)c1
CHEMBL2151926,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(Cl)c1
CHEMBL2151932,Cn1c(CC(=O)Nc2ccc(F)c(F)c2)nc(N2CCOCC2)cc1=O
CHEMBL2151933,Cn1c(CC(=O)Nc2ccc(F)c(Br)c2)nc(N2CCOCC2)cc1=O
CHEMBL2152125,CNC(=O)c1nc(-c2cccc(-c3nnn[nH]3)c2)cnc1N
CHEMBL2152127,CC(C)c1ccc(-c2ncccc2N2CCN(S(=O)(=O)c3cccc(-c4cnc(N)nc4)c3)CC2)cc1
CHEMBL2152129,CNC(=O)c1nc(-c2cccc(S(=O)(=O)Nc3ccccc3)c2)cnc1N
CHEMBL2152131,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)NC)c2)cnc1N
CHEMBL2152138,CNC(=O)c1nc(-c2cccc(NS(=O)(=O)c3cccc(Cl)c3)c2)cnc1N
CHEMBL2152140,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(C)c3)c2)cnc1N
CHEMBL2152147,CNC(=O)c1nc(-c2cccc(S(=O)(=O)Nc3cccc(Cl)c3)c2)cnc1N
CHEMBL2152149,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3Cl)c2)cnc1N
CHEMBL2152250,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(Cl)c3Cl)c2)cnc1N
CHEMBL2152251,CNC(=O)c1nc(-c2cccc(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N
CHEMBL2152252,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N
CHEMBL2152253,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3C)c2)cnc1N
CHEMBL2152768,CC(C)(O)C1CCN(Cc2ccc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3n2)CC1
CHEMBL2158435,OCc1cc(NCc2ccccc2)nc(N2CCOCC2)c1
CHEMBL2158436,O=c1cc(N2CCOCC2)nc(NCc2cccc3ccccc23)[nH]1
CHEMBL2159660,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccc3ccccc3c2)cc1.[Br-]
CHEMBL2165010,COc1ccc(Nc2ncc(CN3CCOCC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165015,COC(=O)N1CCN(Cc2cnc(Nc3ccc(OC)nc3)c(-c3nc(C)nc(N)n3)c2)CC1
CHEMBL2165016,COc1ccc(Nc2ncc(CN3CCN(C(=O)N(C)C)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165017,COc1ccc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165026,COc1ccc(Nc2ncc(CO)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165033,COc1ccc(Nc2ncc(-c3cnn(C)c3)cc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165036,Nc1cc(-c2cccnc2Nc2cccc3[nH]ncc23)nc(C(F)(F)F)n1
CHEMBL2165041,COc1ccc(Nc2ncccc2-c2ncnc3nc[nH]c23)cn1
CHEMBL2165047,COc1ccc(Nc2cnccc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165048,COc1ccc(Nc2cccnc2-c2nc(C)nc(N)n2)cn1
CHEMBL2165176,O=c1cc(-c2cn[nH]c2)nc(NCc2cccc3ccccc23)[nH]1
CHEMBL2165178,CCN(Cc1cccc2ccccc12)c1cc(N2CCOCC2)nc(=O)[nH]1
CHEMBL2165179,O=c1nc(N2CCOCC2)cc(N(Cc2cccc3ccccc23)C2CC2)[nH]1
CHEMBL2165182,O=c1nc(N2CCOCC2)cc(N(CCCCO)Cc2cccc3ccccc23)[nH]1
CHEMBL2165189,C[C@H]1CN(c2cc(N(CCO)Cc3cccc4ccccc34)[nH]c(=O)n2)CCO1
CHEMBL2165191,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1
CHEMBL2165268,Cc1nc(N)nc(-c2cccnc2Nc2cccc3[nH]ccc23)n1
CHEMBL2165269,COc1ccc(Nc2ncccc2-c2nc(C)nc(N)n2)cn1
CHEMBL2171920,Cc1c(-c2cccnc2)nc2cc(F)ccc2c1N1CC(C)(C)c2ccc(N3CCOCC3)cc21
CHEMBL2171926,Cc1c(-c2ccccn2)nc2cc(F)ccc2c1N1CC(C)(C)c2ccc(-c3ccncc3)cc21
CHEMBL2171933,Cc1nc2ccc(Cl)cc2c(N2CC(C)(C)c3ccc(N4CCOCC4)cc32)c1C
CHEMBL2172474,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3cccnn23)nc(C)n1
CHEMBL2172477,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cccnc4C)cn23)nc(C)n1
CHEMBL2172479,CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnco4)cn23)nc(C)n1
CHEMBL2172485,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cncnc4)cn23)n1
CHEMBL2172627,CNc1cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)nc(C)n1
CHEMBL2172631,Cc1nc(Nc2cccnc2)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1
CHEMBL2172637,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccccn23)n1
CHEMBL2172638,Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4ccccc4F)cn23)n1
CHEMBL2181110,O=Cc1ccc(N2CCOCC2)cc1O
CHEMBL2205030,O=S1(=O)N=S(c2ccc(Br)cc2)c2ccncc21
CHEMBL220905,C[n+]1ccc2c(c1)[nH]c1ccc(O)cc12
