repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,selection_reason
REP_00965,CHEMBL4297183,BALOVAPTAN,CN1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,GMPZPHGHNDMRKL-RZDIXWSQSA-N,409.92,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,c1ccc(OC2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)nc1,188,nlrp3_p_active_ge_threshold
REP_00970,CHEMBL4297258,FIRMONERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,GHKOONMJXNWOIW-UHFFFAOYSA-N,568.6,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,c1cncc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1,189,nlrp3_p_active_ge_threshold
REP_00940,CHEMBL4091374,LANIFIBRANOR,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,OQDQIFQRNZIEEJ-UHFFFAOYSA-N,434.93,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,O=S(=O)(c1ccc2ncsc2c1)n1ccc2ccccc21,190,nlrp3_p_active_ge_threshold
REP_00692,CHEMBL2107486,TEBIPENEM PIVOXIL,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,SNUDIPVBUUXCDG-QHSBEEBCSA-N,497.64,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,O=C1CC2CC(SC3CN(C4=NCCS4)C3)=CN12,191,nlrp3_p_active_ge_threshold
REP_00623,CHEMBL2103876,MAPRACORAT,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,VJGFOYBQOIPQFY-XMMPIXPASA-N,462.49,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,c1cc(CCCCNc2cccc3ncccc23)c2c(c1)CCO2,192,nlrp3_p_active_ge_threshold
REP_00929,CHEMBL3989968,DIFAMILAST,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,VFBILHPIHUPBPZ-UHFFFAOYSA-N,446.45,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,O=C(NCc1coc(-c2ccccc2)n1)c1ccccc1,193,nlrp3_p_active_ge_threshold
REP_00690,CHEMBL2107456,LIMAPROST,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O,OJZYRQPMEIEQFC-UAWLTFRCSA-N,380.53,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,O=C1CCCC1,194,nlrp3_p_active_ge_threshold
REP_00168,CHEMBL1714574,TERCONAZOLE,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,BLSQLHNBWJLIBQ-UHFFFAOYSA-N,532.47,4.0,,False,True,False,primary_atc_phase,,Small molecule,MOL,0.9166666,85.89243959469992,True,,c1ccc(C2(Cn3cncn3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,195,nlrp3_p_active_ge_threshold
REP_00336,CHEMBL611,TERAZOSIN,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,VCKUSRYTPJJLNI-UHFFFAOYSA-N,387.44,4.0,,False,True,True,primary_atc_phase,,Small molecule,MOL,0.9166666,85.89243959469992,True,,O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1,196,nlrp3_p_active_ge_threshold
REP_00610,CHEMBL2096895,PRADEFOVIR,Nc1ncnc2c1ncn2CCOC[P@@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1,GWNHAOBXDGOXRR-HJFSHJIFSA-N,423.8,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,O=P1(COCCn2cnc3cncnc32)OCCC(c2ccccc2)O1,197,nlrp3_p_active_ge_threshold
REP_00925,CHEMBL3989948,LANABECESTAT,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,WKDNQONLGXOZRG-HRNNMHKYSA-N,412.54,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CC21CCCCC1,198,nlrp3_p_active_ge_threshold
REP_00905,CHEMBL3916717,SELONSERTIB,Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,YIDDLAAKOYYGJG-UHFFFAOYSA-N,445.5,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,O=C(Nc1cccc(-c2nnc[nH]2)n1)c1cccc(-n2cnc(C3CC3)c2)c1,199,nlrp3_p_active_ge_threshold
REP_00711,CHEMBL2141296,IXAZOMIB,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,MXAYKZJJDUDWDS-LBPRGKRZSA-N,361.03,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,c1ccccc1,200,nlrp3_p_active_ge_threshold
REP_00659,CHEMBL2105728,CRENOLANIB,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,DYNHJHQFHQTFTP-UHFFFAOYSA-N,443.55,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.9166666,85.89243959469992,True,,c1cc(N2CCCCC2)c2nc(-n3cnc4cc(OCC5COC5)ccc43)ccc2c1,201,nlrp3_p_active_ge_threshold
REP_01040,CHEMBL431733,NAMODENOSON,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,IPSYPUKKXMNCNQ-PFHKOEEOSA-N,544.74,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.91543776,84.3335931410756,True,,c1ccc(CNc2ncnc3c2ncn3C2CCCO2)cc1,202,nlrp3_p_active_ge_threshold
REP_00325,CHEMBL563,FLURBIPROFEN,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM-UHFFFAOYSA-N,244.26,4.0,,False,True,True,primary_atc_phase,,Small molecule,MOL,0.90146345,84.17770849571318,True,,c1ccc(-c2ccccc2)cc1,203,nlrp3_p_active_ge_threshold
REP_00300,CHEMBL435298,ESFLURBIPROFEN,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM-JTQLQIEISA-N,244.26,4.0,,False,True,False,primary_atc_phase,,Small molecule,MOL,0.90146345,84.17770849571318,True,,c1ccc(-c2ccccc2)cc1,204,nlrp3_p_active_ge_threshold
REP_00572,CHEMBL190083,TARENFLURBIL,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM-SNVBAGLBSA-N,244.26,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.90146345,84.17770849571318,True,,c1ccc(-c2ccccc2)cc1,205,nlrp3_p_active_ge_threshold
REP_00941,CHEMBL409153,ISAVUCONAZOLE,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,DDFOUSQFMYRUQK-RCDICMHDSA-N,437.48,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.89867914,84.02182385035074,True,,c1ccc(-c2csc(CC(Cn3cncn3)c3ccccc3)n2)cc1,206,nlrp3_p_active_ge_threshold
REP_00792,CHEMBL290352,CEP-1347,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,SCMLRESZJCKCTC-KMYQRJGFSA-N,615.78,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.894333,83.94388152766953,True,,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1,207,nlrp3_p_active_ge_threshold
REP_00453,CHEMBL1233528,VOLASERTIB,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,SXNJFOWDRLKDSF-STROYTFGSA-N,618.83,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.85205,83.86593920498831,True,,O=C1CNc2nc(Nc3ccc(C(=O)NC4CCC(N5CCN(CC6CC6)CC5)CC4)cc3)ncc2N1,208,nlrp3_p_active_ge_threshold
REP_00476,CHEMBL1289110,TIANEPTINE,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,JICJBGPOMZQUBB-UHFFFAOYSA-N,436.96,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.8432486,83.7879968823071,True,,O=S1(=O)Nc2ccccc2Cc2ccccc21,209,nlrp3_p_active_ge_threshold
REP_00133,CHEMBL1471,APREPITANT,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,ATALOFNDEOCMKK-OITMNORJSA-N,534.43,4.0,,False,True,False,primary_atc_phase,,Small molecule,MOL,0.81694514,83.71005455962587,True,,O=c1[nH]nc(CN2CCOC(OCc3ccccc3)C2c2ccccc2)[nH]1,210,nlrp3_p_active_ge_threshold
REP_00850,CHEMBL3544978,ZOLIFLODACIN,C[C@@H]1CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,ZSWMIFNWDQEXDT-ZESJGQACSA-N,487.44,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.81684744,83.63211223694465,True,,O=C1NC(=O)C2(Cc3cc4c(N5CCOC5=O)noc4cc3N3CCOCC32)C(=O)N1,211,nlrp3_p_active_ge_threshold
REP_00862,CHEMBL3545369,EPACADOSTAT,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,FBKMWOJEPMPVTQ-UHFFFAOYSA-N,438.24,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.800658,83.55416991426344,True,,N=C(Nc1ccccc1)c1cnon1,212,nlrp3_p_active_ge_threshold
REP_01281,CHEMBL95431,CARBOXYAMIDOTRIAZOLE,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,WNRZHQBJSXRYJK-UHFFFAOYSA-N,424.68,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.7740839,83.47622759158223,True,,O=C(c1ccccc1)c1ccc(Cn2ccnn2)cc1,213,nlrp3_p_active_ge_threshold
REP_00518,CHEMBL1614650,EXATECAN,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3,ZVYVPGLRVWUPMP-FYSMJZIKSA-N,435.46,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.7719185,83.39828526890102,True,,O=C1Cc2cc3n(c(=O)c2CO1)Cc1c-3nc2cccc3c2c1CCC3,214,nlrp3_p_active_ge_threshold
REP_00794,CHEMBL297453,EPIGALOCATECHIN GALLATE,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,WMBWREPUVVBILR-WIYYLYMNSA-N,458.38,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.7658788,83.3203429462198,True,,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,215,nlrp3_p_active_ge_threshold
REP_00624,CHEMBL2103879,GANETESPIB,CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,RVAQIUULWULRNW-UHFFFAOYSA-N,364.41,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.7618191,83.24240062353859,True,,O=c1[nH]nc(-c2ccccc2)n1-c1ccc2[nH]ccc2c1,216,nlrp3_p_active_ge_threshold
REP_00588,CHEMBL1950649,APADENOSON,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC[C@H]4CC[C@H](C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O,FLEVIENZILQUKB-XTWQNQIISA-N,486.53,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.74648094,83.16445830085738,True,,C(#Cc1ncc2ncn(C3CCCO3)c2n1)CC1CCCCC1,217,nlrp3_p_active_ge_threshold
REP_00287,CHEMBL404520,CHLORTETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,CYDMQBQPVICBEU-XRNKAMNCSA-N,478.89,4.0,,False,True,False,primary_atc_phase,,Small molecule,MOL,0.7426882,83.08651597817615,True,,O=C1C2=CC3C(=O)C=CCC3CC2Cc2ccccc21,218,nlrp3_p_active_ge_threshold
REP_00977,CHEMBL4297324,REMIMAZOLAM TOSYLATE,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,CYHWMBVXXDIZNZ-KRWDZBQOSA-N,439.31,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.72710735,83.00857365549493,True,,c1ccc(C2=NCc3nccn3-c3ccccc32)nc1,219,nlrp3_p_active_ge_threshold
REP_01017,CHEMBL4297615,PARSACLISIB,CCOc1c([C@H](C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1[C@@H]1CNC(=O)C1,ZQPDJCIXJHUERQ-QWRGUYRKSA-N,432.89,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.7218439,82.93063133281372,True,,O=C1CC(c2cccc(Cn3ncc4cncnc43)c2)CN1,220,nlrp3_p_active_ge_threshold
REP_00883,CHEMBL3707260,LEUCOVORIN SODIUM,Nc1nc(O)c2c(n1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,VVIAGPKUTFNRDU-ABLWVSNPSA-L,471.43,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.71500325,82.8526890101325,True,,c1ccc(NCC2CNc3ncncc3N2)cc1,221,nlrp3_p_active_ge_threshold
REP_01163,CHEMBL5095229,BEZUCLASTINIB,Cc1[nH]nc(C(=O)Nc2cnc3[nH]c(-c4ccccc4)cc3c2)c1C,NVSHVYGIYPBTEZ-UHFFFAOYSA-N,331.38,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.69360363,82.77474668745128,True,,O=C(Nc1cnc2[nH]c(-c3ccccc3)cc2c1)c1cc[nH]n1,222,nlrp3_p_active_ge_threshold
REP_00698,CHEMBL2107811,ZABOFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,ZNPOCLHDJCAZAH-OEAKJJBVSA-N,401.4,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.6898254,82.69680436477007,True,,N=C1CN(c2ccc3c(=O)ccn(C4CC4)c3n2)CC12CNC2,223,nlrp3_p_active_ge_threshold
REP_01177,CHEMBL5183847,ENSITRELVIR,Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,QMPBBNUOBOFBFS-UHFFFAOYSA-N,531.89,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.68385565,82.61886204208886,True,,O=c1[nH]c(=Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nc[nH]n1,224,nlrp3_p_active_ge_threshold
REP_01026,CHEMBL4297663,AMBROXOL ACEFYLLINATE,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,IPUHJDQWESJTGD-PFWPSKEQSA-N,616.31,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.66410124,82.54091971940764,True,,O=c1[nH]c(=O)c2[nH]cnc2[nH]1.c1ccc(CNC2CCCCC2)cc1,225,nlrp3_p_active_ge_threshold
REP_00608,CHEMBL2087361,ICOTINIB,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,QQLKULDARVNMAL-UHFFFAOYSA-N,391.43,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.6559916,82.46297739672642,True,,c1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1,226,nlrp3_p_active_ge_threshold
REP_00845,CHEMBL35228,PYRONARIDINE,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(CN4CCCC4)c(O)c(CN4CCCC4)c3)c2n1,DJUFPMUQJKWIJB-UHFFFAOYSA-N,518.06,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.64463556,82.3850350740452,True,,c1ccc2c(Nc3cc(CN4CCCC4)cc(CN4CCCC4)c3)c3ncccc3nc2c1,227,nlrp3_p_active_ge_threshold
REP_00823,CHEMBL3264002,AVUTOMETINIB,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,LMMJFBMMJUMSJS-UHFFFAOYSA-N,471.47,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.6333204,82.30709275136398,True,,O=c1oc2cc(Oc3ncccn3)ccc2cc1Cc1ccncc1,228,nlrp3_p_active_ge_threshold
REP_00481,CHEMBL134561,ICLAPRIM,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,HWJPWWYTGBZDEG-UHFFFAOYSA-N,354.41,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.62123394,82.22915042868277,True,,C1=CC(C2CC2)Oc2cccc(Cc3cncnc3)c21,229,nlrp3_p_active_ge_threshold
REP_00362,CHEMBL81,RALOXIFENE,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,GZUITABIAKMVPG-UHFFFAOYSA-N,473.59,4.0,,False,True,False,primary_atc_phase,,Small molecule,MOL,0.60230637,82.15120810600156,True,,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,230,nlrp3_p_active_ge_threshold
REP_00807,CHEMBL3125702,NAVTEMADLIN,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,DRLCSJFKKILATL-YWCVFVGNSA-N,568.56,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5991371,82.07326578332035,True,,O=C1CCC(c2ccccc2)C(c2ccccc2)N1,231,nlrp3_p_active_ge_threshold
REP_00207,CHEMBL2105720,LESINURAD,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,FGQFOYHRJSUHMR-UHFFFAOYSA-N,404.29,4.0,,False,True,True,benchmark_forced,URAT1_POS_01,Small molecule,MOL,0.59704274,81.99532346063913,True,,c1ccc2c(-n3cnnc3)ccc(C3CC3)c2c1,232,nlrp3_p_active_ge_threshold
REP_01033,CHEMBL4303201,CATEQUENTINIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,KSMZEXLVHXZPEF-UHFFFAOYSA-N,407.45,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.59077233,81.91738113795792,True,,c1cc(Oc2ccc3[nH]ccc3c2)c2ccc(OCC3CC3)cc2n1,233,nlrp3_p_active_ge_threshold
REP_00291,CHEMBL416146,ETORICOXIB,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,MNJVRJDLRVPLFE-UHFFFAOYSA-N,358.85,4.0,,False,True,True,primary_atc_phase,,Small molecule,MOL,0.588873,81.8394388152767,True,,c1ccc(-c2cccnc2-c2cccnc2)cc1,234,nlrp3_p_active_ge_threshold
REP_00513,CHEMBL1569487,LORNOXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,WLHQHAUOOXYABV-UHFFFAOYSA-N,371.83,3.0,,True,True,True,primary_atc_phase,,Small molecule,MOL,0.5838793,81.76149649259547,True,,O=C(Nc1ccccn1)C1=Cc2sccc2S(=O)(=O)N1,235,nlrp3_p_active_ge_threshold
REP_00587,CHEMBL1950554,BINODENOSON,Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,XJFMHMFFBSOEPR-DNZQAUTHSA-N,391.43,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.57978404,81.68355416991426,True,,C(=NNc1ncc2ncn(C3CCCO3)c2n1)C1CCCCC1,236,nlrp3_p_active_ge_threshold
REP_00992,CHEMBL4297455,CAFICRESTAT,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,YRGPAXAVTDMKDK-UHFFFAOYSA-N,421.36,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.57095164,81.60561184723305,True,,O=c1c2nccnc2cnn1Cc1nc2ccccc2s1,237,nlrp3_p_active_ge_threshold
REP_00400,CHEMBL1085699,MANIDIPINE 6300,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,ANEBWFXPVPTEET-UHFFFAOYSA-N,610.71,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.570118,81.52766952455183,True,,O=C(OCCN1CCN(C(c2ccccc2)c2ccccc2)CC1)C1=CNC=CC1c1ccccc1,238,nlrp3_p_active_ge_threshold
REP_01013,CHEMBL4297608,ELDECALCITOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)[C@@H](OCCCO)[C@@H]1O,FZEXGDDBXLBRTD-AYIMTCTASA-N,490.73,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5661083,81.44972720187062,True,,C=C1CCCCC1=CC=C1CCCC2CCCC12,239,nlrp3_p_active_ge_threshold
REP_01274,CHEMBL88712,VELIFLAPON,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,ZEYYDOLCHFETHQ-JOCHJYFZSA-N,361.44,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5591405,81.3717848791894,True,,c1ccc2nc(COc3ccc(CC4CCCC4)cc3)ccc2c1,240,nlrp3_p_active_ge_threshold
REP_00201,CHEMBL2103855,TELOTRISTAT,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,NCLGDOBQAWBXRA-PGRDOPGGSA-N,546.94,4.0,,False,True,True,primary_atc_phase,,Small molecule,MOL,0.54245895,81.2938425565082,True,,c1ccc(-c2cc(OCc3ccccc3-n3cccn3)ncn2)cc1,241,nlrp3_p_active_ge_threshold
REP_01270,CHEMBL83626,SUCCINOBUCOL,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1,RKSMVPNZHBRNNS-UHFFFAOYSA-N,616.93,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.53333664,81.21590023382697,True,,c1ccc(SCSc2ccccc2)cc1,242,nlrp3_p_active_ge_threshold
REP_00603,CHEMBL2074655,TETRAHYDROFOLATE,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,MSTNYGQPCMXVAQ-NEPJUHHUSA-N,445.44,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5316315,81.13795791114575,True,,O=c1nc[nH]c2c1NC(CNc1ccccc1)CN2,243,nlrp3_p_active_ge_threshold
REP_00851,CHEMBL3544983,TESEVATINIB,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,HVXKQKFEHMGHSL-QKDCVEJESA-N,491.39,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5285022,81.06001558846454,True,,c1ccc(Nc2ncnc3cc(OCC4CC5CNCC5C4)ccc23)cc1,244,nlrp3_p_active_ge_threshold
REP_01125,CHEMBL4847050,AFICAMTEN,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,IOVAZWDIRCRMTM-OAHLLOKOSA-N,337.38,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5225513,80.98207326578331,True,,O=C(NC1CCc2cc(-c3ncon3)ccc21)c1cn[nH]c1,245,nlrp3_p_active_ge_threshold
REP_00614,CHEMBL2103811,FOLITIXORIN CALCIUM,Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)CN21,QYNUQALWYRSVHF-ABLWVSNPSA-L,455.43,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5145054,80.9041309431021,True,,O=c1nc[nH]c2c1N1CN(c3ccccc3)CC1CN2,246,nlrp3_p_active_ge_threshold
REP_01093,CHEMBL4650323,TOLEBRUTINIB,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,KOEUOFPEZFUWRF-LJQANCHMSA-N,455.52,3.0,,True,False,False,phase_only,,Small molecule,MOL,0.5042851,80.8261886204209,True,,O=c1n(-c2ccc(Oc3ccccc3)cc2)c2cnccc2n1C1CCCNC1,247,nlrp3_p_active_ge_threshold
