repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,selection_reason
REP_08262,CHEMBL6068523,RLY-2608,N#Cc1c(-c2cc(NC(=O)c3cc(F)cc(C(F)(F)F)c3)c3c(c2)C(=O)N[C@H]3c2cc(F)ccc2Cl)ccc2ncnn12,VYWRYBZVVSPTQN-SANMLTNESA-N,608.91,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cc(-c2ccc3ncnn3c2)cc2c1C(c1ccccc1)NC2=O)c1ccccc1,1,nlrp3_p_active_ge_threshold
REP_02480,CHEMBL2043025,TMC-647055,COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O,UOBYJVFBFSLCTQ-UHFFFAOYSA-N,606.75,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1NCCOCCNS(=O)(=O)NC(=O)c2ccc3c(C4CCCCC4)c4n(c3c2)CC1=Cc1ccccc1-4,2,nlrp3_p_active_ge_threshold
REP_08230,CHEMBL574738,AST-487,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,ODPGGGTTYSGTGO-UHFFFAOYSA-N,529.57,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc(CN2CCNCC2)cc1)Nc1ccc(Oc2ccncn2)cc1,3,nlrp3_p_active_ge_threshold
REP_04666,CHEMBL2107822,FILOREXANT,Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,NPFDWHQSDBWQLH-QZTJIDSGSA-N,420.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccccc1-c1ncccn1)N1CCCC(COc2ccccn2)C1,4,nlrp3_p_active_ge_threshold
REP_08213,CHEMBL5409389,NT-0796,CC(C)OC(=O)[C@@H](Cc1ncccn1)OC(=O)Nc1c2c(cc3c1CCC3)CCC2,UMUQEMHROZVOTF-LJQANCHMSA-N,409.49,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1c2c(cc3c1CCC3)CCC2)OCCc1ncccn1,5,nlrp3_p_active_ge_threshold
REP_01984,CHEMBL1621346,TANSHINONE IIA SULFONIC ACID,Cc1c(S(=O)(=O)O)oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,UJCACMLMPLLRGW-UHFFFAOYSA-N,374.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21,6,nlrp3_p_active_ge_threshold
REP_08127,CHEMBL5095170,BMS-986299,CCN(Cc1nc2c(N)nc3cc(-c4cc[nH]n4)ccc3c2[nH]1)C(C)=O,UHNRLQRZRNKOKU-UHFFFAOYSA-N,349.4,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cc(-c2ccc3c(c2)ncc2nc[nH]c23)n[nH]1,7,nlrp3_p_active_ge_threshold
REP_04980,CHEMBL2178573,ILACIRNON,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,LUUMLYXKTPBTQR-UHFFFAOYSA-N,495.87,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ncccc1NS(=O)(=O)c1ccccc1)c1ncnc2[nH]ccc12,8,nlrp3_p_active_ge_threshold
REP_06645,CHEMBL4650325,VEMIRCOPAN,CC(=O)c1nn(CC(=O)N2[C@H](C(=O)Nc3nc(Br)ccc3C)C[C@@]3(C)C[C@@H]23)c2ccc(-c3cnc(C)nc3)cc12,OCXAGXCMZACNEC-CTWZREHQSA-N,602.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccn1)C1CC2CC2N1C(=O)Cn1ncc2cc(-c3cncnc3)ccc21,9,nlrp3_p_active_ge_threshold
REP_07200,CHEMBL572878,TOZASERTIB,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,GCIKSSRWRFVXBI-UHFFFAOYSA-N,464.6,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc(Sc2nc(Nc3cc[nH]n3)cc(N3CCNCC3)n2)cc1)C1CC1,10,nlrp3_p_active_ge_threshold
REP_04368,CHEMBL2107137,TIPROSTANIDE,CCCCCC(C)(O)CS[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)Oc1ccc(NC(=O)c2ccccc2)cc1,DRWKZQHXBXCXEO-ONNUEXRDSA-N,583.79,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CCCCCCC1CCCC1=O)Oc1ccc(NC(=O)c2ccccc2)cc1,11,nlrp3_p_active_ge_threshold
REP_01593,CHEMBL1256686,CALCIMYCIN,CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O,HIYAVKIYRIFSCZ-CYEMHPAKSA-N,523.63,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CC1CCCC2(CCCC(Cc3nc4ccccc4o3)O2)O1)c1ccc[nH]1,12,nlrp3_p_active_ge_threshold
REP_04376,CHEMBL2107162,PIFLUTIXOL,OCCC1CCN(CC/C=C2/c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,CCUOZZURYIZOKX-UYKKPYKBSA-N,451.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,C(CCN1CCCCC1)=C1c2ccccc2Sc2ccccc21,13,nlrp3_p_active_ge_threshold
REP_07269,CHEMBL6067963,TILPISERTIB FOSMECARBIL,Cn1ccc2c([C@@H](c3cn(C45CC(C4)C5)nn3)N(C(=O)OCOP(=O)(O)O)c3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)cccc2c1=O,FPQIBCPWXJSFOQ-ILNPBIMBSA-N,747.15,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1[nH]ccc2c(C(Nc3ccc4ncccc4c3)c3cn(C45CC(C4)C5)nn3)cccc12,14,nlrp3_p_active_ge_threshold
REP_05918,CHEMBL3905910,VORUCICLIB,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,MRPGRAKIAJJGMM-OCCSQVGLSA-N,469.84,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1cc(-c2ccccc2)oc2c(C3CCNC3)cccc12,15,nlrp3_p_active_ge_threshold
REP_05921,CHEMBL3911164,VAREGACESTAT,Cc1cccc2c1NC(=O)[C@@H](NC(=O)[C@H](CCC(F)(F)F)[C@H](CCC(F)(F)F)C(N)=O)N=C2c1cccc(F)c1,SRJNRAQUSAVENA-GSHUGGBRSA-N,574.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CN=C(c2ccccc2)c2ccccc2N1,16,nlrp3_p_active_ge_threshold
REP_05922,CHEMBL3912251,ONO-8539,Cc1cc(C(=O)O)ccc1COc1cc2c(cc1N(CC(C)C)S(=O)(=O)c1nccs1)CCC2,ALLLQQUASFFEKP-UHFFFAOYSA-N,500.64,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=S(=O)(Nc1cc2c(cc1OCc1ccccc1)CCC2)c1nccs1,17,nlrp3_p_active_ge_threshold
REP_03238,CHEMBL2104984,SODELGLITAZAR,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3F)nc2C)ccc1OC(C)(C)C(=O)O,ZUGQWAYOWCBWGM-UHFFFAOYSA-N,499.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(SCc2cnc(-c3ccccc3)s2)cc1,18,nlrp3_p_active_ge_threshold
REP_07216,CHEMBL5800160,BRIMARAFENIB,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)Nc5cc(F)c(F)cc5F)[C@H]3O4)ccnc2N1,USMWOBMHNWNPAP-FKBYEOEOSA-N,482.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CCc2c(Oc3ccc4c(c3)C3C(NC(=O)Nc5ccccc5)C3O4)ccnc2N1,19,nlrp3_p_active_ge_threshold
REP_07205,CHEMBL5750400,OFIRNOFLAST,Nc1ncnc2c1c(-c1ccc(NC(=O)Nc3cc(C4(C(F)(F)F)CC4)on3)c(F)c1)cn2C1CC1,MJUUWYZZPRAKCW-UHFFFAOYSA-N,501.44,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc(-c2cn(C3CC3)c3ncncc23)cc1)Nc1cc(C2CC2)on1,20,nlrp3_p_active_ge_threshold
REP_00677,CHEMBL2107308,ACOTIAMIDE HYDROCHLORIDE,COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC,TWHZNAUBXFZMCA-UHFFFAOYSA-N,450.56,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1nccs1)c1ccccc1,21,nlrp3_p_active_ge_threshold
REP_07155,CHEMBL5417170,MHV-370,Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC(=O)[C@@H]5COCCN5)(CC3)CC4)C2)c2cnn(C)c2n1,OXDQXRVWDYGAHX-SAVAPUMLSA-N,532.69,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC12CCC(Cn3ncc4c3CCN(c3ccnc5[nH]ncc35)C4)(CC1)CC2)C1COCCN1,22,nlrp3_p_active_ge_threshold
REP_05902,CHEMBL383581,EDONENTAN,Cc1onc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)CC(C)(C)C)c1C,ORJRYNKVKJAJPY-UHFFFAOYSA-N,536.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=S(=O)(Nc1ccon1)c1ccccc1-c1ccc(-c2ncco2)cc1,23,nlrp3_p_active_ge_threshold
REP_05907,CHEMBL38458,LEDOXANTRONE,CCN(CC)CCn1nc2c3c(c(NCCN)ccc31)Sc1cc(O)ccc1-2,HPCHDLLMIWHKBW-UHFFFAOYSA-N,397.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc2c(c1)Sc1cccc3[nH]nc-2c13,24,nlrp3_p_active_ge_threshold
REP_05885,CHEMBL3818875,GSK2256294,CNc1nc(C)nc(N[C@H]2CCC[C@@H](C(=O)NCc3ccc(C#N)cc3C(F)(F)F)C2)n1,LQHDJQIMETZMPH-ZBFHGGJFSA-N,447.47,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCc1ccccc1)C1CCCC(Nc2ncncn2)C1,25,nlrp3_p_active_ge_threshold
REP_01521,CHEMBL122858,ENDIXAPRINE,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,COWWILCLLRVLSC-UHFFFAOYSA-N,324.21,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2ccc(N3CCCCC3)nn2)cc1,26,nlrp3_p_active_ge_threshold
REP_05792,CHEMBL364447,DISERMOLIDE,C=C/C=C\[C@H](C)[C@H](OC(N)=O)[C@@H](C)[C@H](O)[C@@H](C)C/C(C)=C\[C@H](C)[C@@H](O)[C@@H](C)/C=C\[C@@H](O)C[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H]1C,AADVCYNFEREWOS-OBRABYBLSA-N,593.8,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CCCCO1,27,nlrp3_p_active_ge_threshold
REP_05776,CHEMBL3601411,TEGAVIVINT,C[C@@H]1C[C@H](C)CN(S(=O)(=O)c2ccc3c(c2)C(=NO)c2cc(S(=O)(=O)N4C[C@H](C)C[C@H](C)C4)ccc2C3=NO)C1,GAPRVZKWPDRAJA-FGYAAKKASA-N,588.75,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,N=C1c2ccc(S(=O)(=O)N3CCCCC3)cc2C(=N)c2cc(S(=O)(=O)N3CCCCC3)ccc21,28,nlrp3_p_active_ge_threshold
REP_05767,CHEMBL3586573,CC-115,CCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,GMYLVKUGJMYTFB-UHFFFAOYSA-N,336.36,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3)nc2N1,29,nlrp3_p_active_ge_threshold
REP_07259,CHEMBL6017042,ZORACOPAN,CC(=O)c1cn(CC(=O)N2[C@H](C(=O)Nc3nc(Br)ccc3C)C[C@@]3(C)C[C@@H]23)c2c(C)cc(-c3cnc(C)nc3)cc12,UXNFPLOWFUTNEC-NTWBYJAHSA-N,615.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccn1)C1CC2CC2N1C(=O)Cn1ccc2cc(-c3cncnc3)ccc21,30,nlrp3_p_active_ge_threshold
REP_06746,CHEMBL4802163,NEZULCITINIB,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)C[C@@H](C(=O)N3CC(N(C)C)C3)N(C(C)C)C4)n[nH]c2c1,VQIIUJSNIKEMCK-MHZLTWQESA-N,527.67,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(C1Cc2[nH]c(-c3n[nH]c4cc(-c5ccccc5)ccc34)nc2CN1)N1CCC1,31,nlrp3_p_active_ge_threshold
REP_06741,CHEMBL4802154,TILPISERTIB,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)c3cn(C45CC(C4)C5)nn3)cccc2c1=O,VFGSKBLZRDRHOI-ZAGPDIDGSA-N,593.14,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1[nH]ccc2c(C(Nc3ccc4ncccc4c3)c3cn(C45CC(C4)C5)nn3)cccc12,32,nlrp3_p_active_ge_threshold
REP_01191,CHEMBL5314459,FAZAMOREXANT,Cc1ccc(-c2ncccn2)c(C(=O)N2[C@H]3CC[C@@H](COc4ccc(F)cn4)[C@@H]2CC3)c1,PMJPLAGTPPVSRL-JLMWRMLUSA-N,432.5,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccccc1-c1ncccn1)N1C2CCC(COc3ccccn3)C1CC2,33,nlrp3_p_active_ge_threshold
REP_01232,CHEMBL592445,GEDATOLISIB,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,DWZAEMINVBZMHQ-UHFFFAOYSA-N,615.74,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,34,nlrp3_p_active_ge_threshold
REP_01110,CHEMBL4756476,NEMTABRUTINIB,O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,JSFCZQSJQXFJDS-QAPCUYQASA-N,478.94,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccc(Oc2ccccc2)cc1)c1c[nH]c2ncnc(NC3CCCOC3)c12,35,nlrp3_p_active_ge_threshold
REP_01115,CHEMBL4802157,ELINZANETANT,Cc1cc(F)ccc1-c1cc(N2C[C@H]3COCCN3C[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,DWRIJNIPBUFCQS-DQEYMECFSA-N,668.65,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Cc1ccccc1)Nc1cnc(N2CCN3CCOCC3C2)cc1-c1ccccc1,36,nlrp3_p_active_ge_threshold
REP_06706,CHEMBL4748352,LXE-408,Cc1nc(C)c(C(=O)Nc2ccc(F)c(-c3nc4ncc(-c5ncccc5C)cn4n3)c2)o1,GNVVPYCWVLCWKV-UHFFFAOYSA-N,443.44,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cccc(-c2nc3ncc(-c4ccccn4)cn3n2)c1)c1cnco1,37,nlrp3_p_active_ge_threshold
REP_05075,CHEMBL2325014,PF-05089771,Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,ZYSCOUXLBXGGIM-UHFFFAOYSA-N,500.36,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=S(=O)(Nc1cscn1)c1ccc(Oc2ccccc2-c2cn[nH]c2)cc1,38,nlrp3_p_active_ge_threshold
REP_08134,CHEMBL5095191,PF-06842874,CC(=O)c1c(C)c2cnc(N[C@@H]3CCOC[C@H]3O)cc2n(C2CCCC2)c1=O,PITORJXKOJWMTN-SJLPKXTDSA-N,385.46,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1ccc2cnc(NC3CCOCC3)cc2n1C1CCCC1,39,nlrp3_p_active_ge_threshold
REP_04978,CHEMBL2170582,R-343,CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)NC(=O)C(F)(F)O4)n2)c1,MOXXQFNQDDSJHT-UHFFFAOYSA-N,474.4,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1COc2ccc(Nc3ccnc(Nc4ccccc4)n3)cc2N1,40,nlrp3_p_active_ge_threshold
REP_01122,CHEMBL483158,ALISERTIB,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,ZLHFILGSQDJULK-UHFFFAOYSA-N,518.93,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Nc2ncc3c(n2)-c2ccccc2C(c2ccccc2)=NC3)cc1,41,nlrp3_p_active_ge_threshold
REP_08051,CHEMBL4650279,TUXOBERTINIB,C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCN1CCOCC1,HIBPKFXWOPYJPZ-UHFFFAOYSA-N,561.04,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(COc2ccc(Nc3ncnc4cc(OCCN5CCOCC5)ccc34)cc2)nc1,42,nlrp3_p_active_ge_threshold
REP_01924,CHEMBL159682,AXITIROME,CCOC(=O)C(=O)Nc1cc(C)c(Oc2ccc(O)c(C(O)c3ccc(F)cc3)c2)c(C)c1,FUBBWDWIGBTUPQ-UHFFFAOYSA-N,453.47,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Cc2cccc(Oc3ccccc3)c2)cc1,43,nlrp3_p_active_ge_threshold
REP_08052,CHEMBL4650280,ASN007,Cc1cnc(NC2CCOCC2)nc1-n1cnc(C(=O)N[C@H](CN)c2cc(F)cc(Cl)c2)c1,PWHIUQBBGPGFFV-GOSISDBHSA-N,473.94,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCc1ccccc1)c1cn(-c2ccnc(NC3CCOCC3)n2)cn1,44,nlrp3_p_active_ge_threshold
REP_04969,CHEMBL215152,DEFOSBARASERTIB,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,QYZOGCMHVIGURT-UHFFFAOYSA-N,507.57,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Cc1cc(Nc2ncnc3ccccc23)n[nH]1)Nc1ccccc1,45,nlrp3_p_active_ge_threshold
REP_04971,CHEMBL2153191,AZD-4017,CCCSc1nc(N2CCC[C@@H](CC(=O)O)C2)ccc1C(=O)NC1CCCCC1,NCDZABJPWMBMIQ-INIZCTEOSA-N,419.59,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC1CCCCC1)c1ccc(N2CCCCC2)nc1,46,nlrp3_p_active_ge_threshold
REP_05029,CHEMBL2219412,AFOXOLANER,O=C(CNC(=O)c1ccc(C2=NOC(c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)c2ccccc12)NCC(F)(F)F,OXDDDHGGRFRLEE-UHFFFAOYSA-N,625.88,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(C2CC(c3cccc4ccccc34)=NO2)cc1,47,nlrp3_p_active_ge_threshold
REP_05024,CHEMBL2218915,BERVASTATIN,CCOC(=O)CC(O)CC(O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,ZADJRRFMOOACHL-BUHFOSPRSA-N,466.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,C1=C(c2ccccc2)c2ccccc2OC12CCCC2,48,nlrp3_p_active_ge_threshold
REP_05067,CHEMBL2304041,SAGOPILONE,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O,BFZKMNSQCNVFGM-UCEYFQQTSA-N,543.73,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CCCCCCC2OC2CC(c2ccc3scnc3c2)OC(=O)CCC1,49,nlrp3_p_active_ge_threshold
REP_08106,CHEMBL4873876,BMS-986224,CCOCc1nc(O)c(-c2nnc(Cc3ccc(Cl)cn3)o2)c(O)c1-c1c(OC)cccc1OC,AGZKELPIAJYRDT-UHFFFAOYSA-N,498.92,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2cncc(-c3nnc(Cc4ccccn4)o3)c2)cc1,50,nlrp3_p_active_ge_threshold
REP_01049,CHEMBL444929,SQUALAMINE,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)O,UIRKNQLZZXALBI-MSVGPLKSSA-N,627.98,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,C1CCC2C(C1)CCC1C3CCCC3CCC21,51,nlrp3_p_active_ge_threshold
REP_05095,CHEMBL2364610,FLURALANER,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,MLBZKOGAMRTSKP-UHFFFAOYSA-N,556.29,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(C2=NOC(c3ccccc3)C2)cc1,52,nlrp3_p_active_ge_threshold
REP_08033,CHEMBL4594432,LY-3200882,CC(C)(O)c1cc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)ccn1,PNPFMWIDAKQFPY-UHFFFAOYSA-N,435.53,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)ccn1,53,nlrp3_p_active_ge_threshold
REP_08026,CHEMBL4594420,LUXEPTINIB,Cc1c[nH]c(-c2ccc(-c3ccc(NC(=O)Nc4c(F)cc(F)cc4F)cc3F)c3c2C(=O)NC3)n1,MWHHJYUHCZWSLS-UHFFFAOYSA-N,495.44,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1)Nc1ccc(-c2ccc(-c3ncc[nH]3)c3c2CNC3=O)cc1,54,nlrp3_p_active_ge_threshold
REP_04991,CHEMBL22016,ABLUKAST,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CCC(C(=O)O)O3)ccc(C(C)=O)c1O,FGGYJWZYDAROFF-UHFFFAOYSA-N,498.57,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(OCCCCCOc2ccc3c(c2)OCCC3)cc1,55,nlrp3_p_active_ge_threshold
REP_06506,CHEMBL4461070,SAR-125844,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,ODIUNTQOXRXOIV-UHFFFAOYSA-N,550.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCCN1CCOCC1)Nc1nc2ccc(Sc3nnc4ccc(-c5ccccc5)nn34)cc2s1,56,nlrp3_p_active_ge_threshold
REP_01244,CHEMBL6068536,ASK-120067,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccc4ccccc4c3)n2)c(OC)cc1N(C)CCN(C)C,QHPVTCLSVVUPOF-UHFFFAOYSA-N,546.08,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Nc2nccc(Nc3ccc4ccccc4c3)n2)cc1,57,nlrp3_p_active_ge_threshold
REP_06761,CHEMBL4850295,VOTOPLAM,CC1(C)CC(n2nnc3cc(-c4ccc(-n5nccn5)cc4O)nnc32)CC(C)(C)N1,ICZNVPJUHBURBG-UHFFFAOYSA-N,419.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cnn(-c2ccc(-c3cc4nnn(C5CCNCC5)c4nn3)cc2)n1,58,nlrp3_p_active_ge_threshold
REP_01052,CHEMBL4475463,AMCENESTRANT,O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,KISZAGQTIXIVAR-VWLOTQADSA-N,554.49,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(C2=C(c3ccc(OC4CCNC4)cc3)c3ccccc3CCC2)cc1,59,nlrp3_p_active_ge_threshold
REP_01054,CHEMBL4483575,REMIBRUTINIB,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,CUABMPOJOBCXJI-UHFFFAOYSA-N,507.54,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cccc(-c2ccncn2)c1)c1ccc(C2CC2)cc1,60,nlrp3_p_active_ge_threshold
