pair,ligand,cls,smiles,label_rule,prep,pA,pB,min_pchembl,heavy,mw,clogp,tpsa,vina_mean,vina_min,rtm_min,rtm_mean,rtm_min_z,gnina_cnn_min
AChE/BChE,AB_013,dual,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1,strict_6.5_5.5,rdkit_meeko,6.79,7.66,6.79,26.0,351.45000000000005,3.3443000000000023,44.81,9.205,9.171,12.681838174516333,16.898665392234037,-2.051679061415125,0.7215676308
AChE/BChE,AB_014,dual,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4ccc[nH]c4=O)c3C(C1)C2,strict_6.5_5.5,rdkit_meeko,8.74,7.5,7.5,39.0,547.1430000000004,7.1451000000000064,86.88,10.996,10.316,24.140186750112733,29.9678178137347,-0.15130774162589203,0.4696185291
AChE/BChE,AB_015,dual,CN(CCC(=O)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1,strict_6.5_5.5,rdkit_meeko,9.5,7.2,7.2,35.0,477.6970000000005,4.324300000000003,51.71000000000001,10.973500000000001,10.839,30.69787463554657,34.66974917749407,-0.8112064302304152,0.8076109886
AChE/BChE,AB_016,dual,O=C(CO/N=[N+](\[O-])N1CCCC1)NCCCNc1c2c(nc3ccccc13)CCCC2,strict_6.5_5.5,rdkit_meeko,7.45,7.82,7.45,31.0,426.52100000000024,2.9367,104.91999999999999,10.235,9.764,40.35790147217408,41.79447240785046,0.8112557845658146,0.4990449846
AChE/BChE,AB_017,dual,COc1cccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12,strict_6.5_5.5,rdkit_meeko,7.61,7.99,7.61,35.0,471.6010000000002,6.270700000000006,76.39,11.542,11.139,38.550184012269135,39.64574435705177,0.48895047096287964,0.5374085903
AChE/BChE,AB_018,dual,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,strict_6.5_5.5,rdkit_meeko,7.21,7.29,7.21,21.0,287.35900000000004,1.8503,41.93,7.0555,7.006,20.879976076624253,21.502296768525326,-1.9210443450034225,0.695417881
AChE/BChE,AB_019,dual,CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc12,strict_6.5_5.5,rdkit_meeko,8.34,9.6,8.34,42.0,569.7500000000002,6.814600000000007,108.14,11.251999999999999,10.448,41.169771451103045,41.32173548175962,0.544416979647336,0.38196522
AChE/BChE,AB_020,dual,CCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C,strict_6.5_5.5,rdkit_meeko,6.52,7.0,6.52,21.0,324.8370000000001,3.6303000000000027,51.02,8.3985,7.433,13.40090250093739,17.305972030430716,-2.039309918016074,0.5118341446
AChE/BChE,AB_021,dual,Oc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1O,strict_6.5_5.5,rdkit_meeko,7.0,7.13,7.0,24.0,320.3920000000001,4.136900000000003,65.38,10.187000000000001,9.653,26.241457473881,31.185527070993686,-1.3881051081815097,0.4743965268
AChE/BChE,AB_022,dual,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)ccc2o1,strict_6.5_5.5,rdkit_meeko,9.0,8.82,8.82,42.0,612.5980000000004,7.963500000000008,104.46000000000001,11.0225,10.181,43.33887886145503,45.483154252990886,1.3803832591268406,0.6772155166
AChE/BChE,AB_023,dual,O=C(CNCc1cc(F)cc(F)c1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,strict_6.5_5.5,rdkit_meeko,8.12,8.63,8.12,28.0,384.38600000000025,2.3492000000000006,76.02000000000001,10.6765,10.06,15.3282472776768,28.90085822127209,-0.7248798134145459,0.609393239
AChE/BChE,AB_024,dual,COc1ccc(-c2cc(=O)c3ccc(OCCN4CCOCC4)cc3o2)cc1,strict_6.5_5.5,rdkit_meeko,7.96,7.26,7.26,28.0,381.42800000000017,3.1796000000000015,61.14,9.6045,8.926,13.168047962380708,28.85814443311032,-0.991390706017766,0.7989614606
AChE/BChE,AB_025,dual,O=[N+]([O-])c1ccc(NCCCCCCCCNc2ccnc3cc(C(F)(F)F)ccc23)cc1,strict_6.5_5.5,rdkit_meeko,6.85,7.44,6.85,33.0,460.5,7.026400000000005,80.09,9.7805,8.952,34.85628583109115,41.851995568284316,1.538352181245271,0.4155229032
AChE/BChE,AB_026,dual,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(CCc4ccccc4)[C@@H]2N3C)cc1,strict_6.5_5.5,rdkit_meeko,8.22,8.22,8.22,35.0,469.62900000000025,6.402900000000008,44.81,11.498999999999999,10.459,11.434997965160562,20.72251215535887,-1.2052027827158096,0.6882342696
AChE/BChE,AB_027,dual,COc1cc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)oc2cc1OC,strict_6.5_5.5,rdkit_meeko,7.25,7.51,7.25,39.0,529.6370000000003,5.639500000000005,102.69,11.378499999999999,10.5,16.371800259140137,27.9978048392988,-0.5961332507250633,0.3942637146
AChE/BChE,AB_028,dual,COc1ccc(CN(C)[C@@H](C)[C@H]2[C@H](O)C[C@@]3(C)[C@@H]4CC[C@H]5[C@]6(C)CSC(C(C)C)=N[C@H]6CC[C@@]56C[C@@]46C(=O)C[C@]23C)cc1,strict_6.5_5.5,rdkit_meeko,8.05,6.66,6.66,43.0,606.9170000000004,7.254400000000009,62.13,9.5475,7.749,14.294915618417882,23.264167387436526,-0.8523653379743541,0.5762838125
AChE/BChE,AB_029,A_only,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(F)cc3)CC1)C2,strict_6.5_5.5,rdkit_meeko,7.39,5.09,5.09,29.0,397.4900000000002,4.500200000000004,38.77,11.1705,9.843,25.84587200451289,36.847740526706204,0.572714132739714,0.6664665937
AChE/BChE,AB_030,A_only,CCn1c2ccccc2c2cc(/C=C/c3ccc4ccccc4[n+]3C)ccc21.[I-],strict_6.5_5.5,rdkit_meeko,6.52,5.46,5.46,29.0,490.3880000000001,2.9665000000000026,8.809999999999999,11.692499999999999,9.57,18.45133116018115,32.28525547435022,-0.33957468563892695,0.9055504203
AChE/BChE,AB_031,A_only,N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,strict_6.5_5.5,rdkit_meeko,7.27,5.08,5.08,28.0,393.922,4.582660000000004,75.74000000000001,10.4635,9.353,24.68984846315557,32.86747412112892,0.4300917072552185,0.5648300052
AChE/BChE,AB_032,A_only,Cn1c2ccccc2c2cc[n+](-c3ccc(Cl)cc3)cc21,strict_6.5_5.5,rdkit_meeko,6.52,4.5,4.5,21.0,293.77700000000004,4.261600000000002,8.809999999999999,9.535499999999999,8.264,11.68812888909921,20.563723331043292,-1.173973188295204,0.7754949927
AChE/BChE,AB_033,A_only,COc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,strict_6.5_5.5,rdkit_meeko,6.77,5.19,5.19,31.0,420.5090000000001,3.833700000000003,71.78,10.6785,9.536,15.16400456989862,30.720866018290828,-0.7451429763289981,0.4997331798
AChE/BChE,AB_034,A_only,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCCCN3CCCCC3)cc2)cc1,strict_6.5_5.5,rdkit_meeko,6.84,4.98,4.98,36.0,484.6840000000004,6.584600000000007,32.78,10.259,9.64,15.934839400465314,25.39724621623739,-0.650042548655812,0.7360411286
AChE/BChE,AB_035,A_only,Fc1ccc(C[n+]2ccc(CCNc3nc4ccc(F)cc4s3)cc2)cc1,strict_6.5_5.5,rdkit_meeko,6.57,5.09,5.09,27.0,382.45900000000006,4.564900000000003,28.8,10.6865,10.082,27.12070743583268,38.06043194453662,0.7299947717610624,0.7269554138
AChE/BChE,AB_036,A_only,CN(Cc1ccccc1)Cc1ccc(C(=O)c2ccc(OCCCCCCN3CCCCC3)cc2)cc1,strict_6.5_5.5,rdkit_meeko,6.68,5.01,5.01,37.0,498.71100000000047,6.9747000000000074,32.78,9.981,9.479,14.32620232916253,25.150271447966034,-0.8485053935941606,0.2514616549
AChE/BChE,AB_037,A_only,COc1ccc2c(c1)CC/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O,strict_6.5_5.5,rdkit_meeko,6.96,4.04,4.04,30.0,397.5180000000001,5.539700000000005,29.54,11.261,10.081,19.063038840416,33.242451004650604,-0.26410629773728156,0.5652503371
AChE/BChE,AB_038,A_only,CN(Cc1ccccc1)Cc1ccc(/C=C2\CCc3cc(OCCCCCN4CCCCC4)ccc3C2=O)cc1,strict_6.5_5.5,rdkit_meeko,7.28,5.3,5.3,40.0,536.7600000000006,7.566100000000009,32.78,10.368500000000001,9.505,13.533989049850373,27.963235304859154,-0.9462433507847765,0.5017852783
AChE/BChE,AB_039,A_only,CCN(CC)CCCCCOc1ccc2c(c1)CC/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O,strict_6.5_5.5,rdkit_meeko,7.25,5.09,5.09,39.0,524.7490000000003,7.4220000000000095,32.78,9.09,7.811,14.596299352406104,30.660892368185444,-0.815182635715103,0.3890556693
AChE/BChE,AB_040,A_only,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O,strict_6.5_5.5,rdkit_meeko,8.48,5.07,5.07,56.0,781.0480000000001,6.801400000000006,140.16000000000003,9.339,8.669,24.932371849076294,32.479150858547925,0.3963427143512832,0.7456495762
AChE/BChE,AB_041,A_only,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,strict_6.5_5.5,rdkit_meeko,7.92,4.15,4.15,23.0,318.237,1.6935999999999998,151.59,9.5745,9.213,26.009382102896577,32.99527097769772,0.39054708036353347,0.4219985008
AChE/BChE,AB_042,A_only,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccn3)CC1)C2,strict_6.5_5.5,rdkit_meeko,6.83,4.41,4.41,28.0,380.48800000000017,3.7561000000000027,51.660000000000004,9.9375,8.371,17.892572972007848,32.39322657296108,-0.4085105205986811,0.9146586061
AChE/BChE,AB_043,A_only,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,strict_6.5_5.5,rdkit_meeko,7.94,5.14,5.14,29.0,415.9610000000002,4.782900000000006,38.77,10.7895,9.691,24.562410531786263,38.172099467896125,0.41436927062622314,0.8550997972
AChE/BChE,AB_044,A_only,O=[N+]([O-])c1ccc2nc(NCCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2c1,strict_6.5_5.5,rdkit_meeko,7.02,4.92,4.92,29.0,409.466,4.334000000000004,71.94,10.47,9.71,24.50650214507332,35.324440248441995,0.4074716691218776,0.3932666779
AChE/BChE,AB_045,A_only,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2,strict_6.5_5.5,rdkit_meeko,7.44,4.44,4.44,24.0,325.3640000000001,4.0024200000000025,56.790000000000006,10.7775,10.174,15.639481700547142,21.211894787232872,-1.317831238670185,0.7414323688
AChE/BChE,AB_046,A_only,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC,strict_6.5_5.5,rdkit_meeko,8.48,5.07,5.07,50.0,691.014,7.645800000000009,65.56000000000002,9.339,8.669,24.932368971726184,32.479145035843985,0.39634157929575525,0.7456495762
AChE/BChE,AB_047,A_only,Nc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1,strict_6.5_5.5,rdkit_meeko,7.39,5.37,5.37,30.0,405.4980000000001,3.407300000000002,88.57,11.0565,9.917,27.20739748154575,36.90638581918098,0.7406900077511902,0.7620843649
AChE/BChE,AB_048,A_only,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3Cl)CC1)C2,strict_6.5_5.5,rdkit_meeko,7.01,4.73,4.73,29.0,413.94500000000016,5.014500000000005,38.77,11.3215,9.869,25.4358870711394,40.29856436895263,0.5221329434144764,0.5989602208
AChE/BChE,AB_049,A_only,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,strict_6.5_5.5,rdkit_meeko,7.42,4.28,4.28,24.0,325.3640000000001,4.002420000000003,56.790000000000006,10.885,10.522,13.75685188043986,20.42229178278949,-1.2785519725687642,0.8417972326
AChE/BChE,AB_050,A_only,[Br-].[Br-].c1cc[n+](CCCCCCCC[n+]2ccc3ccccc3c2)cc1,strict_6.5_5.5,rdkit_meeko,6.85,5.11,5.11,26.0,480.2880000000003,-1.5363999999999933,7.76,9.317,8.68,21.74250578086824,30.58287937211241,0.06646834921508328,0.8300344348
AChE/BChE,AB_051,A_only,C[n+]1ccc2c3ccccc3n(CCc3ccccc3)c2c1,strict_6.5_5.5,rdkit_meeko,9.3,5.3,5.3,22.0,287.386,3.8617000000000026,8.809999999999999,10.158,9.494,24.540643657252403,28.743333866868515,-1.6082813633791433,0.8444980979
AChE/BChE,AB_052,A_only,CCCCOc1cc(-c2nc(C)no2)ccc1N,strict_6.5_5.5,rdkit_meeko,7.8,4.32,4.32,18.0,247.29799999999997,2.806120000000001,74.17,7.986000000000001,7.544,23.35696411659304,24.21165667225487,-1.7615127906337964,0.6022185087
AChE/BChE,AB_055,A_only,CCN(CCCCCCNC1=CC(=O)C(NCCCNC(=O)CCCCC2CCSS2)=CC1=O)Cc1ccccc1OC,strict_6.5_5.5,rdkit_meeko,6.82,4.68,4.68,43.0,630.9210000000003,5.3967000000000045,99.77,8.427499999999998,8.059,21.168130874937876,30.180746822562227,-0.004394171564583608,0.5356075764
AChE/BChE,AB_057,B_only,COc1cccc2cc(CN(CCCCCCNc3c4c(nc5ccccc35)CCC4)Cc3cc4cccc(OC)c4o3)oc12,strict_6.5_5.5,rdkit_meeko,5.12,8.64,5.12,45.0,603.7630000000003,8.907800000000002,72.9,11.7935,11.713,41.17716785406348,43.486399723523625,1.1432506398337303,0.5644788742
AChE/BChE,AB_058,B_only,C#CCN(CCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,strict_6.5_5.5,rdkit_meeko,5.39,7.1,5.39,31.0,413.5650000000001,4.6779000000000055,39.6,10.717500000000001,10.394,26.068740542462702,33.383263727898424,0.4833169421116954,0.6774274707
AChE/BChE,AB_059,B_only,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N(C)N(C)C)cccc12,strict_6.5_5.5,rdkit_meeko,5.25,7.88,5.25,29.0,400.5670000000001,4.867400000000004,51.81,6.9535,6.578,16.518508274652145,26.713373595457405,-0.5780334004523151,0.5367994308
AChE/BChE,AB_060,B_only,CN(CCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,strict_6.5_5.5,rdkit_meeko,4.99,7.1,4.99,33.0,443.58700000000016,6.797600000000007,42.68,10.403500000000001,9.942,27.84255247066819,35.35633678393179,0.7645331463570667,0.7933987379
AChE/BChE,AB_061,B_only,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCO[C@@H]2N3C)cc1,strict_6.5_5.5,rdkit_meeko,5.41,7.77,5.41,27.0,366.4610000000001,4.874800000000004,50.800000000000004,10.282499999999999,9.487,9.836407338208469,17.778019366443868,-1.4556573063467666,0.8478841186
AChE/BChE,AB_062,B_only,Cl.c1ccc(-c2ccc(NCCCCCN3CCc4ccccc4C3)nn2)cc1,strict_6.5_5.5,rdkit_meeko,4.33,6.51,4.33,29.0,408.9770000000001,5.205900000000004,41.05,10.807,10.579,21.139463145068035,29.44862763360481,-0.007931003662631105,0.7803076506
AChE/BChE,AB_063,B_only,Cc1cc2c(cc1C)[n+](Cc1ccccc1C)cn2C(c1ccccc1)c1ccccc1.[Cl-],strict_6.5_5.5,rdkit_meeko,5.38,6.82,5.38,33.0,453.0290000000001,3.5440600000000027,8.809999999999999,10.7865,9.254,21.96534284742333,23.78288435809823,-1.4710888756556892,0.2295175195
AChE/BChE,AB_064,B_only,COc1ccc2c(c1)c(C=O)cn2CCCCCCCCCCCCN(C)Cc1ccc(O)cc1,strict_6.5_5.5,rdkit_meeko,4.22,6.58,4.22,35.0,478.67700000000036,7.201000000000008,54.7,8.909500000000001,8.07,23.378507174989505,30.964920714784817,0.2054511911735587,0.4179338813
AChE/BChE,AB_065,B_only,COc1cc(CCC(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,strict_6.5_5.5,rdkit_meeko,5.27,6.54,5.27,29.0,396.53100000000006,3.751900000000003,61.8,10.565,9.995,18.70601958959492,28.767307347600443,-0.30815293664653276,0.7750782967
AChE/BChE,AB_066,B_only,COc1c2c(cc3c1OCO3)[C@]13C=C[C@H](OC)C[C@@H]1[N@](C2)C[C@H]3OC(=O)c1ccccc1C,strict_6.5_5.5,rdkit_meeko,4.26,6.55,4.26,33.0,449.5030000000002,3.368420000000002,66.46000000000001,10.300999999999998,9.434,21.166398379600707,21.967831258178343,-2.0450891327470484,0.775865376
AChE/BChE,AB_067,B_only,C#CCN(C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12)C(C)C,strict_6.5_5.5,rdkit_meeko,5.27,7.09,5.27,31.0,423.6010000000003,5.802600000000006,48.57,7.3505,6.896,14.132354642975177,26.544139641814724,-0.8724210200407782,0.636364758
AChE/BChE,AB_068,B_only,COc1cc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)ccc1OCCCCN1CCc2ccccc2C1,strict_6.5_5.5,rdkit_meeko,5.42,7.16,5.42,40.0,538.7320000000003,6.407000000000008,42.01,11.068000000000001,10.066,15.770267158819106,27.571625755139515,-0.670346367247122,0.5245730281
AChE/BChE,AB_069,B_only,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccccc1)n2CCC(C)C,strict_6.5_5.5,rdkit_meeko,5.42,8.19,5.42,28.0,377.53200000000015,5.155200000000005,38.13,9.205,8.703,14.228182206852155,24.15804514989561,-0.8605984583891719,0.337895751
AChE/BChE,AB_070,B_only,CCCCN(CCCc1c[nH]c2ccccc12)CCC1CCN(Cc2ccccc2)CC1,strict_6.5_5.5,rdkit_meeko,5.11,7.53,5.11,32.0,431.6680000000003,6.504900000000007,22.270000000000003,10.022,9.567,18.65775987124079,28.63738652114752,-0.314106896785427,0.6371452808
AChE/BChE,AB_071,B_only,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)NCCCCCCN3CCc4ccccc4C3)cc1)n2CCC(C)C,strict_6.5_5.5,rdkit_meeko,5.02,7.12,5.02,48.0,651.8960000000002,7.86230000000001,79.69999999999999,10.512,10.179,13.718824289829666,26.83791058846012,-0.923439619461188,0.5993587375
AChE/BChE,AB_072,B_only,Cc1ccc(CN2CCC(CC(=O)NCCc3c[nH]c4ccccc34)CC2)cc1,strict_6.5_5.5,rdkit_meeko,5.31,6.54,5.31,29.0,389.5430000000001,4.437320000000003,48.13,11.154,10.877,14.697652587550712,25.9352337996497,-0.802678353829933,0.8407259583
AChE/BChE,AB_073,B_only,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCN2CCCCC2)cc1,strict_6.5_5.5,rdkit_meeko,5.0,7.04,5.0,42.0,575.7980000000002,6.6538000000000075,79.69999999999997,9.913499999999999,9.536,10.77042498349666,25.060194848769246,-1.2871933366841841,0.3681222796
AChE/BChE,AB_074,B_only,CCCC[N+](C)(CCCc1c[nH]c2ccccc12)CCC1CCCCCC1.[I-],strict_6.5_5.5,rdkit_meeko,4.63,8.64,4.63,28.0,496.52100000000036,3.711700000000002,15.79,7.5815,6.904,27.90774671193278,33.23670833626069,0.20730699810180714,0.7496581078
AChE/BChE,AB_075,B_only,CN(CCCCCCCOc1ccc(-c2cc3ccccc3o2)cc1)Cc1ccccc1,strict_6.5_5.5,rdkit_meeko,4.49,6.55,4.49,32.0,427.5880000000002,7.561100000000008,25.61,9.429,8.704,19.61599869995429,27.67158532467042,-0.19588582164704563,0.7590461373
AChE/BChE,AB_076,B_only,c1ccc(CNc2c3c(nc4ccccc24)CCCC3)nc1,strict_6.5_5.5,rdkit_meeko,5.17,7.16,5.17,22.0,289.382,4.120700000000002,37.81,9.862,9.351,29.206732484127546,34.63893466659047,-1.0042399602128897,0.5095560551
AChE/BChE,AB_077,B_only,CCC(C)(C)NCC(O)c1cc(O)cc(OC(=O)N(C)C)c1,strict_6.5_5.5,rdkit_meeko,4.7,7.3,4.7,22.0,310.394,2.2641999999999998,82.02999999999999,8.1035,7.807,16.543226768943267,22.878362433168974,-1.0033641280796437,0.7612709403
AChE/BChE,AB_078,B_only,C#CCN(CC)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,strict_6.5_5.5,rdkit_meeko,5.12,7.66,5.12,30.0,409.57400000000035,5.414100000000006,48.57,7.202999999999999,6.744,16.812913230310848,29.235013370251167,-0.5417116930228978,0.7947852015
AChE/BChE,AB_079,B_only,Cc1[nH]c2ccccc2c1CC(=O)NCCC1CCN(Cc2ccccc2)CC1,strict_6.5_5.5,rdkit_meeko,5.14,8.96,5.14,29.0,389.5430000000001,4.437320000000004,48.13,11.0365,10.598,27.165484862979863,31.83903838859412,-0.05847108499050687,0.8223510385
AChE/BChE,AB_080,B_only,CC(C)c1ccc(NC(=O)OCC2CCCN(Cc3ccccc3)C2)cc1,strict_6.5_5.5,rdkit_meeko,4.82,6.93,4.82,27.0,366.505,5.270700000000005,41.57,9.776,8.793,17.592519455721995,26.661918448551262,-0.4455291095260258,0.7217960954
AChE/BChE,AB_081,B_only,O=C(CCc1c[nH]c2ccccc12)NC1CCN(Cc2ccccc2)CC1,strict_6.5_5.5,rdkit_meeko,5.08,6.92,5.08,27.0,361.48900000000015,3.881300000000003,48.13,10.742,10.148,23.658678033268025,30.963257560275967,0.16875149832995995,0.788880825
AChE/BChE,AB_082,B_only,CN(C)C1CCC(CCN(CCCc2c[nH]c3ccccc23)CCC2CCCCCC2)CC1,strict_6.5_5.5,rdkit_meeko,5.07,8.72,5.07,33.0,451.74300000000045,7.273500000000008,22.27,7.7735,7.659,24.411805872360112,26.46129960702369,-1.0943316990792218,0.3491981626
AChE/BChE,AB_083,B_only,COc1ccc2nc3c(c(NCCCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3,strict_6.5_5.5,rdkit_meeko,5.46,6.82,5.46,38.0,534.8140000000002,6.9175000000000075,58.21,10.336500000000001,9.674,19.205057180543804,26.777640295758612,-0.33839719726970346,0.45830217
AChE/BChE,AB_084,B_only,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CC1CCN(Cc2ccccc2)CC1,strict_6.5_5.5,rdkit_meeko,5.48,8.7,5.48,33.0,438.57500000000033,4.570080000000004,63.39,11.2315,10.678,23.571448157858576,33.35813235711084,0.2921109841146037,0.8342906833
AChE/BChE,AB_085,neither,CCN(CC)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,strict_6.5_5.5,rdkit_meeko,5.12,4.5,4.5,24.0,323.43600000000004,4.303300000000004,29.54,8.5755,7.561,15.82141578619824,24.03656272530681,-0.6640359929026258,0.5736519098
AChE/BChE,AB_086,neither,O=C(c1ccccc1)N1c2ccccc2Sc2ccc(Cl)cc21,strict_6.5_5.5,rdkit_meeko,5.0,5.03,5.0,23.0,337.8310000000001,5.783100000000003,20.310000000000002,10.0885,9.758,20.903212352764555,22.04024606856351,-1.7847735514539536,0.560288012
