pair,ligand,cls,smiles,label_rule,prep,pA,pB,min_pchembl,heavy,mw,clogp,tpsa,vina_mean,vina_min,rtm_min,rtm_mean,rtm_min_z,gnina_cnn_min
PIK3CA/PIK3CB,PAB_015,dual,COc1ncc(-c2cc(O[C@@H]3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,strict_6.5_5.5,rdkit_meeko,9.0,9.4,9.0,38.0,543.5520000000002,3.837720000000002,138.54999999999998,9.593,9.319,54.929299684935415,73.09478068090426,0.7345730244630975,0.3874389231
PIK3CA/PIK3CB,PAB_016,dual,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,strict_6.5_5.5,rdkit_meeko,7.1,8.0,7.1,30.0,408.45800000000025,2.710820000000001,96.16999999999999,8.439,7.868,44.58545496192375,52.77604477589729,-0.337353408188334,0.0796182975
PIK3CA/PIK3CB,PAB_017,dual,COc1ccc([C@@H](O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,strict_6.5_5.5,rdkit_meeko,8.13,8.27,8.13,34.0,481.9150000000003,3.806200000000003,93.49000000000001,8.269,7.901,26.31519305380147,30.843853285736465,-1.1663160325195683,0.2831080854
PIK3CA/PIK3CB,PAB_018,dual,O=S(=O)(Nc1cc(-c2ccc3nncc(-c4ccc(N5CCOCC5)cc4)c3c2)cnc1Cl)c1ccccc1,strict_6.5_5.5,rdkit_meeko,9.15,8.52,8.52,39.0,558.0630000000004,5.649600000000005,97.31,9.658000000000001,9.307,42.09270814696283,67.0676153918283,-0.11818595550584646,0.3231888413
PIK3CA/PIK3CB,PAB_019,dual,C[C@@H](Nc1ccc(F)c(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,strict_6.5_5.5,rdkit_meeko,6.77,8.52,6.77,33.0,457.4770000000003,3.782700000000003,75.02000000000001,8.951,8.883,50.23980106300192,52.043211503313685,0.004531560391734647,0.1458603293
PIK3CA/PIK3CB,PAB_020,dual,O=c1cc(N2CCOCC2)oc2c(Cc3ccccc3)csc12,strict_6.5_5.5,rdkit_meeko,6.75,6.82,6.75,23.0,327.40500000000003,3.281900000000002,42.68000000000001,7.4185,7.257,41.40355266758386,44.79064417450758,-0.5297442782339106,0.5603554249
PIK3CA/PIK3CB,PAB_021,dual,CCC(=O)Nc1nc(C)c(-c2cnc(Cl)c(NS(=O)(=O)c3ccccc3)c2)s1,strict_6.5_5.5,rdkit_meeko,8.64,8.18,8.18,28.0,436.9460000000001,4.316220000000003,101.04999999999998,7.884500000000001,7.418,29.622861637946983,39.921722955041886,-0.9465813716832119,0.0898616388
PIK3CA/PIK3CB,PAB_022,dual,C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5ccc(F)cc54)c3o2)CCO1,strict_6.5_5.5,rdkit_meeko,8.05,8.52,8.05,35.0,481.52400000000034,3.258000000000002,75.46000000000001,8.405999999999999,8.19,37.91903811466782,39.80802491043311,-0.5120005405137983,0.3997324705
PIK3CA/PIK3CB,PAB_023,dual,CNC(=O)c1ccc2c(c1)OCCc1cc(C(=O)N(C)c3cc(C(=O)N(C)C)ccc3Cl)sc1-2,strict_6.5_5.5,rdkit_meeko,8.52,6.69,6.69,34.0,498.0040000000002,4.341400000000004,78.95,7.795,7.028,39.329167267665184,40.231583963772394,-0.6551701320101623,0.2226191163
PIK3CA/PIK3CB,PAB_024,dual,COc1cc(F)c2[nH]c(-c3c(C)nn(C)c3C)c(/C=C3/Oc4ccc(NC(=O)Nc5ccc(C(=O)N(C)CCN(C)C)cc5)cc4C3=O)c2c1,strict_6.5_5.5,rdkit_meeko,9.7,9.15,9.15,50.0,679.7529999999999,6.226740000000006,133.81999999999996,7.9270000000000005,7.448,21.66800341764613,22.628366442610265,-1.723036573153528,0.0534228198
PIK3CA/PIK3CB,PAB_025,dual,CCC(=O)N1CCN(c2ccc(N3C(=O)CCc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,strict_6.5_5.5,rdkit_meeko,6.6,6.7,6.6,45.0,609.6520000000002,7.138300000000006,69.64000000000001,8.862,8.619,32.91010793525421,39.159406583711956,-1.043292800651981,0.0451133959
PIK3CA/PIK3CB,PAB_026,dual,COc1ccc(-c2ccc3ncnc(N[C@H]4CCN(C(=O)C5CC5)C4)c3c2)cn1,strict_6.5_5.5,rdkit_meeko,7.59,6.66,6.66,29.0,389.4590000000002,3.1232000000000015,80.24000000000001,8.68,8.453,55.30924572415685,64.15422318420418,0.7598135562577928,0.7600092292
PIK3CA/PIK3CB,PAB_027,dual,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(-c3ccccc3)cccc21,strict_6.5_5.5,rdkit_meeko,6.66,8.1,6.66,31.0,416.48100000000017,2.4053000000000004,78.53,9.1375,8.642,46.91006683997153,55.22901176008615,0.2018402658662678,0.5536785722
PIK3CA/PIK3CB,PAB_028,dual,OCCNc1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1,strict_6.5_5.5,rdkit_meeko,8.0,7.15,7.15,28.0,391.38200000000006,1.3888999999999996,101.22,8.1035,7.905,49.02570818031675,57.078708650405446,0.34238630926384905,0.4943521917
PIK3CA/PIK3CB,PAB_029,A_only,Nc1nccn2c1c(-c1cc3cccc(Cl)c3[nH]1)nc2[C@H]1CC[C@H](C(=O)O)CC1,strict_6.5_5.5,rdkit_meeko,6.72,5.03,5.03,29.0,409.8770000000003,4.471600000000002,109.3,8.148499999999999,8.123,26.19244921420452,30.020555392036144,-1.1744701372242738,0.1456551999
PIK3CA/PIK3CB,PAB_030,A_only,Cc1nc(NC(=O)N2CC[C@H](O)[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,strict_6.5_5.5,rdkit_meeko,7.62,5.15,5.15,27.0,409.53700000000015,2.3249200000000005,121.44000000000001,7.142,6.682,22.564687090096008,33.81135676748476,-1.4154692154743986,0.1949843913
PIK3CA/PIK3CB,PAB_031,A_only,Cc1nc(Nc2cccc(N3CCN(C)C3=O)n2)sc1-c1cc2c(c(S(C)(=O)=O)c1)C(=O)N([C@@H](C)C1CC1)C2,strict_6.5_5.5,rdkit_meeko,7.42,5.33,5.33,39.0,566.7090000000001,4.286720000000004,115.80999999999999,7.9625,7.238,26.55735102784796,29.467526777564203,-1.1502290217014421,0.0915642157
PIK3CA/PIK3CB,PAB_032,A_only,CCS(=O)(=O)Nc1cc(-c2ccc3ncnc(Nc4cccc(C(=O)OC)c4)c3c2)cnc1OC,strict_6.5_5.5,rdkit_meeko,6.78,5.31,5.31,35.0,493.54500000000024,3.992200000000002,132.4,8.297,7.981,44.45766361004328,50.467570411250975,-0.3450801977306526,0.3687889278
PIK3CA/PIK3CB,PAB_033,A_only,CCC(CC)CNc1c(C(N)=O)cnc2ccc(C#N)cc12,strict_6.5_5.5,rdkit_meeko,6.61,5.24,5.24,22.0,296.374,3.0534800000000004,91.79999999999998,7.6465,7.467,38.43010909331118,41.397031472108395,-0.3614993166724739,0.2577711046
PIK3CA/PIK3CB,PAB_035,A_only,COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,strict_6.5_5.5,rdkit_meeko,6.5,5.5,5.5,36.0,507.62000000000035,2.4081,108.5,8.405000000000001,8.371,45.99840676935652,58.98057621450896,0.14127696838996162,0.5600401163
PIK3CA/PIK3CB,PAB_036,A_only,COC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OC,strict_6.5_5.5,rdkit_meeko,6.52,5.25,5.25,26.0,355.35800000000006,1.4178000000000002,140.12999999999997,7.7585,7.539,56.62278628080664,73.34142570009915,0.8470745321892142,0.7203402519
PIK3CA/PIK3CB,PAB_037,A_only,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,strict_6.5_5.5,rdkit_meeko,7.82,5.19,5.19,26.0,393.5380000000001,3.3541200000000018,101.21,6.741,6.491,24.192594445299527,24.978296042913897,-1.570389439649934,0.1713148803
PIK3CA/PIK3CB,PAB_038,A_only,c1ccc(-c2ncnc3ccc(-c4cnc5ccccc5c4)cc23)cc1,strict_6.5_5.5,rdkit_meeko,7.05,5.5,5.5,26.0,333.39400000000006,5.512000000000003,38.67,10.268,9.223,36.34182283257665,39.08030442956964,-0.5046375653885865,0.2359465659
PIK3CA/PIK3CB,PAB_039,A_only,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3cccc4ccccc34)nc2C1,strict_6.5_5.5,rdkit_meeko,6.64,5.16,5.16,29.0,406.5510000000001,4.899300000000005,42.43000000000001,9.2035,9.002,26.359194957289755,31.65780742062676,-1.4393878817817132,0.141786918
PIK3CA/PIK3CB,PAB_040,A_only,CC(C)(C)c1nc2c(s1)CCc1nc(NC(=O)N3CC[C@@H]4C[C@@]43C(N)=O)sc1-2,strict_6.5_5.5,rdkit_meeko,8.05,5.35,5.35,28.0,417.56000000000023,3.1443000000000003,101.21000000000001,7.1695,7.019,24.799998162861552,26.232997144866694,-1.3603733204484802,0.0919553265
PIK3CA/PIK3CB,PAB_041,A_only,CNC(=O)NC1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,strict_6.5_5.5,rdkit_meeko,6.5,5.1,5.1,36.0,506.6360000000003,2.964600000000001,111.30000000000001,9.2995,9.002,38.10395327772783,56.20590092026083,-0.38316646248645714,0.5531708598
PIK3CA/PIK3CB,PAB_042,A_only,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(CC2CC2)n1,strict_6.5_5.5,rdkit_meeko,7.16,5.07,5.07,26.0,391.52200000000016,3.009120000000001,101.21,6.641500000000001,6.466,19.023806392091245,32.12473892715465,-1.6506965967687297,0.0810296908
PIK3CA/PIK3CB,PAB_043,A_only,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C2CCC2)n1,strict_6.5_5.5,rdkit_meeko,7.48,5.16,5.16,26.0,391.52200000000016,3.3241200000000015,101.21,7.0145,6.912,22.975518318319587,26.238784114369313,-1.3881769223385636,0.1202386543
PIK3CA/PIK3CB,PAB_044,A_only,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C#N)CC2)c1,strict_6.5_5.5,rdkit_meeko,7.72,5.39,5.39,28.0,396.47600000000017,2.550300000000001,125.0,7.6005,7.571,25.67395001712765,27.663564137070374,-1.240220134212379,0.0986274704
PIK3CA/PIK3CB,PAB_045,A_only,CC(C)(c1cc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2Cl)ccn1)C(F)(F)F,strict_6.5_5.5,rdkit_meeko,7.41,5.26,5.26,30.0,461.8970000000001,4.180000000000002,101.21000000000001,7.5735,7.533,20.782500394307032,26.48480413822621,-1.5338632380869826,0.1334186941
PIK3CA/PIK3CB,PAB_046,A_only,Cc1nc(NC(=O)N2CCC[C@@]2(C)C(N)=O)sc1-c1csc(C(C)(C)C)n1,strict_6.5_5.5,rdkit_meeko,7.52,5.3,5.3,27.0,407.5650000000001,3.744220000000002,101.21,6.4285,6.28,20.21145234134992,22.5290030064365,-1.571799036987527,0.1514996737
PIK3CA/PIK3CB,PAB_047,A_only,CC(C)(C)OC(=O)N1CC[C@](C)(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)C1,strict_6.5_5.5,rdkit_meeko,6.96,5.3,5.3,33.0,456.55100000000033,2.1638,131.62,7.7425,7.45,43.98835492027574,54.147301329227055,0.007745433991887253,0.0322002582
PIK3CA/PIK3CB,PAB_048,A_only,CC(=O)NC1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,strict_6.5_5.5,rdkit_meeko,6.6,5.2,5.2,35.0,491.6210000000003,3.171700000000002,99.27,8.351500000000001,8.194,35.184840820428235,38.82008192485412,-0.5770886071724289,0.0629444048
PIK3CA/PIK3CB,PAB_049,A_only,Cc1nc(Nc2cccc(N3CCOC3=O)n2)sc1-c1cc2c(c(S(C)(=O)=O)c1)C(=O)N([C@@H](C)C(F)(F)F)C2,strict_6.5_5.5,rdkit_meeko,6.52,5.39,5.39,39.0,581.5980000000003,4.523820000000004,121.79999999999997,8.8385,8.225,32.078055460884926,32.33280891728523,-1.0627952289100466,0.0524760149
PIK3CA/PIK3CB,PAB_050,A_only,CC(=O)Nc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,strict_6.5_5.5,rdkit_meeko,7.07,5.05,5.05,26.0,370.43000000000023,3.3165000000000022,71.78,7.856999999999999,7.784,45.632303207637264,48.91703645305191,0.1169560184764911,0.1963330805
PIK3CA/PIK3CB,PAB_051,A_only,CN(C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1)S(C)(=O)=O,strict_6.5_5.5,rdkit_meeko,6.5,5.3,5.3,37.0,541.7030000000004,2.9270000000000014,107.54999999999998,8.8155,8.507,37.1385475926932,39.585921422584384,-0.4916674573247377,0.3676225245
PIK3CA/PIK3CB,PAB_052,A_only,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,strict_6.5_5.5,rdkit_meeko,7.48,5.48,5.48,34.0,462.5540000000002,2.5016,92.71000000000001,8.7815,8.28,26.515725537615708,31.829571338647433,-1.1529942815047285,0.0875689238
PIK3CA/PIK3CB,PAB_053,A_only,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,strict_6.5_5.5,rdkit_meeko,7.31,5.17,5.17,33.0,439.47100000000023,3.474400000000002,88.65,9.4525,9.185,63.84306235831151,71.0168546690328,1.326731086246685,0.5709159374
PIK3CA/PIK3CB,PAB_054,A_only,C[C@H](CO)C(=O)N1CCC(c2nc(-c3cnc(N)c(-c4nnc(C(C)(C)C)o4)n3)n(C)n2)CC1,strict_6.5_5.5,rdkit_meeko,7.5,5.47,5.47,34.0,469.5500000000003,1.5361999999999996,161.96999999999997,7.369,7.283,28.318563581419266,38.652182001966,-1.0332283509042801,0.1465021819
PIK3CA/PIK3CB,PAB_055,A_only,Cc1ncc(-c2cncc(-c3cc(S(=O)(=O)NCCCO)ccc3C)n2)s1,strict_6.5_5.5,rdkit_meeko,6.72,5.21,5.21,27.0,404.51700000000017,2.5446400000000002,105.07000000000001,7.041,6.787,31.24334819639181,34.6192933999963,-0.8389293940889282,0.7362037301
PIK3CA/PIK3CB,PAB_056,A_only,CC(C)(C)OC(=O)N1CC[C@](CO)(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)C1,strict_6.5_5.5,rdkit_meeko,7.34,5.34,5.34,34.0,472.5500000000003,1.1362000000000003,151.84999999999997,7.4185,6.929,51.11413316267532,57.7884214417938,0.48112431868243316,0.6621473432
PIK3CA/PIK3CB,PAB_057,B_only,O=c1nc(N2CCOCC2)cc(N(CCCCO)Cc2cccc3ccccc23)[nH]1,strict_6.5_5.5,rdkit_meeko,4.13,6.7,4.13,30.0,408.50200000000007,2.5387999999999993,81.69,8.6775,8.666,40.61788222491664,41.65060014494974,-0.4523644106315044,0.118345812
PIK3CA/PIK3CB,PAB_058,B_only,O=c1nc(N2CCOCC2)cc(N(CCO)Cc2cccc3ccccc23)[nH]1,strict_6.5_5.5,rdkit_meeko,4.51,7.05,4.51,28.0,380.44800000000004,1.7585999999999995,81.69,8.474,8.343,45.17408840233967,45.23277296223074,-0.2946655962298948,0.2392155081
PIK3CA/PIK3CB,PAB_059,B_only,NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Cl)cccc21,strict_6.5_5.5,rdkit_meeko,5.2,7.31,5.2,27.0,406.89500000000004,1.8637999999999997,88.76,8.2005,7.959,32.30274290235962,36.35716388011634,-1.0800165829383548,0.2271097153
PIK3CA/PIK3CB,PAB_060,B_only,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,strict_6.5_5.5,rdkit_meeko,5.48,6.66,5.48,42.0,579.6120000000001,1.9088999999999992,138.76,9.749500000000001,9.467,37.51353715031512,54.24699905165812,-0.42238891909265963,0.1754763722
PIK3CA/PIK3CB,PAB_061,B_only,Cc1cc(C(C)Nc2ccccc2)c2oc(-c3ccncc3)cc(=O)c2c1,strict_6.5_5.5,rdkit_meeko,5.35,6.92,5.35,27.0,356.42500000000007,5.336520000000004,55.13,9.1465,8.392,50.08554672083648,51.444703560496805,-0.004795290137367868,0.1498989016
PIK3CA/PIK3CB,PAB_062,B_only,C[C@H](Nc1cccc(F)c1)c1cc(C(=O)NCCO)cc2ncc(N3CCOCC3)nc12,strict_6.5_5.5,rdkit_meeko,4.85,6.69,4.85,32.0,439.49100000000027,2.5007,99.61,8.8045,8.334,46.676613675938206,51.40652733567771,-0.21091337101048155,0.1411674321
PIK3CA/PIK3CB,PAB_063,B_only,Cc1cccc(OC(C)c2cc(C(=O)N(C)CCO)cn3c(=O)cc(N4CCOCC4)nc23)c1,strict_6.5_5.5,rdkit_meeko,5.03,6.75,5.03,34.0,466.5380000000003,2.0438199999999993,96.61,8.356000000000002,8.207,52.80053344777375,54.33455962502897,0.15936394865724013,0.4630309939
PIK3CA/PIK3CB,PAB_064,B_only,Cc1c(Cn2cnc(=O)c3sc(N4CCOCC4)nc32)cccc1C(F)(F)F,strict_6.5_5.5,rdkit_meeko,5.4,8.52,5.4,28.0,410.42100000000005,3.065120000000002,60.25,9.0825,8.851,31.36801100055561,39.56727868025647,-1.1365343095094458,0.2572860718
PIK3CA/PIK3CB,PAB_065,B_only,NC(=O)c1sc(N2CCOCC2)nc1CC(=O)Nc1ccc(F)c(Cl)c1,strict_6.5_5.5,rdkit_meeko,5.08,7.35,5.08,26.0,398.847,2.0523,97.55000000000001,7.5365,7.499,26.93994011095058,40.87076983191114,-1.1248129075181148,0.1530524492
PIK3CA/PIK3CB,PAB_066,B_only,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2C2CCCCC2)[nH]1,strict_6.5_5.5,rdkit_meeko,5.08,7.05,5.08,29.0,393.4910000000002,3.052200000000001,76.04,8.370999999999999,7.943,51.15147159765998,54.75574355164798,0.4836047813221426,0.6993293762
PIK3CA/PIK3CB,PAB_067,B_only,O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccn4)cccc3o2)[nH]1,strict_6.5_5.5,rdkit_meeko,5.48,6.95,5.48,29.0,389.415,2.4005,97.14000000000001,9.093499999999999,8.609,31.657232601063026,38.711166402854616,-1.119046784686142,0.1534289718
PIK3CA/PIK3CB,PAB_068,B_only,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(F)c1,strict_6.5_5.5,rdkit_meeko,5.42,7.28,5.42,25.0,350.32500000000005,1.0658999999999996,87.32000000000001,8.7525,8.353,44.88588119529824,50.10319711772145,0.06736979677693199,0.2317592651
PIK3CA/PIK3CB,PAB_069,B_only,Cc1cccc(Cn2ccn3c(=O)cc(N4CCOCC4)nc23)c1,strict_6.5_5.5,rdkit_meeko,5.4,7.2,5.4,24.0,324.3840000000001,1.68932,51.769999999999996,8.3715,8.014,48.53445010772965,52.44541559302448,0.3097511092076938,0.86939013
PIK3CA/PIK3CB,PAB_070,B_only,CC(Nc1ccccc1)c1cc(C(=O)NCCN2CCNCC2)cn2c(=O)cc(N3CCOCC3)nc12,strict_6.5_5.5,rdkit_meeko,5.32,7.12,5.32,37.0,505.6230000000004,1.3392000000000008,103.24,8.791,8.477,54.22873036559735,56.73998529315955,0.24571859509162922,0.5099265575
PIK3CA/PIK3CB,PAB_071,B_only,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2Cc2ccccc2)[nH]1,strict_6.5_5.5,rdkit_meeko,5.24,6.98,5.24,30.0,401.4700000000001,2.5953,76.04,8.753499999999999,7.879,38.78812104040043,46.86349060363247,-0.6878840071607306,0.3420448899
PIK3CA/PIK3CB,PAB_072,B_only,N[C@@H](Cc1ccccc1)C(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,strict_6.5_5.5,rdkit_meeko,5.33,7.52,5.33,41.0,563.613,2.2032999999999996,118.53,9.303,8.848,33.370130783739384,55.12581543054008,-0.6976432166455449,0.069197692
PIK3CA/PIK3CB,PAB_073,B_only,O=c1cc(N2CCOCC2)nc2n(Cc3cccc(C(F)(F)F)c3)ccn12,strict_6.5_5.5,rdkit_meeko,5.2,7.0,5.2,27.0,378.35400000000004,2.3997,51.77000000000001,8.405000000000001,7.839,55.47565920633642,57.05359213994711,0.3211130297295035,0.4029391408
PIK3CA/PIK3CB,PAB_074,B_only,O=c1cc(N2CCOCC2)nc(Cc2nc3ccccc3n2-c2ccccc2)[nH]1,strict_6.5_5.5,rdkit_meeko,5.17,8.1,5.17,29.0,387.44300000000004,2.5362,76.04,8.4915,8.439,46.71953499736132,56.33760830377473,0.18918287630337266,0.1592486054
PIK3CA/PIK3CB,PAB_075,B_only,CC1(C)Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,strict_6.5_5.5,rdkit_meeko,5.0,7.11,5.0,27.0,368.4370000000001,1.5169000000000001,78.53,8.2265,7.491,49.2788926358938,52.68950030476279,0.3588697647029661,0.5999590755
PIK3CA/PIK3CB,PAB_076,B_only,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c([N+](=O)[O-])c1,strict_6.5_5.5,rdkit_meeko,5.36,7.33,5.36,27.0,377.3320000000001,0.8349999999999999,130.46,8.562,7.973,56.18125083162269,56.31094549547818,0.37945973806646266,0.7774472833
PIK3CA/PIK3CB,PAB_077,B_only,COc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,strict_6.5_5.5,rdkit_meeko,5.46,8.52,5.46,26.0,362.361,0.9354000000000002,96.54999999999998,8.051,7.629,47.83836895729388,48.453098075110525,-0.14066887929316732,0.1915377527
