seed,cnn_top1_mode,cnn_top1_rmsd_pose_rmsd,cnn_top1_rmsd_GetBestRMS,cnn_top3_min_pose_rmsd,cnn_top3_min_GetBestRMS,best9_pose_rmsd,best9_GetBestRMS,best9_mode_GetBestRMS,gate_pose_rmsd_pass,gate_GetBestRMS_pass,best9_GetBestRMS_le2
42,1,3.585375725207765,1.6519451283859334,1.110232858458081,0.4838656947874898,1.110232858458081,0.4838656947874898,3,False,True,True
43,1,3.603307962515454,1.6445159099793862,1.0870610712960318,0.48555822132212695,1.0870610712960318,0.48189697485987326,4,False,True,True
44,1,3.5953747370754017,1.6487705909414059,1.108933066264393,0.47681584475516037,1.108933066264393,0.47681584475516037,3,False,True,True
