target,ligand,mode,status,cnn_score,cnn_affinity,reason
3POZ,EH120_052,mode_07,success,0.3376437724,6.8793673515,
3POZ,EH120_052,mode_08,success,0.1497077495,6.0824780464,
3POZ,EH120_052,mode_09,success,0.0284590051,4.9196667671,
3POZ,EH120_053,mode_02,success,0.1504029632,6.0598239899,
3POZ,EH120_053,mode_01,success,0.3808782101,7.0219016075,
3POZ,EH120_053,mode_03,success,0.3927787244,7.2844433784,
3POZ,EH120_053,mode_04,success,0.6861767769,7.7670931816,
3POZ,EH120_053,mode_05,success,0.1468653083,6.126639843,
3POZ,EH120_053,mode_06,success,0.1375698,6.7493424416,
3POZ,EH120_053,mode_07,success,0.846128881,7.8068294525,
3POZ,EH120_053,mode_08,success,0.9244221449,8.2585477829,
3POZ,EH120_053,mode_09,success,0.0586666763,6.1338806152,
3POZ,EH120_054,mode_01,success,0.310819298,5.5332012177,
3POZ,EH120_054,mode_02,success,0.2870561779,5.4531769753,
3POZ,EH120_054,mode_03,success,0.1446467936,4.9674401283,
3POZ,EH120_054,mode_04,success,0.2842404246,5.4863638878,
3POZ,EH120_054,mode_06,success,0.2745458186,5.5275878906,
3POZ,EH120_054,mode_05,success,0.4122986794,5.6457095146,
3POZ,EH120_054,mode_08,success,0.1259403825,4.8564167023,
3POZ,EH120_054,mode_07,success,0.3772234321,5.5579571724,
3POZ,EH120_054,mode_09,success,0.1485724151,5.4361891747,
3POZ,EH120_055,mode_01,success,0.0999999046,5.323205471,
3POZ,EH120_055,mode_02,success,0.1879064292,6.038169384,
3POZ,EH120_055,mode_03,success,0.1029889584,5.0064225197,
3POZ,EH120_055,mode_04,success,0.123433955,5.2430510521,
3POZ,EH120_055,mode_05,success,0.1093269587,4.9528079033,
3POZ,EH120_055,mode_06,success,0.3866946399,6.0619945526,
3POZ,EH120_055,mode_07,success,0.4402944744,6.2120232582,
3POZ,EH120_055,mode_08,success,0.8750966787,6.8984475136,
3POZ,EH120_056,mode_01,success,0.2302816361,6.6879577637,
3POZ,EH120_056,mode_02,success,0.5584113598,7.3067889214,
3POZ,EH120_056,mode_03,success,0.1441178024,5.8305487633,
3POZ,EH120_056,mode_04,success,0.1280508339,5.829518795,
3POZ,EH120_056,mode_05,success,0.2165136635,6.3427581787,
3POZ,EH120_056,mode_06,success,0.1869842261,6.6733746529,
3POZ,EH120_056,mode_07,success,0.53250736,7.2472844124,
3POZ,EH120_056,mode_08,success,0.3153561652,6.6566405296,
3POZ,EH120_056,mode_09,success,0.0732085779,6.0587792397,
3POZ,EH120_057,mode_01,success,0.1503926516,4.7607388496,
3POZ,EH120_057,mode_02,success,0.0813872814,3.8752505779,
3POZ,EH120_057,mode_03,success,0.1504788697,5.0045876503,
3POZ,EH120_057,mode_04,success,0.2280642986,5.1034722328,
3POZ,EH120_057,mode_06,success,0.142528221,4.7797284126,
3POZ,EH120_057,mode_05,success,0.1836532503,5.002509594,
3POZ,EH120_057,mode_07,success,0.8492406607,6.2448120117,
3POZ,EH120_057,mode_08,success,0.2614484429,5.5017437935,
3POZ,EH120_058,mode_01,success,0.3808912337,6.6162171364,
3POZ,EH120_057,mode_09,success,0.8003579974,6.1114840508,
3POZ,EH120_058,mode_02,success,0.0474000201,4.9280610085,
3POZ,EH120_058,mode_03,success,0.2718994617,6.5893158913,
3POZ,EH120_058,mode_04,success,0.1512182206,6.1388506889,
3POZ,EH120_058,mode_05,success,0.0799565539,5.8736515045,
3POZ,EH120_058,mode_06,success,0.1398471594,5.9260597229,
3POZ,EH120_058,mode_07,success,0.0917730257,5.6742916107,
3POZ,EH120_058,mode_08,success,0.1009497941,5.6946983337,
3POZ,EH120_058,mode_09,success,0.523548305,6.9518723488,
3POZ,EH120_059,mode_01,success,0.0792392865,5.7025775909,
3POZ,EH120_059,mode_02,success,0.0740624964,5.1649069786,
3POZ,EH120_059,mode_03,success,0.2712831497,6.1704802513,
3POZ,EH120_059,mode_04,success,0.0724401176,5.1857237816,
3POZ,EH120_059,mode_05,success,0.1767373532,6.2222952843,
3POZ,EH120_059,mode_06,success,0.1056597903,4.8864216805,
3POZ,EH120_059,mode_07,success,0.1564085037,5.3973050117,
3POZ,EH120_059,mode_08,success,0.0319096558,4.8166613579,
3POZ,EH120_059,mode_09,success,0.0723223388,4.840446949,
3POZ,EH120_060,mode_01,success,0.1079531685,5.9678173065,
3POZ,EH120_060,mode_02,success,0.1786039472,5.6953043938,
3POZ,EH120_060,mode_03,success,0.4894607663,6.9077377319,
3POZ,EH120_060,mode_04,success,0.1125330254,5.6075005531,
3POZ,EH120_060,mode_05,success,0.150450021,6.0864777565,
3POZ,EH120_060,mode_06,success,0.1524799615,5.7617759705,
3POZ,EH120_060,mode_07,success,0.3850059211,6.2880940437,
3POZ,EH120_060,mode_08,success,0.1001587957,5.8996691704,
3POZ,EH120_060,mode_09,success,0.1539929509,5.3151192665,
3POZ,EH120_061,mode_01,success,0.7813423872,8.1772556305,
3POZ,EH120_061,mode_02,success,0.2960532308,6.9005131721,
3POZ,EH120_061,mode_03,success,0.0907987729,6.138604641,
3POZ,EH120_061,mode_04,success,0.6978257895,7.8794808388,
3POZ,EH120_061,mode_05,success,0.1285606623,6.5261063576,
3POZ,EH120_061,mode_06,success,0.2205772698,6.9663238525,
3POZ,EH120_061,mode_07,success,0.1596064717,6.7604179382,
3POZ,EH120_061,mode_08,success,0.4596424401,7.4594378471,
3POZ,EH120_061,mode_09,success,0.2018241137,6.6491990089,
3POZ,EH120_062,mode_01,success,0.8748109341,8.5216760635,
3POZ,EH120_062,mode_02,success,0.1196470186,6.6268258095,
3POZ,EH120_062,mode_03,success,0.2887222767,7.2323355675,
3POZ,EH120_062,mode_04,success,0.4538198411,7.6308035851,
3POZ,EH120_062,mode_05,success,0.7296607494,8.1419258118,
3POZ,EH120_062,mode_06,success,0.4878618419,7.8626818657,
3POZ,EH120_062,mode_07,success,0.1199488565,6.7459578514,
3POZ,EH120_062,mode_08,success,0.3967998326,7.7003006935,
3POZ,EH120_062,mode_09,success,0.1882313192,6.5867743492,
3POZ,EH120_063,mode_01,success,0.7091124654,7.4866662025,
3POZ,EH120_063,mode_02,success,0.2754829824,7.0922093391,
3POZ,EH120_063,mode_03,success,0.0982960537,6.01795578,
3POZ,EH120_063,mode_04,success,0.2138700336,6.5758843422,
3POZ,EH120_063,mode_05,success,0.1745329052,6.4885048866,
3POZ,EH120_063,mode_06,success,0.1571293175,6.5113568306,
3POZ,EH120_063,mode_07,success,0.0799435526,5.4288139343,
3POZ,EH120_063,mode_08,success,0.2713501453,6.5786986351,
3POZ,EH120_063,mode_09,success,0.0948416367,5.6869902611,
3POZ,EH120_064,mode_01,success,0.3327653408,5.9095053673,
3POZ,EH120_064,mode_03,success,0.2265465856,5.1522946358,
3POZ,EH120_064,mode_02,success,0.4624203146,6.0108032227,
3POZ,EH120_064,mode_04,success,0.3461384773,5.4597191811,
3POZ,EH120_064,mode_05,success,0.2801755071,5.3172259331,
3POZ,EH120_064,mode_06,success,0.1087438315,4.4300379753,
3POZ,EH120_064,mode_07,success,0.0762504935,4.1980485916,
3POZ,EH120_064,mode_09,success,0.1163565516,4.3472366333,
3POZ,EH120_064,mode_08,success,0.1035130695,4.2192277908,
3POZ,EH120_065,mode_01,success,0.1115201637,5.1817164421,
3POZ,EH120_065,mode_02,success,0.2197930962,5.538225174,
3POZ,EH120_065,mode_04,success,0.0807361752,5.2775959969,
3POZ,EH120_065,mode_03,success,0.2217797488,5.9424190521,
3POZ,EH120_065,mode_05,success,0.1302992105,5.1149811745,
3POZ,EH120_065,mode_06,success,0.1028755903,5.3048639297,
3POZ,EH120_065,mode_07,success,0.1430795193,5.5430316925,
3POZ,EH120_065,mode_08,success,0.1538282633,5.4066290855,
3POZ,EH120_065,mode_09,success,0.2038276494,5.8140902519,
3POZ,EH120_066,mode_01,success,0.0626547039,6.0864386559,
3POZ,EH120_066,mode_02,success,0.0903809667,6.373773098,
3POZ,EH120_066,mode_03,success,0.0538774915,5.4458413124,
3POZ,EH120_066,mode_04,success,0.4926570058,6.6946320534,
3POZ,EH120_066,mode_05,success,0.2584702075,6.6629624367,
3POZ,EH120_066,mode_06,success,0.4775595665,7.4129638672,
3POZ,EH120_066,mode_07,success,0.4570292532,7.3465652466,
3POZ,EH120_066,mode_09,success,0.0417708792,5.7389559746,
3POZ,EH120_066,mode_08,success,0.1143500805,5.9929046631,
3POZ,EH120_067,mode_01,success,0.5328059196,5.7827167511,
3POZ,EH120_067,mode_02,success,0.4957401156,5.7997131348,
3POZ,EH120_067,mode_03,success,0.2606587708,5.5666794777,
3POZ,EH120_067,mode_04,success,0.4249269664,5.4153466225,
3POZ,EH120_067,mode_05,success,0.1721493751,4.8290710449,
3POZ,EH120_067,mode_06,success,0.3815640807,5.7864737511,
3POZ,EH120_067,mode_08,success,0.1482643038,4.8488478661,
3POZ,EH120_067,mode_07,success,0.2127310038,4.8971509933,
3POZ,EH120_068,mode_01,success,0.5331530571,8.0024557114,
3POZ,EH120_067,mode_09,success,0.2320113331,4.8654241562,
3POZ,EH120_068,mode_03,success,0.1090153977,6.5358924866,
3POZ,EH120_068,mode_02,success,0.686888814,7.6909632683,
3POZ,EH120_068,mode_04,success,0.7524803281,7.7982773781,
3POZ,EH120_068,mode_05,success,0.3572968841,7.2316551208,
3POZ,EH120_068,mode_06,success,0.0436403155,6.0344691277,
3POZ,EH120_068,mode_07,success,0.1580076516,7.3114318848,
3POZ,EH120_068,mode_09,success,0.2953918874,7.4384407997,
3POZ,EH120_068,mode_08,success,0.2342964262,7.2560114861,
3POZ,EH120_069,mode_01,success,0.1405172199,5.3864235878,
3POZ,EH120_069,mode_02,success,0.1072837189,5.4709486961,
3POZ,EH120_069,mode_03,success,0.0845404714,5.9914574623,
3POZ,EH120_069,mode_04,success,0.2762971222,6.3489432335,
3POZ,EH120_069,mode_05,success,0.1097833738,5.4971766472,
3POZ,EH120_069,mode_06,success,0.0630706102,5.0246529579,
3POZ,EH120_069,mode_07,success,0.1427904218,6.1407351494,
3POZ,EH120_069,mode_08,success,0.0935490802,5.6179118156,
3POZ,EH120_069,mode_09,success,0.0790934563,5.4047961235,
3POZ,EH120_070,mode_01,success,0.4801888466,5.8966994286,
3POZ,EH120_070,mode_02,success,0.413849324,5.51202631,
3POZ,EH120_070,mode_03,success,0.4107350111,5.5118331909,
3POZ,EH120_070,mode_04,success,0.2281269282,5.5779871941,
3POZ,EH120_070,mode_05,success,0.1936634779,5.3173427582,
3POZ,EH120_070,mode_06,success,0.3109107018,5.5183815956,
3POZ,EH120_070,mode_07,success,0.2505026758,5.0779395103,
3POZ,EH120_070,mode_08,success,0.1281920373,4.6652808189,
3POZ,EH120_070,mode_09,success,0.2107961774,4.7726206779,
3POZ,EH120_071,mode_01,success,0.366311878,6.8992400169,
3POZ,EH120_071,mode_02,success,0.0855965242,5.8777709007,
3POZ,EH120_071,mode_04,success,0.9270524979,7.8668532372,
3POZ,EH120_071,mode_03,success,0.6191112995,7.3414244652,
3POZ,EH120_071,mode_05,success,0.0606088825,5.936914444,
3POZ,EH120_071,mode_06,success,0.0735906363,6.4068107605,
3POZ,EH120_071,mode_07,success,0.1046175957,6.0317854881,
3POZ,EH120_071,mode_08,success,0.0624831356,5.6569538116,
3POZ,EH120_071,mode_09,success,0.0455256663,5.5955195427,
3POZ,EH120_072,mode_01,success,0.9226904511,8.0930089951,
3POZ,EH120_072,mode_02,success,0.2661806345,6.8304843903,
3POZ,EH120_072,mode_03,success,0.055058755,5.5980038643,
3POZ,EH120_072,mode_04,success,0.5452336669,7.4588170052,
3POZ,EH120_072,mode_05,success,0.0530337095,5.9889588356,
3POZ,EH120_072,mode_06,success,0.0708534345,5.903591156,
3POZ,EH120_072,mode_07,success,0.4465425313,7.3012900352,
3POZ,EH120_072,mode_09,success,0.0517231449,6.050491333,
3POZ,EH120_072,mode_08,success,0.210744828,6.5278353691,
3POZ,EH120_073,mode_01,success,0.1723633409,6.5371665955,
3POZ,EH120_073,mode_02,success,0.2055550814,6.5775990486,
3POZ,EH120_073,mode_04,success,0.1360914707,6.4385008812,
3POZ,EH120_073,mode_03,success,0.0308371168,5.6589031219,
3POZ,EH120_073,mode_05,success,0.078485623,6.0076065063,
3POZ,EH120_073,mode_06,success,0.2409726381,6.9074401855,
3POZ,EH120_073,mode_07,success,0.7718366385,7.240090847,
3POZ,EH120_073,mode_08,success,0.0799656361,6.3175945282,
3POZ,EH120_073,mode_09,success,0.0424372032,5.0809249878,
3POZ,EH120_074,mode_01,success,0.2283245921,4.8065261841,
3POZ,EH120_074,mode_02,success,0.4859081507,5.7946281433,
3POZ,EH120_074,mode_03,success,0.3620114625,5.4829039574,
3POZ,EH120_074,mode_04,success,0.1324939579,4.8504891396,
3POZ,EH120_074,mode_05,success,0.343888253,5.6044898033,
3POZ,EH120_074,mode_06,success,0.3278612494,5.6599349976,
3POZ,EH120_074,mode_07,success,0.2657627463,5.5244393349,
3POZ,EH120_074,mode_09,success,0.3343907595,5.730884552,
3POZ,EH120_074,mode_08,success,0.6829684377,6.4901747704,
3POZ,EH120_075,mode_02,success,0.1792223752,5.640914917,
3POZ,EH120_075,mode_01,success,0.1809143722,5.3484778404,
3POZ,EH120_075,mode_03,success,0.1023336649,5.0986871719,
3POZ,EH120_075,mode_04,success,0.2609327734,5.6893367767,
3POZ,EH120_075,mode_06,success,0.0992228985,5.0183935165,
3POZ,EH120_075,mode_05,success,0.1397264451,5.5214743614,
3POZ,EH120_075,mode_07,success,0.0956614017,5.0670266151,
3POZ,EH120_075,mode_08,success,0.5518354177,6.2583203316,
3POZ,EH120_075,mode_09,success,0.1419730932,5.4671034813,
3POZ,EH120_076,mode_01,success,0.4354303777,5.211628437,
3POZ,EH120_076,mode_02,success,0.5368289948,5.2898902893,
3POZ,EH120_076,mode_03,success,0.473747164,5.4654316902,
3POZ,EH120_076,mode_04,success,0.541438818,5.6083850861,
3POZ,EH120_076,mode_05,success,0.4587743878,5.0728173256,
3POZ,EH120_076,mode_06,success,0.2712166607,4.9004249573,
3POZ,EH120_076,mode_07,success,0.245145008,5.4304032326,
3POZ,EH120_076,mode_09,success,0.1769153327,4.9078645706,
3POZ,EH120_076,mode_08,success,0.1582767963,5.0836181641,
3POZ,EH120_077,mode_02,success,0.0901191086,6.0286202431,
3POZ,EH120_077,mode_01,success,0.2447464317,6.5027427673,
3POZ,EH120_077,mode_03,success,0.2923423052,6.460258007,
3POZ,EH120_077,mode_04,success,0.1612165272,6.0756373405,
3POZ,EH120_077,mode_05,success,0.1183044612,5.553879261,
3POZ,EH120_077,mode_06,success,0.2098070979,6.4350357056,
3POZ,EH120_077,mode_07,success,0.2413512766,6.0483717918,
3POZ,EH120_077,mode_08,success,0.1029928774,5.4129729271,
3POZ,EH120_077,mode_09,success,0.0814105198,5.0614743233,
3POZ,EH120_078,mode_01,success,0.1052696183,6.8708267212,
3POZ,EH120_078,mode_02,success,0.1436647326,6.7712206841,
3POZ,EH120_078,mode_03,success,0.1280604303,6.7399735451,
3POZ,EH120_078,mode_04,success,0.148666203,5.8348274231,
3POZ,EH120_078,mode_05,success,0.07570903,6.3631243706,
3POZ,EH120_078,mode_06,success,0.0535448454,6.0124545097,
3POZ,EH120_078,mode_07,success,0.066272378,6.2221069336,
3POZ,EH120_078,mode_08,success,0.0896226764,6.2181491852,
3POZ,EH120_078,mode_09,success,0.2166129649,6.870414257,
3POZ,EH120_079,mode_01,success,0.6456333399,6.3588032722,
3POZ,EH120_079,mode_02,success,0.2072941214,5.7428569794,
3POZ,EH120_079,mode_03,success,0.1446674317,5.4381728172,
3POZ,EH120_079,mode_04,success,0.3369040489,6.0705552101,
3POZ,EH120_079,mode_05,success,0.2013044357,5.6391406059,
3POZ,EH120_079,mode_06,success,0.887632072,6.5751533508,
3POZ,EH120_079,mode_07,success,0.4244479537,5.8968811035,
3POZ,EH120_079,mode_08,success,0.6348285675,5.9482893944,
3POZ,EH120_080,mode_01,success,0.1329534799,6.2154297829,
3POZ,EH120_079,mode_09,success,0.1047513336,5.0284018517,
3POZ,EH120_080,mode_03,success,0.0988257825,5.6756744385,
3POZ,EH120_080,mode_02,success,0.1259914637,5.9328536987,
3POZ,EH120_080,mode_05,success,0.1841481924,6.9656357765,
3POZ,EH120_080,mode_04,success,0.4960683882,7.5581021309,
3POZ,EH120_080,mode_06,success,0.1366521567,6.2218194008,
3POZ,EH120_080,mode_07,success,0.165438652,6.9571757317,
3POZ,EH120_080,mode_08,success,0.4453344941,7.4620451927,
3POZ,EH120_080,mode_09,success,0.3775600195,7.1497769356,
3POZ,EH120_081,mode_02,success,0.8938272595,8.2240982056,
3POZ,EH120_081,mode_01,success,0.9054446816,8.2328691483,
3POZ,EH120_081,mode_03,success,0.0894235373,6.2716956139,
3POZ,EH120_081,mode_04,success,0.164430961,6.7617402077,
3POZ,EH120_081,mode_06,success,0.8095246553,8.1024751663,
3POZ,EH120_081,mode_05,success,0.1334133595,6.5163817406,
3POZ,EH120_081,mode_08,success,0.0387657061,5.8448281288,
3POZ,EH120_081,mode_07,success,0.3004068434,7.0843033791,
3POZ,EH120_081,mode_09,success,0.0695475489,5.8914318085,
3POZ,EH120_082,mode_01,success,0.8818390369,8.1124839783,
3POZ,EH120_082,mode_03,success,0.2968662083,6.9978652,
3POZ,EH120_082,mode_02,success,0.2694761157,6.9419403076,
3POZ,EH120_082,mode_05,success,0.1738075018,6.3298535347,
3POZ,EH120_082,mode_04,success,0.8805451393,8.055480957,
3POZ,EH120_082,mode_07,success,0.1415703297,6.0363922119,
3POZ,EH120_082,mode_06,success,0.940416038,8.248875618,
3POZ,EH120_082,mode_08,success,0.2505792975,6.939687252,
3POZ,EH120_083,mode_01,success,0.9431365728,8.6481866837,
3POZ,EH120_083,mode_02,success,0.7855342627,8.1975336075,
3POZ,EH120_083,mode_03,success,0.6045026183,7.8813185692,
3POZ,EH120_083,mode_04,success,0.0643821806,6.2587757111,
3POZ,EH120_083,mode_05,success,0.229245156,7.0010223389,
3POZ,EH120_083,mode_06,success,0.507750392,7.5296254158,
3POZ,EH120_083,mode_07,success,0.0461546592,5.5972352028,
3POZ,EH120_083,mode_08,success,0.1688587517,6.8575234413,
3POZ,EH120_083,mode_09,success,0.0800345913,6.4769363403,
3POZ,EH120_084,mode_01,success,0.9229650497,8.1310119629,
3POZ,EH120_084,mode_02,success,0.1062911004,6.5716261864,
3POZ,EH120_084,mode_04,success,0.1170052961,6.6930408478,
3POZ,EH120_084,mode_03,success,0.0744538084,5.9600696564,
3POZ,EH120_084,mode_05,success,0.0846127197,6.1065139771,
3POZ,EH120_084,mode_06,success,0.3819282949,7.1644382477,
3POZ,EH120_084,mode_07,success,0.0209436547,5.3542561531,
3POZ,EH120_084,mode_08,success,0.0231554247,5.4491019249,
3POZ,EH120_084,mode_09,success,0.0441818275,5.5473136902,
3POZ,EH120_085,mode_01,success,0.8453810215,8.4310407639,
3POZ,EH120_085,mode_02,success,0.1330638826,6.8991436958,
3POZ,EH120_085,mode_03,success,0.1093669683,6.8202996254,
3POZ,EH120_085,mode_04,success,0.0906581879,6.9342255592,
3POZ,EH120_085,mode_05,success,0.0500590727,6.3395385742,
3POZ,EH120_085,mode_06,success,0.2445997745,7.1916270256,
3POZ,EH120_085,mode_07,success,0.2420466095,7.0164909363,
3POZ,EH120_085,mode_08,success,0.1290184855,7.1314377785,
3POZ,EH120_085,mode_09,success,0.0567268468,6.3100514412,
3POZ,EH120_086,mode_01,success,0.4416638017,7.661588192,
3POZ,EH120_086,mode_02,success,0.0554382429,5.8476524353,
3POZ,EH120_086,mode_03,success,0.1197084486,6.4679489136,
3POZ,EH120_086,mode_04,success,0.1276797503,6.408952713,
3POZ,EH120_086,mode_05,success,0.121294938,6.9326305389,
3POZ,EH120_086,mode_06,success,0.0735318437,5.7701611519,
3POZ,EH120_086,mode_07,success,0.1749696434,7.0123505592,
3POZ,EH120_086,mode_08,success,0.0801012442,6.4187293053,
3POZ,EH120_087,mode_01,success,0.9333882928,8.6210241318,
3POZ,EH120_087,mode_02,success,0.066774413,6.066930294,
3POZ,EH120_087,mode_03,success,0.1305456311,6.4848427773,
3POZ,EH120_087,mode_04,success,0.471209228,7.7894053459,
3POZ,EH120_087,mode_05,success,0.1384096593,6.9055957794,
3POZ,EH120_087,mode_06,success,0.0798230246,6.1560416222,
3POZ,EH120_087,mode_07,success,0.10523507,6.4166564941,
3POZ,EH120_087,mode_08,success,0.0574142002,6.5910434723,
3POZ,EH120_087,mode_09,success,0.0356332883,5.9699420929,
3POZ,EH120_088,mode_01,success,0.8289704323,8.2577915192,
3POZ,EH120_088,mode_02,success,0.8233011365,8.3565177917,
3POZ,EH120_088,mode_03,success,0.0407228246,6.7817802429,
3POZ,EH120_088,mode_04,success,0.2618476748,7.2245697975,
3POZ,EH120_088,mode_05,success,0.1388772279,6.6362171173,
