id,score
PM48_12_mode4-102,42.3789165260163
PM48_38_mode6-338,42.290465645622625
PM48_01_mode7-6,41.96899838169036
PM48_08_mode8-70,41.88205608052973
PM48_42_mode4-372,41.859488782116614
PM48_14_mode4-120,41.8530301600553
PM48_40_mode2-352,41.83758923250365
PM48_17_mode5-148,41.57687297190616
PM48_43_mode3-380,41.50956854997366
PM48_23_mode3-200,41.46771779594683
PM48_33_mode3-290,41.41615134973466
PM48_30_mode1-261,41.3228560532198
PM48_28_mode8-250,41.32195036109056
PM48_13_mode1-108,41.237803508188215
PM48_28_mode6-248,41.1926592425568
PM48_05_mode2-37,41.118099663127175
PM48_01_mode4-3,41.076566541612266
PM48_28_mode7-249,41.04708917178531
PM48_23_mode6-203,41.0181592603251
PM48_09_mode3-74,41.0147039408681
PM48_16_mode4-138,40.75732158800062
PM48_26_mode5-229,40.73314309716929
PM48_24_mode7-213,40.718131749517106
PM48_12_mode3-101,40.63493863896251
PM48_06_mode7-51,40.436021000574854
PM48_12_mode7-105,40.07531358268993
PM48_11_mode7-96,39.92464351990511
PM48_27_mode2-235,39.869636732490335
PM48_29_mode4-255,39.61130234880216
PM48_08_mode5-67,39.47313012709973
PM48_35_mode9-314,39.466763517075584
PM48_41_mode5-364,39.4511796950935
PM48_38_mode8-340,39.41872701847367
PM48_21_mode2-181,39.392922894956826
PM48_31_mode8-277,39.31683504676346
PM48_11_mode5-94,39.24393086240209
PM48_09_mode5-76,39.229948901066294
PM48_01_mode3-2,39.10991412522598
PM48_43_mode4-381,39.09362066392769
PM48_14_mode8-124,39.04200539933589
PM48_31_mode7-276,39.02959485163879
PM48_07_mode9-62,38.76129167599993
PM48_27_mode4-237,38.67231991758671
PM48_06_mode5-49,38.57436476486647
PM48_14_mode6-122,38.550252161482355
PM48_20_mode3-173,38.54896818872464
PM48_07_mode7-60,38.37586049646262
PM48_05_mode5-40,38.01767506125472
PM48_30_mode2-262,37.71174119703005
PM48_04_mode4-30,37.57907664391448
PM48_32_mode5-283,37.577395033223596
PM48_44_mode6-392,37.42570474715711
PM48_26_mode6-230,37.400762516014844
PM48_05_mode3-38,37.363253161225686
PM48_29_mode1-252,37.18756262614362
PM48_21_mode6-185,37.166333051542544
PM48_15_mode5-130,37.163064659569095
PM48_38_mode9-341,37.04055683952371
PM48_29_mode7-258,36.64973459939254
PM48_39_mode6-347,36.648709431484924
PM48_42_mode9-377,36.59102396673931
PM48_02_mode3-11,36.55315479482618
PM48_27_mode3-236,36.54911402384925
PM48_33_mode8-295,36.50731247370795
PM48_40_mode3-353,36.45479764689722
PM48_44_mode3-389,36.242412926287486
PM48_39_mode2-343,36.15628347581856
PM48_15_mode4-129,35.881006214361136
PM48_36_mode2-316,35.760564409417135
PM48_38_mode7-339,35.66271360033022
PM48_01_mode8-7,35.65970856573236
PM48_33_mode5-292,35.651843727192734
PM48_24_mode5-211,35.55676287629821
PM48_14_mode5-121,35.545805360016814
PM48_43_mode5-382,35.52451748227014
PM48_12_mode8-106,35.45685610520918
PM48_35_mode4-309,35.40924136124237
PM48_13_mode5-112,35.2258983457334
PM48_17_mode7-150,35.19017647562737
PM48_01_mode6-5,35.06350990676429
PM48_10_mode8-88,34.986411411943024
PM48_03_mode1-18,34.9624895284923
PM48_24_mode3-209,34.93013314958602
PM48_14_mode3-119,34.811883634031574
PM48_07_mode5-58,34.794209223105085
PM48_46_mode4-408,34.752022330145294
PM48_29_mode9-260,34.691505643418544
PM48_40_mode1-351,34.67433954876578
PM48_23_mode9-206,34.52331897790494
PM48_02_mode1-9,34.50041480722347
PM48_16_mode3-137,34.45911145027353
PM48_03_mode2-19,34.40962350886004
PM48_16_mode2-136,34.40190668740051
PM48_02_mode6-14,34.39409128167614
PM48_05_mode7-42,34.29771444763813
PM48_10_mode4-84,33.94899115760016
PM48_37_mode3-326,33.91552900398484
PM48_29_mode6-257,33.86175910020981
PM48_39_mode4-345,33.83033695789534
PM48_10_mode5-85,33.771878930665835
PM48_27_mode6-239,33.767056834183066
PM48_30_mode6-266,33.749386752976264
PM48_13_mode2-109,33.69423055475698
PM48_16_mode7-141,33.449733264891684
PM48_33_mode1-288,33.40704706367389
PM48_46_mode7-411,33.317329250531586
PM48_40_mode5-355,33.21693883645795
PM48_17_mode8-151,33.090328682929474
PM48_02_mode9-17,33.083460862165076
PM48_08_mode6-68,33.03590991503054
PM48_46_mode3-407,32.98518651590219
PM48_10_mode1-81,32.96883969330756
PM48_15_mode7-132,32.85089964852857
PM48_45_mode1-396,32.74414889955447
PM48_24_mode4-210,32.74036010780025
PM48_21_mode5-184,32.71861694768084
PM48_33_mode4-291,32.67016705296369
PM48_02_mode4-12,32.63598838897903
PM48_29_mode8-259,32.54384892070455
PM48_04_mode1-27,32.431139260264324
PM48_16_mode6-140,32.26267955760265
PM48_17_mode2-145,32.13290341531084
PM48_46_mode1-405,31.89156098619132
PM48_10_mode2-82,31.84446547534681
PM48_11_mode1-90,31.80303199709691
PM48_42_mode1-369,31.671449104154206
PM48_18_mode7-159,31.542016701311095
PM48_34_mode6-302,31.52695144567529
PM48_17_mode6-149,31.493024313549633
PM48_23_mode8-205,31.476544173218418
PM48_26_mode9-233,31.46867855396078
PM48_11_mode8-97,31.3844701630346
PM48_39_mode7-348,31.367491457269658
PM48_44_mode2-388,31.26430825780073
PM48_30_mode7-267,31.236570425044413
PM48_34_mode2-298,31.23346439833438
PM48_21_mode7-186,31.181212532514387
PM48_07_mode4-57,31.159918583304083
PM48_12_mode9-107,31.069411027775313
PM48_18_mode8-160,30.98761873642631
PM48_12_mode5-103,30.902543593266532
PM48_37_mode9-332,30.691660179741543
PM48_07_mode6-59,30.583989753690936
PM48_16_mode8-142,30.572383667753027
PM48_09_mode8-79,30.523464682818467
PM48_31_mode3-272,30.437794214084935
PM48_11_mode2-91,30.407769617210995
PM48_27_mode8-241,30.11331216581375
PM48_11_mode4-93,30.087001900382894
PM48_04_mode9-35,30.003162689865086
PM48_20_mode4-174,29.999726228266585
PM48_44_mode1-387,29.96871128424206
PM48_07_mode8-61,29.947545669295593
PM48_22_mode8-196,29.887208409074148
PM48_29_mode3-254,29.8718530670246
PM48_20_mode5-175,29.772847293382114
PM48_36_mode1-315,29.731233746656372
PM48_41_mode6-365,29.564781952369298
PM48_02_mode2-10,29.532702145628733
PM48_17_mode4-147,29.532486916515996
PM48_15_mode6-131,29.3982223337802
PM48_40_mode8-358,29.35681438421035
PM48_15_mode3-128,29.336579617943958
PM48_33_mode7-294,29.316551093294287
PM48_27_mode9-242,29.314694945083144
PM48_34_mode1-297,29.244279229777128
PM48_34_mode7-303,28.977023742713403
PM48_41_mode8-367,28.892087723313555
PM48_34_mode3-299,28.889251999732966
PM48_21_mode4-183,28.753820050195515
PM48_15_mode2-127,28.74955790631765
PM48_47_mode3-416,28.719529503797457
PM48_39_mode1-342,28.62609162325562
PM48_04_mode5-31,28.605885559040686
PM48_34_mode4-300,28.449340127492682
PM48_22_mode3-191,28.399796543205564
PM48_23_mode7-204,28.344041516756416
PM48_32_mode1-279,28.327081218295056
PM48_10_mode6-86,28.303221299530506
PM48_02_mode8-16,28.294839944116486
PM48_30_mode4-264,28.231635572682325
PM48_27_mode5-238,28.161142405142797
PM48_08_mode9-71,28.06056886133392
PM48_35_mode8-313,28.05642712878629
PM48_06_mode8-52,27.912562801519613
PM48_42_mode5-373,27.82093359894379
PM48_45_mode6-401,27.79397929399406
PM48_14_mode9-125,27.72215813027816
PM48_48_mode3-425,27.696726041205494
PM48_08_mode3-65,27.667319950328853
PM48_44_mode7-393,27.580673198469285
PM48_47_mode7-420,27.51038371266256
PM48_25_mode1-216,27.47640153657125
PM48_36_mode5-319,27.450296769817157
PM48_07_mode1-54,27.262732949694275
PM48_32_mode6-284,27.119215908273222
PM48_30_mode3-263,27.11280962774649
PM48_47_mode5-418,27.104592973817383
PM48_11_mode9-98,27.08236677897986
PM48_06_mode9-53,27.054430761011716
PM48_13_mode4-111,26.925390863734805
PM48_10_mode3-83,26.91946975034921
PM48_41_mode3-362,26.899557156005255
PM48_45_mode5-400,26.859321614119377
PM48_16_mode9-143,26.836652923638503
PM48_47_mode8-421,26.708370559767705
PM48_13_mode7-114,26.452206784314185
PM48_20_mode8-178,26.30244191475733
PM48_48_mode4-426,26.22741427737025
PM48_22_mode2-190,26.15643896705264
PM48_34_mode5-301,26.15066947245668
PM48_22_mode7-195,26.0750461107363
PM48_22_mode9-197,25.93717141159061
PM48_22_mode4-192,25.892455674014524
PM48_30_mode8-268,25.742728116675956
PM48_44_mode8-394,25.623805093003345
PM48_21_mode9-188,25.579166210430845
PM48_47_mode6-419,25.55246327269696
PM48_42_mode3-371,25.504011138645662
PM48_02_mode5-13,25.396281345564127
PM48_22_mode5-193,25.387047056849823
PM48_03_mode5-22,25.336303682772062
PM48_37_mode4-327,25.303390694718207
PM48_42_mode8-376,25.298640575161503
PM48_45_mode4-399,25.29663372773719
PM48_48_mode9-431,25.21159080119958
PM48_43_mode6-383,25.04372682440939
PM48_17_mode3-146,24.94892655104902
PM48_44_mode9-395,24.940910652347128
PM48_01_mode9-8,24.903942069667536
PM48_09_mode9-80,24.89233607806909
PM48_27_mode1-234,24.838778096438794
PM48_32_mode3-281,24.7819876091905
PM48_24_mode8-214,24.78094398267162
PM48_46_mode6-410,24.771551915365958
PM48_47_mode9-422,24.746748067000567
PM48_04_mode6-32,24.658637722701236
PM48_19_mode8-169,24.642571043749907
PM48_19_mode5-166,24.611755905853997
PM48_48_mode6-428,24.595140306540166
PM48_45_mode3-398,24.56668421898472
PM48_21_mode3-182,24.53246402230155
PM48_19_mode1-162,24.532129973788788
PM48_25_mode5-220,24.449598764473397
PM48_13_mode6-113,24.40327159090261
PM48_15_mode8-133,24.303792138983376
PM48_25_mode8-223,24.157631573891067
PM48_27_mode7-240,24.04726759957088
PM48_39_mode9-350,23.954038435559337
PM48_37_mode2-325,23.940747390027212
PM48_25_mode4-219,23.791097975777962
PM48_13_mode8-115,23.790242460560446
PM48_24_mode9-215,23.653090924014357
PM48_17_mode1-144,23.642945415431196
PM48_31_mode4-273,23.641206714501344
PM48_30_mode9-269,23.51299195949925
PM48_35_mode6-311,23.41988747818139
PM48_39_mode5-346,23.41045716743584
PM48_48_mode7-429,23.381847159128693
PM48_03_mode7-24,23.338153013171834
PM48_37_mode8-331,23.175764117083993
PM48_36_mode4-318,22.931221996373086
PM48_25_mode9-224,22.834541304512246
PM48_35_mode5-310,22.764863819244646
PM48_05_mode9-44,22.696126811940765
PM48_39_mode8-349,22.663326966117335
PM48_48_mode5-427,22.534255121980717
PM48_22_mode1-189,22.343938937941765
PM48_35_mode2-307,22.209288430401685
PM48_13_mode9-116,22.14434032308857
PM48_36_mode9-323,22.13605689849247
PM48_13_mode3-110,22.12390139485662
PM48_19_mode3-164,21.924084820994736
PM48_41_mode9-368,21.876874431069506
PM48_43_mode9-386,21.876208440669174
PM48_20_mode6-176,21.869673437927542
PM48_26_mode8-232,21.83159661514791
PM48_19_mode9-170,21.826502695285107
PM48_39_mode3-344,21.79493304733027
PM48_37_mode5-328,21.73051990899618
PM48_34_mode9-305,21.72248192792794
PM48_35_mode3-308,21.565172373692548
PM48_34_mode8-304,21.363222510709665
PM48_35_mode7-312,21.337159726027572
PM48_10_mode9-89,21.275249237877727
PM48_14_mode7-123,21.122930871928013
PM48_37_mode1-324,21.070910850895828
PM48_31_mode1-270,20.91523976666805
PM48_36_mode7-321,20.881723793814114
PM48_43_mode8-385,20.87039020638431
PM48_36_mode8-322,20.862192659343624
PM48_32_mode2-280,20.85381803384875
PM48_36_mode3-317,20.71394251654275
PM48_46_mode9-413,20.31736728732591
PM48_36_mode6-320,19.85409041909348
PM48_40_mode6-356,19.729635070782678
PM48_04_mode8-34,19.474957087678067
PM48_20_mode9-179,19.367885900346245
PM48_03_mode4-21,19.040413168838352
PM48_45_mode9-404,19.014085363250693
PM48_03_mode3-20,18.90028590074617
PM48_33_mode9-296,18.866931712148656
PM48_32_mode4-282,18.852551824052863
PM48_41_mode4-363,18.719859679601097
PM48_19_mode2-163,18.653066998719805
PM48_40_mode7-357,18.561801308814186
PM48_19_mode6-167,18.022469519594914
PM48_37_mode7-330,18.010472530359134
PM48_37_mode6-329,18.00188481724509
PM48_32_mode8-286,17.794200882550808
PM48_03_mode8-25,17.785108427513123
PM48_32_mode9-287,17.60851734733879
PM48_25_mode3-218,17.43238838415862
PM48_25_mode6-221,17.153272320478766
PM48_41_mode7-366,16.769122875217928
PM48_03_mode6-23,16.745527777083357
PM48_31_mode5-274,16.68247268008323
PM48_25_mode2-217,16.60405479588779
PM48_17_mode9-152,16.34313965876197
PM48_15_mode9-134,16.313827365523444
PM48_19_mode4-165,16.120394809881013
PM48_22_mode6-194,15.709639194247057
PM48_43_mode7-384,15.164594567808575
PM48_24_mode6-212,14.939790574917538
PM48_25_mode7-222,14.924375870526255
PM48_24_mode2-208,14.916945614505693
PM48_40_mode9-359,14.767870499823529
PM48_21_mode8-187,14.60092213110581
PM48_03_mode9-26,13.54393890923204
PM48_32_mode7-285,12.350877796525026
PM48_31_mode9-278,12.24058115850654
PM48_19_mode7-168,12.182698389109616
PM48_20_mode7-177,11.92351606642365
