molecule_chembl_id,canonical_smiles,pActivity,n_measurements
CHEMBL1520998,CC(=O)c1ccc(NC(=O)C2CC(c3ccc(F)cc3)=NO2)cc1,5.16,1
CHEMBL1522377,CCCC(=O)Nc1ccc(Cl)c(NC(=O)c2ccc(Br)o2)c1,4.43,1
CHEMBL1522425,COC(=O)c1sccc1NC(=O)CN1CCN(c2ccc(F)cc2)CC1,4.81,1
CHEMBL1524448,COC(=O)c1c(NC(=O)Cc2cccs2)sc(C)c1C,4.46,1
CHEMBL1524458,CCCc1nc(SCC(=O)N2CCCC2)c2ccccc2n1,4.3,1
CHEMBL1525187,N#Cc1c(NCc2ccccc2)ccnc1NCc1cccnc1,5.4,1
CHEMBL1525418,COc1cccc(C2=NOC(C(=O)Nc3cccc(C(C)=O)c3)C2)c1OC,4.61,1
CHEMBL1525902,Cc1ccccc1-c1nnc(S)o1,4.26,1
CHEMBL1526703,CCOC(=O)N1CCN(C(=O)C2CCC(Cn3c(=S)[nH]c4ccccc4c3=O)CC2)CC1,5.49,1
CHEMBL1527065,CCCn1cc(NC(=O)C2CC(c3cccc(Br)c3)=NO2)cn1,5.13,1
CHEMBL1527108,CCC1S/C(=C(\C#N)C(N)=O)N(c2ccc(F)cc2)C1=O,4.49,1
CHEMBL1527476,COc1cc(NC(=O)c2ccc(COc3ccccc3Br)o2)cc(OC)c1OC,4.48,1
CHEMBL1527654,COc1ccccc1NC(=O)COc1ccc(CO)cc1Cl,4.16,1
CHEMBL1528299,Cc1cn(S(=O)(=O)c2ccc(Br)c3ccccc23)cn1,4.81,1
CHEMBL1529808,CCCN1Cc2cccc(C(=O)NCc3ccccc3)c2C1=O,4.24,1
CHEMBL1536681,c1ccc(-c2[nH]nc3c2CCC3)cc1,4.29,1
CHEMBL1536771,C/C(NC1CCCC1)=C(/C#N)C(N)=O,4.48,1
CHEMBL1537195,Cc1nc(SCCC(=O)O)c2ccccc2n1,5.22,1
CHEMBL1540020,O=C(NCc1nc2ccccc2[nH]1)c1cccs1,4.37,1
CHEMBL1540545,COc1ccc(C(C)=O)cc1COC(=O)c1c(C)noc1C,4.4,1
CHEMBL1540912,COc1ccc(-c2c(C#N)c(S)nc3c2CCC3)cc1,4.75,1
CHEMBL1542195,Cc1cc(NC(=O)COC(=O)c2[nH]nc3ccccc23)no1,4.2,1
CHEMBL1543571,COC(=O)c1ccccc1NC(=O)CN1CCC(NC(=O)c2ccc(C)cc2)CC1,5.5,1
CHEMBL1545025,COC(=O)c1ccccc1NC(=O)CSc1ccccn1,4.45,1
CHEMBL1545185,O=C(O)CCSc1ccc2ccccc2n1,4.46,1
CHEMBL1545599,COC(=O)c1cccc(NC(=O)CN2CCC(NC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)c1,5.77,1
CHEMBL1545746,NC(=O)c1oc2ccccc2c1NC(=O)c1ccc(F)cc1,4.62,1
CHEMBL1547674,CCOc1ccc(C(=O)Nc2c(C(N)=O)oc3ccccc23)cc1,4.46,1
CHEMBL1548061,COC(=O)c1cccc(Cn2nnc3ccccc3c2=O)c1,4.1,1
CHEMBL1548293,Cc1ccc(Nc2cc(-n3nc(C)cc3C)ncn2)c(C)c1,4.75,1
CHEMBL1549692,N#Cc1sc2nc3c(c(-c4ccco4)c2c1N)CCCC3,4.16,1
CHEMBL1555581,Cc1cc(C(F)F)n2ncc(C(=O)NCc3ccccc3C(F)(F)F)c2n1,4.58,1
CHEMBL1555880,COc1ccc2nc(NC(=O)Cc3ccc(OC)c(S(=O)(=O)N4CCOCC4)c3)sc2c1,4.55,1
CHEMBL1558177,COc1ccc(COC(=O)C2=C(C)NC(=O)NC2c2ccc(O)c(OC)c2)cc1,4.47,1
CHEMBL1559474,CCOC(=O)c1ccccc1NC(=O)CSc1ncc(C(=O)OCC)c(N)n1,5.18,1
CHEMBL1561032,Cc1ccccc1Nc1nn2c(=O)c3ccccc3nc2s1,4.41,1
CHEMBL1561325,CCCOc1ccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2CCCn2ccnc2)cc1,4.71,1
CHEMBL1562951,NC(=O)c1ccsc1NC(=O)c1cccs1,5.58,1
CHEMBL1563069,COC(=O)c1ccsc1NC(=O)CN1CCN(c2ccc(F)cc2)CC1,4.81,1
CHEMBL1563647,COC(=O)c1c(C#N)c(N)nc2c1CCCC2,4.22,1
CHEMBL1565318,NC(=O)c1oc2ccccc2c1NC(=O)c1ccco1,5.0,1
CHEMBL1566655,O=C(CSc1ncccc1-c1nc2ccccc2[nH]1)N1CCN(c2ccccc2F)CC1,4.25,1
CHEMBL1567258,O=C1NC2=C(C(=O)c3ccccc32)C(c2ccccc2)N1,4.42,1
CHEMBL1568840,Cc1nc(CSc2nc3nncc-3c(O)n2-c2ccccc2)cs1,6.09,1
CHEMBL1569232,O=C1c2ccccc2-c2onc3ccc(NCc4ccco4)c1c23,4.62,1
CHEMBL1570276,Cc1ccc2nc(Cc3ccc(N)cc3)oc2c1,4.3,1
CHEMBL1570672,CCOC(=O)CSc1nc2ccccc2c(=O)n1CCCCCC(=O)NCc1ccco1,4.36,1
CHEMBL1572205,CCCCC(=O)Nc1ncc(Br)s1,4.26,1
CHEMBL1572342,CCCCC(=O)Nc1sc2c(c1C(N)=O)CCC2,4.79,1
CHEMBL1574263,Cc1ccc(C)c(N2CCN(C(=O)c3ccc(Cn4c(=O)[nH]c5ccccc5c4=O)cc3)CC2)c1,4.17,1
CHEMBL1577147,CCOC(=O)c1c(-c2ccccc2)[nH]c2ccc(O)cc12,4.65,1
CHEMBL1577637,Cc1ccc2[nH]c3c(c2c1)CCc1c[nH]nc1-3,4.78,1
CHEMBL1578957,COc1cc(CC(=O)Nc2ncc(C)s2)cc(OC)c1OC,4.88,1
CHEMBL1579427,COC(=O)c1cc(Br)c(=O)n(Cc2ccc3c(c2)OCO3)c1,5.17,1
CHEMBL1579483,COc1cccc(C2=NOC(C(=O)Nc3cc(OC)c(OC)c(OC)c3)C2)c1,5.69,1
CHEMBL1582724,COC(=O)c1sccc1NC(=O)c1ccncc1,4.48,1
CHEMBL1583874,NC(=O)c1cc(Br)cc2c3c([nH]c12)CCCC3,4.9,1
CHEMBL1584518,Cc1ccc(NC(=O)C2CC(c3ccc(F)cc3)=NO2)cc1,4.49,1
CHEMBL1586967,CC(=O)c1c(C)[nH]c(C(=O)OCn2nnc3ccccc3c2=O)c1C,4.47,1
CHEMBL1588030,CCCN1Cc2cccc(C(=O)NCc3ccc4c(c3)OCO4)c2C1=O,4.5,1
CHEMBL1588937,O=C(CCCCCn1c(=O)[nH]c2ccccc2c1=O)NCCCN1CCN(c2ccccc2F)CC1,4.45,1
CHEMBL1589110,COc1ccc(S(=O)(=O)N2CCC(n3cnc4cc(C(F)(F)F)ccc43)CC2)cc1,4.26,1
CHEMBL1595580,COCCNC(=O)C1CCC(Cn2c(=S)[nH]c3ccccc3c2=O)CC1,5.01,1
CHEMBL1598218,COc1cc(CC(=O)Nc2sccc2C(N)=O)cc(OC)c1OC,5.23,1
CHEMBL1599435,COc1ccc(C(=O)NCc2nc3ccccc3[nH]2)cc1OC,4.63,1
CHEMBL1599919,CS(=O)(=O)N1CCN(c2ccccc2NC(=O)Cc2ccccc2)CC1,4.16,1
CHEMBL1600077,COC(=O)c1c(-c2cccs2)csc1NC(=O)CN1CCOCC1,4.25,1
CHEMBL1600661,O=c1[nH]c(=S)c2c(n1-c1ccccc1)CCC2,4.12,1
CHEMBL1604166,Cc1sc(NC(=O)c2cccs2)c(C(N)=O)c1C,4.51,1
CHEMBL1606045,CNC(=O)c1ccsc1NC(=O)c1ccccc1,5.26,1
CHEMBL1606230,Oc1nc2ccccc2c2nc3ccccn3c12,4.86,1
CHEMBL1606939,O=C1c2ccccc2NC2=NCCCCN12,4.4,1
CHEMBL1607473,COc1cc(C2NC(=O)NC(C)=C2C(=O)OC2CCCC(C)C2)ccc1O,4.4,1
CHEMBL1607477,O=C(Nc1cccnc1)C1CC(c2ccc(Cl)c(Cl)c2)=NO1,4.64,1
CHEMBL1613269,O=C1Nc2cccnc2Sc2ccccc21,5.3,1
CHEMBL1614820,Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1ncn[nH]1,7.6,1
CHEMBL1644615,O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.27,1
CHEMBL1644616,S=c1[nH]nc(-c2ccncc2)n1-c1ccc2ccccc2c1,6.25,1
CHEMBL1644617,O=c1[nH]nc(-c2ccncc2)n1-c1ccc2ccccc2c1,4.8,1
CHEMBL1644618,O=c1[nH]nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,7.62,1
CHEMBL1644619,O=c1[nH]nc(-c2ccnc(NC3CCCOC3)c2)n1-c1ccc2ccccc2c1,7.5,1
CHEMBL1644620,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.07,1
CHEMBL1644621,O=c1[nH]nc(-c2ccnc(NC3CCCC3)c2)n1-c1ccc2ccccc2c1,6.89,1
CHEMBL1644622,O=c1[nH]nc(-c2ccnc(NC3CCC3)c2)n1-c1ccc2ccccc2c1,7.16,1
CHEMBL1644623,O=c1[nH]nc(-c2ccnc(NC3CC3)c2)n1-c1ccc2ccccc2c1,6.89,1
CHEMBL1644624,O=c1[nH]nc(-c2ccnc(Nc3ccccc3)c2)n1-c1ccc2ccccc2c1,7.21,1
CHEMBL1644625,O=c1[nH]nc(-c2ccnc(Nc3ccccn3)c2)n1-c1ccc2ccccc2c1,7.4,1
CHEMBL1644626,O=c1[nH]nc(-c2ccnc(Nc3cccnc3)c2)n1-c1ccc2ccccc2c1,6.6,1
CHEMBL1644627,O=c1[nH]nc(-c2ccnc(Nc3nccs3)c2)n1-c1ccc2ccccc2c1,6.68,1
CHEMBL1644628,C[C@H](Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1)c1ccccc1,5.41,1
CHEMBL1644629,CC(=O)Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1,6.39,1
CHEMBL1644630,O=C(Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1)C1CC1,6.92,1
CHEMBL1644631,O=C(Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1)c1ccccc1,6.23,1
CHEMBL1644632,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cc(F)ccc2c1,7.16,1
CHEMBL1644633,Nc1ccc2cc(-n3c(-c4ccnc(NC5CCOCC5)c4)n[nH]c3=O)ccc2c1,6.02,1
CHEMBL1644634,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cc(Br)ccc2c1,6.37,1
CHEMBL1644635,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cccc(F)c2c1,7.27,1
CHEMBL1644636,Nc1cccc2ccc(-n3c(-c4ccnc(NC5CCOCC5)c4)n[nH]c3=O)cc12,7.03,1
CHEMBL1644637,O=c1[nH]nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2cccc(Cl)c2c1,7.85,1
CHEMBL1644638,O=c1n(CC2CCOCC2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,7.66,1
CHEMBL1644639,O=c1n(C2CCOCC2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,7.8,1
CHEMBL1644640,O=c1n(C2CCOC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.04,1
CHEMBL1644641,O=c1n(-c2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.0,1
CHEMBL1644642,O=c1n(Cc2ccncc2)nc(-c2ccnc(NC3CCCCC3)c2)n1-c1ccc2ccccc2c1,7.54,1
CHEMBL1644643,O=c1n(C2CCNCC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,6.8,1
CHEMBL1644644,CCN1CCC(n2nc(-c3ccnc(NC4CCOCC4)c3)n(-c3ccc4ccccc4c3)c2=O)CC1,6.55,1
CHEMBL1644645,O=c1n(C2CCN(CC(F)(F)F)CC2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1,7.44,1
CHEMBL1644646,COC(=O)N1CCC(n2nc(-c3ccnc(NC4CCOCC4)c3)n(-c3ccc4ccccc4c3)c2=O)CC1,7.62,1
CHEMBL1681791,COC(=O)c1c(C)csc1NC(=O)Cc1cccc2cnccc12,7.21,1
CHEMBL1681992,COC(=O)c1c(C)csc1NC(=O)Cc1ccc(OC)cc1,6.16,1
CHEMBL1681993,CCc1csc(NC(=O)Cc2ccc(OC)cc2)c1C(=O)OC,5.04,1
CHEMBL1681994,CCOC(=O)c1c(C2CC2)csc1NC(=O)Cc1ccc(OC)cc1,5.02,1
CHEMBL1681995,CCOC(=O)c1c(C(F)(F)F)csc1NC(=O)Cc1ccc(OC)cc1,4.41,1
CHEMBL1681996,CCOC(=O)c1c(C#N)csc1NC(=O)Cc1ccc(OC)cc1,6.51,1
CHEMBL1681997,C#Cc1csc(NC(=O)Cc2ccc(OC)cc2)c1C(=O)OCC,5.52,1
CHEMBL1681998,COC(=O)c1c(C)csc1NC(=O)Cc1ccc(-c2ccncc2)cc1,6.58,1
CHEMBL1681999,COC(=O)c1c(C)csc1NC(=O)Cc1ccc(OCCCn2ccnc2)cc1,6.3,1
CHEMBL1682000,COC(=O)c1c(C)csc1NC(=O)Cc1ccc(OCCCN2CCCCC2)cc1,7.0,1
CHEMBL1682001,COC(=O)c1c(C)csc1NC(=O)Cc1ccc(OCCCN2CCCC2)cc1,6.65,1
CHEMBL1682002,COC(=O)c1c(C)csc1NC(=O)Cc1cccc2cc[nH]c12,5.99,1
CHEMBL1682003,COC(=O)c1c(C)csc1NC(=O)Cc1cccc2nccnc12,6.79,1
CHEMBL1682004,COC(=O)c1c(C)csc1NC(=O)Cc1cccc2ncccc12,6.96,1
CHEMBL1682005,COC(=O)c1c(C)csc1NC(=O)CN1C(=O)CCc2ccccc21,6.9,1
CHEMBL1682006,COc1ccc(CC(=O)Nc2scc(C)c2-c2nc(C)n[nH]2)cc1,5.8149999999999995,2
CHEMBL1682007,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,5.895,2
CHEMBL1682008,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)n1,6.005,2
CHEMBL1682009,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2cccc3nccnc23)n1,5.765000000000001,2
CHEMBL1682010,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2cccc3ncccc23)n1,7.1,1
CHEMBL1682011,Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,6.07,2
CHEMBL1682012,Cc1n[nH]c(-c2c(C)csc2NC(=O)CN2C(=O)CCc3ccccc32)n1,7.6,1
CHEMBL1682013,O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Br)c1-c1ncn[nH]1,7.55,2
CHEMBL1682014,O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Cl)c1-c1ncn[nH]1,8.3,1
CHEMBL1682015,N#Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1ncn[nH]1,8.22,1
CHEMBL1682016,O=C(Cc1cccc2cnccc12)Nc1scc(Br)c1-c1ncn[nH]1,7.48,1
CHEMBL1682017,O=C(Cc1cccc2cnccc12)Nc1scc(Cl)c1-c1ncn[nH]1,7.96,1
CHEMBL1682018,N#Cc1csc(NC(=O)Cc2cccc3cnccc23)c1-c1ncn[nH]1,8.15,1
CHEMBL1682019,O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,7.47,1
CHEMBL1682020,O=C(Cc1cccc2ncccc12)Nc1scc(Cl)c1-c1ncn[nH]1,7.75,1
CHEMBL1682021,N#Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,7.92,1
CHEMBL1725279,Oc1c2ccccc2c2c3c(cccc13)N=N2,6.574,5
CHEMBL1761554,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)cn1,7.05,1
CHEMBL1761555,c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(-c3cn[nH]c3)cc2n1,7.3,1
CHEMBL1761556,c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(-c3cnoc3)cc2n1,6.16,1
CHEMBL1761557,c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(N3CCOCC3)cc2n1,5.36,1
CHEMBL1761558,c1cncc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)c1,6.68,1
CHEMBL1761559,Cc1ccc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)cn1,6.14,1
CHEMBL1761561,Cc1ccc(-c2ncn(-c3ccc(Nc4ncc5ccc(-c6cn[nH]c6)cc5n4)cc3)n2)cn1,7.3,1
CHEMBL1761562,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(-c6ccccn6)n5)cc4)nc3c2)cn1,7.22,1
CHEMBL1761563,Cc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cn1,7.52,1
CHEMBL1761564,Cn1cc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cn1,7.7,1
CHEMBL1761565,COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cc1F,7.16,1
CHEMBL1761566,c1cc(-c2nccs2)c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2c1,8.15,1
CHEMBL1761567,c1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cc1,7.22,1
CHEMBL1761568,COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cc1F,7.1,1
CHEMBL1761569,Cc1ncn(-c2ccc(Nc3ncc4cccc(-c5nccs5)c4n3)cc2)n1,7.7,1
CHEMBL1761570,COc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(-c6ccccn6)n5)cc4)nc23)cc1F,7.05,1
CHEMBL1761571,Cc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cn1,7.52,1
CHEMBL1761572,Cc1ccc(-c2cccc3cnc(Nc4ccc5c(c4)OCO5)nc23)cn1,7.22,1
CHEMBL1761573,Cc1ccc(-c2cccc3cnc(Nc4ccc(F)cc4)nc23)cn1,6.77,1
CHEMBL1761574,Cc1ccc(-c2cccc3cnc(Nc4ccc(C(=O)N5CCOCC5)cc4)nc23)cn1,7.05,1
CHEMBL1761575,Cc1ccc(-c2cccc3cnc(NC4CCC(O)CC4)nc23)cn1,7.3,1
CHEMBL1761576,Cc1ccc(-c2cccc3cnc(N[C@H]4CC[C@@H](C(=O)N5CCCC5)CC4)nc23)cn1,7.52,1
CHEMBL1761577,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2Cl)cn1,7.4,1
CHEMBL1761578,CC(C)n1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2Cl)cn1,7.2,1
CHEMBL1761579,Cc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12,8.0,1
CHEMBL1761580,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C(F)(F)F)cn1,6.72,1
CHEMBL1761581,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C2CC2)cn1,7.7,1
CHEMBL1761582,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2cnn(C)c2)cn1,8.05,1
CHEMBL1761583,Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2ccccc2)cn1,8.0,1
CHEMBL1761584,COc1c(-c2cnn(C)c2)ccc2cnc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)nc12,8.4,1
CHEMBL1771656,Cc1ncn(-c2ccc(Nc3nccc(-c4cc[nH]n4)n3)cc2)n1,6.2,1
CHEMBL1771657,Cc1ncn(-c2ccc(Nc3nccc(-c4ccn(C)n4)n3)cc2)n1,5.84,1
CHEMBL1771658,Cc1ncn(-c2ccc(Nc3ncc(Cl)c(-c4ccn(C)n4)n3)cc2)n1,6.07,1
CHEMBL1771659,Cn1ccc(-c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,6.14,1
CHEMBL1771660,c1cc(-c2cc[nH]n2)cc(Nc2ccc(N3CCOCC3)cc2)n1,6.8,1
CHEMBL1771661,Clc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1cc[nH]n1,7.16,1
CHEMBL1771662,Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)n1,6.89,1
CHEMBL1771663,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(Cl)cn3)cc2)n1,6.8,1
CHEMBL1771664,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,6.7,1
CHEMBL1771665,Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(Cl)cn4)cc3)n2)cn1,6.22,1
CHEMBL1771666,Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1,6.8,1
CHEMBL1771667,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(C)n4)c(F)cn3)cc2)n1,6.47,1
CHEMBL1771668,Cc1ccc(-c2ncn(-c3ccc(Nc4cc(-c5ccn(C)n5)c(F)cn4)cc3)n2)cn1,6.7,1
CHEMBL1771669,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(-c5ccccn5)n4)cc3)ncc2F)n1,6.32,1
CHEMBL1771709,Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2F)n1,6.8,1
CHEMBL1771710,Cc1cnc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)cc1-c1ccn(C)n1,6.12,1
CHEMBL1771711,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(Cc2ccccc2)n1,7.0,1
CHEMBL1771712,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(CCc2ccccc2)n1,6.77,1
CHEMBL1771713,Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(CCN2CCOCC2)n1,6.5,1
CHEMBL1771714,COc1cccc(-n2ccc(-c3ccnc(Nc4ccc(-n5nc(C)nc5C)cc4)c3)n2)c1,6.19,1
CHEMBL1771715,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(-c5cccc(C#N)c5)n4)ccn3)cc2)n1,6.62,1
CHEMBL1771716,CSc1ccc(-n2ccc(-c3ccnc(Nc4ccc(-n5nc(C)nc5C)cc4)c3)n2)cc1,5.88,1
CHEMBL1771717,Cc1nc(C)n(-c2ccc(Nc3cc(-c4ccn(-c5ccccn5)n4)ccn3)cc2)n1,6.47,1
CHEMBL1771718,Cc1nc(C)n(-c2ccc(Nc3cc(-c4nn(C)cc4-c4ccc(F)cc4)ccn3)cc2)n1,8.15,1
CHEMBL1771719,Cc1nc(C)n(-c2ccc(Nc3cc(-c4nn(C)cc4-c4cccnc4)ccn3)cc2)n1,6.96,1
CHEMBL1771720,Cn1cc(-c2ncco2)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)n1,6.82,1
CHEMBL1771721,Cn1cc(-c2cn(C)nc2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cn1,6.41,1
CHEMBL1771722,Cn1cc(-c2ccnn2C)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)n1,6.41,1
CHEMBL1771723,CCCc1cn(C)nc1-c1ccnc(Nc2ccc(-n3nc(C)nc3C)cc2)c1,5.85,1
CHEMBL1771724,Cc1nc(C)n(-c2ccc(Nc3cc(-c4nn(C)cc4C)ccn3)cc2)n1,6.4,1
CHEMBL1773329,NS(=O)(=O)N1CCC(Nc2nccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)n2)CC1,6.06,1
CHEMBL1783492,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cnc(Br)s2)CC1,6.51,1
CHEMBL1783493,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2nc(Br)cs2)CC1,5.75,1
CHEMBL1783494,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cscn2)CC1,5.64,1
CHEMBL1783495,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccno2)CC1,5.3,1
CHEMBL1783496,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc[nH]2)CC1,5.05,1
CHEMBL1783497,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2csc(C)n2)CC1,5.24,1
CHEMBL1783498,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cccc(Br)n2)CC1,5.7,1
CHEMBL1783583,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cccc(C)n2)CC1,5.7,1
CHEMBL1783584,C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cccc(Br)c2)CC1,5.19,1
CHEMBL1783587,Cc1cccc(NC(=O)c2ccc(Br)o2)c1N1CCC2(CC1)OCCO2,7.22,1
CHEMBL1783588,Cc1cccc(NC(=O)c2ccc(Cl)o2)c1N1CCC2(CC1)OCCO2,7.1,1
CHEMBL1783589,Cc1cccc(NC(=O)c2ccc(F)o2)c1N1CCC2(CC1)OCCO2,6.39,1
CHEMBL1783590,Cc1cccc(NC(=O)c2ccc(C#N)o2)c1N1CCC2(CC1)OCCO2,6.68,1
CHEMBL1783591,Cc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1,6.28,1
CHEMBL1783592,Cc1cccc(NC(=O)c2ccc(C(F)F)o2)c1N1CCC2(CC1)OCCO2,6.46,1
CHEMBL1783593,CCc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1,6.0,1
CHEMBL1783594,CC#Cc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1,6.96,1
CHEMBL1783595,Cc1cccc(NC(=O)c2ccc(Cc3ccccc3)o2)c1N1CCC2(CC1)OCCO2,5.32,1
CHEMBL1783596,COc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1,6.21,1
CHEMBL1783597,CC(=O)Nc1ccc(C(=O)Nc2cccc(C)c2N2CCC3(CC2)OCCO3)o1,4.96,1
CHEMBL1784082,O=C(Nc1cccc(Cl)c1N1CCNCC1)c1ccc(Br)o1,5.0,1
CHEMBL1784083,CN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,5.92,1
CHEMBL1784084,CCCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,6.05,1
CHEMBL1784085,CC(C)N1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,5.66,1
