pair,ligand_id,smiles_source,fragment_rule,prep_method,rdkit_version,embed_method,embed_seed,optimization_method,meeko_version,input_pdbqt,direct_evidence,status
JAK1/JAK2,HOJ1J2_035,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_036,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_037,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_038,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_039,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_040,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_041,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_042,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_043,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_044,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_045,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_046,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_047,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_048,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_049,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_050,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_051,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_052,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_053,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_054,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_055,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_056,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_057,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,HOJ1J2_058,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_001,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_002,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_003,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_004,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_005,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_006,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_007,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_008,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_009,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_010,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_011,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_012,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_013,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_014,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_015,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_016,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_017,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_018,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_019,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_020,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_021,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_022,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_023,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_024,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_025,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_026,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_027,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_028,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_029,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_030,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_031,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_032,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_033,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_034,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_035,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_036,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_037,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_038,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_039,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_040,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
JAK1/JAK2,J1J2_041,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
