canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
CC(C)(Sc1ccncc1C(=O)N1CCc2ccccc2C1)C(=O)O,O=C(c1cccnc1)N1CCc2ccccc2C1,A,urat1_pactivity,urat1_curated.csv,True,4.86,URAT1,,CHEMBL5278304
CC(C)(Sc1ccncc1Cc1ccc(C#N)c2ccccc12)C(=O)O,c1cncc(Cc2cccc3ccccc23)c1,A,urat1_pactivity,urat1_curated.csv,True,5.68,URAT1,,CHEMBL5620242
CC(C)(Sc1ccncc1Oc1ccc(C#N)c2ccccc12)C(=O)[O-].[Na+],c1cncc(Oc2cccc3ccccc23)c1,A,urat1_pactivity,urat1_curated.csv,True,5.28,URAT1,,CHEMBL5179446
CC(C)(Sc1nc(Nc2ccc(C3CC3)c3ccccc23)c2ccccc2n1)C(=O)O,c1ccc2c(Nc3ccc(C4CC4)c4ccccc34)ncnc2c1,A,urat1_pactivity,urat1_curated.csv,True,5.36,URAT1,,CHEMBL5555561
CC(C)(Sc1nc2c(c(Nc3ccc(C4CC4)c4ccccc34)n1)CCC2)C(=O)O,c1ccc2c(C3CC3)ccc(Nc3ncnc4c3CCC4)c2c1,A,urat1_pactivity,urat1_curated.csv,True,5.4,URAT1,,CHEMBL5565332
CC(C)(Sc1nc2cc(Br)ccc2n1-c1ccc(C#N)c2ccccc12)C(=O)O,c1ccc2c(-n3cnc4ccccc43)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,5.1,URAT1,,CHEMBL5936124
CC(C)(Sc1nc2ccccc2n1-c1ccc(Br)cc1F)C(=O)O,c1ccc(-n2cnc3ccccc32)cc1,A,urat1_pactivity,urat1_curated.csv,True,4.65,URAT1,,CHEMBL5831831
CC(C)(Sc1nc2ccccc2n1-c1ccc(C#N)c2ccccc12)C(=O)O,c1ccc2c(-n3cnc4ccccc43)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,5.1,URAT1,,CHEMBL5791080
CC(C)(Sc1nc2ccccc2n1-c1ccc(C#N)cc1)C(=O)O,c1ccc(-n2cnc3ccccc32)cc1,A,urat1_pactivity,urat1_curated.csv,True,5.1,URAT1,,CHEMBL5778357
CC(C)(Sc1nc2ccccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(c1)ncn2-c1ccc(C2CC2)c2ccccc12,A,urat1_pactivity,urat1_curated.csv,True,4.65,URAT1,,CHEMBL5755878
CC(C)(Sc1nc2ccccc2n1-c1ccc(Cl)cc1F)C(=O)O,c1ccc(-n2cnc3ccccc32)cc1,A,urat1_pactivity,urat1_curated.csv,True,4.65,URAT1,,CHEMBL6013382
CC(C)(Sc1nc2ccccc2n1-c1ccc([N+](=O)[O-])cc1F)C(=O)O,c1ccc(-n2cnc3ccccc32)cc1,A,urat1_pactivity,urat1_curated.csv,True,4.19,URAT1,,CHEMBL5859094
CC(C)(Sc1nc2ccccc2n1-c1ccccc1)C(=O)O,c1ccc(-n2cnc3ccccc32)cc1,A,urat1_pactivity,urat1_curated.csv,True,4.19,URAT1,,CHEMBL6010800
CC(C)(Sc1nc2ccccc2n1-c1ccccc1F)C(=O)O,c1ccc(-n2cnc3ccccc32)cc1,A,urat1_pactivity,urat1_curated.csv,True,4.65,URAT1,,CHEMBL5788558
CC(C)(Sc1nc2cnccc2n1Cc1ccc(Br)c2ccccc12)C(=O)O,c1ccc2c(Cn3cnc4cnccc43)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,5.59,URAT1,,CHEMBL5175653
CC(C)(Sc1nc2ncccc2n1Cc1ccc(Br)c2ccccc12)C(=O)O,c1ccc2c(Cn3cnc4ncccc43)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,5.87,URAT1,,CHEMBL5199889
CC(C)(Sc1nccc(Nc2ccc(C3CC3)c3ccccc23)n1)C(=O)O,c1ccc2c(C3CC3)ccc(Nc3ccncn3)c2c1,A,urat1_pactivity,urat1_curated.csv,True,5.6,URAT1,,CHEMBL5542414
CC(C)(Sc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(-n3cnnc3)ccc(C3CC3)c2c1,A,urat1_pactivity,urat1_curated.csv,True,5.67,URAT1,,CHEMBL5739748
CC(C)(Sc1nnc(Br)n1-c1sc(-c2ccc(C(F)(F)F)cc2)c2c1CCCC2)C(=O)O,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1,A,urat1_pactivity,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5811943
CC(C)(Sc1nnc(Br)n1-c1sc(C2CC2)c2c1CCC2)C(=O)NO,c1nncn1-c1sc(C2CC2)c2c1CCC2,A,urat1_pactivity,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5823219
CC(C)(Sc1nnc(Br)n1Cc1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(C3CC3)ccc(Cn3cnnc3)c2c1,A,urat1_pactivity,urat1_curated.csv,True,5.99,URAT1,,CHEMBL5794161
CC(C)(Sc1nnc(Cl)n1Cc1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(C3CC3)ccc(Cn3cnnc3)c2c1,A,urat1_pactivity,urat1_curated.csv,True,6.05,URAT1,,CHEMBL5753394
CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)cc1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,A,urat1_pactivity,urat1_curated.csv,True,6.640000000000001,URAT1,,CHEMBL5618175
CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)cc1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,A,urat1_pactivity,urat1_curated.csv,True,6.62,URAT1,,CHEMBL491534
CC(C)COc1ccc(-c2ccc(C(=O)O)c(O)c2)cc1C#N,c1ccc(-c2ccccc2)cc1,A,urat1_pactivity,urat1_curated.csv,True,5.08,URAT1,,CHEMBL5590748
CC(C)CS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,c1cncc(-c2cccc3ccccc23)c1,A,urat1_pactivity,urat1_curated.csv,True,6.22,URAT1,,CHEMBL4094280
CC(C)CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2)c(=O)[nH]1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O,A,urat1_pactivity,urat1_curated.csv,True,4.85,URAT1,,CHEMBL5753958
CC(C)S(=O)(=O)NC(=O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,O=c1c2ccsc2ncn1-c1ccc(C2CC2)c2ccccc12,A,urat1_pactivity,urat1_curated.csv,True,5.03,URAT1,,CHEMBL5269373
CC(C)Sc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2)c(=O)[nH]1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O,A,urat1_pactivity,urat1_curated.csv,True,5.97,URAT1,,CHEMBL5933429
CC(C)Sc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2F)c(=O)[nH]1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O,A,urat1_pactivity,urat1_curated.csv,True,4.73,URAT1,,CHEMBL5968055
CC(C)c1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1O,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21,A,urat1_pactivity,urat1_curated.csv,True,4.08,URAT1,,CHEMBL4781818
CC(C)c1cc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)ccc1Cl,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,A,urat1_pactivity,urat1_curated.csv,True,5.21,URAT1,,CHEMBL3683448
CC(C)c1ccc(Cn2c(Br)nnc2CC(C)(C)C(=O)O)c2ccccc12,c1ccc2c(Cn3cnnc3)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,6.31,URAT1,,CHEMBL6038572
CC(C)c1ccc(Cn2c(Br)nnc2CCC(=O)O)c2ccccc12,c1ccc2c(Cn3cnnc3)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,6.42,URAT1,,CHEMBL5740830
CC(C)c1ccc(Cn2c(Br)nnc2SCC(=O)O)c2ccccc12,c1ccc2c(Cn3cnnc3)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,6.32,URAT1,,CHEMBL5904704
CC(CC(=O)O)c1cc2cncc(-c3ccc(C#N)c4ccccc34)c2s1,c1ccc2c(-c3cncc4ccsc34)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,7.43,URAT1,,CHEMBL5866005
CC(CC(=O)O)c1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1,c1ccc2c(-c3cncc4ccccc34)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,7.62,URAT1,,CHEMBL5898112
CC(Cc1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,c1ccc2c(-c3cncc4ccccc34)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,7.82,URAT1,,CHEMBL5926965
CC(Cl)(CC(=O)O)c1cc2c(-c3ccc(C#N)c4ccccc34)cncc2s1,c1ccc2c(-c3cncc4sccc34)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,7.62,URAT1,,CHEMBL5998528
CC(NC(=O)Cc1c(Cl)cccc1Cl)c1ccc(CCC(=O)O)cn1,O=C(Cc1ccccc1)NCc1ccccn1,A,urat1_pactivity,urat1_curated.csv,True,6.54,URAT1,,CHEMBL5881831
CC(O)(CC(=O)O)c1cc2c(-c3ccc(C#N)c4ccccc34)cncc2s1,c1ccc2c(-c3cncc4sccc34)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,6.03,URAT1,,CHEMBL5961188
CC(Oc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(-n3cnc4ncccc43)ccc(C3CC3)c2c1,A,urat1_pactivity,urat1_curated.csv,True,5.43,URAT1,,CHEMBL5191410
CC(Sc1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,c1ccc2c(-c3cncc4ccccc34)cccc2c1,A,urat1_pactivity,urat1_curated.csv,True,7.0,URAT1,,CHEMBL5897167
CC(Sc1ccncc1C(=O)N1CCOc2ccccc21)C(=O)O,O=C(c1cccnc1)N1CCOc2ccccc21,A,urat1_pactivity,urat1_curated.csv,True,4.95,URAT1,,CHEMBL5267727
CC(Sc1ccncc1C(=O)N1CCc2ccccc2C1)C(=O)O,O=C(c1cccnc1)N1CCc2ccccc2C1,A,urat1_pactivity,urat1_curated.csv,True,5.01,URAT1,,CHEMBL5289441
CC(Sc1nc2cnccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(-n3cnc4cnccc43)ccc(C3CC3)c2c1,A,urat1_pactivity,urat1_curated.csv,True,5.21,URAT1,,CHEMBL4750462
CC(Sc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,c1ccc2c(-n3cnc4ncccc43)ccc(C3CC3)c2c1,A,urat1_pactivity,urat1_curated.csv,True,5.8,URAT1,,CHEMBL4759016
CC(Sc1nnc(Br)n1-c1cc(Cl)c(C2CC2)s1)C(=O)O,c1cc(-n2cnnc2)sc1C1CC1,A,urat1_pactivity,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5818250
CC(Sc1nnc(Br)n1-c1sc(-c2ccc(Cl)c(Cl)c2)c2c1CCCC2)C(=O)O,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1,A,urat1_pactivity,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5923780
CC(Sc1nnc(Br)n1-c1sc(-c2ccccc2)c2c1CCCC2)C(=O)O,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1,A,urat1_pactivity,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5891705
CC1Cc2ccccc2N1C(=O)c1cc(Cl)c(O)c(Cl)c1,O=C(c1ccccc1)N1CCc2ccccc21,A,urat1_pactivity,urat1_curated.csv,True,5.8,URAT1,,CHEMBL5429502
CCC(CC)(Sc1ccc2cnsc2c1-c1ccc(C#N)cc1)C(=O)O,c1ccc(-c2cccc3cnsc23)cc1,A,urat1_pactivity,urat1_curated.csv,True,7.68,URAT1,,CHEMBL5937449
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,c1ccccc1,A,urat1_pactivity,urat1_curated.csv,True,4.3,URAT1,,CHEMBL897
