canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2ccncc21,O=C(c1ccccc1)n1ccc2ccncc21,B,scaffold_representative,urat1_curated.csv,True,5.49,URAT1,,CHEMBL5437838
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2cnccc21,O=C(c1ccccc1)n1ccc2cnccc21,B,scaffold_representative,urat1_curated.csv,True,5.55,URAT1,,CHEMBL5435294
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2c(Cl)ncnc21,O=C(c1ccccc1)n1ccc2cncnc21,B,scaffold_representative,urat1_curated.csv,True,5.7,URAT1,,CHEMBL5437905
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2ncccc21,O=C(c1ccccc1)n1ccc2ncccc21,B,scaffold_representative,urat1_curated.csv,True,5.81,URAT1,,CHEMBL5405072
Cc1ccc2c(cnn2C(=O)c2cc(Cl)c(O)c(Cl)c2)c1,O=C(c1ccccc1)n1ncc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,5.74,URAT1,,CHEMBL5417202
O=C(O)c1ccccc1-c1ccccc1C(=O)N1CCCc2ccccc21,O=C(c1ccccc1-c1ccccc1)N1CCCc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,6.03,URAT1,,CHEMBL6147226
O=C(O)CCCSc1ccncc1C(=O)N1CCOc2ccccc21,O=C(c1cccnc1)N1CCOc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,5.0,URAT1,,CHEMBL5268478
CC(Sc1ccncc1C(=O)N1CCc2ccccc2C1)C(=O)O,O=C(c1cccnc1)N1CCc2ccccc2C1,B,scaffold_representative,urat1_curated.csv,True,5.01,URAT1,,CHEMBL5289441
O=C(c1ccnc2ccc(-c3ccc(F)cc3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccc(-c3ccccc3)cc12)N1CCCC1,B,scaffold_representative,urat1_curated.csv,True,6.35,URAT1,,CHEMBL5567952
O=C(c1ccnc2ccc(-c3ccnc(F)c3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccc(-c3ccncc3)cc12)N1CCCC1,B,scaffold_representative,urat1_curated.csv,True,6.43,URAT1,,CHEMBL5555146
O=C(c1ccnc2ccc(-c3cnoc3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccc(-c3cnoc3)cc12)N1CCCC1,B,scaffold_representative,urat1_curated.csv,True,6.96,URAT1,,CHEMBL5566690
O=C(c1ccnc2ccc(C3CC3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccc(C3CC3)cc12)N1CCCC1,B,scaffold_representative,urat1_curated.csv,True,7.28,URAT1,,CHEMBL5568246
O=C(c1ccnc2ccc(C3CCCC3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccc(C3CCCC3)cc12)N1CCCC1,B,scaffold_representative,urat1_curated.csv,True,6.47,URAT1,,CHEMBL5558831
O=C(c1ccnc2ccc(C3CCCCC3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccc(C3CCCCC3)cc12)N1CCCC1,B,scaffold_representative,urat1_curated.csv,True,6.5,URAT1,,CHEMBL5537057
O=C(c1ccnc2ccc(Nc3ccc(Cl)cc3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccc(Nc3ccccc3)cc12)N1CCCC1,B,scaffold_representative,urat1_curated.csv,True,6.12,URAT1,,CHEMBL5564066
