canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
CC(C)(Sc1ccncc1-c1ccc(C#N)c2c(Cl)ccn12)C(=O)O,c1cncc(-c2cccc3cccn23)c1,E,benchmark_analog,project_library_neighbor,True,7.17,URAT1,verinurad,
CCCCNC(=O)c1cccc(-c2ccc3c(c2NC(=O)NS(=O)(=O)c2cc(C(C)(C)O)co2)CCC3)c1,O=C(Nc1c(-c2ccccc2)ccc2c1CCC2)NS(=O)(=O)c1ccco1,E,benchmark_analog,project_library_neighbor,True,7.08,NLRP3,MCC950,
Cc1c(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cnn1C,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cn[nH]c1,E,benchmark_analog,project_library_neighbor,True,5.59,NLRP3,GDC-2394,
CN(c1cnccc1SC(C)(C)C(=O)[O-])c1ccc(C#N)c2ccccc12.[Na+],c1cncc(Nc2cccc3ccccc23)c1,E,benchmark_analog,project_library_neighbor,True,5.27,URAT1,verinurad,
CC(C)c1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1O,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21,E,benchmark_analog,project_library_neighbor,True,4.08,URAT1,dotinurad,
COc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C(F)(F)F)c1O,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21,E,benchmark_analog,project_library_neighbor,True,4.75,URAT1,dotinurad,
CSc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1O,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21,E,benchmark_analog,project_library_neighbor,True,5.15,URAT1,dotinurad,
N#Cc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C2CC2)c1O,O=C(c1cccc(C2CC2)c1)N1CS(=O)(=O)c2ccccc21,E,benchmark_analog,project_library_neighbor,True,4.72,URAT1,dotinurad,
CC(C)(Sc1ccncc1-c1ccc(C#N)c2cc(Cl)cn12)C(=O)O,c1cncc(-c2cccc3cccn23)c1,E,benchmark_analog,project_library_neighbor,True,7.52,URAT1,verinurad,
CCc1cc2c(C(=O)c3cc(Br)c(O)c(Br)c3)c(O)ccc2o1,O=C(c1ccccc1)c1cccc2occc12,E,benchmark_analog,project_library_neighbor,True,7.08,URAT1,benzbromarone,
CC(C)(O)c1ncc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cncs1,E,benchmark_analog,project_library_neighbor,True,6.68,NLRP3,MCC950,
CN1CCn2ncc(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)c2C1=O,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1C(=O)NCC2,E,benchmark_analog,project_library_neighbor,True,5.21,NLRP3,GDC-2394,
O=C(O)CSc1nnc(Cl)n1Cc1ccc(C2CC2)c2ccccc12,c1ccc2c(C3CC3)ccc(Cn3cnnc3)c2c1,E,benchmark_analog,project_library_neighbor,True,6.38,URAT1,lesinurad,
O=C(O)CSc1nnc(I)n1Cc1ccc(C2CC2)c2ccccc12,c1ccc2c(C3CC3)ccc(Cn3cnnc3)c2c1,E,benchmark_analog,project_library_neighbor,True,6.36,URAT1,lesinurad,
CC(C)(Sc1ccncc1Oc1ccc(C#N)c2ccccc12)C(=O)[O-].[Na+],c1cncc(Oc2cccc3ccccc23)c1,E,benchmark_analog,project_library_neighbor,True,5.28,URAT1,verinurad,
N#Cc1ccc(-c2cnccc2SCC2CC(C(=O)O)C2)c2ccccc12,c1ccc2c(-c3cnccc3SCC3CCC3)cccc2c1,E,benchmark_analog,project_library_neighbor,True,6.26,URAT1,verinurad,
CC(C)(Sc1ccc2cncc(-c3cccc4c(C#N)cccc34)c2c1)C(=O)O,c1ccc2c(-c3cncc4ccccc34)cccc2c1,E,benchmark_analog,project_library_neighbor,True,7.72,URAT1,verinurad,
Cc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccccc1,E,benchmark_analog,project_library_neighbor,True,7.82,NLRP3,MCC950,
O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccccc1,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccccc1,E,benchmark_analog,project_library_neighbor,True,6.605,NLRP3,MCC950,
CC(C)(Sc1ccc2cnnc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,c1ccc2c(-c3nncc4ccccc34)cccc2c1,E,benchmark_analog,project_library_neighbor,True,6.01,URAT1,verinurad,
CCc1oc2cc(O)ccc2c1C(=O)c1ccc(O)cc1,O=C(c1ccccc1)c1coc2ccccc12,E,benchmark_analog,project_library_neighbor,True,5.95,URAT1,benzbromarone,
CCc1oc2ccc(O)cc2c1C(=O)c1ccc(O)cc1,O=C(c1ccccc1)c1coc2ccccc12,E,benchmark_analog,project_library_neighbor,True,5.6,URAT1,benzbromarone,
CCc1cc2c(C(=O)c3cc(Br)c(O)c(Br)c3)c(OC)ccc2o1,O=C(c1ccccc1)c1cccc2occc12,E,benchmark_analog,project_library_neighbor,True,6.45,URAT1,benzbromarone,
Cn1nccc1S(=O)(=O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccn[nH]1,E,benchmark_analog,project_library_neighbor,True,5.59,NLRP3,MCC950,
