canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
Cc1cc(C)cc(N2C(=O)CS(=O)(=O)C23C(=O)N(Cc2cccc(F)c2)c2ccccc23)c1,O=C1CS(=O)(=O)C2(C(=O)N(Cc3ccccc3)c3ccccc32)N1c1ccccc1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
O=C(c1ccc(OC(F)(F)F)cc1)N1CCCC2(CCc3c[nH]nc32)C1,O=C(c1ccccc1)N1CCCC2(CCc3c[nH]nc32)C1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
Cc1oc2c(C)c3oc(=O)c4c(c3cc2c1C)CCCCC4,O=c1oc2cc3occc3cc2c2c1CCCCC2,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
CC1CC(=O)c2c(OCC(=O)Nc3ccc(S(=O)(=O)N4CCCC4)cc3)ccc(F)c21,O=C(COc1cccc2c1C(=O)CC2)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
Cc1ccc(N(Cc2ccccc2)C(=O)CCc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,O=C(CCc1ccc(S(=O)(=O)N2CCOCC2)cc1)N(Cc1ccccc1)c1ccccc1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
CCOc1ccc(N2C(=O)CC(SCC(=O)Nc3ccc4ccccc4c3)C2=O)cc1,O=C(CSC1CC(=O)N(c2ccccc2)C1=O)Nc1ccc2ccccc2c1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
O=C(C1CCC1)N1CCCN(C(=O)C2CCOc3ccccc3C2)CC1,O=C(C1CCC1)N1CCCN(C(=O)C2CCOc3ccccc3C2)CC1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
CCCCCOc1ccc(-c2nc3s/c(=C4\C(=O)N(CC(N)=O)c5ccccc54)c(=O)n3n2)cc1,O=C1Nc2ccccc2C1=c1sc2nc(-c3ccccc3)nn2c1=O,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
O=c1c(Cl)c(NCc2nnc3ccccn23)cnn1-c1ccccc1,O=c1cc(NCc2nnc3ccccn23)cnn1-c1ccccc1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
O=C(/C=C/c1ccccc1)N(CCc1ccccc1)CCc1nc(-c2ccc3c(c2)OCO3)no1,O=C(C=Cc1ccccc1)N(CCc1ccccc1)CCc1nc(-c2ccc3c(c2)OCO3)no1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
COc1ccc(CC(=O)N2C[C@@H]3COC[C@H](C2)[NH+](C)C3)cc1OC,O=C(Cc1ccccc1)N1CC2C[NH2+]C(COC2)C1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)NC(c1ccccc1)c1ccccc1,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)NC(c1ccccc1)c1ccccc1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
