ligand,target,vina_mode,rtmscore
EH120_089,3POZ,9-797,43.02706980721786
EH120_045,3POZ,5-400,42.87375328439909
EH40_01,3POZ,5-4,42.85402782307038
EH40_12,3POZ,3-101,42.67341772397288
EH40_08,3POZ,2-64,42.61942973389936
EH40_40,3POZ,6-356,42.58829717749244
EH120_085,3POZ,6-759,42.58247398815679
EH40_34,3POZ,6-302,42.48944361643685
EH40_22,3POZ,7-195,42.38316577671863
EH40_36,3POZ,1-315,42.21955114138672
EH40_32,3POZ,8-286,42.20117309445504
EH40_04,3POZ,1-27,42.15765321572756
EH120_082,3POZ,5-732,41.666040543308114
EH120_090,3POZ,8-805,41.58879189178174
EH120_104,3POZ,8-931,41.38311510443025
EH120_047,3POZ,2-415,41.36167459007621
EH120_073,3POZ,8-654,41.275489890642646
EH120_095,3POZ,6-848,41.20374728320939
EH40_33,3POZ,1-288,41.052835466661776
EH120_080,3POZ,9-718,40.90014159923063
EH120_093,3POZ,1-825,40.65566628514557
EH40_18,3POZ,1-153,40.30709427515222
EH120_045,3POZ,2-397,40.29583465668002
EH120_103,3POZ,9-923,40.22905004608168
EH40_30,3POZ,3-263,40.07841255340781
EH120_106,3POZ,2-943,40.05346883735861
EH120_045,3POZ,3-398,40.0059676826901
EH120_104,3POZ,7-930,39.97849766207873
EH120_070,3POZ,7-626,39.96404152063072
EH120_045,3POZ,9-404,39.918225823131664
EH120_047,3POZ,5-418,39.82867997953133
EH120_103,3POZ,6-920,39.74275440741273
EH120_097,3POZ,4-864,39.70112235864441
EH120_104,3POZ,1-924,39.54730235454823
EH40_05,3POZ,9-44,39.47880692697868
EH120_088,3POZ,4-783,39.44623576473823
EH40_04,3POZ,2-28,39.40955061385331
EH40_13,3POZ,2-109,39.3775121658835
EH40_20,3POZ,9-179,39.28944645182288
EH120_105,3POZ,7-939,39.27245013519643
EH120_046,3POZ,7-411,39.12747336057021
EH40_13,3POZ,7-114,38.95044411709691
EH40_09,3POZ,1-72,38.87185473834008
EH120_090,3POZ,4-801,38.84396714938009
EH40_29,3POZ,1-252,38.8179939028521
EH40_11,3POZ,9-98,38.81115323121728
EH120_099,3POZ,9-887,38.76466622470869
EH120_053,3POZ,4-471,38.71504304910598
EH40_33,3POZ,3-290,38.66900347552552
EH120_067,3POZ,4-596,38.66345134269811
EH40_40,3POZ,8-358,38.661534145421214
EH120_058,3POZ,6-517,38.660425799800855
EH40_04,3POZ,5-31,38.61471586920717
EH120_104,3POZ,3-926,38.326032482893
EH120_058,3POZ,5-516,38.30150251809103
EH120_057,3POZ,7-509,38.27971510645261
EH40_34,3POZ,1-297,38.279533513988895
EH120_064,3POZ,3-568,38.22065798413632
EH120_056,3POZ,5-498,38.21768172839844
EH120_074,3POZ,9-664,37.9709924495965
EH120_071,3POZ,2-630,37.89993118632536
EH40_02,3POZ,8-16,37.87812493682446
EH120_103,3POZ,5-919,37.81482177480147
EH120_089,3POZ,5-793,37.681954575618576
EH40_20,3POZ,6-176,37.570198653493584
EH120_085,3POZ,2-755,37.400843532363
EH120_081,3POZ,6-724,37.37167730052627
EH120_091,3POZ,8-814,37.323104756836656
EH40_06,3POZ,5-49,37.24295925632642
EH40_16,3POZ,4-138,37.23172062921876
EH40_27,3POZ,3-236,37.225016620934646
EH120_058,3POZ,3-514,37.220822178493215
EH120_104,3POZ,6-929,37.19717802274405
EH120_088,3POZ,7-786,37.19694735459656
EH40_37,3POZ,9-332,37.07187775466395
EH120_061,3POZ,8-546,37.00663806050516
EH120_090,3POZ,9-806,36.971781287847534
EH120_106,3POZ,9-950,36.89365752403334
EH120_047,3POZ,6-419,36.88673122152669
EH40_20,3POZ,2-172,36.860743486508674
EH40_20,3POZ,8-178,36.79590143698336
EH40_20,3POZ,5-175,36.72291503073791
EH120_087,3POZ,8-778,36.689407468459365
EH40_27,3POZ,2-235,36.63767052520214
EH40_34,3POZ,5-301,36.62002633487224
EH40_09,3POZ,5-76,36.58892442653718
EH40_26,3POZ,8-232,36.477981525438274
EH120_088,3POZ,6-785,36.4498741762046
EH120_078,3POZ,5-696,36.37738059981129
EH120_067,3POZ,3-595,36.16438388482092
EH120_041,3POZ,5-364,36.14149109122137
EH40_02,3POZ,6-14,35.984119449301915
EH120_095,3POZ,9-851,35.81943756178117
EH40_28,3POZ,4-246,35.76027988658566
EH120_054,3POZ,7-483,35.74000797824347
EH120_056,3POZ,2-495,35.64562410901153
EH120_051,3POZ,9-458,35.62708101406864
EH120_052,3POZ,7-465,35.5552935660434
EH120_080,3POZ,6-715,35.42520613650224
EH120_106,3POZ,4-945,35.36691929054694
EH40_13,3POZ,9-116,35.357740793390576
EH40_04,3POZ,8-34,35.3283163101044
EH40_05,3POZ,4-39,35.239753861509755
EH120_047,3POZ,1-414,35.195762388068104
EH120_045,3POZ,7-402,35.151048658184735
EH40_22,3POZ,4-192,35.13601712647172
EH120_061,3POZ,4-542,35.06625907063984
EH120_078,3POZ,2-693,35.036611979318515
EH120_070,3POZ,9-628,35.01790794130577
EH120_094,3POZ,6-839,35.00401552745513
EH40_09,3POZ,8-79,34.95212063026116
EH120_058,3POZ,9-520,34.94144415024811
EH120_073,3POZ,6-652,34.94081093841822
EH120_063,3POZ,6-562,34.91271926682744
EH120_089,3POZ,6-794,34.87342712090256
EH40_38,3POZ,3-335,34.863579330780134
EH120_062,3POZ,8-555,34.86168827157191
EH120_094,3POZ,4-837,34.819858967158936
EH120_068,3POZ,1-602,34.78290839323669
EH120_072,3POZ,8-645,34.766815612563086
EH120_094,3POZ,5-838,34.72121029723375
EH40_19,3POZ,9-170,34.716295071109506
EH40_16,3POZ,1-135,34.61891634078493
EH40_11,3POZ,7-96,34.612034507094904
EH40_23,3POZ,9-206,34.56726450068133
EH120_060,3POZ,3-532,34.54523594763231
EH120_052,3POZ,6-464,34.4003952018957
EH40_10,3POZ,9-89,34.380171125017405
EH40_06,3POZ,7-51,34.365832277752254
EH40_23,3POZ,3-200,34.33460809883681
EH40_03,3POZ,3-20,34.33388835101602
EH120_080,3POZ,5-714,34.33282086376855
EH120_050,3POZ,8-448,34.321298801031425
EH40_17,3POZ,5-148,34.278792077694845
EH120_077,3POZ,6-688,34.27379298509965
EH120_077,3POZ,1-683,34.26316939509031
EH120_072,3POZ,4-641,34.22231244979422
EH40_29,3POZ,8-259,34.19586087644013
EH120_044,3POZ,2-388,34.15892206600949
EH120_106,3POZ,1-942,34.09687919061093
EH120_106,3POZ,5-946,34.05308495300659
EH120_101,3POZ,5-901,34.03951010263907
EH120_053,3POZ,9-476,34.02005585135546
EH120_078,3POZ,7-698,33.983081054310105
EH120_086,3POZ,8-770,33.93095356289822
EH120_049,3POZ,4-435,33.71801114272194
EH120_050,3POZ,2-442,33.677927243366206
EH120_046,3POZ,4-408,33.66339242670747
EH40_33,3POZ,9-296,33.64595750797877
EH120_060,3POZ,5-534,33.63234778240365
EH120_099,3POZ,1-879,33.5152493042581
EH120_062,3POZ,6-553,33.48682395657715
EH120_091,3POZ,7-813,33.47675653589418
EH40_13,3POZ,8-115,33.39828036668
EH40_07,3POZ,9-62,33.34538284360197
EH120_053,3POZ,3-470,33.155177903688674
EH120_079,3POZ,8-708,33.04257263053796
EH120_091,3POZ,9-815,33.00371631824219
EH40_12,3POZ,6-104,32.98237296827776
EH120_091,3POZ,1-807,32.94228458726403
EH120_094,3POZ,7-840,32.80792640062752
EH120_056,3POZ,1-494,32.77962064166749
EH120_042,3POZ,9-377,32.769765833248776
EH40_38,3POZ,2-334,32.64581747442136
EH120_067,3POZ,9-601,32.54081756544369
EH120_069,3POZ,3-613,32.482429115610095
EH40_34,3POZ,9-305,32.451851601539026
EH120_085,3POZ,7-760,32.44261803106207
EH120_087,3POZ,4-774,32.43333546526083
EH120_108,3POZ,5-964,32.38387602513684
EH120_059,3POZ,2-522,32.37498883494072
EH40_06,3POZ,2-46,32.356822161971365
EH40_16,3POZ,8-142,32.28818524703063
EH40_11,3POZ,5-94,32.28176222520929
EH120_086,3POZ,7-769,32.22575537590743
EH40_39,3POZ,9-350,32.21775217172706
EH40_29,3POZ,2-253,32.21180947232088
EH40_22,3POZ,5-193,32.169350612361846
EH40_37,3POZ,4-327,32.12130742204395
EH40_39,3POZ,2-343,32.066967523905824
EH40_16,3POZ,2-136,31.94316392431208
EH40_09,3POZ,7-78,31.905022424495503
EH40_35,3POZ,6-311,31.77206296924073
EH120_084,3POZ,6-750,31.7176241464967
EH120_081,3POZ,3-721,31.658616892435308
EH40_38,3POZ,4-336,31.6040678444967
EH120_056,3POZ,4-497,31.57907372954153
EH40_23,3POZ,1-198,31.5651692713859
EH40_17,3POZ,9-152,31.555414301552787
EH120_100,3POZ,8-895,31.536601781658412
EH120_069,3POZ,8-618,31.52982871073069
EH120_090,3POZ,5-802,31.514551993485824
EH120_053,3POZ,1-468,31.50026717480073
EH120_047,3POZ,9-422,31.41702708482126
EH40_18,3POZ,7-159,31.40306127302103
EH40_18,3POZ,2-154,31.327656879926664
EH40_10,3POZ,8-88,31.26936094539977
EH120_097,3POZ,7-867,31.25302441189116
EH40_19,3POZ,4-165,31.17567921920012
EH40_22,3POZ,2-190,31.16801716719246
EH120_089,3POZ,1-789,31.111779810128372
EH120_082,3POZ,8-735,31.09402705695644
EH40_04,3POZ,4-30,31.075592916671063
EH120_084,3POZ,4-748,30.98790566838592
EH120_061,3POZ,6-544,30.959342645998955
EH120_080,3POZ,1-710,30.89408746384245
EH40_38,3POZ,6-338,30.86697390291324
EH120_088,3POZ,5-784,30.75087896061017
EH40_13,3POZ,5-112,30.74453801615171
EH40_26,3POZ,7-231,30.74421506171897
EH120_089,3POZ,3-791,30.70761771442413
EH120_090,3POZ,1-798,30.68585722006387
EH120_093,3POZ,3-827,30.6839386314028
EH120_048,3POZ,6-428,30.671494073122464
EH120_079,3POZ,1-701,30.652157761352644
EH120_047,3POZ,4-417,30.564959116417494
EH120_099,3POZ,5-883,30.55415017317689
EH120_050,3POZ,1-441,30.553146938421083
EH120_064,3POZ,2-567,30.55183473650472
EH40_19,3POZ,8-169,30.550719271847715
EH40_17,3POZ,7-150,30.53432700244764
EH40_29,3POZ,7-258,30.504654871215944
EH120_091,3POZ,4-810,30.45598129143412
EH40_23,3POZ,8-205,30.404724303970426
EH120_106,3POZ,7-948,30.39056998701438
EH40_36,3POZ,4-318,30.37762327980152
EH120_082,3POZ,7-734,30.36933498097312
EH120_066,3POZ,3-586,30.352847310458912
EH120_106,3POZ,6-947,30.34617134993968
EH40_33,3POZ,2-289,30.313893529875013
EH40_13,3POZ,6-113,30.259637377678335
EH120_056,3POZ,3-496,30.210954264471525
EH120_063,3POZ,4-560,30.173537342152216
EH40_14,3POZ,1-117,30.142500077781985
EH40_39,3POZ,8-349,30.100303016947187
EH120_046,3POZ,9-413,30.099617073811192
EH40_17,3POZ,8-151,30.091257003605342
EH40_08,3POZ,5-67,30.00622983211981
EH40_37,3POZ,7-330,29.89549670528438
EH120_074,3POZ,7-662,29.88160312476392
EH120_070,3POZ,6-625,29.87463727876763
EH120_047,3POZ,3-416,29.872266838314832
EH120_051,3POZ,4-453,29.85857783714571
EH120_100,3POZ,3-890,29.84377508604689
EH120_058,3POZ,7-518,29.84207790837412
EH120_079,3POZ,9-709,29.80623868426726
EH120_089,3POZ,7-795,29.80548608041902
EH40_12,3POZ,5-103,29.79293944373536
EH40_02,3POZ,4-12,29.77718788958797
EH40_40,3POZ,7-357,29.753358847463154
EH40_18,3POZ,3-155,29.710520598351405
EH40_23,3POZ,7-204,29.70792140856373
EH120_050,3POZ,7-447,29.58830426449636
EH120_046,3POZ,8-412,29.52760439392342
EH120_103,3POZ,3-917,29.481146571555996
EH120_058,3POZ,8-519,29.45283876903688
EH120_095,3POZ,4-846,29.39801157918087
EH120_081,3POZ,5-723,29.340085593760648
EH40_16,3POZ,3-137,29.32495509410824
EH120_077,3POZ,5-687,29.30983713386825
EH120_052,3POZ,3-461,29.28914376291665
EH120_051,3POZ,3-452,29.25176488122122
EH120_073,3POZ,2-648,29.2385478506948
EH40_35,3POZ,1-306,29.20955618717284
EH120_059,3POZ,5-525,29.058018607315944
EH120_094,3POZ,8-841,29.046055511153288
EH40_11,3POZ,4-93,29.008841452869564
EH120_104,3POZ,9-932,29.00822422461518
EH120_077,3POZ,2-684,28.9484438965509
EH40_18,3POZ,8-160,28.945628837510675
EH120_078,3POZ,3-694,28.89263849901662
EH120_064,3POZ,1-566,28.89019687490468
EH120_076,3POZ,2-675,28.873624743984447
EH40_35,3POZ,7-312,28.858878310897037
EH120_042,3POZ,6-374,28.82929442471892
EH40_16,3POZ,6-140,28.79177476743765
EH120_080,3POZ,2-711,28.749416511061412
EH120_074,3POZ,6-661,28.695131013487643
EH120_073,3POZ,3-649,28.64082555210813
EH40_11,3POZ,8-97,28.57615845119985
EH120_099,3POZ,6-884,28.547160252622305
EH40_19,3POZ,6-167,28.53106953731874
EH120_079,3POZ,7-707,28.51682950484124
EH120_076,3POZ,5-678,28.50891989067245
EH120_072,3POZ,5-642,28.498360826354947
EH120_044,3POZ,7-393,28.48099465161641
EH120_067,3POZ,8-600,28.480640464110653
EH120_080,3POZ,4-713,28.473969364957505
EH120_055,3POZ,8-493,28.47212593772378
EH40_19,3POZ,1-162,28.468538946004497
EH120_099,3POZ,3-881,28.43855252998904
EH40_26,3POZ,3-227,28.43799841527729
EH120_089,3POZ,4-792,28.400792503945524
EH120_093,3POZ,2-826,28.358327706534343
EH40_01,3POZ,8-7,28.193488496606555
EH40_10,3POZ,2-82,28.16407465420168
EH120_068,3POZ,7-608,28.139717261260547
EH40_38,3POZ,5-337,28.094893278027048
EH120_103,3POZ,8-922,28.086724092927977
EH40_40,3POZ,2-352,28.076058089100176
EH120_050,3POZ,3-443,28.073156232668836
EH40_19,3POZ,2-163,28.05260009483064
EH40_28,3POZ,3-245,28.0207282408458
EH40_31,3POZ,2-271,28.015892801514845
EH120_088,3POZ,8-787,28.014035632144957
EH40_26,3POZ,6-230,28.006816353302906
EH120_052,3POZ,8-466,27.985516869775942
EH40_09,3POZ,2-73,27.884243842373262
EH120_044,3POZ,8-394,27.869655705494
EH40_08,3POZ,1-63,27.68689712665866
EH40_02,3POZ,5-13,27.6816420799425
EH40_14,3POZ,9-125,27.66960871269122
EH120_097,3POZ,1-861,27.64291108528249
EH40_22,3POZ,9-197,27.639088186409047
EH40_31,3POZ,1-270,27.600235666340453
EH40_05,3POZ,6-41,27.54580366161888
EH40_36,3POZ,3-317,27.45501285552933
EH120_085,3POZ,3-756,27.437269159781003
EH40_30,3POZ,4-264,27.412464622981567
EH40_04,3POZ,9-35,27.39821620143417
EH120_041,3POZ,9-368,27.380714086674946
EH40_27,3POZ,8-241,27.34732380165558
EH120_069,3POZ,1-611,27.321596463909056
EH120_080,3POZ,8-717,27.31529671162651
EH120_049,3POZ,8-439,27.27417404747931
EH40_04,3POZ,6-32,27.26706226258666
EH120_046,3POZ,1-405,27.259358828954827
EH120_064,3POZ,4-569,27.22694720668539
EH120_062,3POZ,5-552,27.21289509158288
EH120_076,3POZ,7-680,27.21179349851475
EH40_05,3POZ,2-37,27.194806145762296
EH120_091,3POZ,6-812,27.167482822946504
EH120_076,3POZ,3-676,27.134595423218677
EH40_03,3POZ,5-22,27.106117058532348
EH40_08,3POZ,9-71,27.09119999617788
EH120_042,3POZ,5-373,27.089904584712155
EH120_069,3POZ,5-615,27.08212029132879
EH120_062,3POZ,1-548,27.019025900339965
EH40_39,3POZ,3-344,26.996211606290714
EH40_31,3POZ,4-273,26.985804445054303
EH120_047,3POZ,8-421,26.968633739061342
EH40_36,3POZ,5-319,26.944601206790367
EH120_066,3POZ,7-590,26.922241839468622
EH120_093,3POZ,7-831,26.883001456068868
EH40_27,3POZ,5-238,26.87484945177427
EH120_107,3POZ,8-958,26.8528582876846
EH120_063,3POZ,3-559,26.844214286472425
EH120_080,3POZ,7-716,26.783692445369844
EH120_102,3POZ,4-909,26.75332337290632
EH120_046,3POZ,6-410,26.66517802934732
EH40_28,3POZ,6-248,26.664224704454984
EH120_052,3POZ,5-463,26.658090852272043
EH40_08,3POZ,8-70,26.648657770217845
EH120_097,3POZ,9-869,26.64755845535291
EH40_18,3POZ,9-161,26.60826516792164
EH40_20,3POZ,1-171,26.591594070192127
EH120_050,3POZ,5-445,26.58360377865534
EH120_067,3POZ,1-593,26.44754482421076
EH120_077,3POZ,4-686,26.440810219726234
EH120_091,3POZ,3-809,26.422393616880285
EH120_087,3POZ,7-777,26.39616311560122
EH120_063,3POZ,1-557,26.378813500692534
EH40_10,3POZ,3-83,26.33315486682177
EH40_31,3POZ,5-274,26.315507202623124
EH120_076,3POZ,1-674,26.298083950936743
EH120_097,3POZ,6-866,26.23689345836861
EH40_32,3POZ,5-283,26.180124566402032
EH40_02,3POZ,9-17,26.17786817868303
EH40_12,3POZ,9-107,26.09633735584483
EH40_32,3POZ,4-282,26.064285382665428
EH40_03,3POZ,2-19,26.033355514170385
EH120_079,3POZ,3-703,25.93208131710617
EH120_083,3POZ,8-743,25.8761662122994
EH120_074,3POZ,8-663,25.8496470188304
EH120_078,3POZ,4-695,25.832068973974543
EH40_07,3POZ,4-57,25.77032329674084
EH40_06,3POZ,4-48,25.73400509555509
EH120_062,3POZ,2-549,25.7056402503774
EH40_33,3POZ,7-294,25.6484909112209
EH120_095,3POZ,1-843,25.58202588944317
EH120_087,3POZ,9-779,25.5729317445737
EH120_094,3POZ,3-836,25.543191876578422
EH120_070,3POZ,1-620,25.532761795063134
EH40_16,3POZ,9-143,25.51660115597909
EH120_071,3POZ,6-634,25.507258580491
EH40_36,3POZ,9-323,25.50423665351452
EH120_104,3POZ,5-928,25.46274463834953
EH40_13,3POZ,1-108,25.418691305459795
EH40_08,3POZ,7-69,25.37832929801711
EH120_084,3POZ,3-747,25.243902851380177
EH120_041,3POZ,3-362,25.237959683665
EH120_100,3POZ,4-891,25.231635657124677
EH40_02,3POZ,7-15,25.21804588109289
EH120_099,3POZ,2-880,25.216915877975516
EH120_107,3POZ,5-955,25.196524000729287
EH40_27,3POZ,6-239,25.19400744560487
EH120_099,3POZ,4-882,25.175842806182967
EH40_22,3POZ,6-194,25.153894480470036
EH40_39,3POZ,6-347,25.152007895655064
EH40_05,3POZ,5-40,25.149280432883057
EH40_28,3POZ,8-250,25.145562412145026
EH120_076,3POZ,9-682,25.10704805938497
EH120_066,3POZ,2-585,25.083454498685303
EH120_081,3POZ,4-722,25.002509806704246
EH120_063,3POZ,8-564,24.974729561199712
EH120_066,3POZ,6-589,24.96634270781226
EH120_093,3POZ,8-832,24.943988660427173
EH40_10,3POZ,7-87,24.94162109677713
EH120_087,3POZ,2-772,24.89786955717981
EH120_087,3POZ,5-775,24.884737747062577
EH120_075,3POZ,6-670,24.873591890493
EH120_093,3POZ,4-828,24.77598872268644
EH120_080,3POZ,3-712,24.75916928570791
EH40_27,3POZ,7-240,24.71422670262065
EH120_110,3POZ,5-982,24.67065262859704
EH120_098,3POZ,7-876,24.663786424590445
EH40_09,3POZ,3-74,24.575699885208408
EH40_12,3POZ,7-105,24.57222821086745
EH120_083,3POZ,3-738,24.53412289660254
EH120_096,3POZ,9-860,24.516616887319586
EH120_102,3POZ,2-907,24.515055033898932
EH120_086,3POZ,3-765,24.478040376062022
EH40_13,3POZ,3-110,24.42897412088957
EH40_28,3POZ,5-247,24.421538929344955
EH120_084,3POZ,2-746,24.379688413517272
EH120_058,3POZ,2-513,24.368754795062767
EH120_086,3POZ,2-764,24.35023850120121
EH40_27,3POZ,4-237,24.3412427617234
EH120_065,3POZ,9-583,24.33696148982212
EH120_082,3POZ,2-729,24.33321213116254
EH120_104,3POZ,4-927,24.31386531647225
EH120_066,3POZ,4-587,24.27446870536944
EH120_092,3POZ,3-818,24.23778617123397
EH40_19,3POZ,7-168,24.186996687760708
EH40_26,3POZ,9-233,24.163642139340784
EH120_066,3POZ,9-592,24.114649157009698
EH120_075,3POZ,8-672,24.074909165055995
EH120_110,3POZ,7-984,24.067525298002348
EH40_20,3POZ,3-173,24.06615323634093
EH40_18,3POZ,5-157,24.016649892112007
EH40_21,3POZ,7-186,23.992928995629068
EH120_101,3POZ,8-904,23.975735168109136
EH120_083,3POZ,5-740,23.958118094625853
EH40_19,3POZ,5-166,23.932560767230115
EH40_07,3POZ,3-56,23.92669366497912
EH120_086,3POZ,4-766,23.92565779811733
EH120_092,3POZ,5-820,23.916837916331502
EH120_087,3POZ,3-773,23.91320357957539
EH40_28,3POZ,9-251,23.89560452743538
EH120_107,3POZ,3-953,23.88107742246181
EH120_098,3POZ,6-875,23.877320467156352
EH40_36,3POZ,6-320,23.874914496059585
EH120_107,3POZ,9-959,23.863555176742665
EH120_059,3POZ,9-529,23.825139326004216
EH40_32,3POZ,1-279,23.802450623717423
EH40_01,3POZ,6-5,23.79043164122274
EH120_043,3POZ,3-380,23.779158192970687
EH120_102,3POZ,1-906,23.775772408548978
EH120_089,3POZ,8-796,23.76188794271341
EH120_093,3POZ,9-833,23.70539467935825
EH40_34,3POZ,8-304,23.69771601401145
EH120_061,3POZ,7-545,23.654132676670912
EH120_060,3POZ,7-536,23.50807586825079
EH120_066,3POZ,1-584,23.4755750442854
EH120_041,3POZ,6-365,23.452139969233773
EH40_11,3POZ,2-91,23.34521733563087
EH120_087,3POZ,6-776,23.328188147311323
EH40_36,3POZ,8-322,23.325088864003927
EH120_108,3POZ,1-960,23.320700172159512
EH120_085,3POZ,5-758,23.31248747560501
EH40_39,3POZ,1-342,23.25109276382748
EH120_073,3POZ,5-651,23.235324893627507
EH40_39,3POZ,5-346,23.205222934397987
EH40_17,3POZ,4-147,23.12179219642056
EH120_064,3POZ,5-570,23.024880843683828
EH40_37,3POZ,6-329,23.00964598929254
EH120_090,3POZ,6-803,22.984406695669172
EH40_20,3POZ,4-174,22.940402679444475
EH120_086,3POZ,6-768,22.89031136934043
EH40_10,3POZ,6-86,22.88972676984405
EH120_055,3POZ,7-492,22.85270156443525
EH40_17,3POZ,3-146,22.827853543884206
EH40_30,3POZ,1-261,22.80071220133204
EH120_097,3POZ,2-862,22.77331164193528
EH120_089,3POZ,2-790,22.535752819308243
EH120_059,3POZ,4-524,22.456414534681205
EH40_22,3POZ,3-191,22.305379179866787
EH40_34,3POZ,7-303,22.20894580546833
EH120_084,3POZ,5-749,22.13151565794597
EH120_059,3POZ,8-528,22.066977548063058
EH120_098,3POZ,3-872,22.043957092637708
EH120_065,3POZ,8-582,22.02881298053764
EH120_048,3POZ,9-431,21.979717973726448
EH40_02,3POZ,3-11,21.97834950330308
EH40_28,3POZ,7-249,21.94524909911936
EH40_12,3POZ,1-99,21.9384063180634
EH120_110,3POZ,8-985,21.925446214196736
EH120_093,3POZ,5-829,21.84229628786332
EH120_085,3POZ,8-761,21.75363448900086
EH40_33,3POZ,6-293,21.73300372518309
EH120_061,3POZ,5-543,21.71503182605762
EH40_24,3POZ,3-209,21.67651480284433
EH40_37,3POZ,5-328,21.66304412262711
EH120_098,3POZ,9-878,21.64206355548397
EH120_041,3POZ,7-366,21.62100497307053
