smiles,mol_id,pred_pAct_JNK1,pred_pAct_JNK2,pred_pAct_JNK3,p_family,pred_delta_min_computed,sa,qed,final_score
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCC(=O)O)n2C)ccn1,,5.6513276,6.2046814,6.6144605,6.6144605,-0.96313286,2.4507418641892897,0.6155893830747885,0.6471756978793759
CN(C)CC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](NS(C)(=O)=O)CC3)n2)CC1,,6.3236823,7.172943,5.984942,7.172943,-0.8492608,2.9073437967953826,0.43399633847724667,0.6470929356883415
CCOC(=O)[C@H]1CC[C@H](Nc2nccc(-c3cnc4c(OCc5ccccc5)cccn34)n2)CC1,,7.141169,7.051825,6.5958266,7.141169,0.089344025,2.592417124775883,0.36542756893541034,0.647043177523149
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCCC(=O)O)n2C)ccn1,,5.560456,6.2139144,6.80206,6.80206,-1.2416043,2.5027042377605397,0.5707876881139616,0.6466506392309352
CN1CCC(CNC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)CC1,,6.0601583,6.456335,6.867963,6.867963,-0.8078046,2.337339668879901,0.506355346666437,0.6465380024822874
CCc1cc(=O)oc2cc(C)cc(O)c12,,6.0574336,5.4895787,4.368875,6.0574336,0.5678549,2.2765984096106706,0.7253080510086664,0.6463159784692131
CN1CCN(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)CC1,,6.069413,6.0013065,5.245096,6.069413,0.06810665,2.3235926323645995,0.721423991526887,0.6459077949401054
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,,6.4131503,6.406917,6.8979387,6.8979387,-0.48478842,2.4507192640216005,0.4734957328609797,0.6457758386480139
CC(=O)Nc1cc(N)c(C#N)c(OCCC(=O)O)n1,,6.001145,6.210881,5.1362305,6.210881,-0.20973635,2.5711493960132064,0.6966555254812773,0.6452352522532193
CN(C)C(=O)c1c(CNC(=O)c2ccc(N3CCCCC3)nc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,,7.0738072,6.706822,6.389801,7.0738072,0.36698532,2.6380573103088967,0.38200120759450606,0.6451861751830852
CC(C)(O)c1cccn2c(-c3ccnc(N[C@H]4CC[C@H](NS(C)(=O)=O)CC4)n3)cnc12,,6.436742,6.6851745,6.74747,6.74747,-0.31072807,2.925063915803989,0.5331882308100704,0.6450489790498727
CN1CCC[C@H]1CNC(=O)c1cc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)cs1,,5.8370805,6.1393485,6.9809027,6.9809027,-1.1438222,3.092431147901186,0.5192127062504628,0.644424083900872
CC(C)(C)OC(=O)N1CCC(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)C1,,6.490408,6.3803835,5.54322,6.490408,0.11002445,2.8854150135448045,0.5938409746093142,0.6442426008472059
CN1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,,6.7946296,6.619345,6.116285,6.7946296,0.17528439,2.451640338493821,0.46435067864848906,0.6439778025123011
C=C(C)CN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,,5.7652526,6.0593553,6.2400866,6.2400866,-0.47483397,2.3928619446796784,0.6906527300024476,0.6438854759578371
CNC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,,6.4189997,5.996986,5.819595,6.4189997,0.42201376,2.2194698369339942,0.5816365195322496,0.6434625825726324
CN1CCN(CCNC(=O)c2cncc(-n3ncc4cc(Nc5c(Cl)cccc5Cl)ccc43)c2)CC1,,6.767526,6.606461,7.154114,7.154114,-0.38658762,2.630327079877503,0.37224636826925467,0.643135152425541
CCn1c(Nc2ccccc2F)nc2cnc(Nc3ccc(OC)cc3)nc21,,6.483555,6.6316676,6.5061083,6.6316676,-0.14811277,2.2966759207310385,0.5150929814378286,0.6420468784506471
CCn1nc(-c2ccccc2)nc2c(=O)n(C)c(=O)nc1-2,,6.1314864,5.4332995,4.463002,6.1314864,0.6981869,2.4531917299497703,0.6845839828814541,0.6415889283872057
CCC1S/C(=C(\C#N)C(N)=O)N(c2ccc(F)cc2)C1=O,,6.2113175,5.8626037,4.555508,6.2113175,0.34871387,3.0022228047118524,0.6822655254662745,0.6412231047911926
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2F)ncc1C(F)(F)F,,6.880718,6.255109,6.523539,6.880718,0.35717916,2.6013168599921244,0.4268215469892378,0.6410014169820084
CC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C,,5.6721663,6.1832814,6.425602,6.425602,-0.7534356,2.4989708582721306,0.6369031276475502,0.640881519916912
CN(c1ccc(C(=O)Nc2nccs2)cc1)S(=O)(=O)c1ccccc1,,5.3535566,6.021847,5.236922,6.021847,-0.66829014,1.9925201419187886,0.7446605676554724,0.6405118340250536
CCOc1cc(C2NC(=O)NC(C)=C2C(=O)OCc2ccccc2)ccc1O,,6.1575756,6.2024546,4.528282,6.2024546,-0.04487896,2.647295036224669,0.667050744798883,0.6404358338895833
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2)ncc1C(F)(F)F,,6.586282,6.089377,6.732147,6.732147,-0.14586544,2.480606469108187,0.48024080313358114,0.6403044195058859
CN(C)C(=O)c1c(CNC(=O)c2cnn(C)c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,,6.6380577,6.6840973,5.920875,6.6840973,-0.04603958,2.600033018642268,0.49241369452636746,0.6396786253021027
CNC(=O)c1ccccc1Nc1cc(Nc2ccc3c(c2)OCO3)ncc1C(F)(F)F,,6.043411,6.0726094,6.6305666,6.6305666,-0.5871558,2.4846155917142845,0.5454142980057405,0.6395690281888576
CN1CCC(CNC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)CC1,,5.8075614,6.1749573,6.879319,6.879319,-1.0717578,2.6291017089511204,0.49839213763621426,0.6388633869048642
CN1CCC(C(=O)Nc2ccc3c(c2)/C(=C2/S/C(=N/c4cccc(Cl)c4Cl)NC2=O)C(=O)N3)CC1,,5.8092794,6.5063906,6.931794,6.931794,-1.1225147,3.11542175509702,0.5080302424834109,0.6388397017342863
CN(C)c1ccc(-c2cnc3[nH]cc(-c4cn[nH]c4)c3c2)cc1,,6.208642,6.344926,5.4238024,6.344926,-0.13628387,2.5222180737775073,0.6066268092466136,0.6382037346241209
C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cccc(Br)c2)CC1,,5.8366632,6.0538716,5.4173574,6.0538716,-0.21720839,2.155701422935593,0.6951126591446402,0.6379784060311213
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1F,,6.2970576,6.3463345,6.668553,6.668553,-0.37149525,2.454084608151156,0.5019870923949022,0.6370828449804767
CC(=O)N1CCC(NC(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)CC1,,5.6794677,6.337715,5.761781,6.337715,-0.6582475,2.426517279166859,0.6355357503465655,0.6366083256396136
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#CCCO,,5.5957193,6.6163535,5.736061,6.6163535,-1.0206342,2.65185280613661,0.5754844266182868,0.6364135904738086
CN(C)C(=O)c1c(CNC(=O)c2ccc(F)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,,6.6743946,6.652488,5.385573,6.6743946,0.021906376,2.3764661126659323,0.46242924035877264,0.6359288094731714
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2C2CC2)ccn1,,5.5843134,6.9967523,7.250385,7.250385,-1.6660714,2.8486251890135375,0.40870832404260615,0.6357912782252402
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Br,,6.780237,6.313819,6.762536,6.780237,0.017701149,2.5103174826450836,0.4287585979904808,0.6352651486229637
CCCN(CCO)CC(=O)Nc1cc(N)c(C#N)c(OCC)n1,,5.745801,6.438306,5.2133327,6.438306,-0.6925049,2.6613683444024065,0.607189813526902,0.6351181158549843
CNS(=O)(=O)c1ccc(Cc2c(C(=O)OC)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,,6.823821,6.712955,5.3867025,6.823821,0.11086607,2.4168254648926517,0.40806532305012005,0.6351122847078017
C#CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.1507087,6.6722918,6.877938,6.877938,-0.7272291,2.3420098574485504,0.4349701365018692,0.6341211375118991
CCN(CC)CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,,6.2004604,6.1951666,6.7968626,6.7968626,-0.59640217,2.2885563324212956,0.4506304330879861,0.6340748729256473
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC2CCCO2)ccn1,,5.9309025,7.1242657,7.3992524,7.3992524,-1.4683499,3.3559376129855156,0.35754755108756237,0.6338725541125292
CCOc1nc(NC(=O)Cc2cc(OC)c([N+](=O)[O-])cc2OC)cc(N)c1C#N,,5.6626043,6.827198,6.26029,6.827198,-1.1645937,2.646726070498829,0.49742084804196984,0.6334518654540039
CCCCNC(=O)C1CCN(CC(=O)Nc2cc(N)c(C#N)c(OCC)n2)CC1,,5.8209686,6.6216893,6.0085897,6.6216893,-0.8007207,2.4757008189571224,0.5330053650523845,0.6333515068184338
CN(C)C(=O)c1c(CNC(=O)c2ccc(N3CCOCC3)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,,6.85616,6.7066665,5.674525,6.85616,0.1494937,2.5719375597891467,0.3948026897271242,0.6331723738190911
CC1NC(=O)NC1CCCCCC(=O)NCCc1ccccc1,,6.2945294,5.8025675,5.1170554,6.2945294,0.49196196,2.9898726990891706,0.6119845043192015,0.6331152345342645
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#C/C=C/CO,,5.7316413,6.593209,5.6965423,6.593209,-0.8615675,2.9046612431181735,0.5652884269112213,0.6326121757800421
CN1CC[C@H](CNC(=O)c2cc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)cs2)C1,,5.8307533,6.1540203,6.7517586,6.7517586,-0.92100525,3.0664081574085316,0.5218740149869335,0.6325187429687116
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC2CC2)ccn1,,5.6628633,7.03989,7.2767878,7.2767878,-1.6139245,2.873426357780552,0.37606702962676614,0.6316454178487989
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C/C(=O)O)n2CC2CC2)ccn1,,5.6628633,7.03989,7.2767878,7.2767878,-1.6139245,2.873426357780552,0.37606702962676614,0.6316454178487989
CNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,5.6673665,6.382037,6.7000613,6.7000613,-1.0326948,2.120368767675071,0.4955639613907365,0.6314229748406543
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C#N,,6.512845,6.4877706,6.554923,6.554923,-0.04207802,2.581690354589421,0.4920584635247588,0.6308082329151611
CC(C)(C)OC(=O)N1CCC(NC(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)C1,,6.2190094,6.4682364,5.900878,6.4682364,-0.24922705,2.9830860505061754,0.5576912069026355,0.6307455264176103
CCOc1nc(C(=O)NCc2ccc(-c3ccc(C(=O)O)cc3)nc2)cc(N)c1C#N,,6.1696734,6.4777336,6.171625,6.4777336,-0.30806017,2.451442695644836,0.5305017217820419,0.6304063677058988
CC(=O)c1c(C)[nH]c(C(=O)OCn2nnc3ccccc3c2=O)c1C,,6.2790403,5.937718,4.4808693,6.2790403,0.34132242,2.394393042196711,0.5726461268299861,0.6301181185066522
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(C(=O)N(C)C)cc2)ncc1C(F)(F)F,,6.1681046,6.011957,6.537184,6.537184,-0.3690791,2.431479084282312,0.5018206623938744,0.6281160182526204
CCOC(=O)c1c(C)nsc1S,,6.275842,5.68051,4.4475117,6.275842,0.59533215,2.9482444460232227,0.5892934088486403,0.6276851905947133
CN(C)C(=O)c1c(CNC(=O)c2ccc3c(c2)OCCO3)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,,6.462712,6.7247148,5.4601674,6.7247148,-0.26200294,2.5865204611032127,0.431240122187419,0.6271828085730947
CCCc1cn(C)nc1-c1ccnc(Nc2ccc(-n3nc(C)nc3C)cc2)c1,,6.382501,6.2346416,6.191596,6.382501,0.14785957,2.6062276648020415,0.5315502125075559,0.6270228446269893
CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)N1Cc1ccco1,,6.171761,5.409653,4.59116,6.171761,0.76210785,2.6857736630455484,0.6087049031377393,0.6269065165114357
CN(C)C(=O)c1c(CNC(=O)c2ccc(S(C)(=O)=O)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,,6.724202,6.7286716,5.637455,6.7286716,-0.0044693947,2.506420926520148,0.4037495117747385,0.62662566072204
CCCNC(=O)c1c(N)cc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)nc1OCC,,5.325588,6.5649776,5.408169,6.5649776,-1.2393894,2.4280348207306854,0.5434964223204514,0.6253765301746301
CCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,,6.122094,5.420689,4.6523347,6.122094,0.70140505,2.7190842164440685,0.6087752837819699,0.623110805397007
CN(C)CCNc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,,5.4344454,6.396533,5.61906,6.396533,-0.96208763,2.53510854372181,0.5748007992647561,0.6229350708146589
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1/C=C/c1ccccc1,,5.6102533,6.4327183,5.45086,6.4327183,-0.82246494,2.4917848193190135,0.541615972006426,0.621358651452541
CNC(=O)c1ccccc1Nc1cc(Nc2cc(OC)c(OC)c(OC)c2)ncc1C(F)(F)F,,6.5842443,6.040425,6.333927,6.5842443,0.2503171,2.5077599794933914,0.4225608398041608,0.6203316657534838
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#Cc1ccsc1,,5.5553117,6.438212,5.9165497,6.438212,-0.88290024,2.7821636505519987,0.5530811260407342,0.620225919383474
CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.1038904,6.381076,6.4938564,6.4938564,-0.389966,2.1357048019689593,0.4641701582176035,0.6201974435618804
CCOc1ccc(CC(=O)Nc2c(C(N)=O)oc3ccccc23)cc1OCC,,5.495587,6.095033,5.3195615,6.095033,-0.5994463,2.1547177686159227,0.6203750198697479,0.6201884536529026
CN(C)C(=O)c1c(CNC(=O)c2ccc3ncsc3c2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,,6.7644844,6.635402,5.4636393,6.7644844,0.1290822,2.665786521228009,0.3604395847616288,0.6189439601262762
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2C)ccn1,,5.6789913,6.5056834,6.798828,6.798828,-1.1198368,3.7659145217111263,0.4848759995616394,0.6184364713364521
Brc1ccc(-c2nn3c(-c4ccco4)nnc3s2)o1,,6.1941123,5.4767995,4.744299,6.1941123,0.7173128,2.720988778689353,0.5601575292016494,0.6184094791145327
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,6.953108,6.588138,5.7670875,6.953108,0.36496973,4.953655653774268,0.4058424794083466,0.618349487714288
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SCC(=O)N(C)C)n2C)ccn1,,5.4002347,6.187586,6.129469,6.187586,-0.78735113,2.52957060363717,0.6099414441375434,0.6180133239677422
C=CCNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.1200066,6.464371,6.6711664,6.6711664,-0.55115986,2.271180626679321,0.40575145874413876,0.6171527370002842
CC(=O)N(C(C)=O)c1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,,6.2942324,5.824447,5.746898,6.2942324,0.4697852,2.435079807991869,0.5015920231696038,0.6165638723468488
CC(C)(O)CNC(=O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,,6.7105746,6.6231365,5.9560585,6.7105746,0.08743811,2.4394293105295617,0.353628727638051,0.6160716763068972
CN(C)C(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,5.681795,6.2801223,6.128525,6.2801223,-0.59832716,2.170638433453753,0.5347515251691222,0.6158775729095225
CCN(CC)S(=O)(=O)c1ccc2[nH]c(COC(=O)c3[nH]nc4ccccc34)nc2c1,,6.3248644,6.5320177,6.0109262,6.5320177,-0.20715332,2.656392403778913,0.4375861054167083,0.6150872367885946
CCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,,6.1257334,5.403226,4.590859,6.1257334,0.7225075,2.750048943524517,0.5686156859653048,0.6150239840462679
CC(=O)Nc1cc(-c2n[nH]c(=O)n2-c2ccc3ccccc3c2)ccn1,,5.653984,6.026401,6.0716224,6.0716224,-0.4176383,2.34256672023289,0.5969975835833335,0.6147228410037482
CCOC(=O)CCC(NC(=O)c1ccc(NCN2C(=O)c3ccccc3C2=O)cc1)C(=O)OCC,,6.683603,6.2645254,5.26131,6.683603,0.4190774,2.776487306393145,0.36942748260008074,0.6139728201495052
CNC(=O)c1ccnc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,5.75722,6.3211346,6.34372,6.34372,-0.58650017,2.2799654709717743,0.5001414997958141,0.6124915398798773
CCCOc1ccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2CCCn2ccnc2)cc1,,6.4189806,6.1742525,4.6304727,6.4189806,0.24472809,3.02095164495905,0.4650598547336816,0.6121310963886253
CC(=O)Nc1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,5.6569033,6.3272724,6.3908167,6.3908167,-0.7339134,2.0959237127300163,0.47859109850815,0.6111074494474988
CNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)n1,,5.68982,6.3311205,6.2463527,6.3311205,-0.6413007,2.305483602839905,0.5001414997958141,0.6105323881289145
COC(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C,,5.586615,6.217814,6.419506,6.419506,-0.832891,2.4724238958801994,0.49072734292285,0.6102932899246878
CC(=O)Nc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,,5.608793,5.7946124,6.092906,6.092906,-0.48411322,2.053115441352656,0.5577310237077681,0.6102567719581236
CNC(=O)c1ccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)cc1,,5.6542497,6.286768,6.1534805,6.286768,-0.6325183,2.0736050314113346,0.4955639613907365,0.6089627247635641
CC(C)[C@H](CO)Nc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,,5.921942,6.393997,5.5497227,6.393997,-0.47205496,3.0994882147686607,0.486668337083396,0.6068377643606369
CCOc1ncccc1C(=O)Nc1cccc(C(=O)Nc2cccc(S(=O)(=O)CCO)c2)c1,,5.9933963,6.391099,5.336129,6.391099,-0.3977027,2.2537978692194596,0.4385210007599622,0.6065776093801776
CCOC(=O)c1cccc2c1-c1ccccc1/C2=N/O,,6.286901,6.0023656,4.785284,6.286901,0.2845354,2.1691635686707897,0.44076302329918526,0.6065440387744598
CC(C)NC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,5.8068647,6.363744,6.4236813,6.4236813,-0.6168165,2.1620789845012744,0.43877989952848395,0.6065406303911896
CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)N1C,,6.083837,5.4150476,4.5127225,6.083837,0.6687894,2.6815943967900395,0.5340346459586781,0.6058595774861034
CN(C)CC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,5.344746,6.2060027,6.246001,6.246001,-0.90125465,3.14111697143656,0.5675864266585348,0.6058073494811721
C=C(C)CNC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,,6.138639,6.554514,6.230815,6.554514,-0.41587496,2.3203324781818893,0.38099011789601983,0.6055725496160191
CN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,,6.1346655,5.401007,4.539432,6.1346655,0.7336583,2.7043520775756242,0.5131037981474297,0.6050038230975041
CN(C)CCC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,5.3605657,6.3124924,6.2626376,6.3124924,-0.9519267,3.140922483525209,0.5325958700643291,0.602705514496675
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(-n3ccnn3)cc2)ncc1C(F)(F)F,,5.689086,6.19943,6.556899,6.556899,-0.8678131,2.659862812992227,0.3970859408863713,0.5987842983438608
CCN(CC)CC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,5.517913,6.3208857,6.253524,6.3208857,-0.8029728,3.156989837362288,0.48952995175636904,0.5967534961524557
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2CC2CCCO2)ccn1,,6.1064587,6.730542,6.7199907,6.730542,-0.6240835,4.041427004462305,0.3690208023737843,0.5951665904499702
CCOC(=O)c1ccccc1NC(=O)CSc1ncc(C(=O)OCC)c(N)n1,,5.605176,6.461929,5.4165416,6.461929,-0.8567529,2.1941761837159177,0.3853852660671145,0.5946190174008915
CCN(CC)CCC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,5.6006017,6.365006,6.351865,6.365006,-0.7644043,3.162513277859971,0.44158390345635695,0.5907760013596322
