pair,seed,ligand,class,pocket,pdb,status,vina_mode1,reason
AChE/BChE,20260814,AB_046,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_053,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260811,AB_053,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_053,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260812,AB_053,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260813,AB_053,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260813,AB_053,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260814,AB_053,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260814,AB_053,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_054,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260811,AB_054,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_054,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260812,AB_054,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260813,AB_054,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260813,AB_054,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_055,A_only,A,4EY7,ok,-8.745,elapsed_s=383.5
AChE/BChE,20260814,AB_054,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260814,AB_054,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_055,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260813,AB_055,A_only,A,4EY7,ok,-9.119,elapsed_s=351.6
AChE/BChE,20260812,AB_055,A_only,A,4EY7,ok,-8.748,elapsed_s=379.7
AChE/BChE,20260814,AB_055,A_only,A,4EY7,ok,-9.102,elapsed_s=397.3
AChE/BChE,20260812,AB_055,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260813,AB_055,A_only,B,4BDS,ok,-8.093,elapsed_s=479.6
AChE/BChE,20260814,AB_055,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_057,B_only,A,4EY7,ok,-11.701,elapsed_s=261.7
AChE/BChE,20260811,AB_057,B_only,A,4EY7,ok,-11.76,elapsed_s=348.1
AChE/BChE,20260811,AB_057,B_only,B,4BDS,ok,-11.664,elapsed_s=396.4
AChE/BChE,20260811,AB_058,B_only,A,4EY7,ok,-10.522,elapsed_s=70.5
AChE/BChE,20260812,AB_057,B_only,B,4BDS,ok,-11.681,elapsed_s=407.8
AChE/BChE,20260811,AB_058,B_only,B,4BDS,ok,-10.283,elapsed_s=79.9
AChE/BChE,20260813,AB_057,B_only,A,4EY7,ok,-11.43,elapsed_s=300.8
AChE/BChE,20260812,AB_058,B_only,A,4EY7,ok,-10.981,elapsed_s=70.1
AChE/BChE,20260813,AB_058,B_only,A,4EY7,ok,-11.04,elapsed_s=63.4
AChE/BChE,20260812,AB_058,B_only,B,4BDS,ok,-10.182,elapsed_s=82.5
AChE/BChE,20260813,AB_057,B_only,B,4BDS,ok,-11.766,elapsed_s=388.3
AChE/BChE,20260813,AB_058,B_only,B,4BDS,ok,-10.299,elapsed_s=78.5
AChE/BChE,20260814,AB_057,B_only,A,4EY7,ok,-11.643,elapsed_s=333.4
AChE/BChE,20260814,AB_058,B_only,A,4EY7,ok,-10.785,elapsed_s=69.6
AChE/BChE,20260814,AB_058,B_only,B,4BDS,ok,-10.569,elapsed_s=77.4
AChE/BChE,20260811,AB_059,B_only,A,4EY7,ok,-7.546,elapsed_s=102.8
AChE/BChE,20260814,AB_057,B_only,B,4BDS,ok,-12.159,elapsed_s=390.0
AChE/BChE,20260812,AB_059,B_only,A,4EY7,ok,-7.381,elapsed_s=102.0
AChE/BChE,20260811,AB_059,B_only,B,4BDS,ok,-6.753,elapsed_s=136.2
AChE/BChE,20260813,AB_059,B_only,A,4EY7,ok,-7.654,elapsed_s=99.3
AChE/BChE,20260812,AB_059,B_only,B,4BDS,ok,-6.873,elapsed_s=134.2
AChE/BChE,20260814,AB_059,B_only,A,4EY7,ok,-7.595,elapsed_s=106.8
AChE/BChE,20260813,AB_059,B_only,B,4BDS,ok,-6.289,elapsed_s=135.6
AChE/BChE,20260811,AB_060,B_only,A,4EY7,ok,-10.617,elapsed_s=97.1
AChE/BChE,20260814,AB_059,B_only,B,4BDS,ok,-6.374,elapsed_s=138.1
AChE/BChE,20260811,AB_060,B_only,B,4BDS,ok,-9.904,elapsed_s=126.6
AChE/BChE,20260812,AB_060,B_only,A,4EY7,ok,-10.681,elapsed_s=108.0
AChE/BChE,20260811,AB_061,B_only,A,4EY7,ok,-10.91,elapsed_s=23.7
AChE/BChE,20260811,AB_061,B_only,B,4BDS,ok,-9.462,elapsed_s=27.6
AChE/BChE,20260812,AB_060,B_only,B,4BDS,ok,-9.729,elapsed_s=129.8
AChE/BChE,20260812,AB_061,B_only,A,4EY7,ok,-10.944,elapsed_s=22.9
AChE/BChE,20260813,AB_060,B_only,A,4EY7,ok,-10.777,elapsed_s=113.7
AChE/BChE,20260813,AB_060,B_only,B,4BDS,ok,-9.674,elapsed_s=127.7
AChE/BChE,20260812,AB_061,B_only,B,4BDS,ok,-9.602,elapsed_s=27.1
AChE/BChE,20260813,AB_061,B_only,A,4EY7,ok,-11.271,elapsed_s=24.4
AChE/BChE,20260813,AB_061,B_only,B,4BDS,ok,-9.635,elapsed_s=26.7
AChE/BChE,20260814,AB_060,B_only,A,4EY7,ok,-10.474,elapsed_s=116.7
AChE/BChE,20260814,AB_061,B_only,A,4EY7,ok,-10.937,elapsed_s=22.9
AChE/BChE,20260814,AB_060,B_only,B,4BDS,ok,-9.924,elapsed_s=124.4
AChE/BChE,20260814,AB_061,B_only,B,4BDS,ok,-9.636,elapsed_s=26.6
AChE/BChE,20260811,AB_062,B_only,A,4EY7,ok,-11.114,elapsed_s=45.0
AChE/BChE,20260812,AB_062,B_only,A,4EY7,ok,-11.07,elapsed_s=40.8
AChE/BChE,20260811,AB_062,B_only,B,4BDS,ok,-10.298,elapsed_s=57.1
AChE/BChE,20260813,AB_062,B_only,A,4EY7,ok,-11.29,elapsed_s=41.5
AChE/BChE,20260812,AB_062,B_only,B,4BDS,ok,-10.288,elapsed_s=57.3
AChE/BChE,20260813,AB_062,B_only,B,4BDS,ok,-10.238,elapsed_s=57.3
AChE/BChE,20260814,AB_062,B_only,A,4EY7,ok,-11.26,elapsed_s=41.6
AChE/BChE,20260811,AB_063,B_only,B,4BDS,ok,-12.204,elapsed_s=40.5
AChE/BChE,20260814,AB_062,B_only,B,4BDS,ok,-10.012,elapsed_s=58.3
AChE/BChE,20260811,AB_063,B_only,A,4EY7,ok,-9.236,elapsed_s=51.7
AChE/BChE,20260812,AB_063,B_only,B,4BDS,ok,-12.232,elapsed_s=40.8
AChE/BChE,20260812,AB_063,B_only,A,4EY7,ok,-9.191,elapsed_s=50.5
AChE/BChE,20260813,AB_063,B_only,B,4BDS,ok,-11.578,elapsed_s=39.7
AChE/BChE,20260813,AB_063,B_only,A,4EY7,ok,-9.214,elapsed_s=54.4
AChE/BChE,20260814,AB_063,B_only,B,4BDS,ok,-11.581,elapsed_s=40.8
AChE/BChE,20260814,AB_063,B_only,A,4EY7,ok,-9.217,elapsed_s=49.0
AChE/BChE,20260811,AB_064,B_only,A,4EY7,ok,-9.74,elapsed_s=157.4
AChE/BChE,20260812,AB_064,B_only,A,4EY7,ok,-9.945,elapsed_s=142.4
AChE/BChE,20260813,AB_064,B_only,A,4EY7,ok,-9.879,elapsed_s=172.5
AChE/BChE,20260811,AB_064,B_only,B,4BDS,ok,-8.121,elapsed_s=224.0
AChE/BChE,20260812,AB_064,B_only,B,4BDS,ok,-8.092,elapsed_s=218.2
AChE/BChE,20260813,AB_064,B_only,B,4BDS,ok,-8.369,elapsed_s=220.4
AChE/BChE,20260811,AB_065,B_only,A,4EY7,ok,-11.105,elapsed_s=53.9
AChE/BChE,20260812,AB_065,B_only,A,4EY7,ok,-11.117,elapsed_s=46.6
AChE/BChE,20260811,AB_065,B_only,B,4BDS,ok,-9.855,elapsed_s=71.5
AChE/BChE,20260813,AB_065,B_only,A,4EY7,ok,-11.143,elapsed_s=46.5
AChE/BChE,20260814,AB_064,B_only,A,4EY7,ok,-9.813,elapsed_s=160.7
AChE/BChE,20260812,AB_065,B_only,B,4BDS,ok,-9.88,elapsed_s=71.6
AChE/BChE,20260814,AB_065,B_only,A,4EY7,ok,-11.112,elapsed_s=50.1
AChE/BChE,20260813,AB_065,B_only,B,4BDS,ok,-9.931,elapsed_s=69.4
AChE/BChE,20260811,AB_066,B_only,B,4BDS,ok,-11.154,elapsed_s=37.2
AChE/BChE,20260811,AB_066,B_only,A,4EY7,ok,-9.466,elapsed_s=53.2
AChE/BChE,20260814,AB_065,B_only,B,4BDS,ok,-9.864,elapsed_s=70.0
AChE/BChE,20260814,AB_064,B_only,B,4BDS,ok,-8.132,elapsed_s=219.0
AChE/BChE,20260812,AB_066,B_only,B,4BDS,ok,-11.196,elapsed_s=36.5
AChE/BChE,20260812,AB_066,B_only,A,4EY7,ok,-9.492,elapsed_s=43.5
AChE/BChE,20260813,AB_066,B_only,B,4BDS,ok,-11.1,elapsed_s=36.1
AChE/BChE,20260813,AB_066,B_only,A,4EY7,ok,-9.512,elapsed_s=50.4
AChE/BChE,20260814,AB_066,B_only,B,4BDS,ok,-11.202,elapsed_s=35.1
AChE/BChE,20260814,AB_066,B_only,A,4EY7,ok,-9.385,elapsed_s=42.8
AChE/BChE,20260811,AB_067,B_only,A,4EY7,ok,-7.846,elapsed_s=124.5
AChE/BChE,20260812,AB_067,B_only,A,4EY7,ok,-7.913,elapsed_s=119.8
AChE/BChE,20260813,AB_067,B_only,A,4EY7,ok,-7.732,elapsed_s=121.5
AChE/BChE,20260811,AB_067,B_only,B,4BDS,ok,-6.52,elapsed_s=168.9
AChE/BChE,20260812,AB_067,B_only,B,4BDS,ok,-6.981,elapsed_s=175.2
AChE/BChE,20260813,AB_067,B_only,B,4BDS,ok,-7.064,elapsed_s=178.6
AChE/BChE,20260814,AB_067,B_only,A,4EY7,ok,-7.866,elapsed_s=163.5
AChE/BChE,20260811,AB_068,B_only,A,4EY7,ok,-11.672,elapsed_s=190.7
AChE/BChE,20260814,AB_067,B_only,B,4BDS,ok,-6.792,elapsed_s=209.7
AChE/BChE,20260812,AB_068,B_only,A,4EY7,ok,-11.827,elapsed_s=195.7
AChE/BChE,20260811,AB_068,B_only,B,4BDS,ok,-9.705,elapsed_s=246.7
AChE/BChE,20260812,AB_068,B_only,B,4BDS,ok,-10.777,elapsed_s=235.0
AChE/BChE,20260811,AB_069,B_only,A,4EY7,ok,-9.75,elapsed_s=37.6
AChE/BChE,20260813,AB_068,B_only,A,4EY7,ok,-11.615,elapsed_s=185.8
AChE/BChE,20260811,AB_069,B_only,B,4BDS,ok,-8.549,elapsed_s=37.6
AChE/BChE,20260812,AB_069,B_only,A,4EY7,ok,-9.702,elapsed_s=35.2
AChE/BChE,20260812,AB_069,B_only,B,4BDS,ok,-8.686,elapsed_s=36.4
AChE/BChE,20260813,AB_069,B_only,A,4EY7,ok,-9.748,elapsed_s=34.7
AChE/BChE,20260814,AB_068,B_only,A,4EY7,ok,-11.783,elapsed_s=174.5
AChE/BChE,20260813,AB_069,B_only,B,4BDS,ok,-8.544,elapsed_s=36.4
AChE/BChE,20260813,AB_068,B_only,B,4BDS,ok,-9.953,elapsed_s=200.3
AChE/BChE,20260814,AB_069,B_only,A,4EY7,ok,-9.78,elapsed_s=37.3
AChE/BChE,20260814,AB_069,B_only,B,4BDS,ok,-8.583,elapsed_s=36.8
AChE/BChE,20260814,AB_068,B_only,B,4BDS,ok,-10.853,elapsed_s=188.2
AChE/BChE,20260811,AB_070,B_only,A,4EY7,ok,-10.514,elapsed_s=79.3
AChE/BChE,20260812,AB_070,B_only,A,4EY7,ok,-10.58,elapsed_s=77.6
AChE/BChE,20260811,AB_070,B_only,B,4BDS,ok,-9.531,elapsed_s=114.7
AChE/BChE,20260813,AB_070,B_only,A,4EY7,ok,-10.537,elapsed_s=94.2
AChE/BChE,20260812,AB_070,B_only,B,4BDS,ok,-9.239,elapsed_s=122.4
AChE/BChE,20260814,AB_070,B_only,A,4EY7,ok,-10.656,elapsed_s=80.8
AChE/BChE,20260813,AB_070,B_only,B,4BDS,ok,-9.093,elapsed_s=128.9
AChE/BChE,20260814,AB_070,B_only,B,4BDS,ok,-9.486,elapsed_s=137.8
AChE/BChE,20260811,AB_071,B_only,A,4EY7,ok,-10.696,elapsed_s=476.2
AChE/BChE,20260811,AB_071,B_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_071,B_only,A,4EY7,ok,-11.022,elapsed_s=459.2
AChE/BChE,20260813,AB_071,B_only,A,4EY7,ok,-10.957,elapsed_s=445.0
AChE/BChE,20260812,AB_071,B_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_072,B_only,A,4EY7,ok,-11.798,elapsed_s=49.6
AChE/BChE,20260812,AB_072,B_only,A,4EY7,ok,-11.986,elapsed_s=50.6
AChE/BChE,20260811,AB_072,B_only,B,4BDS,ok,-10.794,elapsed_s=63.5
AChE/BChE,20260813,AB_071,B_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_072,B_only,B,4BDS,ok,-10.736,elapsed_s=62.9
AChE/BChE,20260813,AB_072,B_only,A,4EY7,ok,-12.02,elapsed_s=48.1
AChE/BChE,20260813,AB_072,B_only,B,4BDS,ok,-10.728,elapsed_s=64.2
AChE/BChE,20260814,AB_072,B_only,A,4EY7,ok,-12.03,elapsed_s=52.9
AChE/BChE,20260814,AB_072,B_only,B,4BDS,ok,-10.73,elapsed_s=70.5
AChE/BChE,20260811,AB_073,B_only,A,4EY7,ok,-9.691,elapsed_s=275.4
AChE/BChE,20260814,AB_071,B_only,A,4EY7,ok,-10.859,elapsed_s=464.4
AChE/BChE,20260812,AB_073,B_only,A,4EY7,ok,-9.502,elapsed_s=303.0
AChE/BChE,20260814,AB_071,B_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_073,B_only,B,4BDS,ok,-9.981,elapsed_s=352.9
AChE/BChE,20260812,AB_073,B_only,B,4BDS,ok,-9.261,elapsed_s=354.7
AChE/BChE,20260811,AB_074,B_only,A,4EY7,ok,-7.931,elapsed_s=126.9
AChE/BChE,20260811,AB_074,B_only,B,4BDS,ok,-6.783,elapsed_s=139.6
AChE/BChE,20260813,AB_073,B_only,A,4EY7,ok,-9.584,elapsed_s=274.2
AChE/BChE,20260814,AB_073,B_only,A,4EY7,ok,-9.635,elapsed_s=260.9
AChE/BChE,20260812,AB_074,B_only,A,4EY7,ok,-8.062,elapsed_s=150.7
AChE/BChE,20260813,AB_073,B_only,B,4BDS,ok,-10.16,elapsed_s=343.3
AChE/BChE,20260814,AB_073,B_only,B,4BDS,ok,-9.287,elapsed_s=339.8
AChE/BChE,20260812,AB_074,B_only,B,4BDS,ok,-6.673,elapsed_s=141.4
AChE/BChE,20260813,AB_074,B_only,A,4EY7,ok,-8.312,elapsed_s=143.1
AChE/BChE,20260813,AB_074,B_only,B,4BDS,ok,-6.843,elapsed_s=131.2
AChE/BChE,20260814,AB_074,B_only,A,4EY7,ok,-8.264,elapsed_s=126.0
AChE/BChE,20260814,AB_074,B_only,B,4BDS,ok,-6.731,elapsed_s=129.0
AChE/BChE,20260812,AB_075,B_only,A,4EY7,ok,-10.456,elapsed_s=112.8
AChE/BChE,20260811,AB_075,B_only,A,4EY7,ok,-10.189,elapsed_s=124.0
AChE/BChE,20260811,AB_075,B_only,B,4BDS,ok,-9.526,elapsed_s=134.2
AChE/BChE,20260811,AB_076,B_only,A,4EY7,ok,-10.406,elapsed_s=20.7
AChE/BChE,20260811,AB_076,B_only,B,4BDS,ok,-9.341,elapsed_s=18.4
AChE/BChE,20260812,AB_075,B_only,B,4BDS,ok,-9.351,elapsed_s=143.8
AChE/BChE,20260812,AB_076,B_only,A,4EY7,ok,-10.456,elapsed_s=19.8
AChE/BChE,20260812,AB_076,B_only,B,4BDS,ok,-9.354,elapsed_s=17.7
AChE/BChE,20260813,AB_076,B_only,A,4EY7,ok,-10.41,elapsed_s=19.8
AChE/BChE,20260813,AB_076,B_only,B,4BDS,ok,-9.364,elapsed_s=18.2
AChE/BChE,20260813,AB_075,B_only,A,4EY7,ok,-10.356,elapsed_s=134.0
AChE/BChE,20260814,AB_076,B_only,B,4BDS,ok,-9.347,elapsed_s=18.0
AChE/BChE,20260814,AB_076,B_only,A,4EY7,ok,-10.407,elapsed_s=19.9
AChE/BChE,20260814,AB_075,B_only,A,4EY7,ok,-10.395,elapsed_s=134.9
AChE/BChE,20260813,AB_075,B_only,B,4BDS,ok,-8.589,elapsed_s=149.7
AChE/BChE,20260814,AB_075,B_only,B,4BDS,ok,-8.607,elapsed_s=143.7
AChE/BChE,20260811,AB_077,B_only,A,4EY7,ok,-8.433,elapsed_s=38.2
AChE/BChE,20260811,AB_077,B_only,B,4BDS,ok,-7.539,elapsed_s=37.5
AChE/BChE,20260812,AB_077,B_only,A,4EY7,ok,-8.455,elapsed_s=39.0
AChE/BChE,20260812,AB_077,B_only,B,4BDS,ok,-7.329,elapsed_s=36.7
AChE/BChE,20260813,AB_077,B_only,A,4EY7,ok,-8.448,elapsed_s=35.3
AChE/BChE,20260814,AB_077,B_only,A,4EY7,ok,-8.134,elapsed_s=35.1
AChE/BChE,20260813,AB_077,B_only,B,4BDS,ok,-7.862,elapsed_s=36.1
AChE/BChE,20260814,AB_077,B_only,B,4BDS,ok,-7.421,elapsed_s=35.6
AChE/BChE,20260811,AB_078,B_only,A,4EY7,ok,-7.962,elapsed_s=133.1
AChE/BChE,20260812,AB_078,B_only,A,4EY7,ok,-7.628,elapsed_s=138.7
AChE/BChE,20260813,AB_078,B_only,A,4EY7,ok,-7.942,elapsed_s=132.8
AChE/BChE,20260811,AB_078,B_only,B,4BDS,ok,-6.626,elapsed_s=186.2
AChE/BChE,20260812,AB_078,B_only,B,4BDS,ok,-6.753,elapsed_s=186.5
AChE/BChE,20260811,AB_079,B_only,A,4EY7,ok,-11.643,elapsed_s=53.4
AChE/BChE,20260813,AB_078,B_only,B,4BDS,ok,-6.552,elapsed_s=186.4
AChE/BChE,20260812,AB_079,B_only,A,4EY7,ok,-11.653,elapsed_s=47.6
AChE/BChE,20260813,AB_079,B_only,A,4EY7,ok,-11.216,elapsed_s=43.8
AChE/BChE,20260814,AB_078,B_only,A,4EY7,ok,-7.699,elapsed_s=138.1
AChE/BChE,20260811,AB_079,B_only,B,4BDS,ok,-10.439,elapsed_s=74.8
AChE/BChE,20260812,AB_079,B_only,B,4BDS,ok,-10.474,elapsed_s=72.8
AChE/BChE,20260814,AB_079,B_only,A,4EY7,ok,-11.25,elapsed_s=53.3
AChE/BChE,20260811,AB_080,B_only,A,4EY7,ok,-11.27,elapsed_s=52.4
AChE/BChE,20260813,AB_079,B_only,B,4BDS,ok,-10.255,elapsed_s=72.7
AChE/BChE,20260811,AB_080,B_only,B,4BDS,ok,-8.588,elapsed_s=56.8
AChE/BChE,20260814,AB_079,B_only,B,4BDS,ok,-10.391,elapsed_s=74.3
AChE/BChE,20260814,AB_078,B_only,B,4BDS,ok,-6.648,elapsed_s=190.1
AChE/BChE,20260812,AB_080,B_only,A,4EY7,ok,-11.185,elapsed_s=49.9
AChE/BChE,20260813,AB_080,B_only,A,4EY7,ok,-11.137,elapsed_s=50.5
AChE/BChE,20260812,AB_080,B_only,B,4BDS,ok,-8.582,elapsed_s=58.6
AChE/BChE,20260814,AB_080,B_only,A,4EY7,ok,-11.066,elapsed_s=53.3
AChE/BChE,20260813,AB_080,B_only,B,4BDS,ok,-8.588,elapsed_s=57.4
AChE/BChE,20260814,AB_080,B_only,B,4BDS,ok,-8.595,elapsed_s=58.0
AChE/BChE,20260811,AB_081,B_only,A,4EY7,ok,-11.352,elapsed_s=50.7
AChE/BChE,20260812,AB_081,B_only,A,4EY7,ok,-11.356,elapsed_s=41.6
AChE/BChE,20260811,AB_081,B_only,B,4BDS,ok,-10.204,elapsed_s=48.9
AChE/BChE,20260813,AB_081,B_only,A,4EY7,ok,-11.314,elapsed_s=43.1
AChE/BChE,20260812,AB_081,B_only,B,4BDS,ok,-10.079,elapsed_s=48.0
AChE/BChE,20260813,AB_081,B_only,B,4BDS,ok,-10.16,elapsed_s=47.7
AChE/BChE,20260814,AB_081,B_only,A,4EY7,ok,-11.317,elapsed_s=45.8
AChE/BChE,20260814,AB_081,B_only,B,4BDS,ok,-9.954,elapsed_s=54.5
AChE/BChE,20260812,AB_082,B_only,A,4EY7,ok,-8.625,elapsed_s=216.6
AChE/BChE,20260811,AB_082,B_only,A,4EY7,ok,-8.511,elapsed_s=235.6
AChE/BChE,20260813,AB_082,B_only,A,4EY7,ok,-8.711,elapsed_s=220.6
AChE/BChE,20260811,AB_082,B_only,B,4BDS,ok,-7.466,elapsed_s=246.5
AChE/BChE,20260812,AB_082,B_only,B,4BDS,ok,-7.564,elapsed_s=251.8
AChE/BChE,20260813,AB_082,B_only,B,4BDS,ok,-7.53,elapsed_s=248.5
AChE/BChE,20260812,AB_083,B_only,A,4EY7,ok,-11.017,elapsed_s=153.1
AChE/BChE,20260811,AB_083,B_only,A,4EY7,ok,-11.083,elapsed_s=181.4
AChE/BChE,20260814,AB_082,B_only,A,4EY7,ok,-8.651,elapsed_s=242.1
AChE/BChE,20260814,AB_082,B_only,B,4BDS,ok,-7.445,elapsed_s=245.4
AChE/BChE,20260811,AB_083,B_only,B,4BDS,ok,-10.728,elapsed_s=259.3
AChE/BChE,20260812,AB_083,B_only,B,4BDS,ok,-9.618,elapsed_s=261.0
AChE/BChE,20260813,AB_083,B_only,A,4EY7,ok,-11.197,elapsed_s=169.2
AChE/BChE,20260811,AB_084,B_only,A,4EY7,ok,-11.755,elapsed_s=110.8
AChE/BChE,20260814,AB_083,B_only,A,4EY7,ok,-11.228,elapsed_s=155.0
AChE/BChE,20260811,AB_084,B_only,B,4BDS,ok,-10.749,elapsed_s=110.4
AChE/BChE,20260813,AB_083,B_only,B,4BDS,ok,-10.64,elapsed_s=260.9
AChE/BChE,20260812,AB_084,B_only,A,4EY7,ok,-11.78,elapsed_s=112.9
AChE/BChE,20260814,AB_083,B_only,B,4BDS,ok,-9.661,elapsed_s=258.8
AChE/BChE,20260813,AB_084,B_only,A,4EY7,ok,-11.823,elapsed_s=119.5
AChE/BChE,20260812,AB_084,B_only,B,4BDS,ok,-10.607,elapsed_s=124.0
AChE/BChE,20260811,AB_085,neither,A,4EY7,ok,-9.54,elapsed_s=43.4
AChE/BChE,20260813,AB_084,B_only,B,4BDS,ok,-10.668,elapsed_s=122.2
AChE/BChE,20260812,AB_085,neither,A,4EY7,ok,-9.407,elapsed_s=45.7
AChE/BChE,20260811,AB_085,neither,B,4BDS,ok,-7.598,elapsed_s=52.6
AChE/BChE,20260814,AB_084,B_only,A,4EY7,ok,-11.729,elapsed_s=126.2
AChE/BChE,20260814,AB_084,B_only,B,4BDS,ok,-10.658,elapsed_s=116.3
AChE/BChE,20260812,AB_085,neither,B,4BDS,ok,-8.048,elapsed_s=47.3
AChE/BChE,20260813,AB_085,neither,A,4EY7,ok,-9.401,elapsed_s=40.7
AChE/BChE,20260811,AB_086,neither,A,4EY7,ok,-10.416,elapsed_s=14.1
AChE/BChE,20260814,AB_085,neither,A,4EY7,ok,-9.511,elapsed_s=38.9
AChE/BChE,20260813,AB_085,neither,B,4BDS,ok,-7.665,elapsed_s=44.6
AChE/BChE,20260811,AB_086,neither,B,4BDS,ok,-9.755,elapsed_s=13.0
AChE/BChE,20260812,AB_086,neither,A,4EY7,ok,-10.423,elapsed_s=13.7
AChE/BChE,20260812,AB_086,neither,B,4BDS,ok,-9.742,elapsed_s=13.0
AChE/BChE,20260813,AB_086,neither,A,4EY7,ok,-10.426,elapsed_s=13.8
AChE/BChE,20260813,AB_086,neither,B,4BDS,ok,-9.76,elapsed_s=13.2
AChE/BChE,20260814,AB_086,neither,A,4EY7,ok,-10.424,elapsed_s=13.8
AChE/BChE,20260814,AB_086,neither,B,4BDS,ok,-9.755,elapsed_s=13.2
AChE/BChE,20260814,AB_085,neither,B,4BDS,ok,-7.559,elapsed_s=44.2
AChE/BChE,20260811,AB_087,neither,A,4EY7,ok,-10.724,elapsed_s=61.2
AChE/BChE,20260813,AB_087,neither,A,4EY7,ok,-11.387,elapsed_s=53.1
AChE/BChE,20260812,AB_087,neither,A,4EY7,ok,-11.375,elapsed_s=58.4
AChE/BChE,20260811,AB_087,neither,B,4BDS,ok,-9.719,elapsed_s=76.3
AChE/BChE,20260811,AB_088,neither,A,4EY7,ok,-10.265,elapsed_s=19.9
AChE/BChE,20260812,AB_087,neither,B,4BDS,ok,-9.683,elapsed_s=79.7
AChE/BChE,20260813,AB_087,neither,B,4BDS,ok,-9.671,elapsed_s=78.5
AChE/BChE,20260811,AB_088,neither,B,4BDS,ok,-8.667,elapsed_s=18.8
AChE/BChE,20260812,AB_088,neither,A,4EY7,ok,-10.274,elapsed_s=19.0
AChE/BChE,20260812,AB_088,neither,B,4BDS,ok,-8.488,elapsed_s=18.0
AChE/BChE,20260813,AB_088,neither,A,4EY7,ok,-10.252,elapsed_s=18.3
AChE/BChE,20260813,AB_088,neither,B,4BDS,ok,-8.546,elapsed_s=18.1
AChE/BChE,20260814,AB_088,neither,A,4EY7,ok,-10.27,elapsed_s=18.6
AChE/BChE,20260814,AB_088,neither,B,4BDS,ok,-8.559,elapsed_s=18.4
AChE/BChE,20260814,AB_087,neither,A,4EY7,ok,-11.361,elapsed_s=63.2
AChE/BChE,20260814,AB_087,neither,B,4BDS,ok,-9.635,elapsed_s=76.1
AChE/BChE,20260811,AB_089,neither,A,4EY7,ok,-10.739,elapsed_s=54.3
AChE/BChE,20260813,AB_089,neither,A,4EY7,ok,-10.667,elapsed_s=48.3
AChE/BChE,20260812,AB_089,neither,A,4EY7,ok,-11.049,elapsed_s=52.7
AChE/BChE,20260811,AB_089,neither,B,4BDS,ok,-8.64,elapsed_s=71.4
AChE/BChE,20260812,AB_089,neither,B,4BDS,ok,-8.605,elapsed_s=70.8
AChE/BChE,20260811,AB_090,neither,A,4EY7,ok,-10.22,elapsed_s=32.6
AChE/BChE,20260813,AB_089,neither,B,4BDS,ok,-8.627,elapsed_s=72.9
AChE/BChE,20260814,AB_089,neither,A,4EY7,ok,-11.093,elapsed_s=55.3
AChE/BChE,20260812,AB_090,neither,A,4EY7,ok,-10.235,elapsed_s=30.3
AChE/BChE,20260811,AB_090,neither,B,4BDS,ok,-8.474,elapsed_s=47.9
AChE/BChE,20260813,AB_090,neither,A,4EY7,ok,-10.252,elapsed_s=31.9
AChE/BChE,20260814,AB_089,neither,B,4BDS,ok,-8.598,elapsed_s=72.7
AChE/BChE,20260812,AB_090,neither,B,4BDS,ok,-8.394,elapsed_s=47.2
AChE/BChE,20260814,AB_090,neither,A,4EY7,ok,-10.241,elapsed_s=32.9
AChE/BChE,20260813,AB_090,neither,B,4BDS,ok,-8.304,elapsed_s=47.1
AChE/BChE,20260814,AB_090,neither,B,4BDS,ok,-8.233,elapsed_s=48.2
AChE/BChE,20260811,AB_091,neither,A,4EY7,ok,-10.477,elapsed_s=55.0
AChE/BChE,20260812,AB_091,neither,A,4EY7,ok,-10.525,elapsed_s=52.7
AChE/BChE,20260813,AB_091,neither,A,4EY7,ok,-10.504,elapsed_s=55.7
AChE/BChE,20260811,AB_091,neither,B,4BDS,ok,-8.715,elapsed_s=99.5
