target,ligand,mode,status,cnn_score,cnn_affinity,reason
ACHE,AB_006,mode_07,success,0.8111369014,7.7272815704,
ACHE,AB_007,mode_04,success,0.1143133715,6.2641730309,
ACHE,AB_007,mode_02,success,0.3264205456,7.1382517815,
ACHE,AB_008,mode_01,exists,0.9382705688,6.2317194939,
ACHE,AB_007,mode_05,success,0.2748045027,6.9717001915,
ACHE,AB_007,mode_03,success,0.3276032209,7.3066945076,
ACHE,AB_007,mode_07,success,0.1580856889,5.8727908134,
ACHE,AB_008,mode_02,success,0.8910508752,6.2500801086,
ACHE,AB_007,mode_08,success,0.1127201766,5.6856575012,
ACHE,AB_007,mode_06,success,0.1751025766,5.9557938576,
ACHE,AB_007,mode_09,success,0.1288026571,5.9992446899,
ACHE,AB_008,mode_04,success,0.3477372229,4.6750040054,
ACHE,AB_009,mode_01,exists,0.3924945891,7.7340736389,
ACHE,AB_008,mode_03,success,0.3261377811,4.7199826241,
ACHE,AB_008,mode_05,success,0.5317433476,5.1506400108,
ACHE,AB_008,mode_06,success,0.7206052542,5.6130313873,
ACHE,AB_008,mode_08,success,0.8112015128,5.7696170807,
ACHE,AB_008,mode_07,success,0.9075799584,5.9565958977,
ACHE,AB_008,mode_09,success,0.0912027657,4.4511566162,
ACHE,AB_009,mode_02,success,0.0983764529,6.5024299622,
ACHE,AB_009,mode_03,success,0.1578064263,6.7218856812,
ACHE,AB_010,mode_01,exists,0.2267367393,7.2178368568,
ACHE,AB_009,mode_04,success,0.0831516162,5.9835281372,
ACHE,AB_009,mode_06,success,0.1820854098,7.4481358528,
ACHE,AB_009,mode_07,success,0.2560341358,6.958255291,
ACHE,AB_009,mode_05,success,0.1544698924,6.6719994545,
ACHE,AB_009,mode_08,success,0.2780114114,7.0080184937,
ACHE,AB_009,mode_09,success,0.4947900772,7.4952225685,
ACHE,AB_010,mode_02,success,0.2070519328,7.0769424438,
ACHE,AB_010,mode_03,success,0.1056990772,6.9482550621,
ACHE,AB_011,mode_01,exists,0.2222846895,6.9013199806,
ACHE,AB_010,mode_05,success,0.6356902719,7.7236809731,
ACHE,AB_010,mode_06,success,0.7962842584,8.2745141983,
ACHE,AB_010,mode_07,success,0.109920688,6.1733379364,
ACHE,AB_010,mode_04,success,0.2161334008,7.3682460785,
ACHE,AB_010,mode_08,success,0.8652863503,7.6926350594,
ACHE,AB_010,mode_09,success,0.5221333504,7.8321862221,
ACHE,AB_011,mode_02,success,0.144378975,6.8224167824,
ACHE,AB_011,mode_04,success,0.7667878866,8.0979585648,
ACHE,AB_012,mode_01,exists,0.729161799,6.4199790955,
ACHE,AB_011,mode_03,success,0.2641990185,7.9551062584,
ACHE,AB_011,mode_05,success,0.2005597651,7.764477253,
ACHE,AB_011,mode_06,success,0.8837186694,8.5337848663,
ACHE,AB_011,mode_07,success,0.9314735532,8.3492164612,
ACHE,AB_011,mode_08,success,0.7045655847,8.2007522583,
ACHE,AB_011,mode_09,success,0.7799053788,8.2049913406,
ACHE,AB_012,mode_02,success,0.4486480355,6.2584495544,
ACHE,AB_012,mode_03,success,0.1445110589,4.9075913429,
ACHE,AB_013,mode_01,exists,0.7407779694,6.7526550293,
ACHE,AB_012,mode_04,success,0.2028021216,5.2630696297,
ACHE,AB_012,mode_06,success,0.173393473,5.0477833748,
ACHE,AB_012,mode_05,success,0.3914909959,6.220266819,
ACHE,AB_012,mode_08,success,0.2039262056,6.1741862297,
ACHE,AB_012,mode_07,success,0.3739431202,5.8334522247,
ACHE,AB_012,mode_09,success,0.4803835154,5.9308776855,
ACHE,AB_013,mode_02,success,0.4809931517,6.4945645332,
ACHE,AB_013,mode_03,success,0.690513432,6.8422064781,
ACHE,AB_014,mode_01,exists,0.4696185291,7.7792944908,
ACHE,AB_013,mode_04,success,0.7687036991,6.5606436729,
ACHE,AB_013,mode_05,success,0.2432973981,6.064540863,
ACHE,AB_013,mode_06,success,0.2418235838,5.5888924599,
ACHE,AB_013,mode_08,success,0.6937907338,6.844877243,
ACHE,AB_013,mode_07,success,0.1743641198,5.9400343895,
ACHE,AB_013,mode_09,success,0.2172665596,5.151702404,
ACHE,AB_014,mode_02,success,0.2358771265,7.2455611229,
ACHE,AB_014,mode_04,success,0.1649461091,7.0674042702,
ACHE,AB_015,mode_01,exists,0.565420866,8.2642087936,
ACHE,AB_014,mode_03,success,0.096482493,7.1742224693,
ACHE,AB_014,mode_07,success,0.1527841687,7.1467018127,
ACHE,AB_014,mode_05,success,0.065761447,7.4279899597,
ACHE,AB_014,mode_06,success,0.288449645,7.4034686089,
ACHE,AB_014,mode_09,success,0.3229115009,7.3266739845,
ACHE,AB_014,mode_08,success,0.1600289792,6.2195572853,
ACHE,AB_015,mode_02,success,0.4957310855,7.575958252,
ACHE,AB_015,mode_03,success,0.4168567359,7.3689465523,
ACHE,AB_016,mode_01,exists,0.1158996895,6.5070757866,
ACHE,AB_015,mode_04,success,0.4710825682,8.0343332291,
ACHE,AB_015,mode_05,success,0.8076109886,8.5515785217,
ACHE,AB_015,mode_06,success,0.4867299497,8.1240472794,
ACHE,AB_015,mode_07,success,0.3475348055,7.5881590843,
ACHE,AB_015,mode_08,success,0.4467936456,8.2448348999,
ACHE,AB_015,mode_09,success,0.2040305585,6.3657221794,
ACHE,AB_016,mode_03,success,0.1794879586,6.7550110817,
ACHE,AB_016,mode_02,success,0.4990449846,7.3829212189,
ACHE,AB_017,mode_01,exists,0.3287650943,6.7039475441,
ACHE,AB_016,mode_04,success,0.2204796374,6.045478344,
ACHE,AB_016,mode_05,success,0.2783641219,6.9545288086,
ACHE,AB_016,mode_06,success,0.488471359,7.1966061592,
ACHE,AB_016,mode_07,success,0.1737039685,6.8802905083,
ACHE,AB_016,mode_09,success,0.094484888,6.2613883018,
ACHE,AB_016,mode_08,success,0.2741298974,6.3005766869,
ACHE,AB_017,mode_02,success,0.3007457852,7.1220526695,
ACHE,AB_017,mode_04,success,0.3402331471,7.3367271423,
ACHE,AB_018,mode_01,exists,0.4275693893,5.9316482544,
ACHE,AB_017,mode_03,success,0.4644258618,7.4452533722,
ACHE,AB_017,mode_05,success,0.2796713412,6.0969367027,
ACHE,AB_017,mode_06,success,0.3701217771,7.0667324066,
ACHE,AB_017,mode_08,success,0.5374085903,7.5002098083,
ACHE,AB_017,mode_07,success,0.3610804677,6.8504710197,
ACHE,AB_018,mode_02,success,0.3172707856,5.8685622215,
ACHE,AB_017,mode_09,success,0.2641013563,6.8602719307,
ACHE,AB_018,mode_03,success,0.695417881,6.013689518,
ACHE,AB_019,mode_01,exists,0.2557001412,7.0617141724,
ACHE,AB_018,mode_04,success,0.2560201287,4.0388913155,
ACHE,AB_018,mode_05,success,0.2854778767,5.3406014442,
ACHE,AB_018,mode_06,success,0.4592839777,6.1883234978,
ACHE,AB_018,mode_09,success,0.3329910636,4.2862992287,
ACHE,AB_018,mode_07,success,0.2092055231,4.9481830597,
ACHE,AB_019,mode_02,success,0.38196522,7.7408585548,
ACHE,AB_018,mode_08,success,0.327616483,5.3933124542,
ACHE,AB_019,mode_03,success,0.1892437786,6.3616905212,
ACHE,AB_020,mode_01,exists,0.354152143,5.9363484383,
ACHE,AB_019,mode_04,success,0.1289869696,6.9053912163,
ACHE,AB_019,mode_06,success,0.2418472618,7.1481590271,
ACHE,AB_019,mode_07,success,0.1609167457,7.4856972694,
ACHE,AB_019,mode_05,success,0.208930999,7.5066370964,
ACHE,AB_019,mode_09,success,0.2176199257,7.7878909111,
ACHE,AB_019,mode_08,success,0.2243284136,7.6972746849,
ACHE,AB_020,mode_02,success,0.5118341446,6.1540780067,
ACHE,AB_020,mode_03,success,0.2532333136,5.4669518471,
ACHE,AB_021,mode_01,exists,0.1658832431,6.5201568604,
ACHE,AB_020,mode_04,success,0.0868633389,4.9285674095,
ACHE,AB_020,mode_06,success,0.1214476153,4.61434412,
ACHE,AB_020,mode_05,success,0.2797958255,5.1072978973,
ACHE,AB_020,mode_07,success,0.1087398306,4.7029185295,
ACHE,AB_020,mode_08,success,0.1194039658,4.6057181358,
ACHE,AB_020,mode_09,success,0.4277611673,5.4705328941,
ACHE,AB_021,mode_02,success,0.1711169332,6.4353065491,
ACHE,AB_021,mode_04,success,0.2478899658,6.7002301216,
ACHE,AB_022,mode_01,exists,0.2638957202,7.3275322914,
ACHE,AB_021,mode_03,success,0.4743965268,6.4026012421,
ACHE,AB_021,mode_06,success,0.1861181557,4.9383955002,
ACHE,AB_021,mode_07,success,0.3790160716,6.3309516907,
ACHE,AB_021,mode_05,success,0.1789592505,6.1685118675,
ACHE,AB_021,mode_08,success,0.1968046576,5.6281714439,
ACHE,AB_021,mode_09,success,0.1880615205,5.0876526833,
ACHE,AB_022,mode_03,success,0.2734768093,7.4313774109,
ACHE,AB_022,mode_02,success,0.2113230973,6.5405902863,
ACHE,AB_023,mode_01,exists,0.452537626,7.0214157104,
ACHE,AB_022,mode_04,success,0.3066079915,7.5785446167,
ACHE,AB_022,mode_05,success,0.2249062359,7.5355629921,
ACHE,AB_022,mode_06,success,0.7867801785,8.6866407394,
ACHE,AB_022,mode_07,success,0.3215242028,7.8230705261,
ACHE,AB_022,mode_08,success,0.1700543016,6.7319073677,
ACHE,AB_023,mode_04,success,0.8649125099,7.3507957458,
ACHE,AB_023,mode_02,success,0.6357787251,7.4146161079,
ACHE,AB_022,mode_09,success,0.1785945147,7.4859480858,
ACHE,AB_024,mode_01,exists,0.1773854643,5.3111195564,
ACHE,AB_023,mode_03,success,0.8514874578,7.3576922417,
ACHE,AB_023,mode_05,success,0.2021782398,6.3171277046,
ACHE,AB_023,mode_06,success,0.3781773746,6.0832462311,
ACHE,AB_023,mode_07,success,0.2119665444,6.5109829903,
ACHE,AB_023,mode_09,success,0.4183462262,6.8258094788,
ACHE,AB_024,mode_03,success,0.9563376307,6.6563601494,
ACHE,AB_024,mode_02,success,0.9188213348,6.7642154694,
ACHE,AB_023,mode_08,success,0.9027300477,7.1065602303,
ACHE,AB_025,mode_01,exists,0.1510172039,5.7509818077,
ACHE,AB_024,mode_04,success,0.8641285896,6.7523436546,
ACHE,AB_024,mode_05,success,0.8632953167,6.5041546822,
ACHE,AB_024,mode_06,success,0.8772144914,6.7480912209,
ACHE,AB_024,mode_07,success,0.8845661879,6.9132409096,
ACHE,AB_024,mode_08,success,0.8103829622,6.6724944115,
ACHE,AB_024,mode_09,success,0.7090494037,6.4227757454,
ACHE,AB_025,mode_03,success,0.1108926907,5.8407058716,
ACHE,AB_025,mode_02,success,0.2583965063,7.1557869911,
ACHE,AB_026,mode_01,exists,0.8841359615,8.1817092896,
ACHE,AB_025,mode_04,success,0.072011061,5.5573234558,
ACHE,AB_025,mode_05,success,0.1510290802,5.7874321938,
ACHE,AB_025,mode_06,success,0.1030666456,5.9925403595,
ACHE,AB_026,mode_02,success,0.8625602722,8.1903924942,
ACHE,AB_025,mode_08,success,0.4155229032,7.5058727264,
ACHE,AB_025,mode_09,success,0.2643544674,6.7305235863,
ACHE,AB_025,mode_07,success,0.101830624,6.0855197906,
ACHE,AB_026,mode_04,success,0.5693354011,7.5068907738,
ACHE,AB_027,mode_01,exists,0.3536531031,7.389064312,
ACHE,AB_026,mode_03,success,0.8029731512,8.1077728271,
ACHE,AB_026,mode_07,success,0.7553837895,7.6651816368,
ACHE,AB_026,mode_06,success,0.5942064524,7.5321192741,
ACHE,AB_026,mode_05,success,0.328371197,6.9167881012,
ACHE,AB_026,mode_08,success,0.6163387299,7.646378994,
ACHE,AB_026,mode_09,success,0.320751518,7.0888943672,
ACHE,AB_027,mode_02,success,0.3729612827,7.2044920921,
ACHE,AB_027,mode_03,success,0.2752307057,7.1666488647,
ACHE,AB_028,mode_01,exists,0.66463238,8.5464782715,
ACHE,AB_027,mode_07,success,0.2080813199,6.8838486671,
ACHE,AB_027,mode_04,success,0.3111478686,7.209215641,
ACHE,AB_027,mode_08,success,0.3942637146,7.3228325844,
ACHE,AB_027,mode_06,success,0.3889484704,7.3553738594,
ACHE,AB_027,mode_05,success,0.3172860146,7.2712211609,
ACHE,AB_028,mode_02,success,0.5877385736,8.1899881363,
ACHE,AB_027,mode_09,success,0.2451482117,7.4802932739,
ACHE,AB_028,mode_05,success,0.2376887202,7.3563008308,
ACHE,AB_029,mode_01,exists,0.2332619131,6.241007328,
ACHE,AB_028,mode_04,success,0.2536074519,6.8817391396,
ACHE,AB_028,mode_03,success,0.7245132327,8.4474859238,
ACHE,AB_028,mode_06,success,0.4375706315,8.7459630966,
ACHE,AB_028,mode_07,success,0.5429256558,8.1985931396,
ACHE,AB_028,mode_08,success,0.6661964655,8.450428009,
ACHE,AB_028,mode_09,success,0.1118147671,6.1407012939,
ACHE,AB_029,mode_03,success,0.9273124337,7.7525858879,
ACHE,AB_029,mode_02,success,0.7887920737,7.4065914154,
ACHE,AB_030,mode_01,exists,0.8149284124,7.6573271751,
ACHE,AB_029,mode_06,success,0.5129398108,6.5337414742,
ACHE,AB_029,mode_04,success,0.7075992823,7.3308396339,
ACHE,AB_029,mode_05,success,0.8316034675,7.1364321709,
ACHE,AB_029,mode_07,success,0.1788963974,5.6834959984,
ACHE,AB_029,mode_08,success,0.4257394075,6.4616379738,
ACHE,AB_029,mode_09,success,0.2174461782,5.7488827705,
ACHE,AB_031,mode_01,exists,0.9248306751,8.1498594284,
ACHE,AB_030,mode_02,success,0.3380628228,6.7615771294,
ACHE,AB_030,mode_05,success,0.8446827531,7.7227082253,
ACHE,AB_030,mode_03,success,0.9202072024,7.8904652596,
ACHE,AB_030,mode_04,success,0.7960920334,8.0242795944,
ACHE,AB_031,mode_02,success,0.268784523,7.335041523,
ACHE,AB_030,mode_07,success,0.4396044016,7.0246071815,
ACHE,AB_030,mode_06,success,0.3425472975,6.8450112343,
ACHE,AB_031,mode_03,success,0.8694934845,7.6671352386,
ACHE,AB_032,mode_01,exists,0.7260843515,7.3214011192,
ACHE,AB_031,mode_04,success,0.5974149108,7.5773224831,
ACHE,AB_031,mode_06,success,0.2839516997,7.5180573463,
ACHE,AB_031,mode_05,success,0.3449469209,7.3663249016,
ACHE,AB_031,mode_07,success,0.7243160009,7.3996748924,
ACHE,AB_032,mode_03,success,0.5695822239,7.0694022179,
ACHE,AB_032,mode_02,success,0.6732338667,6.8130230904,
ACHE,AB_031,mode_09,success,0.4114477038,7.1113352776,
ACHE,AB_031,mode_08,success,0.6397817135,7.3691306114,
ACHE,AB_033,mode_01,exists,0.9721446633,7.3611969948,
ACHE,AB_032,mode_04,success,0.294734478,6.0636086464,
ACHE,AB_032,mode_05,success,0.7754949927,6.9820208549,
ACHE,AB_032,mode_07,success,0.1757263988,4.9985594749,
ACHE,AB_032,mode_09,success,0.6524195671,6.1730093956,
ACHE,AB_032,mode_06,success,0.6671152115,6.7637991905,
ACHE,AB_033,mode_02,success,0.850997746,6.8934612274,
ACHE,AB_032,mode_08,success,0.6544597149,6.3325138092,
ACHE,AB_033,mode_03,success,0.8671514988,7.2148509026,
ACHE,AB_034,mode_01,exists,0.6523840427,7.8477797508,
ACHE,AB_033,mode_04,success,0.8179227114,7.0857715607,
ACHE,AB_033,mode_06,success,0.9127724171,7.3970532417,
ACHE,AB_033,mode_05,success,0.60553509,6.7420845032,
ACHE,AB_033,mode_08,success,0.3583891988,6.6648659706,
ACHE,AB_033,mode_07,success,0.2749358416,5.8990912437,
ACHE,AB_033,mode_09,success,0.7192702293,6.8656220436,
ACHE,AB_034,mode_02,success,0.4859955013,7.6960740089,
ACHE,AB_034,mode_03,success,0.2098401934,6.5275554657,
ACHE,AB_035,mode_01,exists,0.9095125794,7.8209357262,
ACHE,AB_034,mode_06,success,0.6213365793,7.4373755455,
ACHE,AB_034,mode_08,success,0.2524799407,6.3061523438,
ACHE,AB_034,mode_07,success,0.2278290689,6.8793473244,
ACHE,AB_034,mode_04,success,0.1957877129,6.9278922081,
ACHE,AB_034,mode_05,success,0.9554470778,8.4125394821,
ACHE,AB_034,mode_09,success,0.7469887733,7.8734612465,
ACHE,AB_035,mode_02,success,0.8541088104,7.6899337769,
ACHE,AB_035,mode_06,success,0.8526690006,7.7016062737,
ACHE,AB_036,mode_01,exists,0.5667610168,7.8855700493,
ACHE,AB_035,mode_05,success,0.9042568803,7.6693663597,
ACHE,AB_035,mode_03,success,0.9145214558,7.8825874329,
ACHE,AB_035,mode_07,success,0.3103420734,6.1266541481,
ACHE,AB_035,mode_04,success,0.2773004472,7.0563807487,
ACHE,AB_035,mode_08,success,0.5192129612,7.0346851349,
ACHE,AB_035,mode_09,success,0.0947530717,6.3400764465,
ACHE,AB_036,mode_04,success,0.8088604212,8.2331151962,
ACHE,AB_036,mode_02,success,0.5537933707,7.701374054,
ACHE,AB_037,mode_01,exists,0.450628221,6.9482078552,
ACHE,AB_036,mode_03,success,0.5854945183,7.6555056572,
ACHE,AB_036,mode_06,success,0.6144368649,8.133067131,
ACHE,AB_036,mode_05,success,0.8054565787,7.58862257,
ACHE,AB_036,mode_07,success,0.885890305,8.1815776825,
ACHE,AB_036,mode_08,success,0.2072807252,7.0080242157,
ACHE,AB_037,mode_03,success,0.28338781,7.1030693054,
ACHE,AB_037,mode_02,success,0.9231853485,7.7256011963,
ACHE,AB_037,mode_04,success,0.9456763268,8.0426588058,
ACHE,AB_038,mode_01,exists,0.2816544473,7.4786381721,
ACHE,AB_036,mode_09,success,0.6274339557,7.7396736145,
ACHE,AB_037,mode_05,success,0.4678995907,7.0067405701,
ACHE,AB_037,mode_06,success,0.6271079183,7.3205623627,
ACHE,AB_037,mode_08,success,0.9187464714,7.7223262787,
ACHE,AB_037,mode_07,success,0.1505167037,5.4462432861,
ACHE,AB_037,mode_09,success,0.6289232373,7.2738075256,
ACHE,AB_038,mode_02,success,0.3762004972,7.9064545631,
ACHE,AB_038,mode_03,success,0.3278555572,7.5782227516,
ACHE,AB_039,mode_01,exists,0.3167533875,7.4426474571,
ACHE,AB_038,mode_04,success,0.3067280352,7.5799279213,
ACHE,AB_038,mode_05,success,0.3303441405,7.8425583839,
ACHE,AB_038,mode_06,success,0.6715359092,7.3611869812,
ACHE,AB_038,mode_07,success,0.2522866428,7.0385818481,
ACHE,AB_038,mode_08,success,0.500279367,7.5320868492,
ACHE,AB_038,mode_09,success,0.4741898477,7.0270781517,
ACHE,AB_039,mode_02,success,0.3966820836,7.545984745,
ACHE,AB_039,mode_03,success,0.7352029085,8.0873250961,
ACHE,AB_040,mode_01,exists,0.2045844495,7.5609612465,
ACHE,AB_039,mode_04,success,0.8603585958,8.3581390381,
ACHE,AB_039,mode_05,success,0.7913280725,8.1233091354,
ACHE,AB_039,mode_07,success,0.5264875293,7.3323578835,
ACHE,AB_039,mode_06,success,0.7186581492,7.5812315941,
ACHE,AB_039,mode_08,success,0.8447970152,8.311829567,
ACHE,AB_039,mode_09,success,0.6559092999,8.0377731323,
ACHE,AB_040,mode_02,success,0.4849587083,8.3260202408,
ACHE,AB_040,mode_04,success,0.7070726156,8.4434843063,
ACHE,AB_041,mode_01,exists,0.1338947117,4.0182709694,
ACHE,AB_040,mode_03,success,0.3394643962,8.3956518173,
ACHE,AB_040,mode_07,success,0.270614475,7.9457745552,
ACHE,AB_040,mode_05,success,0.6536428928,8.4844293594,
ACHE,AB_040,mode_06,success,0.7456495762,8.5690422058,
ACHE,AB_040,mode_08,success,0.6334576011,8.5117511749,
ACHE,AB_040,mode_09,success,0.727393508,8.670416832,
ACHE,AB_041,mode_02,success,0.4219985008,4.954852581,
ACHE,AB_041,mode_03,success,0.2810868323,4.5002017021,
ACHE,AB_042,mode_01,exists,0.9793003798,7.7615590096,
ACHE,AB_041,mode_04,success,0.2226130068,4.1277208328,
ACHE,AB_041,mode_05,success,0.0671293214,4.3953313828,
ACHE,AB_041,mode_07,success,0.1810554415,4.5727844238,
ACHE,AB_041,mode_06,success,0.0480886549,3.8296260834,
ACHE,AB_041,mode_08,success,0.1118864045,3.135807991,
ACHE,AB_042,mode_03,success,0.5431677699,7.1941642761,
ACHE,AB_041,mode_09,success,0.2109994739,3.9184408188,
ACHE,AB_042,mode_02,success,0.660577774,6.3769226074,
ACHE,AB_043,mode_01,exists,0.9630286098,7.5927567482,
ACHE,AB_042,mode_04,success,0.8034972548,6.7863888741,
ACHE,AB_042,mode_06,success,0.1316351742,6.1564583778,
ACHE,AB_042,mode_05,success,0.4960295558,6.5466685295,
ACHE,AB_042,mode_07,success,0.352381587,6.3347439766,
ACHE,AB_042,mode_09,success,0.2836213112,6.1082015038,
ACHE,AB_043,mode_02,success,0.7051143646,7.0150694847,
ACHE,AB_042,mode_08,success,0.181669265,5.8389935493,
ACHE,AB_043,mode_04,success,0.2308807522,6.1985192299,
ACHE,AB_044,mode_01,exists,0.6602657437,7.6732401848,
ACHE,AB_043,mode_03,success,0.956788063,7.431163311,
ACHE,AB_043,mode_05,success,0.3412776291,6.7447371483,
ACHE,AB_043,mode_06,success,0.2216767073,5.9873771667,
ACHE,AB_043,mode_09,success,0.2132658958,6.2096881866,
ACHE,AB_043,mode_07,success,0.8546362519,7.2825779915,
ACHE,AB_043,mode_08,success,0.2560699582,5.4348430634,
ACHE,AB_044,mode_02,success,0.8722039461,7.9212245941,
ACHE,AB_044,mode_03,success,0.8765050769,7.9274401665,
ACHE,AB_045,mode_01,exists,0.4364675879,5.7495560646,
ACHE,AB_044,mode_04,success,0.7890007496,7.7868247032,
ACHE,AB_044,mode_05,success,0.6528931856,7.5861678123,
ACHE,AB_044,mode_06,success,0.1811182201,5.8250584602,
ACHE,AB_044,mode_07,success,0.1093912274,6.297396183,
ACHE,AB_044,mode_08,success,0.2362117171,6.9258303642,
ACHE,AB_045,mode_02,success,0.5652551651,5.662756443,
ACHE,AB_044,mode_09,success,0.2795456052,6.8495292664,
ACHE,AB_045,mode_03,success,0.3431380689,5.7330555916,
ACHE,AB_046,mode_01,exists,0.2045844495,7.5609612465,
ACHE,AB_045,mode_04,success,0.626299262,5.8601360321,
ACHE,AB_045,mode_05,success,0.8201031685,6.3351349831,
ACHE,AB_045,mode_06,success,0.4588462114,5.739315033,
ACHE,AB_045,mode_09,success,0.1079334617,4.7846293449,
ACHE,AB_045,mode_08,success,0.1754234582,4.0271201134,
ACHE,AB_045,mode_07,success,0.2884116471,5.7214202881,
ACHE,AB_046,mode_03,success,0.3394643962,8.3956518173,
ACHE,AB_046,mode_02,success,0.4849587083,8.3260202408,
ACHE,AB_047,mode_01,exists,0.9188794494,7.191388607,
ACHE,AB_046,mode_05,success,0.6536428928,8.4844293594,
ACHE,AB_046,mode_04,success,0.7070726156,8.4434843063,
ACHE,AB_046,mode_06,success,0.7456495762,8.5690422058,
ACHE,AB_046,mode_07,success,0.270614475,7.9457745552,
ACHE,AB_046,mode_08,success,0.6334576011,8.5117511749,
ACHE,AB_047,mode_02,success,0.8328442574,6.9648680687,
ACHE,AB_046,mode_09,success,0.727393508,8.670416832,
ACHE,AB_047,mode_04,success,0.3325089812,6.7223143578,
ACHE,AB_048,mode_01,exists,0.9861375093,8.0835647583,
ACHE,AB_047,mode_03,success,0.8082259297,7.1814017296,
ACHE,AB_047,mode_07,success,0.138265729,5.7205657959,
ACHE,AB_047,mode_06,success,0.4257388115,6.1410040855,
ACHE,AB_047,mode_05,success,0.8416488767,6.9843354225,
ACHE,AB_047,mode_08,success,0.8994164467,7.4213180542,
ACHE,AB_049,mode_01,exists,0.4866772294,5.9274554253,
ACHE,AB_047,mode_09,success,0.7200354338,6.7318267822,
ACHE,AB_048,mode_02,success,0.1837710738,6.1066040993,
ACHE,AB_048,mode_03,success,0.7578523159,7.1270298958,
ACHE,AB_048,mode_05,success,0.2204380333,6.4527955055,
ACHE,AB_048,mode_06,success,0.2639415264,6.4330058098,
ACHE,AB_048,mode_04,success,0.5815389156,7.1365895271,
ACHE,AB_049,mode_02,success,0.3611518443,5.9472250938,
ACHE,AB_049,mode_03,success,0.9136508703,6.1835494041,
ACHE,AB_050,mode_01,exists,0.8997778893,7.4579291344,
ACHE,AB_049,mode_05,success,0.8267125487,6.283343792,
ACHE,AB_049,mode_04,success,0.6520205736,5.7998771667,
ACHE,AB_049,mode_07,success,0.815328598,6.3184437752,
ACHE,AB_049,mode_06,success,0.446828872,5.5110054016,
ACHE,AB_049,mode_09,success,0.1581783295,3.9073197842,
ACHE,AB_049,mode_08,success,0.4129744768,5.7017040253,
ACHE,AB_050,mode_03,success,0.536688447,6.8386540413,
ACHE,AB_050,mode_02,success,0.8835718036,6.9030361176,
ACHE,AB_051,mode_01,exists,0.8444980979,7.1436362267,
ACHE,AB_050,mode_04,success,0.9097481966,6.9462676048,
ACHE,AB_050,mode_05,success,0.4798299968,7.023914814,
ACHE,AB_050,mode_06,success,0.4528237581,6.6071305275,
ACHE,AB_050,mode_08,success,0.6598783135,7.0069980621,
ACHE,AB_050,mode_07,success,0.7499973178,6.6200489998,
ACHE,AB_051,mode_03,success,0.4973507226,6.6591944695,
ACHE,AB_051,mode_02,success,0.7475329638,7.3143177032,
