ligand,target,vina_mode,rtmscore
PM110_113,4L23,7,28.351692637229384
PM110_101,4L23,2,28.29363895938709
PM48_17,4L23,5,28.24292441604952
PM48_13,4L23,6,28.22269362668649
PM110_081,4L23,4,28.21089647239068
PM48_39,4L23,4,28.14872795689672
PM110_053,4L23,9,28.145460690292367
PM48_13,4L23,4,28.104443523814886
PM110_082,4L23,5,28.050495511326467
PM110_110,4L23,9,28.04185765806158
PM110_110,4L23,7,28.0418061908324
PM48_27,4L23,4,28.03791809353244
PM110_066,4L23,5,27.94839949650334
PM110_052,4L23,5,27.918380425284685
PM48_25,4L23,1,27.88579059251632
PM110_070,4L23,5,27.85927523496354
PM110_103,4L23,9,27.813780028362007
PM48_16,4L23,6,27.813333491039856
PM110_068,4L23,6,27.803157201854923
PM110_082,4L23,1,27.733293199420817
PM48_23,4L23,8,27.64122182685552
PM48_30,4L23,8,27.610261057204244
PM48_31,4L23,7,27.60668329058005
PM110_060,4L23,7,27.523706358845548
PM110_062,4L23,5,27.484774179899013
PM48_34,4L23,3,27.475976997398583
PM48_44,4L23,6,27.47583781262704
PM110_091,4L23,2,27.47455814140634
PM110_109,4L23,2,27.47026345504761
PM48_09,4L23,8,27.458919325239044
PM48_12,4L23,8,27.408664233155204
PM48_11,4L23,9,27.327644854635817
PM48_04,4L23,6,27.307956871864057
