molecule_chembl_id,canonical_smiles,pActivity,n_measurements
CHEMBL218419,COc1ccc(Oc2nc(C(=O)NCc3ccc(S(C)(=O)=O)cc3)cc(N)c2C#N)cc1,6.38,1
CHEMBL221252,COc1cccc(-c2nc(C(=O)NCc3ccc(S(C)(=O)=O)cc3)cc(N)c2C#N)c1,6.37,1
CHEMBL1767266,COc1cccc(CC(=O)Nc2sccc2C(N)=O)c1,5.58,1
CHEMBL3679458,COc1cccc(Cn2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cc2=O)c1,7.14,1
CHEMBL1767265,COc1ccccc1CC(=O)Nc1sccc1C(N)=O,4.92,1
CHEMBL3679468,COc1ccccc1Cn1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1=O,6.75,1
CHEMBL5776287,COc1nc(-c2sccc2NC(=O)Cc2cccc3cnccc23)cs1,5.3,1
CHEMBL3640057,CS(=O)(=O)C1CCN(C(=O)N2CCC(NC(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)CC2)CC1,5.8,1
CHEMBL3679489,CS(=O)(=O)C1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.62,1
CHEMBL3674734,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@H](O)CC3)n2)CC1,7.165,2
CHEMBL2392835,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@](C)(O)CC3)n2)CC1,7.695,2
CHEMBL2392838,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCC(O)CC4)CC3)n2)CC1,7.78,2
CHEMBL3674720,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCN(C5CC5)CC4)CC3)n2)CC1,7.53,1
CHEMBL3674722,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCN(C5CCC5)CC4)CC3)n2)CC1,7.22,1
CHEMBL3674725,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCN5CCCC5C4)CC3)n2)CC1,7.66,1
CHEMBL3674723,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCN5CCCCC5C4)CC3)n2)CC1,7.81,1
CHEMBL3674724,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCn5c(nnc5C(F)(F)F)C4)CC3)n2)CC1,8.325,2
CHEMBL3674726,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCn5ccnc5C4)CC3)n2)CC1,7.82,1
CHEMBL2392840,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](C(=O)N4CCn5cnnc5C4)CC3)n2)CC1,7.93,1
CHEMBL2392833,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)CC1,8.129999999999999,2
CHEMBL3674692,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@](C)(O)CC3)n2)CC1,7.555,2
CHEMBL2392832,CS(=O)(=O)C1CCN(c2cccc3c2cnn3-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)CC1,8.01,2
CHEMBL3679511,CS(=O)(=O)C1CCN(c2ncc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)s2)CC1,7.68,1
CHEMBL3674715,CS(=O)(=O)C[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1,8.245,2
CHEMBL3674717,CS(=O)(=O)N(CCO)[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1,7.72,1
CHEMBL3640055,CS(=O)(=O)N1CCC(NC(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)CC1,5.68,1
CHEMBL3674685,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCC(O)CC5)cccc43)n2)CC1,6.955,2
CHEMBL2392825,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCC(S(C)(=O)=O)CC5)cccc43)n2)CC1,8.075,2
CHEMBL2392827,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)CC1,7.855,2
CHEMBL3674697,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CN)CC5)cccc43)n2)CC1,6.715,2
CHEMBL2392828,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CO)CC5)cccc43)n2)CC1,7.585,2
CHEMBL3674687,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(N)=O)CC5)cccc43)n2)CC1,7.395,2
CHEMBL2392826,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(S(C)(=O)=O)CC5)cccc43)n2)CC1,7.135,2
CHEMBL3674688,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCN(S(N)(=O)=O)CC5)cccc43)n2)CC1,7.465,2
CHEMBL3674683,CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCNCC5)cccc43)n2)CC1,6.26,2
CHEMBL218367,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccc(C(=O)O)s3)n2)cc1,6.6,1
CHEMBL222008,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3cccc(Cl)c3)n2)cc1,5.93,1
CHEMBL221745,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3cccc(O)c3)n2)cc1,6.7,1
CHEMBL374193,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3cccc(S(C)(=O)=O)c3)n2)cc1,7.37,1
CHEMBL220811,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3cccnc3)n2)cc1,6.5,1
CHEMBL374447,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccncc3)n2)cc1,6.28,1
CHEMBL387253,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccoc3)n2)cc1,6.57,1
CHEMBL219112,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccsc3)n2)cc1,7.09,1
CHEMBL220607,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccsc3CNCc3ccccc3)n2)cc1,5.7,1
CHEMBL220547,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccsc3CO)n2)cc1,6.24,1
CHEMBL221075,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3cncnc3)n2)cc1,6.21,1
CHEMBL434368,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(/C=C/C(=O)O)n2)cc1,6.52,1
CHEMBL218141,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(/C=C/CCO)n2)cc1,6.77,1
CHEMBL385177,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(/C=C/c3ccccc3)n2)cc1,5.84,1
CHEMBL384219,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NC(CO)CO)n2)cc1,7.12,1
CHEMBL220658,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NC3CC3)n2)cc1,7.5,1
CHEMBL221229,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NC3CCC3)n2)cc1,7.07,1
CHEMBL375795,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NC3CCCC3)n2)cc1,7.02,1
CHEMBL221315,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCC(N)=O)n2)cc1,7.18,1
CHEMBL434560,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCCO)n2)cc1,7.27,1
CHEMBL218139,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCN)n2)cc1,5.8,1
CHEMBL220810,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCNC(N)=O)n2)cc1,7.03,1
CHEMBL218219,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCO)n2)cc1,7.03,1
CHEMBL220758,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCc3ccccc3)n2)cc1,6.58,1
CHEMBL220749,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCc3ccccc3)n2)cc1,6.09,1
CHEMBL374269,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCC3CC3)n2)cc1,7.64,1
CHEMBL374431,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCC3CCCC3)n2)cc1,6.41,1
CHEMBL495406,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCCC(=O)O)n2)cc1,5.79,1
CHEMBL221227,C[C@@H](CO)Nc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,6.75,1
CHEMBL495233,C[C@@H](CO)Oc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.66,1
CHEMBL1288004,Cc1cc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n[nH]1,5.3,1
CHEMBL1767244,Cc1cc(C)cc(CC(=O)Nc2sccc2C(N)=O)c1,5.57,1
CHEMBL1767270,Cc1ccc(CC(=O)Nc2sccc2C(N)=O)cc1,5.37,1
CHEMBL1767269,Cc1cccc(CC(=O)Nc2sccc2C(N)=O)c1,5.27,1
CHEMBL1767268,Cc1ccccc1CC(=O)Nc1sccc1C(N)=O,5.22,1
CHEMBL5872939,Cc1cnc(-c2sccc2NC(=O)Cc2cccc3cnccc23)s1,5.3,1
CHEMBL1767300,Cc1cnc2sc(CC(=O)Nc3sccc3C(N)=O)cn12,5.6,1
CHEMBL5835605,Cc1csc(-c2sccc2NC(=O)Cc2cccc3cnccc23)n1,5.3,1
CHEMBL6064472,Cc1csc(NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)c1-c1ncn[nH]1,5.3,1
CHEMBL5832498,Cc1csc(NC(=O)Cc2ccc(OCCn3ccnc3)cc2)c1-c1ncn[nH]1,5.3,1
CHEMBL5741377,Cc1csc(NC(=O)Cc2cccc3cnccc23)c1-c1nc2ccccc2s1,5.3,1
CHEMBL1682011,Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,5.3,1
CHEMBL5988064,Cc1csc(NC(=O)Cc2cccc3nccnc23)c1-c1ncn[nH]1,5.3,1
CHEMBL1682007,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,5.3,1
CHEMBL1682008,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)n1,5.3,1
CHEMBL1682009,Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2cccc3nccnc23)n1,5.3,1
CHEMBL6026572,Cc1n[nH]c(-c2sccc2NC(=O)Cc2ccc(N3CCCC3=O)cc2)n1,5.3,1
CHEMBL6031517,Cc1n[nH]c(-c2sccc2NC(=O)Cc2ccc3c(c2)OCCO3)n1,5.3,1
CHEMBL1287974,Cc1nc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n[nH]1,5.3,1
CHEMBL1287944,Cc1nnc(-c2sccc2NC(=O)Cc2cccc3ccccc23)o1,5.3,1
CHEMBL5941484,Cc1noc(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,5.3,1
CHEMBL5822558,Cc1noc(-c2c(C)csc2NC(=O)Cc2cccc3ccccc23)n1,5.3,1
CHEMBL5899852,Cc1noc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n1,5.3,1
CHEMBL1767126,Cc1sc(NC(=O)Cc2cccc3ccccc23)c(C(N)=O)c1C,4.58,1
CHEMBL3679431,Cn1cc(C(=O)NCc2c(-c3ncco3)n(-c3ccccc3)c3ncccc3c2=O)cn1,7.33,1
CHEMBL3679450,Cn1cc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.75,1
CHEMBL3679473,Cn1cc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)nn1,6.25,1
CHEMBL3679523,Cn1cc(C(=O)NCc2cn(-c3ccccc3F)c3cc(F)ccc3c2=O)cn1,6.92,1
CHEMBL3679474,Cn1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1=O,6.17,1
CHEMBL3679465,Cn1cnc2cc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cnc21,6.96,1
CHEMBL1288129,Cn1ncnc1-c1ncsc1NC(=O)Cc1cccc2cnccc12,5.3,1
CHEMBL3674711,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(NC3CCCCC3)n2)CC1,7.84,2
CHEMBL3674733,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@@H]3CC[C@@H](O)C3)n2)CC1,6.98,1
CHEMBL3674731,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@@H]3CC[C@H](O)C3)n2)CC1,6.24,1
CHEMBL3674708,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CCC[C@@H](O)C3)n2)CC1,6.75,1
CHEMBL3674707,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CCC[C@H](O)C3)n2)CC1,7.05,1
CHEMBL3674730,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@H](O)C3)n2)CC1,6.09,1
CHEMBL3674729,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@H](O)CC3)n2)CC1,7.425,2
CHEMBL3674698,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](CN4CC[C@@H](O)C4)CC3)n2)CC1,7.985,2
CHEMBL3674701,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](CN4CC[C@H](O)C4)CC3)n2)CC1,7.26,1
CHEMBL3674700,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](CO)CC3)n2)CC1,8.295,2
CHEMBL3674732,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](O)C3)n2)CC1,6.83,1
CHEMBL3674727,N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)CC1,8.0,2
CHEMBL3674706,N#CCC(=O)O[C@@H]1CCC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)C1,6.7,1
CHEMBL3674709,N#CCC(=O)O[C@H]1CCC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)C1,6.78,1
CHEMBL3679595,N#CN/C(=N\Cc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCOCC1,5.92,1
CHEMBL3679596,N#CN/C(=N\Cc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccccc1,5.57,1
CHEMBL1767276,N#Cc1ccc(CC(=O)Nc2sccc2C(N)=O)cc1,5.47,1
CHEMBL1767275,N#Cc1cccc(CC(=O)Nc2sccc2C(N)=O)c1,4.68,1
CHEMBL6037378,N#Cc1csc(NC(=O)CN2C(=O)CCc3ncccc32)c1-c1nc2ccccc2s1,5.3,1
CHEMBL5767001,N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1cncs1,5.3,1
CHEMBL5938497,N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-n1ccnn1,5.3,1
CHEMBL5760412,N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-n1nnc2ccccc21,5.3,1
CHEMBL3679506,NC(=O)C1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,6.96,1
CHEMBL3679493,NC(=O)N1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.54,1
CHEMBL3679424,NC(=O)c1ccc(C(=O)NCc2c(-c3ncco3)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,7.85,1
CHEMBL3679470,NC(=O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,6.52,1
CHEMBL1767294,NC(=O)c1ccsc1NC(=O)CN1CCN(C(=O)C2CC2)CC1,4.08,1
CHEMBL1767293,NC(=O)c1ccsc1NC(=O)CN1CCN(Cc2ccco2)CC1,5.12,1
CHEMBL1734241,NC(=O)c1ccsc1NC(=O)CN1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1,4.12,1
CHEMBL1767284,NC(=O)c1ccsc1NC(=O)Cc1c(F)cccc1Cl,4.9,1
CHEMBL1767282,NC(=O)c1ccsc1NC(=O)Cc1c(F)cccc1F,5.13,1
CHEMBL1767290,NC(=O)c1ccsc1NC(=O)Cc1c[nH]c2ccccc12,5.03,1
CHEMBL1767299,NC(=O)c1ccsc1NC(=O)Cc1cc(Cl)c2c(c1)OCCCO2,5.72,1
CHEMBL1767279,NC(=O)c1ccsc1NC(=O)Cc1cc(F)cc(F)c1,5.09,1
CHEMBL1767297,NC(=O)c1ccsc1NC(=O)Cc1cc(F)cc2c1OCOC2,5.31,1
CHEMBL1767283,NC(=O)c1ccsc1NC(=O)Cc1cc(F)ccc1F,5.24,1
CHEMBL1767273,NC(=O)c1ccsc1NC(=O)Cc1ccc(C(F)(F)F)cc1,5.19,1
CHEMBL1767257,NC(=O)c1ccsc1NC(=O)Cc1ccc(Cl)cc1,4.73,1
CHEMBL1767280,NC(=O)c1ccsc1NC(=O)Cc1ccc(F)c(F)c1,4.99,1
CHEMBL1767259,NC(=O)c1ccsc1NC(=O)Cc1ccc(F)cc1,5.29,1
CHEMBL1767281,NC(=O)c1ccsc1NC(=O)Cc1ccc(F)cc1F,5.01,1
CHEMBL1767274,NC(=O)c1ccsc1NC(=O)Cc1ccc(OC(F)(F)F)cc1,5.24,1
CHEMBL1584161,NC(=O)c1ccsc1NC(=O)Cc1ccc([N+](=O)[O-])cc1,5.54,1
CHEMBL1767296,NC(=O)c1ccsc1NC(=O)Cc1ccc2c(c1)CCC2,5.6,1
CHEMBL1767295,NC(=O)c1ccsc1NC(=O)Cc1ccc2c(c1)CCCC2,5.44,1
CHEMBL1767247,NC(=O)c1ccsc1NC(=O)Cc1ccc2c(c1)OCCO2,5.57,1
CHEMBL1767248,NC(=O)c1ccsc1NC(=O)Cc1ccc2c(c1)OCO2,5.75,1
CHEMBL1767261,NC(=O)c1ccsc1NC(=O)Cc1cccc(Br)c1,5.75,1
CHEMBL1767272,NC(=O)c1ccsc1NC(=O)Cc1cccc(C(F)(F)F)c1,5.12,1
CHEMBL1767256,NC(=O)c1ccsc1NC(=O)Cc1cccc(Cl)c1,5.58,1
CHEMBL1765112,NC(=O)c1ccsc1NC(=O)Cc1cccc(F)c1,5.03,1
CHEMBL1767264,NC(=O)c1ccsc1NC(=O)Cc1cccc(I)c1,5.75,1
CHEMBL1767236,NC(=O)c1ccsc1NC(=O)Cc1cccc2ccccc12,5.27,1
CHEMBL1767237,NC(=O)c1ccsc1NC(=O)Cc1ccccc1,5.44,1
CHEMBL1767260,NC(=O)c1ccsc1NC(=O)Cc1ccccc1Br,5.54,1
CHEMBL1767255,NC(=O)c1ccsc1NC(=O)Cc1ccccc1Cl,5.85,1
CHEMBL1767258,NC(=O)c1ccsc1NC(=O)Cc1ccccc1F,5.08,1
CHEMBL1767263,NC(=O)c1ccsc1NC(=O)Cc1ccccc1I,5.47,1
CHEMBL1767288,NC(=O)c1ccsc1NC(=O)Cc1cccnc1,5.09,1
CHEMBL1767243,NC(=O)c1ccsc1NC(=O)Cc1cccs1,5.5,1
CHEMBL1767254,NC(=O)c1ccsc1NC(=O)Cc1csc2ccccc12,5.89,1
CHEMBL1767298,NC(=O)c1ccsc1NC(=O)Cc1csc2nc(-c3cccs3)cn12,5.6,1
CHEMBL1767238,NC(=O)c1ccsc1NC(=O)c1ccccc1,5.23,1
CHEMBL3679509,NC1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,6.89,1
CHEMBL3679456,NS(=O)(=O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.26,1
CHEMBL5838711,O=C(CN1C(=O)CCc2ccc(Br)cc21)Nc1scc(Br)c1-c1ncn[nH]1,5.3,1
CHEMBL5893481,O=C(CN1C(=O)CCc2ccccc21)Nc1ccsc1-c1c[nH]cn1,5.3,1
CHEMBL5874435,O=C(CN1C(=O)CCc2ccccc21)Nc1ccsc1-c1cscn1,5.3,1
CHEMBL5871962,O=C(CN1C(=O)CCc2cnccc21)Nc1ccsc1-c1cscn1,5.3,1
CHEMBL5868915,O=C(Cc1cc(C(F)(F)F)c2cccnc2c1)Nc1scc(Br)c1-c1nnc[nH]1,5.3,1
CHEMBL1822136,O=C(Cc1cc(C(F)(F)F)cc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,5.3,1
CHEMBL5895589,O=C(Cc1ccc(OCCCN2CCCCC2)cc1)Nc1ccsc1-c1cscn1,5.3,1
CHEMBL5864203,O=C(Cc1ccc2c(c1)OCCO2)Nc1ccsc1-c1ncn[nH]1,5.3,1
CHEMBL5740773,O=C(Cc1ccc2ccc(C(F)(F)F)nc2c1)Nc1scc(Br)c1-c1nc[nH]n1,5.3,1
CHEMBL5843594,O=C(Cc1cccc2cc(C(F)(F)F)cnc12)Nc1scc(Br)c1-c1nc[nH]n1,5.3,1
CHEMBL1287915,O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1cc[nH]n1,5.3,1
CHEMBL1287916,O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nc[nH]n1,5.3,1
CHEMBL1287888,O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nnco1,5.3,1
CHEMBL6004520,O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1csc(Cl)n1,5.3,1
CHEMBL1288100,O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1cscn1,5.3,1
CHEMBL6012028,O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1ncco1,5.3,1
CHEMBL5740933,O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1nccs1,5.3,1
CHEMBL1288159,O=C(Cc1cccc2cnccc12)Nc1scnc1-c1cnccn1,5.3,1
CHEMBL1288128,O=C(Cc1cccc2cnccc12)Nc1scnc1-c1nc[nH]n1,5.3,1
CHEMBL1288099,O=C(Cc1cccc2ncccc12)Nc1ccsc1-c1nnc[nH]1,5.3,1
CHEMBL5801885,O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)N(CCCN1CCCC1)c1scc(Cl)c1-c1nc[nH]n1,5.3,1
CHEMBL3679426,O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(Cl)nc1,7.54,1
CHEMBL3679427,O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCCCC2)nc1,7.85,1
CHEMBL3679423,O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCOCC2)nc1,8.05,1
CHEMBL3679428,O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2c(c1)OCO2,7.6,1
CHEMBL3679421,O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2ccccc2)c(=O)c1,9.0,1
CHEMBL3679422,O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccnc(N2CCOCC2)c1,8.15,1
CHEMBL3679432,O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2ncccc2c1=O)c1ccc(N2CCC(CO)CC2)nc1,8.15,1
CHEMBL3679430,O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2ncccc2c1=O)c1ccc(N2CCOCC2)nc1,7.54,1
CHEMBL3679429,O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2ncccc2c1=O)c1ccn(Cc2ccccc2)c(=O)c1,8.4,1
CHEMBL3640048,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCC(c2ccccc2)CC1,5.68,1
CHEMBL3640044,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCCC1,5.92,1
CHEMBL3679598,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCN(c2ccccc2)CC1,6.92,1
CHEMBL3640046,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCNCC1,5.77,1
CHEMBL3640058,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCOCC1,6.07,1
CHEMBL3640049,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1C2CC3CC1CC(O)(C3)C2,6.62,1
CHEMBL3640042,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1CCCC1,6.04,1
CHEMBL3640053,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1CCN(C(=O)OCc2ccccc2)CC1,6.24,1
CHEMBL3640051,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1CCN(C(=O)Oc2ccccc2)CC1,6.75,1
CHEMBL3640052,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1CCN(C(=O)c2ccccc2)CC1,6.72,1
CHEMBL3640054,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1CCN(S(=O)(=O)c2ccccc2)CC1,5.96,1
CHEMBL3640062,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccc(Cl)c(F)c1,5.96,1
CHEMBL3640063,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccc(OC(F)(F)F)cc1,5.75,1
CHEMBL3640059,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccccc1,6.26,1
CHEMBL3679597,O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Oc1ccccc1,5.7,1
