ligand_id,target,seed,n_poses,selected_mode,CNNscore,CNNaffinity,centroid_to_crystal_lig_A,pass_pocket_centroid,pocket_overlap_frac,n_key_contacts,key_recovery_frac,ifp_jaccard_vs_np3146,ifp_bits,n_ifp_bits,keep_nlrp3_pose,keep_nlrp3_structural,sdf,d_ALA227,contact_ALA227,d_ALA228,contact_ALA228,d_ARG351,contact_ARG351,d_MET408,contact_MET408,d_TYR443,contact_TYR443,d_PHE575,contact_PHE575,d_ARG578,contact_ARG578,error
REP_07885,nlrp3_7alv,44,9.0,1.0,0.238075182,6.22004557,2.4633979759593227,True,0.9090909090909091,6.0,0.8571428571428571,0.7894736842105263,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;HBOND:ARG351;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,15.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07885_out.sdf,3.16983043710544,True,3.351793848075983,True,3.037472962842648,True,3.5470016915699363,True,7.4963631182060535,False,3.884571276215691,True,2.697036336425598,True,
REP_06119,nlrp3_7alv,44,9.0,1.0,0.67142427,5.88000536,1.9164301354223015,True,0.9047619047619048,5.0,0.7142857142857143,0.6,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:TYR443;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,13.0,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_06119_out.sdf,3.882706530244088,True,3.3752745073549093,True,6.717920883725858,False,4.788171571696234,False,2.982879816553129,True,3.7660203132750105,True,3.5097653767737818,True,
REP_04441,nlrp3_7alv,44,9.0,1.0,0.448112637,6.53426695,2.646837937188841,True,0.59375,6.0,0.8571428571428571,0.75,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA227;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,16.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_04441_out.sdf,3.386383469130446,True,3.77683822793615,True,6.0630818071340595,False,4.09635313419144,True,3.610480992887229,True,3.374084023850028,True,3.0081881590086743,True,
REP_06875,nlrp3_7alv,44,9.0,1.0,0.518080115,7.11383295,2.265994151035995,True,0.7142857142857143,5.0,0.7142857142857143,0.7368421052631579,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,14.0,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_06875_out.sdf,3.1452354442871266,True,3.3267153470052184,True,5.201489305958437,False,5.2567482344125995,False,3.131322084998604,True,3.3601258904987463,True,2.8223031375102203,True,
REP_07635,nlrp3_7alv,44,9.0,1.0,0.563860655,6.41496706,3.391251604044897,True,0.4838709677419355,5.0,0.7142857142857143,0.5714285714285714,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA227;HBOND:TYR443;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,14.0,True,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07635_out.sdf,3.0886472767216424,True,3.3174095315471637,True,6.182084842510654,False,6.0449300244088855,False,3.35746764690294,True,3.3242354008102355,True,3.282794236622209,True,
REP_07073,nlrp3_7alv,44,9.0,1.0,0.681330383,6.74005365,2.165313276824674,True,0.6470588235294118,6.0,0.8571428571428571,0.8947368421052632,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG351;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17.0,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07073_out.sdf,2.9101554941274284,True,2.858421592417754,True,3.192517188677289,True,5.082326337416753,False,3.87478967171122,True,3.108472615288733,True,3.0817626449809468,True,
REP_07074,nlrp3_7alv,44,9.0,1.0,0.429375321,6.50974703,0.45680037855306177,True,1.0,7.0,1.0,0.9473684210526315,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ARG351;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,18.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07074_out.sdf,3.55635009525216,True,2.982638764584138,True,3.1899639496395586,True,3.057976782122454,True,3.406039635705956,True,3.275041068444792,True,3.049072973872553,True,
REP_00833,nlrp3_7alv,44,9.0,1.0,0.450386405,6.5264039,5.1827628921449875,True,0.41379310344827586,2.0,0.2857142857142857,0.25,CONTACT:ALA227;CONTACT:ARG578;HBOND:ALA227;HBOND:ARG578;POLAR:ARG578;WALKER:ALA227,6.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_00833_out.sdf,2.891361271097051,True,5.999154940489541,False,5.953597987771766,False,7.355194626928648,False,10.44417095800332,False,5.883023882324466,False,2.8985020269097634,True,
REP_06925,nlrp3_7alv,44,9.0,1.0,0.449741334,6.7579937,1.5463369973988126,True,0.8,5.0,0.7142857142857143,0.7,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HBOND:TYR443;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,15.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_06925_out.sdf,3.323680790930445,True,2.970687799146854,True,5.116292700774652,False,5.4254631138733265,False,2.800336051262422,True,3.6953914542305264,True,3.038468693272977,True,
REP_07000,nlrp3_7alv,44,9.0,1.0,0.673792183,7.2408638,2.5090674655401455,True,0.6285714285714286,6.0,0.8571428571428571,0.75,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:TYR443;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,16.0,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07000_out.sdf,3.758076369633809,True,2.8166994869882727,True,6.109173839399238,False,3.5518730270098353,True,3.0141003632925005,True,3.4247706492552177,True,3.69923424508371,True,
REP_07825,nlrp3_7alv,44,9.0,1.0,0.541811347,6.50411797,2.751622053330145,True,0.7419354838709677,6.0,0.8571428571428571,0.8421052631578947,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ARG351;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,16.0,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07825_out.sdf,3.885362273971381,True,3.591602706313704,True,3.0515145419938654,True,6.567034718958016,False,3.494704708555503,True,3.503310148987665,True,3.226637413779252,True,
REP_06303,nlrp3_7alv,44,9.0,1.0,0.233085573,5.84996939,5.719767594647967,True,0.4722222222222222,2.0,0.2857142857142857,0.2631578947368421,CONTACT:ALA227;CONTACT:ARG578;HBOND:ARG578;POLAR:ARG578;WALKER:ALA227,5.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_06303_out.sdf,2.8888862905971346,True,5.827980525018945,False,6.530046477629388,False,6.583534461062688,False,9.410053187947444,False,5.567350357216615,False,2.9398195522854755,True,
REP_00853,nlrp3_7alv,44,9.0,1.0,0.452507138,6.03022385,2.8165317052392633,True,0.8,5.0,0.7142857142857143,0.6842105263157895,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ARG578;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,13.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_00853_out.sdf,3.193256331709066,True,3.9016546489918804,True,5.547975306361773,False,5.812205777499623,False,3.499529396933243,True,3.2543836590051867,True,3.1725108352848936,True,
REP_07021,nlrp3_7alv,44,9.0,1.0,0.353114605,6.71331453,2.3667265622481213,True,0.6216216216216216,6.0,0.8571428571428571,0.75,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:TYR443;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,16.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07021_out.sdf,3.745614635810802,True,3.3994792248225276,True,7.2473682119787455,False,3.2106395001619155,True,2.907538477819339,True,4.414126074320943,True,3.5917829834220223,True,
REP_07837,,44,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,missing_sdf
REP_07838,nlrp3_7alv,44,9.0,1.0,0.436382681,6.68987513,3.4747147452348073,True,0.7647058823529411,4.0,0.5714285714285714,0.5789473684210527,AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,11.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07838_out.sdf,4.0469754138121505,True,2.843494680846078,True,6.178613193913341,False,5.708472300011622,False,3.9661443493650075,True,5.00246189390784,False,3.2773924086077977,True,
REP_07775,nlrp3_7alv,44,9.0,1.0,0.286242157,5.77679825,4.04578661093704,True,0.696969696969697,5.0,0.7142857142857143,0.631578947368421,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;HBOND:ALA228;HYDROPHOBIC:PHE575;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,12.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07775_out.sdf,3.001249739691796,True,3.3520083532115494,True,3.6843871946362974,True,8.574010788423353,False,8.815817432320154,False,3.9250672605701915,True,2.977143765423494,True,
REP_07735,nlrp3_7alv,44,9.0,1.0,0.312204361,6.77911997,1.166105316587674,True,0.8823529411764706,6.0,0.8571428571428571,0.8,AROMATIC:PHE575;AROMATIC:TYR443;CLASH:ANY;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_07735_out.sdf,3.0091515415478884,True,3.0391587651848524,True,5.69150841166031,False,2.3795028892606958,True,3.0449175686707806,True,3.2775881376402367,True,2.1121422774046312,True,
REP_00600,nlrp3_7alv,44,9.0,1.0,0.227266163,6.0410676,2.0981226263633648,True,0.7307692307692307,5.0,0.7142857142857143,0.65,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG578;CONTACT:MET408;CONTACT:PHE575;HBOND:ALA227;HBOND:ALA228;HBOND:ARG578;HYDROPHOBIC:MET408;HYDROPHOBIC:PHE575;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,14.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_00600_out.sdf,3.277947376026645,True,2.9472571994992136,True,5.238620429082452,False,4.097625898004845,True,4.531720754856805,False,3.681675977051755,True,2.988616569585334,True,
REP_01131,nlrp3_7alv,44,9.0,1.0,0.602213681,5.80301332,6.0256322465559045,False,0.6153846153846154,5.0,0.7142857142857143,0.6842105263157895,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;HBOND:ALA228;HBOND:ARG351;HYDROPHOBIC:PHE575;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,13.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_01131_out.sdf,3.474483846559091,True,2.885464607303298,True,3.0547400871432595,True,11.334067804632193,False,9.482162095218579,False,3.2959347687719776,True,3.739589014851766,True,
REP_06524,nlrp3_7alv,44,9.0,1.0,0.702167511,6.62250757,1.150124901819993,True,0.92,6.0,0.8571428571428571,0.7894736842105263,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,15.0,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_06524_out.sdf,3.326835282967886,True,2.94099132946699,True,3.8636535817798174,True,4.965017925445995,False,3.4887374507119353,True,3.0012324135261474,True,3.3943554616451106,True,
REP_05288,nlrp3_7alv,44,9.0,1.0,0.464799076,6.613832,1.3249429927819885,True,0.9666666666666667,5.0,0.7142857142857143,0.631578947368421,AROMATIC:PHE575;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;HBOND:ALA228;HYDROPHOBIC:PHE575;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,12.0,False,False,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_05288_out.sdf,3.3261679151840653,True,3.1095097684361623,True,3.1404453505832586,True,5.836398033033732,False,4.603180748134923,False,3.6071732700273715,True,3.045555942681076,True,
REP_02721,nlrp3_7alv,44,9.0,1.0,0.87175262,6.86153936,1.8708960458700636,True,0.75,6.0,0.8571428571428571,0.8,AROMATIC:PHE575;AROMATIC:TYR443;CONTACT:ALA227;CONTACT:ALA228;CONTACT:ARG351;CONTACT:ARG578;CONTACT:PHE575;CONTACT:TYR443;HBOND:ALA228;HBOND:ARG578;HBOND:TYR443;HYDROPHOBIC:PHE575;HYDROPHOBIC:TYR443;POLAR:ARG351;POLAR:ARG578;WALKER:ALA227;WALKER:ALA228,17.0,True,True,/home/gwj/work/c1-campaign/URAT1_NLRP3_DualTarget_AIDD_Project/data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed44/REP_02721_out.sdf,3.4384707356614275,True,3.19473034855839,True,4.120031431918935,True,6.173499331821457,False,3.0022694749139305,True,3.4709948141707114,True,2.871092300849974,True,
